Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.5995,-0.1927,-0.6146,0.0836,0.0461,-0.0248,0.0212,-0,0.0922,-0.0325,-0.0179,0.0412
Z_{2},0.2038,-0.5005,0.5161,-0.569,-0.0463,0.0724,0.0691,0.0131,-0.0462,0.0391,-0.0271,0.0326
