instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario89,c2,0,1,2,1,0.4,60,80,0,40,20,0,40,0,2.860602268654135,0
scenario90,c2,0,1,2,1,0.8,100,40,20,80,80,0,40,0,3.1220356127929745,0
scenario91,c2,2,1,0,1,0.8,20,40,20,40,40,100,0,0,2.689428921828226,0
scenario92,c2,0,1,2,1,0.8,60,20,20,100,20,80,60,1,0.0,1
scenario93,c2,2,1,0,1,1.0,100,60,80,60,40,40,100,0,2.893135691921938,0
scenario94,c1,1,2,0,2,0.1,20,40,100,20,40,40,20,0,6.274799367008319,0
scenario95,c2,0,1,2,1,0.2,0,0,60,80,0,100,100,0,3.1053837934767525,0
scenario96,c1,0,2,1,2,0.8,80,100,100,20,0,20,20,0,1.5338200499181138,0
scenario97,c1,0,2,1,2,0.2,100,60,80,80,100,20,0,0,2.0858148729464983,0
scenario98,c4,1,0,2,0,0.6,0,0,80,40,40,60,80,1,0.0,1
scenario99,c1,1,2,0,2,1.0,80,40,60,40,20,40,40,0,5.301764946446369,0
scenario100,c4,1,2,2,0,0.2,100,100,40,20,0,40,80,1,0.0,1
scenario101,c4,2,0,1,0,0.2,0,40,100,40,0,0,20,0,10.56906240874418,0
scenario102,c2,0,1,2,1,1.0,80,80,100,0,80,80,20,0,3.730431660996088,0
scenario103,c2,0,1,2,0,0.2,100,20,80,40,80,0,100,0,1.960874986917564,0
scenario104,c1,0,1,1,2,1.0,60,60,60,20,60,80,40,0,1.970757568552972,0
scenario105,c2,2,0,0,1,1.0,0,20,40,20,40,60,60,0,2.645539204309092,0
scenario106,c4,1,0,2,0,0.1,0,20,0,0,100,100,0,0,1.7425918254209227,0
scenario107,c4,1,2,2,0,0.4,100,20,20,20,60,60,100,0,4.757279883692543,0
scenario108,c2,0,1,2,1,0.8,80,100,40,40,80,80,80,0,3.528459967342924,0
scenario109,c2,0,1,2,0,0.2,40,80,60,0,60,0,0,0,2.002493170437935,0
scenario110,c1,0,2,1,2,0.2,0,20,80,60,60,40,40,0,2.9666832208286045,0
scenario111,c2,2,0,0,1,0.6,60,100,100,100,100,60,20,0,2.1926850552008936,0
scenario112,c1,1,2,0,2,0.1,40,60,60,60,0,40,60,0,5.680125727967,0
scenario113,c1,1,2,0,2,0.8,40,80,80,20,100,0,40,0,7.78439902398625,0
scenario114,c1,0,1,1,2,0.1,100,60,40,0,40,0,80,0,3.0536883959885586,0
scenario115,c1,1,2,0,1,0.6,100,40,20,60,100,100,60,0,4.6554257983063305,0
scenario116,c4,1,0,2,0,0.6,40,80,80,80,20,80,20,1,0.0,1
scenario117,c2,2,1,0,1,0.1,60,0,0,20,80,60,0,0,2.848652550710688,0
scenario118,c2,2,1,0,1,0.4,80,60,20,100,0,20,100,0,3.384612329109756,0
scenario119,c1,1,2,0,1,0.2,20,20,60,80,40,80,80,0,6.014733893406727,0
scenario120,c1,0,2,1,2,0.8,100,60,40,40,100,100,20,0,2.509405351190844,0
scenario121,c2,0,1,2,0,0.6,0,60,100,80,20,0,60,0,1.692871199687354,0
scenario122,c4,2,0,1,0,0.4,20,40,60,0,80,0,80,0,8.007522005744796,0
scenario123,c4,2,0,1,0,1.0,40,100,20,60,40,80,40,0,5.486101472783278,0
scenario124,c2,0,1,2,1,0.4,80,0,60,20,80,40,100,0,4.027096443042564,0
scenario125,c4,1,0,2,0,0.8,40,0,0,60,20,0,80,1,0.0,1
scenario126,c2,2,0,0,1,0.1,20,60,0,20,20,100,100,0,3.1482938128083435,0
scenario127,c1,1,2,0,1,0.4,40,20,0,20,20,40,60,0,7.155626773230826,0
scenario128,c1,1,2,0,2,0.1,60,0,80,0,40,80,100,0,6.419873860364799,0
scenario129,c1,0,1,1,2,0.4,0,80,40,40,20,60,20,0,2.935292461869484,0
scenario130,c2,0,1,2,0,1.0,60,100,80,100,0,100,40,0,1.8767641954592675,0
scenario131,c4,1,2,2,0,0.6,0,20,100,80,80,40,100,0,4.850241831960031,0
scenario132,c4,2,0,1,0,0.1,60,80,80,100,60,20,60,0,6.518313079670915,0
scenario133,c4,2,0,1,0,0.6,60,0,60,100,0,40,80,0,15.936826183676349,0
scenario134,c4,2,0,1,2,0.1,100,0,0,40,100,40,100,0,1.2493925738060456,0
scenario135,c2,0,1,2,1,0.1,0,60,20,20,100,80,20,0,4.10269088466988,0
scenario136,c2,0,1,2,1,0.4,40,100,0,100,0,80,0,0,3.884431002443653,0
scenario137,c1,0,2,1,2,1.0,40,100,60,80,80,60,0,0,2.892196492921068,0
scenario138,c2,2,1,0,1,0.6,100,0,0,0,60,20,40,0,3.4995183254066893,0
scenario139,c2,0,1,2,1,0.6,60,100,80,20,80,80,60,0,3.9704379651540345,0
scenario140,c4,2,0,1,0,0.1,80,20,80,60,80,20,80,0,2.660024094102953,0
scenario141,c4,1,0,2,0,0.1,80,40,100,100,20,60,0,0,2.3771435380775388,0
scenario142,c4,1,0,2,0,1.0,40,100,100,60,60,100,60,0,3.4001592842504555,0
scenario143,c2,2,1,0,1,1.0,80,0,80,80,0,0,60,0,2.65398546048763,0
scenario144,c2,2,0,0,1,0.2,0,100,100,0,80,20,0,0,2.218212251691635,0
scenario145,c4,2,0,1,2,0.4,0,40,20,60,40,0,100,0,1.2825996077540642,0
scenario146,c4,2,0,1,2,0.4,60,40,100,60,20,20,20,0,1.2330965865008543,0
scenario147,c1,1,2,0,1,0.8,0,60,100,60,40,80,0,0,6.341608021001551,0
scenario148,c4,1,0,2,0,0.8,100,80,40,60,80,40,0,1,0.0,1
scenario149,c2,0,1,2,1,0.1,100,80,20,40,40,20,20,0,3.156879097128945,0
scenario150,c2,2,1,0,1,0.2,20,60,20,60,60,60,0,0,3.285734248783169,0
scenario151,c2,2,0,0,1,0.8,60,80,0,80,60,40,20,0,2.3960839938094574,0
scenario152,c4,1,2,2,0,0.6,80,40,60,80,60,20,40,0,4.975775175129062,0
scenario153,c2,2,1,0,1,0.6,0,100,60,60,20,100,80,0,3.0378612879455065,0
scenario154,c4,2,0,1,0,0.6,60,80,20,0,0,60,100,0,17.888234716335056,0
scenario155,c1,0,1,1,2,0.8,80,20,60,80,40,60,20,0,3.097656790212495,0
scenario156,c1,1,2,0,2,0.2,60,100,0,40,100,100,40,0,5.9324321582744055,0
scenario157,c1,0,2,1,2,1.0,40,80,40,100,80,0,60,0,3.3074135608238784,0
scenario158,c1,1,2,0,2,0.2,20,0,100,20,100,100,80,0,6.498095575462878,0
scenario159,c1,1,2,0,1,0.8,60,60,40,100,0,0,0,0,6.018576984573096,0
scenario160,c1,0,1,1,2,0.1,100,40,100,0,0,80,60,0,2.30827650181357,0
scenario161,c4,1,2,2,0,1.0,0,60,100,0,0,60,80,0,3.18936544414685,0
scenario162,c1,1,2,0,1,0.1,0,60,60,40,60,60,100,0,6.623060253107865,0
scenario163,c4,2,0,1,0,0.1,40,0,20,0,80,100,40,0,3.112603418478691,0
scenario164,c1,0,1,1,2,1.0,60,0,20,40,100,20,0,0,2.293122439631576,0
scenario165,c1,1,2,0,2,0.1,80,0,100,40,80,100,20,0,6.900051127955972,0
scenario166,c2,2,0,0,1,1.0,80,60,0,100,80,100,0,0,2.5720930040457617,0
scenario167,c4,2,0,1,0,0.6,100,80,0,100,40,80,80,0,3.479940028751,0
scenario168,c1,0,2,1,2,0.8,40,60,0,80,0,80,100,0,2.7363536906011205,0
scenario169,c2,2,0,0,1,0.2,60,40,60,0,100,100,20,0,2.640695708589839,0
scenario170,c4,1,2,2,0,0.4,0,0,40,80,80,0,20,0,4.510711788023261,0
scenario171,c2,0,1,2,1,0.4,20,20,100,40,20,40,0,0,5.248484512598139,0
scenario172,c2,0,1,2,1,0.8,20,0,80,40,20,100,40,0,4.050513249669031,0
scenario173,c4,2,0,1,2,0.6,80,20,0,40,100,60,60,1,0.0,1
scenario174,c4,2,0,1,0,0.4,100,100,100,80,100,0,0,0,2.287128729941512,0
scenario175,c1,1,2,0,2,0.8,0,40,80,20,20,20,60,0,5.185928712676898,0
scenario176,c4,2,0,1,0,0.1,100,100,0,60,60,0,20,0,21.588221531240865,0
scenario177,c1,0,1,1,2,1.0,40,100,80,20,60,20,0,0,2.30255384690136,0
scenario178,c4,1,0,2,0,1.0,100,60,100,100,100,20,40,0,3.3807771691286974,0
scenario179,c2,0,1,2,1,0.1,0,80,100,20,0,0,100,0,4.870129228374521,0
scenario180,c1,1,2,0,2,0.4,20,60,60,0,0,20,20,0,4.915499625244134,0
scenario181,c4,2,0,1,0,0.2,100,0,20,40,20,80,40,0,2.9148641447023063,0
scenario182,c1,1,2,0,2,0.4,20,80,40,80,40,60,40,0,6.944411610565084,0
scenario183,c1,1,2,0,2,0.2,80,80,20,20,40,100,40,0,4.869815532023581,0
scenario184,c4,1,2,2,0,0.4,40,80,40,0,20,20,40,0,1.825570702807702,0
scenario185,c4,1,0,2,0,0.2,60,100,80,80,20,60,100,0,2.392225046668668,0
scenario186,c2,0,1,2,1,0.6,100,20,40,60,0,100,100,0,3.155333769325744,0
scenario187,c2,0,1,2,0,0.2,100,20,100,0,60,40,20,0,1.5399135530864017,0
scenario188,c4,2,0,1,0,0.2,40,40,20,60,0,20,80,0,32.74014349603856,0
scenario189,c2,0,1,2,0,0.1,20,80,60,100,100,100,20,0,1.939056027849936,0
scenario190,c2,2,0,0,1,0.8,20,40,60,100,60,40,40,0,3.071477339960833,0
scenario191,c2,0,1,2,1,0.6,20,40,80,0,40,60,0,0,3.786626016508943,0
scenario192,c1,1,2,0,2,0.4,40,20,100,40,40,20,100,0,6.669530856210631,0
scenario193,c4,2,0,1,2,1.0,20,20,0,80,0,0,40,0,1.280623889354183,0
scenario194,c4,1,2,2,0,0.8,80,100,0,0,40,0,60,0,3.311577293166264,0
scenario195,c4,2,0,1,0,0.4,40,100,100,100,40,100,80,0,2.536597350804996,0
scenario196,c4,2,0,1,0,0.6,80,20,40,20,80,0,0,0,27.58408518981873,0
scenario197,c1,1,2,0,2,0.6,60,40,0,100,60,0,100,0,5.084331385227135,0
scenario198,c2,0,1,2,1,1.0,80,0,60,100,40,80,60,0,2.9925084875654733,0
scenario199,c4,2,0,1,0,0.1,80,60,0,20,20,20,80,0,21.40908990283378,0
scenario200,c1,1,2,0,2,0.4,80,80,0,60,0,40,80,0,3.9788083877263927,0
scenario201,c4,1,2,2,0,0.6,80,60,60,40,0,100,0,0,4.2370176617585615,0
scenario202,c1,1,2,0,2,0.1,60,80,100,60,100,80,80,0,6.090466514392342,0
scenario203,c1,1,2,0,1,0.2,20,80,80,100,80,40,100,0,5.690144727284316,0
scenario204,c4,2,0,1,2,0.2,40,0,40,20,60,80,20,1,0.0,1
scenario205,c4,1,0,2,0,0.2,60,60,20,20,100,0,60,1,0.0,1
scenario206,c1,1,2,0,2,0.8,100,0,60,60,80,20,60,0,5.3341519804761655,0
scenario207,c4,2,0,1,0,0.1,20,80,20,0,20,100,60,0,2.0888935934415294,0
scenario208,c1,1,2,0,2,0.6,40,80,60,20,80,60,80,0,6.237815722334063,0
scenario209,c2,0,1,2,1,1.0,60,40,40,40,60,40,20,0,3.493696561905982,0
scenario210,c1,1,2,0,1,0.4,60,20,40,100,100,60,80,0,5.155741045897257,0
scenario211,c1,1,2,0,2,0.1,0,0,20,100,100,20,80,0,5.405323936260095,0
scenario212,c1,0,2,1,2,0.6,20,100,20,0,100,80,0,0,2.8149438060058865,0
scenario213,c4,1,2,2,0,0.1,80,100,0,80,0,80,40,0,3.3631887646771523,0
scenario214,c4,1,0,2,0,0.6,40,40,80,0,0,40,100,0,3.1639023152286074,0
scenario215,c2,0,1,2,1,1.0,80,20,20,0,60,20,60,0,3.0243904808873774,0
scenario216,c1,0,1,1,2,0.8,40,40,0,60,80,100,100,0,2.854341097614307,0
scenario217,c2,0,1,2,1,1.0,20,100,0,20,40,0,100,0,5.336709883374689,0
scenario218,c2,0,1,2,0,0.4,60,0,40,40,20,100,60,0,2.1017343853976453,0
scenario219,c2,0,1,2,1,0.6,40,0,40,80,100,40,80,0,3.475933701679081,0
scenario220,c1,1,2,0,2,0.4,100,0,80,100,60,60,40,0,4.104614623632951,0
scenario221,c4,2,0,1,0,0.8,0,100,60,0,100,40,40,0,11.679082875968623,0
scenario222,c1,1,2,0,1,1.0,40,20,20,60,20,0,20,0,5.1031942488326365,0
scenario223,c1,0,2,1,2,0.6,60,100,40,0,40,100,20,0,2.5333250672226506,0
scenario224,c4,2,0,1,0,0.2,20,100,60,100,20,20,0,0,3.737934706726093,0
scenario225,c1,1,2,0,2,0.8,20,40,20,60,0,80,20,0,5.949514076829865,0
scenario226,c4,2,0,1,2,0.8,100,40,40,80,60,60,60,0,1.230189607793618,0
scenario227,c2,2,1,0,1,0.4,60,60,80,40,40,20,60,0,2.405433655628848,0
scenario228,c1,1,2,0,1,0.8,80,0,60,0,60,100,80,0,6.00817888436553,0
scenario229,c4,1,0,2,0,0.6,20,100,40,100,80,40,40,0,3.119590265343513,0
scenario230,c4,2,0,1,0,1.0,60,40,0,60,40,60,40,0,3.74415410746618,0
scenario231,c4,2,0,1,0,0.6,40,60,0,60,100,20,0,0,16.16562136087798,0
scenario232,c4,1,0,2,0,0.8,80,60,40,80,60,20,100,1,0.0,1
scenario233,c1,1,2,0,1,0.4,40,40,80,40,100,0,80,0,6.800864022412468,0
scenario234,c1,0,2,1,2,0.1,20,100,100,60,60,80,100,0,3.168723381443892,0
scenario235,c1,0,2,1,2,1.0,60,60,20,80,40,100,80,0,3.234703498115047,0
scenario236,c4,2,0,1,2,0.4,0,60,80,100,60,80,80,0,1.31821374655607,0
scenario237,c1,1,2,0,2,0.1,100,100,60,40,80,0,60,0,4.880164707614522,0
scenario238,c2,0,1,2,1,0.2,60,0,100,60,40,40,0,0,2.957000451538132,0
scenario239,c4,2,0,1,2,0.4,0,100,20,20,20,40,0,0,0.7511251906042881,0
scenario240,c4,2,0,1,0,0.2,60,40,80,80,80,80,0,0,3.735338683612076,0
scenario241,c1,1,2,0,2,0.4,0,100,20,40,0,0,60,0,5.444014573003802,0
scenario242,c2,0,1,2,1,0.2,60,20,100,20,80,60,60,0,3.544256036838237,0
scenario243,c2,0,1,2,1,0.6,20,0,20,80,20,20,100,0,4.561453271773982,0
scenario244,c4,1,0,2,0,0.6,40,20,60,0,60,80,100,0,2.3363817546824115,0
scenario245,c1,1,2,0,1,0.2,40,40,100,80,80,100,40,0,5.85144169023443,0
scenario246,c1,1,2,0,2,0.8,0,20,80,100,0,60,0,0,6.805666676742075,0
scenario247,c4,2,0,1,0,1.0,20,80,80,60,20,60,80,0,111.848363227674,0
scenario248,c4,1,2,2,0,0.4,60,40,0,20,0,100,20,0,4.438050888563883,0
scenario249,c1,1,2,0,2,0.2,100,40,0,80,20,0,0,0,4.191755830389587,0
scenario250,c4,2,0,1,0,0.8,80,20,20,100,0,40,40,0,2.5701839633071786,0
scenario251,c1,1,2,0,2,0.2,100,80,60,20,40,20,0,0,3.2334601372667864,0
scenario252,c1,1,2,0,2,0.6,40,40,100,0,20,80,80,0,6.525540618389849,0
scenario253,c1,1,2,0,2,0.1,100,20,100,60,20,60,40,0,6.630495071334136,0
scenario254,c2,2,0,0,1,0.8,20,100,80,60,0,100,0,0,2.025674280043012,0
scenario255,c2,2,1,0,1,0.4,40,40,40,60,60,20,0,0,3.383630601659363,0
scenario256,c2,0,1,2,1,1.0,0,80,0,40,80,20,40,0,3.3555017996760057,0
scenario257,c2,0,1,2,0,0.8,20,40,100,100,100,60,60,0,2.2898018294967275,0
scenario258,c1,0,1,1,2,0.8,60,20,20,40,60,100,80,0,2.675578862506652,0
scenario259,c2,2,1,0,1,0.4,100,80,40,80,0,40,40,0,2.1772509627262746,0
scenario260,c1,1,2,0,1,0.6,60,60,20,80,60,60,20,0,6.426282041253532,0
scenario261,c1,0,2,1,2,0.2,20,0,0,100,80,60,20,0,2.607170165880428,0
scenario262,c4,2,0,1,0,1.0,100,0,20,20,40,60,60,0,3.485961814543225,0
scenario263,c4,2,0,1,0,0.2,100,80,60,20,20,40,60,0,2.450453322738507,0
scenario264,c2,0,1,2,1,0.1,40,60,0,100,40,0,20,0,3.8016514778809465,0
scenario265,c1,1,2,0,2,0.2,40,60,20,100,60,40,40,0,4.50974801170322,0
scenario266,c4,2,0,1,0,0.1,100,100,80,80,40,40,80,0,17.87219645688758,0
scenario267,c2,0,1,2,1,0.1,40,0,60,40,20,80,80,0,4.890334637816453,0
scenario268,c1,1,2,0,2,0.8,100,80,100,0,100,60,100,0,5.977984295082833,0
scenario269,c4,2,0,1,0,1.0,80,100,0,0,60,60,100,0,17.34207413893546,0
scenario270,c4,2,0,1,0,0.8,80,40,80,20,40,40,80,0,3.134059466820662,0
scenario271,c4,2,0,1,2,0.2,20,80,40,40,60,60,100,0,1.0747429548644816,0
scenario272,c2,0,1,2,0,0.4,0,60,20,60,80,100,40,0,2.2845472768704247,0
scenario273,c1,1,2,0,1,1.0,20,40,0,0,100,40,80,0,5.07513478701943,0
scenario274,c2,0,1,2,1,0.8,0,20,100,40,100,80,40,0,3.195620790179506,0
scenario275,c2,2,0,0,1,1.0,40,20,80,0,100,0,60,0,2.983789316557463,0
scenario276,c1,0,1,1,2,0.8,60,100,20,60,100,40,100,0,2.878032020266746,0
scenario277,c1,1,2,0,2,0.4,80,60,0,80,80,100,60,0,5.700918768824525,0
scenario278,c4,1,0,2,0,1.0,20,0,40,20,80,100,0,1,0.0,1
scenario279,c4,1,2,2,0,1.0,100,80,40,40,60,0,80,0,4.452727677816672,0
scenario280,c1,1,2,0,2,0.6,80,60,80,0,100,20,20,0,5.554960753984601,0
scenario281,c4,1,2,2,0,1.0,80,80,80,40,40,0,20,0,4.914461247510327,0
scenario282,c4,2,0,1,0,0.2,0,40,40,100,40,20,0,0,29.749415819903657,0
scenario283,c1,1,2,0,2,0.1,20,100,20,40,0,60,80,0,5.384515759917187,0
scenario284,c2,0,1,2,0,0.1,80,80,20,80,0,20,0,0,1.775964967731268,0
scenario285,c2,2,1,0,1,0.6,40,0,100,100,0,0,20,0,2.8681887611874988,0
scenario286,c4,2,0,1,0,0.2,0,60,40,0,20,80,100,0,19.28006647327333,0
scenario287,c4,1,2,2,0,0.6,80,20,80,100,40,100,100,0,3.718469783257365,0
scenario288,c2,0,1,2,0,0.8,100,80,80,20,60,80,100,0,1.82603570443514,0
scenario289,c4,2,0,1,0,0.4,20,20,0,20,100,60,40,0,31.4834758670618,0
scenario290,c2,0,1,2,0,0.4,0,0,0,60,60,80,60,0,2.1297368875518554,0
scenario291,c2,0,1,2,1,0.1,20,20,40,60,60,40,100,0,6.110721410360574,0
scenario292,c4,2,0,1,0,0.2,100,40,60,60,60,60,80,0,20.523803840932413,0
scenario293,c4,2,0,1,0,0.2,60,80,20,60,80,100,80,0,3.2314127517071523,0
scenario294,c1,0,2,1,2,0.2,0,80,0,0,40,100,80,0,2.501024387559846,0
scenario295,c2,0,1,2,0,0.8,100,100,100,80,100,100,80,0,2.310365863496329,0
scenario296,c2,2,0,0,1,1.0,40,60,60,80,20,40,0,0,2.061725330437368,0
scenario297,c1,1,2,0,2,0.6,20,40,40,40,80,0,20,0,7.345389027708705,0
scenario298,c2,0,1,2,1,0.6,100,80,0,20,60,100,60,0,3.752327678102628,0
scenario299,c1,0,2,1,2,0.1,0,0,60,80,40,0,60,0,2.0858282273371773,0
