instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario161,-90,20,60,0,0,0,0.8,0,100,20,40,100,c2,0.01526,0,1,2,1,0,3.448519280824364,0
scenario162,-90,20,40,0,0,0,0.8,0,100,20,40,100,c4,0.01494,1,2,2,0,0,4.775654845681594,0
scenario163,-90,20,40,0,0,0,0.8,0,100,20,60,0,c1,0.01598,1,2,0,1,0,3.524023218988978,0
scenario164,-90,20,40,0,0,0,0.8,0,100,20,60,0,c2,0.01545,0,1,2,0,0,1.7070611927354784,0
scenario165,-90,20,40,0,0,0,0.8,0,100,20,60,0,c4,0.01513,1,0,2,0,0,2.5428411373900337,0
scenario166,-90,20,40,0,0,0,0.8,0,100,20,60,20,c1,0.01552,0,1,1,2,0,2.3997582786716203,0
scenario167,-90,20,80,0,0,0,0.8,0,100,20,60,20,c2,0.01525,2,0,0,1,0,2.133984544399666,0
scenario168,-90,20,40,0,0,0,0.8,0,100,20,60,20,c4,0.01574,2,0,1,2,0,1.0186545098573556,0
scenario169,-90,20,60,0,0,0,0.8,0,100,20,60,40,c1,0.01547,0,2,1,2,0,2.538595707130772,0
scenario170,-90,20,80,0,0,0,0.8,0,100,20,60,40,c2,0.01564,2,1,0,1,0,2.7209757962625174,0
scenario171,-90,20,40,0,0,0,0.8,0,100,20,60,40,c4,0.01545,2,0,1,0,0,2.9903745851907604,0
scenario172,-90,20,60,0,0,0,0.8,0,100,20,60,60,c1,0.01596,1,2,0,2,0,3.5127742510146187,0
scenario173,-90,20,60,0,0,0,0.8,0,100,20,60,60,c2,0.01563,0,1,2,1,0,4.213869516407841,0
scenario174,-90,20,40,0,0,0,0.8,0,100,20,60,60,c4,0.01554,1,2,2,0,0,6.969083725037696,0
scenario175,-90,20,80,0,0,0,0.8,0,100,20,60,80,c1,0.0154,1,2,0,1,0,3.667764839219226,0
scenario176,-90,20,40,0,0,0,0.8,0,100,20,60,80,c2,0.01558,0,1,2,0,0,1.5696984080377985,0
scenario177,-90,20,80,0,0,0,0.8,0,100,20,60,80,c4,0.01556,1,0,2,0,0,1.9211978195109944,0
scenario178,-90,20,80,0,0,0,0.8,0,100,20,60,100,c1,0.01568,0,1,1,2,0,2.642928710201811,0
scenario179,-90,20,40,0,0,0,0.8,0,100,20,60,100,c2,0.01576,2,0,0,1,0,2.753897119723069,0
scenario180,-90,20,40,0,0,0,0.8,0,100,20,60,100,c4,0.01583,2,0,1,2,0,0.967280916242768,0
scenario181,-90,20,80,0,0,0,0.8,0,100,20,80,0,c1,0.01535,0,2,1,2,0,2.01063863597447,0
scenario182,-90,20,40,0,0,0,0.8,0,100,20,80,0,c2,0.01535,2,1,0,1,0,3.952355706161228,0
scenario183,-90,20,40,0,0,0,0.8,0,100,20,80,0,c4,0.01611,2,0,1,0,0,2.511311661730124,0
scenario184,-90,20,40,0,0,0,0.8,0,100,20,80,20,c1,0.01551,1,2,0,2,0,2.824769337816728,0
scenario185,-90,20,80,0,0,0,0.8,0,100,20,80,20,c2,0.01543,0,1,2,1,0,2.868483582173708,0
scenario186,-90,20,80,0,0,0,0.8,0,100,20,80,20,c4,0.01503,1,2,2,0,0,4.336783442032004,0
