Row,safety
scenario1,-0.195964752533514
scenario2,-0.195964752533514
scenario3,-0.195964752533514
scenario4,-0.195964752533514
scenario5,-0.195964752533514
scenario6,-0.195964752533514
scenario7,-0.195964752533514
scenario8,-0.195964752533514
scenario9,-0.195964752533514
scenario10,-0.195964752533514
scenario11,-0.195964752533514
scenario12,-0.195964752533514
scenario13,-0.195964752533514
scenario14,-0.195964752533514
scenario15,-0.195964752533514
scenario16,-0.195964752533514
scenario17,5.09508356587111
scenario18,-0.195964752533514
scenario19,-0.195964752533514
scenario20,-0.195964752533514
scenario21,-0.195964752533514
scenario22,-0.195964752533514
scenario23,-0.195964752533514
scenario24,-0.195964752533514
scenario25,-0.195964752533514
scenario26,-0.195964752533514
scenario27,-0.195964752533514
scenario28,-0.195964752533514
scenario29,-0.195964752533514
scenario30,-0.195964752533514
scenario31,-0.195964752533514
scenario32,-0.195964752533514
scenario33,-0.195964752533514
scenario34,-0.195964752533514
scenario35,-0.195964752533514
scenario36,-0.195964752533514
scenario37,-0.195964752533514
scenario38,-0.195964752533514
scenario39,-0.195964752533514
scenario40,-0.195964752533514
scenario41,-0.195964752533514
scenario42,-0.195964752533514
scenario43,-0.195964752533514
scenario44,-0.195964752533514
scenario45,-0.195964752533514
scenario46,-0.195964752533514
scenario47,-0.195964752533514
scenario48,-0.195964752533514
scenario49,-0.195964752533514
scenario50,-0.195964752533514
scenario51,-0.195964752533514
scenario52,-0.195964752533514
scenario53,-0.195964752533514
scenario54,-0.195964752533514
scenario55,-0.195964752533514
scenario56,-0.195964752533514
scenario57,-0.195964752533514
scenario58,-0.195964752533514
scenario59,-0.195964752533514
scenario60,-0.195964752533514
scenario61,-0.195964752533514
scenario62,-0.195964752533514
scenario63,-0.195964752533514
scenario64,-0.195964752533514
scenario65,-0.195964752533514
scenario66,-0.195964752533514
scenario67,-0.195964752533514
scenario68,-0.195964752533514
scenario69,-0.195964752533514
scenario70,-0.195964752533514
scenario71,-0.195964752533514
scenario72,-0.195964752533514
scenario73,-0.195964752533514
scenario74,-0.195964752533514
scenario75,-0.195964752533514
scenario76,-0.195964752533514
scenario77,-0.195964752533514
scenario78,-0.195964752533514
scenario79,-0.195964752533514
scenario80,-0.195964752533514
scenario81,-0.195964752533514
scenario82,-0.195964752533514
scenario83,-0.195964752533514
scenario84,-0.195964752533514
scenario85,-0.195964752533514
scenario86,-0.195964752533514
scenario87,-0.195964752533514
scenario88,-0.195964752533514
scenario89,-0.195964752533514
scenario90,-0.195964752533514
scenario91,-0.195964752533514
scenario92,5.09508356587111
scenario93,-0.195964752533514
scenario94,-0.195964752533514
scenario95,-0.195964752533514
scenario96,-0.195964752533514
scenario97,-0.195964752533514
scenario98,-0.195964752533514
scenario99,-0.195964752533514
scenario100,-0.195964752533514
scenario101,-0.195964752533514
scenario102,-0.195964752533514
scenario103,-0.195964752533514
scenario104,5.09508356587111
scenario105,-0.195964752533514
scenario106,-0.195964752533514
scenario107,-0.195964752533514
scenario108,-0.195964752533514
scenario109,-0.195964752533514
scenario110,-0.195964752533514
scenario111,-0.195964752533514
scenario112,-0.195964752533514
scenario113,-0.195964752533514
scenario114,-0.195964752533514
scenario115,-0.195964752533514
scenario116,5.09508356587111
scenario117,-0.195964752533514
scenario118,-0.195964752533514
scenario119,-0.195964752533514
scenario120,-0.195964752533514
scenario121,5.09508356587111
scenario122,-0.195964752533514
scenario123,-0.195964752533514
scenario124,-0.195964752533514
scenario125,-0.195964752533514
scenario126,-0.195964752533514
scenario127,-0.195964752533514
scenario128,-0.195964752533514
scenario129,-0.195964752533514
scenario130,-0.195964752533514
scenario131,-0.195964752533514
scenario132,-0.195964752533514
scenario133,-0.195964752533514
scenario134,-0.195964752533514
scenario135,-0.195964752533514
scenario136,-0.195964752533514
scenario137,-0.195964752533514
scenario138,-0.195964752533514
scenario139,-0.195964752533514
scenario140,-0.195964752533514
scenario141,-0.195964752533514
scenario142,-0.195964752533514
scenario143,-0.195964752533514
scenario144,-0.195964752533514
scenario145,-0.195964752533514
scenario146,-0.195964752533514
scenario147,-0.195964752533514
scenario148,-0.195964752533514
scenario149,-0.195964752533514
scenario150,-0.195964752533514
scenario151,-0.195964752533514
scenario152,-0.195964752533514
scenario153,-0.195964752533514
scenario154,-0.195964752533514
scenario155,-0.195964752533514
scenario156,-0.195964752533514
scenario157,-0.195964752533514
scenario158,-0.195964752533514
scenario159,-0.195964752533514
scenario160,-0.195964752533514
scenario161,-0.195964752533514
scenario162,-0.195964752533514
scenario163,-0.195964752533514
scenario164,-0.195964752533514
scenario165,-0.195964752533514
scenario166,-0.195964752533514
scenario167,-0.195964752533514
scenario168,-0.195964752533514
scenario169,-0.195964752533514
scenario170,-0.195964752533514
scenario171,-0.195964752533514
scenario172,-0.195964752533514
scenario173,-0.195964752533514
scenario174,-0.195964752533514
scenario175,-0.195964752533514
scenario176,-0.195964752533514
scenario177,-0.195964752533514
scenario178,-0.195964752533514
scenario179,-0.195964752533514
scenario180,-0.195964752533514
scenario181,-0.195964752533514
scenario182,-0.195964752533514
scenario183,-0.195964752533514
scenario184,-0.195964752533514
scenario185,-0.195964752533514
scenario186,-0.195964752533514
scenario187,-0.195964752533514
scenario188,-0.195964752533514
scenario189,-0.195964752533514
scenario190,-0.195964752533514
scenario191,-0.195964752533514
scenario192,-0.195964752533514
scenario193,-0.195964752533514
scenario194,-0.195964752533514
scenario195,-0.195964752533514
scenario196,-0.195964752533514
scenario197,-0.195964752533514
scenario198,-0.195964752533514
scenario199,-0.195964752533514
scenario200,-0.195964752533514
scenario201,-0.195964752533514
scenario202,-0.195964752533514
scenario203,-0.195964752533514
scenario204,-0.195964752533514
scenario205,-0.195964752533514
scenario206,-0.195964752533514
scenario207,-0.195964752533514
scenario208,-0.195964752533514
scenario209,-0.195964752533514
scenario210,-0.195964752533514
scenario211,-0.195964752533514
scenario212,-0.195964752533514
scenario213,-0.195964752533514
scenario214,-0.195964752533514
scenario215,-0.195964752533514
scenario216,-0.195964752533514
scenario217,-0.195964752533514
scenario218,-0.195964752533514
scenario219,-0.195964752533514
scenario220,-0.195964752533514
scenario221,-0.195964752533514
scenario222,-0.195964752533514
scenario223,-0.195964752533514
scenario224,-0.195964752533514
scenario225,-0.195964752533514
scenario226,-0.195964752533514
scenario227,-0.195964752533514
scenario228,-0.195964752533514
scenario229,-0.195964752533514
scenario230,-0.195964752533514
scenario231,-0.195964752533514
scenario232,-0.195964752533514
scenario233,-0.195964752533514
scenario234,-0.195964752533514
scenario235,-0.195964752533514
scenario236,5.09508356587111
scenario237,-0.195964752533514
scenario238,-0.195964752533514
scenario239,-0.195964752533514
scenario240,-0.195964752533514
scenario241,-0.195964752533514
scenario242,-0.195964752533514
scenario243,-0.195964752533514
scenario244,-0.195964752533514
scenario245,-0.195964752533514
scenario246,-0.195964752533514
scenario247,-0.195964752533514
scenario248,-0.195964752533514
scenario249,-0.195964752533514
scenario250,-0.195964752533514
scenario251,-0.195964752533514
scenario252,-0.195964752533514
scenario253,-0.195964752533514
scenario254,-0.195964752533514
scenario255,-0.195964752533514
scenario256,-0.195964752533514
scenario257,-0.195964752533514
scenario258,-0.195964752533514
scenario259,-0.195964752533514
scenario260,-0.195964752533514
scenario261,-0.195964752533514
scenario262,-0.195964752533514
scenario263,-0.195964752533514
scenario264,-0.195964752533514
scenario265,5.09508356587111
scenario266,-0.195964752533514
scenario267,-0.195964752533514
scenario268,-0.195964752533514
scenario269,-0.195964752533514
scenario270,-0.195964752533514
scenario271,-0.195964752533514
scenario272,5.09508356587111
scenario273,-0.195964752533514
scenario274,-0.195964752533514
scenario275,-0.195964752533514
scenario276,-0.195964752533514
scenario277,-0.195964752533514
scenario278,-0.195964752533514
scenario279,-0.195964752533514
scenario280,-0.195964752533514
scenario281,-0.195964752533514
scenario282,-0.195964752533514
scenario283,-0.195964752533514
scenario284,-0.195964752533514
scenario285,-0.195964752533514
scenario286,-0.195964752533514
scenario287,-0.195964752533514
scenario288,-0.195964752533514
scenario289,-0.195964752533514
scenario290,-0.195964752533514
scenario291,-0.195964752533514
scenario292,-0.195964752533514
scenario293,-0.195964752533514
scenario294,-0.195964752533514
scenario295,-0.195964752533514
scenario296,-0.195964752533514
scenario297,-0.195964752533514
scenario298,-0.195964752533514
scenario299,-0.195964752533514
scenario300,-0.195964752533514
scenario301,-0.195964752533514
scenario302,-0.195964752533514
scenario303,-0.195964752533514
scenario304,-0.195964752533514
scenario305,-0.195964752533514
scenario306,-0.195964752533514
scenario307,-0.195964752533514
scenario308,5.09508356587111
scenario309,-0.195964752533514
scenario310,-0.195964752533514
scenario311,-0.195964752533514
scenario312,-0.195964752533514
scenario313,-0.195964752533514
scenario314,-0.195964752533514
scenario315,-0.195964752533514
scenario316,-0.195964752533514
scenario317,-0.195964752533514
scenario318,-0.195964752533514
scenario319,-0.195964752533514
scenario320,-0.195964752533514
scenario321,-0.195964752533514
scenario322,-0.195964752533514
scenario323,-0.195964752533514
scenario324,-0.195964752533514
scenario325,5.09508356587111
scenario326,-0.195964752533514
scenario327,-0.195964752533514
scenario328,-0.195964752533514
scenario329,-0.195964752533514
scenario330,-0.195964752533514
scenario331,-0.195964752533514
scenario332,-0.195964752533514
scenario333,-0.195964752533514
scenario334,-0.195964752533514
scenario335,-0.195964752533514
scenario336,-0.195964752533514
scenario337,-0.195964752533514
scenario338,-0.195964752533514
scenario339,-0.195964752533514
scenario340,-0.195964752533514
scenario341,-0.195964752533514
scenario342,-0.195964752533514
scenario343,-0.195964752533514
scenario344,5.09508356587111
scenario345,-0.195964752533514
scenario346,-0.195964752533514
scenario347,-0.195964752533514
scenario348,-0.195964752533514
scenario349,-0.195964752533514
scenario350,-0.195964752533514
scenario351,-0.195964752533514
scenario352,-0.195964752533514
scenario353,-0.195964752533514
scenario354,-0.195964752533514
scenario355,-0.195964752533514
scenario356,-0.195964752533514
scenario357,-0.195964752533514
scenario358,-0.195964752533514
scenario359,-0.195964752533514
scenario360,-0.195964752533514
scenario361,-0.195964752533514
scenario362,-0.195964752533514
scenario363,-0.195964752533514
scenario364,-0.195964752533514
scenario365,-0.195964752533514
scenario366,-0.195964752533514
scenario367,-0.195964752533514
scenario368,5.09508356587111
scenario369,-0.195964752533514
scenario370,-0.195964752533514
scenario371,-0.195964752533514
scenario372,-0.195964752533514
scenario373,-0.195964752533514
scenario374,-0.195964752533514
scenario375,-0.195964752533514
scenario376,-0.195964752533514
scenario377,-0.195964752533514
scenario378,-0.195964752533514
scenario379,-0.195964752533514
scenario380,5.09508356587111
scenario381,-0.195964752533514
scenario382,-0.195964752533514
scenario383,-0.195964752533514
scenario384,-0.195964752533514
scenario385,-0.195964752533514
scenario386,-0.195964752533514
scenario387,-0.195964752533514
scenario388,-0.195964752533514
scenario389,-0.195964752533514
scenario390,-0.195964752533514
scenario391,-0.195964752533514
scenario392,-0.195964752533514
scenario393,-0.195964752533514
scenario394,-0.195964752533514
scenario395,-0.195964752533514
scenario396,-0.195964752533514
scenario397,-0.195964752533514
scenario398,-0.195964752533514
scenario399,-0.195964752533514
scenario400,-0.195964752533514
scenario401,5.09508356587111
scenario402,-0.195964752533514
scenario403,-0.195964752533514
scenario404,5.09508356587111
scenario405,-0.195964752533514
scenario406,-0.195964752533514
scenario407,-0.195964752533514
scenario408,-0.195964752533514
scenario409,-0.195964752533514
scenario410,-0.195964752533514
scenario411,-0.195964752533514
scenario412,-0.195964752533514
scenario413,-0.195964752533514
scenario414,-0.195964752533514
scenario415,-0.195964752533514
scenario416,5.09508356587111
scenario417,-0.195964752533514
scenario418,-0.195964752533514
scenario419,-0.195964752533514
scenario420,-0.195964752533514
scenario421,5.09508356587111
