Row,goalego,windintensity,roadfriction,fogdistance,startother,precipitationdeposits,cloudiness,fogdensity,goalother,precipitation,wetness,startego
scenario59,-1.17817556714753,-0.722833054842948,-0.265578247981616,1.23712246882518,-1.11110078064397,-0.700298062862759,1.24617794276228,1.25549973245764,0.157140372813278,-0.082309534597588,0.35616262434287,1.17779668780271
scenario60,0.208079320172796,-0.0998393258457872,1.39707691199099,-0.156670824265133,-0.077554361975758,1.28644200069152,-0.699023326585322,-0.73203342218176,1.15751861316236,0.867632323624378,-0.156516174772593,-1.25156017294578
scenario61,1.17351912341069,1.27418971354865,0.90255429539413,0.81713727609593,-1.11110078064397,-0.0805121393709608,1.24617794276228,0.847132262970298,0.157140372813278,0.867632323624378,-1.76285138695347,0.110228822374703
scenario62,-1.17817556714753,0.412665961383469,-1.37515935721419,0.81713727609593,-1.11110078064397,-1.72333887890382,0.410541405791276,-1.75548262811026,0.157140372813278,0.867632323624378,-0.156516174772593,1.17779668780271
scenario63,1.17351912341069,0.863872465490141,0.90255429539413,0.358756354573744,-1.88913602759517,0.429354249254055,-0.0888345261763978,-0.112000084999754,1.15751861316236,-0.082309534597588,-1.76285138695347,0.110228822374703
scenario64,1.17351912341069,-1.75116878939945,-0.265578247981616,0.81713727609593,-1.11110078064397,-0.0805121393709608,-1.72073174868176,0.398069838297382,0.157140372813278,-1.73578197365775,0.35616262434287,0.110228822374703
scenario65,-1.17817556714753,-0.0998393258457872,0.90255429539413,1.23712246882518,-1.11110078064397,1.28644200069152,-1.72073174868176,-0.112000084999754,0.157140372813278,-0.700565605007697,-0.773297467301945,1.17779668780271
scenario66,-1.17817556714753,0.863872465490141,-0.265578247981616,-0.773556887196247,-0.077554361975758,-0.700298062862759,-0.0888345261763978,-1.75548262811026,-1.20382992525605,-1.73578197365775,1.22587066625397,1.17779668780271
scenario67,1.17351912341069,1.27418971354865,0.90255429539413,-0.156670824265133,1.16711977136158,-1.72333887890382,-1.72073174868176,0.847132262970298,-1.20382992525605,1.2703530551474,0.35616262434287,0.110228822374703
scenario68,0.208079320172796,1.27418971354865,0.90255429539413,-1.74940323297639,1.16711977136158,-0.700298062862759,1.24617794276228,-0.73203342218176,0.157140372813278,-0.700565605007697,0.810568686153969,-1.25156017294578
scenario69,1.17351912341069,1.27418971354865,0.353251237220563,0.81713727609593,-0.077554361975758,0.878237483252922,1.24617794276228,-0.73203342218176,1.15751861316236,0.423668616998792,0.810568686153969,-1.25156017294578
scenario70,-1.17817556714753,-1.75116878939945,1.39707691199099,-0.156670824265133,1.16711977136158,-1.72333887890382,-1.72073174868176,0.398069838297382,-1.20382992525605,0.423668616998792,0.35616262434287,0.110228822374703
scenario71,0.208079320172796,0.412665961383469,-1.37515935721419,-0.156670824265133,-0.077554361975758,0.429354249254055,0.410541405791276,1.25549973245764,1.15751861316236,0.423668616998792,-0.156516174772593,-1.25156017294578
scenario72,-1.17817556714753,0.412665961383469,-0.265578247981616,0.81713727609593,-0.077554361975758,-0.700298062862759,-1.72073174868176,0.398069838297382,1.15751861316236,-0.700565605007697,-0.156516174772593,1.17779668780271
scenario73,-1.17817556714753,0.412665961383469,-1.37515935721419,-1.74940323297639,-0.077554361975758,-1.72333887890382,1.24617794276228,1.25549973245764,-1.20382992525605,0.867632323624378,-0.773297467301945,1.17779668780271
