instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_startego,collision,min_ttc,algo_safety
scenario307,c1,2,60,0.2,60,0,40,60,60,2,40,100,1,0,3.208355081787524,0
scenario308,c2,1,80,0.8,0,3,0,0,0,1,60,60,0,0,3.5952866514165662,0
scenario309,c4,2,20,0.2,80,3,60,40,0,0,100,80,1,0,1.8806352068513803,0
scenario310,c2,0,0,1.0,100,1,100,40,40,1,100,0,2,0,5.383742802101505,0
scenario311,c1,1,0,0.1,60,2,20,100,80,2,0,60,0,0,5.3408155563956,0
scenario312,c4,0,40,1.0,100,2,20,60,60,2,0,20,2,1,0.0,1
scenario313,c1,1,20,0.6,0,2,20,100,40,2,60,80,0,0,4.412447165149109,0
scenario314,c1,2,60,0.4,80,2,0,40,20,2,60,40,0,1,0.0,1
scenario315,c2,1,0,1.0,40,1,60,100,80,1,40,40,2,1,0.0,1
scenario316,c1,2,80,0.2,100,2,60,20,100,2,40,0,0,0,9999.0,0
scenario317,c4,0,0,0.2,0,2,40,80,60,0,20,80,2,0,2.12279343398687,0
scenario318,c2,0,100,0.4,0,1,40,80,80,1,40,100,2,1,0.0,1
scenario319,c4,0,20,0.4,80,3,60,0,100,0,20,0,1,1,0.0,1
scenario320,c1,2,0,0.6,20,1,80,100,60,1,80,100,1,1,0.0,1
scenario321,c2,0,100,0.2,60,1,0,60,0,1,60,80,2,0,5.957701439318579,0
scenario322,c1,2,80,0.6,80,0,100,20,20,2,80,40,1,0,1.8338371349906,0
scenario323,c2,1,0,1.0,20,3,0,20,80,1,40,0,0,0,1.7210041606293394,0
scenario324,c2,0,60,0.6,80,1,40,100,20,1,0,100,2,0,3.227969765004861,0
scenario325,c4,0,0,0.8,0,2,40,20,40,2,80,0,2,1,0.0,1
scenario326,c1,1,80,0.1,60,2,80,0,100,2,40,60,0,0,4.369978678065894,0
scenario327,c1,2,40,0.4,60,1,20,60,0,1,0,40,1,0,2789.8292628661416,0
scenario328,c2,1,100,0.1,100,3,80,0,20,1,100,20,0,0,4.530024603765739,0
scenario329,c1,2,100,0.2,100,0,40,0,60,2,80,20,1,0,6.798519443720546,0
scenario330,c4,0,60,0.4,0,3,100,80,80,0,0,0,1,1,0.0,1
scenario331,c2,1,80,0.8,80,3,60,60,100,0,20,0,0,1,0.0,1
scenario332,c4,0,20,0.1,60,2,0,80,40,2,20,60,2,1,0.0,1
scenario333,c4,2,60,1.0,20,3,60,40,20,0,40,80,1,1,0.0,1
scenario334,c4,0,60,0.6,40,2,100,80,80,0,0,20,2,0,2.2289314215141034,0
scenario335,c1,2,40,0.2,20,0,40,100,0,2,60,100,1,0,3.0273890307921363,0
scenario336,c4,0,40,0.4,20,2,60,20,20,2,0,40,2,1,0.0,1
scenario337,c1,2,20,0.8,0,1,0,80,60,1,80,60,1,1,0.0,1
scenario338,c1,2,60,1.0,80,2,100,20,80,2,60,100,0,1,0.0,1
scenario339,c4,2,20,0.1,60,3,0,100,80,0,20,80,1,1,0.0,1
scenario340,c2,1,60,0.6,80,3,0,80,20,0,100,60,0,0,4.086807019096057,0
scenario341,c2,1,40,0.4,60,3,100,100,100,0,0,40,0,0,2.799793383670566,0
scenario342,c2,1,40,0.4,100,3,100,100,60,1,60,40,0,1,0.0,1
scenario343,c4,0,40,0.1,20,3,100,0,80,0,60,20,1,0,2.1658818103207533,0
scenario344,c4,0,20,0.1,80,3,60,80,60,0,80,100,1,0,3.315344624403412,0
scenario345,c1,2,80,0.6,20,2,100,40,80,2,40,0,0,0,3.654240950119064,0
scenario346,c4,0,100,0.1,60,2,80,0,60,0,60,0,2,0,3.3467165621344885,0
scenario347,c1,2,20,0.2,80,1,80,40,20,1,60,60,1,0,2.110350906835382,0
scenario348,c4,0,80,0.8,20,3,80,20,100,0,60,20,1,1,0.0,1
scenario349,c4,0,20,0.4,100,2,80,60,20,2,20,100,2,1,0.0,1
scenario350,c2,1,20,1.0,80,3,60,100,60,1,60,60,0,0,10.067492493810567,0
scenario351,c2,1,60,1.0,0,1,40,0,100,1,60,40,2,0,2.3426364781306703,0
scenario352,c2,1,0,0.1,80,3,20,100,0,1,80,100,0,0,4.921064115494532,0
scenario353,c4,2,100,0.6,20,3,60,20,40,0,0,40,1,1,0.0,1
scenario354,c1,2,20,1.0,60,2,20,0,20,2,100,40,0,1,0.0,1
scenario355,c1,2,60,0.6,0,1,80,100,80,1,40,0,1,1,0.0,1
scenario356,c4,0,60,0.2,40,3,100,20,0,0,0,80,1,1,0.0,1
scenario357,c2,1,60,0.8,100,3,20,20,80,0,80,80,0,1,0.0,1
scenario358,c2,1,100,0.4,0,3,80,60,0,1,60,80,0,0,4.03425589762119,0
scenario359,c1,2,40,0.2,0,1,20,60,0,1,40,20,1,0,309.1326081779548,0
scenario360,c4,0,20,0.1,40,2,60,40,20,0,0,100,2,0,3.20170514334532,0
scenario361,c1,2,100,0.6,20,2,40,100,100,2,100,40,0,0,2.888141907272297,0
scenario362,c1,2,80,0.2,100,2,40,100,100,2,40,60,0,0,9999.0,0
scenario363,c4,2,0,0.1,60,3,20,20,20,0,20,100,1,1,0.0,1
scenario364,c4,0,80,0.6,0,2,40,0,20,2,60,0,2,1,0.0,1
scenario365,c2,1,20,0.2,60,3,80,40,0,0,20,0,0,1,0.0,1
scenario366,c4,0,40,0.2,40,2,60,0,100,0,100,80,2,0,2.649669667975965,0
scenario367,c2,0,60,0.8,40,1,0,20,0,1,80,80,2,0,2.8683576911700666,0
scenario368,c2,0,80,0.8,80,1,100,0,60,1,20,0,2,1,0.0,1
scenario369,c1,2,0,0.8,100,0,40,0,80,2,100,40,1,0,3.3496419813475007,0
scenario370,c1,1,60,1.0,100,2,20,0,100,2,100,100,0,0,4.639597852336361,0
scenario371,c2,0,40,0.1,60,1,40,60,20,1,40,40,2,0,5.459825307876739,0
scenario372,c4,0,0,0.2,100,2,100,40,40,2,100,100,2,1,0.0,1
scenario373,c1,1,100,0.1,60,2,80,40,60,2,80,0,0,0,4.872748850436266,0
scenario374,c4,0,80,0.8,60,3,0,20,60,0,40,100,1,1,0.0,1
scenario375,c4,0,40,0.4,60,2,80,60,100,0,60,40,2,0,2.3502580324388123,0
scenario376,c4,2,20,0.1,60,3,0,40,20,0,80,0,1,1,0.0,1
scenario377,c1,2,100,0.1,40,0,0,40,0,2,60,80,1,0,9999.0,0
scenario378,c4,0,40,0.4,0,2,100,60,100,2,40,40,2,1,0.0,1
scenario379,c1,2,40,1.0,100,1,60,40,80,1,0,40,1,0,45.18348789923036,0
scenario380,c2,1,40,0.2,80,3,0,20,20,0,0,60,0,0,4.022227092702744,0
scenario381,c2,1,80,0.8,80,3,20,80,0,1,60,20,0,1,0.0,1
scenario382,c4,0,100,0.6,20,2,100,100,40,0,100,100,2,1,0.0,1
scenario383,c2,1,0,0.6,40,3,60,60,100,0,40,100,0,1,0.0,1
scenario384,c2,1,20,0.8,20,1,0,80,100,1,100,20,2,0,2.767703149202468,0
scenario385,c1,2,40,0.4,60,2,60,100,0,2,20,80,0,0,9999.0,0
scenario386,c4,2,40,0.2,20,3,60,80,20,0,40,80,1,0,2.24000063901066,0
scenario387,c2,0,80,0.4,40,1,0,80,20,1,0,80,2,0,3.079075180439338,0
scenario388,c1,1,20,0.6,100,2,80,20,40,2,60,60,0,0,9999.0,0
scenario389,c4,0,0,0.2,20,2,0,60,100,0,60,0,2,0,1.6482242823469648,0
scenario390,c2,1,40,0.1,40,1,20,100,20,1,100,20,2,0,5.6399170901691855,0
scenario391,c4,0,0,1.0,100,3,80,40,20,0,0,20,1,1,0.0,1
scenario392,c4,2,40,0.8,40,3,0,0,0,0,0,20,1,0,9999.0,0
scenario393,c1,2,0,0.6,0,2,20,20,100,2,60,0,0,1,0.0,1
scenario394,c1,2,60,1.0,100,1,80,20,80,1,20,80,1,1,0.0,1
scenario395,c4,0,20,1.0,0,3,80,80,0,0,20,80,1,0,9999.0,0
scenario396,c1,2,40,1.0,60,1,80,100,20,1,100,60,1,0,2.2055742473654663,0
scenario397,c4,0,100,0.2,20,2,60,100,60,2,80,100,2,1,0.0,1
scenario398,c2,1,20,0.2,80,3,100,60,40,0,100,100,0,0,0.8992483192325953,0
scenario399,c4,0,80,0.4,0,2,60,20,40,0,0,100,2,0,2.922560802518941,0
scenario400,c1,1,100,0.1,20,2,40,0,40,2,60,0,0,0,4.357228292302102,0
scenario401,c2,0,100,0.6,40,1,60,0,40,1,40,40,2,0,3.040922708133267,0
scenario402,c4,0,0,0.4,60,3,80,0,100,0,100,0,1,1,0.0,1
scenario403,c1,2,20,0.6,80,0,80,80,40,2,100,40,1,0,3.37280087440732,0
scenario404,c4,0,40,0.1,60,2,100,0,40,2,20,60,2,1,0.0,1
scenario405,c1,1,60,0.1,80,2,20,20,0,2,100,100,0,0,9999.0,0
scenario406,c2,0,100,0.2,80,1,0,40,20,1,100,60,2,0,3.1880023371160604,0
scenario407,c1,2,0,0.6,60,0,40,100,0,2,60,20,1,0,3.575447656560672,0
scenario408,c4,0,20,0.6,60,2,60,20,80,0,20,0,2,0,3.1302929545379308,0
scenario409,c2,1,20,0.4,0,3,40,100,80,0,0,40,0,0,4.365069655522348,0
scenario410,c2,0,40,0.1,80,1,40,60,80,1,80,0,2,0,5.267760758911309,0
scenario411,c1,2,100,0.1,100,2,40,0,80,2,40,0,0,0,9999.0,0
scenario412,c2,1,60,0.1,80,3,60,40,80,1,60,100,0,0,3.0097947769646995,0
scenario413,c4,2,100,0.2,100,3,20,20,80,0,20,20,1,1,0.0,1
scenario414,c2,1,80,0.4,100,3,0,80,60,0,20,20,0,0,2.6580350838000246,0
scenario415,c4,0,60,1.0,0,3,80,20,100,0,40,100,1,0,2.227950436991444,0
scenario416,c4,0,60,1.0,20,2,0,40,20,2,100,0,2,1,0.0,1
scenario417,c1,2,60,1.0,40,2,40,40,80,2,20,60,0,1,0.0,1
scenario418,c1,2,100,0.8,100,2,80,40,40,2,80,100,0,0,6.731256264385396,0
scenario419,c4,0,20,0.1,40,3,100,100,20,0,80,80,1,1,0.0,1
scenario420,c4,0,80,0.2,60,2,0,80,20,0,0,40,2,0,2.966429617090665,0
scenario421,c4,0,0,0.1,100,2,60,40,0,2,40,60,2,1,0.0,1
scenario422,c1,2,60,0.6,80,1,20,80,60,1,100,100,1,1,0.0,1
scenario423,c2,1,80,0.4,100,1,0,60,80,1,100,20,2,0,9999.0,0
scenario424,c4,0,40,0.4,40,2,60,60,0,2,100,20,2,1,0.0,1
scenario425,c2,1,20,1.0,60,3,40,20,60,0,0,100,0,1,0.0,1
scenario426,c1,2,40,0.4,40,0,100,80,100,2,60,80,1,0,14.379350324922909,0
scenario427,c1,2,80,0.8,100,0,60,20,80,2,100,20,1,0,26.00038328490108,0
scenario428,c4,0,20,0.1,60,3,60,20,80,0,0,80,1,0,2.249711955866909,0
scenario429,c2,1,100,1.0,80,3,100,0,100,1,40,0,0,1,0.0,1
scenario430,c2,1,0,0.8,20,3,100,60,0,0,100,60,0,0,4.42419515055806,0
scenario431,c2,0,80,0.6,100,1,40,40,100,1,60,40,2,0,9999.0,0
scenario432,c1,2,40,0.2,80,2,0,0,60,2,40,60,0,0,2.216322686776689,0
scenario433,c4,0,0,1.0,60,2,60,20,100,0,0,40,2,0,4.108874032057855,0
scenario434,c2,1,40,1.0,80,3,0,0,100,1,0,40,0,0,4.726949984891885,0
scenario435,c2,0,60,0.4,0,1,0,100,0,1,0,40,2,0,9999.0,0
scenario436,c4,2,20,0.8,0,3,100,20,100,0,60,100,1,1,0.0,1
scenario437,c1,1,60,0.1,80,2,20,60,0,2,100,60,0,0,5.2488042614049455,0
scenario438,c2,0,20,0.2,20,1,100,40,40,1,100,60,2,0,5.760311340887171,0
scenario439,c1,2,100,0.8,0,2,20,0,0,2,0,60,0,1,0.0,1
scenario440,c1,2,40,0.2,40,1,40,20,40,1,40,80,1,1,0.0,1
scenario441,c1,1,100,1.0,100,2,60,100,40,2,40,40,0,0,9999.0,0
scenario442,c4,0,80,0.8,0,3,80,40,40,0,40,60,1,1,0.0,1
scenario443,c4,0,100,0.1,0,2,60,40,60,0,20,0,2,0,3.5899481809735936,0
scenario444,c2,1,100,0.2,0,3,0,60,80,0,0,0,0,0,2.715193828575346,0
scenario445,c2,1,80,1.0,100,3,100,100,100,1,60,100,0,0,3.247840721704194,0
scenario446,c2,1,40,1.0,60,3,40,0,20,0,100,80,0,1,0.0,1
scenario447,c1,2,0,1.0,20,0,40,80,60,2,20,100,1,0,1.891086394963532,0
scenario448,c1,2,60,0.1,80,1,80,60,100,1,40,0,1,1,0.0,1
scenario449,c1,2,0,0.2,80,0,60,40,40,2,40,20,1,1,0.0,1
scenario450,c2,0,40,0.2,0,1,40,80,80,1,100,100,2,0,2.494041067667825,0
scenario451,c4,0,20,0.6,40,2,20,60,0,0,60,40,2,0,3.636767764131952,0
scenario452,c4,0,60,0.4,40,3,0,40,40,0,60,80,1,0,1.9072775137666664,0
scenario453,c4,0,0,0.1,80,2,60,100,0,2,60,60,2,1,0.0,1
scenario454,c2,1,20,1.0,80,3,60,40,60,0,0,60,0,0,2.6912050777923526,0
scenario455,c4,2,40,1.0,100,3,20,100,100,0,100,0,1,1,0.0,1
scenario456,c4,0,80,0.8,20,3,20,60,20,0,20,40,1,1,0.0,1
scenario457,c1,2,100,0.6,0,0,0,0,100,2,100,60,1,0,2.615490274347678,0
scenario458,c4,0,100,0.1,0,2,40,20,80,0,100,80,2,0,2.034895990002945,0
scenario459,c2,1,80,0.2,20,1,80,100,40,1,40,100,2,0,3.2850084868743714,0
scenario460,c1,2,60,0.2,60,2,20,20,60,2,40,20,0,0,5.372415281733978,0
scenario461,c2,0,40,0.6,80,1,40,40,40,1,80,100,2,1,0.0,1
scenario462,c4,0,0,0.4,100,3,20,20,80,0,40,100,1,1,0.0,1
scenario463,c2,1,100,0.4,80,3,40,40,60,1,20,0,0,0,2.653391752491284,0
scenario464,c1,2,60,1.0,0,2,60,80,60,2,20,0,0,1,0.0,1
scenario465,c1,1,100,0.2,60,2,100,80,60,2,60,100,0,0,4.36129632396063,0
scenario466,c2,1,20,0.8,40,3,0,0,40,0,0,60,0,0,3.101938934033127,0
scenario467,c2,0,20,0.4,20,1,60,40,20,1,0,40,2,0,9999.0,0
scenario468,c2,1,20,1.0,60,1,100,100,100,1,40,40,2,1,0.0,1
scenario469,c1,1,80,0.8,80,2,80,20,20,2,0,60,0,0,3.681256617897138,0
scenario470,c1,2,40,0.8,60,1,80,40,0,1,100,80,1,0,626.1954762475712,0
scenario471,c4,0,20,0.6,100,2,100,100,80,2,60,0,2,0,0.8905864724150454,0
scenario472,c4,2,40,0.2,60,3,0,80,100,0,0,100,1,1,0.0,1
scenario473,c1,2,40,0.6,60,2,80,80,0,2,20,20,0,0,9999.0,0
scenario474,c1,2,80,0.2,20,1,80,0,40,1,60,100,1,1,0.0,1
scenario475,c4,0,80,0.1,80,2,20,100,0,0,80,20,2,0,4.839986443575501,0
scenario476,c1,2,40,0.4,40,0,60,20,40,2,80,80,1,0,4.443762959388121,0
scenario477,c2,1,60,0.1,0,3,80,80,40,1,80,40,0,0,3.8913325153316096,0
scenario478,c2,0,60,0.8,0,1,20,40,0,1,80,0,2,1,0.0,1
scenario479,c1,2,40,0.8,0,0,80,80,60,2,20,40,1,1,0.0,1
scenario480,c1,2,0,0.4,100,2,20,20,60,2,20,80,0,0,9999.0,0
scenario481,c4,0,60,1.0,60,3,0,80,60,0,100,60,1,1,0.0,1
scenario482,c2,1,60,0.1,60,3,80,0,80,1,60,80,0,0,5.0383057269131095,0
scenario483,c4,0,60,0.6,0,2,40,100,20,0,40,40,2,1,0.0,1
scenario484,c4,0,20,0.6,100,2,40,60,100,2,40,40,2,1,0.0,1
scenario485,c4,0,0,0.1,40,2,40,60,80,2,60,60,2,0,0.8440367822337387,0
scenario486,c4,2,60,1.0,60,3,20,60,80,0,0,20,1,1,0.0,1
scenario487,c1,2,20,1.0,0,1,20,0,80,1,60,20,1,0,10.196871463345088,0
scenario488,c2,1,0,0.6,100,1,100,20,40,1,40,20,2,0,3.194049486552415,0
scenario489,c4,0,0,1.0,60,3,100,40,40,0,20,40,1,1,0.0,1
scenario490,c1,2,100,1.0,0,2,20,20,0,2,80,60,0,0,9999.0,0
scenario491,c1,2,60,0.2,20,0,40,60,60,2,20,40,1,0,3.072202971765513,0
scenario492,c4,0,0,0.1,100,2,80,80,20,2,80,0,2,1,0.0,1
scenario493,c1,2,60,1.0,100,1,60,80,0,1,60,80,1,0,2.177575520721225,0
scenario494,c4,0,80,0.2,0,2,20,60,0,0,40,100,2,0,2.860887294474144,0
scenario495,c1,2,100,0.1,60,2,80,0,20,2,20,100,0,0,4.775648929471148,0
scenario496,c2,1,20,0.2,20,3,100,100,100,0,60,100,0,0,3.328531461375643,0
scenario497,c4,0,40,0.1,100,2,60,40,80,0,100,0,2,0,2.6183247617276733,0
scenario498,c2,1,100,0.2,20,3,80,0,20,1,100,40,0,0,4.885022202227892,0
scenario499,c4,0,20,0.2,60,2,20,60,40,0,80,20,2,0,1.953498030470593,0
scenario500,c1,1,20,0.8,0,2,80,80,100,2,60,80,0,0,2.499562698594136,0
scenario501,c2,1,100,1.0,20,3,40,20,80,0,0,80,0,0,2.577665898622824,0
scenario502,c4,2,80,0.4,100,3,100,0,80,0,20,0,1,1,0.0,1
scenario503,c2,0,100,0.1,80,1,20,0,60,1,0,20,2,0,9999.0,0
scenario504,c4,0,20,1.0,0,2,0,20,100,2,20,20,2,1,0.0,1
scenario505,c4,0,20,0.1,40,3,60,60,0,0,60,40,1,1,0.0,1
scenario506,c1,1,20,0.6,40,2,60,100,20,2,80,80,0,0,2.7770376279527835,0
scenario507,c4,0,0,0.2,40,2,40,60,60,2,40,80,2,0,1.7459263236980462,0
scenario508,c4,2,100,1.0,20,3,0,40,40,0,80,60,1,1,0.0,1
scenario509,c2,1,100,0.4,80,3,60,40,20,0,100,20,0,1,0.0,1
scenario510,c1,2,0,1.0,20,0,60,80,60,2,40,100,1,0,3.3391983839895616,0
scenario511,c4,0,20,0.8,0,2,20,100,60,2,0,0,2,1,0.0,1
scenario512,c1,2,60,0.8,100,2,0,60,80,2,80,80,0,0,4.701286835004766,0
scenario513,c1,2,60,0.6,60,1,100,80,0,1,20,0,1,0,34.8817447364725,0
scenario514,c2,1,80,0.4,80,3,0,40,40,0,0,60,0,0,3.8821995084211216,0
scenario515,c2,0,100,0.6,0,1,0,40,20,1,80,0,2,0,3.2869803285947383,0
scenario516,c2,1,40,0.4,20,3,100,20,0,1,0,40,0,0,4.068365726300979,0
scenario517,c4,2,0,0.4,60,3,40,100,40,0,20,40,1,0,1.808469194126988,0
scenario518,c4,2,0,0.2,20,3,60,60,100,0,20,100,1,1,0.0,1
scenario519,c4,0,40,0.6,100,3,20,100,80,0,60,80,1,1,0.0,1
scenario520,c2,0,20,0.8,100,1,40,60,100,1,0,100,2,0,1.5065796913613174,0
scenario521,c2,1,80,0.6,60,3,20,20,100,0,20,0,0,1,0.0,1
scenario522,c1,2,80,0.4,0,1,40,0,100,1,40,20,1,1,0.0,1
scenario523,c2,1,0,0.4,20,3,100,80,20,1,60,100,0,0,2348.266305356879,0
scenario524,c4,0,20,0.6,60,3,40,80,60,0,20,60,1,0,2.15925684423651,0
scenario525,c1,2,20,0.1,20,1,40,0,20,1,100,40,1,1,0.0,1
scenario526,c1,2,20,1.0,80,0,80,60,40,2,100,100,1,0,2.7578037200019803,0
scenario527,c4,0,40,0.6,80,2,40,100,80,2,20,20,2,1,0.0,1
scenario528,c4,0,0,0.2,80,2,100,100,60,2,60,100,2,0,3.0137011749007723,0
scenario529,c1,1,40,0.2,40,2,40,20,0,2,60,100,0,0,2.993748051457388,0
scenario530,c4,0,20,0.1,60,3,20,0,0,0,40,60,1,1,0.0,1
scenario531,c1,2,40,0.8,80,2,80,20,0,2,100,0,0,1,0.0,1
scenario532,c2,1,20,1.0,20,3,60,0,100,0,40,20,0,1,0.0,1
scenario533,c2,0,100,0.2,40,1,100,60,40,1,20,20,2,0,4.522693951137901,0
scenario534,c4,0,0,0.2,0,2,40,80,100,0,80,20,2,0,2.776730881454622,0
scenario535,c2,1,80,0.2,20,3,100,60,100,1,0,0,0,0,2.3706411927368856,0
scenario536,c4,2,20,0.1,40,3,60,40,40,0,100,20,1,1,0.0,1
scenario537,c2,0,60,1.0,100,1,80,0,60,1,40,80,2,0,6.041449207281328,0
scenario538,c2,1,0,0.1,60,1,100,80,20,1,100,60,2,0,9999.0,0
scenario539,c1,2,80,0.2,60,1,20,40,20,1,80,0,1,0,6.979402183219539,0
scenario540,c1,2,60,0.6,80,2,60,100,60,2,80,60,0,0,4.7955587894035405,0
scenario541,c1,2,60,1.0,80,1,0,20,80,1,100,80,1,0,14.995005297385712,0
scenario542,c2,0,40,0.1,60,1,80,0,100,1,100,100,2,0,2.828183937493346,0
scenario543,c2,1,40,0.8,80,3,60,100,80,1,60,60,0,0,1.4906572208329067,0
scenario544,c1,2,100,1.0,40,0,80,60,100,2,40,40,1,0,29.3774647584884,0
scenario545,c4,0,0,0.6,40,3,0,20,40,0,40,40,1,1,0.0,1
scenario546,c1,1,100,0.4,20,2,60,60,0,2,60,80,0,0,9999.0,0
scenario547,c4,2,100,0.6,60,3,0,40,40,0,80,80,1,1,0.0,1
scenario548,c2,1,100,0.4,0,1,20,100,40,1,80,40,2,0,3.2783089663383134,0
scenario549,c4,0,100,0.8,60,2,20,20,100,0,100,100,2,0,2.2784120609351897,0
scenario550,c1,2,40,0.6,20,2,80,80,60,2,40,20,0,0,4.615882454221291,0
scenario551,c1,1,60,0.1,40,2,100,60,0,2,0,80,0,0,5.116458424316162,0
scenario552,c1,2,40,0.4,20,0,100,20,60,2,80,100,1,0,2.635890688950832,0
scenario553,c2,1,60,0.4,80,3,80,80,40,1,20,80,0,0,5.422824537447756,0
scenario554,c4,0,0,0.8,100,2,20,100,0,0,20,80,2,0,2.3431820934337737,0
scenario555,c1,2,80,0.1,20,1,80,80,100,1,20,60,1,1,0.0,1
scenario556,c1,2,60,0.8,60,2,40,100,60,2,60,100,0,0,4.435301384190692,0
scenario557,c4,0,100,0.6,80,2,60,80,20,0,60,80,2,1,0.0,1
scenario558,c2,0,20,0.1,100,1,60,100,40,1,60,100,2,0,3.319642508190724,0
scenario559,c4,2,40,0.2,100,3,20,100,20,0,20,40,1,0,9999.0,0
scenario560,c1,2,80,0.6,0,2,0,100,20,2,40,100,0,1,0.0,1
scenario561,c4,0,60,0.8,60,3,0,40,80,0,80,80,1,1,0.0,1
scenario562,c4,0,60,0.4,60,3,0,20,60,0,20,80,1,0,32.21316051836447,0
scenario563,c2,1,60,0.1,0,1,60,0,20,1,80,20,2,1,0.0,1
scenario564,c2,1,20,1.0,40,3,80,0,80,1,40,40,0,0,1.3292962431105602,0
scenario565,c1,1,60,0.2,80,2,0,60,100,2,100,40,0,0,3.2275994208961305,0
scenario566,c4,0,100,0.1,40,2,40,60,20,0,60,60,2,0,3.204106994641281,0
scenario567,c4,2,80,1.0,100,3,40,100,100,0,60,60,1,1,0.0,1
scenario568,c4,0,20,0.4,100,2,80,60,60,2,0,80,2,1,0.0,1
scenario569,c4,0,80,0.2,20,2,100,40,80,2,20,40,2,1,0.0,1
scenario570,c2,1,60,0.2,60,1,20,60,20,1,20,100,2,1,0.0,1
scenario571,c1,2,60,0.4,80,0,60,20,60,2,40,80,1,0,4.2939353586812,0
scenario572,c2,1,100,0.8,60,3,100,40,0,0,0,20,0,0,4.339061921297223,0
scenario573,c4,0,100,1.0,60,2,20,80,40,2,60,60,2,1,0.0,1
scenario574,c2,1,80,0.1,40,3,40,40,0,0,100,60,0,0,2.714292893477922,0
scenario575,c2,1,40,1.0,60,3,0,80,0,1,20,40,0,0,10.050491463791834,0
scenario576,c1,2,100,0.8,100,2,60,40,80,2,80,60,0,0,9999.0,0
scenario577,c2,1,80,0.6,40,3,20,80,80,0,80,80,0,0,1.7073352709055467,0
scenario578,c1,2,20,1.0,100,1,20,40,60,1,100,100,1,1,0.0,1
scenario579,c4,0,20,0.8,60,2,80,0,60,0,80,40,2,0,2.883940245951139,0
scenario580,c1,2,40,0.8,80,0,60,20,100,2,40,100,1,0,3.0375295248366925,0
scenario581,c4,2,20,1.0,40,3,0,60,60,0,40,20,1,0,2.5878224531976657,0
scenario582,c4,0,40,0.2,40,2,100,20,100,0,0,60,2,1,0.0,1
scenario583,c4,0,0,0.6,40,2,40,100,40,2,0,40,2,1,0.0,1
scenario584,c4,0,100,0.4,60,3,20,20,60,0,0,60,1,1,0.0,1
scenario585,c1,2,100,0.8,20,2,100,0,80,2,80,20,0,0,1.052607065564444,0
scenario586,c2,1,80,0.4,100,3,100,80,40,1,20,0,0,0,3.4514026296790923,0
scenario587,c4,0,60,0.6,80,3,20,100,100,0,60,0,1,1,0.0,1
scenario588,c4,0,0,0.6,100,2,60,40,40,0,0,60,2,0,2.711445724969309,0
scenario589,c1,1,60,1.0,20,2,60,20,100,2,100,0,0,0,3.089165370619288,0
scenario590,c1,2,40,0.6,40,0,80,0,0,2,100,20,1,0,9999.0,0
scenario591,c4,0,0,0.8,40,2,80,0,20,0,100,0,2,0,2.2516974709048863,0
scenario592,c4,2,0,0.6,80,3,20,0,80,0,60,40,1,0,1.8998559113910176,0
scenario593,c1,2,80,0.2,60,2,40,0,100,2,80,60,0,1,0.0,1
scenario594,c1,1,20,0.1,20,2,0,80,100,2,40,40,0,0,3.035852185186658,0
scenario595,c4,0,60,0.6,80,3,0,60,80,0,100,40,1,1,0.0,1
scenario596,c4,2,20,0.8,20,3,80,40,60,0,80,40,1,1,0.0,1
scenario597,c4,0,80,0.4,40,3,20,40,40,0,100,80,1,1,0.0,1
scenario598,c4,0,100,0.2,0,2,80,80,60,2,40,20,2,1,0.0,1
scenario599,c2,1,40,0.4,60,3,20,100,80,1,0,0,0,0,3.169153096759976,0
scenario600,c1,2,40,1.0,100,0,60,80,80,2,80,80,1,0,3.320055945603549,0
scenario601,c4,0,60,0.6,40,2,0,80,0,2,60,100,2,1,0.0,1
scenario602,c2,1,60,0.2,100,1,0,40,60,1,40,100,2,0,3.478443525536904,0
scenario603,c2,1,80,1.0,0,3,20,20,100,0,60,60,0,1,0.0,1
scenario604,c4,2,100,0.1,80,3,80,20,0,0,40,80,1,0,9999.0,0
scenario605,c1,2,0,0.4,0,1,40,0,0,1,0,60,1,0,9999.0,0
scenario606,c2,1,100,0.6,40,1,0,100,100,1,20,80,2,0,2.396764097001584,0
scenario607,c1,2,100,0.4,80,2,20,20,0,2,20,0,0,0,9999.0,0
scenario608,c2,0,0,1.0,40,1,80,60,20,1,20,20,2,0,9999.0,0
scenario609,c4,2,40,0.8,40,3,40,20,100,0,40,60,1,1,0.0,1
scenario610,c4,0,60,0.4,0,2,80,60,60,0,20,100,2,0,2.440607170400321,0
scenario611,c2,1,20,0.6,60,3,20,60,20,0,80,0,0,1,0.0,1
scenario612,c2,1,0,0.8,60,3,80,60,80,0,20,20,0,0,4.252651324675556,0
scenario613,c1,1,20,0.1,60,2,60,100,80,2,0,40,0,0,4.817321277718027,0
scenario614,c1,2,60,0.8,100,0,100,80,20,2,60,0,1,0,5.361838567765649,0
scenario615,c4,0,0,0.2,100,2,40,100,20,2,80,40,2,1,0.0,1
scenario616,c4,0,100,0.1,80,3,0,100,40,0,60,60,1,0,1.8609500684907303,0
scenario617,c2,1,0,1.0,0,3,100,0,40,1,0,20,0,1,0.0,1
scenario618,c2,0,80,1.0,40,1,100,40,60,1,60,100,2,0,2.5208670426833217,0
