instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_timeofday,feature_startego,collision,min_ttc,algo_safety
scenario79,c2,1,20,0.4,0,1,40,80,0,1,60,80,90,2,0,3.692137963642107,0
scenario80,c1,2,0,0.6,40,2,100,40,80,2,40,80,90,0,0,3.758472063239744,0
scenario81,c4,0,60,0.6,80,3,100,60,60,0,40,60,-30,1,0,2.66706898569071,0
scenario82,c1,2,80,1.0,100,2,80,0,80,2,60,20,0,0,0,3.207383588850159,0
scenario83,c4,0,0,0.1,40,3,20,80,80,0,40,0,90,1,0,1.8970598721349043,0
scenario84,c4,0,0,0.4,0,3,0,60,100,0,80,20,0,1,0,2.247284173805072,0
scenario85,c2,1,0,0.8,40,3,60,80,0,1,80,20,30,0,0,3.971518092786361,0
scenario86,c2,0,0,0.6,40,1,80,20,20,1,0,20,-60,2,0,3.4616325446328435,0
scenario87,c4,0,80,0.4,60,3,40,40,80,0,20,0,30,1,0,1.7302220162492876,0
scenario88,c4,0,0,0.8,0,2,0,20,60,2,0,100,-90,2,0,0.8893674640059239,0
scenario89,c4,2,60,0.4,80,3,40,40,60,0,0,40,60,1,0,3.781649124020898,0
scenario90,c4,2,0,0.2,60,3,80,0,100,0,20,0,60,1,0,4.884410454890437,0
scenario91,c4,0,60,0.4,80,2,80,80,0,0,100,60,60,2,0,38.89547826025196,0
scenario92,c1,2,0,0.8,80,1,60,100,20,1,60,40,-60,1,0,1.0107804804555267,0
scenario93,c2,0,40,0.1,0,1,40,20,40,1,0,60,30,2,0,2.910157748703148,0
scenario94,c1,2,100,0.1,20,2,0,20,60,2,40,0,0,0,0,2.369620576219816,0
scenario95,c4,2,80,0.2,20,3,80,0,40,0,20,0,-30,1,0,4.625927227410925,0
scenario96,c2,0,40,0.4,40,1,40,20,100,1,20,0,60,2,0,3.6769776963161633,0
scenario97,c2,0,40,0.8,40,1,60,20,80,1,20,0,-90,2,0,2.4465687240566285,0
scenario98,c4,0,40,0.4,20,3,80,60,60,0,60,20,0,1,0,2.8302564511290944,0
scenario99,c4,0,40,0.4,100,3,100,0,80,0,60,60,30,1,0,2.989208913501998,0
scenario100,c2,0,100,0.6,40,1,20,0,60,1,60,20,60,2,0,3.316653817033233,0
scenario101,c2,1,100,0.1,80,3,0,40,40,0,0,80,-60,0,0,1.830275557782395,0
scenario102,c1,2,100,0.1,100,2,40,0,40,2,0,100,-90,0,0,3.155650772256532,0
scenario103,c4,2,60,0.8,100,3,100,40,80,0,20,0,90,1,0,4.913604146104017,0
scenario104,c2,1,80,0.1,80,3,60,20,40,0,40,0,-60,0,0,1.7512589344182754,0
scenario105,c4,0,60,0.1,20,3,0,40,60,0,80,0,-60,1,0,1.7282308952324217,0
scenario106,c4,0,80,0.4,60,3,20,80,80,0,100,80,-90,1,0,2.370400665879824,0
scenario107,c1,1,100,0.6,20,2,60,80,60,2,40,20,-60,0,0,2.7495760859376586,0
scenario108,c1,2,100,0.1,60,2,20,60,20,2,60,20,0,0,0,3.18869148601998,0
scenario109,c2,1,20,0.4,20,1,20,20,40,1,80,40,0,2,0,1.6858063554758491,0
scenario110,c1,2,100,0.6,100,0,100,80,100,2,60,0,90,1,0,3.214709268866074,0
scenario111,c4,0,60,0.2,40,2,100,40,100,0,40,60,90,2,0,2.628371942142729,0
scenario112,c1,1,100,0.2,0,2,40,60,20,2,0,60,60,0,0,2.802592652988697,0
scenario113,c4,0,80,0.1,60,3,60,100,100,0,100,60,0,1,0,1.45730804568774,0
scenario114,c4,2,0,0.2,20,3,40,0,60,0,80,80,0,1,0,3.660978617055743,0
scenario115,c1,1,0,0.8,80,2,0,80,100,2,60,0,-90,0,0,2.220962441900903,0
scenario116,c2,1,0,0.6,0,3,80,40,40,0,0,0,-30,0,0,1.6900394260901122,0
scenario117,c1,2,0,0.6,80,2,60,20,0,2,60,40,-90,0,0,2.0709444772805696,0
scenario118,c1,1,100,0.2,60,2,20,0,60,2,100,0,-30,0,0,1.6937278961911617,0
scenario119,c4,0,60,1.0,40,3,40,100,40,0,20,80,90,1,0,1.5950017367531373,0
scenario120,c4,0,80,0.8,100,3,0,100,60,0,40,80,-90,1,0,3.4106812592569367,0
scenario121,c4,0,20,0.1,100,2,40,60,20,0,40,0,90,2,0,4.458497252200757,0
scenario122,c2,0,80,0.4,20,1,80,80,60,1,60,40,0,2,0,3.245297398059015,0
scenario123,c2,0,20,0.2,20,1,80,60,80,1,0,40,60,2,0,2.974342343650319,0
scenario124,c4,0,20,0.4,40,3,100,0,100,0,60,40,-30,1,0,1.805602478960671,0
scenario125,c4,0,0,0.8,80,3,40,80,20,0,0,60,-60,1,0,2.0640730900822124,0
scenario126,c2,1,100,1.0,80,3,60,20,20,1,100,100,60,0,0,3.4445496458404743,0
scenario127,c4,0,100,0.6,100,2,20,40,80,0,40,80,-30,2,0,2.562592760576208,0
scenario128,c1,1,40,0.1,100,2,100,80,100,2,40,100,90,0,0,3.839827165253367,0
scenario129,c4,0,60,0.8,60,3,40,20,20,0,0,80,90,1,1,0.0,1
scenario130,c2,0,40,0.8,20,1,60,100,60,1,20,0,-60,2,0,2.54495517479914,0
scenario131,c4,0,20,0.4,20,3,0,20,20,0,0,20,90,1,0,2.4503974432868447,0
scenario132,c2,1,60,0.2,40,3,20,20,0,0,100,60,-30,0,0,1.7499413722398205,0
scenario133,c1,2,80,0.4,40,2,0,80,100,2,80,0,60,0,0,2.7838910241311776,0
scenario134,c4,0,60,0.1,20,2,20,100,100,2,40,0,0,2,1,0.0,1
scenario135,c2,1,60,0.2,60,1,40,80,0,1,60,0,30,2,0,3.0953329390777387,0
scenario136,c4,0,40,0.1,80,2,60,0,40,2,20,40,30,2,0,0.9957415857623017,0
scenario137,c2,1,40,0.4,40,1,20,60,80,1,0,20,30,2,0,3.481415497906532,0
scenario138,c1,2,40,1.0,100,2,40,40,0,2,100,20,-60,0,0,3.0220190955642297,0
scenario139,c4,0,0,1.0,60,2,0,20,80,0,100,0,30,2,0,2.1893410004591507,0
scenario140,c2,1,0,0.2,60,1,20,100,0,1,60,40,60,2,0,4.523766509304065,0
scenario141,c1,2,20,0.4,20,1,0,100,40,1,60,0,0,1,0,1.116061555329279,0
scenario142,c1,2,40,0.2,40,1,100,60,40,1,100,60,0,1,0,0.988963938834559,0
scenario143,c2,1,60,0.1,80,3,0,40,80,0,20,80,-30,0,0,1.949248150044804,0
scenario144,c1,1,40,0.4,40,2,100,80,60,2,100,100,90,0,0,2.736979241607429,0
scenario145,c4,0,40,1.0,60,2,40,60,40,0,80,40,60,2,0,2.232483611532282,0
scenario146,c2,1,60,0.4,100,1,100,100,20,1,40,60,-30,2,0,7.064372657330836,0
scenario147,c2,0,40,1.0,40,1,20,80,60,1,20,100,90,2,0,3.291852935059828,0
scenario148,c2,1,100,0.4,80,1,80,80,40,1,80,80,0,2,0,3.506919985563101,0
scenario149,c2,1,60,0.2,20,1,80,20,100,1,20,20,30,2,0,3.077182067992844,0
scenario150,c2,1,0,0.2,40,1,20,60,0,1,20,20,-60,2,0,3.0390938214402508,0
scenario151,c2,0,60,0.2,0,1,40,60,80,1,60,80,60,2,0,3.4365096168122524,0
scenario152,c2,0,60,0.1,100,1,40,40,0,1,60,80,90,2,0,3.409557360675905,0
scenario153,c4,0,40,0.6,40,2,80,40,40,2,80,20,30,2,0,1.0725619388175849,0
scenario154,c2,1,80,0.4,20,1,60,20,20,1,80,80,0,2,0,2.970499872871342,0
scenario155,c1,2,80,0.8,20,2,40,60,80,2,0,40,30,0,0,2.975185702141856,0
scenario156,c4,0,40,0.8,60,2,60,60,100,0,20,60,0,2,0,2.782251909809033,0
scenario157,c4,0,40,0.6,20,2,60,80,0,2,0,100,-90,2,0,1.011161070359288,0
scenario158,c1,2,100,0.1,80,1,20,40,60,1,60,80,90,1,0,1.0690966427880026,0
scenario159,c2,0,60,0.2,60,1,40,40,40,1,0,100,90,2,0,2.469739321130984,0
scenario160,c2,1,100,1.0,20,1,20,0,60,1,80,80,-30,2,0,3.1392915555914804,0
scenario161,c2,1,80,0.1,40,1,20,100,40,1,40,80,0,2,0,4.2775962157181,0
scenario162,c4,0,40,0.2,20,3,100,0,100,0,80,60,-30,1,0,2.8679135952456623,0
scenario163,c4,0,20,0.8,0,2,0,100,20,0,80,100,90,2,0,1.7976529575882725,0
scenario164,c2,0,20,0.8,0,1,40,80,60,1,60,20,60,2,0,2.9034732125457894,0
scenario165,c1,2,80,0.8,60,2,0,60,60,2,20,60,60,0,0,3.9274975223636326,0
scenario166,c2,1,0,0.6,100,1,60,40,100,1,100,40,-60,2,0,3.9106553179660506,0
scenario167,c1,2,0,0.8,40,2,80,0,80,2,0,20,-30,0,0,1.4120042175099172,0
scenario168,c1,2,60,1.0,40,2,60,80,60,2,40,80,30,0,0,3.615511295640493,0
scenario169,c4,2,60,1.0,60,3,60,20,100,0,100,40,-30,1,0,6.738458355513005,0
scenario170,c1,1,60,0.8,40,2,60,40,20,2,100,80,60,0,0,2.596786240301977,0
scenario171,c4,0,0,0.8,40,3,80,0,100,0,80,40,60,1,0,2.4979814371144125,0
scenario172,c2,1,60,0.4,20,1,60,80,0,1,0,60,30,2,0,3.6293628794822737,0
scenario173,c4,2,40,0.6,100,3,60,0,20,0,80,40,-90,1,0,3.9384098555264417,0
scenario174,c1,2,40,0.4,100,1,100,60,20,1,40,40,0,1,0,0.9769773455873684,0
scenario175,c2,1,80,0.8,20,3,0,80,20,0,60,20,-90,0,0,1.6428010079879352,0
scenario176,c4,0,100,0.6,80,3,0,60,40,0,60,20,30,1,0,2.3960690017749813,0
scenario177,c2,0,80,0.6,80,1,40,0,0,1,60,0,60,2,0,3.430465465978932,0
scenario178,c1,2,20,0.6,40,0,60,0,20,2,0,60,90,1,0,4.060026894315333,0
scenario179,c1,2,40,0.6,100,2,60,0,100,2,40,20,-60,0,0,3.2532374223922065,0
scenario180,c1,2,80,0.1,40,2,0,60,0,2,20,40,60,0,0,3.277559837514057,0
scenario181,c1,2,60,0.8,100,2,20,60,60,2,80,20,90,0,0,2.0018748545229315,0
scenario182,c4,0,20,0.6,60,2,0,80,100,0,60,60,0,2,0,2.405141235362885,0
scenario183,c4,0,60,0.8,0,3,80,100,60,0,20,0,-90,1,0,3.820745169203686,0
scenario184,c4,0,0,0.6,60,2,20,40,60,0,0,20,30,2,0,2.290621299157013,0
scenario185,c1,1,40,0.2,80,2,60,100,80,2,60,20,60,0,0,1.6632570177129122,0
scenario186,c2,0,100,0.2,0,1,80,100,0,1,80,40,0,2,0,3.8788249703811553,0
scenario187,c1,2,0,0.2,20,2,80,0,40,2,80,100,90,0,0,2.320421311586929,0
scenario188,c1,2,0,1.0,60,2,20,20,20,2,40,20,30,0,0,3.1411059749799706,0
scenario189,c1,2,100,0.2,100,2,80,100,60,2,100,100,0,0,1,0.0,1
scenario190,c4,0,0,1.0,80,3,100,0,60,0,100,60,-60,1,0,3.711086142993084,0
scenario191,c4,0,40,1.0,60,2,0,60,40,0,0,60,-30,2,0,2.58131782883422,0
scenario192,c1,2,40,1.0,100,2,80,80,60,2,60,40,0,0,0,3.019663019669483,0
scenario193,c2,1,60,1.0,80,3,80,60,100,1,60,100,-90,0,0,3.14941854681838,0
scenario194,c1,2,0,1.0,100,2,40,80,40,2,100,40,30,0,0,3.408082587965962,0
scenario195,c2,1,20,0.2,0,1,20,40,40,1,80,80,-60,2,0,4.015100481485892,0
scenario196,c2,1,80,0.4,0,1,80,60,80,1,20,60,0,2,0,3.3133460975324267,0
scenario197,c1,2,0,0.8,80,2,40,80,100,2,80,0,60,0,0,4.906251519050548,0
scenario198,c1,2,20,0.2,0,1,100,40,20,1,80,80,90,1,0,1.2029397672135926,0
scenario199,c2,0,0,0.6,100,1,40,60,60,1,80,60,-60,2,0,3.6602842968475513,0
scenario200,c2,1,80,0.6,60,1,40,40,60,1,60,20,30,2,0,4.426909152360378,0
scenario201,c4,0,100,0.6,60,3,100,0,80,0,20,40,-60,1,0,1.985517360484652,0
scenario202,c1,2,0,0.4,0,1,20,20,20,1,40,100,30,1,0,1.2253862458488547,0
scenario203,c2,1,60,0.6,20,1,60,60,80,1,80,20,30,2,0,1.4535385409644854,0
scenario204,c1,2,20,0.8,100,2,40,0,80,2,60,100,-90,0,0,2.1254189010151263,0
scenario205,c4,0,100,0.1,0,3,80,100,80,0,100,80,-60,1,0,1.588024733336357,0
scenario206,c4,0,60,0.2,80,2,0,20,60,2,80,20,-30,2,0,1.003638115218509,0
scenario207,c2,1,100,0.4,80,3,60,100,60,1,0,0,-30,0,0,2.863116555866784,0
scenario208,c4,0,60,1.0,60,3,0,0,40,0,80,0,-90,1,0,2.448968398278873,0
scenario209,c4,2,60,1.0,60,3,60,20,60,0,0,0,60,1,0,4.315341188413727,0
scenario210,c4,0,0,0.1,20,3,40,0,0,0,40,20,0,1,0,1.7329721147154085,0
scenario211,c4,2,100,1.0,60,3,20,60,20,0,60,80,30,1,0,3.849190807560724,0
scenario212,c1,2,20,0.2,80,0,60,0,40,2,60,40,-90,1,0,3.710893055462718,0
scenario213,c4,0,40,0.1,40,3,60,20,80,0,20,40,-90,1,0,2.0615215845503845,0
scenario214,c1,2,20,0.6,40,1,100,20,80,1,80,40,-90,1,0,1.0016357505454307,0
scenario215,c2,1,40,0.2,20,1,20,20,80,1,100,100,-60,2,0,1.1290495448830409,0
scenario216,c2,0,80,0.1,0,1,60,100,60,1,60,0,-90,2,0,3.0951563814426835,0
scenario217,c2,1,40,0.2,60,1,60,100,80,1,100,40,0,2,0,2.222642710823553,0
scenario218,c4,0,80,0.2,80,3,60,20,80,0,20,0,60,1,0,2.386667194685697,0
scenario219,c2,1,60,0.4,0,1,60,0,0,1,40,20,-60,2,0,3.841266327528413,0
scenario220,c4,0,60,0.8,100,3,20,0,100,0,40,100,-30,1,0,2.788062020875893,0
scenario221,c2,1,100,0.1,0,3,40,0,0,0,60,80,-30,0,0,1.9282359895099657,0
scenario222,c2,1,60,1.0,100,1,0,20,40,1,0,0,30,2,0,3.6185029546867855,0
scenario223,c4,2,100,0.8,60,3,0,40,0,0,40,0,0,1,0,3.979631442577287,0
scenario224,c4,0,0,0.6,100,2,80,80,0,0,0,0,-90,2,0,4.201144454659104,0
scenario225,c1,1,0,0.1,0,2,80,60,80,2,60,40,30,0,0,3.4062750583578003,0
scenario226,c4,0,80,0.4,40,3,60,100,60,0,0,0,60,1,0,2.5513881285682527,0
scenario227,c2,1,100,1.0,20,3,40,80,60,1,20,40,0,0,0,3.276731149663424,0
scenario228,c4,0,80,0.4,20,3,20,20,20,0,60,20,-30,1,0,2.8307195258182847,0
scenario229,c4,0,60,1.0,20,2,0,40,40,0,20,60,0,2,0,4.305275083863847,0
scenario230,c4,0,40,0.4,0,2,0,40,80,2,0,100,90,2,0,1.425388744140211,0
scenario231,c2,1,60,0.1,40,1,60,100,0,1,20,20,-60,2,0,5.893839959981603,0
scenario232,c4,2,80,0.2,40,3,100,60,100,0,0,0,60,1,0,4.224259807152781,0
scenario233,c2,1,60,0.4,0,3,0,20,100,1,100,20,30,0,0,2.9290764624350145,0
scenario234,c1,2,60,0.1,60,2,100,0,60,2,60,20,-60,0,0,2.091514397600784,0
scenario235,c4,0,100,0.2,100,3,100,40,20,0,40,20,90,1,0,3.01034884650788,0
scenario236,c2,1,20,1.0,0,1,80,20,40,1,0,60,60,2,0,2.131501824369174,0
scenario237,c2,1,40,0.4,100,3,0,40,60,0,20,60,90,0,0,1.5635538050704405,0
scenario238,c1,2,100,1.0,0,2,60,100,100,2,40,40,-30,0,0,5.000535714277223,0
scenario239,c1,1,20,0.2,100,2,100,80,100,2,80,60,0,0,0,2.849687770460401,0
scenario240,c2,0,40,0.2,80,1,40,80,40,1,40,40,0,2,0,3.669659087085064,0
scenario241,c1,2,100,1.0,0,2,20,80,20,2,20,60,-30,0,0,4.553371617537422,0
scenario242,c2,1,0,1.0,60,3,60,0,20,0,100,100,-60,0,0,1.574729527092419,0
scenario243,c2,1,100,1.0,100,1,100,40,80,1,20,100,-30,2,0,2.0983085539597552,0
scenario244,c2,0,80,0.4,100,1,20,100,80,1,60,80,-90,2,0,3.7882561951840814,0
scenario245,c2,1,100,0.6,20,1,20,40,0,1,20,20,30,2,0,3.588278876566233,0
scenario246,c1,2,0,0.6,20,2,100,60,0,2,40,40,30,0,0,2.062668618386186,0
scenario247,c2,1,0,0.4,40,3,100,80,80,0,80,0,0,0,0,3.352038784614992,0
scenario248,c2,1,40,0.2,60,1,20,20,0,1,100,80,90,2,0,4.378192863297211,0
scenario249,c4,0,20,0.2,80,2,100,40,60,2,60,20,-30,2,0,0.9916895584592722,0
scenario250,c2,1,0,0.1,60,1,60,100,60,1,40,0,-30,2,0,2.473233740703152,0
scenario251,c2,0,60,0.4,60,1,20,100,80,1,40,40,0,2,0,2.9050004184293283,0
scenario252,c1,2,40,0.8,20,2,0,20,20,2,0,40,90,0,0,1.7794848529643097,0
scenario253,c4,2,0,0.6,60,3,20,0,60,0,40,80,-30,1,0,4.119932707792682,0
scenario254,c4,0,20,1.0,20,3,40,20,100,0,0,0,30,1,0,2.270351143130686,0
scenario255,c1,2,40,1.0,0,1,0,60,20,1,40,100,-30,1,0,1.012234506806406,0
scenario256,c1,2,0,0.8,20,2,80,80,80,2,0,80,-90,0,0,1.8784114895502533,0
scenario257,c4,0,40,1.0,0,3,40,20,40,0,80,0,-90,1,0,2.848490431759706,0
scenario258,c2,0,0,1.0,60,1,40,80,100,1,100,20,-30,2,0,2.662532798104049,0
scenario259,c1,2,60,0.2,60,2,40,0,60,2,0,40,0,0,0,2.507010636374424,0
scenario260,c2,1,80,0.4,40,3,0,0,40,0,80,20,-30,0,0,1.692946967671485,0
scenario261,c4,0,80,0.6,20,3,60,40,60,0,20,60,30,1,0,2.194315045326752,0
scenario262,c2,1,80,0.2,0,3,60,80,20,1,0,0,-60,0,0,2.561379040150814,0
scenario263,c1,2,100,1.0,0,0,100,20,60,2,100,80,60,1,0,3.32094048945194,0
scenario264,c2,1,40,0.2,0,3,60,100,60,0,80,80,-60,0,0,1.587774787283173,0
scenario265,c4,0,0,1.0,60,3,80,100,100,0,20,20,30,1,0,3.770624154667766,0
scenario266,c2,0,40,0.2,100,1,60,40,20,1,20,40,90,2,0,3.758091809267345,0
scenario267,c2,1,20,0.8,80,1,20,40,20,1,100,0,60,2,0,4.074176332822328,0
scenario268,c2,1,100,0.4,40,1,100,0,20,1,80,100,30,2,0,3.64917005442201,0
scenario269,c1,2,60,0.2,60,2,40,100,60,2,60,0,60,0,1,0.0,1
scenario270,c1,1,100,1.0,20,2,100,40,20,2,40,80,30,0,0,1.6791006063369072,0
scenario271,c1,2,80,0.6,0,2,0,100,0,2,0,40,-30,0,0,2.638351843227213,0
scenario272,c4,0,100,0.4,80,3,100,80,80,0,0,100,-90,1,0,1.6825571082030544,0
scenario273,c1,2,100,0.6,60,2,80,100,40,2,60,80,-60,0,0,2.373336615261479,0
scenario274,c4,0,40,0.6,0,3,0,0,0,0,0,20,-30,1,0,2.7744502022092044,0
scenario275,c1,2,20,0.6,60,2,100,60,60,2,60,40,30,0,0,1.8230882677485392,0
scenario276,c2,1,60,0.1,60,1,40,80,20,1,0,80,0,2,0,3.548125762980132,0
scenario277,c1,2,80,0.1,100,2,40,60,0,2,100,60,0,0,0,3.380850612020597,0
scenario278,c2,1,40,0.6,0,3,40,60,20,1,40,100,30,0,0,2.7902837144508124,0
scenario279,c1,1,0,0.4,80,2,40,0,80,2,20,40,-90,0,0,2.942077408098029,0
scenario280,c4,0,20,0.2,40,2,0,20,80,0,20,20,-30,2,0,3.494431576712953,0
scenario281,c1,2,100,0.4,80,2,80,0,20,2,80,100,90,0,0,1.5592181499522366,0
scenario282,c4,0,80,0.2,60,2,80,20,40,0,60,80,90,2,0,2.6437300222763778,0
