Row,safety
scenario1,-0.357077797873323
scenario2,-0.357077797873323
scenario3,-0.357077797873323
scenario4,-0.357077797873323
scenario5,-0.357077797873323
scenario6,-0.357077797873323
scenario7,-0.357077797873323
scenario8,2.75460015502278
scenario9,-0.357077797873323
scenario10,-0.357077797873323
scenario11,-0.357077797873323
scenario12,-0.357077797873323
scenario13,-0.357077797873323
scenario14,2.75460015502278
scenario15,-0.357077797873323
scenario16,-0.357077797873323
scenario17,-0.357077797873323
scenario18,-0.357077797873323
scenario19,-0.357077797873323
scenario20,-0.357077797873323
scenario21,-0.357077797873323
scenario22,-0.357077797873323
scenario23,-0.357077797873323
scenario24,-0.357077797873323
scenario25,-0.357077797873323
scenario26,-0.357077797873323
scenario27,2.75460015502278
scenario28,-0.357077797873323
scenario29,-0.357077797873323
scenario30,-0.357077797873323
scenario31,2.75460015502278
scenario32,-0.357077797873323
scenario33,-0.357077797873323
scenario34,-0.357077797873323
scenario35,2.75460015502278
scenario36,-0.357077797873323
scenario37,-0.357077797873323
scenario38,-0.357077797873323
scenario39,-0.357077797873323
scenario40,-0.357077797873323
scenario41,-0.357077797873323
scenario42,-0.357077797873323
scenario43,-0.357077797873323
scenario44,-0.357077797873323
scenario45,-0.357077797873323
scenario46,-0.357077797873323
scenario47,-0.357077797873323
scenario48,-0.357077797873323
scenario49,-0.357077797873323
scenario50,-0.357077797873323
scenario51,2.75460015502278
scenario52,-0.357077797873323
scenario53,-0.357077797873323
scenario54,-0.357077797873323
scenario55,-0.357077797873323
scenario56,-0.357077797873323
scenario57,-0.357077797873323
scenario58,-0.357077797873323
scenario59,2.75460015502278
scenario60,-0.357077797873323
scenario61,-0.357077797873323
