instances,feature_timeofday,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario100,30,c2,0,1,2,1,0.6,80,100,40,60,80,100,80,0,3.1605963330211067,0
scenario101,-90,c4,2,0,1,0,0.6,80,20,80,40,40,20,0,0,2.499472924368092,0
scenario102,30,c4,2,0,1,2,0.4,60,60,60,80,40,60,80,0,1.0152909198528768,0
scenario103,90,c1,0,1,1,2,1.0,80,100,60,100,0,60,0,0,4.408755417313516,0
scenario104,60,c1,1,2,0,1,0.1,0,80,20,20,60,0,20,0,3.843595160749605,0
scenario105,30,c2,0,1,2,1,0.2,0,0,100,20,0,40,20,0,2.876130085894396,0
scenario106,90,c2,2,1,0,1,0.8,100,60,40,100,100,80,80,1,2366.8822989670966,1
scenario107,-30,c2,2,1,0,1,0.8,40,100,100,20,80,100,100,0,2.8491936739150145,0
scenario108,-90,c2,0,1,2,1,0.4,80,40,20,0,100,60,20,0,3.1274287328123624,0
scenario109,0,c4,1,2,2,0,1.0,100,20,80,80,100,40,60,0,4.376039796864586,0
scenario110,-30,c2,0,1,2,1,0.1,0,0,40,80,20,60,0,0,3.563467572642796,0
scenario111,-60,c4,2,0,1,0,0.6,100,80,100,100,20,60,80,0,2.540873647390488,0
scenario112,90,c1,1,2,0,2,0.8,80,0,40,40,80,20,20,0,3.689503087150724,0
scenario113,60,c2,2,1,0,1,0.2,60,20,100,100,60,40,100,0,3.1979500895424446,0
scenario114,-90,c2,0,1,2,1,0.6,40,0,80,20,20,100,20,0,3.3908067035003406,0
scenario115,-90,c1,0,1,1,2,0.2,20,100,0,60,0,0,80,0,2.069368058885568,0
scenario116,-60,c2,0,1,2,1,0.1,60,60,0,20,20,0,40,0,3.3729734718904627,0
scenario117,-30,c4,2,0,1,2,0.6,80,20,20,20,80,40,20,0,1.3672882124835457,0
scenario118,-60,c4,2,0,1,0,0.4,0,100,0,60,100,40,100,0,9.62949129185574,0
scenario119,60,c4,2,0,1,2,0.6,40,80,40,40,100,80,0,1,9999.0,1
scenario120,-90,c2,0,1,2,0,0.6,0,80,100,80,80,0,60,0,1.6797712502411457,0
scenario121,30,c4,1,0,2,0,0.2,20,0,20,0,100,100,40,0,2.490872398389873,0
scenario122,0,c2,0,1,2,1,0.8,20,40,0,80,80,0,40,0,1.512543782740229,0
scenario123,-90,c4,1,2,2,0,0.8,20,0,60,0,0,80,0,0,4.894605079073973,0
scenario124,0,c1,0,1,1,2,0.1,60,80,60,100,60,20,40,0,3.923123533283558,0
scenario125,0,c1,1,2,0,2,0.6,80,20,80,100,0,80,40,0,3.157551207361597,0
scenario126,-30,c1,0,2,1,2,0.2,60,80,100,60,100,100,40,0,2.489971801494819,0
scenario127,90,c4,1,0,2,0,0.6,80,40,0,0,20,80,60,0,2.5484596230997605,0
scenario128,90,c1,1,2,0,1,0.2,0,0,20,60,40,60,60,0,3.5714433641990886,0
scenario129,30,c2,0,1,2,1,0.8,0,40,80,80,60,60,100,0,1.86723074180747,0
scenario130,-60,c1,1,2,0,1,0.2,100,20,100,40,100,20,40,0,3.0520600662403825,0
scenario131,60,c4,2,0,1,0,0.6,60,40,60,60,0,80,100,0,1.911838034951573,0
scenario132,0,c4,2,0,1,2,1.0,100,80,20,0,100,20,0,1,9999.0,1
scenario133,-30,c4,2,0,1,0,0.8,0,100,20,80,40,40,80,0,9.901881484567236,0
scenario134,90,c4,2,0,1,0,0.4,40,80,60,40,0,100,60,0,2.226389260751675,0
scenario135,60,c4,1,2,2,0,1.0,80,60,40,0,60,0,100,0,4.794331952205044,0
scenario136,0,c1,1,2,0,1,0.1,60,20,60,80,40,0,0,0,3.926594621413879,0
scenario137,-60,c4,1,0,2,0,0.6,0,40,40,20,100,60,40,0,2.876157390587928,0
scenario138,0,c1,1,2,0,2,0.6,60,80,0,20,80,40,80,0,3.207686473464719,0
scenario139,30,c2,0,1,2,1,0.8,60,20,0,40,0,80,100,0,2.207862424062074,0
scenario140,30,c4,2,0,1,0,0.1,60,100,80,20,60,100,60,0,2.5109739763915164,0
scenario141,30,c4,2,0,1,0,0.4,80,20,80,0,0,60,20,0,2.6657245694323817,0
scenario142,-90,c2,2,1,0,1,0.1,100,60,80,0,80,80,60,0,3.0806443985775807,0
scenario143,-30,c4,1,0,2,0,0.1,60,60,80,100,40,0,100,0,3.2945059999859487,0
scenario144,30,c4,1,2,2,0,0.1,60,40,40,40,100,0,20,0,4.204712708997785,0
scenario145,0,c4,1,2,2,0,0.4,100,40,100,100,60,0,80,0,3.705309874192265,0
scenario146,90,c4,2,0,1,2,0.2,0,100,40,100,40,0,40,0,0.9542523987258448,0
scenario147,90,c1,1,2,0,1,0.1,40,100,20,100,20,80,0,0,3.2693112877227684,0
scenario148,90,c1,1,2,0,2,0.8,60,100,0,80,0,40,20,0,2.943652656680084,0
scenario149,90,c4,2,0,1,0,0.4,60,20,20,40,20,60,40,0,2.064536568545537,0
scenario150,60,c1,1,2,0,1,0.4,40,0,0,100,100,20,80,0,4.1329937075148,0
scenario151,-90,c4,2,0,1,2,0.4,100,0,0,40,20,40,60,1,3404.2702200763906,1
scenario152,-30,c4,1,0,2,0,0.6,40,40,80,40,80,60,80,0,2.1745764124375264,0
scenario153,-90,c2,2,1,0,1,0.4,20,60,100,40,40,80,100,0,3.1894983367793515,0
scenario154,60,c1,0,2,1,2,0.4,80,60,20,60,20,0,60,0,3.1289284203856464,0
scenario155,60,c4,2,0,1,0,1.0,0,100,60,80,20,100,40,0,10.2527298099378,0
scenario156,-30,c4,2,0,1,0,0.8,0,60,40,100,0,100,0,0,2.5659821663435167,0
scenario157,30,c2,2,1,0,1,0.1,100,40,0,100,40,80,40,0,1.082048281393661,0
scenario158,-90,c2,2,0,0,1,0.2,20,60,60,80,100,40,40,0,3.245417680505166,0
scenario159,60,c4,2,0,1,2,0.2,40,40,20,20,0,20,20,0,1.063834381954094,0
scenario160,-30,c1,1,2,0,1,1.0,100,40,20,60,80,0,0,0,2.4459038072490245,0
scenario161,-30,c4,1,2,2,0,1.0,80,60,100,20,100,20,80,0,4.71425339775676,0
scenario162,-30,c4,2,0,1,2,1.0,100,0,40,20,40,100,80,0,1.0910716160028953,0
scenario163,90,c4,2,0,1,0,0.6,40,100,100,0,0,60,100,0,3.857064089176869,0
scenario164,-60,c2,2,1,0,1,0.8,100,100,40,40,60,60,20,0,1.2198580841212483,0
scenario165,30,c1,1,2,0,1,0.8,20,0,0,0,80,60,80,0,3.025049053198177,0
scenario166,30,c1,1,2,0,2,1.0,20,0,80,0,40,0,60,0,4.2549332252718015,0
scenario167,-90,c2,0,1,2,0,0.8,40,80,80,60,40,60,40,0,1.6031960684182425,0
scenario168,90,c1,1,2,0,2,0.4,0,60,80,20,80,40,0,0,3.4345015556153085,0
scenario169,60,c4,2,0,1,2,0.1,80,0,80,80,0,100,100,0,0.8119538120931721,0
scenario170,60,c2,0,1,2,1,1.0,80,100,20,40,40,20,60,0,3.382871200090412,0
scenario171,-90,c4,2,0,1,2,0.8,60,100,60,0,100,20,60,0,1.6529167589409903,0
scenario172,30,c2,0,1,2,0,0.6,0,20,0,0,40,100,20,0,1.6701675534483715,0
scenario173,0,c4,1,0,2,0,0.4,20,80,80,60,80,20,100,0,2.920927733063808,0
scenario174,-90,c4,2,0,1,0,0.8,0,40,40,20,20,40,100,0,21.9241840495122,0
scenario175,60,c1,1,2,0,2,0.6,40,100,80,0,100,40,20,0,3.08345050256601,0
scenario176,60,c2,0,1,2,0,0.1,40,20,20,80,60,20,80,0,1.8659968209581712,0
scenario177,-60,c2,0,1,2,0,0.8,100,80,60,0,60,100,100,0,1.6378607936437724,0
scenario178,-30,c2,2,1,0,1,0.4,60,0,60,60,80,60,20,0,3.219172989116408,0
scenario179,-90,c4,2,0,1,2,0.6,80,60,40,80,20,20,80,0,1.0358399028611194,0
scenario180,-30,c1,0,2,1,2,0.8,40,20,20,0,60,60,0,1,9.76883381236497,1
scenario181,-90,c1,0,2,1,2,1.0,60,0,60,60,60,60,100,1,1.385529995226101,1
scenario182,-60,c2,0,1,2,1,0.2,0,60,20,100,80,80,80,0,2.489348831860456,0
scenario183,90,c1,0,2,1,2,0.4,20,0,100,80,100,80,20,0,3.445003524126821,0
scenario184,60,c2,2,0,0,1,0.2,80,60,0,60,80,40,40,1,2575.8414214142745,1
scenario185,-90,c4,1,2,2,0,0.2,60,100,100,0,20,0,0,0,4.0738640170443485,0
scenario186,30,c1,0,1,1,2,0.8,100,60,100,60,60,40,60,0,3.3697393594027285,0
scenario187,-90,c2,2,0,0,1,0.6,0,100,60,20,40,80,60,0,3.3390993304888186,0
scenario188,90,c4,1,0,2,0,1.0,60,20,80,100,80,20,80,0,2.646985410858843,0
scenario189,-30,c1,0,2,1,2,1.0,40,40,0,80,60,100,80,0,2.690130161886575,0
scenario190,0,c4,2,0,1,0,1.0,40,60,100,60,40,80,40,0,2.750028025066298,0
scenario191,30,c2,0,1,2,1,0.1,20,100,60,40,0,20,0,0,2.441678766143346,0
scenario192,90,c2,2,1,0,1,0.2,20,40,80,60,0,40,60,0,4.380972692105983,0
scenario193,30,c4,1,2,2,0,0.2,60,80,20,20,0,100,0,0,3.90972377831772,0
scenario194,0,c4,1,0,2,0,0.8,40,0,80,40,60,40,0,0,2.74242849965186,0
scenario195,0,c1,0,1,1,2,0.1,20,20,20,20,20,80,100,0,3.732390787469963,0
scenario196,-30,c1,0,2,1,2,0.2,0,40,80,0,20,80,20,0,2.611109333418302,0
scenario197,-90,c2,2,1,0,1,1.0,60,80,40,0,40,40,20,0,3.421078715392438,0
scenario198,-90,c1,1,2,0,1,1.0,0,40,80,40,100,0,40,0,4.011178468210596,0
scenario199,-30,c2,0,1,2,0,0.4,100,0,20,100,20,40,40,0,1.7226442408494391,0
scenario200,60,c4,2,0,1,0,0.4,80,0,0,20,40,0,0,0,2.308611648734461,0
scenario201,-90,c4,2,0,1,0,0.2,80,20,60,40,80,0,100,0,27.41376245268856,0
scenario202,0,c4,1,2,2,0,0.2,60,60,40,60,0,60,0,0,4.238390433719311,0
scenario203,90,c4,1,0,2,0,0.2,100,40,40,100,80,100,60,0,2.191964832450417,0
scenario204,30,c4,2,0,1,0,0.6,100,20,60,20,60,0,40,0,2.044869240975988,0
scenario205,0,c1,0,2,1,2,0.1,0,80,100,0,0,40,40,1,782.7391139751031,1
scenario206,90,c4,2,0,1,2,0.1,80,60,20,0,100,0,80,1,5964.362543427394,1
scenario207,-90,c4,1,0,2,0,0.1,100,20,40,80,0,100,40,0,1.6273347395220743,0
scenario208,60,c1,1,2,0,2,0.8,80,60,60,100,20,80,80,0,3.149738147228477,0
scenario209,30,c2,0,1,2,1,1.0,20,80,40,100,100,60,60,0,2.3806315292202185,0
scenario210,0,c4,1,0,2,0,0.4,60,100,20,80,0,80,60,0,1.907156975869009,0
scenario211,-30,c4,2,0,1,0,0.8,60,40,40,60,20,20,60,0,2.657002794628245,0
scenario212,0,c1,1,2,0,1,0.4,100,100,20,100,40,60,100,0,4.971266903806508,0
scenario213,-30,c2,2,1,0,1,1.0,80,40,40,80,80,80,100,0,2.681623649362979,0
scenario214,-90,c4,1,0,2,0,1.0,80,100,100,100,60,80,20,0,3.5240800804330985,0
scenario215,90,c4,1,2,2,0,0.2,0,60,0,40,60,60,80,0,4.306836817943762,0
scenario216,-60,c1,1,2,0,2,0.4,100,60,100,20,0,80,60,0,3.249743846029228,0
scenario217,90,c1,1,2,0,2,1.0,20,80,40,0,80,100,40,0,3.181580233660603,0
scenario218,-60,c4,1,0,2,0,0.8,60,0,20,20,20,20,0,0,1.8491917188512144,0
scenario219,30,c1,1,2,0,1,1.0,40,60,100,80,0,100,40,0,3.3732689184817937,0
scenario220,-90,c2,2,1,0,1,0.8,80,80,100,100,80,40,0,0,2.67902523690087,0
scenario221,0,c4,2,0,1,0,0.2,20,0,100,80,20,20,60,0,1437.2489764779043,0
scenario222,30,c4,1,2,2,0,0.4,20,40,60,60,40,40,0,0,3.291830258395384,0
scenario223,-60,c2,2,0,0,1,0.4,20,40,40,0,40,20,40,0,3.5149485929830138,0
scenario224,-90,c1,1,2,0,2,0.4,0,40,40,60,60,20,0,0,3.23295445092797,0
scenario225,30,c1,0,1,1,2,0.1,0,60,60,60,100,20,40,0,2.3349109632540763,0
scenario226,-90,c2,0,1,2,1,0.6,20,20,0,20,80,60,0,0,3.7145353280004985,0
scenario227,-90,c1,1,2,0,2,0.8,100,20,100,0,40,20,80,0,3.189726559032985,0
scenario228,-90,c1,1,2,0,2,0.1,0,40,0,80,40,20,20,0,3.6370049784857854,0
scenario229,-90,c4,2,0,1,0,0.8,0,60,20,40,0,0,20,0,2.7006697628453,0
scenario230,90,c2,0,1,2,1,0.4,80,40,100,40,40,40,100,0,4.041846258797554,0
scenario231,60,c2,0,1,2,1,1.0,20,40,60,20,100,40,80,0,1.9364114928391003,0
scenario232,-90,c1,0,1,1,2,0.2,40,20,40,60,100,80,60,0,2.610794396227558,0
scenario233,-60,c2,0,1,2,1,0.4,80,20,100,100,40,100,20,0,2.865629788069822,0
scenario234,30,c1,0,2,1,2,0.1,40,100,20,40,80,40,60,0,2.917204545304976,0
scenario235,-30,c1,1,2,0,2,1.0,40,20,60,100,0,20,20,0,3.413211959116135,0
scenario236,-60,c2,2,0,0,1,0.2,100,60,80,80,60,80,0,0,2.748225409416878,0
scenario237,-60,c2,2,1,0,1,0.6,60,0,80,60,40,0,100,0,3.835262500350863,0
scenario238,-60,c4,2,0,1,0,1.0,40,80,40,20,80,40,40,0,2.227351596625449,0
scenario239,90,c1,1,2,0,2,0.8,20,60,60,60,20,100,100,0,3.736818491016525,0
scenario240,-30,c1,1,2,0,1,0.1,0,80,40,40,100,20,100,0,3.406605437563158,0
scenario241,60,c4,1,0,2,0,0.1,40,60,60,20,80,60,60,0,1.9419311393580323,0
scenario242,60,c1,1,2,0,2,1.0,60,0,0,40,100,0,0,0,3.4070907529480223,0
scenario243,-30,c2,2,0,0,1,0.6,40,0,0,40,0,0,40,0,3.036724988887387,0
scenario244,0,c1,1,2,0,2,0.4,0,100,60,40,20,60,20,0,3.73741977750388,0
scenario245,0,c2,0,1,2,0,0.1,80,60,100,0,80,60,20,1,2250.999086926406,1
scenario246,-90,c4,2,0,1,0,0.1,20,0,100,20,100,0,80,0,4.433996447408575,0
scenario247,-30,c4,2,0,1,2,0.8,20,20,0,40,100,100,60,0,1.0804028460958282,0
scenario248,90,c4,1,2,2,0,0.6,100,0,60,20,0,0,80,0,3.937740856091775,0
scenario249,60,c1,1,2,0,2,0.8,20,100,20,100,100,0,100,0,3.674775436083376,0
scenario250,90,c2,0,1,2,1,1.0,40,60,20,80,40,0,20,0,2.8671462858350942,0
scenario251,-30,c2,0,1,2,0,0.8,0,40,60,40,100,80,40,0,1.607273081268632,0
scenario252,30,c4,2,0,1,0,0.2,40,80,60,0,40,80,80,0,2.7776610775634167,0
scenario253,-30,c2,0,1,2,1,0.1,40,60,100,40,20,100,20,0,2.889069835943708,0
scenario254,-30,c1,1,2,0,2,0.2,20,0,40,20,0,0,100,0,3.075177013063906,0
scenario255,-90,c2,0,1,2,1,0.6,20,80,20,60,60,40,40,0,1.5597041809986332,0
scenario256,0,c2,2,1,0,1,0.2,40,40,80,100,20,100,40,1,2932.652319320734,1
scenario257,30,c1,0,1,1,2,0.4,20,20,0,80,20,80,20,0,2.008575560325769,0
scenario258,90,c4,1,2,2,0,0.1,100,80,80,40,40,60,0,0,4.017762371297022,0
scenario259,90,c1,1,2,0,2,0.6,20,100,20,80,80,100,20,0,3.2530032010602823,0
scenario260,-90,c1,0,1,1,2,0.1,60,0,60,80,80,100,0,0,3.157097676826713,0
scenario261,60,c1,0,1,1,2,0.4,100,80,80,40,80,40,20,0,2.9583349271162858,0
scenario262,-60,c1,1,2,0,2,1.0,0,80,40,100,60,80,0,0,3.1694258598836624,0
scenario263,90,c4,2,0,1,0,1.0,80,80,80,60,60,60,20,0,2.766068779273392,0
scenario264,30,c2,2,0,0,1,0.8,0,40,60,100,80,100,20,0,3.1375026010254747,0
scenario265,30,c2,0,1,2,1,0.4,100,100,100,0,80,0,100,0,2.924182436623803,0
scenario266,-30,c2,0,1,2,1,1.0,60,100,0,60,20,80,80,0,3.1343004229928586,0
scenario267,-60,c2,0,1,2,0,0.1,100,0,100,0,80,20,100,0,1.6378127418563888,0
scenario268,60,c2,0,1,2,0,0.8,0,60,40,0,0,40,60,0,1.7122705869126218,0
scenario269,-60,c1,1,2,0,2,1.0,80,20,100,60,0,40,80,0,3.256445187251995,0
scenario270,-60,c4,1,0,2,0,0.2,40,40,20,80,100,100,100,0,2.176860868542232,0
scenario271,0,c1,1,2,0,1,0.2,40,100,40,60,60,20,100,0,4.450883515922298,0
scenario272,-30,c2,0,1,2,1,0.4,80,100,80,40,60,40,60,0,3.1106746157249696,0
scenario273,60,c1,1,2,0,1,0.2,80,80,80,80,40,100,80,0,2.578733249845314,0
scenario274,60,c2,2,0,0,1,0.1,20,40,80,100,60,60,40,0,3.239688200734259,0
scenario275,-90,c4,2,0,1,0,0.6,80,0,20,60,100,80,0,0,2.135949237929239,0
scenario276,-60,c4,2,0,1,0,0.1,40,20,60,60,80,0,0,0,2.294597589459486,0
scenario277,0,c2,0,1,2,1,0.4,80,20,0,100,20,40,0,0,3.394955065491765,0
scenario278,-30,c4,2,0,1,0,0.2,60,0,40,80,100,40,80,0,3.790658815211467,0
scenario279,90,c4,1,0,2,0,1.0,80,0,40,100,60,40,40,0,2.3084533705955583,0
scenario280,-90,c2,2,0,0,1,0.8,80,80,0,80,20,60,80,1,0.6299309991020674,1
scenario281,90,c4,2,0,1,2,0.8,40,20,40,80,80,0,0,1,9999.0,1
