instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,feature_direction,visibility,roadsurface,vehiclestability,probability,collision,min_ttc,run_duration,algo_safety
scenario30,30,20,60,0,0,0,0.8,0,100,0,0,80,100,0.00346,0,1.0999194044842886,21.694939851760864,0
scenario31,-90,20,60,0,20,40,0.8,0,100,0,0,100,0,0.00152,0,1.0254512463486047,22.03228712081909,0
scenario32,-30,20,20,0,0,0,0.8,0,100,0,0,100,20,0.00305,0,1.0253244639589305,22.10132741928101,0
scenario33,-90,60,60,0,0,0,0.8,0,100,0,0,100,40,0.00213,0,0.9925712684947214,22.08638072013855,0
scenario34,60,20,40,0,0,0,0.8,0,100,0,0,100,60,0.00401,0,1.1555996675534808,21.804588079452515,0
scenario35,-90,60,20,0,0,0,0.8,0,100,0,0,100,80,0.0015,0,0.9883526907282818,22.1867892742157,0
scenario36,0,20,40,0,0,0,0.8,0,100,0,0,100,100,0.00408,0,1.0961950129978917,22.311468601226807,0
scenario37,-60,20,40,0,0,0,0.8,0,100,0,20,0,0,0.00332,0,1.0331759218020438,22.17761850357056,0
scenario38,60,20,80,0,0,0,0.8,0,100,1,20,0,20,0.00302,0,0.9176836887248224,26.070799827575684,0
scenario39,60,20,80,0,0,0,0.8,0,100,0,20,0,40,0.00299,0,1.1112225303759935,21.924756050109863,0
scenario40,-90,20,60,0,0,0,0.8,0,100,1,20,0,60,0.00756,0,0.8256679015610414,26.937511920928955,0
scenario41,90,20,20,0,0,0,0.8,0,100,1,20,0,80,0.00375,0,0.878875027721873,25.83040738105774,0
scenario42,-60,20,80,0,0,0,0.8,0,100,0,20,0,100,0.00368,0,1.090567292526522,22.198327779769897,0
scenario43,60,60,60,0,0,0,0.8,0,100,0,20,20,0,0.00152,0,1.157219410823802,21.762771129608154,0
scenario44,30,60,40,0,0,0,0.8,0,100,1,20,20,20,0.00146,0,0.8965325414899157,26.032390356063843,0
scenario45,-60,20,20,0,0,0,0.8,0,100,1,20,20,40,0.00398,0,0.8467717295776769,26.355027675628666,0
scenario46,-60,20,100,0,0,0,0.8,0,100,1,20,20,60,0.00373,0,0.9337596319237964,26.6429660320282,0
scenario47,30,20,20,0,0,0,0.8,0,100,1,20,20,80,0.00336,0,0.7800349525091351,25.96274375915528,0
scenario48,-30,20,60,0,0,0,0.8,0,100,1,20,20,100,0.00375,0,0.9337091162387462,26.5265896320343,0
scenario49,0,20,60,0,0,0,0.8,0,100,1,20,40,0,0.00369,0,0.8067407840107579,26.797253847122192,0
scenario50,0,20,100,0,0,0,0.8,0,100,1,20,40,20,0.00343,0,0.996372215422218,26.79798197746277,0
scenario51,60,60,40,0,0,0,0.8,0,100,1,20,40,40,0.00156,0,0.7837216684860395,25.90997886657715,0
scenario52,0,20,100,0,0,0,0.8,0,100,0,20,40,60,0.00323,0,1.1516958196502936,22.302025318145752,0
scenario53,0,20,20,0,0,0,0.8,0,100,1,20,40,80,0.00278,0,0.974178764369496,26.902010440826416,0
scenario54,-30,40,80,0,0,0,0.8,0,100,0,20,40,100,0.00164,0,1.0402558835569404,22.12943315505981,0
scenario55,-30,40,40,0,0,0,0.8,0,100,1,20,60,0,0.0015,0,0.8752377155196491,26.58257102966309,0
scenario56,-60,40,40,0,0,0,0.8,0,100,1,20,60,20,0.0015,0,0.8359272381682608,26.3215434551239,0
scenario57,90,40,40,0,0,0,0.8,0,100,1,20,60,40,0.00151,0,0.8038107579720678,25.82359504699707,0
scenario58,-90,40,40,0,0,0,0.8,0,100,0,20,60,60,0.00308,0,1.0075859782405352,21.87553286552429,0
scenario59,-90,40,80,0,0,0,0.8,0,100,1,20,60,80,0.0026,0,0.8715228375773275,26.54490089416504,0
scenario60,-90,20,60,0,0,0,0.8,0,100,0,20,60,100,0.00784,0,1.0169808690818154,22.187703132629395,0
scenario61,-60,60,20,0,0,0,0.8,0,100,1,20,80,0,0.00148,0,0.8220810309475822,26.466089725494385,0
scenario62,60,20,60,0,0,0,0.8,0,100,1,20,80,20,0.00344,0,0.8553256011280514,25.90663051605225,0
scenario63,60,60,20,0,0,0,0.8,0,100,0,20,80,40,0.00155,0,1.077632754229554,21.576481819152832,0
scenario64,-30,40,80,0,0,0,0.8,0,100,1,20,80,60,0.00149,0,0.8959147701755528,26.7474365234375,0
scenario65,-60,20,20,0,0,0,0.8,0,100,0,20,80,80,0.00394,0,1.0275508349389275,22.05554437637329,0
scenario66,-30,40,40,0,0,0,0.8,0,100,0,20,80,100,0.00159,0,1.0057291385036973,21.93647050857544,0
scenario67,60,20,20,0,0,0,0.8,0,100,0,20,100,0,0.00356,0,1.0795124238245857,21.51982092857361,0
scenario68,-60,40,100,0,0,0,0.8,0,100,0,20,100,20,0.00152,0,1.0367187005284648,22.09380030632019,0
scenario69,-90,40,80,0,0,0,0.8,0,100,0,20,100,40,0.00294,0,1.077105786919929,21.83845329284668,0
scenario70,-90,40,60,0,0,0,0.8,0,100,1,20,100,60,0.00296,0,0.8248376870741578,26.24918913841248,0
scenario71,0,20,20,0,0,0,0.8,0,100,0,20,100,80,0.00273,0,1.159077597191719,22.25068187713623,0
scenario72,90,60,80,0,0,0,0.8,0,100,1,20,100,100,0.00149,0,0.7896026493689358,25.963642835617065,0
scenario73,-90,40,20,0,0,0,0.8,0,100,1,40,0,0,0.00208,0,0.8379678421459921,26.50481867790222,0
scenario74,90,40,40,0,0,0,0.8,0,100,0,40,0,20,0.00157,0,1.1766986115714588,21.67225480079651,0
scenario75,-60,60,20,0,0,0,0.8,0,100,0,40,0,40,0.0015,0,1.0490273062778734,21.773539066314697,0
scenario76,0,40,40,0,0,0,0.8,0,100,0,40,0,60,0.00163,0,1.1874794459148474,22.25871086120605,0
scenario77,60,40,40,0,0,0,0.8,0,100,0,40,0,80,0.00152,0,1.0624264477512864,21.473819255828857,0
scenario78,-90,20,40,0,0,0,0.8,0,100,1,40,0,100,0.00788,0,0.9353463063512836,26.538570165634155,0
scenario79,-90,20,80,0,0,0,0.8,0,100,1,40,20,0,0.0077,0,0.916353797138144,26.48645091056824,0
scenario80,-90,20,40,0,0,0,0.8,0,100,0,40,20,20,0.00801,0,0.9106952585485468,25.000128030776978,0
scenario81,30,40,60,0,0,0,0.8,0,100,1,40,20,40,0.00155,0,0.9269502743090696,25.95901370048523,0
scenario82,-90,20,100,0,0,0,0.8,0,100,0,40,20,60,0.00619,0,1.0138410273107326,21.992424488067627,0
scenario83,60,20,40,0,0,0,0.8,0,100,1,40,20,80,0.00413,0,0.8189060912191345,25.83644270896912,0
scenario84,30,20,40,0,0,0,0.8,0,100,1,40,20,100,0.004,0,0.797103569292533,25.840765476226807,0
scenario85,30,20,40,0,0,0,0.8,0,100,0,40,40,0,0.00406,0,1.1166570992415938,21.65854573249817,0
scenario86,60,40,60,0,0,0,0.8,0,100,1,40,40,20,0.00152,0,0.9285715147264402,25.99057173728943,0
scenario87,0,20,60,0,0,0,0.8,0,100,0,40,40,40,0.00425,0,1.0355619417218505,22.25528359413147,0
scenario88,0,20,80,0,0,0,0.8,0,100,1,40,40,60,0.00419,0,0.8886783253713163,26.69368815422058,0
scenario89,90,20,40,0,0,0,0.8,0,100,0,40,40,80,0.00406,0,1.1823181249240982,21.52030897140503,0
scenario90,30,40,80,0,0,0,0.8,0,100,1,40,40,100,0.00155,0,0.7854103359265546,26.09125542640686,0
scenario91,-30,20,80,0,0,0,0.8,0,100,1,40,60,0,0.004,0,0.9851325802927974,26.71360969543457,0
scenario92,-60,20,40,0,0,0,0.8,0,100,1,40,60,20,0.00396,0,1.035564591299156,27.223938941955566,0
scenario93,-30,20,80,0,0,0,0.8,0,100,0,40,60,40,0.00395,0,1.055342140872271,21.98204469680786,0
scenario94,90,20,40,0,0,0,0.8,0,100,1,40,60,60,0.00438,0,0.8805343641064699,25.816356420516968,0
scenario95,0,20,80,0,0,0,0.8,0,100,0,40,60,80,0.00401,0,1.1282154771380877,22.37535858154297,0
scenario96,-30,20,40,0,0,0,0.8,0,100,1,40,60,100,0.00406,0,0.9992822692544014,26.56752920150757,0
scenario97,0,20,40,0,0,0,0.8,0,100,1,40,80,0,0.00385,0,0.9459258858889732,26.53025960922241,0
scenario98,-30,20,40,0,0,0,0.8,0,100,0,40,80,20,0.00403,0,1.037108033367186,22.19792079925537,0
scenario99,60,20,60,0,0,0,0.8,0,100,0,40,80,40,0.00386,0,1.1938988201933207,21.462801694869995,0
scenario100,90,60,100,0,0,0,0.8,0,100,0,40,80,60,0.00148,0,1.147678794081694,21.4183406829834,0
scenario101,30,20,80,0,0,0,0.8,0,100,1,40,80,80,0.00353,0,0.8083176410185817,25.98757576942444,0
scenario102,30,20,80,0,0,0,0.8,0,100,0,40,80,100,0.00349,0,1.0848216687345582,21.5913610458374,0
scenario103,60,20,100,0,0,0,0.8,0,100,0,40,100,0,0.0033,0,1.092300581108504,21.650071382522583,0
scenario104,30,40,60,0,0,0,0.8,0,100,0,40,100,20,0.00149,0,1.1356285302008444,21.60181212425232,0
scenario105,-60,20,80,0,0,0,0.8,0,100,1,40,100,40,0.0033,0,0.8078444807466942,26.361660480499268,0
scenario106,60,40,20,0,0,0,0.8,0,100,1,40,100,60,0.00167,0,0.9194877665022791,26.20634436607361,0
scenario107,-60,20,60,0,0,0,0.8,0,100,0,40,100,80,0.0031,0,1.0741220315489646,22.187923908233643,0
scenario108,90,20,80,0,0,0,0.8,0,100,1,40,100,100,0.00303,0,0.8504293788076854,25.93279242515564,0
scenario109,-60,20,100,0,0,0,0.8,0,100,0,60,0,0,0.00351,0,1.0305296279335636,22.023310899734497,0
scenario110,-90,40,60,0,0,0,0.8,0,100,0,60,0,20,0.00304,0,0.9088416604475824,24.96589207649231,0
scenario111,-90,40,40,0,0,0,0.8,0,100,1,60,0,40,0.00311,0,0.8106452258606884,26.577037811279297,0
scenario112,60,20,100,0,0,0,0.8,0,100,1,60,0,60,0.00308,0,0.8793955331878092,25.73633575439453,0
scenario113,90,20,80,0,0,0,0.8,0,100,0,60,0,80,0.00297,0,1.2056457194905068,21.69974398612976,0
scenario114,-30,40,20,0,0,0,0.8,0,100,1,60,0,100,0.00144,0,0.8626163564439787,26.666589498519897,0
scenario115,-90,40,100,0,0,0,0.8,0,100,0,60,20,0,0.00257,0,1.0115285912632757,21.83776354789734,0
scenario116,-90,40,100,0,0,0,0.8,0,100,1,60,20,20,0.00244,0,0.943995225732326,26.4969174861908,0
scenario117,-90,60,60,0,0,0,0.8,0,100,1,60,20,40,0.00226,0,0.9303735697509056,26.53722095489502,0
scenario118,-90,60,80,0,0,0,0.8,0,100,0,60,20,60,0.00229,0,0.9274970770368012,21.63192892074585,0
scenario119,-90,60,80,0,0,0,0.8,0,100,1,60,20,80,0.00235,0,0.8366058953903404,26.65633511543274,0
scenario120,-90,60,40,0,0,0,0.8,0,100,0,60,20,100,0.0024,0,1.008949949778666,21.718878507614136,0
scenario121,-90,40,20,0,0,0,0.8,0,100,0,60,40,0,0.00204,0,1.0649561138815506,21.50503635406494,0
scenario122,0,40,60,0,0,0,0.8,0,100,0,60,40,20,0.00164,0,1.1353703643437456,22.28392219543457,0
scenario123,-90,60,20,0,0,0,0.8,0,100,1,60,40,40,0.00158,0,0.773274200084758,26.42409062385559,0
scenario124,90,60,40,0,0,0,0.8,0,100,0,60,40,60,0.00165,0,1.1789010247492633,21.332929134368896,0
scenario125,30,40,40,0,0,0,0.8,0,100,1,60,40,80,0.0017,0,0.9271463225527234,26.03846335411072,0
scenario126,-90,20,80,0,0,0,0.8,0,100,0,60,40,100,0.00824,0,1.077469952060252,21.956770181655884,0
scenario127,90,60,40,0,0,0,0.8,0,100,1,60,60,0,0.0016,0,0.9287574677389088,25.972179651260376,0
scenario128,60,60,20,0,0,0,0.8,0,100,1,60,60,20,0.00151,0,0.8531492708382131,25.744194984436035,0
scenario129,30,40,40,0,0,0,0.8,0,100,0,60,60,40,0.00176,0,1.0943549453175587,21.77151656150818,0
scenario130,-60,40,20,0,0,0,0.8,0,100,1,60,60,60,0.00157,0,0.9805270185746487,26.588961362838745,0
scenario131,60,60,40,0,0,0,0.8,0,100,0,60,60,80,0.00152,0,1.091607744834703,21.550227165222168,0
scenario132,-60,40,20,0,0,0,0.8,0,100,0,60,60,100,0.00151,0,0.9861894005329148,21.84517335891724,0
scenario133,-90,20,40,0,0,0,0.8,0,100,1,60,80,0,0.00805,0,0.8282684472309961,26.39305567741394,0
scenario134,0,40,60,0,0,0,0.8,0,100,1,60,80,20,0.00148,0,0.987886214404428,26.60690975189209,0
scenario135,90,40,20,0,0,0,0.8,0,100,0,60,80,40,0.00158,0,1.1512310052894943,21.62842440605164,0
scenario136,90,40,20,0,0,0,0.8,0,100,1,60,80,60,0.00167,0,0.8256863478810325,25.686785221099854,0
scenario137,-60,60,40,0,0,0,0.8,0,100,1,60,80,80,0.00161,0,0.962220245013151,26.77383852005005,0
scenario138,60,40,40,0,0,0,0.8,0,100,1,60,80,100,0.00161,0,0.7978449736587999,25.97781753540039,0
scenario139,-90,20,40,0,0,0,0.8,0,100,1,60,100,0,0.00806,0,0.8584322036060372,26.4483802318573,0
scenario140,-90,20,40,0,0,0,0.8,0,100,0,60,100,20,0.00793,0,1.0207248419139947,21.67054510116577,0
scenario141,-90,20,40,0,0,0,0.8,0,100,1,60,100,40,0.00778,0,0.7424647962208989,26.116065979003903,0
scenario142,-90,20,40,0,0,0,0.8,0,100,0,60,100,60,0.00779,0,1.0171883237488075,21.823118686676025,0
scenario143,-90,20,80,0,0,0,0.8,0,100,0,60,100,80,0.00791,0,1.0292928000334305,21.675976753234863,0
scenario144,-90,20,80,0,0,0,0.8,0,100,0,60,100,100,0.00813,0,1.0209737293995798,21.83635449409485,0
scenario145,-90,20,80,0,0,0,0.8,0,100,1,80,0,0,0.008,0,0.8152623218124252,26.46529626846313,0
scenario146,-90,20,40,0,0,0,0.8,0,100,0,80,0,20,0.00789,0,1.0140598685305175,21.71543288230896,0
scenario147,-90,20,40,0,0,0,0.8,0,100,1,80,0,40,0.00811,0,0.8439361437028913,26.346385955810547,0
scenario148,-90,20,40,0,0,0,0.8,0,100,1,80,0,60,0.00783,0,0.8640263549417556,26.40582299232483,0
scenario149,-90,20,40,0,0,0,0.8,0,100,1,80,0,80,0.0079,0,0.8038702328157361,26.24645566940308,0
scenario150,-90,20,80,0,0,0,0.8,0,100,0,80,0,100,0.00813,0,1.021091226136217,21.740556955337524,0
scenario151,-90,20,40,0,0,0,0.8,0,100,1,80,20,0,0.00833,0,0.9015384460176976,26.14492893218994,0
scenario152,-90,20,40,0,0,0,0.8,0,100,0,80,20,20,0.00775,0,1.0183803406363443,21.85309171676636,0
scenario153,-90,20,40,0,0,0,0.8,0,100,0,80,20,40,0.00782,0,1.0222183802057865,21.60481905937195,0
scenario154,-90,20,80,0,0,0,0.8,0,100,1,80,20,60,0.00791,0,0.8049962346993365,26.435420989990234,0
scenario155,-90,20,60,0,0,0,0.8,0,100,0,80,20,80,0.00792,0,0.9969136436162892,21.901874780654907,0
scenario156,-30,40,60,0,0,0,0.8,0,100,1,80,20,100,0.00147,0,0.919104468429524,26.40177154541016,0
scenario157,30,40,80,0,0,0,0.8,0,100,0,80,40,0,0.00148,0,1.11704451746979,21.7741801738739,0
scenario158,-90,20,40,0,0,0,0.8,0,100,1,80,40,20,0.00775,0,0.8512608927752747,26.472710609436035,0
scenario159,-90,20,80,0,0,0,0.8,0,100,1,80,40,40,0.00798,0,0.8057824690414294,26.387135982513428,0
scenario160,-90,20,40,0,0,0,0.8,0,100,1,80,40,60,0.00795,0,0.7587069961761427,26.49923205375672,0
scenario161,0,40,100,0,0,0,0.8,0,100,1,80,40,80,0.00148,0,0.8087992600714984,26.58166265487671,0
scenario162,-90,20,40,0,0,0,0.8,0,100,0,80,40,100,0.00789,0,1.0391643479563932,22.06350874900818,0
scenario163,-90,20,40,0,0,0,0.8,0,100,1,80,60,0,0.00798,0,0.8585210015305971,26.547877311706543,0
scenario164,-90,20,40,0,0,0,0.8,0,100,1,80,60,20,0.00803,0,0.8036793550517003,26.380910396575928,0
scenario165,-90,20,80,0,0,0,0.8,0,100,1,80,60,40,0.00804,0,0.8870694536669316,26.18206548690796,0
scenario166,-90,20,60,0,0,0,0.8,0,100,0,80,60,60,0.00804,0,1.09563742776739,22.08385467529297,0
scenario167,-90,20,40,0,0,0,0.8,0,100,1,80,60,80,0.00782,0,0.7890771161531797,26.32550024986267,0
scenario168,-90,20,40,0,0,0,0.8,0,100,1,80,60,100,0.00807,0,0.8477490132150576,26.24044179916382,0
scenario169,60,40,20,0,0,0,0.8,0,100,0,80,80,0,0.00155,0,1.0532405887916931,21.51075005531311,0
scenario170,-60,40,40,0,0,0,0.8,0,100,0,80,80,20,0.00148,0,1.0034709904365973,22.068607330322266,0
scenario171,-90,20,80,0,0,0,0.8,0,100,1,80,80,40,0.00772,0,0.7922655794628527,26.176894426345825,0
scenario172,-90,20,60,0,0,0,0.8,0,100,0,80,80,60,0.00797,0,0.9915937963946232,21.8234920501709,0
scenario173,-90,20,40,0,0,0,0.8,0,100,0,80,80,80,0.008,0,0.9924622591869512,21.742138624191284,0
scenario174,-90,20,80,0,0,0,0.8,0,100,0,80,80,100,0.00808,0,1.0102227020796224,21.6364803314209,0
scenario175,-90,20,40,0,0,0,0.8,0,100,1,80,100,0,0.0079,0,0.7634569864357416,26.37532949447632,0
scenario176,-90,20,40,0,0,0,0.8,0,100,0,80,100,20,0.0081,0,1.0428561955437692,21.91342735290528,0
scenario177,-90,20,80,0,0,0,0.8,0,100,0,80,100,40,0.0081,0,1.000845886901589,21.968927145004272,0
scenario178,-90,20,40,0,0,0,0.8,0,100,1,80,100,60,0.0077,0,0.9298606792035614,26.53939247131348,0
scenario179,-90,20,40,0,0,0,0.8,0,100,1,80,100,80,0.00809,0,0.8512546864784488,26.5674695968628,0
scenario180,-90,20,80,0,0,0,0.8,0,100,0,80,100,100,0.00816,0,1.0068038331414306,21.390735626220703,0
scenario181,-90,20,40,0,0,0,0.8,0,100,1,100,0,0,0.00783,0,0.9091473695516276,26.45758056640625,0
scenario182,-90,20,80,0,0,0,0.8,0,100,0,100,0,20,0.00773,0,0.9940486982371514,21.6397602558136,0
scenario183,-90,20,60,0,0,0,0.8,0,100,1,100,0,40,0.00793,0,0.7864020822756193,26.207963466644287,0
scenario184,-90,20,40,0,0,0,0.8,0,100,0,100,0,60,0.00768,0,1.0070258581934095,21.895040273666385,0
scenario185,-90,20,80,0,0,0,0.8,0,100,1,100,0,80,0.00826,0,0.8535707944283453,26.376206159591675,0
scenario186,-90,20,40,0,0,0,0.8,0,100,0,100,0,100,0.00805,0,1.0245621628802046,21.84884357452393,0
scenario187,-90,20,80,0,0,0,0.8,0,100,1,100,20,0,0.00842,0,0.7261473374003082,26.115535259246823,0
scenario188,-90,20,40,0,0,0,0.8,0,100,0,100,20,20,0.00775,0,0.998867123086884,21.65923833847046,0
scenario189,-90,20,60,0,0,0,0.8,0,100,0,100,20,40,0.00806,0,0.9914278224672848,21.823633909225464,0
scenario190,-90,20,40,0,0,0,0.8,0,100,1,100,20,60,0.00815,0,0.6841640521984936,26.31853580474853,0
scenario191,-90,20,80,0,0,0,0.8,0,100,0,100,20,80,0.00782,0,1.0277904548658872,21.86901617050171,0
scenario192,-90,20,40,0,0,0,0.8,0,100,1,100,20,100,0.00799,0,0.8343315037661004,26.275660276412964,0
scenario193,-90,20,40,0,0,0,0.8,0,100,0,100,40,0,0.00775,0,1.0369938742337088,21.859081268310547,0
scenario194,-90,20,80,0,0,0,0.8,0,100,0,100,40,20,0.00787,0,1.0393634905570726,21.85677981376648,0
scenario195,-90,20,40,0,0,0,0.8,0,100,1,100,40,40,0.0081,0,0.7056577666569748,26.056097507476807,0
scenario196,-90,20,80,0,0,0,0.8,0,100,0,100,40,60,0.00788,0,0.9983503734398284,21.8784122467041,0
scenario197,-90,20,40,0,0,0,0.8,0,100,1,100,40,80,0.00821,0,0.9377139371755122,26.44939112663269,0
scenario198,-30,60,80,0,0,0,0.8,0,100,0,100,40,100,0.00147,0,1.0148168148404038,21.948689460754395,0
scenario199,-90,20,40,0,0,0,0.8,0,100,0,100,60,0,0.0079,0,1.0653181278620922,21.79682445526123,0
scenario200,-90,20,60,0,0,0,0.8,0,100,1,100,60,20,0.00798,0,0.800599976842052,26.36567735671997,0
scenario201,-90,20,60,0,0,0,0.8,0,100,0,100,60,40,0.00791,0,1.016655840374893,21.892791509628296,0
scenario202,-90,20,40,0,0,0,0.8,0,100,0,100,60,60,0.00812,0,1.038419124701286,21.958733797073364,0
scenario203,-90,20,60,0,0,0,0.8,0,100,1,100,60,80,0.00782,0,0.8276726433545931,26.2970552444458,0
scenario204,-90,20,40,0,0,0,0.8,0,100,0,100,60,100,0.00807,0,1.0443398108953068,21.78325343132019,0
scenario205,-90,20,40,0,0,0,0.8,0,100,0,100,80,0,0.0078,0,1.0342649802951651,22.07061624526977,0
scenario206,-90,20,80,0,0,0,0.8,0,100,1,100,80,20,0.00768,0,0.7706667231792516,26.28587436676025,0
scenario207,-90,20,80,0,0,0,0.8,0,100,1,100,80,40,0.00803,0,0.9251189365511098,26.331772565841675,0
scenario208,-90,20,60,0,0,0,0.8,0,100,0,100,80,60,0.00831,0,0.9139316909901166,24.8718900680542,0
scenario209,-60,60,80,0,0,0,0.8,0,100,1,100,80,80,0.00151,0,0.8392841187733998,26.321287631988525,0
scenario210,90,60,80,0,0,0,0.8,0,100,0,100,80,100,0.00152,0,1.1756465196968031,21.527886152267456,0
scenario211,-90,20,40,0,0,0,0.8,0,100,0,100,100,0,0.00804,0,1.0187870280634308,21.74742317199707,0
scenario212,-90,20,80,0,0,0,0.8,0,100,0,100,100,20,0.00795,0,1.0322808297184969,21.604124546051025,0
scenario213,-90,20,80,0,0,0,0.8,0,100,1,100,100,40,0.00795,0,0.9142054885995148,26.25651907920837,0
scenario214,-90,20,80,0,0,0,0.8,0,100,0,100,100,60,0.00783,0,1.057892263254118,21.930593013763428,0
scenario215,-90,20,40,0,0,0,0.8,0,100,0,100,100,80,0.00806,0,1.0282206063479913,21.817700147628784,0
scenario216,-90,20,80,0,0,0,0.8,0,100,1,100,100,100,0.00808,0,0.7768467778924053,26.137455701828003,0
