instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario60,1,60,20,0,20,-60,60,40,60,0.1,0,0.9737617917726544,0
scenario61,1,20,80,0,40,-30,20,60,20,0.2,0,0.7615465819337515,0
scenario62,0,0,40,20,20,0,80,40,0,1.0,0,1.4388365566886716,0
scenario63,0,80,40,60,20,-90,80,20,80,0.1,0,1.4801440128468488,0
scenario64,0,80,20,20,60,-30,20,20,20,0.8,0,1.3870644843672106,0
scenario65,0,0,60,0,60,-90,60,80,100,1.0,0,1.4396196298524755,0
scenario66,1,20,80,80,0,60,100,40,100,0.2,0,2.121962421135901,0
scenario67,1,40,80,100,20,90,100,20,60,0.0,0,2.4099149607032824,0
scenario68,0,20,60,20,100,-90,60,100,80,0.1,0,1.4596155107971722,0
scenario69,1,0,0,80,40,-90,0,60,40,0.8,0,0.8764564851800364,0
scenario70,1,60,80,0,100,0,20,80,0,0.6,0,0.9268940040998134,0
scenario71,1,60,20,60,60,-60,20,20,100,0.6,0,0.961445072365494,0
scenario72,0,0,0,20,20,-30,0,100,20,0.1,0,1.3790833362394388,0
scenario73,0,80,0,100,100,-60,80,100,100,0.8,0,1.406759639567015,0
scenario74,0,40,80,80,100,-60,60,60,80,1.0,0,1.0493993100270689,0
scenario75,1,20,40,60,100,0,20,80,60,1.0,0,0.8434257311768988,0
scenario76,0,20,20,100,20,-60,0,20,40,0.6,0,1.429160167707846,0
scenario77,1,100,60,0,40,-30,60,40,80,0.2,0,0.961602177747559,0
scenario78,1,80,60,0,0,0,80,20,20,0.1,0,1.996559590080486,0
scenario79,0,0,60,40,0,-90,20,60,20,0.0,0,1.3555082202572546,0
scenario80,0,0,60,80,80,30,40,0,20,0.4,0,1.0701551682379518,0
scenario81,0,0,100,20,80,60,40,0,20,0.4,0,1.332548031698929,0
scenario82,0,0,100,20,80,90,40,0,20,0.4,0,1.370804971923387,0
scenario83,0,0,80,60,80,30,40,0,20,0.4,0,0.7132306467594793,0
scenario84,0,0,100,20,0,30,40,0,20,0.4,0,1.335026684915092,0
scenario85,0,0,100,20,80,30,40,0,20,0.0,0,1.3314203873090356,0
scenario86,0,0,100,20,80,60,40,0,20,0.4,0,1.327401472554929,0
scenario87,0,0,100,20,80,90,40,0,20,0.4,0,1.374997131559783,0
scenario88,0,0,100,20,80,60,40,0,20,0.4,0,1.3633645535470384,0
scenario89,0,0,100,20,80,90,40,0,20,0.4,0,1.3686021454276611,0
scenario90,0,0,100,80,80,30,40,0,60,0.4,0,1.054073132674764,0
scenario91,0,0,100,0,80,30,40,0,40,0.4,0,1.3278539897934938,0
scenario92,0,0,100,80,80,30,40,80,20,0.4,0,2.205023237965454,0
scenario93,0,0,100,20,60,30,40,0,20,0.1,0,1.407494038546486,0
scenario94,0,100,100,20,80,30,40,0,60,0.4,0,1.38425652614665,0
scenario95,0,0,100,20,80,-30,40,0,0,0.4,0,0.9056766898719738,0
scenario96,0,0,100,80,80,30,20,0,20,0.4,0,1.1933628560901353,0
scenario97,0,100,100,20,80,30,40,80,20,0.4,0,1.4459019930953536,0
scenario98,0,0,100,20,80,30,40,0,40,0.1,0,1.433511076498209,0
scenario99,0,0,40,80,80,30,40,0,20,0.4,0,1.0324367828646628,0
scenario100,0,100,100,60,80,30,40,0,20,0.4,0,0.9218761431278198,0
scenario101,0,100,100,20,80,30,20,0,20,0.4,0,1.4813151959915898,0
scenario102,0,0,100,20,80,0,40,0,100,0.4,0,0.717894624610287,0
scenario103,0,0,20,80,80,30,40,0,20,0.4,0,1.2155865823124972,0
scenario104,0,0,100,20,80,-30,40,0,100,0.4,0,0.821442495389105,0
scenario105,0,0,100,20,80,30,40,60,20,0.2,0,1.154502872624634,0
scenario106,0,100,40,20,80,30,40,0,20,0.4,0,1.3747463608712749,0
scenario107,0,100,100,20,80,30,40,0,20,1.0,0,1.3596440703498949,0
scenario108,0,100,20,20,80,30,40,0,20,0.4,0,1.3717262660744864,0
scenario109,0,0,100,20,80,30,40,60,60,0.4,0,1.4582084314260049,0
scenario110,0,0,100,20,20,30,40,0,20,0.8,0,1.371959736667507,0
scenario111,0,80,100,20,80,30,40,0,0,0.4,0,1.3193566383883208,0
scenario112,0,0,100,20,60,30,40,0,0,0.4,0,1.306851298634374,0
scenario113,0,100,100,100,80,30,40,0,20,0.4,0,1.0417177242853028,0
scenario114,0,0,100,60,80,30,40,60,20,0.4,0,0.9680683210869216,0
scenario115,0,0,100,0,80,30,40,0,20,0.8,0,1.4445453420097103,0
scenario116,0,60,100,80,80,30,40,0,20,0.4,0,1.0590121452012653,0
scenario117,0,0,100,80,80,30,40,0,20,0.6,0,1.244578335008069,0
scenario118,0,0,40,20,80,30,40,60,20,0.4,0,1.4162675237969808,0
scenario119,0,40,100,20,80,30,40,0,20,0.2,0,1.3766978866363466,0
scenario120,0,0,100,0,80,30,40,100,20,0.4,0,1.7711047486514877,0
scenario121,0,0,100,0,80,30,0,0,20,0.4,0,1.558189655038723,0
scenario122,0,0,20,20,80,30,40,60,20,0.4,0,1.440435227793025,0
scenario123,0,100,100,20,80,30,40,0,20,0.6,0,1.3348094854315535,0
scenario124,0,100,100,20,100,30,40,0,20,0.4,0,1.4313728098117555,0
scenario125,0,40,100,20,80,30,40,80,20,0.4,0,1.4780357159052604,0
scenario126,0,0,100,100,80,30,40,60,20,0.4,0,1.1668662102358636,0
scenario127,0,40,100,60,80,30,40,0,20,0.4,0,0.9160360925691724,0
scenario128,0,40,100,20,80,30,20,0,20,0.4,0,1.4577549424699607,0
scenario129,0,20,100,20,80,-30,40,0,20,0.4,0,0.8991745770493885,0
scenario130,0,60,100,20,80,30,40,60,20,0.4,0,1.429777112380802,0
scenario131,0,0,100,20,0,-60,40,0,20,0.4,0,0.9543175194453404,0
scenario132,0,0,100,20,80,-60,40,0,20,0.0,0,0.8993008770958978,0
scenario133,0,0,100,40,80,-60,40,0,20,0.4,0,0.8779915848339179,0
scenario134,0,40,100,20,80,30,40,0,20,1.0,0,1.331178817837929,0
scenario135,0,40,20,20,80,30,40,0,20,0.4,0,1.4254314457882225,0
scenario136,0,0,100,20,80,30,40,60,20,0.6,0,0.9179300846735944,0
scenario137,0,0,100,20,100,30,40,60,20,0.4,0,0.9979709550803152,0
scenario138,0,0,100,20,80,30,40,20,20,0.8,0,1.4868133923012017,0
scenario139,0,20,100,20,80,30,80,0,20,0.4,0,1.3363685629204465,0
scenario140,0,20,100,20,80,30,40,0,80,0.4,0,0.9665656663055004,0
scenario141,0,0,100,20,80,30,0,20,20,0.4,0,1.443823879838523,0
scenario142,0,0,100,20,40,30,40,0,20,0.2,0,1.30754123988856,0
scenario143,0,0,100,20,80,30,40,0,0,0.8,0,1.3694722835609858,0
scenario144,0,0,100,20,40,30,40,0,60,0.4,0,1.4382426999957607,0
scenario145,0,20,100,20,60,30,40,0,20,0.4,0,1.4133668383157725,0
scenario146,0,0,100,20,80,30,40,100,0,0.4,0,1.3545625967477102,0
scenario147,0,0,100,20,40,30,40,80,20,0.4,0,1.4371817834435834,0
scenario148,0,40,100,20,80,30,40,0,20,0.6,0,1.4265082619945524,0
scenario149,0,0,100,20,80,30,0,0,0,0.4,0,1.459105756890685,0
scenario150,0,0,60,20,80,30,40,40,20,0.4,0,1.436859634170817,0
scenario151,0,40,100,20,100,30,40,0,20,0.4,0,1.3129223583978324,0
scenario152,0,0,100,20,80,30,40,0,100,0.8,0,0.8209463093553867,0
scenario153,0,0,100,60,40,30,40,0,20,0.4,0,0.8875910002487449,0
scenario154,0,0,100,20,40,30,20,0,20,0.4,0,2.008061151451374,0
scenario155,0,20,100,20,80,30,40,0,40,0.4,0,1.3819762643826925,0
scenario156,0,0,100,20,80,30,40,100,100,0.4,0,2.042313019023242,0
scenario157,0,0,40,20,40,30,40,0,20,0.4,0,1.4344236011289504,0
scenario158,0,0,100,20,80,30,40,40,20,0.2,0,1.4825277525309015,0
scenario159,0,0,100,20,80,30,0,0,100,0.4,0,2.0911503088891696,0
scenario160,0,0,100,20,40,30,40,0,20,1.0,0,1.4243463042409068,0
scenario161,0,0,20,20,40,30,40,0,20,0.4,0,1.37591292043798,0
scenario162,0,0,100,20,80,30,40,40,60,0.4,0,0.885576832000756,0
scenario163,0,0,100,20,80,30,60,0,20,0.2,0,1.3434907122002258,0
scenario164,0,0,100,20,80,30,40,0,20,0.8,0,1.3012871013847094,0
scenario165,0,0,100,20,80,30,60,0,60,0.4,0,1.3391751065374975,0
scenario166,0,0,100,60,80,30,40,40,20,0.4,0,0.90132837658722,0
scenario167,0,0,100,20,80,30,20,40,20,0.4,0,1.8058900519838224,0
scenario168,0,0,100,20,80,30,60,80,20,0.4,0,1.0447134499605235,0
scenario169,0,0,100,20,80,30,0,0,20,0.4,0,1.3851252253760122,0
scenario170,0,0,40,20,80,30,40,40,20,0.4,0,1.4114163505347073,0
scenario171,0,0,100,60,80,30,60,0,20,0.4,0,1.3726344578704262,0
scenario172,0,0,80,20,80,-30,40,0,20,0.4,0,0.9549880703511584,0
scenario173,0,60,100,20,40,30,40,0,20,0.4,0,1.35085265933584,0
scenario174,0,0,60,20,80,30,40,0,20,0.2,0,1.471589808043502,0
scenario175,0,0,100,20,80,30,40,40,20,1.0,0,1.0661534272033717,0
scenario176,0,0,0,20,20,30,40,0,20,0.4,0,1.4201462237029183,0
scenario177,0,0,100,20,20,60,40,0,20,0.4,0,1.35573308018147,0
scenario178,0,0,100,40,20,30,40,0,20,0.4,0,1.0578934677735956,0
scenario179,0,0,20,20,80,30,40,40,20,0.4,0,1.414564601409835,0
scenario180,0,0,100,20,40,30,40,0,20,0.6,0,1.353481863930158,0
scenario181,0,0,60,20,80,30,40,0,60,0.4,0,1.454236462556983,0
scenario182,0,0,40,20,80,30,60,0,20,0.4,0,1.3561881954654795,0
scenario183,0,0,100,20,80,30,60,0,20,1.0,0,1.349844524145367,0
scenario184,0,0,20,20,80,30,60,0,20,0.4,0,1.3119351318124943,0
scenario185,0,0,60,20,80,30,40,80,20,0.4,0,1.416586518290882,0
scenario186,0,0,100,100,80,30,40,40,20,0.4,0,0.5439513865158601,0
scenario187,0,20,100,20,80,30,40,0,20,0.8,0,1.327116427132809,0
scenario188,0,0,0,0,80,30,40,0,20,0.4,0,1.4307340684356464,0
scenario189,0,0,100,0,0,30,40,0,20,0.4,0,1.3874786725121044,0
scenario190,0,0,100,0,80,30,40,0,20,0.0,0,1.4220517179906558,0
scenario191,0,0,100,0,80,60,40,0,20,0.4,0,1.3624143006089149,0
scenario192,0,0,100,0,80,90,40,0,20,0.4,0,1.3413798721279042,0
scenario193,1,0,100,20,80,30,40,0,20,0.2,0,1.7108570658719178,0
scenario194,0,0,80,20,80,30,80,0,20,0.4,0,1.3937851534309338,0
scenario195,0,0,100,20,80,30,40,0,60,0.2,0,1.5352893034983286,0
scenario196,0,0,60,60,80,30,40,0,20,0.4,0,1.757875808560991,0
scenario197,0,0,80,20,80,30,40,0,80,0.4,0,1.0515616937892136,0
scenario198,0,20,100,20,80,30,40,100,20,0.4,0,1.3708589224184713,0
scenario199,0,0,100,80,80,0,40,0,20,0.4,0,1.3205275704706223,0
scenario200,0,0,100,100,80,30,60,0,20,0.4,0,1.055456924965288,0
scenario201,0,20,100,20,80,30,0,0,20,0.4,0,1.3416550195921757,0
scenario202,0,0,100,20,80,30,40,80,20,0.2,0,1.9606012127186865,0
scenario203,0,80,80,20,80,30,40,0,20,0.4,0,1.3194398708796091,0
scenario204,0,0,100,80,80,-30,40,0,20,0.4,0,0.719573057928941,0
scenario205,0,60,100,20,80,30,40,40,20,0.4,0,1.3459160735205902,0
scenario206,0,0,60,20,80,30,40,0,20,1.0,0,1.4506552537716952,0
scenario207,0,0,100,20,80,30,40,40,20,0.6,0,1.087504421408661,0
scenario208,0,100,100,20,80,0,40,0,20,0.4,0,1.3648434517479242,0
scenario209,0,0,100,60,80,30,40,0,20,0.2,0,1.034408254779301,0
scenario210,0,0,80,20,60,30,40,0,20,0.4,0,1.328877511127993,0
scenario211,0,0,100,20,80,30,20,0,20,0.2,0,1.4551466339728925,0
scenario212,0,0,100,20,100,30,40,40,20,0.4,0,0.9333370882680148,0
scenario213,0,0,0,20,80,30,40,0,20,0.1,0,1.4052992546013443,0
scenario214,0,0,100,20,0,30,40,0,20,0.1,0,1.3452734730204603,0
scenario215,0,0,100,40,80,30,40,0,20,0.1,0,0.8399618898140317,0
scenario216,0,0,100,20,80,60,40,0,20,0.1,0,1.4447668230871555,0
scenario217,0,0,100,20,80,90,40,0,20,0.1,0,1.3471097887787933,0
scenario218,0,100,100,20,80,-30,40,0,20,0.4,0,0.8800581273081682,0
scenario219,0,60,100,20,80,30,60,0,20,0.4,0,1.3393062530731028,0
scenario220,0,0,100,20,80,30,20,0,60,0.4,0,1.467571253261973,0
scenario221,0,0,40,20,80,30,40,0,20,0.2,0,1.5521487418092008,0
scenario222,0,0,100,20,80,30,60,0,20,0.6,0,1.3147389160794365,0
scenario223,0,0,60,100,80,30,40,0,20,0.4,0,0.8055422032700587,0
scenario224,0,0,100,20,100,30,60,0,20,0.4,0,1.3380384107161942,0
scenario225,0,0,100,60,80,30,40,80,20,0.4,0,0.9993858622140076,0
scenario226,0,0,20,20,80,30,40,0,20,0.2,0,1.4229869493226976,0
scenario227,0,0,100,20,80,30,20,80,20,0.4,0,1.417372814840177,0
scenario228,0,0,80,20,80,30,40,0,40,0.4,0,1.3512540027427875,0
scenario229,0,0,100,80,80,30,80,0,20,0.4,0,1.3473529118130567,0
scenario230,1,0,40,20,80,30,40,0,20,0.4,0,0.9867166600979264,0
scenario231,0,0,40,20,80,30,40,0,60,0.4,0,1.323639967551673,0
scenario232,0,0,100,80,80,30,40,0,80,0.4,0,1.0262721344365284,0
scenario233,1,0,100,20,80,30,40,0,20,1.0,0,0.8397357981253321,0
scenario234,0,0,100,20,80,30,40,0,60,1.0,0,1.5238959886190997,0
scenario235,1,0,20,20,80,30,40,0,20,0.4,0,0.9195954715506154,0
scenario236,0,0,20,20,80,30,40,0,60,0.4,0,1.4421576507772182,0
scenario237,0,0,40,20,80,30,40,80,20,0.4,0,1.459265713714974,0
scenario238,0,0,100,60,80,30,20,0,20,0.4,0,1.3079185748957918,0
scenario239,0,80,100,80,80,30,40,0,20,0.4,0,0.9331042967007304,0
scenario240,0,0,100,100,80,30,40,0,20,0.2,0,0.9423915506332062,0
scenario241,0,0,100,20,80,30,40,80,20,1.0,0,1.4640783211221733,0
scenario242,0,100,100,20,80,30,80,0,20,0.4,0,1.3330417180023733,0
scenario243,0,60,60,20,80,30,40,0,20,0.4,0,1.4983212774637171,0
scenario244,0,0,20,20,80,30,40,80,20,0.4,0,1.4051361363149424,0
scenario245,0,100,100,20,80,30,40,0,80,0.4,0,1.302672784277609,0
scenario246,0,0,100,20,80,0,40,60,20,0.4,0,0.9237746904455436,0
scenario247,0,0,100,80,60,30,40,0,20,0.4,0,1.0759000476654617,0
scenario248,0,0,40,60,80,30,40,0,20,0.4,0,1.0770704265874207,0
scenario249,0,0,40,20,80,30,20,0,20,0.4,0,1.619862051882874,0
scenario250,0,0,0,20,80,30,40,20,20,0.4,0,1.4169967383617343,0
scenario251,0,0,100,20,0,30,40,20,20,0.4,0,1.4902292113348024,0
scenario252,0,0,100,20,80,30,40,20,20,0.0,0,1.3970610190430903,0
scenario253,0,0,100,40,80,30,40,20,20,0.4,0,0.9783980106727196,0
scenario254,0,0,100,20,80,60,40,20,20,0.4,0,1.475356200485011,0
scenario255,0,0,100,20,80,90,40,20,20,0.4,0,1.378161711404061,0
scenario256,0,0,60,20,80,30,40,0,20,0.6,0,1.4708837559181542,0
scenario257,1,0,100,100,80,30,40,0,20,0.4,0,1.342067508663192,0
scenario258,0,0,100,100,80,30,40,0,60,0.4,0,2.251261308920853,0
scenario259,0,0,100,20,80,-30,40,60,20,0.4,0,1.3681135798196822,0
scenario260,0,0,100,60,80,30,40,0,20,1.0,0,1.0741258710188597,0
scenario261,0,0,100,20,80,30,20,0,20,1.0,0,0.9690397530074748,0
scenario262,0,0,60,20,100,30,40,0,20,0.4,0,1.0412941380679637,0
scenario263,0,0,20,60,80,30,40,0,20,0.4,0,1.0332815091140346,0
scenario264,0,0,20,20,80,30,20,0,20,0.4,0,1.5194703708238988,0
scenario265,0,0,100,100,80,30,40,80,20,0.4,0,1.171534905868345,0
scenario266,0,100,100,20,60,30,40,0,20,0.4,0,1.3632345104206125,0
scenario267,0,60,100,20,80,30,40,0,20,0.2,0,1.362751916613205,0
scenario268,0,0,40,20,80,30,40,0,20,1.0,0,1.460797913068786,0
scenario269,0,0,100,80,80,30,40,0,40,0.4,0,0.6067499683280527,0
scenario270,0,0,0,20,80,30,40,0,0,0.4,0,1.4279905757354392,0
scenario271,0,0,100,20,0,30,40,0,0,0.4,0,1.3542146636653465,0
scenario272,0,0,100,20,80,30,40,0,0,0.0,0,1.4633019634003213,0
scenario273,0,0,100,40,80,30,40,0,0,0.4,0,0.8884063928982143,0
scenario274,0,0,100,20,80,60,40,0,0,0.4,0,1.381462252592339,0
scenario275,0,0,100,20,80,90,40,0,0,0.4,0,1.361229124048043,0
scenario276,0,0,100,100,80,30,20,0,20,0.4,0,1.0365834011563464,0
scenario277,0,0,20,20,80,30,40,0,20,1.0,0,1.4384054060709568,0
scenario278,1,60,100,20,80,30,40,0,20,0.4,0,1.6371627315240709,0
scenario279,0,60,100,20,80,30,40,0,60,0.4,0,1.324363367864477,0
scenario280,0,0,100,20,100,30,40,0,20,0.2,0,1.3401903609712555,0
scenario281,1,0,100,20,80,30,40,0,20,0.6,0,1.6129152272260343,0
scenario282,0,0,100,20,80,30,40,0,60,0.6,0,1.44815092412142,0
scenario283,0,0,100,20,80,30,80,60,20,0.4,0,1.3902029645692406,0
scenario284,0,0,40,100,80,30,40,0,20,0.4,0,1.02992091820764,0
scenario285,0,60,100,20,80,30,40,80,20,0.4,0,1.4536015981032389,0
scenario286,0,100,100,20,80,30,40,0,40,0.4,0,1.3391302303707486,0
scenario287,1,0,100,20,100,30,40,0,20,0.4,0,0.980537939852583,0
scenario288,0,0,100,20,100,30,40,0,60,0.4,0,1.3717277339341032,0
scenario289,0,0,100,20,80,30,40,60,80,0.4,0,0.9961525199063076,0
scenario290,0,0,100,100,80,30,40,0,20,1.0,0,0.6630931566162046,0
scenario291,0,40,100,20,80,0,40,0,20,0.4,0,0.9177461710290368,0
scenario292,0,0,100,20,80,30,40,80,20,0.6,0,1.147850963928352,0
scenario293,0,0,20,100,80,30,40,0,20,0.4,0,1.0406993593474498,0
scenario294,0,0,0,20,80,30,40,0,100,0.4,0,0.8769002572452596,0
scenario295,0,0,100,20,0,30,40,0,100,0.4,0,1.1878645164380484,0
scenario296,0,0,100,40,80,30,40,0,100,0.4,0,0.6849449777731437,0
scenario297,0,0,100,20,80,30,40,0,100,0.0,0,0.7992645079254254,0
scenario298,0,0,100,20,80,60,40,0,100,0.4,0,1.6043707882358986,0
scenario299,0,0,100,20,80,90,40,0,100,0.4,0,1.4557244574535395,0
scenario300,0,80,100,20,80,30,40,60,20,0.4,0,1.3646534422983256,0
scenario301,0,0,100,20,100,30,40,80,20,0.4,0,1.323081847026198,0
scenario302,0,60,100,60,80,30,40,0,20,0.4,0,0.6058236468632674,0
scenario303,0,60,100,20,80,30,20,0,20,0.4,0,1.1853719394036346,0
scenario304,0,40,100,20,80,-30,40,0,20,0.4,0,0.9179505553517072,0
scenario305,0,0,100,60,80,30,40,0,20,0.6,0,0.9969532617328336,0
scenario306,0,0,100,20,80,30,20,0,20,0.6,0,1.045989237189137,0
scenario307,0,0,100,20,60,30,40,60,20,0.4,0,1.448222275722654,0
scenario308,0,0,80,20,80,30,40,0,20,0.8,0,1.460310550857365,0
scenario309,0,60,40,20,80,30,40,0,20,0.4,0,1.4137361428544148,0
scenario310,0,0,100,60,100,30,40,0,20,0.4,0,0.9873764253449768,0
scenario311,0,0,100,20,100,30,20,0,20,0.4,0,1.39662608583544,0
scenario312,0,60,100,20,80,30,40,0,20,1.0,0,1.3632721048816452,0
scenario313,0,0,40,20,80,30,40,0,20,0.6,0,1.3762185563706808,0
scenario314,0,60,20,20,80,30,40,0,20,0.4,0,1.4896604665190112,0
scenario315,0,0,80,20,80,30,40,100,20,0.4,0,1.5950865955766955,0
scenario316,0,0,40,20,100,30,40,0,20,0.4,0,1.453783370907663,0
scenario317,0,0,20,20,80,30,40,0,20,0.6,0,1.4370934245312228,0
scenario318,0,0,80,20,80,30,0,0,20,0.4,0,1.4118486921260107,0
scenario319,0,0,100,20,100,30,40,0,20,1.0,0,1.380492184394262,0
scenario320,0,0,100,20,80,30,40,60,40,0.4,0,1.1154018189547623,0
scenario321,0,0,20,20,100,30,40,0,20,0.4,0,1.3527808026428307,0
scenario322,0,40,100,20,80,30,80,0,20,0.4,0,1.3269770930718576,0
scenario323,0,40,100,20,80,30,40,0,80,0.4,0,1.3325661205382155,0
scenario324,0,60,100,100,80,30,40,0,20,0.4,0,1.0405020441373247,0
scenario325,0,0,0,20,80,30,40,0,20,0.4,0,1.373058481304387,0
scenario326,0,0,100,20,80,30,40,0,20,0.0,0,1.3636258015564804,0
scenario327,0,0,100,40,80,30,40,0,20,0.4,0,1.0888711973708174,0
scenario328,0,0,100,20,80,60,40,0,20,0.4,0,1.3399703845132396,0
scenario329,0,0,100,20,80,90,40,0,20,0.4,0,1.398707181628303,0
scenario330,0,0,100,100,80,30,40,0,20,0.6,0,1.038374022338561,0
scenario331,0,0,100,100,100,30,40,0,20,0.4,0,0.467832689417699,1
scenario332,0,0,100,80,80,30,40,0,20,0.8,0,0.5902749128495095,0
scenario333,0,40,100,20,60,30,40,0,20,0.4,0,1.3435401719811837,0
scenario334,0,0,100,80,80,30,40,100,20,0.4,0,0.9509647264588528,0
scenario335,0,60,100,20,80,30,40,0,20,0.6,0,1.34465616054799,0
scenario336,0,100,100,20,80,30,40,0,20,0.8,0,1.3340830250423457,0
scenario337,0,0,100,80,80,30,0,0,20,0.4,0,0.9639145559861148,0
scenario338,0,60,100,20,100,30,40,0,20,0.4,0,1.37945003252584,0
scenario339,0,0,100,20,40,0,40,0,20,0.4,0,1.343578138571832,0
scenario340,0,40,100,20,80,30,40,0,40,0.4,0,1.39846903589251,0
scenario341,0,0,100,20,100,30,40,0,20,0.6,0,1.3562951907685674,0
scenario342,0,0,100,20,40,-30,40,0,20,0.4,0,0.964015833498066,0
scenario343,0,100,100,20,80,30,40,100,20,0.4,0,1.4330624761620536,0
scenario344,0,20,0,20,80,30,40,0,20,0.4,0,1.4413711183296485,0
scenario345,0,20,100,20,0,30,40,0,20,0.4,0,1.376834407436152,0
