Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario1,-1.29594827768303,-0.103036213280199,0.254910958159399,1.27610969958402,-1.82658807885703,0.122182220741959,-0.126802239275625,-1.91063783798295,1.20674230097654,-1.72906059681533,0.205184283783716,0.875339269956396,0.389170707418518
scenario2,-1.29594827768303,-0.103036213280199,1.18834046285974,0.122606579081019,-1.82658807885703,-1.14280613556717,-0.744444928486808,-0.477528094295359,0.791121047006271,-0.0353617982743411,1.2623783321562,-0.918631341474557,-1.35090461912524
scenario3,-1.29594827768303,1.0750849395145,0.254910958159399,1.27610969958402,-1.82658807885703,0.686896965464959,0.386592566991403,-1.91063783798295,-1.44221188254024,-0.0353617982743411,1.2623783321562,0.337798602746362,-1.54573129292378
scenario4,0.0737972295609396,1.0750849395145,-1.15239008625334,0.122606579081019,1.22507322942632,-1.14280613556717,-0.744444928486808,-1.91063783798295,0.205838202827598,0.461171005668712,0.749621864161618,0.337798602746362,-0.882847353690738
scenario5,1.20046535329541,-0.103036213280199,-1.15239008625334,0.122606579081019,-0.274230792571207,-0.479601506705132,0.841633252255887,0.0805629697550641,-0.24990546640962,0.892469642861963,1.2623783321562,0.875339269956396,0.389170707418518
scenario6,1.20046535329541,-0.103036213280199,-1.15239008625334,0.122606579081019,0.270684504949449,1.2254419312293,0.841633252255887,0.0805629697550641,1.01245007846151,0.892469642861963,1.2623783321562,1.37907372960598,0.389170707418518
scenario7,-1.29594827768303,-0.103036213280199,1.18834046285974,-1.31000050594892,-0.274230792571207,0.686896965464959,-1.73538085902811,1.09440764831499,-0.24990546640962,1.28077216066855,-1.95902284260455,0.337798602746362,1.20463030668872
scenario8,1.20046535329541,-1.33809275404838,-1.15239008625334,0.122606579081019,-0.274230792571207,-0.479601506705132,0.841633252255887,0.0805629697550641,-1.44221188254024,1.28077216066855,0.205184283783716,0.337798602746362,0.389170707418518
scenario9,1.20046535329541,-0.103036213280199,-1.15239008625334,0.122606579081019,-0.906495913885037,0.686896965464959,-1.73538085902811,1.09440764831499,0.205838202827598,-1.72906059681533,-0.384802401388293,-0.918631341474557,-0.304819872878846
scenario10,0.0737972295609396,1.0750849395145,1.18834046285974,-1.31000050594892,1.22507322942632,-0.479601506705132,0.386592566991403,1.09440764831499,1.01245007846151,-0.651594433744472,0.749621864161618,0.337798602746362,-1.35090461912524
scenario11,-1.29594827768303,1.0750849395145,0.254910958159399,1.27610969958402,0.270684504949449,0.122182220741959,-1.73538085902811,-1.91063783798295,-0.24990546640962,0.461171005668712,-1.05194395935329,-1.85452228156809,-0.882847353690738
scenario12,-1.29594827768303,-0.103036213280199,1.18834046285974,0.122606579081019,0.270684504949449,1.2254419312293,0.386592566991403,-1.91063783798295,-1.44221188254024,0.892469642861963,-1.95902284260455,0.875339269956396,-0.882847353690738
scenario13,1.20046535329541,-1.33809275404838,-1.15239008625334,0.122606579081019,-0.274230792571207,-0.479601506705132,0.841633252255887,0.0805629697550641,-1.44221188254024,1.28077216066855,0.205184283783716,0.337798602746362,0.389170707418518
scenario14,1.20046535329541,-0.103036213280199,-1.15239008625334,0.122606579081019,-0.274230792571207,0.122182220741959,1.25751524305327,0.600776291600482,-1.44221188254024,1.28077216066855,1.2623783321562,-0.248637245446548,0.389170707418518
scenario15,1.20046535329541,-1.33809275404838,-1.15239008625334,0.122606579081019,0.270684504949449,-0.479601506705132,1.25751524305327,0.600776291600482,0.530500951639245,1.28077216066855,1.2623783321562,0.337798602746362,0.389170707418518
scenario16,1.20046535329541,-1.33809275404838,-1.15239008625334,0.122606579081019,-0.906495913885037,0.122182220741959,0.386592566991403,-0.477528094295359,-1.44221188254024,0.892469642861963,0.205184283783716,-1.85452228156809,-0.304819872878846
scenario17,1.20046535329541,-1.33809275404838,-1.15239008625334,0.122606579081019,-0.274230792571207,-0.479601506705132,0.386592566991403,-0.477528094295359,0.791121047006271,1.28077216066855,0.749621864161618,0.337798602746362,0.389170707418518
scenario18,0.0737972295609396,-1.33809275404838,1.18834046285974,-1.31000050594892,-0.906495913885037,-0.479601506705132,1.25751524305327,0.600776291600482,1.20674230097654,1.28077216066855,0.205184283783716,-0.248637245446548,0.389170707418518
scenario19,0.0737972295609396,1.0750849395145,-1.15239008625334,1.27610969958402,0.270684504949449,0.122182220741959,1.25751524305327,0.600776291600482,-0.24990546640962,-0.0353617982743411,-0.384802401388293,-0.248637245446548,-0.304819872878846
scenario20,1.20046535329541,-1.33809275404838,-1.15239008625334,0.122606579081019,0.270684504949449,0.686896965464959,0.841633252255887,-0.477528094295359,-1.44221188254024,1.28077216066855,-0.384802401388293,0.875339269956396,0.389170707418518
scenario21,1.20046535329541,-1.33809275404838,-1.15239008625334,0.122606579081019,0.270684504949449,-1.14280613556717,1.25751524305327,0.0805629697550641,1.01245007846151,1.28077216066855,-1.95902284260455,0.875339269956396,-0.304819872878846
