Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.8314,-0.2462,-0.3202,0.0245,-0.0427,0.1996,-0.0438,-0.033,-0.1208,0.1248,-0.2687,-0.191
Z_{2},-0.1097,-0.2585,0.6338,-0.3675,-0.1801,0.0879,-0.2799,-0.214,-0.1723,0.3998,-0.0295,-0.2167
