instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_startego,collision,min_ttc,algo_safety
scenario297,c2,1,60,0.2,80,1,40,100,100,1,80,100,2,0,3.914285739546641,0
scenario298,c1,1,100,0.1,0,2,80,80,20,2,60,20,0,0,2.5577346604288858,0
scenario299,c1,2,20,0.1,80,2,80,0,100,2,80,0,0,1,0.0,1
scenario300,c4,0,20,1.0,100,3,100,20,40,0,100,60,1,0,3.4416357297077496,0
scenario301,c4,0,40,0.2,100,2,100,20,0,2,20,40,2,0,1.1788626019787427,0
scenario302,c4,2,100,0.1,60,3,20,20,60,0,0,40,1,0,4.857617879908923,0
scenario303,c1,1,100,1.0,20,2,80,0,40,2,40,40,0,0,2.659827621390237,0
scenario304,c1,2,100,0.4,0,1,0,20,40,1,80,100,1,0,0.7590285402683989,0
scenario305,c1,1,60,0.8,40,2,60,80,20,2,20,0,0,0,2.740542906524034,0
scenario306,c4,0,40,0.8,100,3,60,100,80,0,20,80,1,0,1.845974570342202,0
scenario307,c1,2,60,0.4,60,2,100,0,60,2,60,100,0,0,2.974048997043209,0
scenario308,c4,2,0,0.2,60,3,0,20,80,0,0,60,1,1,0.0,1
scenario309,c1,2,80,1.0,20,2,80,20,100,2,60,80,0,0,2.662720036871712,0
scenario310,c4,0,100,0.1,60,2,100,20,100,2,0,100,2,1,0.0,1
scenario311,c2,1,100,0.2,40,1,80,40,20,1,40,60,2,0,5.368844234901104,0
scenario312,c1,2,40,0.6,60,0,80,80,100,2,20,60,1,0,5.099659304663036,0
scenario313,c1,2,0,0.8,20,2,60,60,80,2,100,40,0,0,2.3143272733771565,0
scenario314,c4,2,20,0.2,40,3,80,80,80,0,20,100,1,0,4.860620426528956,0
scenario315,c1,2,80,0.4,0,2,60,80,100,2,40,100,0,0,2.253010302979052,0
scenario316,c4,2,60,0.1,80,3,20,0,20,0,80,60,1,0,4.587014160635918,0
scenario317,c1,2,20,1.0,0,1,20,20,80,1,100,80,1,0,1.0039685607661737,0
scenario318,c2,1,40,0.2,0,1,80,60,100,1,20,20,2,0,3.3134067531381435,0
scenario319,c1,1,0,1.0,20,2,20,80,80,2,40,20,0,0,3.37940710466562,0
scenario320,c2,0,40,0.6,0,1,100,20,20,1,40,60,2,0,4.794003845909943,0
scenario321,c1,2,0,0.1,40,2,20,20,60,2,80,60,0,0,2.6112555680026537,0
scenario322,c4,0,0,0.2,40,3,20,20,20,0,20,80,1,1,0.0,1
scenario323,c2,1,60,0.4,0,1,40,0,100,1,20,40,2,0,4.3873226082668095,0
scenario324,c2,1,0,0.6,40,1,0,40,20,1,60,40,2,0,4.789171655076267,0
scenario325,c1,1,100,0.8,100,2,20,80,20,2,80,20,0,0,3.764349468065397,0
scenario326,c4,0,100,0.4,20,2,100,100,100,2,80,100,2,1,0.0,1
scenario327,c4,0,0,1.0,20,3,60,0,60,0,40,40,1,0,2.092468365573119,0
scenario328,c4,2,20,0.6,80,3,80,60,60,0,40,40,1,0,4.695662420315138,0
scenario329,c4,0,0,0.1,20,3,0,0,0,0,20,0,1,1,0.0,1
scenario330,c2,1,40,0.6,40,3,60,60,100,1,20,40,0,0,3.945262777422132,0
scenario331,c4,2,20,0.4,0,3,60,20,0,0,60,60,1,1,0.0,1
scenario332,c4,0,80,0.1,20,3,0,80,40,0,40,100,1,1,0.0,1
scenario333,c1,2,20,1.0,100,2,60,20,60,2,80,40,0,0,3.67122864768046,0
scenario334,c4,2,0,0.2,20,3,80,100,20,0,100,20,1,0,3.09668460328756,0
scenario335,c2,1,0,0.2,20,1,20,60,20,1,60,80,2,0,5.106678434834841,0
scenario336,c1,1,80,0.6,80,2,100,60,60,2,100,40,0,0,2.883024406337876,0
scenario337,c2,1,20,0.4,80,1,100,60,60,1,40,0,2,0,3.563366429484613,0
scenario338,c1,2,80,1.0,40,2,80,60,0,2,80,60,0,0,3.0946443479911943,0
scenario339,c2,0,100,0.4,0,1,80,60,40,1,100,40,2,0,2.6705574234049494,0
scenario340,c2,1,40,0.4,40,1,60,60,100,1,80,100,2,0,4.579063980981461,0
scenario341,c4,0,100,0.4,0,2,80,40,80,0,0,40,2,0,3.695178392287036,0
scenario342,c4,0,80,0.2,40,3,40,60,60,0,100,80,1,1,0.0,1
scenario343,c2,1,20,0.6,0,3,0,80,60,1,60,40,0,0,3.5654171404343926,0
scenario344,c1,2,80,0.6,0,0,60,80,60,2,100,60,1,0,4.208865904071376,0
scenario345,c2,1,80,0.4,80,1,100,0,0,1,0,0,2,0,868.6926595491526,0
scenario346,c1,1,40,1.0,20,2,20,0,0,2,0,0,0,0,3.6458986569774265,0
scenario347,c4,0,0,0.1,20,3,40,60,0,0,100,80,1,1,0.0,1
scenario348,c2,0,80,0.6,100,1,100,80,60,1,40,60,2,0,3.575206313507618,0
scenario349,c1,2,40,1.0,80,2,40,80,60,2,80,40,0,0,3.3575720650891268,0
scenario350,c1,2,40,0.8,0,2,60,100,0,2,100,0,0,1,0.0,1
scenario351,c2,1,0,0.6,100,1,80,60,60,1,80,100,2,0,2.868439779784661,0
scenario352,c4,0,100,0.4,20,2,100,40,20,2,80,0,2,0,0.9065605435342254,0
scenario353,c1,1,20,0.4,40,2,100,20,60,2,0,80,0,0,2.4726204237800125,0
scenario354,c1,2,0,0.1,0,2,20,40,20,2,0,80,0,0,1.3332571853480788,0
scenario355,c4,2,40,0.2,80,3,20,20,0,0,60,40,1,0,4.730250569397866,0
scenario356,c4,0,80,0.8,20,2,60,60,0,2,80,100,2,0,0.8014527753783971,0
scenario357,c1,2,60,0.8,0,2,40,20,40,2,60,80,0,0,2.916538321753112,0
scenario358,c2,0,60,0.6,80,1,20,0,80,1,40,60,2,0,2.5737119494738354,0
scenario359,c2,0,80,0.1,100,1,20,0,100,1,100,60,2,0,5.287414497682003,0
scenario360,c1,2,80,0.8,20,2,80,100,100,2,60,60,0,0,2.151614257554761,0
scenario361,c1,2,40,0.8,40,2,0,60,100,2,100,60,0,0,2.539925020434995,0
scenario362,c2,1,80,0.2,100,3,60,0,20,0,60,100,0,0,1.6365739119018907,0
scenario363,c2,1,0,0.1,80,1,60,80,20,1,80,40,2,0,3.3589835933033827,0
scenario364,c4,0,60,0.8,60,2,100,20,0,0,0,0,2,0,11.140188076231896,0
scenario365,c4,2,20,0.1,100,3,60,40,80,0,0,0,1,1,0.0,1
scenario366,c1,1,80,1.0,80,2,80,100,60,2,40,40,0,0,2.3948254521908545,0
scenario367,c4,0,20,0.4,0,2,40,0,20,0,100,80,2,0,2.8794089583404983,0
scenario368,c2,1,100,0.6,60,1,0,40,20,1,80,100,2,0,3.4201491513120943,0
scenario369,c1,2,100,1.0,100,2,100,20,80,2,40,0,0,0,2.514390244486079,0
scenario370,c2,1,20,0.1,0,1,20,100,40,1,100,80,2,0,3.437227138239709,0
scenario371,c4,0,20,0.6,20,2,40,80,0,2,60,0,2,0,1.1166858229015455,0
scenario372,c1,1,60,0.4,20,2,40,60,100,2,40,60,0,0,2.400859834966414,0
scenario373,c1,2,80,0.1,100,1,0,40,0,1,20,0,1,0,0.7971196876176068,0
scenario374,c2,1,0,0.2,80,1,100,0,20,1,0,20,2,0,5.473409364802643,0
scenario375,c1,2,100,0.2,40,2,0,20,60,2,0,0,0,0,2.8053385630333807,0
scenario376,c4,0,20,1.0,100,2,0,20,0,0,40,100,2,0,3.991091971489409,0
scenario377,c2,1,40,0.6,80,1,60,60,60,1,100,20,2,0,3.606417816268785,0
scenario378,c2,0,80,0.8,60,1,20,40,40,1,100,20,2,0,4.641306303215048,0
scenario379,c2,1,60,0.1,100,3,60,100,100,1,40,100,0,0,2.8020940046414613,0
scenario380,c2,1,60,0.2,60,1,60,20,60,1,0,60,2,0,3.459828447099844,0
scenario381,c2,1,20,0.6,20,1,80,80,40,1,60,100,2,0,3.4030307949866616,0
scenario382,c4,0,60,1.0,80,3,80,0,20,0,80,80,1,0,4.034145599037505,0
scenario383,c2,1,40,0.6,80,3,80,0,80,0,40,80,0,0,1.912885943811038,0
scenario384,c4,0,60,0.1,20,3,0,0,60,0,40,100,1,0,3.192018959419861,0
scenario385,c1,2,100,0.4,20,0,100,20,60,2,40,100,1,0,4.210467224564327,0
scenario386,c1,1,100,0.4,0,2,60,60,20,2,0,20,0,0,2.6674292566438464,0
scenario387,c2,1,40,0.4,80,1,0,40,60,1,40,0,2,0,4.637407237444755,0
scenario388,c1,1,80,0.6,80,2,0,60,20,2,20,60,0,0,2.53865637921959,0
scenario389,c4,0,0,1.0,0,3,40,80,40,0,100,0,1,1,0.0,1
scenario390,c1,2,80,1.0,80,0,60,20,100,2,100,40,1,0,6.309036195063771,0
scenario391,c4,0,60,0.6,20,2,20,80,0,2,100,40,2,0,1.1773273203113594,0
scenario392,c2,1,20,0.1,60,3,20,60,80,1,20,100,0,0,2.7760338953180304,0
scenario393,c1,2,60,1.0,0,2,20,20,60,2,100,80,0,0,3.091926317341092,0
scenario394,c2,0,80,0.4,20,1,60,80,40,1,100,100,2,0,2.613824957284358,0
scenario395,c4,0,20,0.8,100,3,0,100,40,0,100,0,1,1,0.0,1
scenario396,c4,0,20,0.1,40,3,60,40,40,0,80,40,1,0,3.6353602128523614,0
scenario397,c4,0,20,0.1,60,2,100,40,40,2,100,80,2,0,1.0775281487419557,0
scenario398,c4,0,100,1.0,80,3,60,40,0,0,100,80,1,1,0.0,1
scenario399,c4,2,40,0.2,100,3,40,40,80,0,20,40,1,0,4.558733814178307,0
scenario400,c2,1,60,0.2,100,3,60,80,100,1,60,80,0,0,3.3405417636374546,0
scenario401,c1,2,0,0.2,40,2,40,20,0,2,60,40,0,0,2.975608668047019,0
scenario402,c4,2,0,1.0,80,3,20,0,60,0,100,0,1,1,0.0,1
scenario403,c1,2,0,0.8,60,2,40,0,100,2,80,80,0,0,2.7289198435679127,0
scenario404,c1,2,20,0.2,80,2,100,0,20,2,0,40,0,0,3.213403779229694,0
scenario405,c2,1,20,0.8,80,3,20,0,0,0,20,20,0,0,2.2465959431166724,0
scenario406,c4,0,100,0.4,100,3,80,40,60,0,60,60,1,0,3.355490559344302,0
scenario407,c2,1,100,0.2,60,1,60,100,20,1,80,0,2,0,5.295612093716343,0
scenario408,c2,1,80,0.1,60,1,80,20,0,1,20,80,2,0,5.81322364862364,0
scenario409,c4,0,60,0.8,40,3,100,60,60,0,60,80,1,0,2.390980030513338,0
scenario410,c1,2,100,0.1,100,2,100,80,40,2,20,60,0,0,3.560264251507396,0
scenario411,c4,0,100,0.4,20,2,20,20,0,2,40,20,2,0,1.2966234267264949,0
scenario412,c1,1,100,0.1,60,2,0,20,100,2,100,0,0,0,2.6972517166397734,0
scenario413,c4,2,40,0.6,0,3,40,0,100,0,20,80,1,0,4.614524827344273,0
scenario414,c2,0,40,0.6,100,1,40,60,20,1,20,100,2,0,4.153117544475615,0
scenario415,c2,0,80,0.6,80,1,0,20,80,1,20,20,2,0,2.848578938326656,0
scenario416,c1,2,100,0.6,20,2,0,0,20,2,100,100,0,0,2.6245234031776987,0
scenario417,c2,1,100,0.1,100,1,80,20,20,1,80,0,2,0,4.982392558784033,0
scenario418,c2,1,100,0.1,0,1,20,0,0,1,0,100,2,0,3.356494292641128,0
scenario419,c4,0,20,0.2,60,3,80,0,100,0,40,60,1,0,2.3478915151180817,0
scenario420,c2,1,60,0.2,40,1,80,40,40,1,80,60,2,0,3.450873238038305,0
scenario421,c1,2,0,0.4,40,0,80,80,60,2,80,20,1,0,5.5698227204692445,0
scenario422,c2,1,60,0.8,40,1,60,80,40,1,80,40,2,0,3.291092006118012,0
scenario423,c2,1,40,0.6,0,1,20,60,0,1,100,20,2,0,5.163029209765646,0
scenario424,c4,0,20,0.2,60,2,80,40,100,2,40,60,2,0,1.2576913075944558,0
scenario425,c1,2,0,0.1,0,2,100,0,60,2,80,40,0,0,3.143584255689236,0
scenario426,c4,0,80,0.8,80,3,20,40,0,0,40,0,1,1,0.0,1
scenario427,c4,2,0,0.4,80,3,0,80,0,0,80,80,1,0,2.895564831233129,0
scenario428,c2,1,60,0.4,100,3,60,0,100,0,0,40,0,0,2.270565271183352,0
scenario429,c2,1,80,0.4,80,1,40,80,40,1,100,0,2,0,3.3807670771535574,0
scenario430,c1,2,40,0.4,0,2,60,100,20,2,80,100,0,0,2.683900886293093,0
scenario431,c4,0,100,0.4,0,2,40,20,100,2,60,60,2,0,1.3690141158763314,0
scenario432,c2,1,40,1.0,0,1,60,20,100,1,100,60,2,0,2.711482572519384,0
scenario433,c1,2,20,0.8,20,2,40,20,60,2,60,0,0,0,2.739632827647331,0
scenario434,c1,2,20,1.0,40,0,40,80,60,2,20,100,1,0,6.01533261476987,0
scenario435,c2,1,0,0.8,20,3,0,100,0,0,60,100,0,0,2.2897751035432394,0
scenario436,c2,1,20,0.6,80,1,80,100,20,1,0,80,2,0,5.214977473573675,0
scenario437,c2,0,40,0.4,60,1,0,60,100,1,20,80,2,0,2.6365613350913955,0
scenario438,c1,2,60,0.8,0,2,100,80,40,2,20,20,0,0,2.4762757738538586,0
scenario439,c4,0,40,0.6,0,2,0,20,60,2,80,40,2,0,1.3912500886531591,0
scenario440,c2,0,60,0.4,40,1,80,60,20,1,80,80,2,0,4.458548435158284,0
scenario441,c4,0,60,0.8,20,3,60,60,100,0,20,40,1,0,2.68885584954737,0
scenario442,c4,0,80,0.6,20,3,0,80,20,0,20,0,1,0,2.945814615490773,0
scenario443,c4,0,40,1.0,40,2,80,100,80,2,60,20,2,1,0.0,1
scenario444,c1,2,80,0.2,40,0,20,100,40,2,100,100,1,0,5.041802587975015,0
scenario445,c2,1,60,0.1,100,1,100,100,80,1,40,40,2,0,4.4472257174673375,0
scenario446,c2,1,20,0.2,80,1,20,20,20,1,80,60,2,0,5.282758862984161,0
scenario447,c2,0,0,0.4,60,1,80,60,60,1,40,40,2,0,3.2118601836973086,0
scenario448,c2,1,20,1.0,80,1,100,40,0,1,20,40,2,0,3.9716300583227153,0
scenario449,c4,0,40,1.0,20,3,0,100,0,0,0,40,1,0,3.857833291337792,0
scenario450,c4,2,100,0.8,100,3,80,0,0,0,60,20,1,0,3.1479506284495984,0
scenario451,c2,1,60,0.2,100,3,60,0,80,0,100,20,0,0,1.66763684357018,0
scenario452,c4,0,60,0.6,0,3,40,100,80,0,0,80,1,0,2.90261245613025,0
scenario453,c4,0,100,0.6,0,3,20,60,100,0,60,100,1,0,2.118004345537843,0
scenario454,c2,1,20,0.2,80,3,40,60,60,1,100,100,0,0,4.189399205688418,0
scenario455,c4,0,0,1.0,100,3,40,20,100,0,20,0,1,0,3.5089084315732384,0
scenario456,c1,2,0,0.6,40,1,20,80,80,1,0,40,1,0,0.9326196927664872,0
scenario457,c1,2,20,0.4,0,1,80,100,20,1,100,60,1,0,0.8191680280268395,0
scenario458,c4,0,100,0.1,20,2,100,100,80,2,60,0,2,0,1.1419493959990452,0
scenario459,c4,0,80,0.8,0,3,60,20,40,0,0,20,1,0,2.2562387237050303,0
scenario460,c1,1,80,0.4,20,2,80,100,100,2,60,60,0,0,2.907671384952645,0
scenario461,c1,2,60,0.4,20,2,20,20,20,2,80,20,0,0,2.701175122255916,0
scenario462,c4,0,0,0.2,80,3,40,80,60,0,0,80,1,0,3.332125767541621,0
scenario463,c1,2,60,0.4,40,2,100,100,0,2,80,80,0,0,3.347616698880904,0
scenario464,c4,0,60,0.1,100,2,20,100,100,2,0,40,2,0,1.223751387944524,0
scenario465,c1,1,40,0.4,60,2,0,100,100,2,20,100,0,0,2.124459003761013,0
scenario466,c4,0,80,0.6,80,3,20,0,20,0,0,60,1,1,0.0,1
scenario467,c1,1,60,0.6,100,2,20,0,20,2,20,100,0,0,3.231860064221098,0
scenario468,c2,1,100,0.8,40,1,100,20,40,1,100,20,2,0,3.436434597644737,0
scenario469,c1,2,100,0.2,20,2,40,0,0,2,60,0,0,0,5.847857008368512,0
scenario470,c4,2,60,0.4,60,3,0,100,100,0,80,40,1,0,3.0879338866017565,0
scenario471,c2,1,20,0.2,0,1,20,80,40,1,80,0,2,0,3.791737061803504,0
scenario472,c1,2,100,1.0,0,2,0,20,20,2,40,60,0,0,2.926781537911052,0
scenario473,c1,2,60,0.2,0,2,80,100,20,2,100,100,0,0,2.3605341739613883,0
scenario474,c1,1,0,0.4,60,2,80,100,20,2,80,60,0,0,2.8733685928990265,0
scenario475,c4,0,60,0.6,100,3,40,100,40,0,40,20,1,0,3.308005824001129,0
scenario476,c2,1,40,1.0,60,1,20,60,0,1,80,40,2,0,3.290998394624586,0
scenario477,c2,1,60,0.2,40,1,100,80,40,1,20,80,2,0,3.4854869464664,0
scenario478,c1,2,20,0.4,80,0,20,100,60,2,80,40,1,0,6.423242914741167,0
scenario479,c4,0,40,0.8,20,3,60,100,0,0,20,0,1,0,1.8071539436388155,0
scenario480,c2,0,40,1.0,40,1,40,60,20,1,40,60,2,0,4.477531085832917,0
scenario481,c4,0,0,0.8,20,3,20,40,0,0,20,60,1,0,3.4452703484850926,0
scenario482,c1,2,80,0.6,20,2,60,80,0,2,80,80,0,0,2.081681150983657,0
scenario483,c4,2,60,1.0,20,3,0,20,40,0,40,60,1,0,2.687484431214336,0
scenario484,c4,0,80,0.1,100,3,100,100,60,0,80,100,1,0,3.429850574376125,0
scenario485,c4,0,20,0.6,0,3,60,80,20,0,60,20,1,0,1.9094207069156108,0
scenario486,c4,0,60,0.6,40,2,20,0,40,0,40,0,2,0,11.477876452550928,0
scenario487,c2,1,40,0.2,0,1,20,20,80,1,100,40,2,0,3.170631860103525,0
scenario488,c4,0,100,1.0,100,3,20,20,40,0,40,0,1,0,2.88582557773422,0
scenario489,c2,1,20,0.1,80,1,60,40,100,1,100,60,2,0,3.0975921847205186,0
scenario490,c4,0,20,0.1,0,2,100,0,40,0,100,20,2,0,2.400299472971953,0
scenario491,c4,0,80,0.6,60,3,100,0,0,0,100,60,1,0,3.128984894250317,0
scenario492,c4,0,20,1.0,20,3,20,0,100,0,80,0,1,0,2.4901955440608603,0
scenario493,c4,0,20,0.2,20,3,40,60,0,0,40,60,1,1,0.0,1
scenario494,c2,0,80,0.4,100,1,40,0,20,1,0,0,2,0,4.145641517714955,0
scenario495,c2,1,20,1.0,60,3,100,100,0,0,100,60,0,0,2.2946110317243065,0
scenario496,c2,1,20,1.0,100,3,20,20,60,1,20,0,0,0,3.178620681649452,0
scenario497,c2,1,80,0.6,100,3,80,60,0,1,80,20,0,0,3.3087496648494223,0
scenario498,c2,1,20,0.8,0,3,80,100,40,1,80,100,0,0,3.090970358090189,0
scenario499,c2,1,80,0.6,0,1,60,60,0,1,0,100,2,0,5.584184723810666,0
scenario500,c2,1,100,0.1,60,3,80,80,100,0,40,0,0,1,0.0,1
scenario501,c4,0,40,0.2,40,3,0,40,60,0,20,100,1,1,0.0,1
scenario502,c4,0,100,1.0,80,3,0,60,0,0,60,80,1,1,0.0,1
scenario503,c2,0,100,0.2,60,1,80,0,60,1,80,80,2,0,3.006408779744038,0
scenario504,c1,1,60,0.8,80,2,80,100,60,2,100,60,0,0,2.7398615647154423,0
scenario505,c2,0,40,0.4,60,1,40,20,80,1,100,20,2,0,2.849923000632185,0
scenario506,c2,0,80,1.0,60,1,40,40,80,1,60,40,2,0,3.854418721370689,0
scenario507,c2,1,20,1.0,60,1,0,60,80,1,60,80,2,0,3.281947313317085,0
scenario508,c4,2,80,0.6,0,3,20,20,20,0,80,40,1,0,4.694167004985008,0
scenario509,c4,0,60,0.6,0,3,100,0,0,0,20,20,1,0,3.930260430375547,0
scenario510,c2,1,60,0.2,60,1,60,80,20,1,60,40,2,1,0.0,1
scenario511,c1,2,60,0.2,40,2,0,80,60,2,40,0,0,0,9999.0,0
scenario512,c4,0,20,0.8,80,3,20,100,100,0,100,40,1,0,5.327638781952146,0
scenario513,c2,1,100,0.2,80,1,80,20,20,1,40,40,2,0,5.18617208572272,0
scenario514,c2,1,40,0.6,100,3,80,100,60,0,80,100,0,0,3.565488370830809,0
scenario515,c2,1,40,0.2,0,1,0,60,40,1,0,80,2,1,0.0,1
scenario516,c1,1,100,0.1,20,2,80,100,0,2,20,40,0,0,3.273265956381814,0
scenario517,c4,0,60,0.8,40,3,0,80,80,0,80,20,1,1,0.0,1
scenario518,c2,1,100,0.1,40,1,20,0,0,1,80,40,2,0,4.319449388383044,0
scenario519,c1,2,40,0.2,40,2,100,80,0,2,0,100,0,0,9999.0,0
scenario520,c2,0,0,0.4,100,1,20,80,20,1,100,40,2,0,1.5188721672795429,0
scenario521,c4,0,80,0.2,0,2,40,80,100,2,20,100,2,0,1.2056354608031177,0
scenario522,c2,1,20,0.4,20,3,60,100,80,0,0,20,0,0,4.391659226913262,0
scenario523,c4,0,100,0.4,40,2,100,0,100,2,0,60,2,0,2.945933350639901,0
scenario524,c2,0,40,0.2,20,1,80,100,40,1,40,60,2,1,0.0,1
scenario525,c2,1,60,0.1,100,1,80,100,80,1,100,100,2,1,0.0,1
scenario526,c4,2,40,0.1,60,3,80,60,0,0,40,100,1,0,1514.7257012803964,0
scenario527,c1,2,60,0.8,0,2,0,0,100,2,80,20,0,0,9999.0,0
scenario528,c4,0,80,0.2,80,3,40,80,60,0,0,60,1,0,3.128692405654269,0
scenario529,c4,0,60,0.1,60,3,60,60,40,0,20,80,1,0,3.5864037888027296,0
scenario530,c2,1,60,0.2,40,1,0,40,100,1,0,40,2,0,3.357602078945559,0
scenario531,c4,0,20,0.4,20,3,20,0,60,0,60,80,1,0,1.3099773988842789,0
scenario532,c1,2,80,0.6,80,2,0,0,0,2,40,80,0,0,1.05157966291689,0
scenario533,c1,2,40,0.6,40,2,60,80,60,2,60,100,0,0,4.460221004507477,0
scenario534,c1,2,80,0.6,80,1,100,40,100,1,40,80,1,0,3.047438330501841,0
scenario535,c2,0,80,0.1,40,1,80,0,60,1,100,80,2,0,3.209011474167585,0
scenario536,c1,2,80,0.6,80,2,60,0,100,2,60,80,0,0,1.2951573651260366,0
scenario537,c2,1,40,0.4,40,1,20,20,40,1,80,60,2,1,0.0,1
scenario538,c4,0,60,1.0,20,2,20,100,40,2,40,20,2,0,1.762294421471116,0
scenario539,c2,1,0,0.6,40,3,60,60,80,0,60,0,0,1,0.0,1
scenario540,c4,0,80,0.2,40,3,40,80,20,0,80,60,1,0,2.648638662626756,0
scenario541,c4,0,100,0.1,60,3,100,100,0,0,40,0,1,0,4337.611511996435,0
scenario542,c4,0,20,1.0,80,3,100,60,80,0,100,20,1,0,2.048920647088983,0
scenario543,c4,0,40,0.4,20,2,20,40,60,2,40,20,2,0,2.068742228841457,0
scenario544,c4,0,100,0.2,20,3,80,60,100,0,80,40,1,0,1.066924857429872,0
scenario545,c2,1,20,0.4,60,3,60,0,100,0,80,60,0,0,3.1692159838704903,0
scenario546,c4,0,40,0.4,80,2,60,20,20,2,20,80,2,0,0.886113930141909,0
scenario547,c2,1,100,0.8,40,1,20,80,20,1,80,100,2,0,3.495836060603484,0
scenario548,c1,2,40,0.4,0,2,80,60,100,2,80,40,0,1,0.0,1
scenario549,c2,1,20,0.8,20,3,80,40,20,1,20,0,0,1,0.0,1
scenario550,c1,2,80,0.6,20,2,60,60,80,2,20,40,0,1,0.0,1
scenario551,c2,1,100,0.8,60,1,0,20,20,1,40,40,2,0,2881.244123396956,0
scenario552,c4,2,0,0.1,40,3,0,20,100,0,0,0,1,0,9784.277658720532,0
scenario553,c4,0,100,1.0,60,3,100,80,0,0,80,20,1,1,0.0,1
scenario554,c4,0,0,0.6,60,3,100,20,20,0,0,60,1,0,0.813317658202904,0
scenario555,c2,0,100,0.8,60,1,60,100,80,1,0,20,2,0,4.376018425766013,0
scenario556,c1,2,60,0.1,20,1,40,0,0,1,60,80,1,0,2.4791537444202323,0
scenario557,c4,0,40,0.6,40,3,80,60,20,0,80,60,1,0,4.933374679939243,0
scenario558,c2,0,0,0.4,80,1,40,20,80,1,60,40,2,0,0.8559424037008586,0
scenario559,c2,1,20,0.4,40,1,80,0,20,1,20,0,2,0,3.4017905905549863,0
scenario560,c1,2,100,1.0,80,1,100,60,60,1,80,20,1,0,2.5401057723817764,0
scenario561,c1,2,20,1.0,60,2,40,40,100,2,20,60,0,0,2.890150953970015,0
scenario562,c4,0,80,0.1,100,3,60,60,80,0,100,60,1,0,22.06354940737691,0
scenario563,c2,1,80,0.6,20,1,0,60,40,1,80,20,2,0,3.490005297288436,0
scenario564,c4,0,60,1.0,40,2,0,20,0,0,20,60,2,0,3.142800047744632,0
scenario565,c1,1,20,0.6,100,2,0,60,40,2,0,80,0,0,3.337422209869919,0
scenario566,c1,2,80,0.4,20,2,40,40,40,2,100,60,0,1,0.0,1
scenario567,c2,1,20,0.1,0,1,60,40,20,1,40,60,2,0,2.558484645014758,0
scenario568,c2,1,40,0.8,60,1,40,80,80,1,20,80,2,0,4.176182475598353,0
scenario569,c1,1,60,1.0,20,2,40,0,40,2,40,40,0,0,0.8342139543961885,0
scenario570,c4,0,60,0.1,20,3,100,0,40,0,0,20,1,0,2.416532933287193,0
scenario571,c1,2,80,0.2,100,1,0,0,60,1,80,60,1,0,2.227640160957048,0
scenario572,c4,0,60,0.8,0,3,40,20,100,0,100,100,1,0,3.290466209140881,0
scenario573,c4,0,60,0.4,40,3,40,40,40,0,40,20,1,0,4.044599448122884,0
scenario574,c2,1,20,1.0,0,1,60,0,20,1,0,20,2,0,2.590926985928731,0
scenario575,c2,0,60,0.2,0,1,0,20,20,1,20,40,2,0,10.31560381174416,0
scenario576,c1,2,80,0.2,80,2,100,0,100,2,80,100,0,0,3.843721266413752,0
scenario577,c4,0,40,0.8,80,2,0,20,20,0,80,40,2,0,1.8031061541693696,0
scenario578,c2,1,0,0.2,80,1,60,80,40,1,20,20,2,0,4.53084613057576,0
scenario579,c1,1,0,0.8,100,2,40,100,100,2,0,100,0,1,0.0,1
scenario580,c2,1,80,0.8,80,1,40,100,20,1,20,20,2,0,2.198037258167464,0
scenario581,c1,2,100,0.1,20,2,0,40,80,2,20,80,0,0,9999.0,0
scenario582,c2,1,80,0.4,100,3,80,20,40,0,100,20,0,0,5.280977422024726,0
scenario583,c4,0,80,0.8,60,3,20,0,20,0,100,60,1,0,3.622382060082282,0
scenario584,c1,2,20,0.8,20,0,20,40,100,2,60,20,1,0,2.738472329869307,0
scenario585,c2,1,40,0.2,60,3,60,0,0,1,0,40,0,0,4.661129399070693,0
scenario586,c4,0,60,0.2,20,3,100,0,100,0,0,80,1,0,3.387107109130364,0
scenario587,c4,2,100,0.6,0,3,0,40,80,0,0,80,1,0,5.369604224177281,0
scenario588,c4,0,40,0.4,0,3,80,20,0,0,40,40,1,0,4.259277664442679,0
scenario589,c2,1,20,0.4,20,1,60,40,0,1,60,60,2,0,1.9535939998623244,0
scenario590,c2,0,60,0.4,20,1,100,80,60,1,60,80,2,0,2.430163827773293,0
scenario591,c1,2,40,0.1,100,2,80,100,100,2,100,0,0,0,0.9898123493894306,0
scenario592,c1,1,80,0.4,20,2,20,80,60,2,20,100,0,0,4.954101072323629,0
scenario593,c1,2,20,0.8,100,1,0,100,100,1,0,0,1,0,2.12520522878007,0
scenario594,c4,2,0,0.6,20,3,80,0,100,0,0,0,1,0,0.7933772076301611,0
scenario595,c1,1,100,0.2,20,2,60,60,40,2,80,100,0,0,2.789025564322928,0
scenario596,c1,2,100,0.1,20,1,60,40,20,1,60,100,1,1,0.0,1
scenario597,c4,2,0,0.1,80,3,40,20,60,0,100,20,1,0,4.494182463578302,0
scenario598,c2,1,100,0.1,60,1,40,100,0,1,60,100,2,0,3040.37480152222,0
scenario599,c4,2,40,0.8,40,3,80,0,0,0,80,0,1,0,2.298043353860786,0
