Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.1355,-0.0354,-0.6709,0.1756,0.1253,-0.0618,0.0142,-0.1118,0.0875,-0.1446,0.1614,-0.1113
Z_{2},0.6791,-0.5087,0.4205,-0.3735,-0.0239,-0.0114,0.0668,0.0443,-0.1142,-0.0772,-0.0706,0.0643
