timestamp,wind_speed,road_friction,road_surface_condition,visibility_in_air_mor,road_water_film_thickness,sum(precipitation_amount PT10M)
2020-12-01 00:00:00+00:00,3.2,0.75,1024.0,20000.0,0.2,0.0
2020-12-01 00:10:00+00:00,3.5,0.75,1024.0,20000.0,0.2,0.0
2020-12-01 00:20:00+00:00,3.5,0.75,1024.0,19894.0,0.2,0.0
2020-12-01 00:30:00+00:00,2.8,0.75,1024.0,20000.0,0.2,0.0
2020-12-01 00:40:00+00:00,3.1,0.76,1024.0,20000.0,0.2,0.0
2020-12-01 00:50:00+00:00,3.0,0.76,1024.0,20000.0,0.2,0.0
2020-12-01 01:00:00+00:00,2.1,0.75,1024.0,3611.0,0.2,0.0
2020-12-01 01:10:00+00:00,1.2,0.75,1024.0,924.0,0.2,0.0
2020-12-01 01:20:00+00:00,1.3,0.63,1024.0,525.0,0.1,0.1
2020-12-01 01:30:00+00:00,1.5,0.38,2048.0,536.0,0.0,0.1
2020-12-01 01:40:00+00:00,1.5,0.17,4096.0,1188.0,0.0,0.1
2020-12-01 01:50:00+00:00,1.3,0.38,4096.0,522.0,0.0,0.1
2020-12-01 02:00:00+00:00,0.9,0.37,4096.0,275.0,0.0,0.2
2020-12-01 02:10:00+00:00,0.9,0.37,4096.0,279.0,0.0,0.2
2020-12-01 02:20:00+00:00,1.2,0.37,4096.0,358.0,0.0,0.2
2020-12-01 02:30:00+00:00,1.0,0.37,4096.0,296.0,0.0,0.1
2020-12-01 02:40:00+00:00,1.4,0.37,4096.0,292.0,0.0,0.2
2020-12-01 02:50:00+00:00,2.0,0.37,4096.0,2051.0,0.0,0.1
2020-12-01 03:00:00+00:00,2.4,0.37,4096.0,1897.0,0.0,0.1
2020-12-01 03:10:00+00:00,2.2,0.37,4096.0,19928.0,0.0,0.1
2020-12-01 03:20:00+00:00,1.9,0.37,2048.0,16680.0,0.1,0.1
2020-12-01 03:30:00+00:00,1.6,0.37,2048.0,19219.0,0.1,0.1
2020-12-01 03:40:00+00:00,1.3,0.14,2048.0,19971.0,0.1,0.0
2020-12-01 03:50:00+00:00,1.6,0.14,2048.0,20000.0,0.1,0.0
2020-12-01 04:00:00+00:00,2.0,0.16,2048.0,20000.0,0.2,0.0
2020-12-01 04:10:00+00:00,1.8,0.26,2048.0,20000.0,0.1,0.0
2020-12-01 04:20:00+00:00,2.2,0.23,2048.0,20000.0,0.1,0.0
2020-12-01 04:30:00+00:00,2.0,0.14,2048.0,20000.0,0.1,0.0
2020-12-01 04:40:00+00:00,1.7,0.15,2048.0,20000.0,0.1,0.0
2020-12-01 04:50:00+00:00,1.7,0.66,2048.0,20000.0,0.6,0.0
2020-12-01 05:00:00+00:00,1.5,0.62,2048.0,20000.0,0.9,0.0
2020-12-01 05:10:00+00:00,1.5,0.62,1024.0,20000.0,0.9,0.0
2020-12-01 05:20:00+00:00,1.7,0.61,1024.0,20000.0,0.9,0.0
2020-12-01 05:30:00+00:00,1.7,0.59,1024.0,20000.0,0.2,0.0
2020-12-01 05:40:00+00:00,2.1,0.67,2048.0,20000.0,0.5,0.0
2020-12-01 05:50:00+00:00,2.2,0.37,2048.0,20000.0,0.2,0.0
2020-12-01 06:00:00+00:00,1.8,0.12,2048.0,20000.0,0.0,0.0
2020-12-01 06:10:00+00:00,1.9,0.13,8192.0,20000.0,0.0,0.0
2020-12-01 06:20:00+00:00,2.2,0.16,8192.0,20000.0,0.0,0.0
2020-12-01 06:30:00+00:00,2.8,0.19,4096.0,20000.0,0.0,0.0
2020-12-01 06:40:00+00:00,2.0,0.2,8192.0,20000.0,0.0,0.0
2020-12-01 06:50:00+00:00,2.2,0.2,8192.0,20000.0,0.0,0.0
2020-12-01 07:00:00+00:00,2.2,0.23,8192.0,20000.0,0.0,0.0
2020-12-01 07:10:00+00:00,2.5,0.71,8192.0,20000.0,0.1,0.0
2020-12-01 07:20:00+00:00,2.1,0.79,2048.0,20000.0,0.1,0.0
2020-12-01 07:30:00+00:00,1.6,0.77,2048.0,20000.0,0.2,0.0
2020-12-01 07:40:00+00:00,1.9,0.76,2048.0,20000.0,0.2,0.0
2020-12-01 07:50:00+00:00,2.7,0.76,2048.0,20000.0,0.2,0.0
2020-12-01 08:00:00+00:00,3.0,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 08:10:00+00:00,3.5,0.76,1024.0,20000.0,0.2,0.0
2020-12-01 08:20:00+00:00,3.9,0.75,1024.0,20000.0,0.2,0.0
2020-12-01 08:30:00+00:00,3.2,0.76,1024.0,20000.0,0.2,0.0
2020-12-01 08:40:00+00:00,3.4,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 08:50:00+00:00,3.7,0.79,1024.0,20000.0,0.1,0.0
2020-12-01 09:00:00+00:00,3.7,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 09:10:00+00:00,3.5,0.37,2048.0,20000.0,0.0,0.0
2020-12-01 09:20:00+00:00,3.1,0.32,8192.0,20000.0,0.0,0.0
2020-12-01 09:30:00+00:00,3.2,0.28,8192.0,20000.0,0.0,0.0
2020-12-01 09:40:00+00:00,3.0,0.28,8192.0,20000.0,0.0,0.0
2020-12-01 09:50:00+00:00,3.0,0.26,8192.0,20000.0,0.0,0.0
2020-12-01 10:00:00+00:00,4.4,0.27,8192.0,20000.0,0.0,0.0
2020-12-01 10:10:00+00:00,3.0,0.26,8192.0,20000.0,0.0,0.0
2020-12-01 10:20:00+00:00,2.9,0.27,8192.0,20000.0,0.0,0.0
2020-12-01 10:30:00+00:00,4.3,0.27,8192.0,20000.0,0.0,0.0
2020-12-01 10:40:00+00:00,4.0,0.26,8192.0,20000.0,0.0,0.0
2020-12-01 10:50:00+00:00,3.5,0.27,8192.0,20000.0,0.0,0.0
2020-12-01 11:00:00+00:00,3.2,0.29,8192.0,20000.0,0.0,0.0
2020-12-01 11:10:00+00:00,3.3,0.31,8192.0,20000.0,0.0,0.0
2020-12-01 11:20:00+00:00,3.5,0.35,8192.0,20000.0,0.0,0.0
2020-12-01 11:30:00+00:00,3.5,0.59,8192.0,20000.0,0.1,0.0
2020-12-01 11:40:00+00:00,3.7,0.71,2048.0,20000.0,0.1,0.0
2020-12-01 11:50:00+00:00,3.6,0.72,2048.0,20000.0,0.1,0.0
2020-12-01 12:00:00+00:00,3.4,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 12:10:00+00:00,3.1,0.79,2048.0,20000.0,0.1,0.0
2020-12-01 12:20:00+00:00,3.9,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 12:30:00+00:00,4.0,0.79,1024.0,20000.0,0.1,0.0
2020-12-01 12:40:00+00:00,3.2,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 12:50:00+00:00,3.0,0.78,1024.0,20000.0,0.2,0.0
2020-12-01 13:00:00+00:00,2.8,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 13:10:00+00:00,3.0,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 13:20:00+00:00,3.0,0.78,1024.0,20000.0,0.2,0.0
2020-12-01 13:30:00+00:00,3.3,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 13:40:00+00:00,3.5,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 13:50:00+00:00,3.0,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 14:00:00+00:00,2.9,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 14:10:00+00:00,3.1,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 14:20:00+00:00,3.8,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 14:30:00+00:00,3.6,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 14:40:00+00:00,3.9,0.76,1024.0,20000.0,0.2,0.0
2020-12-01 14:50:00+00:00,3.5,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 15:00:00+00:00,2.9,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 15:10:00+00:00,2.9,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 15:20:00+00:00,2.8,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 15:30:00+00:00,2.8,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 15:40:00+00:00,3.0,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 15:50:00+00:00,3.4,0.78,1024.0,20000.0,0.2,0.0
2020-12-01 16:00:00+00:00,3.6,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 16:10:00+00:00,2.7,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 16:20:00+00:00,2.4,0.79,1024.0,20000.0,0.1,0.0
2020-12-01 16:30:00+00:00,2.6,0.79,1024.0,20000.0,0.1,0.0
2020-12-01 16:40:00+00:00,2.3,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 16:50:00+00:00,2.8,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 17:00:00+00:00,2.9,0.79,2048.0,20000.0,0.1,0.0
2020-12-01 17:10:00+00:00,2.6,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 17:20:00+00:00,2.7,0.76,2048.0,20000.0,0.2,0.0
2020-12-01 17:30:00+00:00,2.8,0.74,1024.0,20000.0,0.2,0.0
2020-12-01 17:40:00+00:00,2.6,0.73,1024.0,20000.0,0.2,0.0
2020-12-01 17:50:00+00:00,1.9,0.71,1024.0,19999.0,0.3,0.0
2020-12-01 18:00:00+00:00,1.7,0.74,1024.0,11038.0,0.2,0.0
2020-12-01 18:10:00+00:00,1.4,0.72,1024.0,20000.0,0.3,0.0
2020-12-01 18:20:00+00:00,1.3,0.73,1024.0,20000.0,0.2,0.0
2020-12-01 18:30:00+00:00,1.7,0.75,1024.0,20000.0,0.2,0.0
2020-12-01 18:40:00+00:00,2.0,0.74,1024.0,20000.0,0.2,0.0
2020-12-01 18:50:00+00:00,2.0,0.75,1024.0,20000.0,0.2,0.0
2020-12-01 19:00:00+00:00,1.2,0.74,1024.0,20000.0,0.2,0.0
2020-12-01 19:10:00+00:00,1.1,0.74,1024.0,20000.0,0.2,0.0
2020-12-01 19:20:00+00:00,1.2,0.75,1024.0,20000.0,0.2,0.0
2020-12-01 19:30:00+00:00,1.1,0.76,1024.0,20000.0,0.2,0.0
2020-12-01 19:40:00+00:00,1.0,0.79,1024.0,20000.0,0.1,0.0
2020-12-01 19:50:00+00:00,1.5,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 20:00:00+00:00,2.1,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 20:10:00+00:00,1.9,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 20:20:00+00:00,2.2,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 20:30:00+00:00,1.8,0.8,2048.0,20000.0,0.1,0.0
2020-12-01 20:40:00+00:00,2.0,0.79,2048.0,20000.0,0.1,0.0
2020-12-01 20:50:00+00:00,1.7,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 21:00:00+00:00,3.1,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 21:10:00+00:00,2.0,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 21:20:00+00:00,1.4,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 21:30:00+00:00,1.3,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 21:40:00+00:00,1.6,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 21:50:00+00:00,1.4,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 22:00:00+00:00,1.3,0.79,1024.0,20000.0,0.1,0.0
2020-12-01 22:10:00+00:00,1.6,0.79,1024.0,20000.0,0.1,0.0
2020-12-01 22:20:00+00:00,2.1,0.79,1024.0,20000.0,0.1,0.0
2020-12-01 22:30:00+00:00,2.4,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 22:40:00+00:00,1.9,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 22:50:00+00:00,1.6,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 23:00:00+00:00,1.5,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 23:10:00+00:00,1.5,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 23:20:00+00:00,1.3,0.77,1024.0,20000.0,0.2,0.0
2020-12-01 23:30:00+00:00,1.5,0.78,1024.0,20000.0,0.1,0.0
2020-12-01 23:40:00+00:00,1.8,0.8,1024.0,20000.0,0.1,0.0
2020-12-01 23:50:00+00:00,1.9,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 00:00:00+00:00,1.9,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 00:10:00+00:00,2.3,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 00:20:00+00:00,2.9,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 00:30:00+00:00,2.1,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 00:40:00+00:00,2.8,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 00:50:00+00:00,1.6,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 01:00:00+00:00,2.4,0.81,1024.0,20000.0,0.1,0.0
2020-12-02 01:10:00+00:00,2.7,0.81,1024.0,20000.0,0.1,0.0
2020-12-02 01:20:00+00:00,2.5,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 01:30:00+00:00,2.7,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 01:40:00+00:00,3.2,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 01:50:00+00:00,2.7,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 02:00:00+00:00,2.8,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 02:10:00+00:00,2.7,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 02:20:00+00:00,2.7,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 02:30:00+00:00,4.4,0.8,1024.0,20000.0,0.1,0.0
2020-12-02 02:40:00+00:00,4.0,0.81,1024.0,20000.0,0.1,0.0
2020-12-02 02:50:00+00:00,3.4,0.81,1024.0,20000.0,0.1,0.0
2020-12-02 03:00:00+00:00,2.9,0.81,1024.0,20000.0,0.1,0.0
2020-12-02 03:10:00+00:00,2.8,0.81,1024.0,20000.0,0.1,0.0
2020-12-02 03:20:00+00:00,2.3,0.81,1024.0,20000.0,0.1,0.0
2020-12-02 03:30:00+00:00,2.8,0.81,1024.0,20000.0,0.1,0.0
2020-12-02 03:40:00+00:00,3.2,0.82,1024.0,20000.0,0.0,0.0
2020-12-02 03:50:00+00:00,3.4,0.82,512.0,20000.0,0.0,0.0
2020-12-02 04:00:00+00:00,3.1,0.82,512.0,20000.0,0.0,0.0
2020-12-02 04:10:00+00:00,2.4,0.82,512.0,20000.0,0.0,0.0
2020-12-02 04:20:00+00:00,3.3,0.82,512.0,20000.0,0.0,0.0
2020-12-02 04:30:00+00:00,3.1,0.82,512.0,20000.0,0.0,0.0
2020-12-02 04:40:00+00:00,2.3,0.82,512.0,20000.0,0.0,0.0
2020-12-02 04:50:00+00:00,2.1,0.82,256.0,20000.0,0.0,0.0
2020-12-02 05:00:00+00:00,2.7,0.82,256.0,20000.0,0.0,0.0
2020-12-02 05:10:00+00:00,2.7,0.82,256.0,20000.0,0.0,0.0
2020-12-02 05:20:00+00:00,1.8,0.82,256.0,20000.0,0.0,0.0
2020-12-02 05:30:00+00:00,3.4,0.82,256.0,20000.0,0.0,0.0
2020-12-02 05:40:00+00:00,3.9,0.82,256.0,20000.0,0.0,0.0
2020-12-02 05:50:00+00:00,3.4,0.82,256.0,20000.0,0.0,0.0
2020-12-02 06:00:00+00:00,4.1,0.82,256.0,20000.0,0.0,0.0
2020-12-02 06:10:00+00:00,4.2,0.82,256.0,20000.0,0.0,0.0
2020-12-02 06:20:00+00:00,4.0,0.82,512.0,20000.0,0.0,0.0
2020-12-02 06:30:00+00:00,4.0,0.82,512.0,20000.0,0.0,0.0
2020-12-02 06:40:00+00:00,3.4,0.81,512.0,20000.0,0.1,0.0
2020-12-02 06:50:00+00:00,3.0,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 07:00:00+00:00,2.9,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 07:10:00+00:00,2.6,0.77,1024.0,20000.0,0.2,0.0
2020-12-02 07:20:00+00:00,2.7,0.77,1024.0,20000.0,0.2,0.0
2020-12-02 07:30:00+00:00,2.3,0.76,1024.0,20000.0,0.2,0.0
2020-12-02 07:40:00+00:00,2.7,0.75,1024.0,20000.0,0.2,0.0
2020-12-02 07:50:00+00:00,2.3,0.74,1024.0,20000.0,0.2,0.0
2020-12-02 08:00:00+00:00,1.6,0.72,1024.0,20000.0,0.3,0.0
2020-12-02 08:10:00+00:00,1.2,0.75,1024.0,20000.0,0.2,0.0
2020-12-02 08:20:00+00:00,2.6,0.74,1024.0,20000.0,0.2,0.0
2020-12-02 08:30:00+00:00,3.6,0.73,1024.0,20000.0,0.2,0.0
2020-12-02 08:40:00+00:00,2.7,0.73,1024.0,20000.0,0.2,0.0
2020-12-02 08:50:00+00:00,2.5,0.71,1024.0,20000.0,0.3,0.0
2020-12-02 09:00:00+00:00,2.0,0.7,1024.0,20000.0,0.3,0.0
2020-12-02 09:10:00+00:00,2.0,0.67,1024.0,20000.0,0.5,0.0
2020-12-02 09:20:00+00:00,2.5,0.67,1024.0,20000.0,0.5,0.0
2020-12-02 09:30:00+00:00,5.3,0.67,1024.0,20000.0,0.5,0.0
2020-12-02 09:40:00+00:00,5.0,0.68,1024.0,20000.0,0.5,0.0
2020-12-02 09:50:00+00:00,4.9,0.68,1024.0,20000.0,0.5,0.0
2020-12-02 10:00:00+00:00,3.7,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 10:10:00+00:00,4.8,0.66,1024.0,19999.0,0.6,0.1
2020-12-02 10:20:00+00:00,4.0,0.68,1024.0,20000.0,0.5,0.0
2020-12-02 10:30:00+00:00,3.6,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 10:40:00+00:00,2.9,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 10:50:00+00:00,2.9,0.68,1024.0,20000.0,0.4,0.1
2020-12-02 11:00:00+00:00,4.2,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 11:10:00+00:00,3.7,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 11:20:00+00:00,3.8,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 11:30:00+00:00,3.7,0.66,1024.0,20000.0,0.6,0.1
2020-12-02 11:40:00+00:00,3.6,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 11:50:00+00:00,3.6,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 12:00:00+00:00,4.7,0.66,1024.0,18340.0,0.6,0.1
2020-12-02 12:10:00+00:00,4.2,0.66,1024.0,18533.0,0.6,0.1
2020-12-02 12:20:00+00:00,3.7,0.65,1024.0,8633.0,0.6,0.2
2020-12-02 12:30:00+00:00,3.6,0.65,1024.0,7982.0,0.7,0.2
2020-12-02 12:40:00+00:00,2.5,0.66,1024.0,18831.0,0.6,0.1
2020-12-02 12:50:00+00:00,1.4,0.66,1024.0,19890.0,0.6,0.1
2020-12-02 13:00:00+00:00,0.7,0.67,1024.0,19999.0,0.5,0.1
2020-12-02 13:10:00+00:00,1.5,0.67,1024.0,19999.0,0.5,0.1
2020-12-02 13:20:00+00:00,3.2,0.67,1024.0,20000.0,0.5,0.1
2020-12-02 13:30:00+00:00,3.3,0.67,1024.0,19999.0,0.5,0.1
2020-12-02 13:40:00+00:00,3.2,0.67,1024.0,20000.0,0.5,0.0
2020-12-02 13:50:00+00:00,1.5,0.67,1024.0,20000.0,0.5,0.0
2020-12-02 14:00:00+00:00,2.0,0.68,1024.0,18242.0,0.4,0.0
2020-12-02 14:10:00+00:00,2.7,0.67,1024.0,19999.0,0.5,0.1
2020-12-02 14:20:00+00:00,3.0,0.67,1024.0,20000.0,0.5,0.0
2020-12-02 14:30:00+00:00,2.5,0.68,1024.0,20000.0,0.4,0.0
2020-12-02 14:40:00+00:00,3.0,0.68,1024.0,20000.0,0.4,0.0
2020-12-02 14:50:00+00:00,4.1,0.68,1024.0,20000.0,0.4,0.0
2020-12-02 15:00:00+00:00,3.2,0.7,1024.0,20000.0,0.4,0.0
2020-12-02 15:10:00+00:00,3.9,0.69,1024.0,20000.0,0.4,0.0
2020-12-02 15:20:00+00:00,3.4,0.68,1024.0,20000.0,0.4,0.0
2020-12-02 15:30:00+00:00,2.4,0.69,1024.0,20000.0,0.4,0.0
2020-12-02 15:40:00+00:00,2.7,0.69,1024.0,20000.0,0.4,0.0
2020-12-02 15:50:00+00:00,3.1,0.69,1024.0,20000.0,0.4,0.0
2020-12-02 16:00:00+00:00,2.6,0.69,1024.0,20000.0,0.4,0.0
2020-12-02 16:10:00+00:00,3.0,0.69,1024.0,20000.0,0.4,0.0
2020-12-02 16:20:00+00:00,2.1,0.7,1024.0,20000.0,0.4,0.0
2020-12-02 16:30:00+00:00,1.8,0.7,1024.0,20000.0,0.3,0.0
2020-12-02 16:40:00+00:00,1.1,0.71,1024.0,20000.0,0.3,0.0
2020-12-02 16:50:00+00:00,1.0,0.7,1024.0,20000.0,0.3,0.0
2020-12-02 17:00:00+00:00,1.4,0.71,1024.0,20000.0,0.3,0.0
2020-12-02 17:10:00+00:00,1.0,0.72,1024.0,20000.0,0.3,0.0
2020-12-02 17:20:00+00:00,0.7,0.7,1024.0,20000.0,0.3,0.0
2020-12-02 17:30:00+00:00,1.3,0.73,1024.0,20000.0,0.2,0.0
2020-12-02 17:40:00+00:00,1.8,0.73,1024.0,20000.0,0.3,0.0
2020-12-02 17:50:00+00:00,1.6,0.71,1024.0,20000.0,0.3,0.0
2020-12-02 18:00:00+00:00,0.9,0.75,1024.0,20000.0,0.2,0.0
2020-12-02 18:10:00+00:00,1.0,0.74,1024.0,20000.0,0.2,0.0
2020-12-02 18:20:00+00:00,1.0,0.73,1024.0,20000.0,0.2,0.0
2020-12-02 18:30:00+00:00,2.0,0.72,1024.0,20000.0,0.3,0.0
2020-12-02 18:40:00+00:00,1.0,0.72,1024.0,20000.0,0.3,0.0
2020-12-02 18:50:00+00:00,1.4,0.73,1024.0,20000.0,0.2,0.0
2020-12-02 19:00:00+00:00,2.2,0.72,1024.0,20000.0,0.3,0.0
2020-12-02 19:10:00+00:00,1.7,0.74,1024.0,20000.0,0.2,0.0
2020-12-02 19:20:00+00:00,1.3,0.74,1024.0,20000.0,0.2,0.0
2020-12-02 19:30:00+00:00,1.9,0.71,1024.0,20000.0,0.3,0.0
2020-12-02 19:40:00+00:00,4.2,0.74,1024.0,20000.0,0.2,0.0
2020-12-02 19:50:00+00:00,2.0,0.74,1024.0,20000.0,0.2,0.0
2020-12-02 20:00:00+00:00,1.3,0.74,1024.0,20000.0,0.2,0.0
2020-12-02 20:10:00+00:00,1.1,0.75,1024.0,20000.0,0.2,0.0
2020-12-02 20:20:00+00:00,0.7,0.75,1024.0,20000.0,0.2,0.0
2020-12-02 20:30:00+00:00,1.8,0.75,1024.0,20000.0,0.2,0.0
2020-12-02 20:40:00+00:00,2.2,0.76,1024.0,20000.0,0.2,0.0
2020-12-02 20:50:00+00:00,2.0,0.76,1024.0,20000.0,0.2,0.0
2020-12-02 21:00:00+00:00,2.0,0.76,1024.0,20000.0,0.2,0.0
2020-12-02 21:10:00+00:00,1.8,0.76,1024.0,20000.0,0.2,0.0
2020-12-02 21:20:00+00:00,1.1,0.75,1024.0,20000.0,0.2,0.0
2020-12-02 21:30:00+00:00,1.5,0.76,1024.0,20000.0,0.2,0.0
2020-12-02 21:40:00+00:00,0.7,0.76,1024.0,20000.0,0.2,0.0
2020-12-02 21:50:00+00:00,0.8,0.77,1024.0,20000.0,0.2,0.0
2020-12-02 22:00:00+00:00,2.6,0.78,1024.0,20000.0,0.1,0.0
2020-12-02 22:10:00+00:00,3.0,0.77,1024.0,20000.0,0.2,0.0
2020-12-02 22:20:00+00:00,2.7,0.78,1024.0,20000.0,0.1,0.0
2020-12-02 22:30:00+00:00,2.9,0.78,1024.0,20000.0,0.1,0.0
2020-12-02 22:40:00+00:00,2.5,0.78,1024.0,20000.0,0.2,0.0
2020-12-02 22:50:00+00:00,4.0,0.78,1024.0,20000.0,0.1,0.0
2020-12-02 23:00:00+00:00,3.5,0.77,1024.0,20000.0,0.2,0.0
2020-12-02 23:10:00+00:00,4.9,0.77,1024.0,20000.0,0.2,0.0
2020-12-02 23:20:00+00:00,5.1,0.78,1024.0,20000.0,0.1,0.0
2020-12-02 23:30:00+00:00,5.4,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 23:40:00+00:00,6.2,0.79,1024.0,20000.0,0.1,0.0
2020-12-02 23:50:00+00:00,6.1,0.8,1024.0,20000.0,0.1,0.0
2020-12-03 00:00:00+00:00,5.9,0.8,1024.0,20000.0,0.1,0.0
2020-12-03 00:10:00+00:00,6.2,0.81,1024.0,20000.0,0.1,0.0
2020-12-03 00:20:00+00:00,6.3,0.81,1024.0,20000.0,0.1,0.0
2020-12-03 00:30:00+00:00,5.7,0.81,1024.0,20000.0,0.1,0.0
2020-12-03 00:40:00+00:00,5.8,0.82,1024.0,20000.0,0.0,0.0
2020-12-03 00:50:00+00:00,5.5,0.82,512.0,20000.0,0.0,0.0
2020-12-03 01:00:00+00:00,5.0,0.82,512.0,20000.0,0.1,0.0
2020-12-03 01:10:00+00:00,6.2,0.82,1024.0,20000.0,0.1,0.0
2020-12-03 01:20:00+00:00,5.4,0.82,512.0,20000.0,0.0,0.0
2020-12-03 01:30:00+00:00,5.3,0.82,512.0,20000.0,0.0,0.0
2020-12-03 01:40:00+00:00,5.5,0.82,512.0,20000.0,0.0,0.0
2020-12-03 01:50:00+00:00,4.8,0.82,512.0,20000.0,0.0,0.0
2020-12-03 02:00:00+00:00,5.0,0.82,512.0,20000.0,0.0,0.0
2020-12-03 02:10:00+00:00,4.5,0.82,512.0,20000.0,0.0,0.0
2020-12-03 02:20:00+00:00,4.2,0.82,256.0,20000.0,0.0,0.0
2020-12-03 02:30:00+00:00,5.7,0.82,256.0,20000.0,0.0,0.0
2020-12-03 02:40:00+00:00,5.2,0.82,256.0,20000.0,0.0,0.0
2020-12-03 02:50:00+00:00,4.4,0.82,256.0,20000.0,0.0,0.0
2020-12-03 03:00:00+00:00,4.4,0.82,256.0,20000.0,0.0,0.0
2020-12-03 03:10:00+00:00,4.6,0.82,256.0,20000.0,0.0,0.0
2020-12-03 03:20:00+00:00,4.6,0.82,256.0,20000.0,0.0,0.0
2020-12-03 04:00:00+00:00,4.9,,,,,
2020-12-03 05:00:00+00:00,6.6,,,,,
2020-12-03 06:00:00+00:00,5.7,,,,,
2020-12-03 06:50:00+00:00,3.5,0.82,256.0,19917.0,0.0,0.0
2020-12-03 07:00:00+00:00,3.4,0.82,256.0,20000.0,0.0,0.0
2020-12-03 07:10:00+00:00,3.8,0.82,256.0,20000.0,0.0,0.0
2020-12-03 07:20:00+00:00,3.6,0.82,256.0,20000.0,0.0,0.0
2020-12-03 07:30:00+00:00,3.6,0.82,256.0,19999.0,0.0,0.0
2020-12-03 07:40:00+00:00,4.2,0.82,256.0,20000.0,0.0,0.0
2020-12-03 07:50:00+00:00,3.3,0.82,256.0,20000.0,0.0,0.0
2020-12-03 08:00:00+00:00,3.1,0.82,256.0,14498.0,0.0,0.0
2020-12-03 08:10:00+00:00,2.9,0.82,256.0,4243.0,0.0,0.0
2020-12-03 08:20:00+00:00,2.7,0.82,512.0,2196.0,0.0,0.0
2020-12-03 08:30:00+00:00,1.6,0.8,1024.0,10504.0,0.1,0.0
2020-12-03 08:40:00+00:00,1.5,0.79,1024.0,4501.0,0.1,0.0
2020-12-03 08:50:00+00:00,1.4,0.78,1024.0,16752.0,0.1,0.0
2020-12-03 09:00:00+00:00,1.2,0.76,1024.0,3640.0,0.2,0.0
