instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario40,1,0,0,0,100,-90,80,0,60,1.0,False,0.826,0
scenario41,0,80,40,100,80,-90,20,0,60,0.2,False,1.402,0
scenario42,0,40,40,80,100,30,0,0,80,1.0,False,0.952,0
scenario43,0,100,40,100,20,-90,20,0,0,1.0,False,1.395,0
scenario44,1,0,20,40,60,90,20,20,80,1.0,False,2.446,0
scenario45,1,20,20,40,0,90,40,20,80,0.8,False,1.693,0
scenario46,0,20,0,20,100,-60,0,40,80,0.2,False,1.498,0
scenario47,0,40,20,0,100,-90,20,20,40,1.0,False,1.387,0
scenario48,0,0,0,20,80,-30,0,20,40,0.1,False,1.399,0
scenario49,1,0,80,0,80,-60,20,80,40,0.4,False,0.876,0
scenario50,1,0,20,80,100,-60,20,40,60,0.2,False,0.755,0
scenario51,1,0,20,20,60,90,40,80,60,1.0,False,0.906,0
scenario52,1,100,40,100,80,90,0,20,80,0.2,False,0.772,0
scenario53,0,20,20,40,60,-30,0,40,60,0.1,False,1.401,0
scenario54,1,100,60,80,20,30,100,0,20,0.8,False,0.941,0
scenario55,0,0,0,20,100,-90,80,0,60,1.0,False,1.389,0
scenario56,1,20,40,20,0,90,40,20,80,0.6,False,1.751,0
scenario57,0,20,0,0,60,-60,0,40,40,0.2,False,1.412,0
scenario58,1,20,20,0,100,60,0,20,40,1.0,False,0.899,0
scenario59,1,60,40,0,100,-90,20,0,40,0.8,False,0.834,0
scenario60,0,0,20,20,80,30,80,0,20,0.4,False,1.34,0
scenario61,1,0,20,80,100,-60,20,40,60,0.2,False,1.176,0
scenario62,1,0,80,80,20,30,100,0,40,0.8,False,0.853,0
scenario63,1,0,0,40,60,0,60,0,0,0.2,False,0.901,0
scenario64,1,60,40,80,20,-90,20,0,60,0.6,False,0.767,0
scenario65,1,100,60,60,80,60,0,0,60,0.2,False,0.934,0
scenario66,0,0,20,80,100,30,80,60,0,0.6,False,1.359,0
scenario67,1,100,60,80,20,30,100,20,20,0.8,False,2.153,0
scenario68,1,100,40,0,100,90,0,0,40,0.8,False,0.799,0
scenario69,1,40,40,20,0,90,60,0,80,0.4,False,1.473,0
scenario70,0,0,0,20,80,0,0,20,60,0.2,False,1.521,0
scenario71,0,20,60,40,60,-30,0,40,80,0.1,False,1.399,0
scenario72,1,0,100,0,80,-60,20,100,40,0.8,False,0.889,0
scenario73,1,0,0,0,100,-60,20,0,40,0.6,False,1.108,0
scenario74,0,60,100,20,40,-30,40,80,60,0.1,False,1.402,0
scenario75,1,40,60,20,40,-30,80,40,40,0.8,False,0.831,0
scenario76,1,80,100,60,40,30,0,100,20,1.0,False,2.171,0
scenario77,1,0,80,0,60,-60,40,100,20,0.4,False,1.489,0
scenario78,1,40,20,20,40,-30,80,40,100,0.4,False,0.803,0
scenario79,1,20,100,20,80,0,20,0,100,0.6,False,1.968,0
scenario80,0,20,60,0,40,-60,80,60,20,0.8,False,0.931,0
scenario81,1,40,60,0,40,-30,80,40,20,0.1,False,0.767,0
scenario82,1,100,0,20,0,-30,80,40,100,0.2,False,0.782,0
scenario83,0,40,20,60,40,-90,20,60,80,0.8,False,1.534,0
scenario84,0,40,0,60,60,-90,20,60,80,0.8,False,1.505,0
scenario85,1,40,60,0,40,-30,80,40,20,0.1,False,0.98,0
scenario86,1,40,60,0,80,-30,100,60,40,0.2,False,0.755,0
scenario87,1,40,40,0,40,-30,80,40,20,0.1,False,1.185,0
scenario88,1,0,20,0,60,0,60,40,20,0.1,False,0.897,0
scenario89,1,40,40,0,20,-30,60,60,20,0.2,False,0.935,0
scenario90,1,40,60,20,60,0,80,40,40,0.1,False,1.746,0
scenario91,1,60,40,20,40,60,100,60,20,0.1,False,0.972,0
scenario92,1,0,80,0,20,-90,80,40,0,0.1,False,0.812,0
scenario93,1,20,100,0,20,-60,100,40,0,0.1,False,1.084,0
scenario94,0,40,40,20,40,-30,100,20,40,0.1,False,0.86,0
scenario95,1,40,60,0,20,-30,80,60,40,0.2,False,1.799,0
scenario96,1,100,60,0,40,-30,60,40,40,0.8,False,1.062,0
scenario97,1,40,60,0,80,-30,100,60,40,0.2,False,1.011,0
scenario98,1,20,100,0,40,-60,80,40,20,0.8,False,0.86,0
scenario99,1,0,100,0,20,-60,80,40,0,0.1,False,0.821,0
scenario100,1,20,80,20,20,-90,100,0,0,0.1,False,1.346,0
scenario101,0,40,40,20,60,0,40,20,40,0.1,False,1.433,0
scenario102,0,40,40,0,40,-30,60,40,20,0.2,False,1.16,0
scenario103,1,100,80,0,40,0,60,100,40,0.6,False,1.607,0
scenario104,1,60,40,0,20,-90,60,20,40,0.1,False,0.863,0
scenario105,0,20,0,0,40,-90,100,40,0,0.2,False,1.389,0
scenario106,1,100,60,0,40,-60,60,20,60,0.4,False,1.069,0
scenario107,0,100,40,0,40,-30,80,40,40,0.6,False,0.845,0
scenario108,0,40,40,20,60,0,0,20,20,0.2,False,1.46,0
scenario109,1,0,100,0,20,-60,80,40,0,0.1,False,0.82,0
scenario110,0,40,80,0,20,30,60,20,0,1.0,False,1.326,0
scenario111,1,100,100,20,20,-90,80,0,20,0.1,False,1.468,0
scenario112,0,40,20,20,0,-30,40,80,0,1.0,False,1.361,0
scenario113,1,0,100,0,60,-30,60,20,20,0.8,False,0.82,0
scenario114,1,60,40,20,20,90,80,40,0,0.2,False,1.85,0
scenario115,0,20,100,40,80,-90,100,0,40,0.1,False,0.639,0
scenario116,1,40,80,80,80,-60,80,60,20,0.1,False,1.589,0
scenario117,0,100,80,0,40,30,40,100,40,0.6,False,1.682,0
scenario118,1,20,80,0,0,-90,80,60,100,0.1,False,0.817,0
scenario119,1,0,100,20,80,-30,80,0,0,0.2,False,1.433,0
scenario120,0,100,40,20,20,-30,80,40,40,0.6,False,1.113,0
scenario121,0,20,100,40,80,-90,100,0,40,0.1,False,0.552,0
scenario122,1,60,100,80,60,-60,80,80,40,0.2,False,0.777,0
scenario123,0,80,80,40,0,-90,60,20,0,0.6,False,0.993,0
scenario124,1,0,80,20,80,-90,80,0,60,0.6,False,0.978,0
scenario125,0,40,0,20,0,-30,40,80,0,1.0,False,1.388,0
scenario126,1,40,40,100,80,-30,60,80,20,0.1,False,0.92,0
scenario127,1,80,20,20,40,90,20,40,0,0.2,False,1.79,0
scenario128,1,40,20,20,20,90,60,20,20,0.2,False,2.223,0
scenario129,0,60,40,40,40,-30,60,40,60,0.8,False,1.37,0
scenario130,1,100,80,40,0,-90,80,80,20,0.1,False,0.74,0
scenario131,0,100,40,0,0,60,100,40,60,0.2,False,1.309,0
scenario132,1,20,60,80,80,-30,100,60,20,0.2,False,0.95,0
scenario133,0,20,100,40,80,-90,100,0,40,0.1,False,1.622,0
scenario134,1,0,80,60,60,0,100,60,100,0.2,False,1.902,0
scenario135,1,0,80,40,100,-90,40,0,60,0.8,False,0.954,0
scenario136,1,0,100,20,60,-60,100,0,40,0.1,False,1.46,0
scenario137,0,100,40,0,0,60,80,60,80,0.1,False,1.424,0
scenario138,1,60,100,80,80,-60,60,0,40,0.4,False,0.996,0
scenario139,1,80,0,80,40,90,100,60,20,0.4,False,1.498,0
scenario140,0,20,60,100,60,-30,100,40,20,0.1,False,0.907,0
scenario141,1,60,40,60,40,90,80,40,20,0.2,False,1.129,0
scenario142,1,100,80,20,0,-90,40,40,20,0.6,False,1.446,0
scenario143,1,100,20,0,0,90,80,20,100,0.4,False,0.982,0
scenario144,1,40,80,20,80,-30,80,60,20,0.4,False,0.852,0
scenario145,1,0,0,0,100,-60,20,0,40,0.6,False,0.854,0
scenario146,1,80,100,60,40,30,0,100,20,0.1,False,1.14,0
scenario147,1,80,100,60,20,0,20,100,0,1.0,False,0.728,0
scenario148,0,20,100,60,80,-90,100,0,40,0.1,False,0.544,0
scenario149,1,0,0,0,100,-60,40,0,40,0.6,False,0.786,0
scenario150,1,60,80,40,80,-90,100,20,60,0.1,False,1.596,0
scenario151,0,20,60,20,40,-30,40,100,40,0.8,False,1.43,0
scenario152,1,0,0,20,100,-30,20,20,40,0.1,False,0.744,0
scenario153,0,20,100,20,80,-90,80,0,40,0.4,False,0.777,0
scenario154,1,20,100,20,80,0,0,0,100,0.6,False,0.941,0
scenario155,1,80,80,60,40,60,0,100,0,1.0,False,0.821,0
scenario156,1,80,0,20,0,-30,80,20,100,0.2,False,0.783,0
scenario157,0,20,100,60,80,-90,100,0,40,0.1,False,1.211,0
scenario158,1,80,80,60,80,-90,100,0,40,0.2,False,0.843,0
scenario159,0,20,100,0,0,-90,100,60,60,0.1,False,0.964,0
scenario160,0,20,0,80,0,-90,100,0,40,0.1,False,0.835,0
scenario161,0,40,80,60,60,-60,100,0,60,0.1,False,1.256,0
scenario162,1,20,100,40,60,-60,0,0,60,0.1,False,0.751,0
scenario163,0,40,20,60,100,-30,100,0,40,0.1,False,1.364,0
scenario164,0,0,100,60,80,-90,0,0,20,0.8,False,1.424,0
scenario165,0,40,100,40,80,-60,80,0,40,0.1,False,1.502,0
scenario166,0,0,80,40,80,-90,80,0,40,0.8,False,0.576,0
scenario167,0,100,80,60,80,-90,100,20,0,0.2,False,1.358,0
scenario168,0,20,100,60,80,0,60,0,40,0.1,False,1.391,0
scenario169,0,0,80,40,80,-90,80,0,40,0.8,False,0.714,0
scenario170,1,40,0,40,40,0,100,20,100,0.2,False,2.015,0
scenario171,1,0,100,40,60,-90,60,20,60,0.6,False,0.874,0
scenario172,0,0,40,20,100,-90,80,0,20,1.0,False,1.388,0
scenario173,0,20,0,60,0,-90,100,0,40,0.6,False,0.73,0
scenario174,1,20,100,60,60,90,80,20,40,0.1,False,1.974,0
scenario175,0,40,80,60,40,-60,80,0,60,0.2,False,1.331,0
scenario176,0,40,20,80,100,-30,100,0,60,0.1,False,0.775,0
scenario177,0,0,80,60,100,-90,0,0,0,0.6,False,1.419,0
scenario178,0,100,100,60,20,-90,0,0,20,0.8,False,1.539,0
scenario179,0,20,100,60,60,-30,60,80,60,0.1,False,1.358,0
scenario180,0,20,80,80,100,-60,100,0,20,0.6,False,0.51,0
scenario181,0,20,80,80,100,-60,100,0,20,0.6,False,0.687,0
scenario182,0,20,60,0,100,-60,100,20,40,1.0,False,0.936,0
scenario183,0,100,80,80,0,-60,0,0,100,1.0,False,1.468,0
scenario184,0,20,100,60,60,0,40,60,60,0.4,False,1.458,0
scenario185,1,20,20,80,0,60,100,60,40,0.6,False,0.915,0
scenario186,0,80,100,60,0,-90,20,0,40,0.6,False,1.425,0
scenario187,0,40,80,60,20,90,80,0,80,1.0,False,1.35,0
scenario188,1,100,20,60,60,0,60,40,40,0.6,False,0.8,0
scenario189,1,40,100,40,80,0,80,60,60,0.1,False,1.415,0
scenario190,1,40,60,60,0,-90,80,0,80,0.8,False,2.576,0
scenario191,0,0,60,60,40,-90,80,20,60,0.8,False,1.061,0
scenario192,1,40,20,100,100,-60,100,20,60,0.1,False,0.936,0
scenario193,0,20,80,80,100,-60,100,0,20,0.6,False,0.524,0
scenario194,1,100,20,80,80,-90,100,0,60,0.2,False,0.882,0
scenario195,0,20,60,60,60,-60,80,40,60,0.8,False,1.141,0
scenario196,1,100,0,100,80,0,60,40,40,0.6,False,0.96,0
scenario197,1,40,100,80,40,90,100,0,20,0.6,False,0.785,0
scenario198,0,20,100,60,60,0,60,60,80,0.2,False,1.57,0
scenario199,0,100,60,60,80,-90,80,0,80,1.0,False,1.375,0
scenario200,0,20,40,20,100,-90,100,20,20,0.8,False,0.833,0
scenario201,1,40,20,60,20,-90,80,20,20,0.6,False,0.844,0
scenario202,1,100,80,40,0,-60,0,0,100,1.0,False,0.92,0
scenario203,1,40,100,80,0,0,80,60,80,0.1,False,1.663,0
scenario204,1,100,80,100,0,-90,20,0,60,0.8,False,1.958,0
scenario205,0,20,80,80,100,-60,100,0,20,0.6,False,0.9,0
scenario206,1,100,80,40,20,-60,20,0,100,1.0,False,0.898,0
scenario207,0,20,60,40,40,-60,0,60,80,0.8,False,1.442,0
scenario208,1,100,100,40,0,-90,80,0,100,0.8,False,0.99,0
scenario209,1,0,60,80,40,-60,80,40,60,0.2,False,0.929,0
scenario210,1,20,40,20,100,-90,100,20,20,0.8,False,0.949,0
scenario211,0,20,80,60,100,-30,100,40,0,0.2,False,0.959,0
scenario212,0,40,20,40,100,-60,80,0,40,0.6,False,1.379,0
scenario213,0,40,80,60,80,-90,80,0,80,1.0,False,0.529,0
scenario214,0,20,40,60,60,0,80,20,60,0.6,False,1.418,0
scenario215,0,0,80,80,100,-90,100,0,0,0.2,False,0.539,0
scenario216,1,100,80,100,0,-30,20,0,40,0.6,False,1.074,0
scenario217,1,0,0,0,100,-60,20,0,40,0.6,False,0.87,0
scenario218,1,80,100,40,40,30,0,100,20,1.0,False,1.089,0
scenario219,1,100,0,20,0,-30,80,40,100,0.2,False,0.899,0
scenario220,0,20,60,100,80,-90,80,0,40,0.4,False,0.915,0
scenario221,0,20,100,20,40,-30,40,100,20,0.8,False,1.39,0
scenario222,1,0,0,0,100,-60,0,0,40,0.6,False,0.736,0
scenario223,1,100,60,60,20,60,0,20,0,1.0,False,0.734,0
scenario224,1,20,100,20,60,0,100,0,100,0.6,False,0.838,0
scenario225,1,80,100,60,40,60,100,100,0,1.0,False,1.966,0
scenario226,0,20,100,20,40,-30,40,100,60,0.8,False,1.428,0
scenario227,1,0,0,20,100,0,20,20,40,0.6,False,1.581,0
scenario228,1,80,100,60,20,30,60,100,0,1.0,False,0.77,0
scenario229,1,100,60,60,20,60,0,20,0,1.0,False,1.488,0
scenario230,1,0,40,80,20,90,0,40,0,0.8,False,1.879,0
scenario231,1,100,60,60,20,60,0,60,0,0.8,False,0.742,0
scenario232,1,100,60,40,20,-30,20,20,0,1.0,False,2.075,0
scenario233,0,100,40,0,0,60,0,0,0,1.0,False,1.377,0
scenario234,1,100,60,60,40,30,0,20,20,0.4,False,1.618,0
scenario235,0,100,60,100,20,90,0,40,0,0.2,False,1.354,0
scenario236,1,80,20,60,20,30,0,20,0,1.0,False,0.766,0
scenario237,1,80,60,40,20,-30,0,40,0,1.0,False,1.77,0
scenario238,1,100,80,40,40,90,0,20,20,1.0,False,1.479,0
scenario239,1,80,80,0,0,-90,0,20,0,1.0,False,0.891,0
scenario240,0,100,100,60,40,-60,0,20,0,1.0,False,1.488,0
scenario241,1,100,60,60,20,60,0,60,0,0.8,False,0.743,0
scenario242,1,80,100,0,0,-60,0,20,20,1.0,False,0.851,0
scenario243,0,20,40,100,40,90,0,40,100,0.4,False,1.416,0
scenario244,0,60,20,20,0,-90,0,0,0,0.8,False,1.374,0
scenario245,0,80,60,60,60,30,20,20,40,0.4,False,1.164,0
scenario246,0,100,100,0,0,-60,0,0,0,0.8,False,1.363,0
scenario247,1,100,80,20,20,60,100,60,0,1.0,False,2.077,0
scenario248,1,100,80,20,40,90,0,20,20,1.0,False,0.957,0
scenario249,1,100,80,60,40,30,20,0,20,0.4,False,0.547,0
scenario250,1,80,80,20,0,-90,20,40,0,1.0,False,0.831,0
scenario251,1,0,40,80,40,60,0,60,80,0.8,False,0.794,0
scenario252,0,80,80,60,20,-30,0,40,20,1.0,False,1.527,0
scenario253,1,100,80,60,40,30,20,0,20,0.4,False,0.74,0
scenario254,1,20,80,20,0,90,100,60,40,1.0,False,1.981,0
scenario255,0,0,40,100,100,60,0,80,80,0.8,False,1.337,0
scenario256,1,80,100,80,60,90,60,20,20,0.2,False,0.962,0
scenario257,1,80,80,0,0,-90,0,40,0,0.8,False,1.098,0
scenario258,1,0,40,80,0,90,0,80,100,0.8,False,1.048,0
scenario259,1,100,60,80,40,60,0,60,20,1.0,False,1.92,0
scenario260,0,80,100,0,0,30,0,40,20,0.8,False,1.355,0
scenario261,1,100,60,40,20,90,100,80,0,1.0,False,1.899,0
scenario262,1,0,40,0,60,30,20,60,100,0.6,False,0.759,0
scenario263,1,60,100,60,20,-30,0,60,20,0.1,False,0.76,0
scenario264,1,80,100,0,20,-90,60,20,20,0.8,False,0.958,0
scenario265,1,100,80,60,40,30,20,0,20,0.4,False,0.482,1
scenario266,0,0,20,100,100,90,20,100,60,0.8,False,1.374,0
scenario267,0,80,60,100,40,60,0,0,40,1.0,False,1.347,0
scenario268,0,0,0,80,100,30,20,100,100,0.8,False,1.38,0
scenario269,0,80,80,80,20,-60,20,60,0,0.1,False,1.446,0
scenario270,0,60,100,20,0,0,0,40,40,0.6,False,1.642,0
scenario271,1,100,80,0,20,-90,0,60,0,0.8,False,1.144,0
scenario272,1,40,80,40,60,0,0,0,20,0.4,False,0.827,0
scenario273,1,0,60,80,0,90,0,80,100,0.6,False,3.162,0
scenario274,1,20,40,60,60,60,20,60,100,0.6,False,0.829,0
scenario275,1,80,20,100,60,0,0,60,100,0.6,False,0.808,0
scenario276,0,20,60,40,0,90,100,60,40,1.0,False,1.425,0
scenario277,1,100,80,60,40,30,20,0,20,0.4,False,0.715,0
scenario278,1,80,60,0,0,-90,0,80,0,0.8,False,0.806,0
scenario279,1,80,60,40,60,60,40,20,20,0.2,False,0.872,0
scenario280,1,80,100,0,0,-30,20,20,0,0.2,False,0.737,0
scenario281,0,100,60,0,20,60,60,80,0,0.6,False,1.342,0
scenario282,0,100,80,80,40,60,0,100,60,0.8,False,1.384,0
scenario283,0,60,100,100,40,-60,40,80,0,0.1,False,1.395,0
scenario284,1,40,80,40,60,-30,0,0,40,0.6,False,1.911,0
scenario285,0,0,80,40,0,-60,40,60,100,0.1,False,1.426,0
scenario286,0,40,60,40,60,0,100,20,20,0.2,False,1.335,0
scenario287,0,60,80,80,40,-90,20,60,20,0.2,False,1.389,0
scenario288,1,40,20,60,80,30,20,0,20,0.6,False,0.677,0
scenario289,1,0,0,0,100,-60,20,0,40,0.6,False,1.003,0
scenario290,1,100,100,40,0,0,60,60,100,0.2,False,0.908,0
scenario291,1,0,100,60,20,-90,40,100,0,1.0,False,0.854,0
scenario292,1,20,100,0,60,-60,20,20,40,0.6,False,0.774,0
scenario293,1,40,0,0,40,90,100,40,100,0.8,False,1.015,0
scenario294,0,20,60,80,80,-90,80,0,40,0.4,False,0.828,0
scenario295,1,0,20,0,100,-60,20,0,40,1.0,False,0.951,0
scenario296,1,80,100,40,40,60,20,0,20,0.4,False,0.846,0
scenario297,1,100,20,60,20,30,60,80,0,1.0,False,0.891,0
scenario298,0,20,100,20,40,-30,40,80,20,0.8,False,1.374,0
scenario299,1,0,0,0,100,-60,0,0,20,0.6,False,0.709,0
scenario300,1,100,100,40,60,30,0,100,40,1.0,False,1.079,0
scenario301,1,0,0,0,100,-60,0,0,20,0.6,False,0.823,0
scenario302,1,20,0,0,100,-60,20,0,20,0.8,False,0.927,0
scenario303,1,100,0,0,80,-30,0,20,40,0.8,False,1.404,0
scenario304,1,0,0,100,40,-30,20,20,0,0.8,False,1.958,0
scenario305,1,0,0,20,100,0,0,0,40,0.6,False,1.864,0
scenario306,1,0,0,0,100,-60,20,0,0,0.4,False,0.961,0
scenario307,0,0,0,0,0,-60,0,20,20,0.6,False,1.389,0
scenario308,0,20,40,0,80,-30,0,40,40,0.8,False,1.387,0
scenario309,1,0,0,60,100,-60,0,20,40,0.4,False,0.87,0
scenario310,0,0,0,0,100,-30,20,0,0,0.6,False,1.379,0
scenario311,1,0,20,0,0,-60,0,20,20,0.6,False,0.74,0
scenario312,1,0,0,0,80,-60,0,0,40,0.6,False,0.756,0
scenario313,1,0,20,0,0,-60,0,20,20,0.6,False,0.85,0
scenario314,1,0,0,0,0,60,100,40,0,0.6,False,1.828,0
scenario315,1,0,0,80,40,-30,40,20,0,0.6,False,1.915,0
scenario316,1,0,40,20,100,0,60,0,40,1.0,False,2.11,0
scenario317,1,20,40,60,20,30,0,20,20,0.4,False,0.675,0
scenario318,1,20,20,0,80,-30,40,100,0,0.6,False,0.864,0
scenario319,1,20,40,0,80,-30,0,20,40,0.8,False,0.838,0
scenario320,0,20,40,20,0,-30,0,20,40,0.8,False,1.385,0
scenario321,1,0,0,40,100,-60,0,0,40,0.4,False,0.812,0
scenario322,0,0,20,20,80,60,40,0,0,0.4,False,1.407,0
scenario323,0,20,80,0,80,0,20,20,40,0.6,False,1.523,0
scenario324,1,100,40,20,60,-30,40,0,40,1.0,False,0.94,0
scenario325,1,20,40,60,20,30,0,20,20,0.4,False,0.768,0
scenario326,0,0,40,0,80,-60,0,0,100,0.6,False,1.413,0
scenario327,1,80,20,60,100,-90,0,100,60,0.4,False,0.688,0
scenario328,0,80,40,0,0,-30,0,0,0,0.8,False,1.453,0
scenario329,1,0,80,0,80,-30,20,20,40,0.6,False,1.914,0
scenario330,1,0,20,40,40,-30,80,60,0,0.8,False,0.793,0
scenario331,1,0,0,0,0,-30,0,20,40,0.4,False,1.772,0
scenario332,0,0,20,0,80,60,40,20,20,0.2,False,1.482,0
scenario333,0,20,80,20,80,0,40,40,20,0.6,False,1.353,0
scenario334,0,0,0,100,80,-60,0,0,40,0.4,False,1.402,0
scenario335,0,0,0,0,0,90,0,40,20,0.4,False,1.382,0
scenario336,1,100,100,40,80,-60,40,0,20,1.0,False,0.89,0
scenario337,1,80,20,60,100,-90,0,100,60,0.4,False,0.862,0
scenario338,0,60,40,40,100,-90,0,100,60,0.2,False,1.488,0
scenario339,1,80,20,60,100,-90,0,100,60,0.8,False,0.76,0
scenario340,0,20,40,20,80,-30,60,20,80,0.6,False,0.86,0
scenario341,0,60,40,0,20,-60,0,0,0,0.6,False,1.443,0
scenario342,1,100,20,20,0,-60,0,80,20,0.4,False,0.871,0
scenario343,0,0,40,0,80,30,20,20,20,0.2,False,1.529,0
scenario344,0,20,100,80,80,0,20,40,20,0.1,False,1.468,0
scenario345,0,0,20,0,40,-60,80,20,100,0.4,False,0.943,0
scenario346,1,0,40,20,100,30,60,40,20,0.2,False,1.571,0
scenario347,1,0,0,40,40,0,80,80,0,0.8,False,1.419,0
scenario348,1,40,60,100,20,30,0,40,40,0.4,False,0.599,0
scenario349,1,40,60,100,20,30,0,40,40,0.4,False,0.603,0
scenario350,1,0,0,100,40,-30,60,80,0,0.4,False,0.892,0
scenario351,0,60,40,40,80,-90,0,80,0,0.2,False,1.369,0
scenario352,0,0,60,40,100,-60,40,20,40,0.2,False,1.394,0
scenario353,1,0,0,60,20,0,60,80,20,0.8,False,0.629,0
scenario354,1,40,60,40,80,-30,60,80,100,0.6,False,0.89,0
scenario355,0,80,40,0,100,-90,0,100,40,0.6,False,1.395,0
scenario356,1,80,40,100,100,-60,0,80,60,1.0,False,0.751,0
scenario357,0,0,60,0,60,60,0,40,0,0.6,False,1.379,0
scenario358,1,20,20,40,100,30,60,60,20,0.1,False,1.941,0
scenario359,1,20,0,0,40,-30,80,60,0,0.4,False,1.458,0
scenario360,0,0,60,0,100,0,60,40,0,0.4,False,1.416,0
scenario361,1,0,0,0,100,-60,20,0,40,0.6,False,0.965,0
scenario362,0,20,80,80,80,-90,100,0,0,0.4,False,0.695,0
scenario363,1,20,100,40,40,90,20,0,40,0.4,False,1.009,0
scenario364,1,0,20,0,100,-60,0,0,40,1.0,False,0.736,0
scenario365,1,0,0,0,100,-90,20,0,40,0.6,False,0.955,0
scenario366,1,0,0,0,100,90,40,100,40,0.6,False,0.884,0
scenario367,0,100,100,40,60,30,0,100,40,0.8,False,1.351,0
scenario368,0,0,40,80,80,-90,80,0,20,0.4,False,0.817,0
scenario369,0,20,80,80,20,-90,80,0,40,0.4,False,0.798,0
scenario370,1,40,40,100,0,30,0,60,40,0.4,False,0.669,0
scenario371,0,40,100,20,40,-30,40,80,20,0.4,False,1.416,0
scenario372,1,80,0,0,40,30,0,60,40,0.4,False,1.068,0
scenario373,1,40,40,100,0,30,0,60,40,0.4,False,0.644,0
scenario374,0,40,20,100,0,-90,0,60,20,0.2,False,1.395,0
scenario375,1,40,40,100,20,60,0,40,20,0.2,False,1.517,0
scenario376,0,40,100,100,0,0,20,80,60,0.4,False,1.38,0
scenario377,0,20,0,60,0,30,0,40,40,0.4,False,2.035,0
scenario378,1,60,40,100,0,30,0,100,40,0.6,False,0.631,0
scenario379,1,60,40,100,0,30,60,60,40,0.6,False,1.385,0
scenario380,1,60,20,80,0,60,0,40,20,0.6,False,1.848,0
scenario381,1,60,20,100,0,0,0,80,20,0.2,False,1.825,0
scenario382,1,40,20,100,60,30,20,80,60,0.4,False,0.835,0
scenario383,1,40,40,100,0,30,0,80,40,0.8,False,0.598,0
scenario384,1,40,40,100,0,60,20,60,60,0.2,False,0.777,0
scenario385,1,40,40,100,0,30,0,80,40,0.8,False,0.665,0
scenario386,1,80,40,80,0,60,0,40,60,0.4,False,1.777,0
scenario387,0,40,60,60,0,60,0,80,80,0.6,False,1.406,0
