Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario1,-1.33812919932828,0.307589448433584,0.360359700818382,1.1636596589287,-1.70608904486569,0.687739914475581,-0.218457799820021,-2.13016244148736,1.31813562424218,-1.68774600237245,0.230091587264001,0.96585186819069,-0.00533410987394576
scenario2,-1.33812919932828,0.307589448433584,1.28783945302338,-0.124038800088929,-1.70608904486569,-0.49927455163479,-0.845019102239648,-0.801629946700248,1.04451823369134,-0.0752536345181614,1.16255566861821,-0.708313391434119,-1.66929782913341
scenario3,-1.33812919932828,1.22079210565447,0.360359700818382,1.1636596589287,-1.70608904486569,1.13926359737169,0.313239296478708,-2.13016244148736,-1.20944911461664,-0.0752536345181614,1.16255566861821,0.485539285724584,-1.78732952832021
scenario4,-0.130447352705617,1.22079210565447,-1.14062939246222,-0.124038800088929,1.46251215482839,-0.49927455163479,-0.845019102239648,-2.13016244148736,0.615484326513737,0.39747230555877,0.713208160288322,0.485539285724584,-1.32296983563747
scenario5,1.04601081260079,0.307589448433584,-1.14062939246222,-0.124038800088929,0.131080759421472,0.162644203413899,0.790882072332693,-0.137363699306692,0.232652001997507,0.808091809651923,1.16255566861821,0.96585186819069,-0.00533410987394576
scenario6,1.04601081260079,0.307589448433584,-1.14062939246222,-0.124038800088929,0.639093664036327,1.54272986103839,0.790882072332693,-0.137363699306692,1.19296103140652,0.808091809651923,1.16255566861821,1.40483097372921,-0.00533410987394576
scenario7,-1.33812919932828,0.307589448433584,1.28783945302338,-1.43212534118337,0.131080759421472,1.13926359737169,-1.79540874866041,1.19116879548042,0.232652001997507,1.17777669513517,-1.81900151605239,0.485539285724584,1.08644291320127
scenario8,1.04601081260079,-1.13835875364702,-1.14062939246222,-0.124038800088929,0.131080759421472,0.162644203413899,0.790882072332693,-0.137363699306692,-1.20944911461664,1.17777669513517,0.230091587264001,0.485539285724584,-0.00533410987394576
scenario9,1.04601081260079,0.307589448433584,-1.14062939246222,-0.124038800088929,-0.512642982331037,1.13926359737169,-1.79540874866041,1.19116879548042,0.615484326513737,-1.68774600237245,-0.302305673188722,-0.708313391434119,-0.787267798144845
scenario10,-0.130447352705617,1.22079210565447,1.28783945302338,-1.43212534118337,1.46251215482839,0.162644203413899,0.313239296478708,1.19116879548042,1.19296103140652,-0.66194025339886,0.713208160288322,0.485539285724584,-1.66929782913341
scenario11,-1.33812919932828,1.22079210565447,0.360359700818382,1.1636596589287,0.639093664036327,0.687739914475581,-1.79540874866041,-2.13016244148736,0.232652001997507,0.39747230555877,-0.920046118353104,-1.75428358985737,-1.32296983563747
scenario12,-1.33812919932828,0.307589448433584,1.28783945302338,-0.124038800088929,0.639093664036327,1.54272986103839,0.313239296478708,-2.13016244148736,-1.20944911461664,0.808091809651923,-1.81900151605239,0.96585186819069,-1.32296983563747
scenario13,1.04601081260079,-1.13835875364702,-1.14062939246222,-0.124038800088929,0.131080759421472,0.162644203413899,0.790882072332693,-0.137363699306692,-1.20944911461664,1.17777669513517,0.230091587264001,0.485539285724584,-0.00533410987394576
scenario14,1.04601081260079,0.307589448433584,-1.14062939246222,-0.124038800088929,0.131080759421472,0.687739914475581,1.23181512223008,0.526902548086864,-1.20944911461664,1.17777669513517,1.16255566861821,-0.0563682693756288,-0.00533410987394576
scenario15,1.04601081260079,-1.13835875364702,-1.14062939246222,-0.124038800088929,0.639093664036327,0.162644203413899,1.23181512223008,0.526902548086864,0.860668047715241,1.17777669513517,1.16255566861821,0.485539285724584,-0.00533410987394576
scenario16,1.04601081260079,-1.13835875364702,-1.14062939246222,-0.124038800088929,-0.512642982331037,0.687739914475581,0.313239296478708,-0.801629946700248,-1.20944911461664,0.808091809651923,0.230091587264001,-1.75428358985737,-0.787267798144845
scenario17,1.04601081260079,-1.13835875364702,-1.14062939246222,-0.124038800088929,0.131080759421472,0.162644203413899,0.313239296478708,-0.801629946700248,1.04451823369134,1.17777669513517,0.713208160288322,0.485539285724584,-0.00533410987394576
scenario18,-0.130447352705617,-1.13835875364702,1.28783945302338,-1.43212534118337,-0.512642982331037,0.162644203413899,1.23181512223008,0.526902548086864,1.31813562424218,1.17777669513517,0.230091587264001,-0.0563682693756288,-0.00533410987394576
