Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario49,2,0,0,1,40,40,80,60,-90,100,60,60,0.8
scenario50,1,2,2,0,100,80,60,100,30,100,40,80,1
scenario51,2,0,1,0,0,100,60,80,60,100,100,80,0.8
scenario52,1,2,2,0,60,60,40,40,0,20,100,80,0.8
scenario53,1,2,2,0,100,0,80,80,60,40,40,40,1
scenario54,0,1,2,0,80,80,40,60,60,80,60,60,1
scenario55,0,1,2,1,100,40,60,80,0,100,40,60,0.8
scenario56,1,2,0,1,20,40,20,80,-60,100,20,40,1
scenario57,0,1,1,2,60,20,60,40,30,100,0,60,0.6
scenario58,1,0,2,0,20,60,60,40,-90,100,40,40,0.8
scenario59,1,2,0,1,80,20,0,100,0,20,20,0,1
scenario60,0,1,2,0,60,80,40,0,-90,60,0,20,0.6
scenario61,2,0,0,1,40,40,80,60,-90,100,60,60,0.8
scenario62,2,0,1,0,20,100,60,60,90,80,100,80,0.8
scenario63,2,0,1,2,20,60,60,20,-90,100,60,40,1
scenario64,1,2,2,0,80,0,100,80,90,40,20,40,1
scenario65,1,2,2,0,80,80,40,40,-30,100,40,40,1
scenario66,0,1,2,0,80,60,40,80,90,60,40,60,1
scenario67,0,1,2,0,20,60,80,0,-90,60,20,40,0.8
scenario68,1,2,2,0,100,100,60,80,0,80,60,80,1
scenario69,1,2,2,0,80,80,20,100,90,100,40,80,1
scenario70,1,2,0,1,40,20,0,60,-30,100,20,100,1
scenario71,1,2,0,1,20,40,20,80,-90,100,20,40,1
scenario72,1,0,2,0,40,40,80,60,-90,100,40,60,1
scenario73,2,0,0,1,40,40,80,60,-90,100,60,60,0.8
scenario74,2,0,1,2,0,0,20,40,30,40,100,0,0.4
scenario75,2,0,1,0,60,60,0,20,-60,60,20,40,0.2
scenario76,2,1,0,1,20,80,0,60,-60,80,100,80,0.8
scenario77,2,1,0,1,40,40,80,100,-30,0,40,20,0.6
scenario78,0,2,1,2,60,60,0,0,-60,60,20,0,0.4
scenario79,2,0,0,1,0,20,80,80,-60,80,60,60,0.8
scenario80,1,0,2,0,40,40,80,60,-90,100,60,60,0.8
scenario81,2,0,0,1,40,40,80,60,-90,80,60,60,1
scenario82,2,1,0,1,100,0,20,0,-30,60,100,60,0.4
scenario83,0,1,2,1,100,20,20,40,30,100,100,20,0.4
scenario84,1,2,2,0,60,60,0,100,-60,60,0,80,0.4
scenario85,2,0,0,1,40,40,80,60,-90,80,60,60,1
scenario86,2,0,0,1,20,40,80,60,-60,60,80,60,0.8
scenario87,2,0,0,1,40,20,100,60,-90,100,20,80,1
scenario88,2,0,0,1,60,40,60,60,-90,100,80,80,1
scenario89,1,0,2,0,40,0,80,60,-90,80,80,80,0.8
scenario90,2,1,0,1,40,20,100,80,-90,80,80,80,0.2
scenario91,2,0,0,1,40,40,80,60,-90,80,40,40,1
scenario92,1,2,0,2,40,20,80,0,-90,80,60,60,1
scenario93,2,0,0,1,60,60,40,60,-90,80,60,60,1
scenario94,0,1,2,0,20,40,80,80,-90,100,40,60,1
scenario95,2,0,0,1,60,20,80,80,-90,80,0,60,0.2
scenario96,0,1,1,2,20,20,0,40,-60,60,60,60,1
scenario97,2,0,0,1,20,40,80,60,-60,60,80,60,0.8
scenario98,2,0,0,1,40,20,80,40,-90,60,80,40,1
scenario99,2,1,0,1,60,40,20,60,-30,100,40,60,0.8
scenario100,0,1,2,0,20,40,100,100,-90,100,20,80,0.8
scenario101,0,1,2,0,0,80,0,20,-90,80,40,80,1
scenario102,1,0,2,0,40,0,80,20,-90,60,40,20,0.1
scenario103,2,0,1,2,20,0,0,40,-30,40,0,40,0.6
scenario104,2,0,0,1,20,20,80,60,-60,100,60,80,0.8
scenario105,2,0,0,1,40,40,60,60,-60,60,80,80,0.8
scenario106,1,2,2,0,40,20,100,80,-90,80,20,60,0.8
scenario107,0,2,1,2,60,0,80,60,-60,60,80,80,0.8
scenario108,2,0,0,1,20,0,80,40,-90,100,100,80,1
scenario109,2,0,0,1,20,20,80,60,-60,100,60,80,0.8
scenario110,2,0,0,1,0,20,0,40,30,60,40,100,1
scenario111,0,1,2,1,60,20,100,20,-90,60,80,40,1
scenario112,0,1,2,0,40,20,60,60,-60,100,80,100,0.8
scenario113,2,0,0,1,0,20,100,100,-60,60,100,80,0.8
scenario114,2,0,0,1,60,60,40,80,-90,60,80,60,0.8
scenario115,1,2,0,1,20,80,20,0,-90,60,40,80,0.1
scenario116,0,1,2,0,0,60,100,100,-30,80,40,80,0.8
scenario117,2,1,0,1,80,20,80,40,-90,20,40,0,0.1
scenario118,1,0,2,0,40,0,60,20,-90,40,60,20,0.1
scenario119,1,0,2,0,40,20,80,20,-90,100,100,60,0.8
scenario120,1,2,0,1,40,60,40,60,30,60,60,80,0.6
scenario121,2,0,0,1,20,20,80,60,-60,100,60,80,0.8
scenario122,1,2,0,2,20,40,20,60,60,80,60,60,0.4
scenario123,0,1,2,1,40,40,60,60,-30,100,60,100,1
scenario124,2,0,1,0,80,40,60,80,60,60,80,100,0.8
scenario125,0,1,1,2,40,80,20,20,-90,60,60,60,0.1
scenario126,0,2,1,2,20,0,80,80,-90,100,80,100,0.8
scenario127,1,2,0,2,40,0,40,20,-90,60,80,0,0.6
scenario128,0,1,2,1,20,40,80,40,-90,100,80,60,0.6
scenario129,1,2,2,0,60,100,60,40,-60,60,60,60,1
scenario130,0,1,2,0,0,20,80,80,-30,100,60,100,0.8
scenario131,2,0,1,2,60,20,100,40,-90,40,80,20,0.8
scenario132,0,1,2,1,20,60,40,100,-60,40,80,60,1
scenario133,2,0,0,1,20,20,80,60,-60,100,60,80,0.8
scenario134,0,1,2,1,0,100,100,60,-60,100,80,60,1
scenario135,0,2,1,2,100,80,100,100,-90,100,80,100,0.2
scenario136,1,2,0,2,20,60,0,80,-30,100,60,60,0.4
scenario137,1,2,0,1,40,20,80,100,-90,100,100,40,0.6
scenario138,0,2,1,2,60,100,0,0,-90,80,60,60,0.1
scenario139,2,0,1,0,60,20,100,20,-90,40,80,0,0.6
scenario140,1,2,0,2,40,60,40,100,-60,60,80,80,0.8
scenario141,0,1,2,0,80,40,40,100,60,40,60,100,1
scenario142,1,2,2,0,0,100,40,80,-90,60,100,60,1
scenario143,0,2,1,2,20,0,80,100,-90,100,100,80,0.6
scenario144,2,0,1,2,60,40,60,60,0,100,40,100,0.8
scenario145,2,0,0,1,40,40,80,60,-90,100,60,60,0.8
scenario146,2,0,1,0,0,20,40,40,60,40,100,20,0.4
scenario147,0,2,1,2,60,60,0,0,-30,60,20,0,0.2
scenario148,2,0,0,1,60,40,80,100,-60,100,80,100,0.8
scenario149,2,0,0,1,20,40,80,40,-60,60,100,40,0.8
scenario150,1,2,2,0,60,60,0,100,-30,40,0,80,0.4
scenario151,1,2,2,0,60,60,20,100,-30,40,0,60,0.2
scenario152,2,0,0,1,20,40,80,60,-90,60,80,60,0.8
scenario153,0,1,2,0,20,40,80,80,-60,60,40,60,0.8
scenario154,1,2,0,2,0,20,80,80,-60,80,100,60,0.4
scenario155,2,1,0,1,80,0,20,20,-30,60,60,60,0.8
scenario156,1,2,2,0,0,80,20,60,-60,80,80,80,0.8
scenario157,1,2,0,2,0,20,80,80,-60,80,100,60,0.4
scenario158,2,0,0,1,40,40,80,60,-90,100,60,60,0.8
scenario159,2,0,1,0,0,20,40,40,60,40,100,20,0.4
scenario160,0,2,1,2,60,60,0,0,-30,60,20,0,0.2
scenario161,2,0,0,1,60,40,80,100,-60,100,80,100,0.8
scenario162,2,0,0,1,20,40,80,40,-60,60,100,40,0.8
scenario163,1,2,2,0,60,60,0,100,-30,40,0,80,0.4
scenario164,1,2,2,0,60,60,20,100,-30,40,0,60,0.2
scenario165,2,0,0,1,20,40,80,60,-90,60,80,60,0.8
scenario166,0,1,2,0,20,40,80,80,-60,60,40,60,0.8
scenario167,1,2,0,2,0,20,80,80,-60,80,100,60,0.4
scenario168,2,1,0,1,80,0,20,20,-30,60,60,60,0.8
scenario169,1,2,2,0,0,80,20,60,-60,80,80,80,0.8
scenario170,2,0,0,1,60,40,80,100,-60,100,80,100,0.8
scenario171,1,2,0,2,0,60,80,100,-60,0,80,100,0.6
scenario172,0,2,1,2,40,40,20,100,-60,0,80,100,0.6
scenario173,2,0,0,1,60,60,100,100,-60,0,100,80,0.6
scenario174,2,0,0,1,60,40,60,100,-60,80,100,100,1
scenario175,2,1,0,1,60,60,100,100,-90,100,100,80,0.8
scenario176,2,0,0,1,80,40,100,100,0,100,100,100,0.8
scenario177,2,0,0,1,40,60,60,80,-60,80,80,0,0.6
scenario178,2,0,0,1,60,40,60,80,30,100,80,100,0.8
scenario179,1,0,2,0,40,40,100,100,90,100,60,80,0.8
scenario180,1,2,0,2,80,60,100,100,-30,40,60,80,0.6
scenario181,2,0,0,1,60,80,80,80,-90,100,40,100,0.8
scenario182,2,0,0,1,60,40,80,100,-60,100,80,100,0.8
scenario183,1,0,2,0,60,40,100,100,60,0,0,100,0.4
scenario184,2,0,0,1,60,80,100,80,60,0,100,80,0.6
scenario185,1,0,2,0,80,40,80,80,-60,60,0,100,1
scenario186,2,0,0,1,0,20,60,100,-90,40,100,100,1
scenario187,2,0,1,0,60,80,80,60,-60,100,20,80,0.6
scenario188,1,0,2,0,40,80,100,100,90,80,60,100,0.8
scenario189,1,2,0,1,60,40,60,100,30,80,100,80,0.8
scenario190,1,2,0,1,0,40,100,80,-60,40,100,80,0.6
scenario191,1,2,0,1,80,60,100,100,0,20,60,20,0.8
scenario192,0,2,1,2,40,40,80,100,-60,20,100,20,0.8
scenario193,0,2,1,2,0,60,20,100,-60,0,80,100,0.6
scenario194,2,0,0,1,60,40,80,100,-60,100,80,100,0.8
scenario195,2,0,1,0,40,60,80,60,-30,80,0,80,0.6
scenario196,1,2,0,1,100,80,80,100,0,20,60,0,1
scenario197,1,0,2,0,40,80,80,60,90,80,60,100,1
scenario198,0,2,1,2,20,40,80,20,-30,20,80,40,0.6
scenario199,2,0,1,0,20,40,60,100,-90,20,100,80,1
scenario200,1,2,0,1,80,40,100,100,-30,40,100,80,0.8
scenario201,2,1,0,1,0,40,60,100,-60,60,80,80,1
scenario202,0,1,2,0,20,60,100,100,-60,20,100,100,0.6
scenario203,0,2,1,2,60,100,20,80,-30,0,20,80,0.6
scenario204,1,2,0,2,100,60,80,100,30,20,60,40,0.6
scenario205,2,0,1,2,80,80,100,60,60,20,100,100,0.6
scenario206,2,0,0,1,60,40,80,100,-60,100,80,100,0.8
scenario207,0,1,1,2,100,60,80,80,30,20,0,0,0.8
scenario208,0,2,1,2,80,100,20,100,-30,0,20,100,0.4
scenario209,2,0,1,0,80,80,0,100,-60,20,20,100,0.6
scenario210,0,1,2,0,60,100,80,40,60,0,80,100,0.6
scenario211,1,0,2,0,100,60,80,100,30,20,40,60,0.6
scenario212,2,0,1,0,0,100,0,100,-30,20,100,60,0.6
scenario213,2,1,0,1,0,60,40,100,-90,60,80,80,1
scenario214,1,2,0,1,100,60,60,80,-30,20,40,40,1
scenario215,0,1,2,0,100,60,60,100,60,0,60,40,0.6
scenario216,0,1,2,1,100,40,80,100,0,20,40,40,0.4
scenario217,1,2,0,2,60,100,60,80,90,80,20,40,1
scenario218,2,0,1,0,0,100,0,100,-30,20,100,60,0.6
scenario219,0,1,1,2,100,20,60,100,-60,40,40,40,1
scenario220,1,0,2,0,40,60,60,80,-90,100,60,80,0.8
scenario221,1,0,2,0,80,20,60,100,0,40,20,0,0.6
scenario222,0,2,1,2,60,100,40,0,60,60,20,40,0.8
scenario223,0,2,1,2,100,100,60,80,0,0,20,100,0.4
scenario224,0,1,2,1,100,60,60,80,60,0,80,40,0.8
scenario225,2,0,1,0,80,80,100,40,90,0,20,100,0.8
scenario226,1,2,2,0,80,60,80,80,-30,40,20,40,0.8
scenario227,2,0,1,0,100,40,80,100,90,60,40,60,0.6
scenario228,1,2,0,2,20,80,80,80,90,80,20,60,1
scenario229,2,0,1,2,100,80,80,60,0,0,20,0,0.8
scenario230,2,0,0,1,40,40,80,60,-90,100,60,60,0.8
scenario231,1,2,0,2,20,40,80,40,-90,60,60,60,1
scenario232,1,0,2,0,20,40,100,60,-60,40,100,60,0.8
scenario233,2,1,0,1,80,60,20,0,-30,60,20,0,0.1
scenario234,1,0,2,0,60,40,80,60,-90,60,40,60,0.6
scenario235,1,2,2,0,0,80,20,60,-60,80,40,80,0.1
scenario236,1,2,0,2,20,20,80,40,90,80,100,20,0.8
scenario237,0,2,1,2,0,20,80,60,-60,60,100,60,0.8
scenario238,2,0,0,1,40,40,20,80,-60,80,100,60,0.4
scenario239,1,2,2,0,0,80,20,60,-60,80,80,80,0.8
scenario240,2,0,0,1,20,40,80,40,-90,60,100,40,0.8
scenario241,2,1,0,1,20,40,100,80,-90,60,80,60,0.8
scenario242,2,1,0,1,20,40,100,80,-90,60,80,60,0.8
scenario243,2,0,0,1,60,20,100,60,-60,60,100,40,1
scenario244,0,1,2,1,40,40,100,100,-90,60,100,40,1
scenario245,0,1,2,1,40,60,100,60,-60,0,100,40,0.6
scenario246,1,0,2,0,20,40,0,80,-90,100,60,20,0.6
scenario247,1,2,2,0,20,20,100,80,-90,80,80,60,1
scenario248,0,1,2,1,40,100,100,60,90,40,100,40,0.8
scenario249,2,1,0,1,0,40,100,60,-90,80,80,40,0.8
scenario250,1,2,0,1,0,60,100,80,-90,80,80,20,0.8
scenario251,1,2,0,1,20,40,100,60,-90,40,60,80,0.6
scenario252,2,1,0,1,40,40,100,60,-60,60,80,60,0.8
scenario253,2,0,0,1,20,60,40,80,-90,60,60,60,0.8
scenario254,2,0,0,1,60,20,100,60,-60,60,100,40,1
scenario255,2,0,0,1,20,40,0,100,-90,100,40,60,0.6
scenario256,2,0,0,1,60,60,100,60,-60,0,0,40,0.2
scenario257,0,1,2,1,0,20,0,40,-60,60,80,40,0.8
scenario258,2,1,0,1,20,20,100,60,-90,40,100,40,0.8
scenario259,1,2,0,1,0,40,80,80,-30,100,40,20,0.6
scenario260,1,2,0,1,20,40,100,80,-90,40,40,100,0.4
scenario261,0,1,2,0,0,80,20,60,-90,80,40,80,0.8
scenario262,1,2,2,0,0,20,100,80,-90,60,60,20,0.1
scenario263,2,0,1,2,20,40,0,80,-60,40,0,40,0.6
scenario264,2,1,0,1,0,20,100,80,-60,80,80,80,0.6
scenario265,2,1,0,1,40,40,80,80,-60,60,100,80,0.6
scenario266,2,0,0,1,20,40,0,100,-90,100,40,60,0.6
scenario267,1,2,2,0,40,20,20,80,-60,20,0,40,0.4
scenario268,0,2,1,2,40,20,100,60,-60,20,100,40,0.8
scenario269,2,0,0,1,40,40,80,40,-60,20,100,40,1
scenario270,2,0,0,1,20,20,100,80,30,20,100,60,0.8
scenario271,0,1,2,1,60,40,20,80,-90,100,40,60,0.6
scenario272,0,1,2,0,20,80,0,60,-90,100,60,100,0.8
scenario273,2,0,0,1,40,0,100,100,-60,60,100,60,1
scenario274,1,2,2,0,60,40,80,80,-90,60,60,0,0.1
scenario275,1,2,0,1,20,80,20,60,-30,100,40,80,0.4
scenario276,0,1,2,0,0,40,20,40,-30,40,100,40,0.8
scenario277,2,1,0,1,80,20,80,100,-30,20,40,0,0.6
scenario278,2,0,0,1,20,40,0,100,-90,100,40,60,0.6
scenario279,2,0,0,1,60,20,0,80,-90,80,60,60,0.6
scenario280,1,2,2,0,100,40,80,80,-30,40,60,60,0.4
scenario281,1,2,0,1,60,60,60,80,30,60,40,0,0.6
scenario282,2,0,0,1,60,0,60,100,0,40,40,0,0.4
scenario283,0,1,2,1,40,60,80,40,-30,20,60,40,1
scenario284,2,0,1,0,80,40,40,80,60,100,40,100,0.8
scenario285,0,1,2,1,40,80,0,80,-90,100,80,80,0.8
scenario286,0,2,1,2,20,20,100,60,-90,20,100,40,1
scenario287,1,2,0,1,20,80,0,60,-60,100,80,60,0.6
scenario288,0,1,2,1,20,60,0,80,-90,100,60,40,0.4
scenario289,1,2,2,0,40,100,60,80,-30,20,80,60,0.8
scenario290,2,0,0,1,60,20,0,80,-90,80,60,60,0.6
scenario291,0,1,2,0,0,40,0,100,-60,100,60,80,0.6
scenario292,2,0,1,2,100,40,100,100,-30,20,60,40,0.2
scenario293,0,1,2,1,20,60,80,60,0,0,60,40,1
scenario294,0,1,2,1,0,100,20,100,-90,100,60,40,0.8
scenario295,0,1,2,1,100,80,100,60,-60,20,60,60,0.2
scenario296,2,0,0,1,60,40,0,80,-30,100,60,60,0.6
scenario297,2,1,0,1,60,80,80,100,-30,20,80,40,0.8
scenario298,0,2,1,2,80,20,40,80,0,60,40,0,0.1
scenario299,2,0,1,0,20,60,0,20,-90,100,60,0,0.2
scenario300,1,2,0,2,60,100,60,80,-30,40,80,80,0.6
scenario301,2,1,0,1,60,60,40,100,30,40,20,0,0.8
scenario302,2,0,0,1,40,40,80,60,-90,100,60,60,0.8
scenario303,1,2,0,2,20,20,80,80,-90,60,60,60,1
scenario304,1,2,0,2,40,40,80,60,-90,0,100,20,0.6
scenario305,1,2,0,2,20,0,80,40,-90,60,80,60,1
scenario306,0,2,1,2,0,20,80,60,-30,80,100,40,1
scenario307,2,0,0,1,40,40,80,80,-60,100,60,60,0.8
scenario308,0,1,2,0,80,80,20,0,-30,40,40,0,0.1
scenario309,2,0,0,1,40,60,80,60,-60,100,60,40,0.8
scenario310,2,0,0,1,20,40,20,100,-90,80,100,60,0.4
scenario311,2,0,0,1,60,40,80,60,-60,40,60,60,0.8
scenario312,2,0,0,1,40,40,40,60,-90,80,100,40,1
scenario313,2,0,0,1,60,20,80,60,-60,60,100,40,0.4
scenario314,2,0,0,1,40,40,40,60,-90,80,100,40,1
scenario315,1,2,0,2,60,20,40,80,-90,80,60,60,1
scenario316,2,0,0,1,20,20,20,40,-60,100,100,100,1
scenario317,2,0,0,1,20,60,40,40,-90,60,100,60,0.6
scenario318,2,0,0,1,40,40,20,80,-90,80,100,40,1
scenario319,1,0,2,0,40,20,20,40,-90,80,100,60,0.8
scenario320,0,1,2,0,60,60,40,80,-90,0,100,40,0.8
scenario321,2,1,0,1,60,60,0,60,-90,80,100,40,1
scenario322,0,1,2,1,60,40,40,60,-90,60,100,60,1
scenario323,2,0,0,1,20,20,20,100,-90,80,20,40,1
scenario324,1,2,0,2,40,40,40,60,-90,100,100,20,0.8
scenario325,0,1,2,1,40,60,40,80,-90,100,100,20,1
scenario326,2,0,0,1,40,40,40,60,-90,80,100,40,1
scenario327,0,1,2,1,60,60,60,40,90,60,100,60,1
scenario328,2,0,0,1,20,20,20,0,-30,100,80,100,1
scenario329,0,1,1,2,0,40,40,80,60,100,60,60,0.2
scenario330,1,2,0,2,80,0,20,80,-30,100,60,80,1
scenario331,2,0,0,1,60,40,40,60,-90,60,100,40,1
scenario332,0,1,2,1,60,20,20,80,-90,80,80,80,1
scenario333,1,2,0,1,60,80,100,60,-90,100,20,60,1
scenario334,1,2,0,1,80,0,40,80,-90,100,80,40,0.8
scenario335,1,2,0,2,20,20,0,100,-90,40,40,60,1
scenario336,1,2,0,2,100,40,40,80,-90,100,100,20,1
scenario337,0,1,2,1,40,40,60,80,-90,100,100,20,0.8
scenario338,2,0,0,1,40,40,40,60,-90,80,100,40,1
scenario339,0,1,2,1,60,20,40,80,-90,60,100,60,1
scenario340,1,2,0,2,40,40,60,0,90,80,100,40,1
scenario341,2,0,1,0,40,20,20,100,-90,100,60,40,1
scenario342,2,0,1,0,80,0,40,80,30,100,100,40,0.4
scenario343,0,1,2,1,0,0,20,40,-90,80,80,80,1
scenario344,0,1,2,1,60,60,20,40,-90,40,80,0,0.8
scenario345,2,0,0,1,20,0,0,80,90,20,40,60,0.8
scenario346,0,1,2,1,80,20,20,60,-90,60,100,40,0.2
scenario347,1,0,2,0,20,40,40,60,-90,80,80,40,1
scenario348,1,2,0,1,80,80,0,80,-90,100,100,20,0.8
scenario349,0,1,2,1,60,100,20,60,-60,60,60,60,1
scenario350,2,0,0,1,20,0,0,80,90,20,40,60,0.8
scenario351,2,0,0,1,20,40,40,80,-90,100,60,40,1
scenario352,1,2,0,2,40,20,40,0,-90,100,100,40,1
scenario353,0,2,1,2,100,20,0,80,90,80,80,20,1
scenario354,0,1,2,1,80,0,40,80,-90,60,20,40,1
scenario355,0,1,2,1,80,20,40,80,-60,60,80,60,0.4
scenario356,1,2,0,1,60,60,0,80,-90,100,100,20,0.6
scenario357,1,2,2,0,40,40,40,100,-90,100,60,20,1
scenario358,0,1,1,2,60,80,20,60,0,60,20,60,0.8
scenario359,0,1,2,0,20,40,40,60,-90,100,100,20,0.2
scenario360,0,1,2,1,60,100,0,40,-60,60,40,40,0.1
scenario361,2,1,0,1,80,20,20,80,-90,20,100,60,0.8
scenario362,2,0,0,1,20,0,0,80,90,20,40,60,0.8
scenario363,1,0,2,0,60,20,40,80,-90,80,60,60,0.6
scenario364,1,2,2,0,40,80,0,80,0,100,100,40,0.1
scenario365,1,2,0,1,80,40,20,100,-60,20,20,40,0.8
scenario366,1,2,2,0,40,20,60,100,60,100,60,40,1
scenario367,1,2,0,1,20,20,40,80,-90,20,100,60,0.8
scenario368,0,1,2,1,60,100,20,20,-90,40,40,20,0.1
scenario369,1,2,0,1,60,60,20,80,-60,100,80,20,0.6
scenario370,2,0,0,1,40,0,0,60,60,40,20,80,1
scenario371,1,2,0,2,40,20,80,20,-60,20,100,40,1
scenario372,1,2,2,0,60,40,40,80,-90,100,0,20,1
scenario373,2,1,0,1,80,20,40,80,-90,40,100,60,1
scenario374,2,0,0,1,40,40,80,60,-90,100,60,60,0.8
scenario375,2,1,0,1,40,40,20,60,-60,100,60,60,0.8
scenario376,0,1,2,1,40,40,80,80,-90,80,100,40,1
scenario377,0,2,1,2,0,20,100,60,-30,80,100,40,1
scenario378,2,0,0,1,40,20,40,60,-90,80,100,0,1
scenario379,1,2,0,2,20,40,0,100,-90,80,100,40,1
scenario380,2,0,0,1,20,40,40,60,-60,80,100,60,0.4
scenario381,1,2,0,2,80,20,80,60,-90,80,100,40,0.4
scenario382,1,2,0,2,60,40,80,80,60,100,60,60,0.8
scenario383,0,1,1,2,40,40,100,80,-60,80,60,60,0.6
scenario384,2,0,0,1,20,0,60,40,-90,60,80,80,1
scenario385,2,0,0,1,40,40,40,80,-60,80,60,60,1
scenario386,2,0,0,1,20,0,60,40,-90,60,80,80,1
scenario387,1,2,0,2,20,20,60,20,-90,40,100,60,0.2
scenario388,2,0,0,1,100,0,40,60,-90,60,80,60,0.8
scenario389,2,0,0,1,20,0,60,60,30,60,80,80,0.2
scenario390,1,0,2,0,20,0,60,40,-90,60,100,80,1
scenario391,2,0,0,1,20,20,0,20,-60,60,80,80,1
scenario392,1,2,0,2,0,20,80,40,-90,60,60,60,1
scenario393,1,2,0,1,20,0,60,60,-60,60,80,20,1
scenario394,1,2,2,0,40,0,60,40,-60,60,60,80,1
scenario395,2,0,0,1,40,0,80,40,-90,60,40,20,1
scenario396,1,2,0,2,20,40,60,40,-90,20,80,80,0.8
scenario397,2,1,0,1,0,0,40,40,-90,40,80,80,1
scenario398,2,0,0,1,100,0,40,60,-90,60,80,60,0.8
scenario399,1,2,2,0,60,0,80,60,-60,60,80,80,0.6
scenario400,1,2,2,0,0,0,20,60,-90,60,40,80,0.8
scenario401,1,0,2,0,20,40,80,40,-90,0,100,40,0.8
scenario402,1,2,2,0,40,20,60,0,-30,40,80,80,1
scenario403,1,2,0,2,20,0,0,40,-60,60,80,80,1
scenario404,1,2,0,1,20,0,40,40,-60,20,60,80,1
scenario405,2,0,0,1,0,20,0,40,-30,80,100,60,1
scenario406,0,2,1,2,0,20,100,40,-90,40,0,40,1
scenario407,1,2,0,2,0,0,40,40,-60,80,100,60,0.8
scenario408,0,1,2,1,20,0,60,60,0,40,20,40,1
scenario409,2,1,0,1,40,60,60,60,-30,40,100,0,0.8
scenario410,1,2,2,0,0,0,20,60,-90,60,40,80,0.8
scenario411,0,2,1,2,0,20,100,40,-90,40,80,40,1
scenario412,2,1,0,1,0,20,20,20,-60,20,60,80,1
scenario413,1,2,0,2,100,80,40,60,-90,60,100,40,1
scenario414,0,1,2,1,20,60,60,80,-60,40,40,40,0.8
scenario415,2,0,0,1,100,0,20,20,-60,80,100,0,0.8
scenario416,0,1,2,0,20,20,0,40,-60,60,0,60,1
scenario417,1,2,2,0,20,20,80,0,-30,60,0,60,1
scenario418,2,1,0,1,80,80,40,60,-60,60,60,80,1
