instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario52,c2,2,0,0,1,0.1,60,20,60,100,40,0,40,0,3.2737697698542383,0
scenario53,c4,2,0,1,0,0.4,40,60,80,20,0,60,60,0,3.2482677804185403,0
scenario54,c1,0,2,1,2,1.0,0,0,100,100,20,100,100,0,4.412213275513111,0
scenario55,c1,1,2,0,2,0.8,40,0,100,40,60,40,60,0,2.9687253616308054,0
scenario56,c1,1,2,0,1,0.2,80,40,40,0,0,60,40,0,4.322872182250582,0
scenario57,c1,0,1,1,2,0.6,80,40,80,40,60,80,100,0,5.2408708592656925,0
scenario58,c1,1,2,0,2,0.1,80,100,0,0,60,40,0,0,2.7520139320834307,0
scenario59,c4,2,0,1,0,1.0,60,0,40,0,100,0,40,0,3.0100257953715497,0
scenario60,c1,0,1,1,2,0.8,60,20,0,60,40,20,0,0,4.1383902829742025,0
scenario61,c2,2,0,0,1,0.2,100,60,40,0,60,80,60,0,3.7335497989902775,0
scenario62,c1,0,1,1,2,0.8,100,80,80,0,0,100,80,0,4.962710979359679,0
scenario63,c2,0,1,2,1,0.8,40,0,20,0,100,20,20,0,4.085752661403239,0
scenario64,c1,1,2,0,2,0.6,20,0,0,20,20,80,20,0,3.4275754497746087,0
scenario65,c4,1,2,2,0,1.0,80,20,100,20,100,40,80,0,1.9939554711600225,0
scenario66,c4,1,2,2,0,1.0,60,80,100,80,40,20,80,1,0.0,1
scenario67,c2,2,0,0,1,0.4,20,20,80,80,60,100,20,0,7559.31213594398,0
scenario68,c4,2,0,1,0,0.1,40,40,60,20,100,20,100,0,2.8467630072961803,0
scenario69,c4,2,0,1,0,0.2,80,0,20,100,60,0,80,0,2.694733209137913,0
scenario70,c4,1,0,2,0,0.8,100,40,0,40,0,20,60,0,3.35620418339866,0
scenario71,c1,1,2,0,2,0.6,80,0,40,60,40,40,20,0,3.01920699831295,0
scenario72,c4,2,0,1,2,0.6,100,20,100,100,60,100,0,1,0.0,1
scenario73,c2,0,1,2,0,0.8,0,60,0,100,40,40,40,0,2.4948443773847564,0
scenario74,c4,1,2,2,0,0.8,40,0,40,100,40,60,100,0,2.673582159733525,0
scenario75,c1,1,2,0,2,0.1,60,80,40,80,20,100,0,0,2.8312770793994564,0
scenario76,c2,0,1,2,1,0.6,80,80,100,60,60,0,40,0,3.5191457661524947,0
scenario77,c2,0,1,2,1,0.2,80,100,20,80,100,40,60,0,4.0195766219117965,0
scenario78,c4,2,0,1,2,0.2,20,100,40,60,20,0,60,0,0.9067919583246252,0
scenario79,c4,2,0,1,0,0.1,0,80,20,80,100,60,40,0,3.1779989624636054,0
scenario80,c4,2,0,1,0,0.2,80,20,0,60,100,80,100,0,3.20039370943904,0
scenario81,c1,1,2,0,2,1.0,0,100,40,60,100,60,0,0,9999.0,0
scenario82,c4,2,0,1,0,1.0,20,20,20,100,80,20,20,0,3.402360460553109,0
scenario83,c1,1,2,0,2,0.6,20,100,40,40,60,20,80,0,4.0080915563299975,0
scenario84,c2,2,1,0,1,1.0,20,40,40,80,100,80,100,0,9999.0,0
scenario85,c1,0,2,1,2,0.4,60,100,60,0,60,60,60,0,4.370148622108541,0
scenario86,c2,0,1,2,1,0.1,40,40,100,80,60,60,80,0,3.932296176678967,0
scenario87,c1,1,2,0,2,0.4,80,20,80,0,80,80,40,0,2.5431110734495297,0
scenario88,c4,2,0,1,0,0.4,100,60,80,100,20,40,20,0,2.155327367483132,0
scenario89,c2,0,1,2,1,0.4,60,80,0,40,20,0,40,0,4.116106170628116,0
scenario90,c2,0,1,2,1,0.8,100,40,20,80,80,0,40,0,2.994293243556854,0
scenario91,c2,2,1,0,1,0.8,20,40,20,40,40,100,0,0,2.931903601294187,0
scenario92,c2,0,1,2,1,0.8,60,20,20,100,20,80,60,0,5.366184726137282,0
scenario93,c2,2,1,0,1,1.0,100,60,80,60,40,40,100,0,9999.0,0
scenario94,c1,1,2,0,2,0.1,20,40,100,20,40,40,20,0,5.921399825101916,0
scenario95,c2,0,1,2,1,0.2,0,0,60,80,0,100,100,0,4.686543936929391,0
scenario96,c1,0,2,1,2,0.8,80,100,100,20,0,20,20,0,4.826563185475106,0
scenario97,c1,0,2,1,2,0.2,100,60,80,80,100,20,0,0,2.4824872418739665,0
scenario98,c4,1,0,2,0,0.6,0,0,80,40,40,60,80,0,9999.0,0
scenario99,c1,1,2,0,2,1.0,80,40,60,40,20,40,40,0,2.9779589110325912,0
scenario100,c4,1,2,2,0,0.2,100,100,40,20,0,40,80,1,0.0,1
scenario101,c4,2,0,1,0,0.2,0,40,100,40,0,0,20,0,2.246267211608856,0
scenario102,c2,0,1,2,1,1.0,80,80,100,0,80,80,20,0,3.7043930969514633,0
scenario103,c2,0,1,2,0,0.2,100,20,80,40,80,0,100,0,4.005615293300852,0
scenario104,c1,0,1,1,2,1.0,60,60,60,20,60,80,40,0,5.237409581069585,0
scenario105,c2,2,0,0,1,1.0,0,20,40,20,40,60,60,0,3.563469066223956,0
scenario106,c4,1,0,2,0,0.1,0,20,0,0,100,100,0,1,0.0,1
scenario107,c4,1,2,2,0,0.4,100,20,20,20,60,60,100,1,0.0,1
scenario108,c2,0,1,2,1,0.8,80,100,40,40,80,80,80,0,4.166277270603228,0
scenario109,c2,0,1,2,0,0.2,40,80,60,0,60,0,0,0,2.761635145243099,0
scenario110,c1,0,2,1,2,0.2,0,20,80,60,60,40,40,0,9999.0,0
scenario111,c2,2,0,0,1,0.6,60,100,100,100,100,60,20,0,2.3499215412628907,0
scenario112,c1,1,2,0,2,0.1,40,60,60,60,0,40,60,0,5.936657867798078,0
scenario113,c1,1,2,0,2,0.8,40,80,80,20,100,0,40,0,3.6576395888354223,0
scenario114,c1,0,1,1,2,0.1,100,60,40,0,40,0,80,0,5.039229294810988,0
scenario115,c1,1,2,0,1,0.6,100,40,20,60,100,100,60,0,3.69047391162248,0
scenario116,c4,1,0,2,0,0.6,40,80,80,80,20,80,20,1,0.0,1
scenario117,c2,2,1,0,1,0.1,60,0,0,20,80,60,0,0,3.963000083826038,0
scenario118,c2,2,1,0,1,0.4,80,60,20,100,0,20,100,0,9999.0,0
scenario119,c1,1,2,0,1,0.2,20,20,60,80,40,80,80,0,8.410848997203566,0
scenario120,c1,0,2,1,2,0.8,100,60,40,40,100,100,20,0,4.132984447018519,0
scenario121,c2,0,1,2,0,0.6,0,60,100,80,20,0,60,1,0.0,1
scenario122,c4,2,0,1,0,0.4,20,40,60,0,80,0,80,0,1.921387545383108,0
scenario123,c4,2,0,1,0,1.0,40,100,20,60,40,80,40,0,3.157451535032478,0
scenario124,c2,0,1,2,1,0.4,80,0,60,20,80,40,100,0,9999.0,0
scenario125,c4,1,0,2,0,0.8,40,0,0,60,20,0,80,1,0.0,1
scenario126,c2,2,0,0,1,0.1,20,60,0,20,20,100,100,0,3.915279075202722,0
scenario127,c1,1,2,0,1,0.4,40,20,0,20,20,40,60,0,5.363112059954794,0
scenario128,c1,1,2,0,2,0.1,60,0,80,0,40,80,100,0,5.410795687643833,0
scenario129,c1,0,1,1,2,0.4,0,80,40,40,20,60,20,0,9999.0,0
scenario130,c2,0,1,2,0,1.0,60,100,80,100,0,100,40,0,4.151068935894084,0
scenario131,c4,1,2,2,0,0.6,0,20,100,80,80,40,100,0,9999.0,0
scenario132,c4,2,0,1,0,0.1,60,80,80,100,60,20,60,0,2.5305658391391392,0
scenario133,c4,2,0,1,0,0.6,60,0,60,100,0,40,80,0,3.218978783512748,0
scenario134,c4,2,0,1,2,0.1,100,0,0,40,100,40,100,0,0.8882899883729036,0
scenario135,c2,0,1,2,1,0.1,0,60,20,20,100,80,20,0,5.797813509230717,0
scenario136,c2,0,1,2,1,0.4,40,100,0,100,0,80,0,0,3.7595541900768814,0
scenario137,c1,0,2,1,2,1.0,40,100,60,80,80,60,0,0,5.174611860485188,0
scenario138,c2,2,1,0,1,0.6,100,0,0,0,60,20,40,0,3.7531640535130273,0
scenario139,c2,0,1,2,1,0.6,60,100,80,20,80,80,60,0,5.221725768128346,0
scenario140,c4,2,0,1,0,0.1,80,20,80,60,80,20,80,0,3.412479147972893,0
scenario141,c4,1,0,2,0,0.1,80,40,100,100,20,60,0,1,0.0,1
scenario142,c4,1,0,2,0,1.0,40,100,100,60,60,100,60,0,2.0521519983143763,0
scenario143,c2,2,1,0,1,1.0,80,0,80,80,0,0,60,0,4.084645279857484,0
scenario144,c2,2,0,0,1,0.2,0,100,100,0,80,20,0,0,3.900554746899176,0
scenario145,c4,2,0,1,2,0.4,0,40,20,60,40,0,100,1,0.0,1
scenario146,c4,2,0,1,2,0.4,60,40,100,60,20,20,20,1,0.0,1
scenario147,c1,1,2,0,1,0.8,0,60,100,60,40,80,0,0,767.508134434687,0
scenario148,c4,1,0,2,0,0.8,100,80,40,60,80,40,0,1,0.0,1
scenario149,c2,0,1,2,1,0.1,100,80,20,40,40,20,20,0,3.6639572108603087,0
scenario150,c2,2,1,0,1,0.2,20,60,20,60,60,60,0,0,2.865035978454649,0
scenario151,c2,2,0,0,1,0.8,60,80,0,80,60,40,20,0,4.086657685883463,0
scenario152,c4,1,2,2,0,0.6,80,40,60,80,60,20,40,0,3.6577483749028334,0
scenario153,c2,2,1,0,1,0.6,0,100,60,60,20,100,80,0,3.9174320946331873,0
scenario154,c4,2,0,1,0,0.6,60,80,20,0,0,60,100,0,2.7971072034922786,0
scenario155,c1,0,1,1,2,0.8,80,20,60,80,40,60,20,0,4.959266312175123,0
scenario156,c1,1,2,0,2,0.2,60,100,0,40,100,100,40,0,3.1020539119064887,0
scenario157,c1,0,2,1,2,1.0,40,80,40,100,80,0,60,0,4.708214223634437,0
scenario158,c1,1,2,0,2,0.2,20,0,100,20,100,100,80,0,1.9376339823558684,0
scenario159,c1,1,2,0,1,0.8,60,60,40,100,0,0,0,0,2.184666323294162,0
scenario160,c1,0,1,1,2,0.1,100,40,100,0,0,80,60,0,4.898729080645384,0
scenario161,c4,1,2,2,0,1.0,0,60,100,0,0,60,80,0,9999.0,0
scenario162,c1,1,2,0,1,0.1,0,60,60,40,60,60,100,0,4321.953066538147,0
scenario163,c4,2,0,1,0,0.1,40,0,20,0,80,100,40,0,3.311248093955892,0
scenario164,c1,0,1,1,2,1.0,60,0,20,40,100,20,0,0,2.5720083215071488,0
scenario165,c1,1,2,0,2,0.1,80,0,100,40,80,100,20,0,2.720915617551336,0
scenario166,c2,2,0,0,1,1.0,80,60,0,100,80,100,0,0,2.872615629160799,0
scenario167,c4,2,0,1,0,0.6,100,80,0,100,40,80,80,0,3.339358687934881,0
scenario168,c1,0,2,1,2,0.8,40,60,0,80,0,80,100,0,9999.0,0
scenario169,c2,2,0,0,1,0.2,60,40,60,0,100,100,20,0,3.659576865336092,0
scenario170,c4,1,2,2,0,0.4,0,0,40,80,80,0,20,0,9999.0,0
scenario171,c2,0,1,2,1,0.4,20,20,100,40,20,40,0,0,4.468773938913736,0
scenario172,c2,0,1,2,1,0.8,20,0,80,40,20,100,40,0,6.745574104341278,0
scenario173,c4,2,0,1,2,0.6,80,20,0,40,100,60,60,1,0.0,1
scenario174,c4,2,0,1,0,0.4,100,100,100,80,100,0,0,0,2.4817030395291937,0
scenario175,c1,1,2,0,2,0.8,0,40,80,20,20,20,60,0,4685.420089675944,0
scenario176,c4,2,0,1,0,0.1,100,100,0,60,60,0,20,0,3.187727128342728,0
scenario177,c1,0,1,1,2,1.0,40,100,80,20,60,20,0,0,4.838090088032923,0
scenario178,c4,1,0,2,0,1.0,100,60,100,100,100,20,40,0,2.1550319581836845,0
scenario179,c2,0,1,2,1,0.1,0,80,100,20,0,0,100,0,4.11300320938691,0
scenario180,c1,1,2,0,2,0.4,20,60,60,0,0,20,20,1,0.0,1
scenario181,c4,2,0,1,0,0.2,100,0,20,40,20,80,40,0,3.0442299395122534,0
scenario182,c1,1,2,0,2,0.4,20,80,40,80,40,60,40,0,3.915056282396509,0
scenario183,c1,1,2,0,2,0.2,80,80,20,20,40,100,40,0,2.518572883008082,0
scenario184,c4,1,2,2,0,0.4,40,80,40,0,20,20,40,0,2.546979239261985,0
scenario185,c4,1,0,2,0,0.2,60,100,80,80,20,60,100,0,2.624991016913398,0
scenario186,c2,0,1,2,1,0.6,100,20,40,60,0,100,100,0,4.711198852165929,0
scenario187,c2,0,1,2,0,0.2,100,20,100,0,60,40,20,0,2.921321397440848,0
scenario188,c4,2,0,1,0,0.2,40,40,20,60,0,20,80,0,3.560423537314735,0
scenario189,c2,0,1,2,0,0.1,20,80,60,100,100,100,20,0,3.793452696000677,0
scenario190,c2,2,0,0,1,0.8,20,40,60,100,60,40,40,0,9999.0,0
scenario191,c2,0,1,2,1,0.6,20,40,80,0,40,60,0,0,5.285144288846199,0
scenario192,c1,1,2,0,2,0.4,40,20,100,40,40,20,100,0,2160.9915399939987,0
scenario193,c4,2,0,1,2,1.0,20,20,0,80,0,0,40,1,0.0,1
scenario194,c4,1,2,2,0,0.8,80,100,0,0,40,0,60,1,0.0,1
scenario195,c4,2,0,1,0,0.4,40,100,100,100,40,100,80,0,3.551700410533855,0
scenario196,c4,2,0,1,0,0.6,80,20,40,20,80,0,0,0,2.842042381109392,0
scenario197,c1,1,2,0,2,0.6,60,40,0,100,60,0,100,0,3.499930521165797,0
scenario198,c2,0,1,2,1,1.0,80,0,60,100,40,80,60,0,5.295084041401049,0
scenario199,c4,2,0,1,0,0.1,80,60,0,20,20,20,80,0,2.676835483011542,0
scenario200,c1,1,2,0,2,0.4,80,80,0,60,0,40,80,0,3.200118892546376,0
scenario201,c4,1,2,2,0,0.6,80,60,60,40,0,100,0,1,0.0,1
scenario202,c1,1,2,0,2,0.1,60,80,100,60,100,80,80,0,3.2147433484093475,0
scenario203,c1,1,2,0,1,0.2,20,80,80,100,80,40,100,0,4314.084253025294,0
scenario204,c4,2,0,1,2,0.2,40,0,40,20,60,80,20,0,1.0133348888799412,0
scenario205,c4,1,0,2,0,0.2,60,60,20,20,100,0,60,1,0.0,1
scenario206,c1,1,2,0,2,0.8,100,0,60,60,80,20,60,0,2.920044778322367,0
scenario207,c4,2,0,1,0,0.1,20,80,20,0,20,100,60,0,2.9624501991164416,0
scenario208,c1,1,2,0,2,0.6,40,80,60,20,80,60,80,0,5.422177122552889,0
scenario209,c2,0,1,2,1,1.0,60,40,40,40,60,40,20,0,3.669027853829327,0
scenario210,c1,1,2,0,1,0.4,60,20,40,100,100,60,80,0,4.905413209219131,0
scenario211,c1,1,2,0,2,0.1,0,0,20,100,100,20,80,0,4059.0513099044633,0
scenario212,c1,0,2,1,2,0.6,20,100,20,0,100,80,0,0,5.032775412814484,0
scenario213,c4,1,2,2,0,0.1,80,100,0,80,0,80,40,0,2.5170861875112114,0
scenario214,c4,1,0,2,0,0.6,40,40,80,0,0,40,100,0,9999.0,0
scenario215,c2,0,1,2,1,1.0,80,20,20,0,60,20,60,0,4.107932535797354,0
scenario216,c1,0,1,1,2,0.8,40,40,0,60,80,100,100,0,9999.0,0
scenario217,c2,0,1,2,1,1.0,20,100,0,20,40,0,100,0,4.995795388274192,0
scenario218,c2,0,1,2,0,0.4,60,0,40,40,20,100,60,0,4.1421169162733245,0
scenario219,c2,0,1,2,1,0.6,40,0,40,80,100,40,80,0,4.259030699280995,0
scenario220,c1,1,2,0,2,0.4,100,0,80,100,60,60,40,0,2.583807720364072,0
scenario221,c4,2,0,1,0,0.8,0,100,60,0,100,40,40,0,2.546005521429622,0
scenario222,c1,1,2,0,1,1.0,40,20,20,60,20,0,20,0,4.440165011840644,0
scenario223,c1,0,2,1,2,0.6,60,100,40,0,40,100,20,0,5.123335667226056,0
scenario224,c4,2,0,1,0,0.2,20,100,60,100,20,20,0,0,3.2113431680660267,0
scenario225,c1,1,2,0,2,0.8,20,40,20,60,0,80,20,0,3.856959759868373,0
scenario226,c4,2,0,1,2,0.8,100,40,40,80,60,60,60,1,0.0,1
scenario227,c2,2,1,0,1,0.4,60,60,80,40,40,20,60,0,3.4750182247259644,0
scenario228,c1,1,2,0,1,0.8,80,0,60,0,60,100,80,0,4.731819611434613,0
scenario229,c4,1,0,2,0,0.6,20,100,40,100,80,40,40,0,2.944813371739813,0
scenario230,c4,2,0,1,0,1.0,60,40,0,60,40,60,40,0,3.293909910598949,0
scenario231,c4,2,0,1,0,0.6,40,60,0,60,100,20,0,0,3.2467115875296337,0
scenario232,c4,1,0,2,0,0.8,80,60,40,80,60,20,100,0,1.4301400712934982,0
scenario233,c1,1,2,0,1,0.4,40,40,80,40,100,0,80,0,11.685103241111417,0
scenario234,c1,0,2,1,2,0.1,20,100,100,60,60,80,100,0,9999.0,0
scenario235,c1,0,2,1,2,1.0,60,60,20,80,40,100,80,0,5.016042617571996,0
scenario236,c4,2,0,1,2,0.4,0,60,80,100,60,80,80,1,0.0,1
scenario237,c1,1,2,0,2,0.1,100,100,60,40,80,0,60,0,2.8718738635028984,0
scenario238,c2,0,1,2,1,0.2,60,0,100,60,40,40,0,0,3.1068073578875888,0
scenario239,c4,2,0,1,2,0.4,0,100,20,20,20,40,0,1,0.0,1
scenario240,c4,2,0,1,0,0.2,60,40,80,80,80,80,0,0,2.432722256548032,0
scenario241,c1,1,2,0,2,0.4,0,100,20,40,0,0,60,0,4655.986706999767,0
scenario242,c2,0,1,2,1,0.2,60,20,100,20,80,60,60,0,4.938883334689455,0
scenario243,c2,0,1,2,1,0.6,20,0,20,80,20,20,100,0,3.124450638844273,0
scenario244,c4,1,0,2,0,0.6,40,20,60,0,60,80,100,0,9999.0,0
scenario245,c1,1,2,0,1,0.2,40,40,100,80,80,100,40,0,4.992563314014887,0
scenario246,c1,1,2,0,2,0.8,0,20,80,100,0,60,0,0,1448.9645027712454,0
scenario247,c4,2,0,1,0,1.0,20,80,80,60,20,60,80,0,3.2622520895451017,0
scenario248,c4,1,2,2,0,0.4,60,40,0,20,0,100,20,0,2.1934120006422506,0
scenario249,c1,1,2,0,2,0.2,100,40,0,80,20,0,0,0,1.832988451121822,0
scenario250,c4,2,0,1,0,0.8,80,20,20,100,0,40,40,0,2.4916917831379792,0
scenario251,c1,1,2,0,2,0.2,100,80,60,20,40,20,0,0,2.907313121649252,0
scenario252,c1,1,2,0,2,0.6,40,40,100,0,20,80,80,0,3.5001399991722923,0
scenario253,c1,1,2,0,2,0.1,100,20,100,60,20,60,40,0,2.6147629932819965,0
scenario254,c2,2,0,0,1,0.8,20,100,80,60,0,100,0,0,3.575674575959979,0
scenario255,c2,2,1,0,1,0.4,40,40,40,60,60,20,0,0,3.795374753445029,0
scenario256,c2,0,1,2,1,1.0,0,80,0,40,80,20,40,0,5.496767245899791,0
scenario257,c2,0,1,2,0,0.8,20,40,100,100,100,60,60,0,4.207180965842675,0
scenario258,c1,0,1,1,2,0.8,60,20,20,40,60,100,80,0,5.069185390754585,0
scenario259,c2,2,1,0,1,0.4,100,80,40,80,0,40,40,0,3.2695081936238823,0
scenario260,c1,1,2,0,1,0.6,60,60,20,80,60,60,20,0,3.388051300036449,0
scenario261,c1,0,2,1,2,0.2,20,0,0,100,80,60,20,0,4.404824638317119,0
scenario262,c4,2,0,1,0,1.0,100,0,20,20,40,60,60,0,2.813041731008031,0
scenario263,c4,2,0,1,0,0.2,100,80,60,20,20,40,60,0,4.437126565917798,0
scenario264,c2,0,1,2,1,0.1,40,60,0,100,40,0,20,0,3.456815799170566,0
scenario265,c1,1,2,0,2,0.2,40,60,20,100,60,40,40,0,2.898911892788965,0
scenario266,c4,2,0,1,0,0.1,100,100,80,80,40,40,80,0,3.2445826684482952,0
scenario267,c2,0,1,2,1,0.1,40,0,60,40,20,80,80,0,6.530586369542691,0
scenario268,c1,1,2,0,2,0.8,100,80,100,0,100,60,100,0,2.900833608304316,0
scenario269,c4,2,0,1,0,1.0,80,100,0,0,60,60,100,0,3.4020119293279536,0
scenario270,c4,2,0,1,0,0.8,80,40,80,20,40,40,80,0,3.63959352283246,0
scenario271,c4,2,0,1,2,0.2,20,80,40,40,60,60,100,1,0.0,1
scenario272,c2,0,1,2,0,0.4,0,60,20,60,80,100,40,0,2.342693822891581,0
scenario273,c1,1,2,0,1,1.0,20,40,0,0,100,40,80,0,5.00306070127543,0
scenario274,c2,0,1,2,1,0.8,0,20,100,40,100,80,40,0,3.550163340010065,0
scenario275,c2,2,0,0,1,1.0,40,20,80,0,100,0,60,0,9999.0,0
scenario276,c1,0,1,1,2,0.8,60,100,20,60,100,40,100,0,9999.0,0
scenario277,c1,1,2,0,2,0.4,80,60,0,80,80,100,60,0,3.037278586669044,0
scenario278,c4,1,0,2,0,1.0,20,0,40,20,80,100,0,1,0.0,1
scenario279,c4,1,2,2,0,1.0,100,80,40,40,60,0,80,1,0.0,1
scenario280,c1,1,2,0,2,0.6,80,60,80,0,100,20,20,0,2.681776272044776,0
scenario281,c4,1,2,2,0,1.0,80,80,80,40,40,0,20,0,2.464773471134048,0
scenario282,c4,2,0,1,0,0.2,0,40,40,100,40,20,0,0,3.5009290185578124,0
scenario283,c1,1,2,0,2,0.1,20,100,20,40,0,60,80,0,4.4807526866055145,0
scenario284,c2,0,1,2,0,0.1,80,80,20,80,0,20,0,0,2.330247720858632,0
scenario285,c2,2,1,0,1,0.6,40,0,100,100,0,0,20,0,3.56126922262032,0
scenario286,c4,2,0,1,0,0.2,0,60,40,0,20,80,100,0,3.477531374045617,0
scenario287,c4,1,2,2,0,0.6,80,20,80,100,40,100,100,1,0.0,1
scenario288,c2,0,1,2,0,0.8,100,80,80,20,60,80,100,0,4.046215826558032,0
scenario289,c4,2,0,1,0,0.4,20,20,0,20,100,60,40,0,3.605811724375618,0
scenario290,c2,0,1,2,0,0.4,0,0,0,60,60,80,60,0,4.003733710810261,0
scenario291,c2,0,1,2,1,0.1,20,20,40,60,60,40,100,0,4.1116318333260775,0
scenario292,c4,2,0,1,0,0.2,100,40,60,60,60,60,80,0,3.557027517784648,0
scenario293,c4,2,0,1,0,0.2,60,80,20,60,80,100,80,0,3.085911164410948,0
scenario294,c1,0,2,1,2,0.2,0,80,0,0,40,100,80,0,5.139306011834844,0
scenario295,c2,0,1,2,0,0.8,100,100,100,80,100,100,80,0,3.411450559494165,0
scenario296,c2,2,0,0,1,1.0,40,60,60,80,20,40,0,0,3.512102876092912,0
scenario297,c1,1,2,0,2,0.6,20,40,40,40,80,0,20,0,4.369691143847614,0
scenario298,c2,0,1,2,1,0.6,100,80,0,20,60,100,60,0,3.566183080141837,0
scenario299,c1,0,2,1,2,0.1,0,0,60,80,40,0,60,0,9999.0,0
scenario300,c2,0,1,2,0,0.1,40,80,0,40,80,40,0,0,3.551296756360113,0
scenario301,c1,1,2,0,2,0.8,60,80,60,40,0,20,40,0,2.976906493463088,0
