Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.6161,-0.1402,-0.6225,0.1394,0.0634,-0.0251,0.0088,-0.0025,0.0972,-0.0295,-0.0204,0.0365
Z_{2},0.3424,-0.501,0.5579,-0.483,-0.0482,0.0657,0.0814,0.0044,-0.035,0.037,-0.029,0.0265
