Instances,feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
scenario172,-90,20,60,0,0,0,0.8,0,100,left,80,80,60,0.00797,0,1.066007498620105,22.91260576248169,0
scenario173,-90,20,40,0,0,0,0.8,0,100,left,80,80,80,0.008,0,1.1607321979047458,23.00786805152893,0
scenario174,-90,20,80,0,0,0,0.8,0,100,left,80,80,100,0.00808,0,1.162906415232284,23.6391339302063,0
scenario175,-90,20,40,0,0,0,0.8,0,100,right,80,100,0,0.0079,0,0.8319735888400737,27.351343154907227,0
scenario176,-90,20,40,0,0,0,0.8,0,100,left,80,100,20,0.0081,0,1.1179961938370346,68.39803314208984,0
scenario177,-90,20,80,0,0,0,0.8,0,100,left,80,100,40,0.0081,0,1.1104415895972397,22.782904386520386,0
scenario178,-90,20,40,0,0,0,0.8,0,100,right,80,100,60,0.0077,0,0.7788932400498826,27.60807037353516,0
scenario179,-90,20,40,0,0,0,0.8,0,100,right,80,100,80,0.00809,0,0.7827245599791192,27.77711534500122,0
scenario180,-90,20,80,0,0,0,0.8,0,100,left,80,100,100,0.00816,0,1.118041489219975,68.42381882667542,0
scenario181,-90,20,40,0,0,0,0.8,0,100,right,100,0,0,0.00783,0,1.0380859841726635,27.686795234680176,0
scenario182,-90,20,80,0,0,0,0.8,0,100,left,100,0,20,0.00773,0,0.974904613811771,25.915080547332764,0
scenario183,-90,20,60,0,0,0,0.8,0,100,right,100,0,40,0.00793,0,0.8606350019549522,27.73059892654419,0
scenario184,-90,20,40,0,0,0,0.8,0,100,left,100,0,60,0.00768,0,1.0773519752832257,22.92541217803955,0
scenario185,-90,20,80,0,0,0,0.8,0,100,right,100,0,80,0.00826,0,0.919262038650512,27.73676466941833,0
scenario186,-90,20,40,0,0,0,0.8,0,100,left,100,0,100,0.00805,0,1.065023653321867,23.278769731521606,0
scenario187,-90,20,80,0,0,0,0.8,0,100,right,100,20,0,0.00842,0,0.9018437499896408,27.191088914871216,0
scenario188,-90,20,40,0,0,0,0.8,0,100,left,100,20,20,0.00775,0,1.0936123724936055,23.3557071685791,0
scenario189,-90,20,60,0,0,0,0.8,0,100,left,100,20,40,0.00806,0,1.071198827733946,23.233353853225708,0
scenario190,-90,20,40,0,0,0,0.8,0,100,right,100,20,60,0.00815,0,0.8729226452313001,27.348016262054443,0
scenario191,-90,20,80,0,0,0,0.8,0,100,left,100,20,80,0.00782,0,1.100835822026255,23.16187191009521,0
scenario192,-90,20,40,0,0,0,0.8,0,100,right,100,20,100,0.00799,0,0.8567745533239357,27.736581087112427,0
scenario193,-90,20,40,0,0,0,0.8,0,100,left,100,40,0,0.00775,0,1.2187383805784266,23.2077476978302,0
scenario194,-90,20,80,0,0,0,0.8,0,100,left,100,40,20,0.00787,0,0.9957328260833388,22.72694611549377,0
scenario195,-90,20,40,0,0,0,0.8,0,100,right,100,40,40,0.0081,0,0.8360185534437052,27.27265191078186,0
scenario196,-90,20,80,0,0,0,0.8,0,100,left,100,40,60,0.00788,0,1.0797314757716725,23.271048307418823,0
scenario197,-90,20,40,0,0,0,0.8,0,100,right,100,40,80,0.00821,0,0.7714909200395258,27.10250234603882,0
scenario198,-30,60,80,0,0,0,0.8,0,100,left,100,40,100,0.00147,0,1.0962216024910711,23.05693316459656,0
scenario199,-90,20,40,0,0,0,0.8,0,100,left,100,60,0,0.0079,0,1.1010943688196666,23.00536417961121,0
scenario200,-90,20,60,0,0,0,0.8,0,100,right,100,60,20,0.00798,0,0.9304953295710924,27.692976236343384,0
scenario201,-90,20,60,0,0,0,0.8,0,100,left,100,60,40,0.00791,0,1.1552550181943988,68.53088235855103,0
scenario202,-90,20,40,0,0,0,0.8,0,100,left,100,60,60,0.00812,0,1.1351788258838078,23.29940724372864,0
scenario203,-90,20,60,0,0,0,0.8,0,100,right,100,60,80,0.00782,0,0.9182084599294216,27.55871343612671,0
scenario204,-90,20,40,0,0,0,0.8,0,100,left,100,60,100,0.00807,0,1.0497208223479302,23.7442467212677,0
scenario205,-90,20,40,0,0,0,0.8,0,100,left,100,80,0,0.0078,0,1.08592001744403,22.90563154220581,0
scenario206,-90,20,80,0,0,0,0.8,0,100,right,100,80,20,0.00768,0,0.9443882208474867,27.45928716659546,0
scenario207,-90,20,80,0,0,0,0.8,0,100,right,100,80,40,0.00803,0,0.8166448647530654,27.478933811187744,0
scenario208,-90,20,60,0,0,0,0.8,0,100,left,100,80,60,0.00831,0,1.0901863938835028,22.74046039581299,0
scenario209,-60,60,80,0,0,0,0.8,0,100,right,100,80,80,0.00151,0,0.8414826906241757,27.40139865875244,0
scenario210,90,60,80,0,0,0,0.8,0,100,left,100,80,100,0.00152,0,1.1708238155934751,22.563016176223755,0
scenario211,-90,20,40,0,0,0,0.8,0,100,left,100,100,0,0.00804,0,1.0775335679177502,23.27817940711975,0
scenario212,-90,20,80,0,0,0,0.8,0,100,left,100,100,20,0.00795,0,1.0789526621099348,23.10568618774414,0
scenario213,-90,20,80,0,0,0,0.8,0,100,right,100,100,40,0.00795,0,0.8301054682963316,27.66691279411316,0
scenario214,-90,20,80,0,0,0,0.8,0,100,left,100,100,60,0.00783,0,1.0734865327062146,23.0112373828888,0
scenario215,-90,20,40,0,0,0,0.8,0,100,left,100,100,80,0.00806,0,1.1244191090485762,23.169933795928955,0
scenario216,-90,20,80,0,0,0,0.8,0,100,right,100,100,100,0.00808,0,0.8996256808050963,27.598859071731567,0
