Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeofDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,collision,min_ttc,algo_safety
scenario343,left,100,100,20,80,30,40,100,20,0.4,0,1.2117504833713235,0
scenario344,left,20,0,20,80,30,40,0,20,0.4,0,1.2284476807227631,0
scenario345,left,20,100,20,0,30,40,0,20,0.4,0,1.217984377929456,0
scenario346,left,20,100,20,80,30,40,0,20,0.0,0,1.24993164622653,0
scenario347,left,20,100,40,80,30,40,0,20,0.4,0,1.215881390050055,0
scenario348,left,20,100,20,80,60,40,0,20,0.4,0,1.2051757555594018,0
scenario349,left,20,100,20,80,90,40,0,20,0.4,0,1.2261091926418946,0
scenario350,left,100,100,20,80,30,0,0,20,0.4,0,1.1152939079707198,0
scenario351,left,0,100,20,40,30,80,0,20,0.4,0,1.2417664785121534,0
scenario352,left,0,100,20,80,30,40,60,20,0.8,0,1.2037969462369928,0
scenario353,left,0,100,20,40,30,40,0,80,0.4,0,1.1812905098280777,0
scenario354,left,0,100,20,80,0,40,40,20,0.4,0,1.1360867560914036,0
scenario355,left,80,100,20,40,30,40,0,20,0.4,0,1.0975119717997457,0
scenario356,left,0,100,20,80,-30,40,40,20,0.4,0,1.110229812248642,0
scenario357,left,0,100,20,80,30,0,60,20,0.4,0,1.1632075641767043,0
scenario358,left,0,100,20,80,0,60,0,20,0.4,0,1.0294728353414662,0
scenario359,left,0,100,20,80,-30,60,0,20,0.4,0,1.26091389436803,0
scenario360,left,0,100,20,40,30,40,0,40,0.4,0,1.1855117678782938,0
scenario361,left,0,100,20,80,30,80,40,20,0.4,0,1.2473027293809265,0
scenario362,left,40,100,20,80,30,40,0,20,0.8,0,1.2235432435787892,0
scenario363,left,0,100,20,80,30,40,40,80,0.4,0,1.2040368972912063,0
scenario364,left,0,60,20,80,0,40,0,20,0.4,0,1.0894085115573997,0
scenario365,left,80,100,20,80,30,40,40,20,0.4,0,1.201280469783316,0
scenario366,left,40,100,20,80,30,40,100,20,0.4,0,1.2039939102134456,0
scenario367,left,0,60,20,80,-30,40,0,20,0.4,0,1.073088089650322,0
scenario368,left,0,100,20,80,30,60,0,80,0.4,0,1.1008079832601243,0
scenario369,left,40,100,20,80,30,0,0,20,0.4,0,1.1513195367299318,0
scenario370,left,0,100,20,60,30,40,40,20,0.4,0,1.174912805431403,0
scenario371,left,80,100,20,80,30,60,0,20,0.4,0,1.2168735221914668,0
scenario372,left,0,100,20,80,0,40,0,20,0.2,0,1.0870424996230006,0
scenario373,left,0,100,20,80,-30,40,0,20,0.2,0,1.196295882890171,0
scenario374,left,0,100,20,60,30,60,0,20,0.4,0,1.205155877413148,0
scenario375,right,0,100,20,80,0,40,0,20,0.4,0,0.9429769782353814,0
scenario376,left,0,100,20,80,0,40,0,60,0.4,0,1.0770246009962765,0
scenario377,left,0,100,20,80,30,40,40,40,0.4,0,1.2083097303457426,0
scenario378,right,0,100,20,80,-30,40,0,20,0.4,0,0.8914499487121669,0
scenario379,left,0,100,20,80,-30,40,0,60,0.4,0,1.1465540185853766,0
scenario380,left,0,60,20,80,30,80,0,20,0.4,0,1.1608849047843564,0
scenario381,left,0,100,20,80,0,40,80,20,0.4,0,1.0997476509472108,0
scenario382,left,0,60,20,80,30,40,0,80,0.4,0,1.0973991629986373,0
scenario383,left,0,100,20,80,-30,40,80,20,0.4,0,1.1014417016886788,0
scenario384,left,0,100,20,80,30,60,0,40,0.4,0,1.1930979547418386,0
scenario385,left,80,60,20,80,30,40,0,20,0.4,0,1.13194988981796,0
scenario386,left,0,80,20,0,30,40,0,20,0.4,0,1.233190175652099,0
scenario387,left,0,80,20,80,30,40,0,20,0.0,0,1.199792720559514,0
scenario388,left,0,80,40,80,30,40,0,20,0.4,0,1.107153123914565,0
scenario389,left,0,80,20,80,60,40,0,20,0.4,0,1.127303670024454,0
scenario390,left,0,80,20,80,90,40,0,20,0.4,0,1.234055086924565,0
scenario391,left,0,100,60,80,0,40,0,20,0.4,0,1.0682511738888942,0
scenario392,left,0,100,20,80,0,20,0,20,0.4,0,1.087208636191909,0
scenario393,left,0,100,20,80,30,80,0,20,0.2,0,1.1077467129221863,0
scenario394,left,0,100,60,80,-30,40,0,20,0.4,0,1.1194406714852032,0
scenario395,left,0,100,20,80,-30,20,0,20,0.4,0,0.9054846255598876,0
scenario396,left,0,60,20,60,30,40,0,20,0.4,0,1.210704714895033,0
scenario397,left,0,100,20,80,30,40,0,80,0.2,0,1.239553503315595,0
scenario398,left,0,40,20,80,0,40,0,20,0.4,0,1.1336308861004416,0
scenario399,right,0,100,20,80,30,80,0,20,0.4,0,1.0169444471659128,0
scenario400,left,0,100,20,80,30,80,0,60,0.4,0,1.141736010033097,0
scenario401,left,0,100,20,40,30,40,0,20,0.8,0,1.1535562579560874,0
scenario402,left,0,100,20,80,0,40,0,20,1.0,0,1.026873932420853,0
scenario403,left,80,100,20,80,30,40,0,20,0.2,0,1.2198170481655974,0
scenario404,left,0,40,20,80,-30,40,0,20,0.4,0,268.1594027354987,0
scenario405,right,0,100,20,80,30,40,0,80,0.4,0,0.7319700176448145,0
scenario406,left,0,20,20,80,0,40,0,20,0.4,0,1.0492563343957202,0
scenario407,left,0,100,20,80,-30,40,0,20,1.0,0,4.194428683161443,0
scenario408,left,0,100,20,80,30,80,80,20,0.4,0,1.1543857658176029,0
scenario409,left,0,20,20,80,-30,40,0,20,0.4,0,1.1559235144875957,0
scenario410,right,80,100,20,80,30,40,0,20,0.4,0,0.9807242193592584,0
scenario411,left,80,100,20,80,30,40,0,60,0.4,0,1.1638803077967967,0
scenario412,left,0,60,20,80,30,40,0,40,0.4,0,1.2081368045922218,0
scenario413,left,0,100,20,60,30,40,0,20,0.2,0,1.25151164749701,0
scenario414,left,0,100,20,80,30,40,80,80,0.4,0,1.2110875104150869,0
scenario415,left,0,100,20,40,30,40,100,20,0.4,0,1.1890570241958731,0
scenario416,left,0,100,20,40,30,0,0,20,0.4,0,1.1206879480020024,0
scenario417,left,0,100,100,80,0,40,0,20,0.4,0,1.0628919794846048,0
scenario418,left,80,100,20,80,30,40,80,20,0.4,0,1.2886908083138124,0
scenario419,left,0,100,60,80,30,80,0,20,0.4,0,1.2368096974373837,0
scenario420,right,0,100,20,60,30,40,0,20,0.4,0,0.734221514641526,0
scenario421,left,0,100,20,60,30,40,0,60,0.4,0,1.239729546610361,0
scenario422,left,0,100,60,80,30,40,0,80,0.4,0,0.9915651865251146,0
scenario423,left,0,100,20,80,30,20,0,80,0.4,0,1.161570138121542,0
scenario424,left,0,0,80,80,30,40,0,20,0.4,0,1.2167160300474305,0
scenario425,left,0,100,80,0,30,40,0,20,0.4,0,1.208669824148509,0
scenario426,left,0,100,80,80,30,40,0,20,0.0,0,1.1712965754974185,0
scenario427,left,0,100,80,80,60,40,0,20,0.4,0,1.1714786754502693,0
scenario428,left,0,100,80,80,90,40,0,20,0.4,0,1.21421651127519,0
scenario429,left,0,100,100,80,-30,40,0,20,0.4,0,1.153333617278908,0
scenario430,left,0,100,20,60,30,40,80,20,0.4,0,1.2054082699530986,0
scenario431,left,0,100,20,80,30,40,0,40,0.2,0,1.2392159445343252,0
scenario432,left,80,100,60,80,30,40,0,20,0.4,0,1.1210974058698535,0
scenario433,left,80,100,20,80,30,20,0,20,0.4,0,1.2246031377171012,0
scenario434,left,0,40,20,80,30,80,0,20,0.4,0,1.1559229956367638,0
scenario435,left,0,40,20,80,30,40,0,80,0.4,0,1.068246536331265,0
scenario436,left,0,100,20,80,30,80,0,20,1.0,0,1.2575892551009074,0
scenario437,left,0,20,20,80,30,80,0,20,0.4,0,1.181670415547434,0
scenario438,left,0,100,20,80,30,40,0,80,1.0,0,1.1096440792505604,0
scenario439,left,100,0,20,80,30,40,0,20,0.4,0,1.264446383907485,0
scenario440,left,100,100,20,0,30,40,0,20,0.4,0,1.240841618660653,0
scenario441,left,100,100,20,80,30,40,0,20,0.0,0,1.1330302653273023,0
scenario442,left,100,100,40,80,30,40,0,20,0.4,0,1.2030913782401151,0
scenario443,left,100,100,20,80,60,40,0,20,0.4,0,1.181374221008796,0
scenario444,left,100,100,20,80,90,40,0,20,0.4,0,1.209750854764066,0
scenario445,right,0,100,20,80,30,40,0,40,0.4,0,0.99062585580211,0
scenario446,left,0,100,60,60,30,40,0,20,0.4,0,1.1133453547989742,0
scenario447,left,0,100,20,60,30,20,0,20,0.4,0,1.1534074609902951,0
scenario448,left,60,100,20,80,0,40,0,20,0.4,0,1.045469910401879,0
scenario449,left,0,20,20,80,30,40,0,80,0.4,0,1.2690675232299422,0
scenario450,left,80,40,20,80,30,40,0,20,0.4,0,1.2425264100408056,0
scenario451,left,0,100,20,80,30,40,40,20,0.8,0,1.1714198149260844,0
scenario452,left,80,100,20,80,30,40,0,20,1.0,0,1.1777771574716485,0
scenario453,left,0,100,20,80,0,40,0,20,0.6,0,1.0674073291135848,0
scenario454,left,60,100,20,80,-30,40,0,20,0.4,0,1.0869560240795757,0
scenario455,left,0,100,20,80,30,40,80,40,0.4,0,1.1276413379718166,0
scenario456,left,80,20,20,80,30,40,0,20,0.4,0,1.1757939411742098,0
scenario457,left,0,40,20,60,30,40,0,20,0.4,0,1.237722692440561,0
scenario458,left,0,100,20,100,0,40,0,20,0.4,0,1.0727784753602772,0
scenario459,left,0,100,20,80,-30,40,0,20,0.6,0,1.1361059153381237,0
scenario460,left,0,100,100,80,30,80,0,20,0.4,0,1.1872640910225811,0
scenario461,left,0,100,20,60,30,40,0,20,1.0,0,1.1486416081928974,0
scenario462,left,0,100,20,80,30,60,0,20,0.8,0,1.144581348498223,0
scenario463,left,0,100,100,80,30,40,0,80,0.4,0,1.180155684417802,0
scenario464,left,0,100,20,100,-30,40,0,20,0.4,0,1.0895931323270918,0
scenario465,left,0,20,20,60,30,40,0,20,0.4,0,1.2327002860497016,0
scenario466,left,0,100,20,80,30,0,40,20,0.4,0,1.1119479870891913,0
scenario467,left,0,100,60,80,30,40,0,40,0.4,0,1.1160741036460482,0
scenario468,left,0,100,20,80,30,20,0,40,0.4,0,1.003600528375154,0
scenario469,left,80,100,100,80,30,40,0,20,0.4,0,1.2442124181473315,0
scenario470,left,0,100,20,80,30,60,100,20,0.4,0,1.135698302022092,0
scenario471,left,0,40,20,80,30,40,0,40,0.4,0,1.190743625479258,0
scenario472,left,0,100,100,60,30,40,0,20,0.4,0,1.2122812389445372,0
scenario473,left,0,100,20,80,30,40,0,40,1.0,0,1.133950932265819,0
scenario474,left,60,100,20,80,30,80,0,20,0.4,0,1.1138697257984909,0
scenario475,left,0,20,20,80,30,40,0,40,0.4,0,1.2255055054068955,0
scenario476,left,0,0,20,80,30,40,60,20,0.4,0,1.21848754339342,0
scenario477,left,0,100,20,0,30,40,60,20,0.4,0,1.2599956283103522,0
scenario478,left,0,100,40,80,30,40,60,20,0.4,0,1.2061023271174836,0
scenario479,left,0,100,20,80,30,40,60,20,0.0,0,1.2116546268146264,0
scenario480,left,0,100,20,80,60,40,60,20,0.4,0,1.2718819498765088,0
scenario481,left,0,100,20,80,90,40,60,20,0.4,0,1.2654897104867409,0
scenario482,left,60,100,20,80,30,40,0,80,0.4,0,1.2303740749047056,0
scenario483,left,0,100,20,80,30,80,0,20,0.6,0,1.162669281932087,0
scenario484,left,0,100,20,80,30,40,0,80,0.6,0,1.1205816019258608,0
scenario485,left,0,60,20,80,30,40,0,20,0.8,0,1.2633829378946184,0
scenario486,left,0,100,20,100,30,80,0,20,0.4,0,1.1509776197349968,0
scenario487,left,0,100,20,100,30,40,0,80,0.4,0,1.1081682010712512,0
scenario488,left,80,100,20,80,30,40,0,20,0.6,0,1.2402225571205636,0
scenario489,left,0,100,100,80,30,40,0,40,0.4,0,1.1762043332707557,0
scenario490,left,60,100,20,60,30,40,0,20,0.4,0,1.2262253021605551,0
scenario491,left,80,100,20,100,30,40,0,20,0.4,0,1.191195613329277,0
scenario492,left,0,60,20,80,30,40,100,20,0.4,0,1.0715213130097418,0
scenario493,left,0,60,20,80,30,0,0,20,0.4,0,1.1559667466409846,0
scenario494,left,0,100,20,60,30,40,0,20,0.6,0,1.2390042553160676,0
scenario495,right,0,100,20,80,30,40,0,20,0.8,0,0.8387117512466872,0
scenario496,left,0,100,20,80,30,40,0,60,0.8,0,1.2131872052961945,0
scenario497,left,60,100,20,80,30,40,0,40,0.4,0,1.2644383251082152,0
scenario498,left,0,100,20,80,30,40,100,20,0.2,0,1.1975504578934224,0
scenario499,left,40,0,20,80,30,40,0,20,0.4,0,1.2322896599463924,0
scenario500,left,40,100,20,0,30,40,0,20,0.4,0,1.1404421797743798,0
scenario501,left,40,100,20,80,30,40,0,20,0.0,0,1.203163575946014,0
scenario502,left,40,100,40,80,30,40,0,20,0.4,0,1.259644164180281,0
scenario503,left,40,100,20,80,60,40,0,20,0.4,0,1.259261956141864,0
scenario504,left,40,100,20,80,90,40,0,20,0.4,0,1.0990368167369529,0
scenario505,left,0,100,20,80,30,0,0,20,0.2,0,1.1260664746423,0
scenario506,left,0,100,20,80,30,40,0,40,0.6,0,1.1502470766997324,0
scenario507,left,0,100,20,80,30,40,80,20,0.8,0,1.188551840541561,0
scenario508,left,0,100,20,100,30,40,0,40,0.4,0,1.251294196794232,0
scenario509,right,0,100,20,80,30,40,100,20,0.4,0,0.7719480338703083,0
scenario510,left,0,100,20,80,30,40,100,60,0.4,0,1.1174938171170017,0
scenario511,right,0,100,20,80,30,0,0,20,0.4,0,0.7945872658579746,0
scenario512,left,0,100,20,80,30,0,0,60,0.4,0,1.0869709680344624,0
scenario513,left,0,100,60,80,30,40,0,20,0.8,0,1.1315727832526743,0
scenario514,left,0,100,20,80,30,20,0,20,0.8,0,1.0843019959180644,0
scenario515,left,0,100,20,80,30,0,80,20,0.4,0,1.1361663862110143,0
scenario516,left,0,40,20,80,30,40,0,20,0.8,0,1.2961082416745184,0
scenario517,left,0,100,60,80,30,40,100,20,0.4,0,1.0705007004946363,0
scenario518,left,0,100,20,80,30,20,100,20,0.4,0,1.02390478929642,0
scenario519,left,0,100,60,80,30,0,0,20,0.4,0,1.181102489752941,0
scenario520,left,0,20,20,80,30,40,0,20,0.8,0,1.2182224541524005,0
scenario521,left,0,40,20,80,30,40,100,20,0.4,0,1.1708240816180702,0
scenario522,left,0,40,20,80,30,0,0,20,0.4,0,1.1193381811996392,0
scenario523,left,0,100,20,80,30,40,100,20,1.0,0,1.1705449130775876,0
scenario524,left,0,20,20,80,30,40,100,20,0.4,0,1.098437902460617,0
scenario525,left,0,100,20,80,30,0,0,20,1.0,0,1.2173757583524043,0
scenario526,left,0,100,100,80,30,40,0,20,0.8,0,1.1651299951445722,0
scenario527,left,0,20,20,80,30,0,0,20,0.4,0,1.1094014063081372,0
scenario528,left,0,100,100,80,30,40,100,20,0.4,0,1.1462453421665215,0
scenario529,left,0,100,100,80,30,0,0,20,0.4,0,1.0446324780853649,0
scenario530,left,60,100,20,80,30,40,0,20,0.8,0,1.1809811912805876,0
scenario531,left,0,0,20,40,30,40,0,20,0.4,0,1.2140932246011908,0
scenario532,left,0,100,20,40,30,40,0,20,0.0,0,1.1251972986410317,0
scenario533,left,0,100,40,40,30,40,0,20,0.4,0,1.1807325825024586,0
scenario534,left,0,100,20,40,60,40,0,20,0.4,0,1.2302146000409626,0
scenario535,left,0,100,20,40,90,40,0,20,0.4,0,1.1951978677563864,0
scenario536,left,0,100,20,100,30,40,0,20,0.8,0,1.2511362135553434,0
scenario537,left,60,100,20,80,30,40,100,20,0.4,0,1.161211138047328,0
scenario538,left,60,100,20,80,30,0,0,20,0.4,0,1.1397642969171404,0
scenario539,left,0,100,20,80,30,40,100,20,0.6,0,1.2069519990068134,0
scenario540,left,0,100,20,80,30,0,0,20,0.6,0,1.0799623184539562,0
scenario541,left,0,100,20,100,30,40,100,20,0.4,0,1.1542192459803344,0
scenario542,left,0,100,20,100,30,0,0,20,0.4,0,1.0882087793490307,0
scenario543,left,0,0,20,80,30,40,40,20,0.4,0,1.153706742580407,0
scenario544,left,0,100,20,0,30,40,40,20,0.4,0,1.2165624076675436,0
scenario545,left,0,100,20,80,30,40,40,20,0.0,0,1.2400850722746104,0
scenario546,left,0,100,40,80,30,40,40,20,0.4,0,1.1260694112958112,0
scenario547,left,0,100,20,80,60,40,40,20,0.4,0,1.1764145548211788,0
scenario548,left,0,100,20,80,90,40,40,20,0.4,0,1.1811760562785647,0
scenario549,left,0,0,20,80,30,60,0,20,0.4,0,1.0011375210200737,0
scenario550,left,0,100,20,0,30,60,0,20,0.4,0,1.166776155000566,0
scenario551,left,0,100,40,80,30,60,0,20,0.4,0,1.1418629461809018,0
scenario552,left,0,100,20,80,30,60,0,20,0.0,0,1.205771787788869,0
scenario553,left,0,100,20,80,60,60,0,20,0.4,0,1.078786359162072,0
scenario554,left,0,100,20,80,90,60,0,20,0.4,0,1.0853878405678674,0
scenario555,left,0,100,20,80,0,80,0,20,0.4,0,1.1315589080140758,0
scenario556,left,0,60,20,0,30,40,0,20,0.4,0,1.1799844778458302,0
scenario557,left,0,60,20,80,30,40,0,20,0.0,0,1.230819769178722,0
scenario558,left,0,60,40,80,30,40,0,20,0.4,0,1.0961235655613593,0
scenario559,left,0,60,20,80,60,40,0,20,0.4,0,1.1988961481452352,0
scenario560,left,0,60,20,80,90,40,0,20,0.4,0,1.156875916809644,0
scenario561,left,0,100,20,80,0,40,0,80,0.4,0,1.158818247423388,0
scenario562,left,0,100,20,80,-30,80,0,20,0.4,0,1.2207929156382058,0
scenario563,left,0,100,20,80,-30,40,0,80,0.4,0,0.985301095600244,0
scenario564,left,80,100,20,80,0,40,0,20,0.4,0,1.0075283124258672,0
scenario565,left,80,100,20,80,-30,40,0,20,0.4,0,1.094317743885788,0
scenario566,left,0,0,20,80,30,40,0,20,0.2,0,1.1892465524540063,0
scenario567,left,0,100,20,0,30,40,0,20,0.2,0,1.1739683039987994,0
scenario568,left,0,100,40,80,30,40,0,20,0.2,0,1.057940606511102,0
scenario569,left,0,100,20,80,60,40,0,20,0.2,0,1.181104570926216,0
scenario570,left,0,100,20,80,90,40,0,20,0.2,0,1.2530878893505144,0
scenario571,left,0,100,20,60,0,40,0,20,0.4,0,1.0492208760685056,0
scenario572,left,0,100,20,60,-30,40,0,20,0.4,0,0.8054600720475642,0
scenario573,right,0,0,20,80,30,40,0,20,0.4,0,0.7720589963487864,0
scenario574,right,0,100,20,0,30,40,0,20,0.4,0,0.7194844329209398,0
scenario575,right,0,100,20,80,30,40,0,20,0.0,0,0.8338643668976824,0
scenario576,right,0,100,40,80,30,40,0,20,0.4,0,0.801502997437299,0
scenario577,right,0,100,20,80,60,40,0,20,0.4,0,0.8862272894564002,0
scenario578,right,0,100,20,80,90,40,0,20,0.4,0,0.7447961033532889,0
scenario579,left,0,0,20,80,30,40,0,60,0.4,0,1.2204997075677677,0
scenario580,left,0,100,20,0,30,40,0,60,0.4,0,1.0955267773457034,0
scenario581,left,0,100,40,80,30,40,0,60,0.4,0,1.1191715304006216,0
scenario582,left,0,100,20,80,30,40,0,60,0.0,0,1.1768516120820751,0
scenario583,left,0,100,20,80,60,40,0,60,0.4,0,1.222234339874828,0
scenario584,left,0,100,20,80,90,40,0,60,0.4,0,1.1750466674978253,0
scenario585,left,0,0,20,80,30,40,80,20,0.4,0,1.2004475767972282,0
scenario586,left,0,100,20,0,30,40,80,20,0.4,0,1.1833674134510856,0
scenario587,left,0,100,40,80,30,40,80,20,0.4,0,1.1737856263498172,0
scenario588,left,0,100,20,80,30,40,80,20,0.0,0,1.1840910121432904,0
scenario589,left,0,100,20,80,30,80,0,80,0.4,0,1.194437423321407,0
scenario590,left,0,100,20,80,60,40,80,20,0.4,0,1.1605964221927525,0
scenario591,left,0,100,20,80,90,40,80,20,0.4,0,1.1088464003846006,0
scenario592,left,0,100,20,80,0,40,0,40,0.4,0,1.1356134500438615,0
scenario593,left,80,100,20,80,30,80,0,20,0.4,0,1.1662731730112568,0
scenario594,left,0,100,20,80,-30,40,0,40,0.4,0,1.1567026462568653,0
scenario595,left,80,100,20,80,30,40,0,80,0.4,0,1.0359958190160918,0
scenario596,left,0,0,60,80,30,40,0,20,0.4,0,1.1014630773639036,0
scenario597,left,0,100,60,0,30,40,0,20,0.4,0,1.0380958247856429,0
scenario598,left,0,100,60,80,30,40,0,20,0.0,0,1.158995112692377,0
scenario599,left,0,100,60,80,60,40,0,20,0.4,0,1.2858886778822236,0
scenario600,left,0,100,60,80,90,40,0,20,0.4,0,1.178202185394368,0
scenario601,left,0,0,20,80,30,20,0,20,0.4,0,1.077522143338962,0
scenario602,left,0,100,20,0,30,20,0,20,0.4,0,1.0334849466542029,0
scenario603,left,0,100,20,80,30,20,0,20,0.0,0,1.1548072318017344,0
scenario604,left,0,100,40,80,30,20,0,20,0.4,0,1.0909557922661668,0
scenario605,left,0,100,20,80,60,20,0,20,0.4,0,1.1168990869213562,0
scenario606,left,0,100,20,80,90,20,0,20,0.4,0,1.160082596092793,0
scenario607,left,0,100,20,60,30,80,0,20,0.4,0,1.2390914316430743,0
scenario608,left,0,100,20,60,30,40,0,80,0.4,0,1.2083176422491315,0
scenario609,left,0,40,20,0,30,40,0,20,0.4,0,1.2096684153359736,0
scenario610,left,0,40,20,80,30,40,0,20,0.0,0,1.2238608535951283,0
scenario611,left,0,40,40,80,30,40,0,20,0.4,0,1.1027809572004132,0
scenario612,left,0,40,20,80,60,40,0,20,0.4,0,1.223904870007157,0
scenario613,left,0,40,20,80,90,40,0,20,0.4,0,1.1887880090418503,0
scenario614,left,0,0,20,80,30,40,0,20,1.0,0,1.214818538168822,0
scenario615,left,0,100,20,0,30,40,0,20,1.0,0,1.088127171347572,0
scenario616,left,0,100,40,80,30,40,0,20,1.0,0,1.1713292087389124,0
scenario617,left,0,100,20,80,60,40,0,20,1.0,0,1.2025806110623578,0
scenario618,left,0,100,20,80,90,40,0,20,1.0,0,1.22028699529943,0
scenario619,left,80,100,20,60,30,40,0,20,0.4,0,1.2152402962797384,0
scenario620,left,0,20,20,0,30,40,0,20,0.4,0,1.2229240871311533,0
scenario621,left,0,20,20,80,30,40,0,20,0.0,0,1.1787974934777787,0
scenario622,left,0,20,40,80,30,40,0,20,0.4,0,1.0986912821133124,0
scenario623,left,0,20,20,80,60,40,0,20,0.4,0,1.173057978788746,0
scenario624,left,0,20,20,80,90,40,0,20,0.4,0,1.2000407111616034,0
scenario625,left,0,100,20,80,30,80,0,40,0.4,0,1.0757255655491187,0
scenario626,left,0,0,100,80,30,40,0,20,0.4,0,1.2328145928731875,0
scenario627,left,0,100,100,0,30,40,0,20,0.4,0,1.2186222187744142,0
scenario628,left,0,100,100,80,30,40,0,20,0.0,0,1.138447497632455,0
scenario629,left,0,100,100,80,60,40,0,20,0.4,0,1.2029606081234607,0
scenario630,left,0,100,100,80,90,40,0,20,0.4,0,1.1954854122613712,0
scenario631,left,80,100,20,80,30,40,0,40,0.4,0,1.2781089328762223,0
scenario632,left,0,100,20,60,30,40,0,40,0.4,0,1.2583334420855767,0
scenario633,left,60,0,20,80,30,40,0,20,0.4,0,1.1793710436329876,0
scenario634,left,60,100,20,0,30,40,0,20,0.4,0,1.1852662191804932,0
scenario635,left,60,100,20,80,30,40,0,20,0.0,0,1.1848516150879949,0
scenario636,left,60,100,40,80,30,40,0,20,0.4,0,1.119648914953733,0
scenario637,left,60,100,20,80,60,40,0,20,0.4,0,1.1919324700616083,0
scenario638,left,60,100,20,80,90,40,0,20,0.4,0,1.2066274995107873,0
scenario639,left,0,0,20,80,30,40,0,20,0.6,0,1.2204015558230972,0
scenario640,left,0,100,20,0,30,40,0,20,0.6,0,1.217973806063464,0
scenario641,left,0,100,40,80,30,40,0,20,0.6,0,1.1024225486325958,0
scenario642,left,0,100,20,80,60,40,0,20,0.6,0,1.201127102518482,0
scenario643,left,0,100,20,80,90,40,0,20,0.6,0,1.1886513311054805,0
scenario644,left,0,100,20,80,0,40,0,20,0.8,0,1.094769942620212,0
scenario645,left,0,0,20,100,30,40,0,20,0.4,0,1.2045228187411454,0
scenario646,left,0,100,40,100,30,40,0,20,0.4,0,1.1085533907291198,0
scenario647,left,0,100,20,100,30,40,0,20,0.0,0,1.179718618936855,0
scenario648,left,0,100,20,100,60,40,0,20,0.4,0,1.2164965314014489,0
scenario649,left,0,100,20,100,90,40,0,20,0.4,0,1.102939113338791,0
scenario650,left,0,100,20,80,-30,40,0,20,0.8,0,1.164330026878275,0
scenario651,left,0,100,20,80,0,40,100,20,0.4,0,1.1496642690011218,0
scenario652,left,0,100,20,80,0,0,0,20,0.4,0,1.0165993874439665,0
scenario653,left,0,100,20,80,-30,40,100,20,0.4,0,1.0854643752258009,0
scenario654,left,0,100,20,80,-30,0,0,20,0.4,0,1.0530273769590677,0
scenario655,left,0,100,20,80,30,80,0,20,0.8,0,1.2045164439124725,0
scenario656,left,0,100,20,80,30,40,0,80,0.8,0,1.1354026129600243,0
scenario657,left,80,100,20,80,30,40,0,20,0.8,0,1.2097641287658032,0
scenario658,left,0,100,20,80,30,80,100,20,0.4,0,1.135565915679914,0
scenario659,left,0,100,20,80,30,40,100,80,0.4,0,1.1912506755326722,0
scenario660,left,0,100,20,80,30,0,0,80,0.4,0,1.0692445228790493,0
scenario661,left,0,100,20,60,30,40,0,20,0.8,0,1.2233225098718026,0
scenario662,left,80,100,20,80,30,40,100,20,0.4,0,1.229103668640727,0
scenario663,left,80,100,20,80,30,0,0,20,0.4,0,1.1611255299733048,0
scenario664,left,0,100,20,60,30,40,100,20,0.4,0,1.1603459461605818,0
scenario665,left,0,100,20,60,30,0,0,20,0.4,0,1.0937675483648173,0
scenario666,left,0,100,20,80,30,40,0,40,0.8,0,1.1346197204010946,0
scenario667,left,0,100,20,80,30,40,100,40,0.4,0,1.1583861205429369,0
scenario668,left,0,100,20,80,30,0,0,40,0.4,0,1.1088157843886397,0
scenario669,left,0,100,20,80,30,40,100,20,0.8,0,1.1270449563643872,0
scenario670,left,0,100,20,80,30,0,0,20,0.8,0,1.105521025550526,0
scenario671,left,0,100,20,80,30,0,100,20,0.4,0,1.1274330525553804,0
scenario672,left,0,0,20,80,0,40,0,20,0.4,0,1.06268207907249,0
scenario673,left,0,100,20,0,0,40,0,20,0.4,0,1.04542958066319,0
scenario674,left,0,100,40,80,0,40,0,20,0.4,0,1.064490011477932,0
scenario675,left,0,100,20,80,0,40,0,20,0.0,0,1.0404097508984098,0
scenario676,left,0,0,20,80,-30,40,0,20,0.4,0,1.143641335410774,0
scenario677,left,0,100,20,0,-30,40,0,20,0.4,0,1.1201598493250764,0
scenario678,left,0,100,20,80,-30,40,0,20,0.0,0,1.3799334111363224,0
scenario679,left,0,100,40,80,-30,40,0,20,0.4,0,1.1972748915338327,0
scenario680,left,0,0,20,80,30,80,0,20,0.4,0,1.170888705109142,0
scenario681,left,0,100,20,0,30,80,0,20,0.4,0,1.21390399549103,0
scenario682,left,0,100,40,80,30,80,0,20,0.4,0,1.2377170042816334,0
scenario683,left,0,100,20,80,30,80,0,20,0.0,0,1.209909714997125,0
scenario684,left,0,100,20,80,60,80,0,20,0.4,0,1.2431197782158157,0
scenario685,left,0,100,20,80,90,80,0,20,0.4,0,1.2029033037232426,0
scenario686,left,0,0,20,80,30,40,0,80,0.4,0,1.1972109522994094,0
scenario687,left,0,100,20,0,30,40,0,80,0.4,0,1.2363622860644654,0
scenario688,left,0,100,40,80,30,40,0,80,0.4,0,1.1966538233616668,0
scenario689,left,0,100,20,80,30,40,0,80,0.0,0,1.2144153067640855,0
scenario690,left,0,100,20,80,60,40,0,80,0.4,0,1.2300611227832727,0
