Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario114,right,0,40,100,20,-60,20,100,60,0.2,False,0.779,0
scenario115,right,60,40,40,60,0,40,100,20,0.6,False,0.902,0
scenario116,left,60,20,60,0,30,60,100,80,0.4,False,1.111,0
scenario117,right,60,60,40,0,-90,0,80,60,0.2,False,0.865,0
scenario118,right,100,60,40,80,0,0,0,20,0.4,False,0.845,0
scenario119,right,60,80,0,0,-60,100,20,60,0.4,False,0.767,0
scenario120,right,20,40,60,0,30,40,100,40,0.4,False,0.8,0
scenario121,right,60,20,40,0,30,60,100,80,0.4,False,0.905,0
scenario122,right,100,60,40,80,-30,0,0,40,0.6,False,0.968,0
scenario123,left,40,80,20,80,0,60,60,0,0.8,False,1.075,0
scenario124,left,60,20,60,100,90,20,60,0,0.2,False,1.145,0
scenario125,right,20,0,80,0,-90,40,80,80,0.2,False,0.931,0
scenario126,right,100,100,60,20,30,60,100,100,0.1,False,0.777,0
scenario127,left,100,40,40,100,60,40,100,0,0.8,False,1.098,0
scenario128,left,20,40,100,40,-60,40,80,60,0.4,False,1.091,0
scenario129,right,80,80,40,0,90,40,100,60,0.1,False,0.86,0
scenario130,right,20,100,60,0,60,60,100,80,0.1,False,0.807,0
scenario131,left,100,60,40,40,90,60,100,80,0.1,False,1.094,0
scenario132,left,20,40,40,0,30,40,80,20,0.4,False,1.132,0
scenario133,right,100,100,60,20,30,60,100,100,0.1,False,0.831,0
scenario134,left,80,60,60,60,-60,0,0,20,0.8,False,1.055,0
scenario135,left,100,40,40,80,-30,20,0,40,0.6,False,1.073,0
scenario136,right,20,20,60,0,-90,40,0,20,0.1,False,0.794,0
scenario137,left,40,100,20,100,30,40,0,0,1.0,False,1.212,0
scenario138,right,40,0,100,0,-90,40,20,60,0.1,False,0.799,0
scenario139,right,100,100,40,20,30,80,60,100,0.1,False,0.837,0
scenario140,left,100,60,60,40,-30,40,100,0,0.2,False,1.102,0
scenario141,right,100,100,60,40,30,60,40,40,0.2,False,0.775,0
scenario142,right,60,0,20,0,-30,40,80,60,0.4,False,0.928,0
scenario143,right,0,100,40,60,-30,40,60,60,0.6,False,0.904,0
scenario144,left,100,40,40,100,60,60,100,20,1.0,False,1.111,0
scenario145,right,80,0,60,0,30,40,100,80,0.4,False,0.804,0
scenario146,left,80,60,40,100,90,40,0,20,1.0,False,1.169,0
scenario147,right,100,20,60,20,30,80,60,20,0.6,False,0.853,0
scenario148,left,20,100,60,20,30,20,100,0,1.0,False,1.005,0
scenario149,right,0,20,100,40,-30,0,100,80,0.2,False,0.856,0
scenario150,right,80,40,60,0,90,40,20,20,0.4,False,0.919,0
scenario151,right,0,40,100,40,30,0,100,80,0.2,False,0.811,0
scenario152,right,100,0,20,100,-60,40,0,20,0.1,False,0.922,0
scenario153,right,100,0,0,100,-60,20,20,20,0.1,False,0.959,0
scenario154,left,40,60,60,40,30,100,40,40,1.0,False,1.184,0
scenario155,right,100,20,40,0,30,20,100,80,0.4,False,0.846,0
scenario156,left,0,40,0,60,90,40,80,60,0.1,False,1.115,0
scenario157,right,80,0,60,0,30,40,100,80,0.4,False,0.835,0
scenario158,right,80,0,60,20,60,40,100,100,0.2,False,0.869,0
