Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario70,right,40,40,20,0,0,60,40,60,0.1,False,0.813,0
scenario71,right,0,20,0,0,60,100,40,100,0.2,False,0.849,0
scenario72,right,60,40,40,40,60,80,100,100,0.1,False,0.756,0
scenario73,right,0,0,80,60,-60,80,0,80,0.2,False,0.801,0
scenario74,left,80,80,60,40,0,80,40,80,0.4,False,1.04,0
scenario75,left,20,80,40,20,30,80,40,60,1.0,False,1.108,0
scenario76,left,100,80,20,20,60,80,80,60,1.0,False,1.172,0
scenario77,left,20,20,80,0,60,40,80,100,0.2,False,1.089,0
scenario78,left,80,0,40,80,30,0,20,80,0.6,False,1.077,0
scenario79,right,40,20,20,20,90,80,60,40,0.4,False,0.928,0
scenario80,left,40,60,80,0,90,80,100,60,0.6,False,1.082,0
scenario81,right,0,60,60,60,-90,60,100,100,0.4,False,63.183,0
scenario82,right,80,0,100,100,-30,40,60,40,0.1,False,0.823,0
scenario83,right,0,40,40,60,0,100,20,20,0.8,False,0.941,0
scenario84,left,40,20,0,60,30,40,100,20,0.6,False,1.164,0
scenario85,left,60,20,100,20,30,40,0,100,0.4,False,1.232,0
scenario86,left,60,20,100,20,-90,0,0,40,0.6,False,1.076,0
scenario87,right,40,60,40,40,90,60,20,0,1.0,False,0.754,0
scenario88,right,20,80,40,0,-60,0,80,60,0.1,False,0.835,0
scenario89,left,60,0,0,80,-30,0,80,20,0.1,False,1.055,0
scenario90,right,100,100,40,80,-90,20,20,100,0.1,False,0.799,0
scenario91,left,0,20,60,40,-30,100,100,20,0.2,False,0.889,0
scenario92,right,20,80,40,60,-90,40,20,100,0.8,False,0.871,0
scenario93,right,40,100,80,40,-30,0,20,60,0.6,False,0.865,0
scenario94,left,80,100,60,20,30,20,0,100,0.2,False,1.129,0
scenario95,left,40,80,100,20,30,0,20,80,1.0,False,1.089,0
scenario96,right,60,20,100,40,60,20,60,0,0.2,False,0.81,0
scenario97,left,60,40,20,40,0,20,80,20,0.6,False,1.137,0
scenario98,right,100,80,20,0,30,20,60,0,0.6,False,0.751,0
scenario99,left,80,0,0,80,60,60,80,40,0.2,False,1.065,0
scenario100,right,60,40,60,40,-30,0,100,0,1.0,False,0.858,0
scenario101,left,40,100,80,100,0,80,80,80,0.2,False,1.105,0
scenario102,left,100,100,0,80,-90,100,20,60,1.0,False,1.104,0
scenario103,right,20,100,100,100,60,40,100,80,0.2,False,0.867,0
scenario104,left,60,20,0,0,-30,80,40,80,0.1,False,1.062,0
scenario105,right,80,40,80,100,-90,60,20,0,0.8,False,0.848,0
scenario106,right,40,100,80,100,30,20,80,40,0.4,False,0.71,0
scenario107,right,100,80,40,40,-60,80,20,0,0.4,False,0.905,0
scenario108,left,20,0,0,100,90,40,40,60,0.2,False,1.167,0
scenario109,right,0,40,100,100,-60,60,80,0,1.0,False,0.927,0
scenario110,right,60,60,60,20,-30,0,20,20,0.8,False,0.795,0
scenario111,left,100,100,100,100,-60,0,40,80,0.8,False,3.122,0
scenario112,right,20,20,60,60,-90,60,0,100,0.2,False,5.369,0
scenario113,right,100,100,80,60,-30,60,0,40,0.4,False,0.765,0
scenario114,left,40,0,20,60,30,0,100,40,0.6,False,1.021,0
scenario115,left,20,80,60,20,90,100,80,60,1.0,False,1.038,0
scenario116,left,80,80,80,60,-90,80,0,100,0.8,False,1.034,0
scenario117,right,0,40,80,0,-30,80,100,40,0.1,False,0.913,0
scenario118,left,100,80,20,60,30,60,80,0,0.8,False,1.18,0
scenario119,right,20,60,100,0,60,100,80,0,0.2,False,0.941,0
scenario120,left,40,40,60,0,-90,100,100,100,0.8,False,0.919,0
scenario121,right,0,0,20,60,90,80,80,40,0.2,False,0.905,0
scenario122,left,40,20,80,80,-60,20,0,80,0.6,False,1.085,0
scenario123,right,0,60,100,40,0,60,40,20,1.0,False,0.941,0
scenario124,right,20,20,0,80,-60,20,100,60,1.0,False,0.773,0
scenario125,left,80,80,100,80,30,60,0,0,1.0,False,1.229,0
scenario126,right,40,0,0,80,30,40,20,60,0.1,False,0.784,0
scenario127,left,80,40,40,0,-60,0,40,60,0.6,False,1.059,0
scenario128,left,80,80,0,60,0,0,20,100,0.1,False,1.124,0
scenario129,right,60,60,0,40,-90,60,0,20,0.1,False,0.95,0
scenario130,left,0,60,80,80,60,20,20,0,0.6,False,1.108,0
scenario131,left,100,0,40,80,60,100,80,80,0.2,False,1.101,0
scenario132,left,100,60,80,40,-90,60,60,80,0.1,False,1.023,0
scenario133,right,0,100,20,100,0,20,20,80,0.6,False,1.032,0
scenario134,right,60,20,100,100,-90,60,20,60,0.1,False,0.827,0
scenario135,left,40,100,80,80,-90,40,40,40,1.0,False,1.173,0
scenario136,right,60,40,80,40,30,100,100,40,0.2,False,0.803,0
scenario137,right,20,80,60,80,-30,0,80,100,0.2,False,0.733,0
scenario138,right,0,100,40,20,30,80,60,60,0.4,False,0.835,0
scenario139,left,20,100,20,80,0,20,80,0,1.0,False,1.087,0
scenario140,left,0,0,40,20,60,80,60,20,0.6,False,1.156,0
scenario141,left,0,0,80,80,90,40,100,80,0.6,False,1.062,0
scenario142,left,0,40,0,40,90,100,0,0,0.4,False,1.131,0
scenario143,right,40,0,0,100,90,100,0,100,0.6,False,0.807,0
scenario144,right,60,60,60,0,60,0,40,80,0.2,False,0.921,0
scenario145,right,0,80,40,100,60,0,80,100,1.0,False,0.799,0
scenario146,left,60,100,60,0,30,100,80,60,0.2,False,1.16,0
scenario147,left,60,20,60,100,60,0,100,40,1.0,False,1.12,0
scenario148,right,80,100,40,20,-30,60,80,80,0.8,False,1.0,0
scenario149,right,0,60,0,20,-30,40,40,60,0.4,False,0.917,0
scenario150,left,40,20,0,60,90,60,60,40,0.4,False,1.206,0
scenario151,right,40,0,20,40,60,40,60,40,0.6,False,0.842,0
scenario152,right,80,100,0,20,90,0,60,100,0.2,False,0.789,0
scenario153,left,100,40,0,40,0,20,20,20,0.8,False,1.105,0
scenario154,left,60,80,20,40,0,0,0,60,0.1,False,1.164,0
scenario155,right,0,60,20,100,30,60,100,60,0.1,False,0.792,0
scenario156,right,60,80,100,20,90,20,60,40,0.8,False,0.86,0
scenario157,left,20,80,20,80,-30,40,60,0,0.6,False,1.27,0
scenario158,left,0,80,100,20,0,0,0,80,0.6,False,1.076,0
scenario159,left,40,60,60,100,60,20,80,40,0.4,False,1.048,0
scenario160,right,100,0,0,80,90,60,20,0,0.1,False,0.835,0
scenario161,left,20,20,40,0,0,60,0,80,0.2,False,1.105,0
scenario162,right,80,60,20,20,30,80,100,60,0.6,False,0.938,0
scenario163,left,0,60,100,0,-30,80,20,60,0.1,False,1.08,0
scenario164,right,40,80,80,100,90,20,40,0,1.0,False,0.784,0
scenario165,right,100,40,60,0,60,80,0,100,0.8,False,0.807,0
scenario166,left,20,20,40,0,-30,100,60,20,0.4,False,1.086,0
scenario167,right,60,100,60,100,60,100,20,100,0.1,False,0.731,0
scenario168,left,100,100,100,80,30,20,0,40,0.2,False,1.219,0
scenario169,left,100,60,100,20,60,80,100,40,0.6,False,1.098,0
scenario170,left,40,40,0,40,0,0,0,0,1.0,False,1.128,0
scenario171,right,40,20,40,40,0,20,80,20,0.6,False,0.84,0
scenario172,left,0,80,40,0,-60,100,0,80,1.0,False,1.009,0
scenario173,right,0,20,0,80,0,0,60,100,0.8,False,0.916,0
scenario174,right,60,40,40,20,-30,100,60,20,0.4,False,0.948,0
scenario175,right,80,80,0,40,-90,40,0,20,0.8,False,0.876,0
scenario176,left,20,0,20,100,0,80,100,60,0.1,False,1.033,0
scenario177,left,100,0,60,20,-30,40,80,40,0.4,False,1.237,0
scenario178,right,80,100,100,80,90,40,80,40,0.2,False,0.84,0
scenario179,left,100,40,80,60,0,100,80,80,0.1,False,1.081,0
scenario180,left,80,40,80,0,-90,0,80,0,0.1,False,1.032,0
scenario181,right,80,40,20,40,-90,80,60,0,0.2,False,0.799,0
scenario182,right,80,20,0,0,-30,100,20,80,0.8,False,0.79,0
scenario183,left,0,60,80,80,-60,40,0,100,0.8,False,1.249,0
scenario184,right,60,60,80,80,-60,60,20,20,1.0,False,0.962,0
scenario185,left,40,40,60,100,30,20,20,20,1.0,False,1.087,0
scenario186,right,80,100,100,100,60,20,80,40,0.8,False,0.835,0
scenario187,right,60,0,60,100,30,100,0,0,0.1,False,0.78,0
scenario188,right,20,60,100,60,0,40,60,60,0.4,False,0.849,0
scenario189,left,100,80,80,20,90,40,0,20,0.8,False,1.117,0
scenario190,left,40,80,20,60,60,80,60,20,0.4,False,1.173,0
scenario191,right,0,80,0,80,-90,20,100,20,0.4,False,0.877,0
scenario192,left,100,100,40,40,-30,60,100,60,0.4,False,1.172,0
scenario193,right,0,60,40,80,-90,0,60,60,0.6,False,0.779,0
scenario194,left,60,40,60,60,-90,80,40,100,0.6,False,1.204,0
scenario195,left,20,80,80,80,-30,60,60,0,0.4,False,1.122,0
scenario196,left,20,60,80,100,60,100,80,40,0.6,False,1.125,0
scenario197,left,40,100,40,40,-90,60,20,20,0.4,False,1.031,0
scenario198,left,80,20,60,20,90,80,40,40,1.0,False,1.148,0
scenario199,right,80,40,40,0,30,0,80,60,0.4,False,0.843,0
scenario200,right,0,60,0,80,-60,60,100,0,0.1,False,0.759,0
scenario201,right,20,100,20,20,0,80,40,80,0.1,False,0.92,0
scenario202,left,0,100,0,40,30,40,40,100,0.1,False,1.098,0
scenario203,right,60,100,0,40,30,20,80,100,0.4,False,0.879,0
scenario204,left,60,40,100,60,-60,20,0,0,0.2,False,1.102,0
scenario205,right,60,40,0,100,-90,80,0,80,0.6,False,0.721,0
scenario206,right,40,0,100,80,0,60,60,40,0.8,False,0.919,0
scenario207,left,40,80,60,0,-30,80,20,20,0.2,False,1.126,0
scenario208,right,60,20,100,100,60,100,20,60,1.0,False,0.85,0
scenario209,left,0,40,100,40,-30,40,20,80,0.8,False,1.122,0
scenario210,right,100,20,60,20,-30,80,60,80,0.8,False,0.901,0
scenario211,right,60,0,80,80,90,20,100,100,0.2,False,0.789,0
scenario212,left,20,0,100,60,90,0,40,60,0.1,False,1.159,0
scenario213,right,40,100,40,100,0,60,60,0,1.0,False,0.95,0
scenario214,left,0,60,60,60,90,100,0,80,0.2,False,1.195,0
scenario215,right,60,80,20,40,60,80,60,20,0.6,False,0.888,0
scenario216,left,0,80,100,0,60,20,20,20,0.6,False,1.169,0
scenario217,right,80,20,100,40,-60,100,80,0,0.8,False,0.945,0
scenario218,left,0,0,80,20,0,80,40,60,0.8,False,1.016,0
scenario219,left,20,0,20,60,30,100,100,80,0.8,False,1.226,0
scenario220,left,100,60,60,0,-30,40,60,100,0.6,False,0.97,0
scenario221,right,20,40,0,80,90,100,40,100,0.2,False,0.823,0
scenario222,right,100,0,100,80,-90,20,100,20,1.0,False,0.766,0
scenario223,right,60,0,20,0,-60,40,40,60,0.2,False,0.906,0
scenario224,right,0,100,80,60,-60,60,100,20,0.1,False,0.839,0
scenario225,left,0,60,100,100,-90,40,0,100,0.6,False,1.374,0
scenario226,left,100,80,80,100,0,40,60,40,0.4,False,1.116,0
scenario227,right,60,100,40,60,0,60,60,80,0.2,False,0.942,0
scenario228,left,40,40,60,100,-90,60,80,40,0.8,False,1.057,0
scenario229,left,40,40,0,0,-60,20,100,20,0.6,False,1.08,0
scenario230,right,20,20,40,0,-30,0,20,0,0.1,False,0.861,0
scenario231,right,60,60,20,100,-30,40,0,60,0.1,False,0.901,0
scenario232,left,100,40,80,100,0,0,40,40,0.4,False,1.053,0
scenario233,right,80,60,20,80,-90,100,100,0,0.8,False,0.847,0
scenario234,left,0,60,60,0,0,20,60,40,0.1,False,1.064,0
scenario235,right,0,0,20,80,-90,60,80,20,0.6,False,0.858,0
scenario236,left,100,80,100,60,-60,0,100,0,0.6,False,1.135,0
scenario237,left,40,20,40,40,60,0,20,60,0.4,False,1.1,0
scenario238,right,100,80,40,60,60,20,40,80,0.4,False,0.874,0
scenario239,right,100,100,40,20,30,60,40,60,0.8,False,0.751,0
scenario240,left,20,40,0,80,30,20,20,0,0.6,False,1.208,0
scenario241,left,0,40,20,60,0,60,40,20,1.0,False,1.062,0
scenario242,right,20,60,0,40,-30,100,40,0,0.1,False,0.702,0
scenario243,left,0,80,40,20,90,80,0,100,0.4,False,1.232,0
scenario244,right,100,100,20,100,-60,40,40,40,0.6,False,0.693,0
scenario245,right,60,80,100,40,-30,20,40,20,0.1,False,0.948,0
scenario246,left,100,60,20,60,0,0,60,80,0.4,False,1.087,0
scenario247,right,100,60,60,60,30,20,40,0,0.4,False,0.772,0
scenario248,left,100,100,80,40,60,100,20,80,0.2,False,1.176,0
scenario249,left,80,100,0,40,-30,100,60,100,0.6,False,1.111,0
scenario250,right,20,80,40,40,0,40,60,100,1.0,False,0.934,0
scenario251,right,80,40,100,20,90,0,100,40,1.0,False,0.858,0
scenario252,left,80,40,60,60,60,100,0,60,0.8,False,1.216,0
scenario253,right,0,20,20,80,90,20,20,100,0.1,False,0.813,0
scenario254,left,80,20,0,80,60,80,80,0,0.8,False,1.198,0
scenario255,right,80,100,60,0,-90,40,0,40,0.4,False,0.824,0
scenario256,left,20,80,100,0,0,100,60,20,0.1,False,1.152,0
scenario257,right,80,0,0,40,90,20,40,20,1.0,False,0.801,0
scenario258,left,100,20,40,20,30,60,100,60,0.4,False,1.106,0
scenario259,left,80,40,40,60,30,60,0,80,0.2,False,1.179,0
scenario260,right,80,60,60,0,-90,80,40,60,0.2,False,0.85,0
scenario261,right,0,80,20,0,-90,40,0,20,0.8,False,5.289,0
scenario262,right,0,20,80,20,-30,0,40,20,1.0,False,0.803,0
scenario263,left,100,40,100,40,0,100,20,80,0.6,False,1.116,0
scenario264,left,80,0,0,80,60,60,100,80,1.0,False,1.085,0
scenario265,left,0,80,80,0,0,20,100,40,0.4,False,1.094,0
scenario266,left,40,20,0,80,30,40,100,100,0.2,False,1.105,0
scenario267,right,100,20,80,60,-30,20,20,80,0.8,False,0.867,0
scenario268,right,40,80,20,100,0,20,40,0,0.1,False,0.782,0
scenario269,left,80,0,40,20,0,0,20,40,0.6,False,1.156,0
scenario270,right,60,0,60,100,60,60,80,20,0.8,False,0.892,0
scenario271,right,100,0,0,80,-60,80,20,20,0.1,False,0.753,0
scenario272,right,40,20,40,0,-90,40,80,100,1.0,False,0.82,0
scenario273,right,80,80,60,40,0,40,0,20,0.2,False,0.87,0
scenario274,left,40,0,100,100,-90,80,100,60,1.0,False,1.168,0
scenario275,left,20,0,0,60,30,80,60,0,0.8,False,1.116,0
scenario276,left,60,20,40,100,-90,20,60,100,0.8,False,1.053,0
scenario277,left,0,60,60,0,30,100,60,20,0.4,False,1.085,0
scenario278,left,20,100,60,60,-60,40,0,0,0.4,False,1.081,0
scenario279,left,80,100,80,100,90,20,100,20,1.0,False,1.184,0
scenario280,right,100,40,20,40,-60,60,20,80,1.0,False,0.734,0
scenario281,right,80,100,100,60,60,100,80,0,0.4,False,1.022,0
scenario282,left,60,60,0,60,-30,80,60,0,0.1,False,1.115,0
scenario283,right,20,60,20,20,-90,100,80,0,0.4,False,6.053,0
scenario284,right,60,0,20,40,-30,100,100,0,0.8,False,0.837,0
scenario285,left,60,100,100,60,-30,40,80,40,0.6,False,1.066,0
scenario286,right,20,20,100,0,-60,40,20,0,0.1,False,0.692,0
scenario287,right,20,100,60,40,-30,60,60,80,0.2,False,0.756,0
scenario288,right,100,100,40,80,-60,40,60,20,0.6,False,0.727,0
scenario289,left,80,20,0,0,90,100,60,60,1.0,False,1.148,0
scenario290,left,60,80,80,0,-90,80,60,40,0.4,False,1.064,0
scenario291,left,60,0,40,60,-30,0,100,40,0.2,False,1.052,0
scenario292,left,0,60,100,20,-60,60,80,100,0.4,False,1.204,0
scenario293,right,60,80,20,40,0,80,100,100,0.8,False,0.987,0
scenario294,right,60,0,60,80,-90,0,80,60,1.0,False,5.02,0
scenario295,left,60,20,80,80,90,0,40,60,0.2,False,1.202,0
scenario296,right,80,60,40,100,60,60,80,100,0.2,False,0.762,0
scenario297,left,20,20,100,100,0,60,80,60,1.0,False,1.137,0
scenario298,right,0,80,80,40,90,0,100,0,0.8,False,0.881,0
scenario299,left,20,60,80,60,90,100,0,60,0.8,False,1.175,0
scenario300,left,80,40,40,0,90,80,0,40,0.2,False,1.168,0
scenario301,right,80,20,80,60,-90,80,100,0,0.6,False,0.778,0
scenario302,right,20,20,20,60,60,20,80,40,0.1,False,0.922,0
scenario303,left,40,80,20,0,30,20,100,80,0.6,False,1.111,0
scenario304,left,40,80,0,20,30,20,40,100,0.1,False,1.12,0
scenario305,right,100,0,40,80,-30,80,40,40,0.4,False,0.911,0
scenario306,left,40,20,20,80,90,100,60,20,0.1,False,1.26,0
scenario307,right,0,60,80,60,60,20,0,100,0.2,False,0.886,0
scenario308,right,60,20,20,60,90,80,100,20,0.2,False,0.962,0
scenario309,right,100,20,60,80,-60,60,40,0,0.6,False,0.865,0
scenario310,left,100,40,100,20,0,60,100,20,0.1,False,1.095,0
scenario311,left,80,100,40,20,30,40,60,0,0.6,False,1.231,0
scenario312,right,20,80,0,20,-60,80,80,0,0.2,False,0.721,0
scenario313,left,20,0,60,80,90,60,60,20,1.0,False,1.205,0
scenario314,right,80,100,60,20,-90,60,80,80,0.6,False,0.879,0
scenario315,left,100,60,60,20,0,40,100,80,0.8,False,0.964,0
scenario316,right,20,60,40,40,-30,60,100,20,1.0,False,0.851,0
scenario317,left,0,20,60,0,0,40,80,20,0.8,False,1.073,0
scenario318,right,20,0,0,0,60,0,60,100,1.0,False,0.897,0
scenario319,left,20,20,20,60,60,60,20,40,1.0,False,1.171,0
scenario320,right,100,100,20,40,0,40,100,100,0.1,False,0.892,0
scenario321,right,40,0,100,80,30,100,80,80,0.4,False,0.764,0
scenario322,left,60,0,80,20,60,0,0,0,0.8,False,1.116,0
scenario323,right,0,0,0,20,-60,100,20,40,0.1,False,0.893,0
scenario324,left,60,20,0,40,0,20,20,100,0.6,False,1.085,0
scenario325,left,40,60,80,80,30,0,40,60,1.0,False,1.144,0
scenario326,right,0,60,0,20,90,0,60,40,0.4,False,0.901,0
scenario327,left,40,40,0,80,30,0,40,60,0.6,False,1.108,0
scenario328,left,0,80,60,100,60,80,80,60,0.2,False,1.143,0
scenario329,right,20,100,100,40,-60,0,20,100,1.0,False,0.86,0
scenario330,left,100,40,60,100,60,0,60,20,0.4,False,1.101,0
scenario331,right,100,60,20,20,-30,20,20,0,0.4,False,0.942,0
scenario332,right,60,80,0,20,30,60,40,0,0.8,False,0.731,0
scenario333,right,0,80,60,80,30,80,80,60,0.1,False,0.784,0
scenario334,left,80,0,20,100,30,80,100,80,0.6,False,1.094,0
scenario335,right,60,60,20,40,-60,80,20,20,0.2,False,0.969,0
scenario336,left,40,100,40,0,30,0,60,40,0.8,False,1.04,0
scenario337,right,20,80,20,100,30,60,20,40,0.2,False,0.723,0
scenario338,left,60,20,80,100,60,80,80,20,0.1,False,1.235,0
scenario339,left,40,0,20,0,30,100,20,60,0.1,False,1.23,0
scenario340,right,100,100,40,100,0,100,80,100,0.2,False,1.057,0
scenario341,left,0,100,20,80,-90,80,100,100,0.2,False,1.04,0
scenario342,right,0,0,40,80,-90,40,20,80,0.2,False,0.794,0
scenario343,right,60,80,0,100,0,60,60,80,1.0,False,0.876,0
scenario344,left,100,80,40,60,90,20,20,60,1.0,False,1.197,0
scenario345,left,40,20,100,100,-90,60,80,80,0.6,False,1.041,0
scenario346,right,60,60,40,100,0,0,40,80,0.8,False,0.818,0
scenario347,left,0,60,60,0,-60,80,40,80,1.0,False,1.026,0
scenario348,left,80,60,80,80,-30,80,100,60,0.4,False,0.829,0
scenario349,right,60,20,100,40,-30,40,20,0,0.1,False,0.893,0
scenario350,left,60,100,100,60,60,20,100,100,0.2,False,1.182,0
scenario351,right,80,100,0,100,-90,60,100,60,1.0,False,0.704,0
scenario352,right,0,100,100,100,-60,100,0,40,0.1,False,0.993,0
scenario353,left,40,20,0,0,-30,0,100,80,1.0,False,3.073,0
scenario354,right,80,20,20,20,-90,0,20,40,0.6,False,0.929,0
scenario355,left,80,0,40,80,0,0,0,60,0.2,False,1.16,0
scenario356,right,0,60,60,0,0,60,20,60,0.1,False,0.88,0
scenario357,left,100,0,40,40,90,80,60,80,0.8,False,1.186,0
scenario358,right,60,100,100,100,0,20,0,40,0.8,False,0.84,0
scenario359,left,100,40,100,40,-60,20,40,80,0.1,False,1.084,0
scenario360,right,20,60,60,40,30,60,20,60,0.4,False,0.719,0
scenario361,left,60,0,20,20,90,0,80,20,1.0,False,1.226,0
scenario362,right,0,40,80,20,-60,0,60,100,0.8,False,0.93,0
scenario363,right,20,20,100,20,30,20,0,100,0.8,False,0.976,0
scenario364,right,20,40,20,0,-60,40,100,0,0.2,False,0.714,0
scenario365,left,100,40,60,80,90,0,40,40,0.6,False,1.25,0
scenario366,right,40,100,0,0,90,20,40,60,0.6,False,0.88,0
scenario367,left,40,0,0,40,-30,40,80,20,0.1,False,1.242,0
scenario368,left,0,80,0,60,-30,20,0,40,0.8,False,1.1,0
scenario369,right,20,80,20,60,-90,60,100,40,0.1,False,0.81,0
scenario370,right,60,80,20,20,-60,0,100,80,1.0,False,5.109,0
scenario371,left,80,20,100,100,90,100,60,20,0.4,False,1.235,0
scenario372,left,80,80,80,100,-60,20,20,0,0.4,False,1.134,0
scenario373,left,100,100,20,20,0,100,0,0,0.2,False,1.054,0
scenario374,left,100,40,60,20,0,40,60,80,0.8,False,1.085,0
scenario375,right,80,80,0,0,90,20,60,40,0.4,False,0.858,0
scenario376,right,100,20,80,20,60,20,0,40,0.4,False,0.946,0
scenario377,left,60,40,40,40,-90,40,60,60,0.2,False,1.038,0
scenario378,right,100,20,80,60,90,100,80,60,0.6,False,0.96,0
scenario379,left,20,0,100,80,90,0,60,40,0.1,False,1.177,0
scenario380,left,0,60,80,0,30,80,40,0,0.2,False,1.228,0
scenario381,right,100,100,100,20,-90,100,40,20,0.1,False,0.933,0
scenario382,right,40,20,60,20,0,60,20,100,1.0,False,1.058,0
scenario383,left,20,100,40,20,-60,0,40,60,1.0,False,1.074,0
scenario384,right,80,100,40,40,60,40,100,0,1.0,False,0.982,0
scenario385,right,0,40,40,0,-90,80,100,60,0.8,False,0.713,0
scenario386,left,0,60,100,60,60,0,20,60,0.4,False,1.158,0
scenario387,right,60,40,20,0,-90,40,40,80,0.6,False,0.859,0
scenario388,left,20,0,100,0,-60,40,0,100,0.6,False,1.249,0
