Row,z_1,z_2
bnd_pnt_1,2.83760672651237,-0.603026140996333
bnd_pnt_2,2.39427447438625,0.563301429663592
bnd_pnt_3,1.70157191455374,2.0956377622352
bnd_pnt_4,1.13949467538912,3.13370626146817
bnd_pnt_5,0.342134243431393,3.49908551704287
bnd_pnt_6,-0.478887705175729,3.42636070809683
bnd_pnt_7,-1.34857718486105,3.30290800307743
bnd_pnt_8,-1.90168000427147,3.1282902997526
bnd_pnt_9,-2.39429920766988,2.79858973200447
bnd_pnt_10,-2.75055601293922,1.98591437921805
bnd_pnt_11,-2.5209943899313,0.557797643554308
bnd_pnt_12,-2.07766213780518,-0.608529927105617
bnd_pnt_13,-1.38495957797267,-2.14086625967722
bnd_pnt_14,-0.822882338808056,-3.17893475891019
bnd_pnt_15,-0.0255219068503251,-3.5443140144849
bnd_pnt_16,0.795500041756797,-3.47158920553886
bnd_pnt_17,1.66518952144212,-3.34813650051946
bnd_pnt_18,2.21829234085253,-3.17351879719463
bnd_pnt_19,2.71091154425095,-2.84381822944649
bnd_pnt_20,3.06716834952029,-2.03114287666007
bnd_pnt_21,2.83760672651237,-0.603026140996333
