instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario55,0,40,40,80,40,90,80,60,0,0.4,False,1.143,0
scenario56,1,0,40,80,0,-60,80,20,60,0.2,False,0.995,0
scenario57,1,0,80,40,100,0,60,0,20,0.8,False,0.92,0
scenario58,0,40,20,100,60,90,100,80,100,1.0,False,1.193,0
scenario59,1,80,80,60,80,-60,80,0,60,0.8,False,5.123,0
scenario60,0,40,40,0,60,-90,40,80,60,0.1,False,1.048,0
scenario61,1,60,100,100,60,-90,60,60,20,0.2,False,0.91,0
scenario62,0,20,40,100,0,-60,0,40,100,1.0,False,1.113,0
scenario63,1,80,60,100,100,-60,40,80,60,0.2,False,0.789,0
scenario64,0,20,20,100,60,-60,80,40,100,0.6,False,1.03,0
scenario65,0,100,100,60,0,-30,20,80,80,0.4,False,1.03,0
scenario66,1,0,0,100,80,60,0,20,60,0.8,False,0.819,0
scenario67,0,100,20,60,60,60,100,80,60,0.4,False,1.053,0
scenario68,0,0,100,40,40,0,40,80,40,0.6,False,1.046,0
scenario69,1,0,40,40,20,-60,100,100,40,0.1,False,0.77,0
scenario70,1,60,20,80,60,90,80,100,20,0.6,False,0.943,0
scenario71,1,40,60,0,100,-60,0,80,100,0.4,False,0.816,0
scenario72,0,60,60,0,100,-90,60,0,60,0.1,False,1.035,0
scenario73,1,80,80,0,60,-90,80,20,100,0.2,False,0.979,0
scenario74,0,80,20,20,60,30,100,80,20,0.2,False,1.159,0
scenario75,1,60,40,60,80,60,60,100,100,1.0,False,0.93,0
scenario76,0,40,20,60,40,60,80,0,80,0.6,False,1.205,0
scenario77,0,60,60,100,80,30,40,20,80,0.2,False,1.2,0
scenario78,1,20,20,80,80,60,20,20,0,1.0,False,0.893,0
scenario79,1,40,0,0,20,0,100,100,80,0.1,False,0.875,0
scenario80,0,20,80,40,20,-30,0,60,20,0.4,False,1.048,0
scenario81,0,60,0,80,100,60,60,20,100,0.4,False,1.204,0
scenario82,1,40,0,100,0,-30,40,20,20,1.0,False,0.869,0
scenario83,0,20,100,100,20,90,60,0,60,0.4,False,1.173,0
scenario84,1,100,60,20,60,0,20,20,0,1.0,False,0.822,0
scenario85,1,40,60,40,100,0,60,40,0,0.2,False,0.93,0
scenario86,0,80,80,0,100,90,60,60,40,0.8,False,1.184,0
scenario87,1,100,80,80,0,30,80,80,0,1.0,False,0.873,0
scenario88,0,60,40,20,0,60,20,60,20,0.2,False,1.187,0
scenario89,1,80,0,40,60,60,80,100,40,0.4,False,0.906,0
scenario90,0,60,40,0,20,-90,0,0,80,0.4,False,3.038,0
scenario91,1,20,20,0,100,90,0,80,100,0.8,False,0.941,0
scenario92,0,60,80,40,80,0,60,100,80,0.6,False,1.087,0
scenario93,0,0,60,40,20,-30,0,40,0,1.0,False,1.035,0
scenario94,1,0,40,0,0,-60,40,80,40,0.1,False,0.803,0
scenario95,1,80,80,20,40,-30,80,40,80,0.6,False,0.848,0
scenario96,0,0,100,40,100,30,40,20,40,0.2,False,1.075,0
scenario97,0,80,40,40,40,-30,40,60,40,0.6,False,1.07,0
scenario98,1,60,20,60,60,60,0,60,20,0.4,False,0.943,0
scenario99,0,40,0,20,60,-90,20,20,20,1.0,False,1.145,0
scenario100,1,0,60,0,60,-60,20,80,40,0.1,False,0.831,0
scenario101,0,40,20,60,40,-90,0,40,60,0.6,False,1.018,0
scenario102,1,40,0,80,0,-30,100,80,60,0.1,False,0.955,0
scenario103,1,100,80,40,40,90,100,40,0,0.6,False,0.901,0
scenario104,0,20,0,0,40,-60,60,60,0,1.0,False,1.032,0
scenario105,0,60,80,20,80,-60,20,100,100,0.1,False,3.089,0
scenario106,1,0,100,40,80,0,0,20,0,0.1,False,0.844,0
scenario107,0,100,60,80,0,-90,40,100,60,0.8,False,1.165,0
scenario108,0,0,0,100,20,90,100,80,20,1.0,False,1.197,0
scenario109,1,20,80,0,60,30,0,20,100,0.6,False,0.788,0
scenario110,1,40,0,60,0,-30,0,60,0,0.6,False,0.876,0
scenario111,0,60,20,60,20,60,20,0,0,0.6,False,1.064,0
scenario112,1,100,0,0,60,-30,100,80,60,0.1,False,0.811,0
scenario113,1,40,0,60,80,0,80,0,40,0.4,False,0.793,0
scenario114,0,40,60,80,60,90,40,100,60,1.0,False,1.225,0
scenario115,1,100,100,20,80,90,100,0,80,0.1,False,0.906,0
scenario116,0,20,0,100,20,90,100,0,100,0.4,False,1.15,0
scenario117,1,100,60,80,40,0,0,20,0,0.2,False,0.809,0
scenario118,0,0,80,0,0,-90,60,80,100,0.2,False,1.091,0
scenario119,0,20,0,0,40,-60,20,0,40,1.0,False,1.11,0
scenario120,1,80,0,100,20,-60,80,40,80,1.0,False,0.926,0
scenario121,1,60,100,60,60,90,20,80,20,0.8,False,0.819,0
scenario122,0,100,40,60,100,60,80,20,0,0.8,False,1.198,0
scenario123,1,40,60,40,40,60,40,60,80,1.0,False,0.8,0
scenario124,1,20,80,100,100,-60,100,0,60,0.2,False,0.954,0
scenario125,0,80,20,60,20,-90,0,100,80,0.4,False,3.108,0
scenario126,0,40,0,20,20,-60,60,0,20,1.0,False,1.157,0
scenario127,1,60,40,60,0,90,60,100,40,0.2,False,0.798,0
scenario128,0,80,60,0,80,90,100,80,80,0.8,False,1.203,0
scenario129,0,40,60,20,60,-90,20,100,40,0.1,False,0.996,0
scenario130,1,100,100,0,40,30,40,100,20,0.2,False,0.888,0
scenario131,0,80,80,20,20,0,80,80,100,0.2,False,1.114,0
scenario132,0,40,20,40,80,90,80,60,0,0.2,False,1.185,0
scenario133,1,80,0,60,80,-60,0,0,40,1.0,False,0.831,0
scenario134,0,100,100,60,100,60,20,20,0,0.6,False,1.187,0
scenario135,1,0,80,80,20,0,80,100,40,0.2,False,0.74,0
scenario136,1,80,80,80,100,-60,80,20,20,0.2,False,0.955,0
scenario137,0,100,100,0,0,-90,100,60,20,0.6,False,1.131,0
scenario138,1,0,80,100,80,30,0,60,20,1.0,False,0.886,0
scenario139,1,0,40,60,0,60,80,60,40,0.4,False,0.857,0
scenario140,0,100,100,0,100,60,60,0,100,0.8,False,1.171,0
scenario141,1,100,20,100,0,60,100,40,100,0.2,False,0.96,0
scenario142,1,0,100,100,60,0,60,40,60,0.1,False,0.995,0
scenario143,0,60,0,100,80,-30,0,80,100,0.6,False,1.395,0
scenario144,0,80,0,40,40,60,100,40,100,0.1,False,1.199,0
scenario145,1,60,20,60,40,90,40,80,60,0.8,False,0.959,0
scenario146,0,20,60,40,80,60,100,60,100,0.1,False,1.224,0
scenario147,1,0,0,0,60,90,80,40,0,0.1,False,0.743,0
scenario148,0,80,40,60,60,-30,0,20,100,0.6,False,1.109,0
scenario149,1,20,60,80,0,-30,20,20,60,1.0,False,0.961,0
scenario150,0,0,0,40,80,-30,60,20,0,1.0,False,1.138,0
scenario151,0,0,100,80,60,30,40,0,20,0.8,False,1.112,0
scenario152,0,20,40,60,60,30,60,100,80,0.8,False,1.032,0
scenario153,1,40,100,0,60,-60,80,20,100,0.8,False,0.858,0
scenario154,1,100,0,20,60,-60,20,60,40,0.6,False,0.794,0
scenario155,1,100,20,100,20,-30,40,80,0,0.1,False,0.822,0
scenario156,0,0,60,20,20,0,80,0,100,0.2,False,1.12,0
scenario157,1,20,40,20,40,30,60,80,0,0.4,False,0.827,0
scenario158,1,60,20,100,20,30,40,60,80,0.6,False,0.906,0
scenario159,0,40,0,80,100,-90,60,0,60,0.4,False,1.062,0
scenario160,1,80,60,100,20,30,60,40,0,0.6,False,0.767,0
scenario161,0,20,0,60,100,0,100,40,80,0.8,False,1.062,0
scenario162,0,40,0,0,20,60,20,80,20,0.8,False,1.059,0
scenario163,0,20,80,100,40,30,80,60,0,0.1,False,1.209,0
scenario164,1,100,20,60,40,60,20,60,40,0.4,False,0.822,0
scenario165,0,60,100,0,60,30,80,80,80,0.1,False,1.118,0
scenario166,0,60,80,40,80,-30,100,100,60,0.2,False,1.044,0
scenario167,1,20,100,0,100,90,0,100,60,0.6,False,0.768,0
scenario168,1,80,60,80,0,-90,40,40,0,0.1,False,1.031,0
scenario169,1,40,40,20,60,90,0,0,80,0.1,False,0.804,0
scenario170,0,100,0,40,60,30,100,0,80,0.6,False,1.225,0
scenario171,1,20,40,60,80,-90,20,60,20,0.1,False,0.944,0
scenario172,1,100,80,20,20,0,60,20,40,0.2,False,0.932,0
scenario173,0,20,60,80,0,90,20,60,80,0.2,False,1.184,0
scenario174,1,40,80,100,20,30,0,0,100,0.4,False,0.83,0
scenario175,0,80,80,100,80,-60,100,100,20,0.6,False,1.032,0
scenario176,0,80,60,80,0,60,80,100,40,0.8,False,1.165,0
scenario177,0,40,20,80,40,0,0,20,20,0.1,False,1.042,0
scenario178,1,20,100,20,0,-60,40,100,80,0.1,False,5.01,0
scenario179,0,100,20,20,40,30,60,20,0,0.1,False,1.177,0
scenario180,0,20,60,100,100,90,40,20,80,0.8,False,1.165,0
scenario181,0,80,20,80,100,90,20,80,80,0.2,False,1.185,0
scenario182,1,20,20,0,20,0,80,20,60,0.1,False,0.83,0
scenario183,1,20,0,80,80,90,40,100,100,0.8,False,0.811,0
scenario184,0,0,100,40,60,60,100,60,80,0.8,False,1.093,0
scenario185,1,100,0,80,20,60,60,80,80,0.4,False,0.902,0
scenario186,0,80,20,60,20,30,0,80,80,0.2,False,1.085,0
scenario187,1,60,60,100,60,30,100,40,60,0.2,False,0.884,0
scenario188,1,40,80,40,0,-30,100,100,40,0.1,False,0.793,0
scenario189,1,20,100,20,20,-60,0,60,60,0.8,False,0.929,0
scenario190,0,100,40,100,100,-30,0,40,60,0.1,False,1.075,0
scenario191,0,60,40,20,80,-60,60,20,100,1.0,False,1.041,0
scenario192,1,60,100,20,0,30,0,40,0,0.6,False,0.84,0
scenario193,1,80,60,100,40,30,100,100,0,0.4,False,0.98,0
scenario194,0,100,60,60,100,90,100,100,40,0.8,False,1.061,0
scenario195,0,40,80,60,80,0,20,0,60,0.8,False,1.11,0
scenario196,1,0,40,20,80,-90,60,60,60,0.2,False,0.889,0
scenario197,0,20,60,20,20,60,20,0,40,1.0,False,1.208,0
scenario198,0,40,60,20,100,-60,60,20,20,0.1,False,11.798,0
scenario199,1,80,0,0,100,-60,20,40,60,0.4,False,0.889,0
scenario200,1,80,100,80,80,-90,20,80,20,0.8,False,0.944,0
scenario201,0,40,0,100,80,-90,80,60,40,0.4,False,1.071,0
scenario202,0,20,80,60,80,60,40,60,0,1.0,False,1.233,0
scenario203,1,0,0,40,100,0,80,20,60,0.2,False,0.942,0
scenario204,1,0,80,0,0,30,80,20,60,1.0,False,0.906,0
scenario205,0,100,20,40,60,-30,60,0,40,0.6,False,1.057,0
scenario206,1,80,100,20,0,30,20,80,20,0.6,False,0.892,0
scenario207,0,80,20,20,20,-30,100,60,80,0.2,False,1.085,0
scenario208,1,20,80,20,80,-90,0,100,80,1.0,False,4.996,0
scenario209,0,0,0,100,60,-90,60,40,0,0.4,False,1.166,0
scenario210,1,100,40,0,0,90,40,100,40,0.8,False,0.844,0
scenario211,1,0,60,0,80,-90,40,40,40,0.2,False,0.991,0
scenario212,0,60,100,40,20,90,80,80,20,0.8,False,1.15,0
scenario213,0,40,80,20,40,-30,20,100,20,0.1,False,1.068,0
scenario214,1,100,40,80,100,60,20,80,40,0.2,False,0.83,0
scenario215,1,40,20,100,60,-30,100,0,0,1.0,False,0.897,0
scenario216,0,20,40,40,80,-60,60,80,80,0.4,False,1.096,0
scenario217,0,100,40,80,0,-60,40,20,20,0.1,False,1.031,0
scenario218,1,20,100,60,100,90,100,60,40,0.4,False,0.783,0
scenario219,1,60,20,60,80,60,100,60,0,0.6,False,0.854,0
scenario220,0,40,80,60,40,-60,40,60,60,0.6,False,1.119,0
scenario221,0,80,20,0,0,0,40,20,80,0.4,False,1.136,0
scenario222,0,0,100,100,100,-30,40,0,40,1.0,False,1.1,0
scenario223,1,20,60,40,40,-90,40,20,20,0.2,False,0.675,0
scenario224,1,100,0,0,40,0,60,100,0,0.4,False,0.902,0
scenario225,0,100,20,60,0,0,20,0,100,1.0,False,1.097,0
scenario226,1,20,100,60,40,-30,80,60,20,0.2,False,0.994,0
scenario227,0,20,60,80,0,-30,100,40,0,1.0,False,1.068,0
scenario228,1,60,20,0,20,90,40,0,80,0.4,False,0.914,0
scenario229,0,0,20,40,100,60,80,80,100,0.8,False,1.218,0
scenario230,1,40,60,40,0,-90,80,100,60,0.6,False,0.75,0
scenario231,0,80,100,0,80,-90,40,40,60,0.8,False,1.025,0
scenario232,0,80,100,20,40,-60,60,60,80,1.0,False,1.083,0
scenario233,1,0,100,80,20,60,60,80,20,0.6,False,0.836,0
scenario234,1,0,20,80,0,0,20,100,20,0.4,False,0.868,0
scenario235,0,80,80,60,100,-90,0,0,40,1.0,False,1.049,0
scenario236,1,100,60,100,20,-90,60,80,60,0.6,False,0.893,0
scenario237,0,0,20,100,0,30,40,40,40,0.8,False,1.184,0
scenario238,0,40,0,0,80,0,0,100,40,0.8,False,1.2,0
scenario239,1,60,60,100,20,-30,40,60,80,0.6,False,0.826,0
scenario240,0,80,0,40,80,30,20,0,0,0.1,False,1.11,0
scenario241,1,100,40,0,20,-90,0,80,0,1.0,False,0.956,0
scenario242,1,20,0,80,0,60,20,0,20,0.1,False,0.851,0
scenario243,1,20,40,40,40,60,80,20,60,0.1,False,0.781,0
scenario244,0,60,60,20,100,-30,0,100,80,1.0,False,1.118,0
scenario245,1,60,0,0,60,30,0,80,80,0.1,False,0.781,0
scenario246,0,20,80,20,100,-30,40,40,80,1.0,False,1.27,0
scenario247,1,60,0,60,0,60,60,0,60,0.6,False,0.887,0
scenario248,0,100,40,0,100,-30,60,40,100,0.2,False,1.029,0
scenario249,0,80,20,100,60,0,100,0,100,0.4,False,1.082,0
scenario250,1,60,60,40,20,90,100,80,60,0.1,False,0.738,0
scenario251,0,80,0,80,100,-90,40,40,100,1.0,False,1.017,0
scenario252,0,100,80,40,60,30,0,0,80,0.8,False,1.073,0
scenario253,1,20,40,20,60,90,60,40,100,0.4,False,0.759,0
scenario254,1,100,80,20,80,-30,20,20,20,0.4,False,0.893,0
scenario255,1,60,40,60,40,60,80,0,20,0.1,False,0.846,0
scenario256,0,100,20,40,100,-30,60,40,0,0.8,False,1.05,0
scenario257,1,60,80,40,0,30,60,80,60,0.6,False,0.858,0
scenario258,0,20,60,20,40,0,0,20,0,0.8,False,1.088,0
scenario259,1,0,100,0,80,-90,20,100,20,0.4,False,0.827,0
scenario260,0,0,80,40,20,-90,0,60,80,1.0,False,1.058,0
scenario261,0,0,60,40,40,-60,40,60,80,0.4,False,1.235,0
scenario262,1,80,60,40,80,0,20,100,20,1.0,False,0.81,0
scenario263,1,20,80,60,40,60,80,100,80,0.8,False,0.774,0
scenario264,0,80,0,0,100,-60,60,20,60,0.2,False,1.081,0
scenario265,1,0,100,80,80,-30,20,80,0,0.4,False,0.9,0
scenario266,1,80,40,60,0,90,20,60,0,0.8,False,0.773,0
scenario267,0,40,60,100,20,90,40,100,60,0.1,False,1.157,0
scenario268,1,80,100,100,20,30,40,60,80,0.4,False,0.842,0
scenario269,0,40,0,80,20,30,40,40,60,0.8,False,1.113,0
scenario270,0,60,100,100,0,-90,20,100,60,0.1,False,1.049,0
scenario271,0,80,20,20,20,60,60,40,20,0.6,False,1.176,0
scenario272,1,40,40,20,80,-30,100,60,80,0.6,False,0.74,0
scenario273,0,20,60,60,60,60,0,100,20,0.6,False,1.082,0
scenario274,0,40,0,0,40,-60,80,80,40,0.1,False,1.028,0
scenario275,1,0,80,80,60,60,100,60,100,1.0,False,0.742,0
scenario276,1,60,20,0,80,-30,60,20,100,1.0,False,0.719,0
scenario277,1,40,20,80,0,30,0,80,100,0.2,False,0.803,0
scenario278,1,100,40,100,60,30,60,20,40,0.2,False,0.734,0
scenario279,0,80,80,40,100,60,80,40,80,0.2,False,1.118,0
scenario280,0,0,80,20,60,-60,20,60,0,0.6,False,1.146,0
scenario281,1,100,40,80,20,-30,80,0,80,0.6,False,0.724,0
scenario282,0,0,80,100,60,0,20,40,20,0.4,False,1.128,0
scenario283,1,40,100,20,60,-60,60,60,40,0.8,False,0.94,0
scenario284,0,0,60,20,80,90,0,100,100,0.8,False,1.171,0
scenario285,0,0,20,60,60,-90,60,0,80,0.8,False,1.047,0
scenario286,1,40,0,0,100,-90,60,20,40,1.0,False,0.736,0
scenario287,1,0,20,20,40,0,20,100,0,0.2,False,1.03,0
scenario288,0,40,40,0,60,-90,100,40,0,0.4,False,1.143,0
scenario289,1,20,100,60,100,0,100,0,0,0.6,False,0.889,0
scenario290,1,60,20,80,0,-60,100,60,60,0.1,False,0.865,0
scenario291,0,40,0,40,100,-60,20,60,60,0.6,False,1.047,0
scenario292,0,80,40,40,20,30,100,80,80,0.4,False,1.182,0
scenario293,0,100,60,80,60,90,0,0,40,0.4,False,1.192,0
scenario294,0,60,100,40,100,30,0,0,20,0.4,False,1.091,0
scenario295,1,80,0,100,0,-30,100,100,60,0.8,False,0.923,0
scenario296,1,100,0,60,40,0,100,0,100,0.2,False,0.792,0
scenario297,0,100,20,60,20,0,80,20,100,1.0,False,1.15,0
scenario298,0,100,80,60,60,60,0,0,60,0.1,False,1.092,0
scenario299,1,60,60,80,80,-60,60,20,0,0.4,False,0.87,0
scenario300,0,40,40,60,40,-30,60,60,20,0.6,False,3.134,0
scenario301,1,60,20,100,60,90,100,100,0,0.2,False,0.788,0
scenario302,1,0,20,60,40,30,20,100,40,0.6,False,0.856,0
scenario303,0,40,100,100,60,60,100,40,100,0.8,False,1.105,0
scenario304,0,0,60,100,100,-60,60,20,0,0.4,False,1.017,0
scenario305,1,80,0,0,40,90,40,0,60,0.4,False,0.783,0
scenario306,0,0,0,20,80,30,100,100,40,0.1,False,1.12,0
scenario307,1,0,100,40,40,-60,80,80,100,0.2,False,0.922,0
scenario308,1,100,0,100,60,-30,0,80,80,0.1,False,0.916,0
scenario309,1,80,40,80,20,60,40,100,40,0.6,False,0.855,0
scenario310,0,40,100,60,80,30,100,60,100,1.0,False,1.215,0
scenario311,1,20,60,80,40,0,0,0,80,0.1,False,0.812,0
scenario312,1,80,80,100,80,-60,0,40,0,0.6,False,0.926,0
scenario313,0,20,80,0,20,-90,0,20,0,0.4,False,1.005,0
scenario314,0,60,100,40,60,90,0,40,40,0.2,False,1.144,0
scenario315,0,20,80,80,40,90,80,60,20,0.2,False,1.108,0
scenario316,1,100,40,40,40,-60,60,40,100,1.0,False,0.939,0
scenario317,0,20,80,20,20,0,100,80,100,0.1,False,1.182,0
scenario318,1,40,80,0,20,-30,40,20,80,1.0,False,0.846,0
scenario319,1,20,40,0,0,0,0,60,60,0.1,False,0.858,0
scenario320,1,40,40,60,40,90,60,100,100,0.8,False,0.961,0
scenario321,0,80,20,40,60,-90,0,40,60,0.6,False,1.055,0
scenario322,0,40,80,80,40,-60,40,80,40,0.6,False,1.048,0
scenario323,0,60,80,0,0,0,0,0,20,1.0,False,1.102,0
scenario324,1,100,40,80,40,0,80,20,100,0.1,False,0.844,0
scenario325,1,0,0,40,0,-30,80,60,60,1.0,False,0.764,0
scenario326,0,40,80,20,80,90,20,100,100,0.4,False,1.221,0
scenario327,0,60,80,80,100,30,40,60,60,0.6,False,1.162,0
scenario328,0,0,40,40,60,-30,60,20,20,0.8,False,1.108,0
scenario329,1,80,100,0,0,90,60,80,20,0.1,False,0.828,0
scenario330,1,100,20,60,80,-60,80,0,40,1.0,False,0.944,0
scenario331,0,80,20,40,80,-90,40,100,100,0.2,False,1.041,0
scenario332,1,100,100,0,100,0,40,100,80,0.1,False,0.937,0
scenario333,1,80,100,100,100,-30,40,60,0,0.4,False,0.938,0
scenario334,1,20,100,20,60,30,40,0,40,1.0,False,0.796,0
scenario335,0,60,80,40,20,-90,0,80,60,0.8,False,1.05,0
scenario336,1,60,0,60,60,90,40,80,60,1.0,False,0.817,0
scenario337,0,60,60,20,100,60,100,0,100,0.6,False,1.184,0
scenario338,1,0,0,80,20,60,20,0,100,0.6,False,0.797,0
scenario339,0,0,20,100,0,60,100,20,40,0.8,False,1.192,0
scenario340,1,80,40,20,20,-30,100,60,100,0.4,False,0.876,0
scenario341,0,100,100,40,0,-60,40,80,0,1.0,False,1.092,0
scenario342,0,100,40,60,40,-60,40,0,40,0.4,False,1.048,0
scenario343,1,40,20,0,60,60,60,80,100,0.2,False,0.773,0
scenario344,0,40,20,40,0,0,40,60,20,0.4,False,1.155,0
scenario345,1,60,100,60,60,-60,60,20,0,0.1,False,0.855,0
scenario346,0,0,40,0,80,90,60,100,60,0.8,False,1.074,0
scenario347,1,20,60,40,60,90,100,100,40,0.1,False,0.78,0
scenario348,0,0,60,100,80,-30,60,20,60,1.0,False,1.098,0
scenario349,0,60,80,80,0,-90,40,40,80,0.6,False,1.061,0
scenario350,0,0,0,60,0,90,80,40,80,0.4,False,1.077,0
scenario351,1,60,20,0,100,-60,80,20,80,0.2,False,0.924,0
scenario352,1,80,80,100,60,-90,20,60,20,0.8,False,0.861,0
scenario353,0,0,40,20,100,30,20,80,100,0.1,False,1.09,0
scenario354,1,40,80,20,20,-90,80,20,40,0.8,False,0.922,0
scenario355,1,40,100,80,0,60,0,80,20,0.1,False,0.751,0
scenario356,0,20,60,80,100,0,0,0,20,0.8,False,1.041,0
scenario357,0,40,40,20,80,60,0,60,20,0.4,False,1.203,0
scenario358,0,20,40,60,20,0,20,60,80,0.4,False,1.072,0
scenario359,1,20,100,80,40,30,20,20,20,0.6,False,0.795,0
scenario360,1,0,60,60,100,-90,20,0,100,0.6,False,0.816,0
scenario361,0,40,80,20,100,90,60,0,40,0.6,False,1.117,0
scenario362,1,100,60,80,80,-60,0,20,20,0.8,False,0.7,0
scenario363,1,40,20,100,20,-90,80,80,40,0.2,False,0.92,0
scenario364,0,20,0,60,0,90,20,80,80,1.0,False,1.129,0
scenario365,1,100,40,40,60,60,0,0,20,1.0,False,1.033,0
scenario366,0,0,100,0,40,-30,80,80,100,0.2,False,1.303,0
scenario367,1,20,40,20,100,60,40,60,40,1.0,False,0.775,0
scenario368,0,0,20,40,40,-30,80,20,40,1.0,False,1.124,0
scenario369,1,60,20,0,40,90,40,40,80,0.4,False,0.793,0
scenario370,0,40,0,100,40,30,20,0,60,0.2,False,1.204,0
scenario371,0,60,0,80,80,60,100,80,100,1.0,False,1.21,0
scenario372,0,100,60,0,80,-90,100,40,80,0.1,False,1.042,0
scenario373,1,20,100,100,0,0,20,40,0,0.1,False,0.921,0
scenario374,1,20,0,80,100,-30,0,80,0,1.0,False,1.051,0
scenario375,1,60,40,40,80,-60,100,100,40,0.8,False,0.971,0
scenario376,0,80,0,40,100,60,40,0,0,0.8,False,1.192,0
scenario377,1,0,80,40,0,90,80,80,20,0.2,False,0.74,0
scenario378,0,100,60,20,60,0,60,0,80,0.1,False,1.166,0
scenario379,0,80,100,0,100,30,80,40,0,0.8,False,1.122,0
scenario380,1,40,40,0,20,30,60,20,60,0.2,False,0.817,0
scenario381,1,100,20,80,100,30,0,40,40,0.1,False,0.827,0
scenario382,1,80,80,40,20,90,60,0,60,0.6,False,0.941,0
scenario383,1,100,0,80,20,-90,80,60,100,0.4,False,0.763,0
scenario384,0,40,40,60,80,-60,20,80,80,1.0,False,1.295,0
scenario385,0,80,0,100,40,0,80,40,100,0.8,False,1.105,0
scenario386,1,80,40,100,60,0,60,20,100,0.4,False,0.838,0
scenario387,1,80,0,80,20,-90,0,100,40,0.4,False,0.88,0
scenario388,0,40,100,20,80,60,40,60,100,1.0,False,1.19,0
scenario389,0,100,100,0,60,-60,0,0,80,0.1,False,3.045,0
