Row,z_1,z_2
scenario1,0.86781889224789,0.654416212310797
scenario2,-0.662671502221309,0.628153092300813
scenario3,-0.847365048300613,-0.915441854698876
scenario4,0.0943239415916374,1.29018568198163
scenario5,0.762020036350024,-0.31863752023503
scenario6,0.534781479412505,-0.785729296027335
scenario7,0.0292634534706451,0.752945809151687
scenario8,0.702771942493129,-0.852050895697026
scenario9,-0.193668708257109,-1.21084288847879
scenario10,0.547677223864656,0.489192034845971
scenario11,-1.08318478338287,0.292000231158773
scenario12,-0.720556714194302,0.17083150267816
scenario13,0.86781889224789,0.654416212310797
scenario14,-0.693276235777271,0.436914420582702
scenario15,-0.847365048300613,-0.915441854698876
scenario16,0.0838282565409216,1.2246016812518
scenario17,0.757167531476644,-0.348959188770188
scenario18,0.554890527917752,-0.660074625039055
scenario19,0.0162680162915047,0.671741699336759
scenario20,0.702771942493129,-0.852050895697026
scenario21,-0.188025528079772,-1.17558055628411
scenario22,0.521924995182073,0.328275031663017
scenario23,-1.08882796356021,0.256737898964099
scenario24,-0.710061029143586,0.236415503407991
scenario25,0.885428188624712,0.764450774213979
scenario26,-0.680280798598131,0.51811853039763
scenario27,-0.816760314744651,-0.724203182980765
scenario28,0.0637192080356753,1.09894701026352
scenario29,0.757167531476644,-0.348959188770188
scenario30,0.560533708095088,-0.624812292844382
scenario31,0.0162680162915047,0.671741699336759
scenario32,0.692276257442414,-0.917634896426857
scenario33,-0.213777756762355,-1.33649755946707
scenario34,0.534920432361213,0.409479141477946
scenario35,-1.09594157488631,0.212287337790748
scenario36,-0.714913534016965,0.206093834872833
scenario37,0.880575683751333,0.734129105678822
scenario38,-0.680280798598131,0.51811853039763
scenario39,-0.834369611121472,-0.834237744883948
scenario40,0.0767146452148157,1.18015112007845
scenario41,0.762020036350024,-0.31863752023503
scenario42,0.554890527917752,-0.660074625039055
scenario43,0.0420202449740877,0.832658702519712
scenario44,0.685162646116308,-0.962085457600208
scenario45,-0.183173023206393,-1.14525888774896
scenario46,0.542034043687319,0.453929702651297
scenario47,-1.08318478338287,0.292000231158773
scenario48,-0.714913534016965,0.206093834872833
scenario49,0.880575683751333,0.734129105678822
scenario50,-0.673167187272025,0.562569091570981
scenario51,-0.847365048300613,-0.915441854698876
scenario52,0.0767146452148157,1.18015112007845
scenario53,0.731415302794061,-0.509876191953141
scenario54,0.534781479412505,-0.785729296027335
scenario55,0.0292634534706451,0.752945809151687
scenario56,0.69791943761975,-0.882372564232183
scenario57,-0.213777756762355,-1.33649755946707
scenario58,0.534920432361213,0.409479141477946
scenario59,-1.10893701206545,0.13108322797582
scenario60,-0.720556714194302,0.17083150267816
scenario61,0.885428188624712,0.764450774213979
