instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,feature_direction,visibility,roadsurface,vehiclestability,probability,collision,min_ttc,run_duration,algo_safety
scenario50,-60,20,100,60,60,40,0.6,100,0,0,20,40,20,1e-05,0,1.094080673798085,22.80962538719177,0
scenario51,90,20,20,20,20,0,0.8,100,0,0,20,40,40,1e-05,0,1.0148145432784248,22.203253507614136,0
scenario52,-60,20,40,20,40,40,0.8,40,60,1,20,40,60,1e-05,0,0.9332010234910753,27.346312284469604,0
scenario53,0,60,20,20,40,40,0.8,20,0,0,20,40,80,1e-05,0,1.0887039262190703,22.947348594665527,0
scenario54,-90,40,100,20,20,40,0.8,40,60,0,20,40,100,1e-05,0,1.0500950952925188,22.850908279418945,0
scenario55,-30,20,20,40,80,40,0.6,100,0,0,20,60,0,1e-05,0,1.0646242222248887,22.7705979347229,0
scenario56,60,60,20,0,0,0,0.4,0,100,1,20,60,20,1e-05,0,0.8867093554170004,26.74880433082581,0
scenario57,90,20,40,40,0,80,0.4,40,60,1,20,60,40,1e-05,0,0.763239279389027,26.839510679244995,0
scenario58,0,60,100,0,0,100,0.6,80,20,0,20,60,60,1e-05,0,1.1299453894160858,22.976295232772827,0
scenario59,30,60,60,0,20,100,0.8,0,100,0,20,60,80,1e-05,0,1.0476742744674223,22.410826206207275,0
scenario60,30,20,80,20,40,0,0.8,0,100,1,20,60,100,1e-05,0,0.923242400531775,26.895022869110107,0
scenario61,-30,60,20,0,0,100,0.2,80,20,1,20,80,0,1e-05,0,0.8278886170044925,27.52009344100952,0
scenario62,-30,60,20,40,0,80,0.4,40,60,0,20,80,20,1e-05,0,1.1819198459596572,22.90019106864929,0
scenario63,-60,0,80,0,0,80,0.4,80,20,1,20,80,40,1e-05,0,0.924715234288169,27.459779500961304,0
scenario64,-90,60,100,40,100,40,0.6,40,60,0,20,80,60,1e-05,0,1.0986558600960514,22.85921216011048,0
scenario65,-30,20,40,0,0,0,0.2,0,100,1,20,80,80,1e-05,0,0.798810885025646,27.414836645126343,0
scenario66,30,20,20,0,40,40,0.8,80,20,1,20,80,100,1e-05,0,0.7904966758566025,26.4782030582428,0
scenario67,90,20,100,80,80,40,0.6,100,0,0,20,100,0,1e-05,0,1.1798632684996058,22.48524570465088,0
scenario68,30,40,100,20,100,40,0.6,40,60,0,20,100,20,1e-05,0,1.1160301876678569,22.39294409751892,0
scenario69,30,40,60,40,20,0,0.8,100,0,1,20,100,40,1e-05,0,0.9395646937607868,26.87318515777588,0
scenario70,60,60,100,100,0,80,0.4,100,0,0,20,100,60,1e-05,0,1.1846429508186924,22.66470098495484,0
scenario71,60,60,20,40,100,0,0.6,20,80,0,20,100,80,1e-05,0,1.021595379325915,22.21293020248413,0
scenario72,-90,40,20,60,0,0,0.8,100,0,0,20,100,100,1e-05,0,1.047181971625145,22.88599634170532,0
scenario73,90,40,20,40,0,0,0.8,40,60,0,40,0,0,1e-05,0,1.092053072751533,22.480270624160767,0
scenario74,-90,20,80,0,40,0,0.8,0,100,0,40,0,20,1e-05,0,1.0348695485511246,22.55683994293213,0
scenario75,-60,20,40,20,100,100,0.1,40,60,1,40,0,40,1e-05,0,0.7981542495308632,27.54350733757019,0
scenario76,0,80,80,40,60,40,0.6,100,0,0,40,0,60,1e-05,0,1.0252600386154032,22.937760829925537,0
scenario77,-60,0,80,100,0,100,0.4,100,0,1,40,0,80,1e-05,0,0.8092392956277855,27.25957679748535,0
scenario78,60,0,100,0,20,40,0.8,0,100,0,40,0,100,1e-05,0,1.0966096282255269,22.276402235031128,0
scenario79,-60,20,20,0,80,0,0.6,0,100,1,40,20,0,1e-05,0,0.8759808037667327,27.339178562164307,0
scenario80,90,80,20,0,80,40,0.6,0,100,1,40,20,20,1e-05,0,0.8392120296783098,26.568923473358154,0
scenario81,90,60,80,20,60,40,0.6,100,0,0,40,20,40,1e-05,0,1.0178872312131535,22.277432441711422,0
scenario82,-30,20,60,40,80,0,0.6,20,80,0,40,20,60,1e-05,0,0.6081361887202038,22.05105996131897,0
scenario83,-30,20,100,40,0,0,0.8,20,80,1,40,20,80,1e-05,0,0.9452055737033136,27.593276262283325,0
scenario84,-90,20,80,0,80,60,0.6,80,20,0,40,20,100,1e-05,0,1.1223194477215634,22.680958032608032,0
scenario85,30,40,40,20,60,100,0.6,40,60,1,40,40,0,1e-05,0,0.7335204442097257,26.8887631893158,0
scenario86,-90,20,20,0,0,60,0.1,0,100,0,40,40,20,1e-05,0,1.0863759153872208,22.5417058467865,0
scenario87,-30,0,100,0,0,0,0.8,80,20,1,40,40,40,1e-05,0,0.9358361452151176,27.53848886489868,0
scenario88,-30,60,100,60,0,80,0.4,100,0,0,40,40,60,1e-05,0,1.061335460220616,22.722295999526978,0
scenario89,30,20,80,0,40,60,0.6,100,0,0,40,40,80,1e-05,0,1.10279975368625,22.49244785308838,0
scenario90,-60,80,40,0,0,0,0.8,80,20,0,40,40,100,1e-05,0,1.0154241738791978,22.91813039779663,0
scenario91,-60,60,80,0,80,100,0.1,0,100,0,40,60,0,1e-05,0,2.798244430010973,62.99388909339905,0
scenario92,-90,40,100,40,0,80,0.6,0,100,1,40,60,20,1e-05,0,0.8286549711857287,27.286739349365234,0
scenario93,0,80,20,0,0,0,0.8,80,20,1,40,60,40,1e-05,0,0.7945506901156385,27.423272848129272,0
scenario94,90,60,100,0,0,80,0.8,0,100,0,40,60,60,1e-05,0,1.1549965972614258,22.412745475769043,0
scenario95,-60,80,40,0,60,60,0.6,80,20,0,40,60,80,1e-05,0,1.031281849308006,22.907355070114136,0
scenario96,-30,40,80,40,0,80,0.4,40,60,1,40,60,100,1e-05,0,0.930858536745445,27.53755760192871,0
scenario97,30,80,60,0,0,80,0.8,80,20,1,40,80,0,1e-05,0,0.8462902206957537,26.680623292922974,0
scenario98,0,40,20,20,40,40,0.6,0,100,1,40,80,20,1e-05,0,0.7736558517556135,27.45140027999878,0
scenario99,30,80,100,0,100,40,0.4,80,20,1,40,80,40,1e-05,0,0.9126852744914188,27.126879930496216,0
scenario100,90,20,40,40,60,40,0.6,100,0,1,40,80,60,1e-05,0,0.8683905193091538,26.760960578918457,0
scenario101,-30,60,20,100,40,40,0.8,20,80,0,40,80,80,1e-05,0,1.089322509951003,22.89286184310913,0
scenario102,60,20,100,40,20,40,0.8,40,60,1,40,80,100,1e-05,0,0.9051139327227462,27.222589015960693,0
scenario103,-90,40,40,0,60,60,0.6,0,100,1,40,100,0,1e-05,0,0.8314889884983154,26.65460848808289,0
scenario104,0,40,60,60,100,100,0.6,100,0,0,40,100,20,1e-05,0,1.0815965903600848,22.91391229629517,0
scenario105,-60,20,60,40,0,100,0.2,40,20,0,40,100,40,1e-05,0,1.0740600261246975,23.119115591049194,0
scenario106,-30,20,60,0,0,0,0.8,40,60,0,40,100,60,1e-05,0,1.248808213617865,25.159486055374146,0
scenario107,30,40,40,100,0,80,0.4,80,20,0,40,100,80,1e-05,0,1.1229946198461411,22.38656210899353,0
scenario108,30,40,80,60,0,80,0.4,0,100,1,40,100,100,1e-05,0,0.7734807419259138,27.00538802146912,0
scenario109,30,60,20,0,0,0,0.8,40,60,0,60,0,0,1e-05,0,1.1885271134017688,22.685933351516724,0
scenario110,-90,40,40,80,60,40,0.6,40,60,1,60,0,20,1e-05,0,0.8297348022798557,26.262030124664307,0
scenario111,0,60,80,0,100,0,0.6,0,100,0,60,0,40,1e-05,0,1.0617884320825113,22.982826948165894,0
scenario112,90,20,20,40,100,40,0.6,0,100,1,60,0,60,1e-05,0,0.7691710991631326,26.9273202419281,0
scenario113,60,20,100,0,100,40,0.4,80,20,0,60,0,80,1e-05,0,1.198914742778194,22.332457065582275,0
scenario114,-90,60,80,0,0,100,0.2,40,60,1,60,0,100,1e-05,0,0.8044579585065454,27.32257008552552,0
scenario115,-90,60,40,40,80,100,0.1,100,0,1,60,20,0,1e-05,0,0.760074256237099,27.34032845497132,0
scenario116,0,80,80,0,60,40,0.6,0,100,1,60,20,20,1e-05,0,0.8406311748303035,27.3305401802063,0
scenario117,-90,60,40,20,40,40,0.6,100,0,1,60,20,40,1e-05,0,0.8320798282005153,27.411232233047485,0
scenario118,90,40,60,0,0,100,0.2,80,20,1,60,20,60,1e-05,0,0.8297972558583641,26.646885633468628,0
scenario119,30,80,100,0,0,0,0.8,80,20,1,60,20,80,1e-05,0,0.905769126648264,27.17971444129944,0
scenario120,60,60,20,20,0,100,0.2,40,60,0,60,20,100,1e-05,0,1.2337645750811332,22.585697650909424,0
scenario121,90,20,60,0,0,60,0.1,0,100,1,60,40,0,1e-05,0,0.8384598380609608,26.86871027946472,0
scenario122,30,60,60,0,40,0,0.8,0,100,0,60,40,20,1e-05,0,1.0781794371293931,22.472127199172974,0
scenario123,-60,40,80,20,100,40,0.6,100,0,1,60,40,40,1e-05,0,0.9312078508210128,27.34443974494934,0
scenario124,0,20,100,0,0,80,0.4,40,60,0,60,40,60,1e-05,0,1.1004597660062208,22.91998076438904,0
scenario125,-90,80,40,20,60,40,0.6,20,80,0,60,40,80,1e-05,0,1.0852281088230735,22.87053084373474,0
scenario126,-90,60,20,0,0,80,0.4,40,60,0,60,40,100,1e-05,0,1.1246400636373306,22.84149169921875,0
scenario127,0,40,100,20,60,40,0.6,40,60,1,60,60,0,1e-05,0,0.8784608428081396,27.32033920288086,0
scenario128,-30,40,60,60,0,0,0.8,0,100,0,60,60,20,1e-05,0,1.0571799144950842,22.784096240997314,0
scenario129,30,20,20,40,100,40,0.6,40,60,1,60,60,40,1e-05,0,0.9066583699919648,26.87296485900879,0
scenario130,60,20,20,0,60,40,0.6,40,60,0,60,60,60,1e-05,0,1.1016110416038607,22.415794610977173,0
scenario131,90,60,80,60,100,40,0.6,20,80,0,60,60,80,1e-05,0,1.0773843396054426,22.39452290534973,0
scenario132,-90,40,80,0,0,0,0.8,40,60,1,60,60,100,1e-05,0,0.8229002218105319,27.512202978134155,0
scenario133,-30,20,40,0,20,60,0.8,80,20,0,60,80,0,1e-05,0,1.0996667158208768,22.509418725967407,0
scenario134,0,20,40,0,0,60,0.1,0,100,0,60,80,20,1e-05,0,1.0484416029435255,22.98693060874939,0
scenario135,-90,40,20,40,60,100,0.6,40,60,0,60,80,40,1e-05,0,1.11328213501676,22.694565296173096,0
scenario136,90,40,80,20,100,100,0.6,40,60,0,60,80,60,1e-05,0,1.1497392952594303,22.22524642944336,0
scenario137,0,20,60,0,100,40,0.6,80,20,0,60,80,80,1e-05,0,1.145346178562142,23.336323499679565,0
scenario138,30,20,100,0,80,60,0.6,0,100,0,60,80,100,1e-05,0,0.9898031099552376,22.35302782058716,0
scenario139,-90,80,100,0,0,100,0.1,0,100,0,60,100,0,1e-05,0,2.7120858598796547,67.15978026390076,0
scenario140,30,20,80,60,40,60,0.6,20,80,0,60,100,20,1e-05,0,1.1230871921165015,22.386249780654907,0
scenario141,-90,60,40,20,100,40,0.6,40,60,1,60,100,40,1e-05,0,0.9522459231422477,27.307907104492188,0
scenario142,30,40,100,40,100,0,0.6,20,80,1,60,100,60,1e-05,0,0.7429408568366692,26.781978130340576,0
scenario143,-90,40,20,100,0,0,0.8,80,20,1,60,100,80,1e-05,0,0.7313889579095812,27.21605396270752,0
scenario144,-30,20,60,0,40,100,0.4,0,100,1,60,100,100,1e-05,0,0.9234510222832706,27.24047565460205,0
scenario145,90,20,80,0,0,80,0.2,40,60,0,80,0,0,1e-05,0,1.0869043497363011,22.32420468330384,0
scenario146,60,40,20,0,0,40,0.8,40,60,1,80,0,20,1e-05,0,0.8280125868415366,26.80111002922058,0
scenario147,-90,60,20,0,0,0,0.8,20,80,0,80,0,40,1e-05,0,1.0987163855553994,22.950422763824463,0
scenario148,60,80,60,0,80,40,0.6,0,100,0,80,0,60,1e-05,0,1.0204105903247207,22.24446153640747,0
scenario149,90,20,60,20,100,40,0.6,40,60,1,80,0,80,1e-05,0,0.834357978155646,26.84420251846313,0
scenario150,90,20,100,40,20,40,0.8,100,0,1,80,0,100,1e-05,0,0.8239320808014765,26.77620768547058,0
scenario151,0,40,100,100,0,80,0.4,100,0,1,80,20,0,1e-05,0,0.8386567874250865,27.36701989173889,0
scenario152,-90,0,60,0,0,80,0.4,0,100,1,80,20,20,1e-05,0,0.725948424602405,27.172643899917603,0
scenario153,-90,40,100,40,60,100,0.6,40,60,1,80,20,40,1e-05,0,0.9451524800794392,27.135499238967896,0
scenario154,-30,60,100,0,0,20,0.8,80,20,0,80,20,60,1e-05,0,1.062553789120512,23.39557409286499,0
scenario155,90,60,40,0,0,80,0.4,0,0,0,80,20,80,1e-05,0,1.1585783344052674,22.39288759231568,0
scenario156,-30,60,40,40,100,40,0.6,40,60,0,80,20,100,1e-05,0,1.13510384299681,22.937215089797974,0
scenario157,30,0,100,0,60,40,0.6,80,20,1,80,40,0,1e-05,0,0.862173283867801,26.922849416732788,0
scenario158,60,60,100,80,100,40,0.6,40,60,1,80,40,20,1e-05,0,0.7855012382060416,26.95672631263733,0
scenario159,-60,80,100,40,60,0,0.6,40,60,1,80,40,40,1e-05,0,0.8638191609927538,27.24153208732605,0
scenario160,60,20,80,40,0,0,0.4,0,100,0,80,40,60,1e-05,0,1.112748092620192,22.16026759147644,0
scenario161,-90,20,100,40,80,40,0.6,60,40,1,80,40,80,1e-05,0,0.9356171571435412,27.67683219909668,0
scenario162,-90,20,60,20,60,40,0.6,20,20,0,80,40,100,1e-05,0,1.0660730325499368,22.73586368560791,0
scenario163,90,80,80,0,40,40,0.8,0,100,1,80,60,0,1e-05,0,0.8405285005670495,26.81331491470337,0
scenario164,-90,20,100,40,0,80,0.4,100,0,0,80,60,20,1e-05,0,1.11266811869356,23.093148469924927,0
scenario165,-30,60,20,100,0,80,0.4,60,40,1,80,60,40,1e-05,0,0.8465491295502795,27.66288113594055,0
scenario166,-90,40,80,20,100,40,0.2,0,100,0,80,60,60,1e-05,0,1.031154553750379,22.88082909584045,0
scenario167,90,20,20,20,0,60,0.6,100,0,1,80,60,80,1e-05,0,0.8555662987676107,26.67930054664612,0
scenario168,-60,20,40,60,80,40,0.6,0,100,1,80,60,100,1e-05,0,0.908374548229987,27.34398579597473,0
scenario169,0,60,80,0,60,0,0.6,40,60,0,80,80,0,1e-05,0,1.078804153519959,23.000859022140503,0
scenario170,0,60,80,80,0,0,0.8,100,0,0,80,80,20,1e-05,0,1.1253660343024603,22.8792405128479,0
scenario171,90,80,100,0,0,80,0.4,40,60,1,80,80,40,1e-05,0,0.8362715347280567,26.719013929367065,0
scenario172,0,60,60,40,0,0,0.8,40,60,1,80,80,60,1e-05,0,0.8338230737023887,27.53618192672729,0
scenario173,-90,20,20,20,0,100,0.4,40,60,1,80,80,80,1e-05,0,0.8753229595919494,27.294596910476685,0
scenario174,-30,0,20,0,0,80,0.4,40,60,0,80,80,100,1e-05,0,1.0981534000618869,65.92356777191162,0
scenario175,-60,80,60,0,20,40,0.8,0,100,1,80,100,0,1e-05,0,0.6961233326766383,27.47560691833496,0
scenario176,-90,60,60,40,100,40,0.6,100,0,0,80,100,20,1e-05,0,1.0408021189962036,22.767510652542114,0
scenario177,30,60,40,0,40,40,0.6,80,20,0,80,100,40,1e-05,0,1.2163852002302495,22.417205095291138,0
scenario178,-30,40,80,20,40,60,0.8,0,100,0,80,100,60,1e-05,0,1.0872453490343563,22.71200561523437,0
scenario179,90,40,40,0,100,100,0.1,80,20,1,80,100,80,1e-05,0,0.9442843357078606,26.64130187034607,0
scenario180,90,60,80,40,0,0,0.8,100,0,0,80,100,100,1e-05,0,1.0904951217454473,22.306629180908203,0
scenario181,0,0,80,0,100,40,0.6,0,100,1,100,0,0,1e-05,0,0.9267979663362952,28.017585515975952,0
scenario182,30,60,80,60,0,0,0.8,0,100,1,100,0,20,1e-05,0,0.8870281900901715,27.075682401657104,0
scenario183,30,80,100,40,0,80,0.4,40,60,1,100,0,40,1e-05,0,0.7920564123921291,27.01312613487244,0
scenario184,0,60,20,40,20,40,0.8,100,0,1,100,0,60,1e-05,0,0.9257459428933194,27.690519332885746,0
scenario185,60,60,20,0,0,0,0.4,80,20,0,100,0,80,1e-05,0,1.1811125180630275,22.52181506156921,0
scenario186,30,60,40,40,0,100,0.4,100,0,0,100,0,100,1e-05,0,1.2248043754700138,22.62520861625672,0
scenario187,-30,20,20,20,100,0,0.6,40,60,1,100,20,0,1e-05,0,0.8598964467832574,27.69500851631165,0
scenario188,60,60,100,60,100,60,0.6,100,0,1,100,20,20,1e-05,0,0.8256341097867455,26.769302129745483,0
scenario189,-60,40,40,100,100,40,0.6,80,20,0,100,20,40,1e-05,0,1.095678563274359,22.79813027381897,0
scenario190,-60,40,40,100,0,100,0.6,20,80,0,100,20,60,1e-05,0,2.795740633735777,66.73654508590698,0
scenario191,-60,60,20,0,100,60,0.6,0,100,0,100,20,80,1e-05,0,1.1374584963583223,22.858413696289062,0
scenario192,60,20,20,0,100,40,0.4,0,100,0,100,20,100,1e-05,0,1.177780105235603,22.30005884170532,0
scenario193,90,20,40,0,60,0,0.6,0,100,1,100,40,0,1e-05,0,0.7858780198063416,26.8249773979187,0
scenario194,90,20,40,40,0,0,0.8,0,100,1,100,40,20,1e-05,0,0.7450938735215744,26.674750089645386,0
scenario195,-60,0,100,0,20,40,0.8,80,20,0,100,40,40,1e-05,0,1.4865662390001138,67.56703853607178,0
scenario196,30,40,20,60,100,40,0.6,100,0,0,100,40,60,1e-05,0,1.189328286290082,22.41476392745972,0
scenario197,90,40,80,20,40,40,0.6,40,60,0,100,40,80,1e-05,0,1.105087138717129,22.430086851119995,0
scenario198,90,40,60,20,40,0,0.6,40,60,1,100,40,100,1e-05,0,0.8698670355300033,26.5442852973938,0
scenario199,30,40,60,60,100,40,0.6,0,100,0,100,60,0,1e-05,0,1.0261642314780848,22.473270654678345,0
scenario200,30,60,20,0,100,60,0.6,0,100,1,100,60,20,1e-05,0,0.7917843621439715,27.051953315734863,0
scenario201,-90,20,40,20,80,40,0.6,100,100,0,100,60,40,1e-05,0,1.2428693551036984,24.30084180831909,0
scenario202,30,20,100,0,0,100,0.1,80,20,1,100,60,60,1e-05,0,0.8031302557209934,26.89262366294861,0
scenario203,-90,60,40,0,0,80,0.8,80,20,1,100,60,80,1e-05,0,0.8932828501540747,27.78219246864319,0
scenario204,30,60,80,0,0,40,0.8,0,100,1,100,60,100,1e-05,0,0.7724591895032877,26.945392370224,0
scenario205,-90,40,100,0,100,0,0.6,100,0,0,100,80,0,1e-05,0,1.1342186859594576,23.094158172607425,0
scenario206,60,60,60,100,0,0,0.8,40,60,0,100,80,20,1e-05,0,1.1202983570487552,22.367738246917725,0
scenario207,-60,0,20,0,60,40,0.6,0,100,0,100,80,40,1e-05,0,0.7771440484061082,22.908788919448853,0
scenario208,-60,40,100,80,0,80,0.4,40,60,0,100,80,60,1e-05,0,1.1153463166713384,69.6587495803833,0
scenario209,0,20,100,0,0,80,0.1,0,100,1,100,80,80,1e-05,0,0.9892487991613556,27.71356558799744,0
scenario210,0,20,20,0,60,0,0.6,0,100,0,100,80,100,1e-05,0,1.0982628352099613,23.3612220287323,0
scenario211,-30,0,60,0,60,40,0.6,80,20,1,100,100,0,1e-05,0,0.7739238072322805,27.46812081336975,0
scenario212,0,80,20,0,0,0,0.0,0,100,1,100,100,20,1e-05,0,1.0050619252484954,27.51598858833313,0
scenario213,-30,40,20,60,0,80,0.4,100,0,0,100,100,40,1e-05,0,1.1395203099354572,22.828490018844604,0
scenario214,-90,80,100,0,0,0,0.8,80,20,0,100,100,60,1e-05,0,0.9958722973754646,22.72608017921448,0
scenario215,30,40,40,80,40,40,0.8,40,60,1,100,100,80,1e-05,0,0.7739461250888523,26.98538303375244,0
scenario216,-60,60,20,20,100,0,0.6,100,0,1,100,100,100,1e-05,0,0.9125663485909408,27.189552783966064,0
