Row,z_1,z_2
bnd_pnt_1,3.85171142694664,4.10650791035254
bnd_pnt_2,3.65615390577488,4.21687866807971
bnd_pnt_3,1.48847103783637,4.75205069483911
bnd_pnt_4,1.06861682381227,4.70343204960854
bnd_pnt_5,0.475287377217804,4.38325900122582
bnd_pnt_6,0.217975310123019,4.20294525730833
bnd_pnt_7,-1.98476656327901,2.49028273964549
bnd_pnt_8,-3.65836538851064,-0.0968913015867756
bnd_pnt_9,-3.81240927709161,-0.460722798805558
bnd_pnt_10,-3.88648327799878,-0.891094762535514
bnd_pnt_11,-4.12909184679066,-3.77171837396316
bnd_pnt_12,-4.15327741015712,-4.21897939857146
bnd_pnt_13,-4.1473425942587,-4.44563199773582
bnd_pnt_14,-4.12761852209066,-4.5509881724555
bnd_pnt_15,-3.9320610009189,-4.66135893018268
bnd_pnt_16,-1.76437813298039,-5.19653095694207
bnd_pnt_17,-1.34452391895629,-5.1479123117115
bnd_pnt_18,-0.75119447236182,-4.82773926332878
bnd_pnt_19,-0.493882405267035,-4.64742551941129
bnd_pnt_20,1.70885946813499,-2.93476300174845
bnd_pnt_21,3.38245829336663,-0.34758896051619
bnd_pnt_22,3.5365021819476,0.0162425367025915
bnd_pnt_23,3.61057618285476,0.446614500432549
bnd_pnt_24,3.85318475164665,3.3272381118602
bnd_pnt_25,3.8773703150131,3.77449913646849
bnd_pnt_26,3.87143549911468,4.00115173563286
bnd_pnt_27,3.85171142694664,4.10650791035254
