instances,feature_timeofday,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario129,30,c2,0,1,2,1,0.8,0,40,80,80,60,60,100,0,3.850263504581736,0
scenario130,-60,c1,1,2,0,1,0.2,100,20,100,40,100,20,40,0,3.839717936748648,0
scenario131,60,c4,2,0,1,0,0.6,60,40,60,60,0,80,100,0,74.45396224211466,0
scenario132,0,c4,2,0,1,2,1.0,100,80,20,0,100,20,0,0,1.0479335212612162,0
scenario133,-30,c4,2,0,1,0,0.8,0,100,20,80,40,40,80,0,4.516832298290678,0
scenario134,90,c4,2,0,1,0,0.4,40,80,60,40,0,100,60,0,2.4196861973615995,0
scenario135,60,c4,1,2,2,0,1.0,80,60,40,0,60,0,100,0,4.431858598762125,0
scenario136,0,c1,1,2,0,1,0.1,60,20,60,80,40,0,0,0,3.6355036382968224,0
scenario137,-60,c4,1,0,2,0,0.6,0,40,40,20,100,60,40,0,2.6415592951995244,0
scenario138,0,c1,1,2,0,2,0.6,60,80,0,20,80,40,80,0,3.0454305666577124,0
scenario139,30,c2,0,1,2,1,0.8,60,20,0,40,0,80,100,0,3.3271246638593706,0
scenario140,30,c4,2,0,1,0,0.1,60,100,80,20,60,100,60,0,2.510005241675641,0
scenario141,30,c4,2,0,1,0,0.4,80,20,80,0,0,60,20,0,2.8088354505125257,0
scenario142,-90,c2,2,1,0,1,0.1,100,60,80,0,80,80,60,0,3.489930271196263,0
scenario143,-30,c4,1,0,2,0,0.1,60,60,80,100,40,0,100,0,4.058151945144338,0
scenario144,30,c4,1,2,2,0,0.1,60,40,40,40,100,0,20,0,5.050439968399831,0
scenario145,0,c4,1,2,2,0,0.4,100,40,100,100,60,0,80,0,3.939517841756157,0
scenario146,90,c4,2,0,1,2,0.2,0,100,40,100,40,0,40,0,0.9574621420488572,0
scenario147,90,c1,1,2,0,1,0.1,40,100,20,100,20,80,0,0,3.6991851398775935,0
scenario148,90,c1,1,2,0,2,0.8,60,100,0,80,0,40,20,0,3.400748861625383,0
scenario149,90,c4,2,0,1,0,0.4,60,20,20,40,20,60,40,0,2.059364237274473,0
scenario150,60,c1,1,2,0,1,0.4,40,0,0,100,100,20,80,0,3.910989430834882,0
scenario151,-90,c4,2,0,1,2,0.4,100,0,0,40,20,40,60,0,0.7704867182789665,0
scenario152,-30,c4,1,0,2,0,0.6,40,40,80,40,80,60,80,0,2.718108569916308,0
scenario153,-90,c2,2,1,0,1,0.4,20,60,100,40,40,80,100,0,4.323230936078983,0
scenario154,60,c1,0,2,1,2,0.4,80,60,20,60,20,0,60,0,2.07350884947573,0
scenario155,60,c4,2,0,1,0,1.0,0,100,60,80,20,100,40,0,9.5533176350681,0
scenario156,-30,c4,2,0,1,0,0.8,0,60,40,100,0,100,0,0,2.8927776668220693,0
scenario157,30,c2,2,1,0,1,0.1,100,40,0,100,40,80,40,1,1785.462497381333,1
scenario158,-90,c2,2,0,0,1,0.2,20,60,60,80,100,40,40,0,3.939117750631561,0
scenario159,60,c4,2,0,1,2,0.2,40,40,20,20,0,20,20,0,0.9976518036580914,0
scenario160,-30,c1,1,2,0,1,1.0,100,40,20,60,80,0,0,0,2.8561954777181864,0
scenario161,-30,c4,1,2,2,0,1.0,80,60,100,20,100,20,80,0,4.317114628349527,0
scenario162,-30,c4,2,0,1,2,1.0,100,0,40,20,40,100,80,0,0.987550800908988,0
scenario163,90,c4,2,0,1,0,0.6,40,100,100,0,0,60,100,0,2.5495186536359307,0
scenario164,-60,c2,2,1,0,1,0.8,100,100,40,40,60,60,20,0,2.0136186884303062,0
scenario165,30,c1,1,2,0,1,0.8,20,0,0,0,80,60,80,0,2.909565641970614,0
scenario166,30,c1,1,2,0,2,1.0,20,0,80,0,40,0,60,0,3.396160682979454,0
scenario167,-90,c2,0,1,2,0,0.8,40,80,80,60,40,60,40,0,1.9573983500660743,0
scenario168,90,c1,1,2,0,2,0.4,0,60,80,20,80,40,0,0,3.6548323776393103,0
scenario169,60,c4,2,0,1,2,0.1,80,0,80,80,0,100,100,0,0.8905548937358259,0
scenario170,60,c2,0,1,2,1,1.0,80,100,20,40,40,20,60,0,2.8877688293724355,0
scenario171,-90,c4,2,0,1,2,0.8,60,100,60,0,100,20,60,0,1.057014050963338,0
scenario172,30,c2,0,1,2,0,0.6,0,20,0,0,40,100,20,0,1.734662775273516,0
scenario173,0,c4,1,0,2,0,0.4,20,80,80,60,80,20,100,0,2.7923072676188534,0
scenario174,-90,c4,2,0,1,0,0.8,0,40,40,20,20,40,100,0,2.664219984674709,0
scenario175,60,c1,1,2,0,2,0.6,40,100,80,0,100,40,20,0,3.9508856760462767,0
scenario176,60,c2,0,1,2,0,0.1,40,20,20,80,60,20,80,0,1.8400427852542889,0
scenario177,-60,c2,0,1,2,0,0.8,100,80,60,0,60,100,100,1,2385.6245063702613,1
scenario178,-30,c2,2,1,0,1,0.4,60,0,60,60,80,60,20,0,3.08665785699156,0
scenario179,-90,c4,2,0,1,2,0.6,80,60,40,80,20,20,80,1,4250.176750612888,1
scenario180,-30,c1,0,2,1,2,0.8,40,20,20,0,60,60,0,0,0.3360981646202948,1
scenario181,-90,c1,0,2,1,2,1.0,60,0,60,60,60,60,100,0,3.1947942321703096,0
scenario182,-60,c2,0,1,2,1,0.2,0,60,20,100,80,80,80,0,2.937848139720777,0
scenario183,90,c1,0,2,1,2,0.4,20,0,100,80,100,80,20,0,2.094721464386277,0
scenario184,60,c2,2,0,0,1,0.2,80,60,0,60,80,40,40,1,2246.471736246563,1
scenario185,-90,c4,1,2,2,0,0.2,60,100,100,0,20,0,0,0,2.970628576390196,0
scenario186,30,c1,0,1,1,2,0.8,100,60,100,60,60,40,60,0,3.452787208386698,0
scenario187,-90,c2,2,0,0,1,0.6,0,100,60,20,40,80,60,0,3.1488955921218342,0
scenario188,90,c4,1,0,2,0,1.0,60,20,80,100,80,20,80,0,2.9781950557566548,0
scenario189,-30,c1,0,2,1,2,1.0,40,40,0,80,60,100,80,0,1.710392100828968,0
scenario190,0,c4,2,0,1,0,1.0,40,60,100,60,40,80,40,0,2.4462608957924834,0
scenario191,30,c2,0,1,2,1,0.1,20,100,60,40,0,20,0,0,4.50813439849289,0
scenario192,90,c2,2,1,0,1,0.2,20,40,80,60,0,40,60,0,3.34150356131,0
scenario193,30,c4,1,2,2,0,0.2,60,80,20,20,0,100,0,0,6.438636871533816,0
scenario194,0,c4,1,0,2,0,0.8,40,0,80,40,60,40,0,0,2.2259153172031065,0
scenario195,0,c1,0,1,1,2,0.1,20,20,20,20,20,80,100,0,2.1589347827829792,0
scenario196,-30,c1,0,2,1,2,0.2,0,40,80,0,20,80,20,0,3.6491713816553393,0
scenario197,-90,c2,2,1,0,1,1.0,60,80,40,0,40,40,20,0,1.2198749629106826,0
scenario198,-90,c1,1,2,0,1,1.0,0,40,80,40,100,0,40,0,4.135281384717887,0
scenario199,-30,c2,0,1,2,0,0.4,100,0,20,100,20,40,40,0,1.6888916599133226,0
scenario200,60,c4,2,0,1,0,0.4,80,0,0,20,40,0,0,0,2.091950194529635,0
scenario201,-90,c4,2,0,1,0,0.2,80,20,60,40,80,0,100,0,5.070231245848396,0
scenario202,0,c4,1,2,2,0,0.2,60,60,40,60,0,60,0,0,4.488801733359291,0
scenario203,90,c4,1,0,2,0,0.2,100,40,40,100,80,100,60,0,2.24136723448599,0
scenario204,30,c4,2,0,1,0,0.6,100,20,60,20,60,0,40,0,1.9046033401794715,0
scenario205,0,c1,0,2,1,2,0.1,0,80,100,0,0,40,40,0,2.0094079371029894,0
scenario206,90,c4,2,0,1,2,0.1,80,60,20,0,100,0,80,0,0.992429313763312,0
scenario207,-90,c4,1,0,2,0,0.1,100,20,40,80,0,100,40,0,2.537331644761391,0
scenario208,60,c1,1,2,0,2,0.8,80,60,60,100,20,80,80,0,2.97778386444762,0
scenario209,30,c2,0,1,2,1,1.0,20,80,40,100,100,60,60,0,3.647989729700157,0
scenario210,0,c4,1,0,2,0,0.4,60,100,20,80,0,80,60,0,4.300325686733925,0
scenario211,-30,c4,2,0,1,0,0.8,60,40,40,60,20,20,60,0,2.516643549592459,0
scenario212,0,c1,1,2,0,1,0.4,100,100,20,100,40,60,100,0,4.5122727953388,0
scenario213,-30,c2,2,1,0,1,1.0,80,40,40,80,80,80,100,0,2.8641927743985645,0
scenario214,-90,c4,1,0,2,0,1.0,80,100,100,100,60,80,20,0,1.7395213190394407,0
scenario215,90,c4,1,2,2,0,0.2,0,60,0,40,60,60,80,0,4.539792724709026,0
scenario216,-60,c1,1,2,0,2,0.4,100,60,100,20,0,80,60,0,3.048168391330848,0
scenario217,90,c1,1,2,0,2,1.0,20,80,40,0,80,100,40,0,3.490997076747703,0
scenario218,-60,c4,1,0,2,0,0.8,60,0,20,20,20,20,0,0,1.8029731039465555,0
scenario219,30,c1,1,2,0,1,1.0,40,60,100,80,0,100,40,0,3.402032377869556,0
scenario220,-90,c2,2,1,0,1,0.8,80,80,100,100,80,40,0,0,3.1305509343425686,0
scenario221,0,c4,2,0,1,0,0.2,20,0,100,80,20,20,60,0,17.412035683260456,0
scenario222,30,c4,1,2,2,0,0.4,20,40,60,60,40,40,0,0,4.211853106046182,0
scenario223,-60,c2,2,0,0,1,0.4,20,40,40,0,40,20,40,0,3.186597366834076,0
scenario224,-90,c1,1,2,0,2,0.4,0,40,40,60,60,20,0,0,3.512293025222658,0
scenario225,30,c1,0,1,1,2,0.1,0,60,60,60,100,20,40,0,2.786542737262676,0
scenario226,-90,c2,0,1,2,1,0.6,20,20,0,20,80,60,0,0,3.157460351124045,0
scenario227,-90,c1,1,2,0,2,0.8,100,20,100,0,40,20,80,0,3.539789587601624,0
scenario228,-90,c1,1,2,0,2,0.1,0,40,0,80,40,20,20,0,3.2722175757571743,0
scenario229,-90,c4,2,0,1,0,0.8,0,60,20,40,0,0,20,0,3.7534833378899752,0
scenario230,90,c2,0,1,2,1,0.4,80,40,100,40,40,40,100,0,3.0403575889317347,0
scenario231,60,c2,0,1,2,1,1.0,20,40,60,20,100,40,80,0,3.526425002008044,0
scenario232,-90,c1,0,1,1,2,0.2,40,20,40,60,100,80,60,0,2.114846773414288,0
scenario233,-60,c2,0,1,2,1,0.4,80,20,100,100,40,100,20,0,2.8017108310888204,0
scenario234,30,c1,0,2,1,2,0.1,40,100,20,40,80,40,60,0,2.926811171495117,0
scenario235,-30,c1,1,2,0,2,1.0,40,20,60,100,0,20,20,0,3.095359470909908,0
scenario236,-60,c2,2,0,0,1,0.2,100,60,80,80,60,80,0,0,2.794827119800805,0
scenario237,-60,c2,2,1,0,1,0.6,60,0,80,60,40,0,100,0,2.725109954065791,0
scenario238,-60,c4,2,0,1,0,1.0,40,80,40,20,80,40,40,0,2.7015198895070616,0
scenario239,90,c1,1,2,0,2,0.8,20,60,60,60,20,100,100,0,3.351586259987538,0
scenario240,-30,c1,1,2,0,1,0.1,0,80,40,40,100,20,100,0,5.003469993832336,0
scenario241,60,c4,1,0,2,0,0.1,40,60,60,20,80,60,60,0,3.4765294309332564,0
scenario242,60,c1,1,2,0,2,1.0,60,0,0,40,100,0,0,0,3.502905349653508,0
scenario243,-30,c2,2,0,0,1,0.6,40,0,0,40,0,0,40,0,2.081037678329559,0
scenario244,0,c1,1,2,0,2,0.4,0,100,60,40,20,60,20,0,3.33683552160768,0
scenario245,0,c2,0,1,2,0,0.1,80,60,100,0,80,60,20,0,1.548574613361082,0
scenario246,-90,c4,2,0,1,0,0.1,20,0,100,20,100,0,80,0,3.5957133108671195,0
scenario247,-30,c4,2,0,1,2,0.8,20,20,0,40,100,100,60,0,1.0411807945185956,0
scenario248,90,c4,1,2,2,0,0.6,100,0,60,20,0,0,80,0,5.939370796542191,0
scenario249,60,c1,1,2,0,2,0.8,20,100,20,100,100,0,100,0,3.793990527172417,0
scenario250,90,c2,0,1,2,1,1.0,40,60,20,80,40,0,20,0,3.610844006390625,0
scenario251,-30,c2,0,1,2,0,0.8,0,40,60,40,100,80,40,0,1.6969946618004426,0
scenario252,30,c4,2,0,1,0,0.2,40,80,60,0,40,80,80,0,2.6977948209757305,0
scenario253,-30,c2,0,1,2,1,0.1,40,60,100,40,20,100,20,0,3.291528616476565,0
scenario254,-30,c1,1,2,0,2,0.2,20,0,40,20,0,0,100,0,3.600809585772269,0
scenario255,-90,c2,0,1,2,1,0.6,20,80,20,60,60,40,40,0,2.914692363693896,0
scenario256,0,c2,2,1,0,1,0.2,40,40,80,100,20,100,40,0,0.8137434813962775,0
scenario257,30,c1,0,1,1,2,0.4,20,20,0,80,20,80,20,0,2.874839658071941,0
scenario258,90,c4,1,2,2,0,0.1,100,80,80,40,40,60,0,0,4.076055587453536,0
scenario259,90,c1,1,2,0,2,0.6,20,100,20,80,80,100,20,0,3.61301022776382,0
scenario260,-90,c1,0,1,1,2,0.1,60,0,60,80,80,100,0,0,3.051090421984011,0
scenario261,60,c1,0,1,1,2,0.4,100,80,80,40,80,40,20,0,3.487835712000803,0
scenario262,-60,c1,1,2,0,2,1.0,0,80,40,100,60,80,0,0,3.5274152085546127,0
scenario263,90,c4,2,0,1,0,1.0,80,80,80,60,60,60,20,0,4.750011715567071,0
scenario264,30,c2,2,0,0,1,0.8,0,40,60,100,80,100,20,0,1.2516790415517236,0
scenario265,30,c2,0,1,2,1,0.4,100,100,100,0,80,0,100,0,2.471902136509124,0
scenario266,-30,c2,0,1,2,1,1.0,60,100,0,60,20,80,80,0,2.848504582881012,0
scenario267,-60,c2,0,1,2,0,0.1,100,0,100,0,80,20,100,0,1.6768372444555026,0
scenario268,60,c2,0,1,2,0,0.8,0,60,40,0,0,40,60,0,1.8203303502602093,0
scenario269,-60,c1,1,2,0,2,1.0,80,20,100,60,0,40,80,0,3.258838433451267,0
scenario270,-60,c4,1,0,2,0,0.2,40,40,20,80,100,100,100,0,2.1318276630350046,0
scenario271,0,c1,1,2,0,1,0.2,40,100,40,60,60,20,100,0,4.469806137789236,0
scenario272,-30,c2,0,1,2,1,0.4,80,100,80,40,60,40,60,0,2.9202297053140773,0
scenario273,60,c1,1,2,0,1,0.2,80,80,80,80,40,100,80,0,3.085146654386997,0
scenario274,60,c2,2,0,0,1,0.1,20,40,80,100,60,60,40,0,3.6018300867999,0
scenario275,-90,c4,2,0,1,0,0.6,80,0,20,60,100,80,0,0,2.495949993671341,0
scenario276,-60,c4,2,0,1,0,0.1,40,20,60,60,80,0,0,0,1.510612915272303,0
scenario277,0,c2,0,1,2,1,0.4,80,20,0,100,20,40,0,0,3.781058859289956,0
scenario278,-30,c4,2,0,1,0,0.2,60,0,40,80,100,40,80,0,3.3146819583479656,0
scenario279,90,c4,1,0,2,0,1.0,80,0,40,100,60,40,40,0,2.260885117082357,0
scenario280,-90,c2,2,0,0,1,0.8,80,80,0,80,20,60,80,1,2544.2073085025927,1
scenario281,90,c4,2,0,1,2,0.8,40,20,40,80,80,0,0,0,0.9816037110188844,0
