Row,timeofday,direction,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
scenario1,-1.84020859266254,1.05030359983286,-1.4198112991186,1.25696580074569,1.26172011850169,-0.0672390916018771,-0.730463041395809,0.405518198815083,-0.0705619800027545,-1.72034366122052
scenario2,0.136608813148186,-0.950274685563063,0.908564153390467,0.856146773092137,1.26172011850169,1.2641620856455,-1.74663097576857,-0.102954389775001,0.868608667521908,-0.70079731740903
scenario3,-0.330993480184669,-0.950274685563063,-1.01959101254765,-1.73497383614407,0.401251820152625,-1.72271358537015,0.391600163281929,-1.74129020380653,-1.73127837058251,-0.0918997620623502
scenario4,-0.89744968398936,-0.950274685563063,-0.299437856220773,-0.70464590461657,0.851905550612118,-0.680687017346443,-0.114840896362351,0.853174339831974,-0.685952328139252,0.8436628678511
scenario5,0.136608813148186,1.05030359983286,0.336880487960782,-0.70464590461657,-0.732856094822249,0.432207139484251,0.391600163281929,-0.721046030880108,0.430465698345829,0.406419420410864
scenario6,0.136608813148186,1.05030359983286,1.42873746599504,-0.0893093262250964,-1.75993201399635,1.2641620856455,0.837467758704328,1.26026296596383,1.26505494784186,-0.0918997620623502
scenario7,0.92553093378229,1.05030359983286,0.908564153390467,0.856146773092137,0.401251820152625,0.868967151133011,1.24292992090076,-0.721046030880108,-0.685952328139252,1.24028763329681
scenario8,1.27482287500644,1.05030359983286,0.336880487960782,0.414279525458369,-0.110625596214306,-0.0672390916018771,0.837467758704328,-1.74129020380653,0.868608667521908,1.24028763329681
scenario9,0.54937580772254,-0.950274685563063,1.42873746599504,-1.73497383614407,-0.110625596214306,0.868967151133011,-0.730463041395809,-0.102954389775001,1.26505494784186,0.8436628678511
scenario10,0.92553093378229,1.05030359983286,-1.01959101254765,0.414279525458369,-0.732856094822249,1.2641620856455,-1.74663097576857,0.853174339831974,-1.73127837058251,-1.72034366122052
scenario11,1.27482287500644,1.05030359983286,1.42873746599504,0.856146773092137,0.851905550612118,0.432207139484251,-0.114840896362351,0.405518198815083,-1.73127837058251,-0.0918997620623502
scenario12,-0.89744968398936,-0.950274685563063,-0.299437856220773,1.25696580074569,-0.110625596214306,1.2641620856455,1.24292992090076,1.26026296596383,-0.0705619800027545,0.406419420410864
scenario13,0.136608813148186,1.05030359983286,0.908564153390467,-1.73497383614407,-1.75993201399635,-0.680687017346443,-0.114840896362351,-1.74129020380653,0.430465698345829,-1.72034366122052
scenario14,-0.89744968398936,-0.950274685563063,0.336880487960782,-0.0893093262250964,0.851905550612118,-1.72271358537015,1.24292992090076,-0.721046030880108,1.26505494784186,-1.72034366122052
scenario15,1.27482287500644,-0.950274685563063,-1.01959101254765,-0.0893093262250964,1.26172011850169,1.2641620856455,0.391600163281929,0.405518198815083,0.430465698345829,0.8436628678511
scenario16,1.27482287500644,-0.950274685563063,-1.4198112991186,0.414279525458369,-0.732856094822249,0.868967151133011,-0.114840896362351,1.26026296596383,-0.0705619800027545,-0.70079731740903
scenario17,1.27482287500644,1.05030359983286,-1.4198112991186,-0.70464590461657,-1.75993201399635,-0.680687017346443,1.24292992090076,-0.102954389775001,-1.73127837058251,0.406419420410864
scenario18,-1.84020859266254,-0.950274685563063,1.42873746599504,0.414279525458369,1.26172011850169,-1.72271358537015,0.391600163281929,0.853174339831974,-0.685952328139252,1.24028763329681
scenario19,0.92553093378229,1.05030359983286,-0.299437856220773,-0.0893093262250964,0.401251820152625,0.432207139484251,-0.730463041395809,1.26026296596383,0.868608667521908,-0.70079731740903
scenario20,0.136608813148186,-0.950274685563063,-1.01959101254765,1.25696580074569,0.851905550612118,0.432207139484251,-0.730463041395809,-1.74129020380653,-0.685952328139252,1.24028763329681
scenario21,0.54937580772254,1.05030359983286,0.908564153390467,-0.0893093262250964,0.851905550612118,-0.0672390916018771,0.391600163281929,0.853174339831974,-0.0705619800027545,0.406419420410864
scenario22,0.92553093378229,-0.950274685563063,-0.299437856220773,1.25696580074569,0.851905550612118,0.868967151133011,0.837467758704328,-0.102954389775001,0.430465698345829,-1.72034366122052
scenario23,0.92553093378229,-0.950274685563063,0.336880487960782,-1.73497383614407,-0.732856094822249,1.2641620856455,1.24292992090076,0.405518198815083,0.868608667521908,-0.0918997620623502
scenario24,0.92553093378229,-0.950274685563063,1.42873746599504,-0.70464590461657,-0.110625596214306,0.868967151133011,-1.74663097576857,-1.74129020380653,-1.73127837058251,-0.70079731740903
scenario25,0.92553093378229,-0.950274685563063,-1.4198112991186,-1.73497383614407,-1.75993201399635,-0.0672390916018771,0.837467758704328,-0.721046030880108,-1.73127837058251,0.8436628678511
scenario26,1.27482287500644,1.05030359983286,0.908564153390467,1.25696580074569,-0.732856094822249,0.432207139484251,0.837467758704328,0.853174339831974,1.26505494784186,0.8436628678511
scenario27,1.27482287500644,-0.950274685563063,0.336880487960782,1.25696580074569,0.401251820152625,-0.680687017346443,-1.74663097576857,-0.721046030880108,-0.0705619800027545,-0.0918997620623502
scenario28,0.136608813148186,1.05030359983286,-0.299437856220773,-1.73497383614407,1.26172011850169,0.432207139484251,1.24292992090076,0.853174339831974,-0.0705619800027545,-0.0918997620623502
scenario29,0.92553093378229,-0.950274685563063,-1.01959101254765,0.856146773092137,1.26172011850169,-0.680687017346443,-0.114840896362351,1.26026296596383,1.26505494784186,0.406419420410864
scenario30,0.92553093378229,1.05030359983286,-1.01959101254765,0.414279525458369,-1.75993201399635,-1.72271358537015,1.24292992090076,-0.102954389775001,-0.0705619800027545,-0.70079731740903
scenario31,0.54937580772254,1.05030359983286,-0.299437856220773,-0.0893093262250964,-0.732856094822249,0.868967151133011,-1.74663097576857,0.405518198815083,0.430465698345829,1.24028763329681
scenario32,-0.330993480184669,-0.950274685563063,-1.01959101254765,0.856146773092137,-0.110625596214306,-0.0672390916018771,-0.730463041395809,-0.721046030880108,0.868608667521908,-1.72034366122052
scenario33,-0.89744968398936,1.05030359983286,-1.4198112991186,0.414279525458369,0.401251820152625,1.2641620856455,-0.730463041395809,-0.102954389775001,0.430465698345829,1.24028763329681
scenario34,1.27482287500644,-0.950274685563063,0.908564153390467,-1.73497383614407,0.851905550612118,-1.72271358537015,-1.74663097576857,1.26026296596383,-0.685952328139252,0.406419420410864
scenario35,0.92553093378229,1.05030359983286,0.908564153390467,-0.70464590461657,-0.110625596214306,-1.72271358537015,-0.730463041395809,0.853174339831974,0.430465698345829,-0.0918997620623502
scenario36,-0.330993480184669,1.05030359983286,0.336880487960782,1.25696580074569,-1.75993201399635,-0.680687017346443,0.391600163281929,0.405518198815083,-0.685952328139252,-0.70079731740903
scenario37,0.54937580772254,1.05030359983286,1.42873746599504,0.856146773092137,-0.732856094822249,-0.0672390916018771,1.24292992090076,-1.74129020380653,-0.685952328139252,0.8436628678511
scenario38,1.27482287500644,-0.950274685563063,1.42873746599504,-0.70464590461657,0.401251820152625,0.432207139484251,0.391600163281929,-0.102954389775001,0.868608667521908,-1.72034366122052
scenario39,-0.330993480184669,1.05030359983286,-0.299437856220773,-0.0893093262250964,1.26172011850169,-0.680687017346443,0.837467758704328,-0.721046030880108,-1.73127837058251,1.24028763329681
scenario40,-0.89744968398936,1.05030359983286,-1.4198112991186,-0.70464590461657,-0.732856094822249,-1.72271358537015,0.837467758704328,-1.74129020380653,0.868608667521908,-0.70079731740903
scenario41,0.92553093378229,-0.950274685563063,-1.4198112991186,0.856146773092137,-1.75993201399635,0.432207139484251,-1.74663097576857,0.853174339831974,-0.685952328139252,0.406419420410864
scenario42,-1.84020859266254,-0.950274685563063,0.336880487960782,0.856146773092137,0.401251820152625,1.2641620856455,0.837467758704328,-1.74129020380653,0.430465698345829,0.406419420410864
scenario43,0.136608813148186,-0.950274685563063,1.42873746599504,-0.70464590461657,-0.732856094822249,-0.0672390916018771,-0.114840896362351,-0.102954389775001,-0.0705619800027545,1.24028763329681
scenario44,-0.89744968398936,1.05030359983286,-1.01959101254765,-1.73497383614407,-1.75993201399635,0.868967151133011,0.391600163281929,0.853174339831974,1.26505494784186,-0.70079731740903
scenario45,0.54937580772254,-0.950274685563063,0.336880487960782,-1.73497383614407,-1.75993201399635,-1.72271358537015,-0.114840896362351,1.26026296596383,0.868608667521908,1.24028763329681
scenario46,0.92553093378229,-0.950274685563063,-0.299437856220773,-0.70464590461657,-1.75993201399635,1.2641620856455,-0.730463041395809,0.405518198815083,1.26505494784186,-1.72034366122052
scenario47,-0.89744968398936,1.05030359983286,0.336880487960782,-0.0893093262250964,-0.110625596214306,0.432207139484251,-1.74663097576857,1.26026296596383,-1.73127837058251,0.8436628678511
scenario48,-1.84020859266254,1.05030359983286,-1.01959101254765,-0.70464590461657,-1.75993201399635,0.868967151133011,-0.114840896362351,-0.721046030880108,-0.685952328139252,-0.0918997620623502
scenario49,-0.89744968398936,1.05030359983286,-0.299437856220773,-0.0893093262250964,1.26172011850169,-0.0672390916018771,-0.114840896362351,-0.102954389775001,0.868608667521908,-0.0918997620623502
scenario50,0.136608813148186,-0.950274685563063,1.42873746599504,1.25696580074569,0.401251820152625,-1.72271358537015,1.24292992090076,0.405518198815083,0.430465698345829,-0.70079731740903
scenario51,-0.89744968398936,1.05030359983286,-1.01959101254765,0.414279525458369,0.401251820152625,-0.680687017346443,-1.74663097576857,0.405518198815083,0.868608667521908,0.406419420410864
scenario52,1.27482287500644,1.05030359983286,-0.299437856220773,0.414279525458369,1.26172011850169,0.868967151133011,1.24292992090076,-1.74129020380653,1.26505494784186,-1.72034366122052
scenario53,0.92553093378229,1.05030359983286,-1.4198112991186,0.856146773092137,0.851905550612118,-0.680687017346443,0.391600163281929,-1.74129020380653,-0.0705619800027545,0.8436628678511
scenario54,0.54937580772254,1.05030359983286,-1.01959101254765,0.856146773092137,-0.110625596214306,0.432207139484251,0.837467758704328,-0.102954389775001,-1.73127837058251,1.24028763329681
scenario55,-0.330993480184669,-0.950274685563063,1.42873746599504,-0.0893093262250964,-0.732856094822249,-1.72271358537015,-0.730463041395809,-0.102954389775001,-0.685952328139252,0.406419420410864
scenario56,0.92553093378229,-0.950274685563063,-1.4198112991186,-0.0893093262250964,0.851905550612118,1.2641620856455,-0.114840896362351,0.853174339831974,1.26505494784186,1.24028763329681
scenario57,1.27482287500644,1.05030359983286,-1.01959101254765,-1.73497383614407,-0.110625596214306,-0.680687017346443,0.837467758704328,1.26026296596383,-0.0705619800027545,-1.72034366122052
scenario58,0.136608813148186,1.05030359983286,-0.299437856220773,-0.70464590461657,0.401251820152625,-0.0672390916018771,-1.74663097576857,-1.74129020380653,1.26505494784186,0.8436628678511
scenario59,1.27482287500644,-0.950274685563063,-1.4198112991186,-1.73497383614407,1.26172011850169,0.868967151133011,-0.730463041395809,-0.721046030880108,0.430465698345829,-0.0918997620623502
scenario60,1.27482287500644,-0.950274685563063,0.336880487960782,-0.70464590461657,1.26172011850169,-0.0672390916018771,-1.74663097576857,0.853174339831974,0.430465698345829,-0.70079731740903
scenario61,1.27482287500644,1.05030359983286,-1.01959101254765,0.856146773092137,-1.75993201399635,1.2641620856455,-0.730463041395809,-1.74129020380653,-0.685952328139252,-0.70079731740903
scenario62,-0.330993480184669,1.05030359983286,1.42873746599504,0.414279525458369,0.851905550612118,-0.0672390916018771,0.391600163281929,1.26026296596383,0.430465698345829,-0.0918997620623502
scenario63,0.54937580772254,-0.950274685563063,1.42873746599504,0.414279525458369,0.851905550612118,0.432207139484251,0.837467758704328,-0.721046030880108,-0.0705619800027545,-0.70079731740903
scenario64,1.27482287500644,1.05030359983286,1.42873746599504,-0.0893093262250964,-0.110625596214306,0.868967151133011,1.24292992090076,0.853174339831974,0.868608667521908,0.406419420410864
scenario65,0.54937580772254,-0.950274685563063,-0.299437856220773,0.856146773092137,-0.110625596214306,-1.72271358537015,0.391600163281929,0.405518198815083,-0.0705619800027545,-0.0918997620623502
scenario66,0.54937580772254,-0.950274685563063,-1.01959101254765,-0.70464590461657,0.401251820152625,-1.72271358537015,-0.730463041395809,1.26026296596383,-0.0705619800027545,0.8436628678511
scenario67,0.54937580772254,-0.950274685563063,0.908564153390467,0.856146773092137,-1.75993201399635,0.868967151133011,0.391600163281929,1.26026296596383,-1.73127837058251,-1.72034366122052
scenario68,-1.84020859266254,-0.950274685563063,0.908564153390467,-0.70464590461657,-1.75993201399635,1.2641620856455,0.837467758704328,0.405518198815083,-0.0705619800027545,1.24028763329681
scenario69,0.92553093378229,-0.950274685563063,0.908564153390467,-0.0893093262250964,-0.110625596214306,-0.0672390916018771,-0.114840896362351,0.405518198815083,-0.685952328139252,-1.72034366122052
scenario70,-0.330993480184669,1.05030359983286,-1.4198112991186,0.414279525458369,-0.110625596214306,1.2641620856455,-1.74663097576857,-0.721046030880108,-0.685952328139252,0.8436628678511
scenario71,0.92553093378229,-0.950274685563063,0.908564153390467,-0.70464590461657,1.26172011850169,0.432207139484251,1.24292992090076,-0.721046030880108,0.868608667521908,0.8436628678511
scenario72,-0.330993480184669,1.05030359983286,0.336880487960782,-0.70464590461657,1.26172011850169,1.2641620856455,-0.114840896362351,-1.74129020380653,-0.0705619800027545,0.406419420410864
scenario73,0.92553093378229,-0.950274685563063,0.336880487960782,0.414279525458369,1.26172011850169,-0.680687017346443,-0.730463041395809,-0.102954389775001,-1.73127837058251,-0.0918997620623502
scenario74,0.54937580772254,1.05030359983286,-0.299437856220773,1.25696580074569,0.401251820152625,1.2641620856455,-0.114840896362351,0.853174339831974,-1.73127837058251,-0.70079731740903
