Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario61,c1,left,60,0.2,20,left,0,20,100,right,0,40,-90,base,0,0.6648240874917796,0
scenario62,c4,base,40,1.0,60,left,80,0,40,right,80,40,90,right,0,2.001689079680973,0
scenario63,c4,base,20,0.1,40,left,20,60,80,base,100,20,0,right,0,2.775815354143577,0
scenario64,c4,right,40,0.4,20,right,100,0,0,base,100,80,-60,left,1,1.7912219015128543,1
scenario65,c1,right,0,0.2,20,base,80,0,80,right,0,60,-30,left,0,1.3581197916986392,0
scenario66,c1,right,60,1.0,40,left,20,0,40,right,20,40,0,base,0,2.3154617470112098,0
scenario67,c1,right,40,1.0,40,left,80,0,60,right,0,100,-30,base,0,1.7888912707334648,0
scenario68,c1,right,0,0.8,0,base_left_lane,60,60,100,left,100,100,60,left,0,1.0739820879795032,0
scenario69,c2,base,0,0.2,40,base_left_lane,60,100,80,left,60,60,30,right,0,2.981265419559446,0
scenario70,c4,base,40,0.4,80,left,40,80,80,base,0,0,90,right,0,2.874814653825146,0
scenario71,c4,base,60,0.4,0,right,20,60,100,base,80,20,90,left,0,1.882975178124255,0
scenario72,c2,left,60,0.8,20,right,80,60,60,base,20,40,-90,base,0,4.5292652792310895,0
scenario73,c4,base,100,0.1,100,left,40,20,60,right,20,100,90,right,0,2.0808357937554,0
scenario74,c1,right,20,0.4,60,base,20,40,100,right,60,20,0,left,0,1.2972127874035504,0
scenario75,c1,right,80,0.6,40,left,80,40,60,right,40,80,30,base,0,2.076093511970421,0
scenario76,c1,right,20,0.1,80,base,100,0,60,right,20,60,30,left,0,2.706372295984485,0
scenario77,c2,left,100,1.0,80,base_left_lane,0,0,40,left,60,20,30,right,0,3.2949259625738696,0
scenario78,c4,base,100,0.8,60,left,60,100,20,base,80,20,30,right,0,2.567291931496581,0
scenario79,c2,left,80,1.0,20,right,100,0,40,left,60,0,-30,base,0,4.323786892080951,0
scenario80,c1,right,40,0.1,100,base_left_lane,60,20,80,left,80,60,-60,left,0,0.9264625331612713,0
scenario81,c4,base,100,0.2,100,left,80,20,0,right,20,40,-30,right,0,1.451793327498148,0
scenario82,c4,base,40,0.4,80,right,20,80,0,base,0,80,90,left,0,2.7612843948821912,0
scenario83,c2,base,40,1.0,100,base_left_lane,80,100,100,left,100,0,-60,right,0,4.513611876332621,0
scenario84,c4,base,80,0.4,20,left,0,40,80,right,60,100,0,right,0,1.8979970600767184,0
scenario85,c1,right,40,0.6,40,base,20,0,100,right,80,100,-90,left,1,1.581663748568166,1
scenario86,c4,right,0,0.6,60,right,0,0,40,base,60,60,-30,left,1,9999.0,1
scenario87,c1,left,40,0.8,40,left,20,20,0,right,20,0,-90,base,0,2.905964161637801,0
scenario88,c2,left,60,1.0,80,right,40,0,20,base,40,20,-90,base,0,4.154974336766861,0
scenario89,c1,right,0,1.0,0,left,40,80,80,right,0,40,-60,base,0,2.4527728859443907,0
scenario90,c1,left,0,0.6,100,left,100,80,0,right,40,80,60,base,0,2.223847189527876,0
scenario91,c4,base,20,0.4,20,left,100,60,100,base,100,0,-60,right,0,2.651237244795801,0
scenario92,c1,right,80,0.6,100,base_left_lane,60,40,20,left,100,100,90,left,0,9999.0,0
scenario93,c4,base,60,0.6,100,left,60,20,80,base,0,0,30,right,0,1.0699900004020113,0
scenario94,c2,left,0,0.2,0,right,80,60,0,left,60,0,-30,base,0,4.563714777318479,0
scenario95,c2,base,60,0.4,80,base_left_lane,80,100,20,left,40,80,30,right,1,9999.0,1
scenario96,c2,left,60,0.1,80,right,80,80,60,base,0,40,60,base,0,4.133762599091988,0
scenario97,c4,base,20,0.4,40,left,0,20,60,right,0,60,60,right,0,2.189324868188775,0
scenario98,c1,right,20,0.1,40,left,60,100,20,right,40,0,-30,base,0,3.1634416745185616,0
scenario99,c1,right,80,0.2,80,base_left_lane,20,80,0,left,20,0,-30,left,0,9999.0,0
scenario100,c2,left,40,0.2,40,right,60,40,40,base,100,40,-90,base,0,3.308874223480481,0
scenario101,c2,left,100,0.2,100,right,40,80,80,left,40,100,-30,base,0,4.042371922027428,0
scenario102,c1,left,0,0.2,0,left,20,40,100,right,0,0,30,base,1,9999.0,1
scenario103,c4,base,100,1.0,40,left,100,80,60,base,60,60,-30,right,0,2.7732677400974524,0
scenario104,c2,base,80,0.1,40,base_left_lane,0,100,80,left,60,40,90,right,0,2.8375101663294475,0
scenario105,c4,base,0,0.4,80,left,0,100,20,right,40,100,90,right,0,2.178666310508352,0
scenario106,c2,left,80,0.4,100,base_left_lane,100,100,20,left,60,0,30,right,0,3.309243630309923,0
scenario107,c1,right,60,1.0,0,left,0,80,40,right,100,100,-90,base,0,2.158776095528247,0
scenario108,c1,right,0,0.1,60,base_left_lane,60,0,40,left,0,100,60,left,0,0.7896080057646222,0
scenario109,c2,left,60,0.2,40,right,40,40,0,left,60,40,60,base,0,3.739087296651042,0
scenario110,c4,base,20,0.4,80,right,40,60,40,base,20,40,90,left,0,1.6187800874592615,0
scenario111,c1,right,0,0.6,80,base,60,100,20,right,100,100,0,left,0,1.126738064312392,0
scenario112,c1,right,0,0.8,60,left,0,40,60,right,80,80,30,base,0,1.660206865444866,0
scenario113,c1,right,100,0.4,40,base_left_lane,40,60,20,left,0,40,-30,left,0,0.6095407648866291,0
scenario114,c4,base,80,0.1,20,left,0,100,100,base,60,0,30,right,0,2.664877178128761,0
scenario115,c1,right,80,0.6,100,base,60,0,100,right,100,0,60,left,0,2.2280801910348806,0
scenario116,c2,left,80,0.8,60,right,100,40,0,base,20,20,-90,base,0,4.317314881610538,0
scenario117,c2,base,100,1.0,80,base_left_lane,80,20,0,left,40,80,-90,right,0,3.072440590118679,0
scenario118,c4,base,20,0.1,100,right,100,40,100,base,40,100,-30,left,0,1.8431531323262325,0
scenario119,c2,left,100,0.1,20,right,60,100,20,base,100,20,-60,base,0,4.242512975945751,0
scenario120,c4,base,100,0.4,20,left,60,40,80,base,60,100,60,right,0,2.784946808495507,0
scenario121,c4,base,80,0.2,20,left,0,0,40,base,20,0,-30,right,0,3.305574426612771,0
scenario122,c4,base,40,1.0,100,left,0,20,100,right,100,40,0,right,0,1.7614100705636202,0
scenario123,c2,left,100,0.2,0,right,40,80,20,left,0,20,0,base,0,4.045806335147618,0
scenario124,c1,right,0,0.6,0,base,20,60,100,right,60,40,-60,left,0,2.1836107879516886,0
scenario125,c1,left,60,0.6,40,left,0,20,20,right,60,20,30,base,0,1.3453287819438693,0
scenario126,c2,base,20,1.0,40,base_left_lane,0,40,20,left,80,60,30,right,0,2.915900729730363,0
scenario127,c1,right,40,0.8,80,base_left_lane,60,0,100,left,60,0,30,left,0,0.9641694881144862,0
scenario128,c2,left,40,1.0,20,right,40,60,80,left,0,60,-90,base,0,4.19400478444613,0
scenario129,c4,base,60,0.6,60,right,20,80,0,base,20,80,0,left,0,2.2644715911544244,0
scenario130,c2,base,20,1.0,100,base_left_lane,100,0,80,left,40,60,-90,right,0,2.8590238523546336,0
scenario131,c2,base,60,0.6,0,base_left_lane,40,100,40,left,40,20,90,right,0,1.7545982381384138,0
scenario132,c1,right,60,1.0,0,base_left_lane,0,80,60,left,0,60,-30,left,0,0.9822527505432188,0
scenario133,c4,base,40,0.2,40,left,60,100,100,right,40,80,60,right,0,1.122357317790985,0
scenario134,c4,right,40,0.2,20,right,80,100,80,base,80,40,60,left,0,3.5189449230909102,0
scenario135,c4,base,40,0.8,100,left,80,40,80,right,60,80,90,right,0,2.2498285959183537,0
scenario136,c1,left,0,0.2,60,left,60,0,60,right,100,100,-90,base,0,2.4863543519231537,0
scenario137,c2,base,40,0.6,40,base_left_lane,60,0,80,left,80,100,-60,right,0,2.084484136208364,0
scenario138,c4,right,0,0.1,20,right,40,80,80,base,0,80,90,left,1,9999.0,1
scenario139,c4,right,80,0.8,40,right,40,40,0,base,0,80,0,left,0,9999.0,0
scenario140,c1,right,60,0.2,80,left,100,100,0,right,20,100,-30,base,0,3.138637374767863,0
scenario141,c1,right,100,0.2,80,base,20,20,60,right,100,60,0,left,0,2.295357722953609,0
scenario142,c1,left,20,0.2,60,left,40,100,60,right,20,20,30,base,0,1.8651686115453316,0
scenario143,c1,right,0,0.1,80,left,20,100,80,right,100,0,-60,base,0,2.004450457521893,0
scenario144,c4,base,100,0.8,40,left,80,100,0,right,20,100,90,right,0,1.6003789218428286,0
scenario145,c2,base,100,1.0,60,base_left_lane,20,0,100,left,0,60,30,right,0,3.4459441775977595,0
scenario146,c2,left,80,0.4,20,right,60,20,20,base,0,20,-90,base,0,4.231848519681416,0
scenario147,c2,left,20,0.1,40,base_left_lane,100,100,40,left,0,100,-90,right,0,3.036528472052442,0
scenario148,c4,base,40,0.8,60,right,60,40,0,base,100,40,60,left,0,9999.0,0
scenario149,c2,left,40,0.1,40,right,40,40,100,base,80,100,90,base,0,3.672696851229295,0
scenario150,c1,right,60,0.2,20,base_left_lane,80,80,100,left,80,0,60,left,0,0.9012203157980064,0
scenario151,c1,right,20,1.0,0,left,0,80,80,right,20,20,-90,base,0,2.720141391923391,0
scenario152,c2,base,20,0.6,100,base_left_lane,60,0,60,left,100,0,60,right,0,2.887381555037966,0
scenario153,c4,right,60,0.6,60,right,100,40,60,base,40,100,-30,left,0,1.3638979689428463,0
scenario154,c4,base,40,0.2,20,right,20,80,20,base,100,40,-30,left,0,2.7781577344229635,0
scenario155,c4,base,60,0.6,60,left,80,0,40,base,20,60,90,right,0,3.121464872646343,0
scenario156,c2,left,0,0.4,0,right,20,60,0,left,20,0,-30,base,0,3.7392177671860343,0
scenario157,c4,right,80,0.2,80,right,60,100,20,base,80,100,0,left,1,9999.0,1
scenario158,c4,base,80,0.1,40,left,0,60,0,base,80,0,-60,right,0,2.7560161961011227,0
scenario159,c4,right,40,0.6,80,right,60,100,20,base,40,0,60,left,0,3.219284020002437,0
scenario160,c2,base,60,0.6,80,base_left_lane,100,20,100,left,20,40,30,right,0,3.139324387567009,0
scenario161,c1,left,20,0.8,100,left,20,60,60,right,100,60,-30,base,0,1.8547283951295868,0
scenario162,c4,base,20,0.4,20,left,0,80,40,right,0,40,30,right,0,2.2387449213833266,0
scenario163,c2,base,100,0.4,0,base_left_lane,0,20,80,left,0,40,30,right,0,2.4679252903186826,0
scenario164,c1,left,40,0.1,0,left,40,40,20,right,60,80,-30,base,0,3.1321848351016714,0
scenario165,c2,left,40,1.0,40,right,0,0,100,left,60,20,-60,base,0,3.9876756855924502,0
scenario166,c1,right,80,1.0,40,base,80,80,40,right,80,0,60,left,1,1.7034668761884937,1
scenario167,c1,right,40,0.8,40,base_left_lane,100,80,80,left,60,20,60,left,0,0.5653514430344068,0
scenario168,c4,base,60,0.4,60,right,100,20,40,base,60,0,30,left,0,2.913291364638659,0
scenario169,c1,right,100,1.0,40,base_left_lane,40,20,100,left,20,100,90,left,0,0.8451488313447381,0
scenario170,c4,base,20,0.4,0,left,100,80,60,base,80,80,-30,right,0,2.7159678024352587,0
scenario171,c4,right,100,0.2,100,right,40,20,60,base,100,20,0,left,0,1.899617680566636,0
scenario172,c4,base,60,0.4,100,left,100,20,80,right,0,20,0,right,0,1.3743706433717429,0
scenario173,c4,base,20,1.0,0,right,20,40,100,base,100,40,-90,left,0,2.594212047699074,0
scenario174,c1,right,40,1.0,20,left,60,80,60,right,0,20,-90,base,0,2.647368997192407,0
scenario175,c1,left,60,0.1,0,left,20,0,80,right,80,0,30,base,1,0.4055725822906766,1
scenario176,c1,right,0,0.6,60,left,80,100,60,right,20,40,-90,base,0,1.8353959124630368,0
scenario177,c4,base,100,0.8,100,left,60,40,40,base,60,80,60,right,0,0.9200062890487998,0
scenario178,c2,left,20,0.8,20,base_left_lane,40,0,100,left,100,60,30,right,0,3.1615282258445165,0
scenario179,c4,right,80,0.1,40,right,80,20,100,base,40,40,-30,left,0,1.276863132023044,0
scenario180,c2,base,40,1.0,20,base_left_lane,40,20,20,left,20,100,60,right,0,2.744167804476217,0
scenario181,c2,base,80,0.2,0,base_left_lane,40,60,60,left,60,80,60,right,0,1.652896383535361,0
scenario182,c2,left,20,0.6,0,right,60,80,100,left,0,40,-90,base,0,3.6942396804953455,0
scenario183,c4,base,0,1.0,60,right,60,80,80,base,20,60,-30,left,0,1.841079818910016,0
scenario184,c2,left,20,1.0,0,right,80,60,60,left,20,60,60,base,0,4.098226502931579,0
scenario185,c1,left,60,0.1,60,left,60,80,0,right,0,40,-90,base,1,9999.0,1
scenario186,c1,right,0,0.8,20,left,0,20,40,right,40,60,60,base,0,3.4265549139740057,0
scenario187,c1,right,100,0.6,100,base,20,100,100,right,40,80,0,left,0,2.600831267674677,0
scenario188,c4,right,20,0.1,100,right,0,80,0,base,100,20,-60,left,0,9999.0,0
scenario189,c2,left,100,0.4,60,right,0,60,20,base,40,20,-60,base,0,3.760686090923124,0
scenario190,c4,base,0,0.4,0,right,20,0,40,base,80,20,-90,left,0,2.672415721635283,0
scenario191,c4,base,80,0.2,80,left,80,100,60,right,0,100,30,right,0,1.3835652759447834,0
scenario192,c2,left,100,0.8,80,right,40,0,0,left,100,0,-90,base,0,4.561312505168165,0
scenario193,c4,base,40,1.0,80,left,40,20,80,right,20,0,90,right,0,2.766854254205259,0
scenario194,c2,base,80,0.8,80,base_left_lane,20,60,80,left,80,100,0,right,0,2.127632590343371,0
scenario195,c2,left,40,0.4,100,right,40,0,80,base,40,20,30,base,0,3.3933697951088897,0
scenario196,c4,base,0,1.0,40,left,80,60,60,base,100,20,-90,right,0,2.702919143905591,0
scenario197,c4,base,0,0.2,80,left,100,20,20,base,60,40,-30,right,0,2.339114571621027,0
scenario198,c4,right,40,0.1,60,right,100,40,100,base,0,40,30,left,0,1.8564816021068191,0
scenario199,c1,left,20,0.4,100,left,100,20,40,right,100,80,-30,base,0,2.006961334191026,0
scenario200,c1,right,100,1.0,40,base,100,60,80,right,60,80,30,left,1,1.318427391404774,1
scenario201,c4,base,100,0.1,100,left,100,0,60,base,20,60,60,right,0,2.6125796477730354,0
scenario202,c4,base,40,0.4,80,left,80,80,100,right,80,0,60,right,0,2.0275085128918757,0
scenario203,c4,right,20,0.6,0,right,0,40,20,base,80,0,0,left,1,9999.0,1
scenario204,c1,right,100,0.2,100,base_left_lane,60,0,100,left,20,20,-60,left,0,0.7315691197153668,0
scenario205,c4,base,80,0.1,60,left,80,40,80,right,0,40,0,right,0,2.1032065913286204,0
scenario206,c1,right,40,0.8,60,left,0,80,0,right,0,100,-90,base,0,1.7587714152813554,0
scenario207,c4,base,80,0.4,40,right,100,100,100,base,60,20,0,left,0,2.803095736602963,0
scenario208,c2,left,0,0.6,100,right,20,0,80,base,80,60,-60,base,0,4.009188614606165,0
scenario209,c2,left,20,1.0,40,right,0,40,40,base,20,0,90,base,0,4.0576050044433805,0
scenario210,c2,base,80,0.1,20,base_left_lane,60,80,20,left,0,80,0,right,0,3.1842796588852518,0
scenario211,c2,left,80,0.4,80,right,60,40,100,base,80,60,-60,base,0,4.293187740801077,0
scenario212,c2,left,80,0.1,20,base_left_lane,60,60,100,left,60,0,0,right,0,1.8448504120282136,0
scenario213,c4,base,20,0.4,80,right,100,60,40,base,60,20,90,left,0,2.5004990257716537,0
scenario214,c4,base,40,0.6,40,left,0,0,100,right,100,100,90,right,0,1.5472983960560536,0
scenario215,c4,right,20,0.4,40,right,20,20,0,base,0,20,60,left,0,9999.0,0
scenario216,c1,right,40,0.2,20,left,60,100,20,right,40,0,30,base,0,1.7915421526083848,0
scenario217,c1,left,100,0.6,100,left,0,40,40,right,20,40,-30,base,1,2.319423236285568,1
scenario218,c4,base,60,0.8,60,right,80,40,40,base,80,40,-90,left,0,2.0217870242434595,0
scenario219,c1,left,100,0.6,80,left,0,20,20,right,0,0,-30,base,0,1.6772929238292524,0
scenario220,c1,right,60,0.6,100,base_left_lane,20,80,40,left,0,100,-60,left,0,1.0499988568952925,0
scenario221,c1,right,80,0.1,80,left,60,60,40,right,100,0,-90,base,0,3.792246450852864,0
scenario222,c4,base,60,0.4,20,left,40,0,60,right,80,0,-60,right,0,1.4609388799440255,0
scenario223,c2,left,100,0.2,60,right,80,100,80,base,60,0,30,base,0,4.243285703402551,0
scenario224,c1,right,80,0.8,0,base,100,0,40,right,0,40,0,left,0,1.1027118188136944,0
scenario225,c4,base,0,0.2,40,left,20,80,80,base,80,100,60,right,0,2.5042128310094185,0
scenario226,c1,right,20,0.1,0,base,100,20,20,right,100,20,90,left,0,1.612182450325951,0
scenario227,c2,left,100,0.6,40,right,0,80,80,left,40,80,-60,base,0,3.587480849394852,0
scenario228,c4,base,40,0.1,0,left,20,40,40,base,100,100,60,right,0,2.9159916709017715,0
scenario229,c1,right,20,0.2,100,left,100,80,60,right,60,80,-30,base,0,2.6491421899364886,0
scenario230,c4,right,100,0.2,100,right,0,60,100,base,20,60,90,left,0,1.6427167530345888,0
scenario231,c1,right,40,1.0,100,base,0,20,100,right,60,40,-30,left,0,1.967382315713912,0
scenario232,c1,right,100,0.8,60,base_left_lane,60,80,60,left,20,20,90,left,0,1.008169166042164,0
scenario233,c2,base,40,1.0,60,base_left_lane,40,0,20,left,0,80,30,right,0,9999.0,0
scenario234,c4,base,20,1.0,0,right,80,20,80,base,0,40,-90,left,0,2.4441475777055968,0
scenario235,c2,left,60,1.0,60,right,20,60,100,base,20,20,0,base,0,4.255138921535589,0
scenario236,c1,right,0,1.0,60,base_left_lane,40,40,100,left,60,100,30,left,0,0.7167953496134329,0
scenario237,c2,base,0,0.1,0,base_left_lane,0,100,80,left,60,40,60,right,0,1.9165764929828637,0
scenario238,c2,left,40,0.6,80,right,60,60,80,left,40,0,30,base,0,3.6645672868894392,0
scenario239,c4,base,60,0.1,20,left,0,20,20,right,0,0,-60,right,0,1.671012186384095,0
scenario240,c4,base,60,0.8,40,left,80,20,80,right,20,60,30,right,0,1.5385423136966454,0
scenario241,c2,left,40,0.2,20,right,80,80,60,left,60,20,60,base,0,4.444913560825027,0
scenario242,c4,right,60,0.8,100,right,80,20,80,base,80,80,90,left,1,9999.0,1
scenario243,c2,base,80,0.6,20,base_left_lane,20,40,40,left,20,80,30,right,0,3.072593644074195,0
scenario244,c2,left,80,1.0,0,base_left_lane,40,20,40,left,0,40,-30,right,0,2.6609675167126525,0
scenario245,c4,base,60,0.8,40,right,0,100,0,base,100,0,-90,left,0,9999.0,0
scenario246,c1,right,60,0.6,40,left,80,0,60,right,0,100,-90,base,0,1.756115969390276,0
scenario247,c4,base,80,0.2,0,left,20,100,40,base,40,20,-90,right,0,3.1137569865986325,0
scenario248,c2,left,40,0.8,0,right,20,60,0,left,40,80,60,base,0,4.464183152097814,0
scenario249,c2,left,100,0.2,40,right,80,80,100,left,80,80,30,base,0,4.303007436076133,0
scenario250,c4,base,60,1.0,40,left,40,0,40,right,80,0,60,right,0,2.6212798274169256,0
scenario251,c4,base,40,0.2,80,left,40,20,60,right,80,60,-30,right,0,2.20556878034786,0
scenario252,c1,right,80,0.8,20,left,20,40,80,right,0,60,90,base,0,3.3338094952614745,0
scenario253,c4,base,100,0.6,60,left,60,40,60,right,20,60,60,right,0,1.207931267104586,0
scenario254,c2,left,20,1.0,60,right,100,60,20,base,40,100,90,base,0,4.289638389782782,0
scenario255,c1,left,100,0.8,40,left,0,60,100,right,0,0,90,base,0,2.3377832632360462,0
scenario256,c2,base,100,0.4,100,base_left_lane,100,80,0,left,0,80,-60,right,0,2.07914403858004,0
scenario257,c1,right,100,1.0,0,left,80,60,20,right,40,100,-30,base,0,1.99187293675605,0
scenario258,c2,base,100,0.2,20,base_left_lane,0,80,80,left,20,20,-30,right,0,1.1931912150858803,0
scenario259,c1,left,0,1.0,60,left,40,20,80,right,0,60,30,base,0,2.41201265638401,0
scenario260,c2,base,20,0.4,60,base_left_lane,80,0,100,left,20,0,60,right,0,1.236101239194996,0
scenario261,c4,right,20,0.4,0,right,20,40,40,base,60,40,30,left,1,4.125900571068534,1
scenario262,c1,right,40,0.2,60,base,80,100,20,right,100,60,90,left,0,1.5157601114309696,0
scenario263,c4,base,40,0.2,60,left,100,40,80,base,40,80,-90,right,0,2.461026210868208,0
scenario264,c4,right,40,0.4,80,right,20,100,0,base,20,60,30,left,0,9999.0,0
scenario265,c2,left,80,0.6,20,base_left_lane,60,0,20,left,20,0,60,right,0,3.1116662615332125,0
scenario266,c1,right,0,0.8,80,base,60,0,0,right,80,20,-90,left,0,2145.173383877739,0
scenario267,c1,right,40,0.1,20,base_left_lane,40,80,0,left,80,100,30,left,0,7950.745383555365,0
scenario268,c2,left,60,0.6,100,right,80,60,60,base,60,80,-90,base,0,4.427977558458328,0
scenario269,c4,base,20,1.0,80,right,0,80,20,base,40,100,0,left,0,2.018984815347981,0
scenario270,c4,base,80,0.6,20,right,40,100,80,base,80,0,0,left,0,2.654414475703891,0
scenario271,c4,base,20,0.1,100,left,100,100,100,base,0,80,-30,right,0,3.7539437473688624,0
scenario272,c1,right,0,0.6,40,base_left_lane,60,0,40,left,80,20,-60,left,0,0.6612414002392465,0
scenario273,c4,right,0,1.0,0,right,100,60,100,base,20,80,0,left,1,134.95458780870106,1
scenario274,c2,left,0,0.1,60,right,80,60,100,left,100,40,-30,base,0,4.585418372303928,0
scenario275,c2,left,40,0.2,0,right,100,100,40,base,0,100,60,base,0,3.9244948774128647,0
