Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario261,c4,base,80,0.6,20,right,60,40,60,base,20,60,30,left,0,2.492231928625231,0
scenario262,c2,left,80,0.2,0,right,60,80,20,left,0,0,-60,base,0,4.4104949621738605,0
scenario263,c1,right,100,1.0,0,base,100,20,60,right,100,80,60,left,0,2.100392485604057,0
scenario264,c2,left,40,0.2,0,right,60,100,60,base,80,80,-60,base,0,2.8942845234400503,0
scenario265,c4,base,0,1.0,60,right,80,100,100,base,20,20,30,left,0,2.492829261835512,0
scenario266,c2,base,40,0.2,100,base_left_lane,60,40,20,left,20,40,90,right,0,1.4221601180152976,0
scenario267,c2,left,20,0.8,80,base_left_lane,20,40,20,left,100,0,60,right,0,2.7329428500639086,0
scenario268,c2,left,100,0.4,40,base_left_lane,100,0,20,left,80,100,30,right,0,3.532109349810235,0
scenario269,c1,right,60,0.2,60,left,40,100,60,right,60,0,60,base,0,2.747918673829465,0
scenario270,c1,left,100,1.0,20,left,100,40,20,right,40,80,30,base,0,1.964197660178884,0
scenario271,c1,right,80,0.6,0,left,0,100,0,right,0,40,-30,base,0,2.5121296154407524,0
scenario272,c4,base,100,0.4,80,right,100,80,80,base,0,100,-90,left,0,2.7857108879449037,0
scenario273,c1,right,100,0.6,60,left,80,100,40,right,60,80,-60,base,0,2.875330315005428,0
scenario274,c4,base,40,0.6,0,right,0,0,0,base,0,20,-30,left,0,9999.0,0
scenario275,c1,right,20,0.6,60,left,100,60,60,right,60,40,30,base,0,2.5926636487254027,0
scenario276,c2,left,60,0.1,60,base_left_lane,40,80,20,left,0,80,0,right,0,2.228833852613397,0
scenario277,c1,right,80,0.1,100,left,40,60,0,right,100,60,0,base,0,1.6325740811012792,0
scenario278,c2,left,40,0.6,0,right,40,60,20,left,40,100,30,base,0,3.541176446381349,0
scenario279,c1,left,0,0.4,80,left,40,0,80,right,20,40,-90,base,0,2.505072430996901,0
scenario280,c4,base,20,0.2,40,left,0,20,80,base,20,20,-30,right,0,2.6467513605482487,0
scenario281,c1,right,100,0.4,80,left,80,0,20,right,80,100,90,base,0,1.9066161478452175,0
scenario282,c4,base,80,0.2,60,left,80,20,40,base,60,80,90,right,0,2.4730874895862875,0
scenario283,c1,right,20,0.4,100,left,0,0,0,right,40,20,-60,base,0,2.6348969895507786,0
scenario284,c1,right,0,0.8,40,left,60,20,0,right,80,100,90,base,0,3.2074124582197325,0
scenario285,c1,right,0,1.0,20,base_left_lane,20,20,100,left,60,20,-60,left,0,0.6853193231466586,0
scenario286,c2,left,40,1.0,0,base_left_lane,60,60,40,left,40,100,-90,right,0,2.9956715369479388,0
scenario287,c1,left,0,1.0,20,left,0,0,100,right,60,0,90,base,0,1.7595368963717009,0
scenario288,c2,left,0,0.1,60,right,20,60,60,left,80,100,0,base,0,4.021924570468478,0
scenario289,c1,left,100,0.1,80,left,80,40,0,right,100,20,30,base,0,2.9732402020993223,0
scenario290,c1,right,40,0.2,40,left,60,60,100,right,60,0,-30,base,0,2.8823463312251936,0
scenario291,c1,right,60,0.8,0,left,80,20,100,right,80,60,-90,base,0,2.3711290265444447,0
scenario292,c1,left,20,0.2,60,left,60,40,0,right,100,100,90,base,1,9999.0,1
scenario293,c4,base,0,0.1,60,right,40,20,0,base,20,100,-60,left,0,9999.0,0
scenario294,c2,left,100,0.1,60,base_left_lane,80,100,60,left,100,20,-30,right,0,2.940899948700656,0
scenario295,c4,base,100,0.1,100,left,20,100,60,right,100,20,-30,right,0,1.6850289931747906,0
scenario296,c2,left,60,1.0,0,right,40,100,40,base,40,20,30,base,0,3.003215652990333,0
scenario297,c1,right,20,0.6,0,left,0,40,80,right,80,100,-90,base,0,3.2636122833852417,0
scenario298,c2,left,20,0.2,20,base_left_lane,100,40,0,left,100,80,-60,right,0,2.7498814284454216,0
scenario299,c4,base,60,0.2,40,left,80,40,80,base,60,20,90,right,0,2.8611861051834118,0
scenario300,c2,left,20,0.2,60,base_left_lane,60,20,60,left,20,0,0,right,0,3.518950160844642,0
scenario301,c4,base,80,0.2,60,right,80,20,60,base,100,80,-30,left,0,1.9376042194751504,0
scenario302,c1,right,80,0.8,40,left,100,20,100,right,40,40,60,base,0,1.6741972394119662,0
scenario303,c1,right,40,0.8,20,left,100,40,20,right,40,60,30,base,0,1.8075899299433555,0
scenario304,c4,base,40,0.8,80,left,60,0,100,base,0,40,-60,right,0,3.389355607961521,0
scenario305,c1,left,60,0.2,20,left,0,80,80,right,60,80,-30,base,1,9999.0,1
scenario306,c1,left,20,1.0,20,left,0,40,20,right,20,20,60,base,0,1.8050204473074207,0
scenario307,c4,base,80,0.4,80,right,80,40,60,base,100,60,-90,left,0,2.9644324323302347,0
scenario308,c1,right,0,0.2,80,left,80,100,0,right,100,100,-90,base,0,3.319196893237641,0
scenario309,c1,left,100,0.4,100,left,0,100,80,right,0,40,30,base,0,1.1140960519681824,0
scenario310,c2,left,40,0.4,20,right,0,40,80,left,100,40,-90,base,0,3.795216632462648,0
scenario311,c1,right,40,0.4,40,left,100,20,20,right,0,80,0,base,0,2.659794508290923,0
scenario312,c4,right,20,0.2,20,right,100,20,0,base,40,80,30,left,0,9999.0,0
scenario313,c4,base,0,0.4,40,right,40,0,40,base,60,60,90,left,0,2.8817521511156867,0
scenario314,c1,right,0,0.8,40,left,100,20,100,right,0,100,0,base,0,2.631354770235007,0
scenario315,c1,left,40,0.6,80,left,0,60,80,right,80,20,-90,base,0,2.4781156721443587,0
scenario316,c1,right,100,0.2,60,base,0,80,40,right,100,40,-30,left,0,2.349742851851813,0
scenario317,c2,left,60,0.8,20,base_left_lane,100,40,20,left,40,40,0,right,0,3.4941303890051985,0
scenario318,c1,right,0,0.2,0,left,0,40,40,right,20,40,-60,base,0,2.385805051184555,0
scenario319,c4,base,0,0.6,20,right,0,100,60,base,60,100,30,left,0,2.3456641390209185,0
scenario320,c2,left,0,1.0,100,base_left_lane,40,40,60,left,60,40,-90,right,0,3.671914742557985,0
scenario321,c1,right,20,0.1,80,base_left_lane,100,0,60,left,20,100,-90,left,0,0.7206395318225872,0
scenario322,c1,right,80,0.2,40,left,100,20,100,right,80,40,30,base,0,2.664897520732713,0
scenario323,c1,right,0,0.2,100,left,0,0,100,right,20,40,-90,base,0,3.3007083609013663,0
scenario324,c2,left,0,0.1,60,base_left_lane,80,0,20,left,20,40,0,right,0,2.71019470651676,0
scenario325,c2,left,0,1.0,60,base_left_lane,100,80,80,left,100,80,60,right,0,3.064042815336339,0
scenario326,c1,left,100,0.8,60,left,0,0,80,right,80,100,-30,base,0,2.589444907079113,0
scenario327,c1,left,80,0.8,60,left,20,60,20,right,100,0,0,base,0,2.427681179455595,0
scenario328,c4,base,20,1.0,100,right,100,0,60,base,60,0,60,left,0,2.3261792893319755,0
scenario329,c1,right,80,0.1,100,left,40,60,60,right,40,0,60,base,0,2.751932276336481,0
scenario330,c1,right,20,0.1,0,base_left_lane,0,0,60,left,60,60,30,left,0,0.8405804391402473,0
scenario331,c2,base,40,0.4,0,base_left_lane,20,60,60,left,0,40,60,right,0,1.162157962411699,0
scenario332,c4,base,100,0.2,80,left,80,80,20,right,0,80,60,right,0,1.6249163747419704,0
scenario333,c1,right,80,1.0,60,base,0,100,40,right,100,40,30,left,0,2.2266913915747804,0
scenario334,c4,base,80,0.2,100,right,0,60,20,base,80,0,60,left,0,9999.0,0
scenario335,c2,left,60,0.6,80,right,60,60,60,base,80,80,90,base,0,3.9657045009488887,0
scenario336,c2,base,60,0.6,0,base_left_lane,60,20,60,left,0,60,60,right,0,1.9494692034854904,0
scenario337,c1,left,20,0.2,100,left,0,20,20,right,0,20,60,base,0,2.931753147946594,0
scenario338,c1,right,80,0.6,40,left,80,100,60,right,80,40,30,base,0,2.1161912421607654,0
scenario339,c1,left,60,0.6,80,left,60,60,40,right,100,0,0,base,0,2.7711066609619626,0
scenario340,c2,left,100,0.4,80,base_left_lane,20,80,40,left,0,0,30,right,0,3.545919346476813,0
scenario341,c4,base,100,0.4,40,right,20,0,0,base,80,20,90,left,0,9999.0,0
scenario342,c4,base,100,0.4,80,right,80,60,20,base,100,40,60,left,0,2.584366763880645,0
scenario343,c1,right,80,0.8,20,base,20,100,100,right,80,0,60,left,0,2.520829384057977,0
scenario344,c1,right,0,0.8,40,left,100,40,0,right,0,0,60,base,0,2.955800215363204,0
scenario345,c2,left,0,0.8,40,right,40,40,20,left,40,60,90,base,0,4.113927904262103,0
scenario346,c2,left,40,0.4,20,base_left_lane,20,100,0,left,80,60,0,right,0,2.777992453030248,0
scenario347,c4,base,40,0.2,40,right,40,40,20,base,60,60,90,left,0,2.6372193776002484,0
scenario348,c4,base,80,1.0,20,left,60,20,20,right,80,100,-90,right,0,1.7764020108004015,0
scenario349,c2,base,0,1.0,80,base_left_lane,0,0,80,left,40,0,90,right,0,1.9475404592855727,0
scenario350,c2,left,0,1.0,60,base_left_lane,20,0,20,left,0,80,0,right,0,2.4056616445282804,0
scenario351,c2,left,80,0.8,0,base_left_lane,40,60,0,left,100,40,-90,right,0,3.344354429362397,0
scenario352,c1,right,60,1.0,60,base,80,20,100,right,0,0,-90,left,0,1.6923677538707211,0
scenario353,c1,right,60,0.6,20,base_left_lane,40,80,100,left,20,0,0,left,0,0.7779848399996846,0
scenario354,c1,right,0,0.2,100,left,60,20,60,right,20,20,-30,base,0,2.205285595076926,0
scenario355,c4,base,40,1.0,40,right,60,60,20,base,80,100,-90,left,0,2.919533271311529,0
scenario356,c1,right,80,0.1,80,left,0,100,40,right,0,20,0,base,0,2.9526676047669635,0
scenario357,c4,base,0,0.1,60,left,40,60,60,right,40,60,-90,right,0,1.4918686710501243,0
scenario358,c1,left,40,0.1,0,left,0,60,0,right,0,0,-60,base,0,2.589146572449451,0
scenario359,c2,base,80,0.6,0,base_left_lane,100,0,40,left,100,80,90,right,1,9999.0,1
scenario360,c1,right,80,0.6,40,base,20,80,0,right,80,0,30,left,0,3427.8155015898915,0
scenario361,c1,right,0,0.8,80,left,40,60,40,right,40,80,-90,base,0,2.712345860268381,0
scenario362,c4,base,20,0.6,80,right,100,100,80,base,20,0,0,left,0,2.443876521912246,0
scenario363,c4,base,100,1.0,20,right,20,100,100,base,60,100,0,left,0,2.572457176723889,0
scenario364,c1,right,60,0.1,40,base,80,20,60,right,20,20,90,left,0,2.417862048576316,0
scenario365,c1,left,80,0.6,40,left,60,100,80,right,0,40,60,base,0,2.035658849198153,0
scenario366,c4,base,60,0.1,80,right,80,40,60,base,20,80,90,left,0,3.2988851333582527,0
scenario367,c2,left,100,0.4,0,base_left_lane,80,20,0,left,80,60,90,right,0,3.010217246446669,0
scenario368,c4,base,60,0.8,60,right,0,80,0,base,40,100,90,left,0,2.4528401676057774,0
scenario369,c4,base,20,0.4,20,left,100,40,0,base,0,100,90,right,0,2.5250543344262244,0
scenario370,c2,base,0,0.1,80,base_left_lane,100,80,20,left,60,0,-90,right,0,3.1538966928364256,0
scenario371,c4,base,0,0.6,60,right,80,80,0,base,20,0,60,left,0,9999.0,0
scenario372,c4,right,0,0.8,0,right,0,40,0,base,20,100,30,left,0,9999.0,0
scenario373,c2,left,80,0.2,0,right,100,40,60,left,100,0,60,base,0,3.533669151690246,0
scenario374,c2,left,60,0.8,40,base_left_lane,80,20,80,left,80,100,0,right,0,3.7711504892664194,0
scenario375,c4,right,0,0.1,60,right,100,100,20,base,20,20,-90,left,0,1.6407599394251111,0
scenario376,c4,base,100,0.1,0,right,20,60,20,base,60,80,0,left,0,3.0545925773411,0
scenario377,c2,left,20,1.0,20,base_left_lane,0,20,100,left,20,0,30,right,0,1.8226812000865824,0
scenario378,c2,left,0,1.0,80,base_left_lane,0,20,60,left,80,0,0,right,0,3.8964008992393153,0
scenario379,c4,base,0,0.2,40,left,20,40,0,base,20,40,30,right,0,3.110801442362791,0
scenario380,c4,base,40,0.6,60,right,100,40,80,base,40,0,90,left,1,2.311432338607021,1
scenario381,c2,base,80,0.8,20,base_left_lane,20,80,20,left,40,80,-30,right,0,2.236226624537208,0
scenario382,c4,base,20,0.1,0,right,40,80,40,base,100,0,0,left,0,2.414926610272897,0
scenario383,c2,left,80,1.0,20,base_left_lane,80,100,0,left,100,60,90,right,0,3.913383015683394,0
scenario384,c1,right,0,0.6,60,left,40,100,60,right,100,100,0,base,0,3.257294752531486,0
scenario385,c2,left,100,0.2,60,base_left_lane,60,0,40,left,100,20,-90,right,0,3.206930662093282,0
scenario386,c2,base,100,0.1,40,base_left_lane,20,40,80,left,80,20,60,right,0,1.8872392786652104,0
scenario387,c4,base,20,0.2,100,right,40,60,60,base,60,60,60,left,1,3.1203377776052164,1
scenario388,c2,left,20,0.1,100,right,80,40,100,left,0,20,30,base,0,3.335086673651213,0
scenario389,c2,left,60,0.2,80,base_left_lane,80,20,60,left,40,20,0,right,0,3.998922542641079,0
scenario390,c2,left,80,0.6,60,base_left_lane,20,100,40,left,80,100,0,right,0,2.562686421122404,0
scenario391,c1,right,100,0.8,40,left,80,40,100,right,20,100,90,base,0,2.3419397593046978,0
scenario392,c4,base,100,1.0,40,right,80,100,100,base,100,100,-90,left,0,2.345483038553959,0
scenario393,c4,base,40,0.1,80,left,100,40,20,right,20,20,-30,right,0,1.1142585816803356,0
scenario394,c4,base,20,0.2,80,right,0,20,100,base,100,60,30,left,0,2.387332765528943,0
scenario395,c1,left,0,0.6,20,left,80,80,100,right,40,40,30,base,0,2.600557833061383,0
scenario396,c2,base,20,0.6,20,base_left_lane,80,60,0,left,0,80,-90,right,0,1.7272142965725208,0
scenario397,c2,left,80,1.0,60,right,20,60,40,base,0,80,60,base,0,3.9236858979757625,0
scenario398,c4,base,40,0.4,20,right,40,20,0,base,40,20,30,left,0,9999.0,0
scenario399,c1,right,40,1.0,100,left,80,60,80,right,100,20,-60,base,0,3.0773347085491496,0
scenario400,c1,right,40,0.6,100,left,80,100,0,right,40,0,-90,base,0,3.07446712605875,0
scenario401,c1,right,100,0.8,100,left,40,40,20,right,80,20,60,base,0,2.605834024970194,0
scenario402,c1,right,60,0.8,100,left,20,100,60,right,20,80,-30,base,0,2.6066750273217125,0
scenario403,c1,right,60,0.2,80,left,100,40,40,right,100,20,-30,base,0,2.567067933410084,0
scenario404,c1,right,0,0.8,80,left,20,0,40,right,100,0,90,base,0,2.869525372302622,0
scenario405,c1,right,0,0.8,100,left,80,100,60,right,100,0,60,base,0,2.618602282389659,0
scenario406,c4,base,20,0.4,80,right,80,40,60,base,60,0,-60,left,0,2.431779414096757,0
scenario407,c2,left,0,0.4,0,right,60,60,60,base,80,60,-60,base,0,3.5731228788058256,0
scenario408,c4,base,100,1.0,60,right,60,0,40,base,60,60,-90,left,0,2.8865196230431382,0
scenario409,c1,right,60,0.1,20,base,60,20,20,right,40,60,-90,left,0,1.1070907059890576,0
scenario410,c1,right,40,1.0,100,left,80,20,100,right,100,80,-90,base,0,2.756999729489539,0
scenario411,c4,base,20,0.8,20,right,40,20,20,base,80,100,30,left,0,2.1471259077134084,0
scenario412,c1,right,20,0.2,80,left,80,60,100,right,0,20,-30,base,0,3.191060336526493,0
scenario413,c2,left,100,0.6,100,right,0,20,60,base,40,40,90,base,0,3.511461413485278,0
scenario414,c2,base,60,0.1,60,base_left_lane,100,0,0,left,60,0,30,right,0,3.382815179156423,0
scenario415,c2,left,0,0.1,40,right,20,80,80,base,0,0,0,base,0,3.5376952768646186,0
scenario416,c4,base,60,0.2,20,right,100,100,0,base,60,100,0,left,0,2.248960928568838,0
scenario417,c1,right,100,1.0,0,left,40,0,40,right,0,80,-60,base,0,2.850627074487735,0
scenario418,c1,right,80,0.6,100,left,80,20,100,right,0,0,-90,base,0,2.8492030493111167,0
scenario419,c4,right,40,1.0,100,right,20,0,0,base,60,60,-90,left,0,9999.0,0
scenario420,c4,right,80,0.4,20,right,0,60,80,base,0,60,90,left,0,1.4878087159934374,0
scenario421,c4,right,80,1.0,20,right,20,60,100,base,100,80,60,left,0,1.5209738397695298,0
scenario422,c2,base,100,0.8,0,base_left_lane,100,0,20,left,0,80,-90,right,0,1.8668927550917256,0
scenario423,c1,left,80,0.1,0,left,20,80,20,right,20,100,-60,base,0,2.92466496642632,0
scenario424,c1,right,40,0.4,0,base_left_lane,0,0,60,left,80,80,30,left,1,9999.0,1
scenario425,c2,left,40,0.2,20,base_left_lane,20,20,100,left,0,0,0,right,0,2.4602929146563395,0
scenario426,c2,left,80,1.0,20,base_left_lane,40,100,80,left,20,100,60,right,0,2.8376181601536152,0
scenario427,c1,right,40,0.8,0,left,100,100,20,right,60,0,-30,base,0,2.480232444159661,0
scenario428,c2,left,20,0.8,0,base_left_lane,20,40,60,left,60,100,-60,right,0,3.1099643046425767,0
scenario429,c1,right,100,1.0,60,left,60,80,100,right,60,40,-90,base,0,2.801464641373696,0
scenario430,c1,right,80,0.1,100,left,40,20,20,right,80,80,60,base,0,2.6614906029495677,0
scenario431,c2,left,80,0.4,60,base_left_lane,100,100,20,left,0,100,-90,right,0,1.9363420801288056,0
scenario432,c4,right,60,0.6,40,right,0,20,20,base,100,80,90,left,0,1.1547901804750422,0
scenario433,c4,base,40,0.8,20,right,0,60,40,base,40,60,-60,left,0,2.3997982134198983,0
scenario434,c2,left,60,0.6,40,right,100,20,0,base,20,40,30,base,0,3.964338359612945,0
scenario435,c2,left,0,0.1,60,base_left_lane,100,80,60,left,100,40,-30,right,0,2.691368993546612,0
scenario436,c2,left,80,0.1,0,right,60,40,100,left,20,0,30,base,0,4.497229089903508,0
scenario437,c2,left,60,0.4,100,base_left_lane,60,0,60,left,80,0,60,right,0,4.252665857454372,0
scenario438,c4,base,60,0.4,40,right,20,80,100,base,20,60,-60,left,0,2.586750632713049,0
scenario439,c4,base,20,0.2,80,left,40,0,60,right,0,60,-60,right,0,1.653128130661498,0
scenario440,c4,base,40,1.0,20,right,20,100,60,base,60,60,30,left,0,2.5576794473596736,0
scenario441,c2,left,80,0.8,20,base_left_lane,40,100,0,left,100,0,60,right,0,3.3888745337349127,0
scenario442,c4,base,40,0.4,0,right,40,20,20,base,60,60,-90,left,0,2.365721557029113,0
scenario443,c1,left,0,0.8,0,left,100,80,60,right,100,80,-60,base,0,2.6287417241966686,0
scenario444,c2,left,0,0.4,80,base_left_lane,20,40,80,left,80,60,30,right,0,3.1438812635396034,0
scenario445,c1,right,20,1.0,20,left,20,60,40,right,100,80,-90,base,0,1.8600009979636003,0
scenario446,c2,left,20,1.0,80,base_left_lane,0,60,0,left,40,100,30,right,0,3.369253875032129,0
scenario447,c1,right,80,0.2,0,left,60,0,60,right,80,100,-90,base,0,2.7902945559026007,0
scenario448,c1,right,80,0.6,40,left,100,100,60,right,40,80,30,base,0,2.771216485744257,0
scenario449,c2,left,60,1.0,100,base_left_lane,40,100,80,left,60,20,-60,right,0,3.984961567947264,0
scenario450,c1,right,0,0.6,40,left,40,20,100,right,100,100,-30,base,0,1.9938801368252643,0
scenario451,c2,left,20,0.1,60,right,0,60,80,left,40,80,-90,base,0,3.976442361485625,0
scenario452,c1,left,40,0.4,80,left,20,0,100,right,20,60,30,base,1,9999.0,1
scenario453,c2,left,100,1.0,20,base_left_lane,60,100,0,left,0,80,-90,right,0,4.06098955488836,0
scenario454,c2,left,100,0.4,80,base_left_lane,0,0,0,left,100,40,-60,right,0,3.956710084981475,0
scenario455,c4,base,80,0.1,40,right,0,60,40,base,100,100,-90,left,0,2.4656764061607013,0
scenario456,c2,left,40,1.0,100,base_left_lane,80,20,100,left,0,0,0,right,0,3.0917914773190445,0
scenario457,c4,base,40,0.2,40,left,20,60,40,right,100,100,0,right,0,1.7281578109936004,0
scenario458,c4,base,80,0.6,60,left,60,60,0,base,80,100,-60,right,1,1.8887936983296296,1
scenario459,c1,right,0,0.2,60,left,0,60,100,right,20,20,-60,base,0,2.6719983773332925,0
scenario460,c1,right,60,0.6,40,left,60,60,60,right,100,0,-60,base,0,2.626567022553912,0
scenario461,c2,left,40,1.0,40,base_left_lane,60,40,80,left,60,60,-90,right,0,3.659019805362133,0
scenario462,c4,base,20,0.6,40,left,100,20,40,right,80,40,-90,right,0,1.211890943578677,0
scenario463,c2,base,80,0.6,80,base_left_lane,60,60,80,left,0,60,-30,right,0,3.3720289497263143,0
scenario464,c2,base,20,0.6,20,base_left_lane,100,40,0,left,100,100,90,right,0,2.1758688800626085,0
scenario465,c4,base,80,0.6,40,right,20,20,40,base,60,40,0,left,1,2.714513355720237,1
scenario466,c4,right,80,0.1,20,right,40,0,40,base,60,100,-30,left,0,1.058458216058116,0
scenario467,c4,base,40,0.6,60,right,40,80,60,base,60,0,-30,left,0,2.11417801701755,0
scenario468,c2,left,0,0.1,80,base_left_lane,100,40,80,left,0,40,60,right,0,3.629659093184349,0
scenario469,c2,base,60,0.8,20,base_left_lane,100,80,100,left,80,80,-90,right,0,2.327739526504912,0
scenario470,c1,left,80,0.6,20,left,0,20,0,right,40,100,-60,base,0,2.90896707037872,0
scenario471,c2,left,0,1.0,80,base_left_lane,40,100,40,left,100,40,-30,right,0,3.743973195944319,0
scenario472,c2,left,0,0.6,60,base_left_lane,60,80,100,left,40,80,0,right,0,3.1946568960206525,0
scenario473,c4,right,20,0.6,40,right,60,60,60,base,60,40,-30,left,0,1.7687713797268716,0
scenario474,c2,left,80,0.2,100,right,0,40,0,base,40,0,30,base,0,3.918692065760079,0
scenario475,c1,left,100,0.2,40,left,40,60,80,right,40,20,90,base,0,1.0643234032027191,0
scenario476,c2,base,60,1.0,40,base_left_lane,100,80,100,left,60,20,90,right,0,3.0402843915404154,0
scenario477,c1,right,80,0.8,40,base,20,80,60,right,20,20,-30,left,0,2.616313869610483,0
scenario478,c2,left,0,0.8,80,right,20,60,100,base,100,40,60,base,0,3.723060864794494,0
scenario479,c1,left,20,0.4,40,left,80,40,0,right,100,60,0,base,0,2.65707970391971,0
scenario480,c1,right,20,0.1,60,base,40,20,20,right,100,100,-90,left,0,2.3804090813348693,0
scenario481,c4,base,0,0.1,0,right,100,40,80,base,80,0,90,left,0,3.3662589871260398,0
scenario482,c4,base,0,0.2,20,right,100,60,80,base,80,20,-90,left,0,2.518353208847563,0
scenario483,c4,base,0,1.0,60,left,20,0,20,right,100,60,-90,right,0,1.770924771318224,0
scenario484,c2,left,0,0.4,20,base_left_lane,100,40,80,left,100,20,60,right,0,3.426604354161701,0
scenario485,c4,base,100,0.4,60,left,60,60,20,right,0,80,-30,right,0,1.7675567698483468,0
scenario486,c2,left,60,0.4,0,right,60,80,80,left,0,80,90,base,0,4.369797380482583,0
scenario487,c2,left,20,0.4,40,base_left_lane,0,100,0,left,80,40,-30,right,0,2.5638605407266937,0
scenario488,c2,left,60,0.6,40,base_left_lane,20,0,60,left,60,60,30,right,0,2.7472568142542464,0
scenario489,c1,right,40,0.4,100,base_left_lane,40,100,100,left,20,0,90,left,0,0.4801445983603215,1
scenario490,c2,left,20,0.6,80,base_left_lane,40,100,100,left,80,0,60,right,0,3.5701728096111065,0
scenario491,c4,base,60,0.8,60,right,80,0,20,base,80,80,60,left,0,1.8901409741470665,0
scenario492,c1,right,80,1.0,20,left,80,100,100,right,80,100,-90,base,0,2.872037664005437,0
scenario493,c4,base,40,0.6,100,left,40,20,60,base,40,0,-30,right,0,2.2756321073676413,0
scenario494,c4,base,60,0.1,80,left,100,20,20,right,0,0,30,right,0,2.270166549395773,0
scenario495,c1,right,80,0.8,20,left,80,0,0,right,40,80,60,base,0,2.7888870204627887,0
scenario496,c4,right,0,0.6,0,right,20,80,0,base,60,40,30,left,0,9999.0,0
scenario497,c2,base,40,0.1,100,base_left_lane,40,20,60,left,60,80,-30,right,0,3.0115949511810847,0
scenario498,c2,left,40,0.8,100,right,40,80,20,base,80,100,0,base,0,3.8012467875599465,0
scenario499,c4,base,60,0.8,60,left,0,60,80,base,60,0,30,right,0,2.284222979349845,0
scenario500,c2,left,80,0.1,80,base_left_lane,60,60,0,left,80,20,30,right,0,3.677918156780639,0
scenario501,c1,right,60,1.0,20,left,60,100,60,right,80,0,-60,base,0,2.6334837489779,0
scenario502,c4,base,80,0.8,40,left,40,100,100,base,80,80,0,right,0,2.909824647124908,0
scenario503,c1,right,0,0.8,100,left,40,20,20,right,40,80,-90,base,0,2.5983881843551617,0
scenario504,c4,right,60,1.0,60,right,100,20,80,base,40,60,0,left,1,1.3639690430998173,1
scenario505,c2,base,100,0.6,40,base_left_lane,60,60,80,left,0,60,60,right,0,1.9480540501473715,0
scenario506,c4,base,40,0.6,100,right,60,100,20,base,40,60,-90,left,0,9999.0,0
scenario507,c2,left,80,0.1,80,base_left_lane,80,0,0,left,60,20,90,right,0,4.298700774948827,0
scenario508,c2,base,100,0.8,0,base_left_lane,100,80,20,left,40,40,-30,right,0,1.8100560658395888,0
scenario509,c1,left,80,0.1,100,left,60,80,80,right,20,80,-60,base,0,3.00405320538583,0
scenario510,c1,right,60,0.1,80,base,80,80,20,right,40,20,0,left,0,2.21042112200545,0
scenario511,c1,right,0,0.4,60,left,40,40,80,right,100,40,-90,base,0,2.088109615492215,0
scenario512,c1,right,80,0.2,20,left,60,0,20,right,60,80,30,base,0,2.2346658849975194,0
scenario513,c2,left,100,0.2,80,base_left_lane,20,60,0,left,80,60,60,right,0,2.7085668025642136,0
scenario514,c4,base,0,1.0,20,right,80,0,100,base,100,60,0,left,0,2.3833647451085667,0
scenario515,c1,right,80,0.4,100,left,20,100,20,right,80,20,-60,base,0,2.5792649763593323,0
scenario516,c1,right,20,0.6,40,left,40,0,20,right,60,60,-30,base,0,1.6838280215681365,0
scenario517,c4,base,60,0.1,80,right,80,20,0,base,40,80,0,left,0,9999.0,0
scenario518,c2,left,100,0.1,80,right,60,0,60,left,0,100,-30,base,0,4.27030913496541,0
scenario519,c2,base,40,0.4,100,base_left_lane,100,0,80,left,80,20,30,right,0,2.241499119174809,0
scenario520,c4,base,60,1.0,100,right,0,0,0,base,40,0,-60,left,0,9999.0,0
scenario521,c1,left,80,0.4,40,left,40,80,0,right,40,40,90,base,0,2.0458279938658768,0
scenario522,c4,right,0,0.1,20,right,60,60,0,base,40,0,-90,left,0,9999.0,0
scenario523,c4,right,100,0.8,0,right,100,60,80,base,80,60,60,left,0,1.563892969421053,0
scenario524,c2,left,40,0.4,100,right,100,100,80,left,0,40,90,base,0,3.641654318406109,0
scenario525,c1,right,40,0.8,40,base,40,40,0,right,100,60,60,left,0,9999.0,0
scenario526,c2,base,80,0.4,0,base_left_lane,20,100,0,left,0,20,-90,right,0,1.803800823568017,0
scenario527,c4,base,40,1.0,60,right,20,60,60,base,80,20,0,left,0,2.4337397860485668,0
scenario528,c4,base,100,0.4,100,right,0,20,80,base,80,80,60,left,0,1.9488870955313784,0
scenario529,c2,left,80,1.0,40,base_left_lane,40,0,60,left,0,40,0,right,0,3.4488454337586605,0
scenario530,c2,left,20,0.2,40,base_left_lane,60,100,40,left,100,20,-60,right,0,3.7086966511948263,0
scenario531,c1,right,100,0.2,40,left,0,60,40,right,100,20,-60,base,0,2.8032134403638653,0
scenario532,c2,left,60,0.1,0,base_left_lane,0,80,40,left,100,60,-60,right,0,3.2848413455981094,0
scenario533,c1,left,60,0.6,40,left,60,80,20,right,80,100,60,base,0,1.5957498358034985,0
scenario534,c4,base,100,0.6,20,right,80,80,80,base,0,60,-90,left,0,2.799950471393189,0
scenario535,c2,left,100,0.1,100,right,40,100,60,base,0,40,60,base,0,4.242724144789753,0
scenario536,c2,base,40,0.6,0,base_left_lane,40,100,40,left,20,0,-60,right,0,2.879921590542643,0
