Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario271,c4,base,20,0.1,100,left,100,100,100,base,0,80,-30,right,0,2.6486070271300792,0
scenario272,c1,right,0,0.6,40,base_left_lane,60,0,40,left,80,20,-60,left,0,0.7661688244396286,0
scenario273,c4,right,0,1.0,0,right,100,60,100,base,20,80,0,left,0,3.218675089065121,0
scenario274,c2,left,0,0.1,60,right,80,60,100,left,100,40,-30,base,0,3.855972177053527,0
scenario275,c2,left,40,0.2,0,right,100,100,40,base,0,100,60,base,0,4.182967978425313,0
scenario276,c4,base,40,0.1,60,right,0,60,100,base,20,80,0,left,0,3.4008086547701217,0
scenario277,c1,left,20,0.4,80,left,100,20,80,right,60,100,30,base,0,1.9795026470263568,0
scenario278,c4,base,100,0.8,60,right,80,80,40,base,20,80,90,left,1,2.8895941753958483,1
scenario279,c1,right,60,0.2,0,left,40,0,20,right,100,40,-60,base,0,2.054386284842169,0
scenario280,c1,right,100,0.6,80,left,60,0,80,right,0,0,-90,base,0,2.854409226638708,0
scenario281,c2,left,20,0.2,100,right,80,0,80,left,20,20,-30,base,0,4.012944984789028,0
scenario282,c2,left,0,0.6,100,base_left_lane,0,80,0,left,60,80,-60,right,0,2.927732259000798,0
scenario283,c2,base,20,0.1,100,base_left_lane,0,100,80,left,40,100,0,right,0,2.668393021749241,0
scenario284,c1,right,60,0.2,40,base_left_lane,20,100,100,left,0,0,30,left,0,0.7468334928645689,0
scenario285,c2,left,0,0.8,20,right,60,20,100,base,100,0,-90,base,0,4.082742946449721,0
scenario286,c1,right,80,0.1,0,base,20,20,20,right,80,80,-60,left,0,2.078519725429175,0
scenario287,c4,base,60,1.0,40,right,20,80,60,base,80,0,90,left,0,2.3290755314248326,0
scenario288,c4,base,0,0.4,80,left,40,100,60,base,60,100,-90,right,0,2.442122929428086,0
scenario289,c1,right,20,0.6,0,base,0,0,20,right,40,80,-30,left,0,1.2206568685999923,0
scenario290,c4,right,100,0.8,80,right,0,60,0,base,0,100,0,left,0,1.6123509353568826,0
scenario291,c2,left,100,0.8,20,right,0,100,80,left,60,20,-60,base,0,3.531235269673691,0
scenario292,c4,right,100,0.8,20,right,80,0,40,base,40,20,-60,left,0,1.9083446311308832,0
scenario293,c4,base,80,0.2,40,left,20,80,40,right,20,20,-90,right,0,2.17202702673976,0
scenario294,c4,base,0,0.8,40,left,100,80,60,right,20,20,30,right,0,1.5434249595363938,0
scenario295,c1,left,80,1.0,0,left,40,80,20,right,40,0,60,base,0,2.784299516335485,0
scenario296,c4,base,80,1.0,0,right,60,20,20,base,80,80,60,left,0,3.416705664526221,0
scenario297,c1,right,0,0.1,20,left,40,20,100,right,20,80,0,base,0,1.8456125447415783,0
scenario298,c4,base,100,0.2,60,left,0,20,100,base,100,20,30,right,0,2.634843177862136,0
scenario299,c1,right,80,0.6,60,base,0,20,0,right,80,60,30,left,0,9999.0,0
scenario300,c4,base,20,0.1,60,left,20,20,80,right,40,20,-90,right,0,1.6674138193444563,0
scenario301,c2,base,60,0.8,40,base_left_lane,40,20,40,left,20,60,-90,right,0,2.6903338249198305,0
scenario302,c2,left,20,0.6,60,right,100,100,20,base,100,80,0,base,0,4.576004644007598,0
scenario303,c4,right,0,0.1,100,right,20,0,40,base,0,20,0,left,0,9999.0,0
scenario304,c4,base,20,0.1,0,left,40,0,0,base,80,100,90,right,0,2.2251074484426745,0
scenario305,c2,left,40,0.1,60,right,0,80,60,left,60,100,-30,base,0,4.28898865189203,0
scenario306,c2,base,80,0.2,100,base_left_lane,80,20,40,left,60,60,30,right,0,3.46900222532464,0
scenario307,c2,left,0,0.2,60,base_left_lane,100,60,100,left,80,20,-30,right,0,2.300175138502836,0
scenario308,c4,base,20,0.1,80,right,60,60,40,base,0,80,90,left,0,2.391579583343375,0
scenario309,c4,base,80,0.1,100,left,80,80,20,base,20,0,-60,right,0,2.4997264677850706,0
scenario310,c1,right,80,0.6,20,left,20,40,0,right,20,100,-30,base,0,1.973470777259129,0
scenario311,c1,left,20,0.8,0,left,0,0,20,right,20,60,90,base,0,2.5016407595943755,0
scenario312,c2,left,40,0.6,0,right,0,60,80,left,0,20,0,base,0,4.493952897540492,0
scenario313,c2,left,20,0.1,0,right,60,40,100,base,0,80,-90,base,0,4.000592648622375,0
scenario314,c4,right,40,0.2,20,right,40,100,60,base,80,60,60,left,0,3.403901210599221,0
scenario315,c2,base,20,0.6,100,base_left_lane,20,20,80,left,20,100,-90,right,0,2.679327861687488,0
scenario316,c4,base,0,0.4,40,left,80,40,100,right,100,20,-60,right,0,1.832151232872735,0
scenario317,c4,base,100,0.4,60,left,20,40,0,right,0,60,0,right,0,1.8447015513595384,0
scenario318,c4,right,60,1.0,40,right,0,20,80,base,60,20,0,left,0,3.4387144029940946,0
scenario319,c2,left,100,0.1,60,right,80,40,40,base,40,20,60,base,0,4.126707562087997,0
scenario320,c4,base,60,0.4,40,left,60,80,20,base,60,40,-60,right,0,1.6228178569907927,0
scenario321,c4,base,80,0.2,40,right,40,20,60,base,60,20,30,left,0,1.9070618422928023,0
scenario322,c2,left,20,0.1,0,right,0,80,20,left,0,40,-60,base,0,3.849015718336285,0
scenario323,c2,base,40,0.8,100,base_left_lane,80,60,0,left,40,0,-30,right,0,3.0130607997862984,0
scenario324,c1,right,100,0.2,40,base_left_lane,60,0,80,left,40,60,0,left,0,0.628822884392501,0
scenario325,c1,right,0,0.6,80,left,20,0,40,right,60,40,0,base,1,1.8341130257824791,1
scenario326,c4,right,80,0.6,60,right,20,100,100,base,80,80,60,left,0,1.1795580043109986,0
scenario327,c1,right,60,0.1,20,base_left_lane,20,100,40,left,100,60,0,left,0,1.5416118613675052,0
scenario328,c4,right,100,0.4,60,right,40,60,40,base,20,60,-90,left,1,9999.0,1
scenario329,c4,base,0,0.2,80,left,80,0,0,right,100,40,-90,right,0,1.717186135802539,0
scenario330,c4,base,80,0.8,40,right,40,100,100,base,60,0,-30,left,0,2.815336354345665,0
scenario331,c2,left,100,0.4,80,right,0,80,80,left,100,100,-30,base,0,4.703427820865372,0
scenario332,c2,left,100,1.0,100,right,80,40,100,left,40,40,30,base,0,4.473268728540062,0
scenario333,c4,base,80,0.8,40,left,20,100,20,base,0,60,90,right,0,1.925076913660658,0
scenario334,c1,right,40,1.0,80,left,80,0,0,right,60,40,0,base,0,1.8141602419671807,0
scenario335,c1,right,100,0.2,60,base,60,80,60,right,20,40,30,left,0,2.326887877682326,0
scenario336,c1,right,80,0.6,100,base_left_lane,80,80,40,left,80,20,60,left,0,1.7619690612625087,0
scenario337,c1,left,20,1.0,20,left,40,80,60,right,0,40,90,base,0,2.8389520451026447,0
scenario338,c1,left,100,0.1,20,left,40,20,0,right,60,100,-90,base,1,9999.0,1
scenario339,c2,base,60,0.1,40,base_left_lane,60,80,0,left,20,80,0,right,0,2.260823907131892,0
scenario340,c2,base,20,0.2,20,base_left_lane,40,40,80,left,40,20,60,right,0,2.811483405436285,0
scenario341,c2,left,60,0.1,60,right,100,0,60,left,60,40,30,base,0,3.3537948808687053,0
scenario342,c4,base,80,0.1,100,right,80,80,20,base,0,0,-90,left,0,9999.0,0
scenario343,c1,right,0,0.1,0,base_left_lane,40,40,40,left,40,0,90,left,0,0.6538262922561074,0
scenario344,c4,base,100,1.0,20,left,60,20,100,base,100,40,90,right,0,3.0670896085647845,0
scenario345,c2,left,60,0.2,60,base_left_lane,20,60,80,left,100,60,60,right,0,3.0745995877147068,0
scenario346,c1,right,0,0.6,80,left,60,80,80,right,20,100,0,base,0,1.906704393243979,0
scenario347,c1,left,40,0.2,40,left,20,0,80,right,60,80,-90,base,1,2.642022050094444,1
scenario348,c2,left,20,0.2,80,right,20,20,80,base,0,60,0,base,0,4.0769894099541695,0
scenario349,c2,base,80,0.1,100,base_left_lane,40,100,20,left,40,40,30,right,0,2.172430266550451,0
scenario350,c2,base,20,0.4,0,base_left_lane,0,60,40,left,60,20,-60,right,0,1.5832492038630797,0
scenario351,c2,left,60,1.0,100,right,40,60,40,left,100,40,0,base,0,4.4283683609426046,0
scenario352,c4,right,100,0.2,0,right,20,20,0,base,0,80,30,left,0,1.3801493785838927,0
scenario353,c4,base,40,1.0,80,left,80,80,0,right,40,80,90,right,0,2.277074976980664,0
scenario354,c4,base,0,0.2,80,right,80,40,60,base,80,80,30,left,0,2.7110850129358117,0
scenario355,c1,right,0,0.1,0,left,80,20,0,right,60,100,60,base,0,1.9238909691420232,0
scenario356,c4,base,80,0.4,20,left,40,20,20,base,80,40,30,right,1,1.7110069417161151,1
scenario357,c4,right,20,0.6,80,right,0,0,80,base,0,100,-60,left,0,3.256848491151314,0
scenario358,c2,base,60,0.4,40,base_left_lane,40,40,40,left,80,20,0,right,0,2.862024696140685,0
scenario359,c1,right,100,0.6,0,base,40,40,0,right,80,80,-30,left,0,9999.0,0
scenario360,c1,right,20,0.8,60,base,100,60,100,right,60,20,60,left,0,1.628364618855068,0
scenario361,c4,right,60,0.4,0,right,0,100,80,base,80,80,-90,left,1,9999.0,1
scenario362,c2,left,80,0.6,60,base_left_lane,60,60,20,left,100,60,-30,right,0,3.3694655013134307,0
scenario363,c4,base,40,0.2,0,right,20,80,100,base,40,20,-60,left,0,3.385296126320355,0
scenario364,c4,base,40,1.0,80,left,100,100,40,base,20,20,-90,right,0,3.17829545666152,0
scenario365,c1,right,40,0.2,40,base_left_lane,100,80,60,left,60,0,90,left,0,0.7236095412146035,0
scenario366,c2,left,0,0.8,100,right,0,100,100,base,100,60,-60,base,0,4.30176557868489,0
scenario367,c2,left,100,0.4,100,right,100,20,60,left,100,20,90,base,0,4.064890767265878,0
scenario368,c4,base,60,0.4,40,right,80,60,40,base,40,0,90,left,0,2.2995900622207435,0
scenario369,c1,left,0,0.8,80,left,80,80,80,right,0,80,-90,base,0,1.7927081602287165,0
scenario370,c4,base,0,0.2,80,left,0,100,100,base,60,20,30,right,0,2.970435408967204,0
scenario371,c1,right,20,1.0,40,base_left_lane,100,0,100,left,40,80,-60,left,0,0.7147126393000157,0
scenario372,c1,right,20,0.4,20,left,60,60,0,right,80,40,0,base,0,1.850315859274094,0
scenario373,c2,base,100,0.6,20,base_left_lane,80,100,40,left,20,40,60,right,0,2.55695472591684,0
scenario374,c1,left,60,0.1,100,left,60,60,80,right,100,60,0,base,0,1.5240715801940186,0
scenario375,c1,left,100,0.1,0,left,40,20,40,right,0,40,-30,base,1,2.2937063540971434,1
scenario376,c2,left,20,0.4,80,right,20,100,0,base,60,40,-30,base,0,3.642576908704696,0
scenario377,c1,right,80,1.0,40,left,40,0,100,right,40,60,-30,base,0,2.510688403982057,0
scenario378,c4,base,40,0.6,60,left,40,0,100,base,80,40,-60,right,0,2.398679832664722,0
scenario379,c1,right,60,0.6,20,base,20,0,80,right,60,60,90,left,0,1.7973317259592485,0
scenario380,c2,left,60,0.1,40,base_left_lane,80,80,40,left,40,100,60,right,0,2.8909120301617866,0
scenario381,c1,right,20,0.8,60,base_left_lane,60,40,20,left,100,0,-90,left,0,0.8258676524192669,0
scenario382,c4,base,80,0.6,0,right,80,20,60,base,100,100,-90,left,0,2.260775191690435,0
scenario383,c1,right,40,0.1,0,left,80,0,100,right,80,40,-90,base,1,0.458521785958331,1
scenario384,c2,base,80,0.2,20,base_left_lane,20,60,80,left,0,80,90,right,0,2.181075457878216,0
scenario385,c4,base,40,1.0,80,left,20,0,0,base,20,0,-60,right,0,1.295350874946306,0
scenario386,c2,base,20,0.4,100,base_left_lane,0,20,20,left,100,100,0,right,0,2.5313790527639566,0
scenario387,c1,left,0,1.0,0,left,40,40,0,right,60,20,-30,base,0,1.866459694387404,0
scenario388,c4,base,80,0.8,60,right,80,20,60,base,40,80,90,left,0,1.8642490977642177,0
scenario389,c4,base,20,0.4,40,left,0,60,60,right,0,20,-90,right,0,1.4313542607797294,0
scenario390,c1,right,80,0.2,20,base_left_lane,80,20,20,left,60,40,90,left,0,1.0077065758025994,0
scenario391,c4,base,100,0.1,80,left,100,20,60,right,20,60,0,right,0,2.0737624786906186,0
scenario392,c2,left,100,0.1,20,right,60,60,80,base,80,80,90,base,0,4.1770667678059255,0
scenario393,c4,right,100,0.2,100,right,100,0,0,base,40,80,90,left,0,9999.0,0
scenario394,c1,right,0,1.0,20,left,40,80,0,right,20,0,0,base,0,2.9876830413259454,0
scenario395,c2,left,20,0.4,0,right,60,60,80,left,100,100,90,base,0,4.286641834426219,0
scenario396,c4,base,80,0.1,60,right,20,100,80,base,40,80,-30,left,0,1.6888966131545338,0
scenario397,c2,left,80,0.4,100,base_left_lane,60,0,0,left,40,40,-60,right,0,2.679772174841662,0
scenario398,c4,base,20,0.8,60,left,0,20,20,base,0,60,30,right,0,0.5634834783738615,0
scenario399,c1,left,60,0.1,0,left,60,80,100,right,60,0,30,base,0,2.681593594468336,0
scenario400,c4,base,40,1.0,0,right,40,80,40,base,0,0,-60,left,0,2.0749065202887023,0
scenario401,c4,right,20,1.0,20,right,100,80,60,base,0,20,-90,left,0,1.7999435016463683,0
scenario402,c1,right,100,0.6,100,left,100,100,40,right,100,100,60,base,0,1.9135010235782823,0
scenario403,c4,right,40,0.4,100,right,100,40,80,base,80,100,-30,left,1,9999.0,1
scenario404,c1,left,0,0.2,100,left,20,20,40,right,20,60,-90,base,1,9999.0,1
scenario405,c2,base,0,0.2,40,base_left_lane,80,60,0,left,60,60,-90,right,0,2.721480131255669,0
scenario406,c2,base,0,0.8,100,base_left_lane,20,40,0,left,80,20,0,right,1,5.523362581046071,1
scenario407,c2,base,100,1.0,100,base_left_lane,40,100,80,left,80,20,-30,right,1,9999.0,1
scenario408,c4,base,0,0.4,60,right,40,80,80,base,0,80,-30,left,0,3.319845373473862,0
scenario409,c2,left,60,0.1,40,right,60,20,0,left,100,80,60,base,0,4.066930189537239,0
scenario410,c1,right,60,0.4,0,base,80,0,60,right,80,20,30,left,0,2.3974364383598123,0
scenario411,c1,left,60,0.6,80,left,100,100,40,right,100,0,90,base,0,3.4822061840038754,0
scenario412,c4,right,0,1.0,20,right,80,60,20,base,40,40,30,left,1,9999.0,1
scenario413,c4,base,80,0.8,40,left,20,100,60,right,60,20,-30,right,0,1.669576752167712,0
scenario414,c4,base,60,0.6,40,left,60,60,20,base,0,0,0,right,0,3.954364695968379,0
scenario415,c1,right,60,0.8,80,left,40,40,40,right,20,60,60,base,0,1.9721429450863348,0
scenario416,c2,left,40,0.1,20,right,60,80,0,base,100,20,30,base,0,4.051202804948747,0
scenario417,c2,left,20,0.1,40,right,60,100,20,base,20,100,60,base,0,3.630013049663211,0
scenario418,c2,base,40,1.0,40,base_left_lane,100,40,20,left,40,40,60,right,0,2.3051692647898414,0
scenario419,c4,base,40,0.1,40,right,60,40,100,base,0,20,60,left,0,2.8771387367732544,0
scenario420,c2,left,0,0.2,60,right,0,100,20,base,20,60,-30,base,0,4.192713565249007,0
scenario421,c4,base,80,0.8,0,left,20,80,80,base,60,100,-90,right,0,2.616739372241747,0
scenario422,c1,right,40,0.4,20,left,100,80,100,right,100,60,-30,base,0,1.8576723284753665,0
scenario423,c4,base,40,0.2,0,left,100,20,40,right,100,20,90,right,0,1.2821413524479714,0
scenario424,c4,base,20,0.4,20,left,40,40,20,base,0,100,90,right,0,2.642543856635371,0
scenario425,c1,right,0,0.4,100,base_left_lane,60,60,40,left,40,20,90,left,0,2.0615945263334585,0
scenario426,c2,left,100,0.1,60,base_left_lane,20,100,20,left,0,80,-60,right,0,1.1618177921546011,0
scenario427,c1,right,40,0.8,40,left,0,60,40,right,40,40,60,base,0,1.4634322912803914,0
scenario428,c4,base,80,1.0,40,right,20,20,20,base,20,60,-60,left,0,2.3274191540725258,0
scenario429,c1,left,80,0.2,100,left,40,80,60,right,20,40,60,base,1,9999.0,1
scenario430,c4,base,20,0.6,60,right,80,40,80,base,100,0,0,left,0,2.17492901910437,0
scenario431,c4,base,40,1.0,100,left,0,100,100,right,20,60,-30,right,0,2.572088629046981,0
scenario432,c1,right,0,0.1,40,base,80,20,0,right,40,0,90,left,0,5751.465660289867,0
scenario433,c2,base,20,0.2,20,base_left_lane,60,80,0,left,40,0,-90,right,1,1.3620798305523312,1
scenario434,c2,left,60,0.4,100,right,20,100,0,left,100,0,-60,base,0,3.7916515663250574,0
scenario435,c2,left,100,1.0,20,right,40,20,80,left,80,100,90,base,0,3.9721297000671703,0
scenario436,c4,base,0,1.0,80,left,0,80,80,right,20,20,30,right,0,2.5509225990744144,0
scenario437,c4,base,100,0.8,20,left,20,40,20,base,60,100,-60,right,1,2.1869852898268003,1
scenario438,c4,right,80,0.8,60,right,20,100,60,base,80,80,-60,left,0,3.2229254919745967,0
scenario439,c1,left,20,0.6,80,left,40,80,100,right,20,40,-90,base,1,9999.0,1
scenario440,c2,base,100,0.4,60,base_left_lane,60,80,60,left,0,20,60,right,0,2.5917754299835987,0
scenario441,c1,right,20,0.8,0,base_left_lane,0,0,40,left,80,60,-90,left,0,0.569168057599792,0
scenario442,c1,right,20,0.4,80,base,80,40,100,right,100,0,-90,left,0,2.18212423413036,0
scenario443,c1,right,80,0.4,60,left,100,0,40,right,80,60,-90,base,0,1.7104131009494976,0
scenario444,c4,right,20,0.8,40,right,0,40,40,base,40,60,90,left,0,2.8236652465489485,0
scenario445,c2,left,100,0.1,0,right,40,60,60,left,0,80,-30,base,0,4.339251616087188,0
scenario446,c4,base,80,1.0,80,left,0,40,80,base,100,40,-30,right,1,2.649927875819297,1
scenario447,c1,left,40,0.2,40,left,0,40,0,right,0,20,-30,base,0,1.8585389275646296,0
scenario448,c2,base,60,0.4,60,base_left_lane,80,80,20,left,0,100,-90,right,0,2.371045236335488,0
scenario449,c4,base,0,0.2,40,left,80,60,60,right,0,100,0,right,0,2.6217646134733976,0
scenario450,c1,right,0,0.1,100,left,80,20,0,right,80,0,-90,base,0,1.0557246073644468,0
scenario451,c2,left,0,0.8,100,right,100,100,0,base,80,60,60,base,0,4.042053602823225,0
scenario452,c4,base,80,0.2,20,left,20,100,80,right,80,20,-30,right,0,2.028902347391567,0
scenario453,c4,base,80,0.6,20,left,40,40,80,base,0,0,60,right,0,1.5555877844845931,0
scenario454,c4,base,100,0.1,80,left,100,80,60,right,0,60,-30,right,0,2.703493933881531,0
scenario455,c2,left,0,1.0,20,right,100,0,20,left,40,20,0,base,0,4.257511965091918,0
scenario456,c4,base,40,0.6,60,left,60,20,40,base,20,40,60,right,0,2.5871602607013946,0
scenario457,c4,right,60,0.6,80,right,20,0,80,base,60,0,-60,left,0,2.082102366211032,0
scenario458,c1,right,60,0.1,0,base_left_lane,80,40,0,left,100,80,90,left,0,9999.0,0
scenario459,c4,base,0,0.4,40,right,40,100,40,base,20,80,0,left,0,2.257416940344548,0
scenario460,c4,base,100,0.6,100,left,80,40,100,base,80,20,-30,right,0,2.623870212466934,0
scenario461,c1,right,80,0.1,0,base_left_lane,40,20,0,left,20,40,-60,left,0,1149.9926582214846,0
scenario462,c4,base,80,0.6,80,right,20,40,100,base,60,60,90,left,1,2.1022026776919187,1
scenario463,c1,right,0,1.0,80,left,0,100,100,right,60,40,60,base,0,1.6438016692294812,0
scenario464,c2,left,40,0.8,100,base_left_lane,100,60,20,left,100,20,30,right,0,2.9640435656115325,0
scenario465,c1,left,20,1.0,100,left,100,80,20,right,80,0,90,base,1,9999.0,1
scenario466,c2,left,40,0.1,80,right,20,40,20,base,20,60,90,base,0,3.637134733825235,0
scenario467,c1,right,80,1.0,40,base_left_lane,100,100,80,left,0,80,-60,left,0,0.6309762987694787,0
scenario468,c2,base,40,0.6,20,base_left_lane,0,80,60,left,40,100,0,right,0,2.434780367794863,0
scenario469,c4,base,20,0.2,20,left,20,0,0,base,80,0,-90,right,0,3.641970702363737,0
scenario470,c2,base,0,0.1,80,base_left_lane,0,0,100,left,0,100,-30,right,0,2.558688489349912,0
scenario471,c1,right,60,0.8,0,base,20,60,100,right,60,0,90,left,0,1.8974341868398448,0
scenario472,c1,right,80,0.1,100,left,40,80,60,right,60,100,0,base,0,1.760137221922958,0
scenario473,c4,right,60,0.4,40,right,0,100,40,base,0,100,-90,left,0,3.2747144251068523,0
scenario474,c4,base,0,0.8,40,left,80,20,60,right,0,80,90,right,0,1.4343762101692958,0
scenario475,c2,left,100,0.4,100,right,40,0,40,left,0,100,30,base,0,4.729931626351641,0
scenario476,c4,base,0,0.2,40,right,20,0,40,base,60,80,-30,left,0,1.5170310219559138,0
scenario477,c1,left,0,0.8,80,left,100,100,60,right,20,40,60,base,0,0.3730072846255583,1
scenario478,c2,base,60,0.4,60,base_left_lane,100,60,0,left,0,40,-30,right,0,3.42796977475761,0
scenario479,c1,right,80,0.1,0,base,60,40,80,right,20,20,-60,left,0,1.698516842428068,0
scenario480,c2,left,60,0.4,40,right,80,60,20,left,40,60,60,base,0,4.074299053112346,0
scenario481,c1,right,20,1.0,60,left,60,20,20,right,40,100,90,base,0,1.0426586873592143,0
scenario482,c2,left,20,0.2,60,right,60,100,40,left,60,80,-60,base,0,3.6136981939763775,0
scenario483,c4,base,60,0.2,0,left,20,0,60,base,40,0,90,right,0,4.043199765245788,0
scenario484,c4,base,100,0.4,0,left,0,60,0,base,0,0,30,right,1,1.1347247601417103,1
scenario485,c4,base,100,0.1,60,right,80,60,100,base,100,80,60,left,0,2.2263828611538337,0
scenario486,c2,left,40,0.6,80,right,60,0,60,base,100,0,-60,base,0,3.99729494216722,0
scenario487,c1,right,60,0.8,20,base,20,20,80,right,60,100,-60,left,0,2.8532304588006525,0
scenario488,c2,base,80,0.4,0,base_left_lane,100,80,0,left,60,20,-90,right,0,1.9763832971778408,0
scenario489,c4,right,80,0.6,20,right,60,80,80,base,0,40,-60,left,0,1.5495151313595,0
scenario490,c1,left,0,0.1,20,left,100,40,80,right,40,60,60,base,0,1.8249434328010328,0
scenario491,c1,left,40,0.8,80,left,40,20,60,right,20,40,60,base,0,2.0764771307844905,0
scenario492,c2,left,80,0.6,40,base_left_lane,40,60,20,left,40,0,-90,right,0,3.244598570794995,0
scenario493,c1,right,100,0.8,40,base_left_lane,0,20,40,left,20,40,-90,left,0,1.5904150482944712,0
scenario494,c4,base,100,0.4,0,left,0,20,0,right,0,100,60,right,0,1.8758498628061984,0
scenario495,c1,right,0,0.8,60,left,60,100,80,right,60,100,-90,base,0,1.2953344004166911,0
scenario496,c2,left,60,1.0,80,base_left_lane,0,0,60,left,40,60,-30,right,0,2.116261106861385,0
scenario497,c4,base,100,0.4,100,left,100,100,40,base,60,100,-30,right,1,1.4813612349154208,1
scenario498,c4,base,80,0.1,40,right,40,60,20,base,20,20,-60,left,0,1.4665980948959678,0
scenario499,c1,right,100,0.4,60,base_left_lane,100,100,60,left,0,60,-60,left,0,0.4988942382509559,1
scenario500,c1,right,0,0.4,0,left,80,40,20,right,100,60,60,base,0,1.833601473747316,0
scenario501,c1,right,40,0.2,80,base,80,40,100,right,60,20,-60,left,0,1.533047359816364,0
scenario502,c2,left,20,0.4,80,right,20,60,60,base,60,40,-30,base,0,3.933848773984633,0
scenario503,c2,base,60,0.8,40,base_left_lane,100,0,20,left,40,20,-60,right,1,0.8837748649720231,1
scenario504,c4,base,40,0.1,100,left,20,40,20,right,20,60,-30,right,0,1.8696501546616096,0
scenario505,c4,base,20,0.8,60,left,80,40,60,base,0,0,30,right,0,2.517350419350479,0
scenario506,c4,base,60,0.1,20,right,100,60,100,base,100,20,60,left,0,2.139155488688462,0
scenario507,c2,left,40,0.8,80,right,20,0,60,left,0,80,0,base,0,3.8388345321079225,0
scenario508,c4,base,20,0.2,40,left,40,60,100,right,20,80,30,right,0,2.370973185900165,0
scenario509,c2,left,20,0.8,0,right,60,100,100,base,60,40,90,base,0,4.18708568072089,0
scenario510,c2,left,40,0.1,100,right,40,60,20,base,100,60,-90,base,0,3.978547955379671,0
scenario511,c1,right,60,1.0,100,base_left_lane,20,40,60,left,0,20,90,left,0,0.9500064609704736,0
scenario512,c2,base,100,1.0,40,base_left_lane,40,40,0,left,40,100,-90,right,0,2.7363316109335467,0
scenario513,c2,left,20,0.6,0,right,100,20,20,left,100,60,60,base,0,3.895716125530405,0
scenario514,c4,right,40,1.0,80,right,80,60,100,base,80,20,-30,left,1,3.3263648563752457,1
scenario515,c1,left,0,0.6,100,left,80,80,20,right,20,0,60,base,0,0.4342652227441448,1
scenario516,c4,right,60,0.2,40,right,40,80,80,base,60,40,0,left,0,1.0953965146201583,0
scenario517,c4,base,40,0.4,100,left,60,80,60,base,80,0,-90,right,0,3.1881392142930363,0
scenario518,c4,base,0,0.2,60,left,0,20,40,right,80,80,-90,right,0,1.0746414438572387,0
scenario519,c1,right,80,0.2,80,base,60,40,0,right,0,20,60,left,0,9999.0,0
scenario520,c1,right,60,0.6,80,left,40,100,100,right,100,100,30,base,0,0.9326210274819156,0
scenario521,c2,left,0,0.6,60,right,100,60,0,left,0,80,0,base,0,3.82354100136414,0
scenario522,c1,right,40,0.1,40,base_left_lane,60,20,40,left,20,60,90,left,0,1.1553654824486823,0
scenario523,c2,left,80,0.4,20,right,60,20,40,base,80,100,0,base,0,2.7811257851394258,0
scenario524,c1,right,60,0.2,60,base,80,100,0,right,20,40,-30,left,0,9999.0,0
scenario525,c4,base,20,1.0,60,right,0,40,80,base,60,40,0,left,1,2.394729952761679,1
scenario526,c1,right,20,1.0,0,base_left_lane,60,80,80,left,0,20,-60,left,0,1.2959838308620204,0
scenario527,c4,base,40,0.8,60,left,80,20,20,right,40,20,90,right,0,1.883844231086596,0
scenario528,c1,right,80,0.6,40,base,100,0,80,right,100,100,30,left,0,2.371004759644059,0
scenario529,c4,base,100,0.6,40,left,40,100,40,base,80,80,-30,right,1,1.083492052718382,1
scenario530,c4,base,0,0.8,20,right,100,20,100,base,40,100,0,left,0,1.2649736241317464,0
scenario531,c1,right,40,0.1,80,left,0,20,40,right,100,100,30,base,0,3.014181709343697,0
scenario532,c1,right,0,0.4,100,base,20,20,80,right,100,60,0,left,0,0.9480617363778342,0
scenario533,c2,left,40,0.8,20,base_left_lane,100,20,20,left,40,20,-90,right,0,2.27156843865952,0
scenario534,c4,base,60,0.6,100,left,0,0,60,right,100,40,-90,right,0,1.9856974456358831,0
scenario535,c1,right,100,0.4,60,base,20,100,20,right,60,40,-60,left,0,1.0269287306536683,0
scenario536,c4,base,100,1.0,20,left,20,100,100,base,80,0,60,right,0,2.627216846215654,0
scenario537,c2,base,100,0.2,100,base_left_lane,60,80,60,left,0,20,90,right,0,1.695265428024276,0
scenario538,c1,right,60,1.0,60,base_left_lane,80,80,100,left,60,40,0,left,0,0.7204635782776604,0
scenario539,c4,base,0,0.4,80,left,60,80,80,base,60,20,90,right,0,2.598927029770398,0
scenario540,c1,right,80,0.2,20,base_left_lane,60,80,0,left,60,80,-60,left,0,2.062048871324951,0
scenario541,c1,left,80,0.8,0,left,80,100,100,right,60,80,-60,base,1,9999.0,1
scenario542,c2,left,100,0.6,100,right,40,0,20,left,0,0,60,base,1,3.0881467218190517,1
scenario543,c2,base,60,0.8,0,base_left_lane,100,20,0,left,100,20,90,right,0,3.9353698945039226,0
scenario544,c4,base,80,0.1,0,right,60,20,0,base,100,100,-60,left,0,2.1100906094745127,0
scenario545,c4,base,0,0.8,100,left,80,0,0,right,20,100,-60,right,0,2.274380774153,0
scenario546,c1,left,40,0.6,20,left,40,20,0,right,0,20,0,base,0,1.858598617242733,0
scenario547,c1,right,60,0.4,0,base_left_lane,60,40,0,left,80,60,60,left,0,9999.0,0
