Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario89,c4,right,60,0.4,80,right,40,40,60,base,0,40,60,left,1,9999.0,1
scenario90,c4,right,0,0.2,60,right,80,0,100,base,20,0,60,left,1,1.7904630854514778,1
scenario91,c4,base,60,0.4,80,left,80,80,0,base,100,60,60,right,0,2.504703469373098,0
scenario92,c1,right,0,0.8,80,base_left_lane,60,100,20,left,60,40,-60,left,0,0.8609172417960733,0
scenario93,c2,base,40,0.1,0,base_left_lane,40,20,40,left,0,60,30,right,0,1.964746229718895,0
scenario94,c1,right,100,0.1,20,left,0,20,60,right,40,0,0,base,0,2.581378447320893,0
scenario95,c4,right,80,0.2,20,right,80,0,40,base,20,0,-30,left,0,1.4885396858646491,0
scenario96,c2,base,40,0.4,40,base_left_lane,40,20,100,left,20,0,60,right,0,1.4217165407803016,0
scenario97,c2,base,40,0.8,40,base_left_lane,60,20,80,left,20,0,-90,right,0,3.698395223139832,0
scenario98,c4,base,40,0.4,20,right,80,60,60,base,60,20,0,left,0,2.085459431600613,0
scenario99,c4,base,40,0.4,100,right,100,0,80,base,60,60,30,left,0,2.371184889774972,0
scenario100,c2,base,100,0.6,40,base_left_lane,20,0,60,left,60,20,60,right,0,2.275288087839104,0
scenario101,c2,left,100,0.1,80,right,0,40,40,base,0,80,-60,base,0,3.805625020600758,0
scenario102,c1,right,100,0.1,100,left,40,0,40,right,0,100,-90,base,0,2.562725144802314,0
scenario103,c4,right,60,0.8,100,right,100,40,80,base,20,0,90,left,1,9999.0,1
scenario104,c2,left,80,0.1,80,right,60,20,40,base,40,0,-60,base,0,3.516953867371654,0
scenario105,c4,base,60,0.1,20,right,0,40,60,base,80,0,-60,left,0,2.3794763842168534,0
scenario106,c4,base,80,0.4,60,right,20,80,80,base,100,80,-90,left,0,2.923770186473627,0
scenario107,c1,left,100,0.6,20,left,60,80,60,right,40,20,-60,base,0,1.8541481770154125,0
scenario108,c1,right,100,0.1,60,left,20,60,20,right,60,20,0,base,0,2.32753191461608,0
scenario109,c2,left,20,0.4,20,base_left_lane,20,20,40,left,80,40,0,right,0,3.261352533963703,0
scenario110,c1,right,100,0.6,100,base,100,80,100,right,60,0,90,left,0,2.4436681693559668,0
scenario111,c4,base,60,0.2,40,left,100,40,100,base,40,60,90,right,0,3.605390861821559,0
scenario112,c1,left,100,0.2,0,left,40,60,20,right,0,60,60,base,0,2.5384925871775543,0
scenario113,c4,base,80,0.1,60,right,60,100,100,base,100,60,0,left,0,3.0878479623395987,0
scenario114,c4,right,0,0.2,20,right,40,0,60,base,80,80,0,left,0,1.399671354939205,0
scenario115,c1,left,0,0.8,80,left,0,80,100,right,60,0,-90,base,0,2.8181326787930843,0
scenario116,c2,left,0,0.6,0,right,80,40,40,base,0,0,-30,base,0,4.493386424078,0
scenario117,c1,right,0,0.6,80,left,60,20,0,right,60,40,-90,base,0,3.0647502642662485,0
scenario118,c1,left,100,0.2,60,left,20,0,60,right,100,0,-30,base,0,2.531196964144832,0
scenario119,c4,base,60,1.0,40,right,40,100,40,base,20,80,90,left,0,3.018829912039985,0
scenario120,c4,base,80,0.8,100,right,0,100,60,base,40,80,-90,left,0,2.107739392981906,0
scenario121,c4,base,20,0.1,100,left,40,60,20,base,40,0,90,right,0,2.845727904040423,0
scenario122,c2,base,80,0.4,20,base_left_lane,80,80,60,left,60,40,0,right,0,1.82681892480714,0
scenario123,c2,base,20,0.2,20,base_left_lane,80,60,80,left,0,40,60,right,0,2.346648068019825,0
scenario124,c4,base,20,0.4,40,right,100,0,100,base,60,40,-30,left,0,2.882723044802493,0
scenario125,c4,base,0,0.8,80,right,40,80,20,base,0,60,-60,left,0,2.0413653647792924,0
scenario126,c2,left,100,1.0,80,right,60,20,20,left,100,100,60,base,0,4.469555660656102,0
scenario127,c4,base,100,0.6,100,left,20,40,80,base,40,80,-30,right,0,1.2994912270098866,0
scenario128,c1,left,40,0.1,100,left,100,80,100,right,40,100,90,base,1,11.309062848603643,1
scenario129,c4,base,60,0.8,60,right,40,20,20,base,0,80,90,left,1,1.687259222020299,1
scenario130,c2,base,40,0.8,20,base_left_lane,60,100,60,left,20,0,-60,right,0,2.75068271151841,0
scenario131,c4,base,20,0.4,20,right,0,20,20,base,0,20,90,left,1,1.0620631991365015,1
scenario132,c2,left,60,0.2,40,right,20,20,0,base,100,60,-30,base,0,110.75209352935391,0
scenario133,c1,right,80,0.4,40,left,0,80,100,right,80,0,60,base,1,2.116491470651418,1
scenario134,c4,base,60,0.1,20,left,20,100,100,right,40,0,0,right,1,2.9924674412214958,1
scenario135,c2,left,60,0.2,60,base_left_lane,40,80,0,left,60,0,30,right,0,1.753532320498118,0
scenario136,c4,base,40,0.1,80,left,60,0,40,right,20,40,30,right,0,2.8589254787567038,0
scenario137,c2,left,40,0.4,40,base_left_lane,20,60,80,left,0,20,30,right,0,1.091890814144412,0
scenario138,c1,right,40,1.0,100,left,40,40,0,right,100,20,-60,base,0,0.6115014474812627,0
scenario139,c4,base,0,1.0,60,left,0,20,80,base,100,0,30,right,0,3.1364863915967867,0
scenario140,c2,left,0,0.2,60,base_left_lane,20,100,0,left,60,40,60,right,0,2.97548507469327,0
scenario141,c1,right,20,0.4,20,base_left_lane,0,100,40,left,60,0,0,left,0,1.2627203522583526,0
scenario142,c1,right,40,0.2,40,base_left_lane,100,60,40,left,100,60,0,left,0,1.3032399597381197,0
scenario143,c2,left,60,0.1,80,right,0,40,80,base,20,80,-30,base,0,2.382033158295518,0
scenario144,c1,left,40,0.4,40,left,100,80,60,right,100,100,90,base,0,1.3382780509103398,0
scenario145,c4,base,40,1.0,60,left,40,60,40,base,80,40,60,right,0,2.6929884436099445,0
scenario146,c2,left,60,0.4,100,base_left_lane,100,100,20,left,40,60,-30,right,0,2.645743804879641,0
scenario147,c2,base,40,1.0,40,base_left_lane,20,80,60,left,20,100,90,right,0,2.0242304721540685,0
scenario148,c2,left,100,0.4,80,base_left_lane,80,80,40,left,80,80,0,right,0,2.624468821486202,0
scenario149,c2,left,60,0.2,20,base_left_lane,80,20,100,left,20,20,30,right,0,2.11934698913305,0
scenario150,c2,left,0,0.2,40,base_left_lane,20,60,0,left,20,20,-60,right,0,3.2892073241769384,0
scenario151,c2,base,60,0.2,0,base_left_lane,40,60,80,left,60,80,60,right,0,1.847624977755336,0
scenario152,c2,base,60,0.1,100,base_left_lane,40,40,0,left,60,80,90,right,0,2.1660070942982106,0
scenario153,c4,base,40,0.6,40,left,80,40,40,right,80,20,30,right,0,2.2244944920640517,0
scenario154,c2,left,80,0.4,20,base_left_lane,60,20,20,left,80,80,0,right,0,9999.0,0
scenario155,c1,right,80,0.8,20,left,40,60,80,right,0,40,30,base,0,3.0741249580075194,0
scenario156,c4,base,40,0.8,60,left,60,60,100,base,20,60,0,right,0,1.6489538230003775,0
scenario157,c4,base,40,0.6,20,left,60,80,0,right,0,100,-90,right,0,2.2276400019557,0
scenario158,c1,right,100,0.1,80,base_left_lane,20,40,60,left,60,80,90,left,0,1.2206932492563392,0
scenario159,c2,base,60,0.2,60,base_left_lane,40,40,40,left,0,100,90,right,0,2.3236358533414534,0
scenario160,c2,left,100,1.0,20,base_left_lane,20,0,60,left,80,80,-30,right,0,1.95137349690452,0
scenario161,c2,left,80,0.1,40,base_left_lane,20,100,40,left,40,80,0,right,0,2.4161615698391063,0
scenario162,c4,base,40,0.2,20,right,100,0,100,base,80,60,-30,left,0,1.6377936803016562,0
scenario163,c4,base,20,0.8,0,left,0,100,20,base,80,100,90,right,0,1.149063044152268,0
scenario164,c2,base,20,0.8,0,base_left_lane,40,80,60,left,60,20,60,right,0,2.114269712089947,0
scenario165,c1,right,80,0.8,60,left,0,60,60,right,20,60,60,base,1,3.0503730025452405,1
scenario166,c2,left,0,0.6,100,base_left_lane,60,40,100,left,100,40,-60,right,0,2.968011437329715,0
scenario167,c1,right,0,0.8,40,left,80,0,80,right,0,20,-30,base,1,0.700054339434648,1
scenario168,c1,right,60,1.0,40,left,60,80,60,right,40,80,30,base,0,0.5033307834453484,0
scenario169,c4,right,60,1.0,60,right,60,20,100,base,100,40,-30,left,1,2.558125356007257,1
scenario170,c1,left,60,0.8,40,left,60,40,20,right,100,80,60,base,1,0.8754028757565036,1
scenario171,c4,base,0,0.8,40,right,80,0,100,base,80,40,60,left,0,1.2551485017415758,0
scenario172,c2,left,60,0.4,20,base_left_lane,60,80,0,left,0,60,30,right,0,3.873600235189825,0
scenario173,c4,right,40,0.6,100,right,60,0,20,base,80,40,-90,left,0,9999.0,0
scenario174,c1,right,40,0.4,100,base_left_lane,100,60,20,left,40,40,0,left,0,1261.7118315523464,0
scenario175,c2,left,80,0.8,20,right,0,80,20,base,60,20,-90,base,0,3.684117705175861,0
scenario176,c4,base,100,0.6,80,right,0,60,40,base,60,20,30,left,0,1.8581221180083285,0
scenario177,c2,base,80,0.6,80,base_left_lane,40,0,0,left,60,0,60,right,0,2.750426608626414,0
scenario178,c1,right,20,0.6,40,base,60,0,20,right,0,60,90,left,0,1.6417679345753884,0
scenario179,c1,right,40,0.6,100,left,60,0,100,right,40,20,-60,base,1,2.0724644960061123,1
scenario180,c1,right,80,0.1,40,left,0,60,0,right,20,40,60,base,0,3.688726443398112,0
scenario181,c1,right,60,0.8,100,left,20,60,60,right,80,20,90,base,0,2.197942279626472,0
scenario182,c4,base,20,0.6,60,left,0,80,100,base,60,60,0,right,0,2.804370793546903,0
scenario183,c4,base,60,0.8,0,right,80,100,60,base,20,0,-90,left,0,2.754482907104672,0
scenario184,c4,base,0,0.6,60,left,20,40,60,base,0,20,30,right,0,2.6301841416445906,0
scenario185,c1,left,40,0.2,80,left,60,100,80,right,60,20,60,base,0,1.0635438995116515,0
scenario186,c2,base,100,0.2,0,base_left_lane,80,100,0,left,80,40,0,right,0,2.202197253043529,0
scenario187,c1,right,0,0.2,20,left,80,0,40,right,80,100,90,base,0,2.6427097989217407,0
scenario188,c1,right,0,1.0,60,left,20,20,20,right,40,20,30,base,0,2.4474843590195907,0
scenario189,c1,right,100,0.2,100,left,80,100,60,right,100,100,0,base,0,3.0308726962892663,0
scenario190,c4,base,0,1.0,80,right,100,0,60,base,100,60,-60,left,0,2.744174067051354,0
scenario191,c4,base,40,1.0,60,left,0,60,40,base,0,60,-30,right,0,2.8158213108607866,0
scenario192,c1,right,40,1.0,100,left,80,80,60,right,60,40,0,base,0,2.1891075715163284,0
scenario193,c2,left,60,1.0,80,right,80,60,100,left,60,100,-90,base,0,4.069766274441225,0
scenario194,c1,right,0,1.0,100,left,40,80,40,right,100,40,30,base,0,1.9818015958709336,0
scenario195,c2,left,20,0.2,0,base_left_lane,20,40,40,left,80,80,-60,right,0,2.9045605476883174,0
scenario196,c2,left,80,0.4,0,base_left_lane,80,60,80,left,20,60,0,right,0,3.394941596941249,0
scenario197,c1,right,0,0.8,80,left,40,80,100,right,80,0,60,base,0,2.773473209116448,0
scenario198,c1,right,20,0.2,0,base_left_lane,100,40,20,left,80,80,90,left,0,1.2033804538816215,0
scenario199,c2,base,0,0.6,100,base_left_lane,40,60,60,left,80,60,-60,right,0,2.5799274534849093,0
scenario200,c2,left,80,0.6,60,base_left_lane,40,40,60,left,60,20,30,right,0,4.034998112952661,0
scenario201,c4,base,100,0.6,60,right,100,0,80,base,20,40,-60,left,0,2.127201467129041,0
scenario202,c1,right,0,0.4,0,base_left_lane,20,20,20,left,40,100,30,left,0,1.094777863704965,0
scenario203,c2,left,60,0.6,20,base_left_lane,60,60,80,left,80,20,30,right,0,1.84898474289346,0
scenario204,c1,right,20,0.8,100,left,40,0,80,right,60,100,-90,base,0,2.9162800012880226,0
scenario205,c4,base,100,0.1,0,right,80,100,80,base,100,80,-60,left,0,3.3086440759707494,0
scenario206,c4,base,60,0.2,80,left,0,20,60,right,80,20,-30,right,0,1.6393077259849127,0
scenario207,c2,left,100,0.4,80,right,60,100,60,left,0,0,-30,base,0,4.55561821096396,0
scenario208,c4,base,60,1.0,60,right,0,0,40,base,80,0,-90,left,1,2.4181600164656314,1
scenario209,c4,right,60,1.0,60,right,60,20,60,base,0,0,60,left,1,2.7120329652915207,1
scenario210,c4,base,0,0.1,20,right,40,0,0,base,40,20,0,left,0,9999.0,0
scenario211,c4,right,100,1.0,60,right,20,60,20,base,60,80,30,left,1,9999.0,1
scenario212,c1,right,20,0.2,80,base,60,0,40,right,60,40,-90,left,1,1.1434815467344812,1
scenario213,c4,base,40,0.1,40,right,60,20,80,base,20,40,-90,left,0,2.5746676809893856,0
scenario214,c1,right,20,0.6,40,base_left_lane,100,20,80,left,80,40,-90,left,0,0.9220127415732357,0
scenario215,c2,left,40,0.2,20,base_left_lane,20,20,80,left,100,100,-60,right,0,2.8164694490219944,0
scenario216,c2,base,80,0.1,0,base_left_lane,60,100,60,left,60,0,-90,right,0,2.58416784828964,0
scenario217,c2,left,40,0.2,60,base_left_lane,60,100,80,left,100,40,0,right,0,2.961547974467599,0
scenario218,c4,base,80,0.2,80,right,60,20,80,base,20,0,60,left,0,2.9751091303209884,0
scenario219,c2,left,60,0.4,0,base_left_lane,60,0,0,left,40,20,-60,right,0,4.300779956175576,0
scenario220,c4,base,60,0.8,100,right,20,0,100,base,40,100,-30,left,0,1.925574042766232,0
scenario221,c2,left,100,0.1,0,right,40,0,0,base,60,80,-30,base,0,4.338512075309968,0
scenario222,c2,left,60,1.0,100,base_left_lane,0,20,40,left,0,0,30,right,0,3.186174114427226,0
scenario223,c4,right,100,0.8,60,right,0,40,0,base,40,0,0,left,0,9999.0,0
scenario224,c4,base,0,0.6,100,left,80,80,0,base,0,0,-90,right,0,2.5794959037781013,0
scenario225,c1,left,0,0.1,0,left,80,60,80,right,60,40,30,base,0,1.9838130834481984,0
scenario226,c4,base,80,0.4,40,right,60,100,60,base,0,0,60,left,0,2.408248266188933,0
scenario227,c2,left,100,1.0,20,right,40,80,60,left,20,40,0,base,0,4.0272691588349065,0
scenario228,c4,base,80,0.4,20,right,20,20,20,base,60,20,-30,left,0,1.8215805941501584,0
scenario229,c4,base,60,1.0,20,left,0,40,40,base,20,60,0,right,0,2.343717656511295,0
scenario230,c4,base,40,0.4,0,left,0,40,80,right,0,100,90,right,0,1.3725347958259588,0
scenario231,c2,left,60,0.1,40,base_left_lane,60,100,0,left,20,20,-60,right,0,3.944337768635909,0
scenario232,c4,right,80,0.2,40,right,100,60,100,base,0,0,60,left,0,1.6704709285611374,0
scenario233,c2,left,60,0.4,0,right,0,20,100,left,100,20,30,base,0,4.060914749998083,0
scenario234,c1,right,60,0.1,60,left,100,0,60,right,60,20,-60,base,0,3.0236658229557163,0
scenario235,c4,base,100,0.2,100,right,100,40,20,base,40,20,90,left,0,9999.0,0
scenario236,c2,left,20,1.0,0,base_left_lane,80,20,40,left,0,60,60,right,0,3.3936760466829035,0
scenario237,c2,left,40,0.4,100,right,0,40,60,base,20,60,90,base,0,4.307929750152667,0
scenario238,c1,right,100,1.0,0,left,60,100,100,right,40,40,-30,base,0,2.2039489180973373,0
scenario239,c1,left,20,0.2,100,left,100,80,100,right,80,60,0,base,0,1.919775727091912,0
scenario240,c2,base,40,0.2,80,base_left_lane,40,80,40,left,40,40,0,right,0,2.983625853890516,0
scenario241,c1,right,100,1.0,0,left,20,80,20,right,20,60,-30,base,0,2.0409439469478303,0
scenario242,c2,left,0,1.0,60,right,60,0,20,base,100,100,-60,base,0,4.595881540605158,0
scenario243,c2,left,100,1.0,100,base_left_lane,100,40,80,left,20,100,-30,right,0,3.141704883772987,0
scenario244,c2,base,80,0.4,100,base_left_lane,20,100,80,left,60,80,-90,right,0,2.068555783398904,0
scenario245,c2,left,100,0.6,20,base_left_lane,20,40,0,left,20,20,30,right,0,3.621756285975221,0
scenario246,c1,right,0,0.6,20,left,100,60,0,right,40,40,30,base,0,3.157492360215349,0
scenario247,c2,left,0,0.4,40,right,100,80,80,base,80,0,0,base,0,4.287839109402147,0
scenario248,c2,left,40,0.2,60,base_left_lane,20,20,0,left,100,80,90,right,0,3.4068707384919708,0
scenario249,c4,base,20,0.2,80,left,100,40,60,right,60,20,-30,right,0,1.5636614860497176,0
scenario250,c2,left,0,0.1,60,base_left_lane,60,100,60,left,40,0,-30,right,0,3.5692949717148434,0
scenario251,c2,base,60,0.4,60,base_left_lane,20,100,80,left,40,40,0,right,0,2.033262855605537,0
scenario252,c1,right,40,0.8,20,left,0,20,20,right,0,40,90,base,0,1.9911990245045157,0
scenario253,c4,right,0,0.6,60,right,20,0,60,base,40,80,-30,left,0,3.470393233596465,0
scenario254,c4,base,20,1.0,20,right,40,20,100,base,0,0,30,left,0,2.6192449683248085,0
scenario255,c1,right,40,1.0,0,base_left_lane,0,60,20,left,40,100,-30,left,0,1.125728041995285,0
scenario256,c1,right,0,0.8,20,left,80,80,80,right,0,80,-90,base,0,1.992148222985357,0
scenario257,c4,base,40,1.0,0,right,40,20,40,base,80,0,-90,left,0,2.373132937607688,0
scenario258,c2,base,0,1.0,60,base_left_lane,40,80,100,left,100,20,-30,right,0,2.2601865031460484,0
scenario259,c1,right,60,0.2,60,left,40,0,60,right,0,40,0,base,0,2.881980848503106,0
scenario260,c2,left,80,0.4,40,right,0,0,40,base,80,20,-30,base,0,4.264326320547642,0
scenario261,c4,base,80,0.6,20,right,60,40,60,base,20,60,30,left,0,2.6238777406865976,0
scenario262,c2,left,80,0.2,0,right,60,80,20,left,0,0,-60,base,0,4.365281359849373,0
scenario263,c1,right,100,1.0,0,base,100,20,60,right,100,80,60,left,0,1.826071174882046,0
scenario264,c2,left,40,0.2,0,right,60,100,60,base,80,80,-60,base,0,4.51710733056422,0
scenario265,c4,base,0,1.0,60,right,80,100,100,base,20,20,30,left,0,3.4361014091908992,0
scenario266,c2,base,40,0.2,100,base_left_lane,60,40,20,left,20,40,90,right,0,3.0881169267830453,0
scenario267,c2,left,20,0.8,80,base_left_lane,20,40,20,left,100,0,60,right,0,2.6283564004461466,0
scenario268,c2,left,100,0.4,40,base_left_lane,100,0,20,left,80,100,30,right,0,3.631796241670709,0
scenario269,c1,right,60,0.2,60,left,40,100,60,right,60,0,60,base,0,2.0880372353820693,0
scenario270,c1,left,100,1.0,20,left,100,40,20,right,40,80,30,base,0,1.8320417864902243,0
scenario271,c1,right,80,0.6,0,left,0,100,0,right,0,40,-30,base,0,3.0970336565548173,0
scenario272,c4,base,100,0.4,80,right,100,80,80,base,0,100,-90,left,0,2.52092048431216,0
