Instances,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario303,c1,left,right,base,right,20,20,80,80,-90,60,60,60,1.0,False,0.996,0
scenario304,c1,left,right,base,right,40,40,80,60,-90,0,100,20,0.6,False,9999.0,0
scenario305,c1,left,right,base,right,20,0,80,40,-90,60,80,60,1.0,False,1.672,0
scenario306,c1,base,right,left,right,0,20,80,60,-30,80,100,40,1.0,False,2.678,0
scenario307,c2,right,base,base,left,40,40,80,80,-60,100,60,60,0.8,True,0.0,1
scenario308,c2,base,left,right,base,80,80,20,0,-30,40,40,0,0.1,False,3.812,0
scenario309,c2,right,base,base,left,40,60,80,60,-60,100,60,40,0.8,True,0.0,1
scenario310,c2,right,base,base,left,20,40,20,100,-90,80,100,60,0.4,False,3.381,0
scenario311,c2,right,base,base,left,60,40,80,60,-60,40,60,60,0.8,True,0.0,1
scenario312,c2,right,base,base,left,40,40,40,60,-90,80,100,40,1.0,False,0.536,0
scenario313,c2,right,base,base,left,60,20,80,60,-60,60,100,40,0.4,True,0.0,1
scenario314,c2,right,base,base,left,40,40,40,60,-90,80,100,40,1.0,True,0.0,1
scenario315,c1,left,right,base,right,60,20,40,80,-90,80,60,60,1.0,True,0.0,1
scenario316,c2,right,base,base,left,20,20,20,40,-60,100,100,100,1.0,False,1.115,0
scenario317,c2,right,base,base,left,20,60,40,40,-90,60,100,60,0.6,True,0.0,1
scenario318,c2,right,base,base,left,40,40,20,80,-90,80,100,40,1.0,True,0.0,1
scenario319,c4,left,base,right,base,40,20,20,40,-90,80,100,60,0.8,False,2.215,0
scenario320,c2,base,left,right,base,60,60,40,80,-90,0,100,40,0.8,False,3.716,0
scenario321,c2,right,left,base,left,60,60,0,60,-90,80,100,40,1.0,False,0.692,0
scenario322,c2,base,left,right,left,60,40,40,60,-90,60,100,60,1.0,False,3.9,0
scenario323,c2,right,base,base,left,20,20,20,100,-90,80,20,40,1.0,True,0.0,1
scenario324,c1,left,right,base,right,40,40,40,60,-90,100,100,20,0.8,False,2.851,0
scenario325,c2,base,left,right,left,40,60,40,80,-90,100,100,20,1.0,False,3.995,0
scenario326,c2,right,base,base,left,40,40,40,60,-90,80,100,40,1.0,True,0.0,1
scenario327,c2,base,left,right,left,60,60,60,40,90,60,100,60,1.0,False,4.763,0
scenario328,c2,right,base,base,left,20,20,20,0,-30,100,80,100,1.0,False,1.678,0
scenario329,c1,base,left,left,right,0,40,40,80,60,100,60,60,0.2,True,0.0,1
scenario330,c1,left,right,base,right,80,0,20,80,-30,100,60,80,1.0,False,2.505,0
scenario331,c2,right,base,base,left,60,40,40,60,-90,60,100,40,1.0,False,3.941,0
scenario332,c2,base,left,right,left,60,20,20,80,-90,80,80,80,1.0,False,3.662,0
scenario333,c1,left,right,base,left,60,80,100,60,-90,100,20,60,1.0,False,1.254,0
scenario334,c1,left,right,base,left,80,0,40,80,-90,100,80,40,0.8,False,3.833,0
scenario335,c1,left,right,base,right,20,20,0,100,-90,40,40,60,1.0,False,1.906,0
scenario336,c1,left,right,base,right,100,40,40,80,-90,100,100,20,1.0,False,2.498,0
scenario337,c2,base,left,right,left,40,40,60,80,-90,100,100,20,0.8,False,3.98,0
scenario338,c2,right,base,base,left,40,40,40,60,-90,80,100,40,1.0,False,2.784,0
scenario339,c2,base,left,right,left,60,20,40,80,-90,60,100,60,1.0,False,4.418,0
scenario340,c1,left,right,base,right,40,40,60,0,90,80,100,40,1.0,False,2.818,0
scenario341,c4,right,base,left,base,40,20,20,100,-90,100,60,40,1.0,False,2.032,0
scenario342,c4,right,base,left,base,80,0,40,80,30,100,100,40,0.4,False,3.23,0
scenario343,c2,base,left,right,left,0,0,20,40,-90,80,80,80,1.0,False,4.578,0
scenario344,c2,base,left,right,left,60,60,20,40,-90,40,80,0,0.8,False,4.405,0
scenario345,c2,right,base,base,left,20,0,0,80,90,20,40,60,0.8,True,0.0,1
scenario346,c2,base,left,right,left,80,20,20,60,-90,60,100,40,0.2,False,3.772,0
scenario347,c4,left,base,right,base,20,40,40,60,-90,80,80,40,1.0,False,2.818,0
scenario348,c1,left,right,base,left,80,80,0,80,-90,100,100,20,0.8,False,2.987,0
scenario349,c2,base,left,right,left,60,100,20,60,-60,60,60,60,1.0,False,4.546,0
scenario350,c2,right,base,base,left,20,0,0,80,90,20,40,60,0.8,True,0.0,1
scenario351,c2,right,base,base,left,20,40,40,80,-90,100,60,40,1.0,False,0.494,1
scenario352,c1,left,right,base,right,40,20,40,0,-90,100,100,40,1.0,False,1.529,0
scenario353,c1,base,right,left,right,100,20,0,80,90,80,80,20,1.0,False,2.72,0
scenario354,c2,base,left,right,left,80,0,40,80,-90,60,20,40,1.0,False,4.644,0
scenario355,c2,base,left,right,left,80,20,40,80,-60,60,80,60,0.4,False,3.618,0
scenario356,c1,left,right,base,left,60,60,0,80,-90,100,100,20,0.6,False,0.941,0
scenario357,c4,left,right,right,base,40,40,40,100,-90,100,60,20,1.0,False,1.807,0
scenario358,c1,base,left,left,right,60,80,20,60,0,60,20,60,0.8,False,2.679,0
scenario359,c2,base,left,right,base,20,40,40,60,-90,100,100,20,0.2,False,3.388,0
scenario360,c2,base,left,right,left,60,100,0,40,-60,60,40,40,0.1,False,4.03,0
scenario361,c2,right,left,base,left,80,20,20,80,-90,20,100,60,0.8,False,2.651,0
scenario362,c2,right,base,base,left,20,0,0,80,90,20,40,60,0.8,True,0.0,1
scenario363,c4,left,base,right,base,60,20,40,80,-90,80,60,60,0.6,False,2.559,0
scenario364,c4,left,right,right,base,40,80,0,80,0,100,100,40,0.1,False,1.726,0
scenario365,c1,left,right,base,left,80,40,20,100,-60,20,20,40,0.8,True,0.0,1
scenario366,c4,left,right,right,base,40,20,60,100,60,100,60,40,1.0,False,1.524,0
scenario367,c1,left,right,base,left,20,20,40,80,-90,20,100,60,0.8,False,9999.0,0
scenario368,c2,base,left,right,left,60,100,20,20,-90,40,40,20,0.1,False,3.946,0
scenario369,c1,left,right,base,left,60,60,20,80,-60,100,80,20,0.6,False,2.388,0
scenario370,c2,right,base,base,left,40,0,0,60,60,40,20,80,1.0,False,0.978,0
scenario371,c1,left,right,base,right,40,20,80,20,-60,20,100,40,1.0,False,9999.0,0
scenario372,c4,left,right,right,base,60,40,40,80,-90,100,0,20,1.0,False,1.936,0
scenario373,c2,right,left,base,left,80,20,40,80,-90,40,100,60,1.0,False,2.682,0
scenario374,c2,right,base,base,left,40,40,80,60,-90,100,60,60,0.8,True,0.0,1
scenario375,c2,right,left,base,left,40,40,20,60,-60,100,60,60,0.8,True,0.0,1
scenario376,c2,base,left,right,left,40,40,80,80,-90,80,100,40,1.0,False,3.685,0
scenario377,c1,base,right,left,right,0,20,100,60,-30,80,100,40,1.0,False,1.678,0
scenario378,c2,right,base,base,left,40,20,40,60,-90,80,100,0,1.0,False,1.126,0
scenario379,c1,left,right,base,right,20,40,0,100,-90,80,100,40,1.0,False,2.67,0
scenario380,c2,right,base,base,left,20,40,40,60,-60,80,100,60,0.4,False,1.932,0
scenario381,c1,left,right,base,right,80,20,80,60,-90,80,100,40,0.4,False,2.225,0
scenario382,c1,left,right,base,right,60,40,80,80,60,100,60,60,0.8,False,2.342,0
scenario383,c1,base,left,left,right,40,40,100,80,-60,80,60,60,0.6,False,1.126,0
scenario384,c2,right,base,base,left,20,0,60,40,-90,60,80,80,1.0,False,0.792,0
scenario385,c2,right,base,base,left,40,40,40,80,-60,80,60,60,1.0,True,0.0,1
scenario386,c2,right,base,base,left,20,0,60,40,-90,60,80,80,1.0,False,0.649,0
scenario387,c1,left,right,base,right,20,20,60,20,-90,40,100,60,0.2,False,1811.109,0
scenario388,c2,right,base,base,left,100,0,40,60,-90,60,80,60,0.8,True,0.0,1
scenario389,c2,right,base,base,left,20,0,60,60,30,60,80,80,0.2,False,0.899,0
scenario390,c4,left,base,right,base,20,0,60,40,-90,60,100,80,1.0,False,2.598,0
scenario391,c2,right,base,base,left,20,20,0,20,-60,60,80,80,1.0,False,0.633,0
scenario392,c1,left,right,base,right,0,20,80,40,-90,60,60,60,1.0,False,2.075,0
scenario393,c1,left,right,base,left,20,0,60,60,-60,60,80,20,1.0,False,1.743,0
scenario394,c4,left,right,right,base,40,0,60,40,-60,60,60,80,1.0,False,1.603,0
scenario395,c2,right,base,base,left,40,0,80,40,-90,60,40,20,1.0,False,0.856,0
scenario396,c1,left,right,base,right,20,40,60,40,-90,20,80,80,0.8,False,1.662,0
scenario397,c2,right,left,base,left,0,0,40,40,-90,40,80,80,1.0,False,9999.0,0
scenario398,c2,right,base,base,left,100,0,40,60,-90,60,80,60,0.8,False,2.308,0
scenario399,c4,left,right,right,base,60,0,80,60,-60,60,80,80,0.6,False,0.695,0
scenario400,c4,left,right,right,base,0,0,20,60,-90,60,40,80,0.8,True,0.0,1
scenario401,c4,left,base,right,base,20,40,80,40,-90,0,100,40,0.8,False,9999.0,0
scenario402,c4,left,right,right,base,40,20,60,0,-30,40,80,80,1.0,False,1.752,0
scenario403,c1,left,right,base,right,20,0,0,40,-60,60,80,80,1.0,False,1.718,0
scenario404,c1,left,right,base,left,20,0,40,40,-60,20,60,80,1.0,False,3.747,0
scenario405,c2,right,base,base,left,0,20,0,40,-30,80,100,60,1.0,False,2.498,0
scenario406,c1,base,right,left,right,0,20,100,40,-90,40,0,40,1.0,False,2.095,0
scenario407,c1,left,right,base,right,0,0,40,40,-60,80,100,60,0.8,False,3.375,0
scenario408,c2,base,left,right,left,20,0,60,60,0,40,20,40,1.0,False,4.664,0
scenario409,c2,right,left,base,left,40,60,60,60,-30,40,100,0,0.8,False,0.794,0
scenario410,c4,left,right,right,base,0,0,20,60,-90,60,40,80,0.8,False,1.625,0
scenario411,c1,base,right,left,right,0,20,100,40,-90,40,80,40,1.0,False,2.531,0
scenario412,c2,right,left,base,left,0,20,20,20,-60,20,60,80,1.0,False,2.71,0
scenario413,c1,left,right,base,right,100,80,40,60,-90,60,100,40,1.0,False,1.585,0
scenario414,c2,base,left,right,left,20,60,60,80,-60,40,40,40,0.8,False,3.495,0
scenario415,c2,right,base,base,left,100,0,20,20,-60,80,100,0,0.8,False,3.784,0
scenario416,c2,base,left,right,base,20,20,0,40,-60,60,0,60,1.0,False,3.895,0
scenario417,c4,left,right,right,base,20,20,80,0,-30,60,0,60,1.0,True,0.0,1
scenario418,c2,right,left,base,left,80,80,40,60,-60,60,60,80,1.0,False,1.175,0
scenario419,c2,right,base,base,left,20,20,100,20,-90,20,100,60,1.0,False,2.771,0
scenario420,c2,base,left,right,base,20,0,0,40,-30,100,100,80,1.0,False,3.744,0
scenario421,c1,left,right,base,left,0,40,80,20,-90,60,20,60,1.0,False,0.908,0
scenario422,c4,left,right,right,base,20,20,80,0,-30,60,0,60,1.0,False,1.439,0
scenario423,c4,left,base,right,base,100,60,40,60,-90,60,100,40,1.0,False,2.445,0
scenario424,c1,left,right,base,right,0,40,100,40,90,60,0,60,1.0,False,1.26,0
scenario425,c1,base,right,left,right,100,0,100,20,30,100,100,0,0.8,False,2.595,0
scenario426,c4,right,base,left,right,20,40,20,0,0,20,80,60,1.0,False,2.329,0
scenario427,c2,right,base,base,left,0,40,0,20,-30,80,80,80,1.0,False,1.368,0
scenario428,c2,right,left,base,left,0,0,40,40,-90,20,40,80,0.8,False,3.041,0
scenario429,c2,right,base,base,left,100,0,20,40,90,60,80,0,0.8,False,0.687,0
scenario430,c2,base,left,right,left,20,80,60,20,-60,20,40,40,1.0,False,3.51,0
scenario431,c4,left,right,right,base,60,80,60,40,-90,60,80,100,0.8,False,1.513,0
scenario432,c2,base,left,right,left,20,20,0,100,-30,100,100,60,1.0,False,4.239,0
scenario433,c1,base,right,left,right,0,0,100,40,0,100,100,80,1.0,False,2.731,0
scenario434,c2,right,base,base,left,100,0,20,40,90,60,80,0,0.8,True,0.0,1
scenario435,c4,left,right,right,base,80,60,60,40,-90,60,100,100,0.1,False,1.004,0
scenario436,c4,left,right,right,base,80,0,80,0,-30,80,20,40,1.0,False,2.142,0
scenario437,c1,left,right,base,right,0,60,100,20,-60,60,20,40,1.0,False,2.797,0
scenario438,c4,left,right,right,base,40,100,20,20,-90,60,60,100,0.8,True,0.0,1
scenario439,c1,base,right,left,right,0,100,100,40,30,100,80,60,1.0,False,2.641,0
scenario440,c1,left,right,base,right,100,0,0,40,60,80,80,0,0.8,False,2.06,0
scenario441,c4,right,base,left,right,100,60,40,60,-90,60,100,20,1.0,False,1.113,0
scenario442,c2,base,left,right,left,0,40,40,20,30,0,80,40,1.0,False,4.457,0
scenario443,c2,base,left,right,left,20,20,0,100,0,60,100,80,1.0,False,4.037,0
scenario444,c1,left,right,base,left,0,20,80,60,30,80,80,20,1.0,False,2.322,0
scenario445,c2,base,left,right,base,80,0,100,40,-30,100,80,80,1.0,False,3.903,0
scenario446,c4,right,base,left,right,80,100,100,0,-60,20,0,80,0.1,False,1.781,0
scenario447,c1,base,left,left,right,0,60,0,100,90,0,40,0,0.2,False,2.971,0
scenario448,c4,right,base,left,right,100,80,40,40,30,0,0,100,0.4,False,2.621,0
scenario449,c1,base,left,left,right,80,80,100,40,-90,0,0,100,0.1,False,2.722,0
scenario450,c4,right,base,left,right,60,100,0,40,90,100,40,0,0.2,False,1.754,0
scenario451,c4,right,base,left,right,80,80,80,0,30,100,0,0,1.0,False,1.647,0
scenario452,c4,right,base,left,right,100,100,100,0,-60,0,100,60,0.8,False,1.655,0
scenario453,c4,right,base,left,right,20,0,100,80,-90,0,0,0,1.0,False,1.389,0
scenario454,c4,right,base,left,right,100,80,20,80,60,0,100,80,0.4,False,1.696,0
scenario455,c4,right,base,left,right,0,100,80,20,60,0,40,20,0.4,False,1.41,0
scenario456,c1,base,left,left,right,40,100,100,0,60,20,80,0,0.2,False,3.232,0
scenario457,c1,base,left,left,right,100,100,60,60,60,0,60,100,1.0,True,0.0,1
scenario458,c4,right,base,left,right,20,0,100,80,-90,0,0,0,1.0,False,1.626,0
scenario459,c4,left,base,right,base,0,0,80,100,30,0,100,100,0.8,False,9999.0,0
scenario460,c1,base,left,left,right,20,0,60,0,-90,60,0,20,1.0,False,2.437,0
scenario461,c1,base,left,left,right,20,0,20,100,-90,20,20,0,1.0,True,0.0,1
scenario462,c4,right,base,left,right,0,0,80,80,-90,0,0,0,0.8,False,1.404,0
scenario463,c1,base,right,left,right,100,20,100,80,-90,0,0,20,1.0,False,2.035,0
scenario464,c4,right,base,left,right,20,60,100,60,-90,0,0,20,0.2,False,1.366,0
scenario465,c4,right,base,left,base,40,0,100,60,-60,0,0,20,1.0,False,2.021,0
scenario466,c4,right,base,left,right,0,0,0,80,-90,20,0,0,1.0,False,2.503,0
scenario467,c1,base,right,left,right,40,0,40,80,-90,0,0,0,1.0,False,2.224,0
scenario468,c4,right,base,left,base,0,0,100,80,-90,0,0,0,1.0,False,1.984,0
scenario469,c1,left,right,base,left,40,20,60,80,-90,0,0,0,1.0,False,9999.0,0
scenario470,c1,base,left,left,right,20,0,20,100,-90,20,20,0,1.0,False,1.681,0
scenario471,c4,right,base,left,base,40,0,100,40,-30,20,0,0,0.4,False,2.023,0
scenario472,c4,right,base,left,base,20,0,100,60,-60,20,80,20,1.0,False,2.067,0
scenario473,c1,base,right,left,right,0,40,100,80,-30,0,20,20,1.0,False,2.346,0
scenario474,c2,base,left,right,base,100,40,80,80,-90,0,40,0,1.0,False,3.446,0
scenario475,c4,right,base,left,right,20,80,100,40,-90,0,0,20,0.1,False,1.727,0
scenario476,c4,right,base,left,right,0,40,100,100,-90,0,100,20,0.4,False,1.438,0
scenario477,c1,base,left,left,right,0,0,60,100,0,20,100,80,0.2,False,1.812,0
scenario478,c4,right,base,left,base,40,0,80,60,-60,0,0,80,1.0,False,3.788,0
scenario479,c2,right,base,base,left,20,0,80,80,0,0,20,0,1.0,False,2.859,0
scenario480,c1,left,right,base,right,100,40,100,80,-60,0,20,40,0.1,False,5772.227,0
scenario481,c4,left,right,right,base,20,20,0,80,-90,20,0,40,1.0,True,0.0,1
scenario482,c4,left,right,right,base,20,20,0,80,-90,20,0,40,1.0,True,0.0,1
scenario483,c1,left,right,base,left,0,20,100,80,-60,0,20,40,1.0,False,4598.138,0
scenario484,c4,right,base,left,base,100,40,100,100,30,20,20,40,0.1,False,2.246,0
scenario485,c2,right,base,base,left,40,0,80,40,-60,20,80,20,0.1,False,1.072,0
scenario486,c4,left,right,right,base,20,20,100,80,-90,0,100,20,0.4,False,9999.0,0
scenario487,c2,right,base,base,left,100,40,40,80,-90,0,20,20,1.0,True,0.0,1
scenario488,c4,right,base,left,right,40,0,80,60,30,0,0,40,1.0,False,1.809,0
scenario489,c2,right,left,base,left,20,20,0,80,-90,0,60,40,0.8,False,1.133,0
scenario490,c4,right,base,left,base,20,20,60,80,-90,0,0,40,1.0,False,2.58,0
scenario491,c2,base,left,right,base,100,60,0,80,-60,0,0,20,1.0,False,4.391,0
scenario492,c4,right,base,left,right,20,0,40,100,-90,20,40,0,1.0,False,1.64,0
scenario493,c2,right,base,base,left,100,20,80,100,-60,60,20,20,1.0,False,0.636,0
scenario494,c4,left,right,right,base,20,20,0,80,-90,20,0,40,1.0,False,1.201,0
scenario495,c2,base,left,right,base,60,20,0,100,-60,20,0,20,1.0,False,3.078,0
scenario496,c1,base,left,left,right,0,20,20,100,-60,0,40,40,0.6,False,1.538,0
scenario497,c2,base,left,right,left,20,20,60,80,-90,40,20,20,0.4,False,4.178,0
scenario498,c2,right,left,base,left,20,40,20,60,-30,0,80,20,1.0,False,1.176,0
scenario499,c4,right,base,left,right,20,0,0,0,-90,20,0,40,0.8,False,1.415,0
scenario500,c4,right,base,left,base,20,0,40,100,-90,0,100,0,0.8,False,0.907,0
scenario501,c4,right,base,left,right,20,0,100,100,-90,0,100,0,0.4,False,1.409,0
scenario502,c4,right,base,left,right,40,0,100,60,30,0,0,20,1.0,False,1.513,0
scenario503,c4,right,base,left,base,60,20,60,60,-90,0,0,20,1.0,False,3.23,0
scenario504,c2,base,left,right,base,60,40,80,80,30,0,0,20,1.0,False,3.037,0
scenario505,c4,right,base,left,right,100,20,60,20,-60,40,40,20,1.0,False,1.643,0
scenario506,c4,right,base,left,base,20,0,40,100,-90,0,100,0,0.8,False,1.548,0
scenario507,c4,right,base,left,base,20,80,0,0,-90,20,20,40,0.8,False,3.79,0
scenario508,c4,right,base,left,base,80,60,80,80,30,0,80,20,1.0,False,2.496,0
scenario509,c2,right,base,base,left,40,20,0,100,-90,0,100,0,0.2,True,0.0,1
scenario510,c4,right,base,left,base,20,60,20,0,-60,20,60,20,1.0,False,2.165,0
scenario511,c4,right,base,left,base,80,0,80,80,-60,0,100,0,1.0,False,2.385,0
scenario512,c4,right,base,left,right,60,20,100,60,-60,60,80,0,0.4,False,1.479,0
scenario513,c2,base,left,right,base,60,80,0,100,-90,20,0,0,1.0,False,3.542,0
scenario514,c1,base,right,left,right,20,80,20,100,-90,80,100,20,0.6,False,1.917,0
scenario515,c4,left,right,right,base,80,20,0,80,-30,20,20,20,1.0,True,0.0,1
scenario516,c4,right,base,left,right,80,20,60,40,-90,20,0,100,1.0,False,1.603,0
scenario517,c2,right,base,base,left,20,0,0,100,-90,0,20,0,0.4,False,0.908,0
scenario518,c1,base,left,left,right,100,100,60,60,60,0,60,100,1.0,False,2.238,0
scenario519,c4,right,base,left,right,0,80,80,20,60,0,40,20,0.4,False,1.599,0
scenario520,c4,right,base,left,right,0,100,80,0,60,0,40,20,0.4,False,2.053,0
scenario521,c4,right,base,left,right,100,60,40,40,30,20,0,20,0.2,False,1.432,0
scenario522,c1,base,left,left,right,0,60,0,60,90,0,40,80,0.4,True,0.0,1
scenario523,c1,base,left,left,right,80,60,100,40,-90,80,20,80,0.4,True,0.0,1
scenario524,c1,base,left,left,right,100,80,20,60,60,0,80,100,0.1,False,2.064,0
scenario525,c4,right,base,left,right,60,100,80,0,30,40,0,0,0.4,False,1.452,0
scenario526,c1,base,left,left,right,20,0,20,100,-90,20,20,0,1.0,False,1.044,0
scenario527,c4,right,base,left,right,100,80,40,40,90,60,80,0,0.2,False,1.333,0
scenario528,c4,right,base,left,right,40,40,100,0,30,0,0,80,0.4,False,1.374,0
scenario529,c1,base,left,left,right,20,0,0,100,-90,20,80,0,1.0,False,2.545,0
scenario530,c1,base,left,left,right,20,0,20,100,-90,20,20,0,1.0,False,1.603,0
scenario531,c1,left,right,base,left,40,0,20,100,-60,0,20,20,1.0,False,5237.051,0
scenario532,c1,left,right,base,left,40,0,20,100,-90,0,20,0,1.0,False,1874.32,0
scenario533,c1,left,right,base,right,60,0,20,100,-60,20,0,0,1.0,True,0.0,1
scenario534,c1,base,left,left,right,20,0,40,100,-90,20,20,0,1.0,True,0.0,1
scenario535,c2,base,left,right,left,0,20,20,100,0,20,20,20,0.2,False,4.588,0
scenario536,c1,left,right,base,right,100,0,0,100,-90,80,20,20,0.8,False,1.98,0
scenario537,c1,base,left,left,right,40,20,20,100,-90,20,20,0,1.0,False,2.333,0
scenario538,c4,right,base,left,right,20,0,20,100,-90,20,60,0,1.0,False,1.335,0
scenario539,c1,base,left,left,right,20,20,100,100,-90,20,40,60,1.0,False,1.76,0
scenario540,c1,left,right,base,right,20,0,20,80,-60,0,0,0,1.0,False,4386.194,0
scenario541,c4,right,base,left,right,40,0,40,20,90,40,20,0,1.0,False,1.787,0
scenario542,c1,left,right,base,right,60,0,20,100,-60,20,0,0,1.0,False,2.468,0
scenario543,c1,left,right,base,left,20,0,20,60,-60,0,40,60,0.8,False,5012.394,0
scenario544,c4,left,base,right,base,40,20,20,80,-30,20,0,0,0.2,False,2.335,0
scenario545,c1,base,left,left,right,100,100,60,60,60,0,60,100,1.0,False,1.975,0
scenario546,c4,right,base,left,right,0,80,80,20,60,0,40,20,0.4,False,1.63,0
scenario547,c4,right,base,left,right,0,100,80,0,60,0,40,20,0.4,False,1.267,0
scenario548,c4,right,base,left,right,100,60,40,40,30,20,0,20,0.2,False,1.617,0
scenario549,c1,base,left,left,right,0,60,0,60,90,0,40,80,0.4,False,2.239,0
scenario550,c1,base,left,left,right,80,60,100,40,-90,80,20,80,0.4,False,2.165,0
scenario551,c1,base,left,left,right,100,80,20,60,60,0,80,100,0.1,False,1.91,0
scenario552,c4,right,base,left,right,60,100,80,0,30,40,0,0,0.4,False,2.589,0
scenario553,c1,base,left,left,right,20,0,20,100,-90,20,20,0,1.0,False,0.551,0
scenario554,c4,right,base,left,right,100,80,40,40,90,60,80,0,0.2,False,2.182,0
scenario555,c4,right,base,left,right,40,40,100,0,30,0,0,80,0.4,False,1.173,0
scenario556,c1,base,left,left,right,20,0,0,100,-90,20,80,0,1.0,True,0.0,1
scenario557,c1,base,left,left,right,20,0,20,100,-90,20,20,0,1.0,False,1.839,0
scenario558,c1,base,left,left,right,0,20,20,100,-90,0,20,20,0.8,False,1.896,0
scenario559,c1,base,right,left,right,0,0,20,100,-90,0,80,20,0.8,False,2.605,0
scenario560,c1,base,left,left,right,20,20,40,100,-90,0,40,0,0.8,True,0.0,1
scenario561,c1,base,left,left,right,20,0,0,100,-90,0,100,20,1.0,False,3.01,0
scenario562,c1,left,right,base,left,20,20,40,100,-90,20,100,0,1.0,False,9999.0,0
scenario563,c1,base,left,left,right,40,0,40,100,0,20,100,0,1.0,False,3.016,0
scenario564,c2,base,left,right,left,0,20,0,80,-90,0,20,0,0.8,False,4.225,0
scenario565,c1,left,right,base,right,20,0,60,80,30,20,80,0,1.0,True,0.0,1
scenario566,c4,right,base,left,right,0,0,40,100,90,20,60,0,1.0,False,2.519,0
scenario567,c1,base,left,left,right,40,20,40,100,-60,40,0,0,0.8,False,2.094,0
scenario568,c2,base,left,right,left,60,80,20,80,-90,20,40,20,1.0,False,4.294,0
scenario569,c1,base,left,left,right,20,20,40,100,-90,0,40,0,0.8,False,2.278,0
scenario570,c4,left,base,right,base,60,0,60,100,60,0,0,20,0.6,False,9999.0,0
scenario571,c1,base,left,left,right,20,40,40,80,60,0,40,0,0.8,False,3.273,0
scenario572,c4,right,base,left,right,40,0,20,80,-90,0,0,40,1.0,False,1.462,0
scenario573,c2,base,left,right,left,0,0,0,100,-90,40,100,40,1.0,False,4.341,0
scenario574,c4,right,base,left,base,60,80,20,60,-60,20,20,0,0.8,False,3.639,0
scenario575,c4,right,base,left,right,0,80,60,100,90,0,60,20,0.8,False,9999.0,0
scenario576,c1,left,right,base,left,20,0,60,100,30,0,100,0,1.0,False,4999.324,0
scenario577,c1,left,right,base,left,0,40,60,80,-90,40,40,0,0.8,False,1.101,0
scenario578,c1,left,right,base,left,40,20,60,100,0,20,0,20,1.0,False,0.722,0
scenario579,c1,base,right,left,right,0,0,20,100,-90,20,100,20,0.8,False,2.754,0
scenario580,c1,base,right,left,right,0,20,20,100,-90,0,20,40,0.8,False,2.584,0
scenario581,c1,left,right,base,left,40,20,60,100,0,20,0,20,1.0,False,1.62,0
scenario582,c4,right,base,left,base,40,60,20,60,-30,80,0,0,0.8,False,3.52,0
scenario583,c1,left,right,base,left,60,40,80,100,0,20,0,0,1.0,False,1.336,0
scenario584,c4,right,base,left,right,0,80,40,60,90,0,60,20,1.0,False,1.616,0
scenario585,c1,base,right,left,right,0,0,20,20,-60,20,80,40,0.6,False,2.639,0
scenario586,c4,right,base,left,base,20,20,0,100,-90,20,100,20,1.0,True,0.0,1
scenario587,c1,left,right,base,left,80,40,60,100,-60,40,40,0,0.8,False,2.064,0
scenario588,c2,right,left,base,left,0,20,0,100,-60,60,80,20,1.0,False,0.907,0
scenario589,c2,base,left,right,base,20,20,100,100,-90,20,40,60,0.8,False,4.243,0
scenario590,c1,base,right,left,right,60,100,20,80,-30,0,20,0,0.8,False,2.851,0
scenario591,c1,left,right,base,right,60,20,40,100,30,20,0,40,0.8,False,1.172,0
scenario592,c4,right,base,left,right,40,40,40,60,60,20,40,20,0.8,False,2.482,0
scenario593,c4,right,base,left,base,20,20,0,100,-90,20,100,20,1.0,True,0.0,1
scenario594,c1,base,left,left,right,80,20,80,80,30,20,0,0,0.8,False,2.531,0
scenario595,c1,base,right,left,right,80,100,20,100,-30,0,20,100,0.6,False,3.022,0
scenario596,c4,right,base,left,base,80,80,0,100,-60,20,20,20,0.8,True,0.0,1
scenario597,c2,base,left,right,base,20,60,20,40,60,0,20,20,0.8,False,3.079,0
scenario598,c4,left,base,right,base,80,20,40,100,30,20,0,60,0.8,False,1.707,0
scenario599,c4,right,base,left,base,0,100,0,100,-30,20,100,0,0.8,False,2.429,0
scenario600,c2,right,left,base,left,0,40,0,100,-90,60,80,20,1.0,False,0.75,0
scenario601,c1,left,right,base,left,80,20,60,80,-30,20,40,40,1.0,False,1.209,0
scenario602,c2,base,left,right,base,60,20,20,100,60,0,0,40,0.8,False,4.346,0
scenario603,c2,base,left,right,left,80,40,40,100,0,20,0,40,0.6,False,3.82,0
scenario604,c1,base,left,left,right,20,100,20,80,90,0,20,40,1.0,False,1.759,0
scenario605,c4,right,base,left,base,20,20,0,100,-90,20,100,20,1.0,False,1.112,0
scenario606,c1,base,left,left,right,80,20,60,100,-60,40,40,40,1.0,False,1.803,0
scenario607,c4,right,base,left,base,0,40,60,80,-90,20,80,0,1.0,False,3.504,0
scenario608,c1,base,left,left,right,100,100,60,60,60,0,60,100,1.0,True,0.0,1
scenario609,c4,right,base,left,right,0,80,80,20,60,0,40,20,0.4,False,1.439,0
scenario610,c4,right,base,left,right,0,100,80,0,60,0,40,20,0.4,False,2.243,0
scenario611,c4,right,base,left,right,100,60,40,40,30,20,0,20,0.2,False,1.563,0
