Instances,feature_TimeOfDay,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,algo_safety
scenario270,-60,c4,left,base,right,base,0.2,40,40,20,80,100,100,100,0,2.905150819490316,0
scenario271,0,c1,left,right,base,left,0.2,40,100,40,60,60,20,100,0,9999.0,0
scenario272,-30,c2,base,left,right,left,0.4,80,100,80,40,60,40,60,0,4.2375031680942525,0
scenario273,60,c1,left,right,base,left,0.2,80,80,80,80,40,100,80,1,1.108179736632554,1
scenario274,60,c2,right,base,base,left,0.1,20,40,80,100,60,60,40,0,1.5567614816189497,0
scenario275,-90,c4,right,base,left,base,0.6,80,0,20,60,100,80,0,0,2.6798391042724305,0
scenario276,-60,c4,right,base,left,base,0.1,40,20,60,60,80,0,0,0,2.813696466578337,0
scenario277,0,c2,base,left,right,left,0.4,80,20,0,100,20,40,0,0,4.00430562160814,0
scenario278,-30,c4,right,base,left,base,0.2,60,0,40,80,100,40,80,0,2.2030852000480765,0
scenario279,90,c4,left,base,right,base,1.0,80,0,40,100,60,40,40,0,1.9285466796719404,0
scenario280,-90,c2,right,base,base,left,0.8,80,80,0,80,20,60,80,1,0.5481537641288142,1
scenario281,90,c4,right,base,left,right,0.8,40,20,40,80,80,0,0,0,1.9701112521864692,0
scenario282,-30,c2,right,left,base,left,0.8,100,40,80,20,100,20,0,0,2.299699592513044,0
scenario283,30,c4,left,base,right,base,0.6,100,0,80,80,0,20,60,0,2.747616244520338,0
scenario284,-30,c2,right,base,base,left,0.4,20,20,100,100,0,0,80,0,1.179571403365416,0
scenario285,60,c1,left,right,base,right,0.6,0,100,100,60,20,20,20,0,2511.606126582912,0
scenario286,90,c4,left,base,right,base,0.8,40,40,20,20,60,80,60,0,2.956312503746216,0
scenario287,-90,c4,right,base,left,base,0.2,60,60,0,0,40,100,100,1,2.315154933194339,1
scenario288,90,c4,right,base,left,right,0.1,20,40,0,60,100,60,0,0,1.928366608594727,0
scenario289,30,c1,left,right,base,right,0.2,80,80,0,100,0,20,100,0,2.09697476451594,0
scenario290,-30,c2,right,left,base,left,0.4,60,60,0,20,60,80,20,0,1.3671762708989807,0
scenario291,60,c4,right,base,left,base,0.8,20,0,80,20,80,80,40,0,2.5083693887005727,0
scenario292,90,c2,right,left,base,left,0.6,60,80,40,20,20,60,100,0,1.6278137883381631,0
scenario293,-60,c1,base,right,left,right,0.6,60,100,20,100,0,100,80,0,2.828119119721039,0
scenario294,90,c2,right,base,base,left,0.8,0,80,80,0,20,100,60,0,0.6285566862131712,0
scenario295,-60,c1,base,right,left,right,0.4,60,100,40,40,60,0,80,0,2.00750760934177,0
scenario296,-30,c1,left,right,base,left,0.4,80,20,60,20,100,60,100,0,3.215790794195173,0
scenario297,-60,c1,left,right,base,right,0.1,0,100,80,80,80,100,40,1,9999.0,1
scenario298,60,c2,right,base,base,left,0.6,100,0,20,0,60,40,80,0,0.6593834518583281,0
scenario299,-60,c1,left,right,base,right,0.2,40,100,0,0,80,60,20,0,1.4368504975541954,0
scenario300,-60,c4,right,base,left,base,1.0,20,100,100,80,40,60,0,0,2.3470646966774065,0
scenario301,-60,c2,base,left,right,base,0.1,80,40,40,20,40,40,60,0,4.237470851962653,0
scenario302,0,c4,right,base,left,right,0.8,0,80,80,20,40,20,20,0,1.972300536991345,0
scenario303,-60,c4,right,base,left,base,0.2,100,40,60,60,20,0,20,0,1.424507618275741,0
scenario304,30,c2,right,left,base,left,0.1,60,20,20,100,100,40,60,0,0.9269535275006524,0
scenario305,-90,c4,left,right,right,base,0.2,60,80,60,20,100,20,20,1,9999.0,1
scenario306,-30,c1,left,right,base,left,0.2,80,100,0,0,100,20,0,1,2.734162215731428,1
scenario307,-90,c4,left,right,right,base,0.1,20,80,20,40,20,60,60,1,9999.0,1
scenario308,-90,c1,left,right,base,left,0.6,60,20,100,40,0,40,20,0,3.8318365503034295,0
scenario309,-90,c2,base,left,right,left,0.8,40,20,80,60,60,0,80,0,3.969333575146072,0
scenario310,60,c1,base,left,left,right,0.6,0,20,40,100,40,60,100,0,2.526712599888232,0
scenario311,30,c2,right,base,base,left,0.4,0,20,100,40,20,0,80,0,1.075003776665337,0
scenario312,90,c4,left,base,right,base,0.6,60,0,100,100,40,100,0,0,2.964926331593014,0
scenario313,90,c1,left,right,base,right,0.4,100,20,40,0,100,100,40,0,1.956601125357428,0
scenario314,0,c1,base,right,left,right,0.1,20,60,40,40,60,100,40,0,3.651936782942404,0
scenario315,-30,c1,left,right,base,left,0.6,20,60,100,80,40,40,60,0,1.434954983135437,0
scenario316,-30,c1,base,left,left,right,0.6,80,100,40,100,100,0,20,0,1.6655705590497136,0
scenario317,90,c1,left,right,base,left,0.6,100,20,0,0,60,20,100,0,0.6670792597881612,0
scenario318,-30,c1,base,left,left,right,0.4,0,80,60,80,60,40,20,0,2.7106031960109624,0
scenario319,0,c4,left,right,right,base,0.6,20,0,60,40,40,80,20,1,9999.0,1
scenario320,-90,c2,right,left,base,left,1.0,0,20,20,20,100,100,100,0,0.9463175346014326,0
scenario321,-90,c1,base,right,left,right,0.1,40,40,60,0,20,40,80,0,1.764801620744742,0
scenario322,30,c4,right,base,left,base,0.6,100,0,80,60,100,80,100,0,1.7111900816528025,0
scenario323,90,c1,left,right,base,right,0.1,0,0,20,20,40,20,40,0,9999.0,0
scenario324,0,c1,left,right,base,right,1.0,100,60,60,20,80,100,60,0,1.821702782656501,0
scenario325,-30,c1,base,right,left,right,0.2,100,20,80,0,20,60,100,0,2.9886461363666337,0
scenario326,30,c4,left,base,right,base,0.2,20,100,100,20,80,60,40,0,1.6787500194076566,0
scenario327,30,c4,right,base,left,base,0.2,80,0,40,0,60,80,0,0,2.1781406501823395,0
scenario328,-90,c2,base,left,right,left,0.2,0,100,80,80,0,60,100,0,3.920333442609592,0
scenario329,-90,c1,left,right,base,right,0.8,60,40,80,100,40,80,0,0,1.9685671145744963,0
scenario330,90,c1,left,right,base,right,0.8,40,80,0,100,100,40,40,0,1.4730999277832566,0
scenario331,-60,c2,right,base,base,left,1.0,60,80,20,80,40,20,80,0,0.6260919999128868,0
scenario332,30,c4,right,base,left,base,1.0,0,20,0,20,60,20,80,0,1.0297880727616568,0
scenario333,-90,c2,right,left,base,left,1.0,20,0,80,100,20,80,80,0,1.2891446067079064,0
scenario334,60,c1,left,right,base,right,1.0,40,20,0,40,80,100,100,0,2.131419845327104,0
scenario335,60,c2,base,left,right,left,0.8,100,20,60,20,0,60,40,0,4.412390389203851,0
scenario336,60,c1,left,right,base,left,0.8,80,40,100,80,80,60,60,1,9999.0,1
scenario337,-90,c1,left,right,base,right,0.2,40,0,0,0,60,20,40,0,1.8631457508967064,0
scenario338,-30,c1,left,right,base,right,0.4,80,80,20,80,0,0,40,1,0.9991099016880124,1
scenario339,90,c4,right,base,left,right,0.6,100,100,80,40,100,20,80,0,1.6854141018847242,0
scenario340,-30,c4,left,right,right,base,0.1,20,40,20,100,40,20,60,1,9999.0,1
scenario341,-60,c1,left,right,base,left,0.2,0,100,40,80,20,40,60,0,9999.0,0
scenario342,0,c1,base,right,left,right,1.0,0,80,0,60,20,40,0,0,3.1022312459749384,0
scenario343,90,c4,right,base,left,base,0.1,0,100,40,100,0,80,100,0,2.3523859345685647,0
scenario344,60,c4,right,base,left,right,0.8,100,60,0,80,100,60,0,0,1.8939635189026365,0
scenario345,30,c1,base,left,left,right,0.2,80,40,100,0,100,0,60,1,9999.0,1
scenario346,-60,c4,right,base,left,base,0.6,100,60,100,20,80,0,20,0,2.78321003531688,0
scenario347,60,c4,left,right,right,base,0.8,40,0,40,100,20,60,20,0,1.7645290375893905,0
scenario348,90,c4,right,base,left,right,0.4,100,100,20,60,60,100,80,0,1.5722666822757752,0
scenario349,-60,c4,left,base,right,base,1.0,100,100,60,80,100,80,20,0,2.467517329832112,0
scenario350,-30,c4,right,base,left,base,0.2,100,60,60,40,20,0,60,0,2.350252670741654,0
scenario351,-60,c1,base,left,left,right,0.4,80,100,60,20,80,20,80,1,9999.0,1
scenario352,0,c4,right,base,left,base,0.6,60,40,100,40,0,20,100,0,3.684650269229303,0
scenario353,60,c1,left,right,base,left,0.6,60,100,40,20,80,40,100,0,1.063390005369737,0
scenario354,90,c4,right,base,left,right,0.2,100,0,80,100,20,20,0,0,2.5311265702585644,0
scenario355,-60,c2,base,left,right,left,1.0,0,0,0,100,0,0,80,0,4.296439519815596,0
scenario356,0,c2,base,left,right,left,1.0,20,60,20,100,0,40,20,0,3.6374484886396727,0
scenario357,0,c2,base,left,right,base,0.8,80,100,80,0,20,20,40,0,3.9234296190500944,0
scenario358,60,c4,left,right,right,base,0.4,60,80,40,0,0,20,40,1,9999.0,1
scenario359,-60,c4,right,base,left,base,0.4,100,80,20,40,0,60,0,0,2.502185629489891,0
scenario360,0,c1,left,right,base,right,0.4,60,60,40,80,100,100,100,1,9999.0,1
scenario361,30,c4,right,base,left,base,0.4,40,40,80,80,20,60,60,0,2.55311967452114,0
scenario362,60,c4,right,base,left,base,1.0,20,20,0,60,40,40,60,1,2.552580324254524,1
scenario363,60,c1,left,right,base,right,0.4,20,20,80,0,0,100,0,0,1.853403251952408,0
scenario364,0,c4,left,right,right,base,0.2,40,20,0,20,0,80,40,0,3.452554677564214,0
scenario365,-60,c2,base,left,right,base,0.8,20,40,100,60,0,80,40,0,4.260127139390433,0
scenario366,30,c1,base,left,left,right,0.1,40,0,80,100,80,40,80,0,3.0161991404214,0
scenario367,30,c2,right,base,base,left,0.6,80,60,20,40,20,60,0,0,1.355517341843539,0
scenario368,0,c4,left,right,right,base,0.8,80,0,20,60,0,100,80,0,1.1108868462529418,0
scenario369,90,c1,left,right,base,right,0.6,40,60,100,100,0,40,40,0,2.371420724429854,0
scenario370,-60,c4,right,base,left,base,0.1,60,20,20,0,80,80,40,0,3.603798510454658,0
scenario371,-60,c1,left,right,base,right,0.4,80,20,40,20,20,100,60,0,2.9229298382524784,0
scenario372,-30,c1,left,right,base,right,0.2,100,80,0,100,80,80,60,1,1.2784068750258932,1
scenario373,-30,c4,left,base,right,base,1.0,20,80,100,20,40,60,20,0,2.9711885705728456,0
scenario374,60,c1,left,right,base,right,0.2,20,80,60,80,60,0,60,0,1.066476306723939,0
scenario375,0,c1,left,right,base,right,0.2,0,80,100,80,100,80,80,1,9999.0,1
scenario376,-30,c4,left,right,right,base,0.8,60,80,60,100,40,0,100,0,3.40061615022456,0
scenario377,90,c4,left,right,right,base,0.2,80,80,20,0,80,40,100,1,9999.0,1
scenario378,0,c4,right,base,left,right,1.0,0,20,60,60,80,0,100,0,1.2296625862346546,0
scenario379,-90,c1,left,right,base,right,1.0,100,20,20,60,80,60,20,0,1.918512482725412,0
scenario380,30,c1,left,right,base,right,0.1,40,60,0,60,0,40,20,0,2.2253375771352317,0
scenario381,30,c2,base,left,right,left,0.2,60,60,80,60,20,40,0,0,3.473704176228533,0
scenario382,-60,c1,left,right,base,right,0.8,40,0,100,60,100,0,100,0,2.557979397181456,0
scenario383,0,c4,left,base,right,base,0.6,80,60,60,0,40,100,0,0,2.6463414377770653,0
scenario384,-90,c1,left,right,base,right,0.6,20,40,80,0,60,100,100,0,5721.0123730316,0
scenario385,-30,c4,right,base,left,base,0.4,40,40,100,40,80,20,0,0,2.7271089602305354,0
scenario386,30,c2,base,left,right,base,0.2,0,0,20,80,60,0,0,0,4.715383591577845,0
scenario387,30,c1,base,right,left,right,1.0,80,100,40,20,20,40,40,0,3.078107411030752,0
scenario388,30,c1,left,right,base,right,0.2,100,100,0,40,40,0,20,0,1.5735933890456952,0
scenario389,-30,c2,base,left,right,left,0.6,80,80,20,40,40,100,40,0,4.296765848347642,0
scenario390,-30,c1,base,right,left,right,0.4,40,80,20,0,40,20,60,0,2.013031404605454,0
scenario391,-30,c1,left,right,base,right,0.6,20,60,20,60,20,20,40,0,2.3568707762519128,0
scenario392,0,c4,left,right,right,base,0.8,80,20,100,40,100,60,100,1,9999.0,1
scenario393,60,c4,right,base,left,right,0.1,40,40,40,60,0,100,80,0,1.777929746195294,0
scenario394,-60,c4,right,base,left,base,0.8,0,40,100,0,100,20,80,0,3.0415487330633493,0
scenario395,-60,c1,left,right,base,right,0.4,40,0,60,0,100,60,40,0,2.1493355440415054,0
scenario396,30,c1,left,right,base,right,0.1,60,40,0,0,20,20,80,0,2.1550419160595973,0
scenario397,90,c1,base,right,left,right,1.0,60,100,100,60,80,80,60,0,3.368634715467964,0
scenario398,0,c1,left,right,base,left,0.1,80,80,0,20,40,60,60,0,3.2927241076102334,0
scenario399,60,c2,base,left,right,left,0.1,100,60,40,0,40,40,0,0,4.420714228038802,0
scenario400,30,c4,left,base,right,base,0.4,20,20,40,80,100,20,80,0,9999.0,0
scenario401,90,c4,right,base,left,base,0.2,60,40,60,80,60,60,0,0,2.528172135727274,0
scenario402,-60,c2,base,left,right,left,0.6,0,20,80,0,20,40,0,0,4.57045594649615,0
scenario403,-30,c2,base,left,right,left,0.1,80,20,60,60,60,40,20,0,4.4019187411169725,0
scenario404,0,c2,right,left,base,left,0.8,0,0,100,20,60,80,0,0,0.8301508084604778,0
scenario405,-90,c2,base,left,right,left,1.0,100,80,100,20,0,60,100,0,4.720911567116491,0
scenario406,30,c1,left,right,base,right,0.1,80,100,0,80,100,100,20,1,8.179562614574895,1
scenario407,60,c4,right,base,left,base,0.8,100,60,100,40,80,40,80,0,2.5986036428108683,0
scenario408,30,c4,right,base,left,base,0.8,100,0,40,40,20,100,0,0,2.7334910429808708,0
scenario409,-90,c1,left,right,base,right,0.4,60,60,40,100,80,100,20,0,2.3025774937354666,0
scenario410,60,c4,left,right,right,base,0.8,20,80,0,60,60,20,100,0,9999.0,0
scenario411,-90,c2,base,left,right,left,0.6,40,100,100,40,100,40,60,0,4.459579809942402,0
scenario412,60,c1,base,left,left,right,0.8,80,20,80,80,100,40,20,0,2.6838509782832847,0
scenario413,-90,c1,left,right,base,right,0.2,100,40,20,20,80,80,80,0,2.1385332634527345,0
scenario414,90,c2,right,left,base,left,0.4,20,80,80,100,20,0,60,1,0.5873626602077905,1
scenario415,-60,c2,base,left,right,left,0.1,80,60,100,60,60,60,100,0,4.432074312291585,0
scenario416,60,c2,right,left,base,left,0.4,20,80,20,100,80,60,0,0,1.396097711468532,0
scenario417,-60,c2,base,left,right,left,0.2,100,60,0,80,40,40,40,0,3.886306327103665,0
scenario418,-60,c4,right,base,left,right,0.4,0,0,40,60,0,100,20,0,1.428600419821769,0
scenario419,90,c2,base,left,right,left,1.0,0,40,100,0,100,20,20,0,4.209179326133877,0
scenario420,60,c1,left,right,base,left,1.0,60,60,80,100,40,60,60,1,9999.0,1
scenario421,30,c4,left,base,right,base,0.6,40,40,20,100,0,40,100,0,1.7253781144253204,0
scenario422,60,c1,left,right,base,right,0.1,80,0,40,80,0,0,60,0,1.652525822012386,0
scenario423,60,c1,left,right,base,right,0.4,100,40,60,80,40,80,0,0,0.8914082095890183,0
scenario424,0,c1,left,right,base,right,0.6,100,100,40,0,20,80,80,0,1.4397233684577622,0
scenario425,-60,c1,left,right,base,right,1.0,60,40,80,40,80,100,60,1,1.1549696543772043,1
scenario426,0,c2,right,left,base,left,0.8,100,60,80,20,20,100,80,0,1.6269219765308152,0
scenario427,60,c4,right,base,left,base,0.6,80,20,100,20,0,0,0,0,3.434137964132712,0
scenario428,90,c2,base,left,right,left,0.1,80,20,80,80,80,60,80,0,4.241905869128262,0
scenario429,30,c2,base,left,right,base,0.4,40,60,40,20,40,0,0,0,4.261271814687438,0
scenario430,-30,c4,right,base,left,base,0.1,60,0,0,80,0,60,40,0,3.547555802341243,0
scenario431,30,c1,base,right,left,right,0.1,20,60,100,0,80,80,60,0,3.265468475044534,0
scenario432,-30,c2,right,base,base,left,0.8,40,100,0,20,100,80,40,0,1.0829952601195407,0
scenario433,-90,c4,right,base,left,base,1.0,40,80,40,80,60,0,80,0,2.57597315583596,0
scenario434,30,c1,base,left,left,right,0.4,60,20,20,60,80,20,40,0,3.1131129448179133,0
scenario435,90,c1,left,right,base,right,0.1,80,80,60,80,20,20,100,0,1.5952095561790032,0
scenario436,-30,c2,base,left,right,left,0.6,60,20,100,80,80,20,60,0,4.718676171194917,0
scenario437,0,c2,base,left,right,base,0.1,0,40,20,60,40,100,60,0,4.131963346334817,0
scenario438,30,c4,left,right,right,base,0.1,40,40,0,20,100,60,40,1,19.790737733584468,1
scenario439,0,c1,left,right,base,right,0.1,40,60,0,80,60,60,40,0,1.951624912297992,0
scenario440,90,c1,base,left,left,right,0.4,100,20,0,40,60,80,80,0,3.14832758884692,0
scenario441,0,c4,right,base,left,right,0.4,40,0,0,40,60,40,100,0,1.7756234684402226,0
scenario442,-30,c4,left,base,right,base,0.1,100,100,80,60,60,20,40,0,1.888748751647672,0
scenario443,90,c1,left,right,base,right,0.2,100,40,20,0,20,40,20,0,2.795301306225623,0
scenario444,0,c1,left,right,base,left,0.8,60,20,40,40,40,0,80,0,3.4265413855602294,0
scenario445,30,c2,right,left,base,left,1.0,60,0,20,20,60,80,20,0,0.9983483403743272,0
scenario446,-60,c1,left,right,base,right,0.8,20,60,40,40,100,40,0,0,1.3925436393690045,0
scenario447,-90,c1,base,left,left,right,0.2,0,60,60,100,60,100,60,0,2.429816262992169,0
scenario448,-30,c2,right,left,base,left,1.0,60,60,20,40,60,0,100,0,1.1453503881307998,0
scenario449,0,c2,base,left,right,left,0.2,20,20,20,0,20,20,40,0,4.457294851837765,0
scenario450,-60,c4,left,base,right,base,0.4,60,60,100,0,60,60,40,0,2.9604883860062143,0
scenario451,60,c1,left,right,base,right,0.2,60,60,60,40,100,20,40,0,2.7252957880990314,0
scenario452,0,c4,right,base,left,base,0.6,0,100,0,0,80,80,0,0,2.35178350294227,0
scenario453,0,c4,right,base,left,right,1.0,40,40,60,0,40,60,80,0,1.9102459812217625,0
scenario454,-60,c1,left,right,base,right,0.6,0,80,60,60,0,100,80,0,1.967970733128379,0
scenario455,-60,c1,base,right,left,right,0.8,20,20,80,20,60,0,80,0,3.092965420262228,0
scenario456,90,c2,right,base,base,left,0.1,80,20,80,40,0,80,20,1,9999.0,1
scenario457,90,c2,base,left,right,left,0.1,100,100,60,0,40,0,80,0,4.2191582636584295,0
scenario458,90,c1,base,left,left,right,0.2,40,100,80,100,20,60,20,0,1.7657154292948556,0
scenario459,60,c2,base,left,right,left,0.1,0,80,100,40,40,80,0,0,4.367025056953546,0
scenario460,-30,c1,left,right,base,left,0.2,20,100,80,40,80,80,0,1,9999.0,1
scenario461,60,c2,base,left,right,base,0.4,100,80,0,80,40,0,100,0,3.635990298080153,0
scenario462,-60,c2,base,left,right,left,0.6,40,100,60,100,40,80,80,0,4.642078564976885,0
scenario463,30,c4,left,right,right,base,0.8,60,0,60,0,20,40,40,1,2.1435150781034844,1
scenario464,-90,c2,base,left,right,left,0.6,20,100,20,80,60,80,40,0,3.979205911890213,0
scenario465,30,c2,base,left,right,left,0.4,0,100,0,100,60,100,60,0,4.034851479579324,0
scenario466,90,c2,right,base,base,left,0.1,20,20,100,20,20,100,100,0,0.8059732515456721,0
scenario467,60,c2,base,left,right,left,1.0,0,20,20,0,20,80,40,0,3.7899788470518345,0
scenario468,0,c1,base,left,left,right,0.2,60,100,20,20,80,100,60,0,2.918618856719101,0
scenario469,-60,c2,base,left,right,left,0.2,60,100,60,100,100,40,20,0,3.9819002746422023,0
scenario470,30,c2,base,left,right,left,1.0,40,80,60,40,20,20,100,0,4.079777143769588,0
scenario471,-60,c1,base,left,left,right,0.2,100,80,40,100,0,20,100,0,2.5387630607795546,0
scenario472,0,c2,base,left,right,left,1.0,80,60,0,0,20,0,40,0,3.743688023965209,0
scenario473,0,c1,left,right,base,right,0.2,0,0,40,20,80,0,0,0,9999.0,0
scenario474,60,c2,base,left,right,left,0.6,0,80,60,0,100,60,60,0,3.84787601759973,0
scenario475,-30,c4,left,right,right,base,0.8,100,0,20,80,20,100,60,0,1.5180409186746455,0
scenario476,-60,c1,left,right,base,right,0.2,80,40,80,20,20,100,100,0,1.5684352328170144,0
scenario477,0,c1,left,right,base,right,0.4,60,100,80,60,40,60,0,0,2.2930568093226618,0
scenario478,-90,c2,right,left,base,left,0.2,40,0,40,40,40,60,60,0,0.9012292723189456,0
scenario479,90,c1,left,right,base,right,0.8,20,0,60,0,100,60,0,0,2.3859071786772934,0
scenario480,0,c1,left,right,base,right,0.2,20,100,80,100,100,40,100,0,4609.635775059369,0
scenario481,-30,c2,base,left,right,left,0.1,80,60,80,60,0,0,0,0,3.788894544280869,0
scenario482,-60,c4,right,base,left,base,0.1,0,80,80,100,0,20,20,0,3.2719615519244414,0
scenario483,-60,c4,right,base,left,base,0.6,40,20,0,60,20,0,20,0,2.621311549967081,0
scenario484,-60,c4,left,base,right,base,0.2,80,80,40,0,40,80,40,0,1.9758178914171185,0
scenario485,-90,c1,left,right,base,left,1.0,60,0,40,80,40,0,40,0,3.0713087152489225,0
scenario486,0,c1,left,right,base,right,1.0,60,80,80,80,60,100,100,1,9999.0,1
scenario487,-90,c4,right,base,left,base,0.6,100,60,100,60,80,20,80,0,3.235197295399144,0
scenario488,30,c1,left,right,base,right,0.8,0,100,40,60,0,80,40,0,4609.510038086924,0
scenario489,90,c4,left,base,right,base,0.8,60,40,20,80,40,80,80,0,2.600555294290333,0
scenario490,60,c1,left,right,base,left,0.4,0,40,0,20,20,60,100,0,9999.0,0
scenario491,90,c1,base,left,left,right,0.8,60,40,0,100,80,60,40,0,2.4041765530806174,0
scenario492,0,c2,base,left,right,left,0.6,20,0,80,60,20,40,100,0,3.2888926373666925,0
scenario493,-60,c4,right,base,left,base,0.6,80,100,0,40,100,100,100,0,3.2109153121412577,0
scenario494,-90,c4,left,right,right,base,1.0,0,100,100,0,40,100,60,0,9999.0,0
scenario495,90,c4,left,base,right,base,1.0,100,40,80,40,0,0,0,0,2.588838433627648,0
scenario496,90,c1,left,right,base,left,0.2,60,80,100,20,40,80,20,0,0.4955438659504012,1
scenario497,60,c1,left,right,base,right,0.6,20,100,60,100,80,0,20,0,3.0738028441137626,0
scenario498,-60,c4,left,right,right,base,0.8,40,60,80,0,60,100,40,1,1.9428667161401976,1
scenario499,90,c4,right,base,left,base,0.6,100,20,0,80,40,60,60,0,2.297497614691736,0
scenario500,60,c4,right,base,left,base,0.2,0,20,80,20,60,20,0,0,2.308551517188949,0
scenario501,-30,c4,left,base,right,base,1.0,0,20,20,20,80,0,0,0,9999.0,0
scenario502,30,c2,base,left,right,base,0.4,0,80,80,100,0,60,80,0,3.468877750431392,0
scenario503,0,c2,right,left,base,left,0.4,60,80,80,60,20,20,40,0,0.9706247611187148,0
scenario504,-30,c4,left,right,right,base,0.4,0,0,40,100,80,60,0,0,9999.0,0
scenario505,90,c2,right,left,base,left,0.8,40,20,80,20,20,20,40,0,1.3253733088672015,0
scenario506,-30,c1,base,left,left,right,0.1,100,40,20,20,80,40,0,0,2.42688218032026,0
scenario507,-90,c1,base,right,left,right,0.2,40,60,100,100,40,20,0,0,2.01346491006397,0
scenario508,0,c4,left,right,right,base,1.0,60,0,40,100,40,80,40,0,1.5347013310822668,0
scenario509,30,c1,left,right,base,right,1.0,40,0,100,80,40,100,80,0,2.446523648404592,0
scenario510,60,c4,right,base,left,base,0.4,80,100,60,60,0,80,40,0,2.489278848863004,0
scenario511,-90,c4,right,base,left,right,0.6,60,60,0,20,100,80,60,0,1.5036306772047994,0
scenario512,90,c1,left,right,base,left,0.8,80,40,60,80,60,0,0,0,1.4495464225052708,0
scenario513,90,c1,base,left,left,right,0.2,100,60,100,40,0,60,60,1,9999.0,1
scenario514,90,c1,base,right,left,right,0.6,60,80,80,60,40,80,0,0,2.5995182352300152,0
scenario515,30,c4,right,base,left,right,0.6,20,40,20,0,80,80,100,0,1.5527483969783822,0
scenario516,-30,c1,left,right,base,right,1.0,100,0,100,20,0,80,60,0,1.3554294251525445,0
scenario517,0,c1,left,right,base,right,0.4,0,60,80,80,20,80,0,0,9999.0,0
scenario518,-30,c1,base,left,left,right,1.0,100,80,40,60,60,60,0,1,9999.0,1
scenario519,30,c1,left,right,base,right,0.8,40,0,20,80,80,60,80,0,2.0516303162526883,0
scenario520,30,c2,right,base,base,left,0.2,100,20,60,60,60,60,60,0,0.7151843478969261,0
scenario521,-90,c1,left,right,base,left,0.4,0,40,20,60,0,100,60,0,1860.1720270104736,0
scenario522,-90,c1,left,right,base,right,1.0,80,80,60,40,100,0,60,0,2.673523045140388,0
scenario523,60,c1,base,left,left,right,0.6,20,80,0,0,60,60,0,0,1.9746963049978932,0
scenario524,90,c1,base,left,left,right,0.2,40,0,40,60,40,0,0,0,2.836297136908379,0
scenario525,90,c2,base,left,right,base,0.6,20,20,20,40,20,20,0,0,3.8882431092221497,0
