Instances,feature_TimeOfDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario61,-90,20,100,0,0,0,0.8,0,100,0,60,40,c1,0.0129,base,right,left,right,0,2.5315350817477213,0
scenario62,30,20,40,0,0,0,0.8,0,100,0,60,40,c2,0.00825,right,left,base,left,0,2.644458444456061,0
scenario63,0,20,60,0,0,0,0.8,0,100,0,60,40,c4,0.00787,right,base,left,base,0,2.571250913527109,0
scenario64,0,20,80,0,0,0,0.8,0,100,0,60,60,c1,0.00833,left,right,base,right,0,1761.6176499614965,0
scenario65,90,20,40,0,0,0,0.8,0,100,0,60,60,c2,0.00691,base,left,right,left,0,4.912231919288576,0
scenario66,-30,20,100,0,0,0,0.8,0,100,0,60,60,c4,0.0069,left,right,right,base,0,9999.0,0
scenario67,60,20,60,0,0,0,0.8,0,100,0,60,80,c1,0.00697,left,right,base,left,0,5206.307732986318,0
scenario68,-30,20,60,0,0,0,0.8,0,100,0,60,80,c2,0.00674,base,left,right,base,0,4.330738030946305,0
scenario69,-60,20,100,0,0,0,0.8,0,100,0,60,80,c4,0.00664,left,base,right,base,0,9999.0,0
scenario70,60,20,100,0,0,0,0.8,0,100,0,60,100,c1,0.00591,base,left,left,right,1,7.470637760391376,1
scenario71,90,20,80,0,0,0,0.8,0,100,0,60,100,c2,0.00611,right,base,base,left,1,9999.0,1
scenario72,30,20,100,0,0,0,0.8,0,100,0,60,100,c4,0.00574,right,base,left,right,0,2.8239308229079865,0
scenario73,-60,20,60,0,0,0,0.8,0,100,0,80,0,c1,0.00587,base,right,left,right,0,3.6812995625331726,0
scenario74,-90,40,60,0,0,0,0.8,0,100,0,80,0,c2,0.00583,right,left,base,left,0,2.882673631642834,0
scenario75,-90,40,100,0,0,0,0.8,0,100,0,80,0,c4,0.00499,right,base,left,base,0,1.3084561259181806,0
scenario76,-90,60,40,0,0,0,0.8,0,100,0,80,20,c1,0.00481,left,right,base,right,0,4751.181545277183,0
scenario77,-90,60,80,0,0,0,0.8,0,100,0,80,20,c2,0.00442,base,left,right,left,0,3.598837394890385,0
scenario78,-90,40,20,0,0,0,0.8,0,100,0,80,20,c4,0.00368,left,right,right,base,0,9999.0,0
scenario79,90,60,40,0,0,0,0.8,0,100,0,80,40,c1,0.00319,left,right,base,left,0,9999.0,0
scenario80,0,40,40,0,0,0,0.8,0,100,0,80,40,c2,0.00296,base,left,right,base,0,3.6583229241631927,0
scenario81,-30,40,40,0,0,0,0.8,0,100,0,80,40,c4,0.00294,left,base,right,base,0,9999.0,0
scenario82,-30,40,80,0,0,0,0.8,0,100,0,80,60,c1,0.0029,base,left,left,right,0,2.857382167258681,0
scenario83,90,40,20,0,0,0,0.8,0,100,0,80,60,c2,0.00293,right,base,base,left,0,0.8865647155511897,0
scenario84,-60,60,20,0,0,0,0.8,0,100,0,80,60,c4,0.00276,right,base,left,right,0,1.1689028440432736,0
scenario85,60,60,40,0,0,0,0.8,0,100,0,80,80,c1,0.00278,base,right,left,right,0,2.151267875972252,0
scenario86,0,40,100,0,0,0,0.8,0,100,0,80,80,c2,0.00283,right,left,base,left,0,2.341361164906438,0
scenario87,30,60,40,0,0,0,0.8,0,100,0,80,80,c4,0.00273,right,base,left,base,0,1.0790019649105431,0
scenario88,30,40,80,0,0,0,0.8,0,100,0,80,100,c1,0.00264,left,right,base,right,0,5648.296462782294,0
scenario89,60,40,20,0,0,0,0.8,0,100,0,80,100,c2,0.00264,base,left,right,left,0,3.74909590993465,0
scenario90,30,40,60,0,0,0,0.8,0,100,0,80,100,c4,0.0027,left,right,right,base,0,9999.0,0
scenario91,-60,40,40,0,0,0,0.8,0,100,0,100,0,c1,0.00273,left,right,base,left,0,9999.0,0
scenario92,60,40,60,0,0,0,0.8,0,100,0,100,0,c2,0.00243,base,left,right,base,0,3.4113900147429312,0
scenario93,-60,60,100,0,0,0,0.8,0,100,0,100,0,c4,0.00236,left,base,right,base,0,9999.0,0
scenario94,90,60,80,0,0,0,0.8,0,100,0,100,20,c1,0.00239,base,left,left,right,0,3.1225744079541795,0
scenario95,-90,20,60,0,20,40,0.8,0,100,0,100,20,c2,0.00245,right,base,base,left,0,2.735140765984972,0
scenario96,0,60,80,0,0,0,0.8,0,100,0,100,20,c4,0.00241,right,base,left,right,0,1.4071932238498186,0
scenario97,-90,20,80,0,20,40,0.8,0,100,0,100,40,c1,0.0025,base,right,left,right,0,3.444235337011566,0
scenario98,-60,40,80,0,0,0,0.8,0,100,0,100,40,c2,0.00247,right,left,base,left,0,0.9764612691044277,0
scenario99,30,40,20,0,0,0,0.8,0,100,0,100,40,c4,0.00247,right,base,left,base,0,1.1240797614458762,0
scenario100,0,60,60,0,0,0,0.8,0,100,0,100,60,c1,0.0022,left,right,base,right,0,1545.9020001085526,0
scenario101,60,60,100,0,0,0,0.8,0,100,0,100,60,c2,0.00245,base,left,right,left,0,3.668572249957625,0
scenario102,60,40,80,0,0,0,0.8,0,100,0,100,60,c4,0.00238,left,right,right,base,0,9999.0,0
scenario103,-30,60,100,0,0,0,0.8,0,100,0,100,80,c1,0.00225,left,right,base,left,0,4402.74233422325,0
scenario104,90,40,100,0,0,0,0.8,0,100,0,100,80,c2,0.00218,base,left,right,base,0,3.750615060122707,0
scenario105,90,40,60,0,0,0,0.8,0,100,0,100,80,c4,0.002,left,base,right,base,0,9999.0,0
scenario106,30,60,100,0,0,0,0.8,0,100,0,100,100,c1,0.00203,base,left,left,right,0,1.916496981781853,0
scenario107,-60,60,60,0,0,0,0.8,0,100,0,100,100,c2,0.00201,right,base,base,left,0,0.8729480271471193,0
scenario108,-30,60,60,0,0,0,0.8,0,100,0,100,100,c4,0.00216,right,base,left,right,0,1.623804331586977,0
scenario109,-90,20,40,0,0,0,0.8,0,100,20,0,0,c1,0.01566,base,right,left,right,0,2.80369225543934,0
scenario110,-90,20,80,0,0,0,0.8,0,100,20,0,0,c2,0.01571,right,left,base,left,0,0.7112806391240428,0
scenario111,-90,20,40,0,0,0,0.8,0,100,20,0,0,c4,0.01594,right,base,left,base,0,3.1454656226679045,0
scenario112,-90,20,40,0,0,0,0.8,0,100,20,0,20,c1,0.01578,left,right,base,right,0,3592.3261415678303,0
scenario113,-90,20,80,0,0,0,0.8,0,100,20,0,20,c2,0.01574,base,left,right,left,0,4.156609625311563,0
scenario114,-90,20,40,0,0,0,0.8,0,100,20,0,20,c4,0.01534,left,right,right,base,0,9999.0,0
scenario115,-90,20,60,0,0,0,0.8,0,100,20,0,40,c1,0.01526,left,right,base,left,0,4248.132553081726,0
scenario116,-90,20,40,0,0,0,0.8,0,100,20,0,40,c2,0.01565,base,left,right,base,0,3.7365749326725295,0
scenario117,-90,20,40,0,0,0,0.8,0,100,20,0,40,c4,0.0161,left,base,right,base,0,9999.0,0
scenario118,-90,20,60,0,0,0,0.8,0,100,20,0,60,c1,0.01513,base,left,left,right,0,2.887861063962941,0
scenario119,-90,20,80,0,0,0,0.8,0,100,20,0,60,c2,0.01534,right,base,base,left,0,2.656230926720464,0
scenario120,-90,20,80,0,0,0,0.8,0,100,20,0,60,c4,0.01513,right,base,left,right,0,1.5646455883488828,0
scenario121,-90,20,40,0,0,0,0.8,0,100,20,0,80,c1,0.01526,base,right,left,right,0,2.766201024443466,0
scenario122,-90,20,40,0,0,0,0.8,0,100,20,0,80,c2,0.01639,right,left,base,left,0,2.772737077330138,0
scenario123,-90,20,40,0,0,0,0.8,0,100,20,0,80,c4,0.01573,right,base,left,base,0,1.178617230668955,0
scenario124,-90,20,40,0,0,0,0.8,0,100,20,0,100,c1,0.01548,left,right,base,right,0,6886.008222681067,0
scenario125,-90,20,40,0,0,0,0.8,0,100,20,0,100,c2,0.01557,base,left,right,left,0,3.495663602624254,0
scenario126,-90,20,20,0,20,40,0.8,0,100,20,0,100,c4,0.00193,left,right,right,base,0,9999.0,0
scenario127,-30,60,20,0,0,0,0.8,0,100,20,20,0,c1,0.002,left,right,base,left,0,5154.792135542936,0
scenario128,-90,20,40,0,0,0,0.8,0,100,20,20,0,c2,0.01581,base,left,right,base,0,3.885382779166529,0
scenario129,-90,20,100,0,0,0,0.8,80,20,20,20,0,c4,0.002,left,base,right,base,0,2.356133891102818,0
scenario130,-90,20,60,0,0,0,0.8,0,100,20,20,20,c1,0.01543,base,left,left,right,0,2.830752943732758,0
scenario131,-90,20,40,0,0,0,0.8,0,100,20,20,20,c2,0.01492,right,base,base,left,0,3.080362599500424,0
scenario132,-90,20,80,0,0,0,0.8,0,100,20,20,20,c4,0.01595,right,base,left,right,0,1.4901463915306237,0
scenario133,-90,20,40,0,0,0,0.8,0,100,20,20,40,c1,0.01606,base,right,left,right,0,2.5810105422849614,0
scenario134,-90,20,40,0,0,0,0.8,0,100,20,20,40,c2,0.01619,right,left,base,left,0,1.2927118582351975,0
scenario135,-90,20,40,0,0,0,0.8,0,100,20,20,40,c4,0.01565,right,base,left,base,0,3.293985233789513,0
scenario136,-90,20,60,0,0,0,0.8,0,100,20,20,60,c1,0.01572,left,right,base,right,0,1750.8513100459431,0
scenario137,-90,20,60,0,0,0,0.8,0,100,20,20,60,c2,0.0155,base,left,right,left,0,4.03190329570163,0
scenario138,-90,20,40,0,0,0,0.8,0,100,20,20,60,c4,0.01535,left,right,right,base,0,9999.0,0
scenario139,-90,20,40,0,0,0,0.8,0,100,20,20,80,c1,0.01572,left,right,base,left,0,1682.8519359030129,0
scenario140,-90,20,40,0,0,0,0.8,0,100,20,20,80,c2,0.01528,base,left,right,base,0,3.5689073927664814,0
scenario141,-90,20,80,0,0,0,0.8,0,100,20,20,80,c4,0.01538,left,base,right,base,0,9999.0,0
scenario142,-90,20,60,0,0,0,0.8,0,100,20,20,100,c1,0.01516,base,left,left,right,0,3.188358682549412,0
scenario143,-90,20,60,0,0,0,0.8,0,100,20,20,100,c2,0.01567,right,base,base,left,0,2.985147464858789,0
scenario144,-90,20,40,0,0,0,0.8,0,100,20,20,100,c4,0.01551,right,base,left,right,0,2.6648006789316825,0
scenario145,-90,20,60,0,0,0,0.8,0,100,20,40,0,c1,0.01549,base,right,left,right,0,2.838063858570212,0
scenario146,-90,20,40,0,0,0,0.8,0,100,20,40,0,c2,0.01585,right,left,base,left,0,1.0576315816102615,0
scenario147,-90,20,40,0,0,0,0.8,0,100,20,40,0,c4,0.0156,right,base,left,base,0,1.1240558052291711,0
scenario148,-90,20,40,0,0,0,0.8,0,100,20,40,20,c1,0.01556,left,right,base,right,0,4100.52258416402,0
scenario149,-90,20,40,0,0,0,0.8,0,100,20,40,20,c2,0.01587,base,left,right,left,0,4.488428741717373,0
scenario150,-90,20,40,0,0,0,0.8,0,100,20,40,20,c4,0.01562,left,right,right,base,0,9999.0,0
scenario151,-90,20,40,0,0,0,0.8,0,100,20,40,40,c1,0.01566,left,right,base,left,0,4138.323584899991,0
scenario152,-90,20,40,0,0,0,0.8,0,100,20,40,40,c2,0.01549,base,left,right,base,0,3.907227142822025,0
scenario153,-90,20,40,0,0,0,0.8,0,100,20,40,40,c4,0.01576,left,base,right,base,0,9999.0,0
scenario154,-90,20,60,0,0,0,0.8,0,100,20,40,60,c1,0.01519,base,left,left,right,0,2.675288134527104,0
scenario155,-90,20,80,0,0,0,0.8,0,100,20,40,60,c2,0.01585,right,base,base,left,0,0.6321284501431021,0
scenario156,-90,20,40,0,0,0,0.8,0,100,20,40,60,c4,0.01558,right,base,left,right,0,1.803953393602852,0
scenario157,-90,20,40,0,0,0,0.8,0,100,20,40,80,c1,0.01564,base,right,left,right,0,2.961057789891271,0
scenario158,-90,20,40,0,0,0,0.8,0,100,20,40,80,c2,0.01542,right,left,base,left,0,0.8760134885351394,0
scenario159,-90,20,40,0,0,0,0.8,0,100,20,40,80,c4,0.01594,right,base,left,base,0,2.133069420420328,0
scenario160,-90,20,40,0,0,0,0.8,0,100,20,40,100,c1,0.01552,left,right,base,right,0,5024.9722796096985,0
scenario161,-90,20,60,0,0,0,0.8,0,100,20,40,100,c2,0.01526,base,left,right,left,0,3.761500718890903,0
scenario162,-90,20,40,0,0,0,0.8,0,100,20,40,100,c4,0.01494,left,right,right,base,0,9999.0,0
scenario163,-90,20,40,0,0,0,0.8,0,100,20,60,0,c1,0.01598,left,right,base,left,0,9999.0,0
scenario164,-90,20,40,0,0,0,0.8,0,100,20,60,0,c2,0.01545,base,left,right,base,0,3.432469981466532,0
scenario165,-90,20,40,0,0,0,0.8,0,100,20,60,0,c4,0.01513,left,base,right,base,0,9999.0,0
scenario166,-90,20,40,0,0,0,0.8,0,100,20,60,20,c1,0.01552,base,left,left,right,1,9999.0,1
scenario167,-90,20,80,0,0,0,0.8,0,100,20,60,20,c2,0.01525,right,base,base,left,0,0.8382276193791853,0
scenario168,-90,20,40,0,0,0,0.8,0,100,20,60,20,c4,0.01574,right,base,left,right,0,1.543369361902117,0
scenario169,-90,20,60,0,0,0,0.8,0,100,20,60,40,c1,0.01547,base,right,left,right,0,2.862410821070815,0
scenario170,-90,20,80,0,0,0,0.8,0,100,20,60,40,c2,0.01564,right,left,base,left,0,1.027213553487046,0
scenario171,-90,20,40,0,0,0,0.8,0,100,20,60,40,c4,0.01545,right,base,left,base,0,3.052345244226091,0
scenario172,-90,20,60,0,0,0,0.8,0,100,20,60,60,c1,0.01596,left,right,base,right,0,9999.0,0
scenario173,-90,20,60,0,0,0,0.8,0,100,20,60,60,c2,0.01563,base,left,right,left,0,3.828540880960992,0
scenario174,-90,20,40,0,0,0,0.8,0,100,20,60,60,c4,0.01554,left,right,right,base,0,9999.0,0
scenario175,-90,20,80,0,0,0,0.8,0,100,20,60,80,c1,0.0154,left,right,base,left,0,4330.118075623737,0
scenario176,-90,20,40,0,0,0,0.8,0,100,20,60,80,c2,0.01558,base,left,right,base,0,3.717965551245989,0
scenario177,-90,20,80,0,0,0,0.8,0,100,20,60,80,c4,0.01556,left,base,right,base,0,9999.0,0
scenario178,-90,20,80,0,0,0,0.8,0,100,20,60,100,c1,0.01568,base,left,left,right,0,1.846859344147724,0
scenario179,-90,20,40,0,0,0,0.8,0,100,20,60,100,c2,0.01576,right,base,base,left,1,9999.0,1
scenario180,-90,20,40,0,0,0,0.8,0,100,20,60,100,c4,0.01583,right,base,left,right,0,1.7204398292363376,0
scenario181,-90,20,80,0,0,0,0.8,0,100,20,80,0,c1,0.01535,base,right,left,right,0,2.574695085626833,0
scenario182,-90,20,40,0,0,0,0.8,0,100,20,80,0,c2,0.01535,right,left,base,left,0,0.9976440388790088,0
scenario183,-90,20,40,0,0,0,0.8,0,100,20,80,0,c4,0.01611,right,base,left,base,0,2.3034849736526506,0
scenario184,-90,20,40,0,0,0,0.8,0,100,20,80,20,c1,0.01551,left,right,base,right,0,9999.0,0
scenario185,-90,20,80,0,0,0,0.8,0,100,20,80,20,c2,0.01543,base,left,right,left,0,3.839678878697592,0
scenario186,-90,20,80,0,0,0,0.8,0,100,20,80,20,c4,0.01503,left,right,right,base,0,9999.0,0
scenario187,-90,20,40,0,0,0,0.8,0,100,20,80,40,c1,0.01518,left,right,base,left,0,2888.7684917330566,0
scenario188,-90,20,40,0,0,0,0.8,0,100,20,80,40,c2,0.01521,base,left,right,base,0,2.9788625319265094,0
scenario189,-90,20,80,0,0,0,0.8,0,100,20,80,40,c4,0.01519,left,base,right,base,0,9999.0,0
scenario190,-90,20,40,0,0,0,0.8,0,100,20,80,60,c1,0.01504,base,left,left,right,0,1.9249200755075853,0
scenario191,-90,20,40,0,0,0,0.8,0,100,20,80,60,c2,0.01569,right,base,base,left,0,2.386569789693535,0
scenario192,-90,20,60,0,0,0,0.8,0,100,20,80,60,c4,0.01543,right,base,left,right,0,1.7222208457049752,0
scenario193,-90,20,40,0,0,0,0.8,0,100,20,80,80,c1,0.01576,base,right,left,right,0,2.674917651315333,0
scenario194,-90,20,60,0,0,0,0.8,0,100,20,80,80,c2,0.01611,right,left,base,left,0,2.8647162962496373,0
scenario195,-90,20,40,0,0,0,0.8,0,100,20,80,80,c4,0.01554,right,base,left,base,0,2.594118347807842,0
scenario196,-90,20,60,0,0,0,0.8,0,100,20,80,100,c1,0.01547,left,right,base,right,0,5077.98475043159,0
scenario197,-90,20,40,0,0,0,0.8,0,100,20,80,100,c2,0.0163,base,left,right,left,0,3.8628195339286986,0
scenario198,-90,20,80,0,0,0,0.8,0,100,20,80,100,c4,0.01504,left,right,right,base,0,9999.0,0
scenario199,-90,20,80,0,0,0,0.8,0,100,20,100,0,c1,0.01558,left,right,base,left,0,9999.0,0
scenario200,-90,20,40,0,0,0,0.8,0,100,20,100,0,c2,0.01519,base,left,right,base,0,3.390599601273937,0
scenario201,-90,20,40,0,0,0,0.8,0,100,20,100,0,c4,0.01563,left,base,right,base,0,9999.0,0
scenario202,-90,20,40,0,0,0,0.8,0,100,20,100,20,c1,0.0155,base,left,left,right,0,3.0444645220676203,0
scenario203,-90,20,60,0,0,0,0.8,0,100,20,100,20,c2,0.01568,right,base,base,left,1,0.7184812427429363,1
scenario204,-90,20,40,0,0,0,0.8,0,100,20,100,20,c4,0.01541,right,base,left,right,0,1.5276566381411372,0
scenario205,-90,20,40,0,0,0,0.8,0,100,20,100,40,c1,0.01664,base,right,left,right,0,2.406391897332173,0
scenario206,-90,20,40,0,0,0,0.8,0,100,20,100,40,c2,0.01546,right,left,base,left,0,0.7679816506867073,0
scenario207,-90,20,80,0,0,0,0.8,0,100,20,100,40,c4,0.01541,right,base,left,base,0,2.420510242538336,0
scenario208,-90,20,80,0,0,0,0.8,0,100,20,100,60,c1,0.01539,left,right,base,right,0,7067.157333341759,0
scenario209,-90,20,40,0,0,0,0.8,0,100,20,100,60,c2,0.01587,base,left,right,left,0,3.730271192388244,0
scenario210,-90,20,40,0,0,0,0.8,0,100,20,100,60,c4,0.01623,left,right,right,base,0,9999.0,0
scenario211,-90,20,40,0,0,0,0.8,0,100,20,100,80,c1,0.01487,left,right,base,left,0,9999.0,0
scenario212,-90,20,40,0,0,0,0.8,0,100,20,100,80,c2,0.01516,base,left,right,base,0,2.730699651184396,0
scenario213,-90,20,40,0,0,0,0.8,0,100,20,100,80,c4,0.01548,left,base,right,base,0,9999.0,0
scenario214,-90,20,40,0,0,0,0.8,0,100,20,100,100,c1,0.01554,base,left,left,right,0,2.5020887534437515,0
scenario215,-90,20,80,0,0,0,0.8,0,100,20,100,100,c2,0.01609,right,base,base,left,0,0.6788202548419333,0
scenario216,-90,20,60,0,0,0,0.8,0,100,20,100,100,c4,0.01586,right,base,left,right,0,1.3305083719628747,0
scenario217,-90,20,80,0,0,0,0.8,0,100,40,0,0,c1,0.01534,base,right,left,right,0,2.901717371491398,0
scenario218,-90,20,80,0,0,0,0.8,0,100,40,0,0,c2,0.01571,right,left,base,left,0,3.2726383078673806,0
scenario219,-90,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.01627,right,base,left,base,0,3.3134887293578688,0
scenario220,-90,20,80,0,0,0,0.8,0,100,40,0,20,c1,0.01556,left,right,base,right,0,9999.0,0
scenario221,-90,20,80,0,0,0,0.8,0,100,40,0,20,c2,0.0152,base,left,right,left,0,4.305703410068258,0
scenario222,-90,20,60,0,0,0,0.8,0,100,40,0,20,c4,0.01554,left,right,right,base,0,9999.0,0
scenario223,-90,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.01579,left,right,base,left,0,3860.61725749302,0
scenario224,-90,20,40,0,0,0,0.8,0,100,40,0,40,c2,0.01536,base,left,right,base,0,3.6126418872014674,0
scenario225,-90,20,40,0,0,0,0.8,0,100,40,0,40,c4,0.01593,left,base,right,base,0,9999.0,0
scenario226,-90,20,80,0,0,0,0.8,0,100,40,0,60,c1,0.01571,base,left,left,right,0,2.4654855242961764,0
scenario227,-90,20,80,0,0,0,0.8,0,100,40,0,60,c2,0.01565,right,base,base,left,0,0.7038962083673412,0
scenario228,-90,20,40,0,0,0,0.8,0,100,40,0,60,c4,0.01596,right,base,left,right,0,1.9968324400392776,0
scenario229,-90,20,40,0,0,0,0.8,0,100,40,0,80,c1,0.01592,base,right,left,right,0,1.6427062567720772,0
