instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,feature_direction,visibility,roadsurface,vehiclestability,probability,collision,min_ttc,run_duration,algo_safety
scenario47,60,0,80,0,0,0,0.8,80,20,0,20,20,80,1e-05,0,1.1045155724648676,21.956907272338867,0
scenario48,-60,40,20,60,0,0,0.8,40,60,0,20,20,100,1e-05,0,1.085995534887427,22.537180185318,0
scenario49,90,60,100,20,60,40,0.6,60,40,1,20,40,0,1e-05,0,0.8399003999658571,26.336987018585205,0
scenario50,-60,20,100,60,60,40,0.6,100,0,0,20,40,20,1e-05,0,1.0017622244892244,22.6212477684021,0
scenario51,90,20,20,20,20,0,0.8,100,0,0,20,40,40,1e-05,0,1.1042010000425415,21.96033883094788,0
scenario52,-60,20,40,20,40,40,0.8,40,60,1,20,40,60,1e-05,0,0.8099460616032693,27.003849267959595,0
scenario53,0,60,20,20,40,40,0.8,20,0,0,20,40,80,1e-05,0,1.1292214311436344,22.75438952445984,0
scenario54,-90,40,100,20,20,40,0.8,40,60,0,20,40,100,1e-05,0,1.1251210476311,22.4181547164917,0
scenario55,-30,20,20,40,80,40,0.6,100,0,0,20,60,0,1e-05,0,1.0953736837885475,22.29930138587952,0
scenario56,60,60,20,0,0,0,0.4,0,100,1,20,60,20,1e-05,0,0.958565487791021,26.56635928153992,0
scenario57,90,20,40,40,0,80,0.4,40,60,1,20,60,40,1e-05,0,0.7415283022596431,26.49819111824036,0
scenario58,0,60,100,0,0,100,0.6,80,20,0,20,60,60,1e-05,0,1.1320657811499717,22.7235906124115,0
scenario59,30,60,60,0,20,100,0.8,0,100,0,20,60,80,1e-05,0,1.1060288925892914,22.254414796829224,0
scenario60,30,20,80,20,40,0,0.8,0,100,1,20,60,100,1e-05,0,0.9609266254127034,26.572364568710327,0
scenario61,-30,60,20,0,0,100,0.2,80,20,1,20,80,0,1e-05,0,0.9361746808424584,27.192212343215942,0
scenario62,-30,60,20,40,0,80,0.4,40,60,0,20,80,20,1e-05,0,1.0330371663961837,22.50536322593689,0
scenario63,-60,0,80,0,0,80,0.4,80,20,1,20,80,40,1e-05,0,0.8021987611344341,26.802309274673465,0
scenario64,-90,60,100,40,100,40,0.6,40,60,0,20,80,60,1e-05,0,1.0720884026978634,22.5708692073822,0
scenario65,-30,20,40,0,0,0,0.2,0,100,1,20,80,80,1e-05,0,0.9030770473452726,26.987351179122925,0
scenario66,30,20,20,0,40,40,0.8,80,20,1,20,80,100,1e-05,0,0.8739525991174303,26.4183566570282,0
scenario67,90,20,100,80,80,40,0.6,100,0,0,20,100,0,1e-05,0,1.185117506875084,22.13112211227417,0
scenario68,30,40,100,20,100,40,0.6,40,60,0,20,100,20,1e-05,0,1.0919711268665293,21.848854303359985,0
scenario69,30,40,60,40,20,0,0.8,100,0,1,20,100,40,1e-05,0,0.777940541247276,26.50117516517639,0
scenario70,60,60,100,100,0,80,0.4,100,0,0,20,100,60,1e-05,0,1.1323890699320118,22.13296866416931,0
scenario71,60,60,20,40,100,0,0.6,20,80,0,20,100,80,1e-05,0,1.0776180519947116,21.87981605529785,0
scenario72,-90,40,20,60,0,0,0.8,100,0,0,20,100,100,1e-05,0,1.119182920991486,22.557048797607425,0
scenario73,90,40,20,40,0,0,0.8,40,60,0,40,0,0,1e-05,0,1.211981940472924,22.302823305130005,0
scenario74,-90,20,80,0,40,0,0.8,0,100,0,40,0,20,1e-05,0,1.0231642742390488,22.42437195777893,0
scenario75,-60,20,40,20,100,100,0.1,40,60,1,40,0,40,1e-05,0,0.9583077646397178,26.98825097084045,0
scenario76,0,80,80,40,60,40,0.6,100,0,0,40,0,60,1e-05,0,1.0872608978520852,22.81618595123291,0
scenario77,-60,0,80,100,0,100,0.4,100,0,1,40,0,80,1e-05,0,0.7513426925042541,26.97467350959778,0
scenario78,60,0,100,0,20,40,0.8,0,100,0,40,0,100,1e-05,0,1.007846544326224,22.41604971885681,0
scenario79,-60,20,20,0,80,0,0.6,0,100,1,40,20,0,1e-05,0,0.8071108274438097,24.893133640289307,0
scenario80,90,80,20,0,80,40,0.6,0,100,1,40,20,20,1e-05,0,0.8912621871014148,26.320271730422974,0
scenario81,90,60,80,20,60,40,0.6,100,0,0,40,20,40,1e-05,0,1.1808205667342495,22.226008653640747,0
scenario82,-30,20,60,40,80,0,0.6,20,80,0,40,20,60,1e-05,0,0.9236649288937088,22.520336627960205,0
scenario83,-30,20,100,40,0,0,0.8,20,80,1,40,20,80,1e-05,0,0.829396976918806,27.241504669189453,0
scenario84,-90,20,80,0,80,60,0.6,80,20,0,40,20,100,1e-05,0,1.0278081041379583,22.32322406768799,0
scenario85,30,40,40,20,60,100,0.6,40,60,1,40,40,0,1e-05,0,0.8413866314623292,26.57356905937195,0
scenario86,-90,20,20,0,0,60,0.1,0,100,0,40,40,20,1e-05,0,1.0832304245061912,22.467246770858765,0
scenario87,-30,0,100,0,0,0,0.8,80,20,1,40,40,40,1e-05,0,0.9305687591889832,27.27874088287353,0
scenario88,-30,60,100,60,0,80,0.4,100,0,0,40,40,60,1e-05,0,1.052744897885091,22.48050665855408,0
scenario89,30,20,80,0,40,60,0.6,100,0,0,40,40,80,1e-05,0,1.225450183877928,22.26956796646118,0
scenario90,-60,80,40,0,0,0,0.8,80,20,0,40,40,100,1e-05,0,1.0875705554002406,22.57519721984864,0
scenario91,-60,60,80,0,80,100,0.1,0,100,0,40,60,0,1e-05,0,1.249002745790935,23.879825592041016,0
scenario92,-90,40,100,40,0,80,0.6,0,100,1,40,60,20,1e-05,0,0.8222303773117026,26.66267871856689,0
scenario93,0,80,20,0,0,0,0.8,80,20,1,40,60,40,1e-05,0,0.8870775500966225,26.917239904403687,0
scenario94,90,60,100,0,0,80,0.8,0,100,0,40,60,60,1e-05,0,1.0823247270276986,22.07642960548401,0
scenario95,-60,80,40,0,60,60,0.6,80,20,0,40,60,80,1e-05,0,1.093117267973061,22.48888659477234,0
scenario96,-30,40,80,40,0,80,0.4,40,60,1,40,60,100,1e-05,0,0.8111914802152198,27.04155659675598,0
scenario97,30,80,60,0,0,80,0.8,80,20,1,40,80,0,1e-05,0,0.8540932851750267,26.46596455574036,0
scenario98,0,40,20,20,40,40,0.6,0,100,1,40,80,20,1e-05,0,0.8119874009665747,27.065821409225464,0
scenario99,30,80,100,0,100,40,0.4,80,20,1,40,80,40,1e-05,0,0.8754337748723443,26.62822699546814,0
scenario100,90,20,40,40,60,40,0.6,100,0,1,40,80,60,1e-05,0,0.9412677336436426,26.63608026504517,0
scenario101,-30,60,20,100,40,40,0.8,20,80,0,40,80,80,1e-05,0,1.0254502955242082,22.647226572036743,0
scenario102,60,20,100,40,20,40,0.8,40,60,1,40,80,100,1e-05,0,0.9126301455597212,26.220782041549683,0
scenario103,-90,40,40,0,60,60,0.6,0,100,1,40,100,0,1e-05,0,4.955754968338283,66.06843495368958,0
scenario104,0,40,60,60,100,100,0.6,100,0,0,40,100,20,1e-05,0,1.0615217819009857,22.49649119377136,0
scenario105,-60,20,60,40,0,100,0.2,40,20,0,40,100,40,1e-05,0,1.0727357937008115,22.53850793838501,0
scenario106,-30,20,60,0,0,0,0.8,40,60,0,40,100,60,1e-05,0,1.20118349329812,25.104532718658447,0
scenario107,30,40,40,100,0,80,0.4,80,20,0,40,100,80,1e-05,0,1.1828199306518563,22.122529983520508,0
scenario108,30,40,80,60,0,80,0.4,0,100,1,40,100,100,1e-05,0,0.8760958510990366,26.776514530181885,0
scenario109,30,60,20,0,0,0,0.8,40,60,0,60,0,0,1e-05,0,1.160061473034501,22.263187646865845,0
scenario110,-90,40,40,80,60,40,0.6,40,60,1,60,0,20,1e-05,0,0.8317473459901857,25.89503645896912,0
scenario111,0,60,80,0,100,0,0.6,0,100,0,60,0,40,1e-05,0,1.128278254481882,22.547536373138428,0
scenario112,90,20,20,40,100,40,0.6,0,100,1,60,0,60,1e-05,0,0.9434386866798594,26.725456953048703,0
scenario113,60,20,100,0,100,40,0.4,80,20,0,60,0,80,1e-05,0,1.168936067818964,22.036596059799194,0
scenario114,-90,60,80,0,0,100,0.2,40,60,1,60,0,100,1e-05,0,0.7462485469972289,26.904268503189087,0
scenario115,-90,60,40,40,80,100,0.1,100,0,1,60,20,0,1e-05,0,0.9015601735151042,26.99447751045227,0
scenario116,0,80,80,0,60,40,0.6,0,100,1,60,20,20,1e-05,0,0.9548529965226852,27.26689028739929,0
scenario117,-90,60,40,20,40,40,0.6,100,0,1,60,20,40,1e-05,0,0.8063703903864095,26.599512338638306,0
scenario118,90,40,60,0,0,100,0.2,80,20,1,60,20,60,1e-05,0,0.7697491622741941,26.5046443939209,0
scenario119,30,80,100,0,0,0,0.8,80,20,1,60,20,80,1e-05,0,0.7959085269449077,26.542723417282104,0
scenario120,60,60,20,20,0,100,0.2,40,60,0,60,20,100,1e-05,0,1.2267740338874715,22.315672874450684,0
scenario121,90,20,60,0,0,60,0.1,0,100,1,60,40,0,1e-05,0,0.7889228737494024,26.560750246047974,0
scenario122,30,60,60,0,40,0,0.8,0,100,0,60,40,20,1e-05,0,1.0966636438318187,22.3313536643982,0
scenario123,-60,40,80,20,100,40,0.6,100,0,1,60,40,40,1e-05,0,0.9823904580421222,27.412946462631226,0
scenario124,0,20,100,0,0,80,0.4,40,60,0,60,40,60,1e-05,0,1.1237379762748827,22.79740738868713,0
scenario125,-90,80,40,20,60,40,0.6,20,80,0,60,40,80,1e-05,0,1.0400993491534425,22.43004322052002,0
scenario126,-90,60,20,0,0,80,0.4,40,60,0,60,40,100,1e-05,0,1.0903598996268935,22.13299536705017,0
scenario127,0,40,100,20,60,40,0.6,40,60,1,60,60,0,1e-05,0,0.8746364879488658,26.95515203475952,0
scenario128,-30,40,60,60,0,0,0.8,0,100,0,60,60,20,1e-05,0,1.101108299954929,22.256860494613647,0
scenario129,30,20,20,40,100,40,0.6,40,60,1,60,60,40,1e-05,0,0.9591950714625768,26.802374601364136,0
scenario130,60,20,20,0,60,40,0.6,40,60,0,60,60,60,1e-05,0,1.2232516607133737,22.133623838424683,0
scenario131,90,60,80,60,100,40,0.6,20,80,0,60,60,80,1e-05,0,1.172545629187899,22.015756607055664,0
scenario132,-90,40,80,0,0,0,0.8,40,60,1,60,60,100,1e-05,0,0.8697905174561061,27.07012200355529,0
scenario133,-30,20,40,0,20,60,0.8,80,20,0,60,80,0,1e-05,0,1.1425215109101037,22.66602230072021,0
scenario134,0,20,40,0,0,60,0.1,0,100,0,60,80,20,1e-05,0,1.1320586127091294,23.06196641921997,0
scenario135,-90,40,20,40,60,100,0.6,40,60,0,60,80,40,1e-05,0,1.0525257981360734,22.53329706192017,0
scenario136,90,40,80,20,100,100,0.6,40,60,0,60,80,60,1e-05,0,1.175401816556247,22.207353591918945,0
scenario137,0,20,60,0,100,40,0.6,80,20,0,60,80,80,1e-05,0,1.1448433852815567,22.55554723739624,0
scenario138,30,20,100,0,80,60,0.6,0,100,0,60,80,100,1e-05,0,1.0774126238478934,22.230365991592407,0
scenario139,-90,80,100,0,0,100,0.1,0,100,0,60,100,0,1e-05,0,2.9485745228432303,68.26805329322815,0
scenario140,30,20,80,60,40,60,0.6,20,80,0,60,100,20,1e-05,0,1.110464397026035,21.92485404014588,0
scenario141,-90,60,40,20,100,40,0.6,40,60,1,60,100,40,1e-05,0,0.7345590012187959,26.820549488067627,0
scenario142,30,40,100,40,100,0,0.6,20,80,1,60,100,60,1e-05,0,0.7637457225630163,26.676106929779053,0
scenario143,-90,40,20,100,0,0,0.8,80,20,1,60,100,80,1e-05,0,0.7888530221959068,27.03198909759521,0
scenario144,-30,20,60,0,40,100,0.4,0,100,1,60,100,100,1e-05,0,0.8814023014566862,27.284175157547,0
scenario145,90,20,80,0,0,80,0.2,40,60,0,80,0,0,1e-05,0,1.1983749450022971,22.283577919006348,0
scenario146,60,40,20,0,0,40,0.8,40,60,1,80,0,20,1e-05,0,0.8247813951388758,26.514795303344727,0
scenario147,-90,60,20,0,0,0,0.8,20,80,0,80,0,40,1e-05,0,1.0897143983119035,22.68466305732727,0
scenario148,60,80,60,0,80,40,0.6,0,100,0,80,0,60,1e-05,0,1.1991549547533145,22.074865102767944,0
scenario149,90,20,60,20,100,40,0.6,40,60,1,80,0,80,1e-05,0,0.8181422700299319,26.53653311729431,0
scenario150,90,20,100,40,20,40,0.8,100,0,1,80,0,100,1e-05,0,0.8236956864501686,26.48505711555481,0
scenario151,0,40,100,100,0,80,0.4,100,0,1,80,20,0,1e-05,0,0.9517470383250722,27.385164737701416,0
scenario152,-90,0,60,0,0,80,0.4,0,100,1,80,20,20,1e-05,0,4.8797319037863,68.50589036941528,0
scenario153,-90,40,100,40,60,100,0.6,40,60,1,80,20,40,1e-05,0,0.8524359490063728,27.15920233726501,0
scenario154,-30,60,100,0,0,20,0.8,80,20,0,80,20,60,1e-05,0,1.0539980729726703,22.405658960342407,0
scenario155,90,60,40,0,0,80,0.4,0,0,0,80,20,80,1e-05,0,1.1667830449064525,22.22689461708069,0
scenario156,-30,60,40,40,100,40,0.6,40,60,0,80,20,100,1e-05,0,1.080455769217098,22.97003173828125,0
scenario157,30,0,100,0,60,40,0.6,80,20,1,80,40,0,1e-05,0,0.8896256032733131,26.94031596183777,0
scenario158,60,60,100,80,100,40,0.6,40,60,1,80,40,20,1e-05,0,0.8339038482526095,26.623146533966064,0
scenario159,-60,80,100,40,60,0,0.6,40,60,1,80,40,40,1e-05,0,0.8766776656867225,25.760831832885746,0
scenario160,60,20,80,40,0,0,0.4,0,100,0,80,40,60,1e-05,0,1.200797109302968,22.10004734992981,0
scenario161,-90,20,100,40,80,40,0.6,60,40,1,80,40,80,1e-05,0,0.7400901647784148,26.85249614715576,0
scenario162,-90,20,60,20,60,40,0.6,20,20,0,80,40,100,1e-05,0,1.0401500920633662,22.31127119064331,0
scenario163,90,80,80,0,40,40,0.8,0,100,1,80,60,0,1e-05,0,0.7744499201140959,26.38673663139344,0
scenario164,-90,20,100,40,0,80,0.4,100,0,0,80,60,20,1e-05,0,1.3012238218647607,69.67446756362915,0
scenario165,-30,60,20,100,0,80,0.4,60,40,1,80,60,40,1e-05,0,0.8650986459916161,27.111081838607788,0
scenario166,-90,40,80,20,100,40,0.2,0,100,0,80,60,60,1e-05,0,1.0126764747376578,22.522830724716187,0
scenario167,90,20,20,20,0,60,0.6,100,0,1,80,60,80,1e-05,0,0.8414558610302849,26.270384788513184,0
scenario168,-60,20,40,60,80,40,0.6,0,100,1,80,60,100,1e-05,0,0.8207578492495465,26.630118131637573,0
scenario169,0,60,80,0,60,0,0.6,40,60,0,80,80,0,1e-05,0,1.0879639245307882,22.644625425338745,0
scenario170,0,60,80,80,0,0,0.8,100,0,0,80,80,20,1e-05,0,1.078057928153934,22.78426098823548,0
scenario171,90,80,100,0,0,80,0.4,40,60,1,80,80,40,1e-05,0,0.937145825190114,26.507180213928223,0
scenario172,0,60,60,40,0,0,0.8,40,60,1,80,80,60,1e-05,0,0.9391898149925246,27.26473379135132,0
scenario173,-90,20,20,20,0,100,0.4,40,60,1,80,80,80,1e-05,0,0.931882447624433,27.28547739982605,0
scenario174,-30,0,20,0,0,80,0.4,40,60,0,80,80,100,1e-05,0,1.2840466371190056,26.25140261650085,0
scenario175,-60,80,60,0,20,40,0.8,0,100,1,80,100,0,1e-05,0,0.8556748746907,26.929034948349,0
scenario176,-90,60,60,40,100,40,0.6,100,0,0,80,100,20,1e-05,0,1.1016781295288105,22.386351585388184,0
scenario177,30,60,40,0,40,40,0.6,80,20,0,80,100,40,1e-05,0,1.2147593024871748,22.351072311401367,0
scenario178,-30,40,80,20,40,60,0.8,0,100,0,80,100,60,1e-05,0,1.027098949040839,22.417561292648315,0
scenario179,90,40,40,0,100,100,0.1,80,20,1,80,100,80,1e-05,0,0.7743277471230485,26.333958625793457,0
scenario180,90,60,80,40,0,0,0.8,100,0,0,80,100,100,1e-05,0,1.1881522915935716,22.07587933540344,0
scenario181,0,0,80,0,100,40,0.6,0,100,1,100,0,0,1e-05,0,1.0218980063473293,27.60108757019043,0
scenario182,30,60,80,60,0,0,0.8,0,100,1,100,0,20,1e-05,0,0.8227396761352309,26.479838609695435,0
scenario183,30,80,100,40,0,80,0.4,40,60,1,100,0,40,1e-05,0,0.967453377052263,26.75732612609864,0
scenario184,0,60,20,40,20,40,0.8,100,0,1,100,0,60,1e-05,0,0.7854114584797667,27.21318030357361,0
scenario185,60,60,20,0,0,0,0.4,80,20,0,100,0,80,1e-05,0,1.093468291020261,22.161872625350952,0
scenario186,30,60,40,40,0,100,0.4,100,0,0,100,0,100,1e-05,0,1.181459817053453,22.305210828781128,0
scenario187,-30,20,20,20,100,0,0.6,40,60,1,100,20,0,1e-05,0,0.7861664758683443,29.657166242599487,0
scenario188,60,60,100,60,100,60,0.6,100,0,1,100,20,20,1e-05,0,0.7993648438318373,26.440346240997314,0
scenario189,-60,40,40,100,100,40,0.6,80,20,0,100,20,40,1e-05,0,0.9495245519467151,25.80486249923706,0
scenario190,-60,40,40,100,0,100,0.6,20,80,0,100,20,60,1e-05,0,2.855399857665486,66.93873262405396,0
scenario191,-60,60,20,0,100,60,0.6,0,100,0,100,20,80,1e-05,0,1.047554106651848,22.6473970413208,0
scenario192,60,20,20,0,100,40,0.4,0,100,0,100,20,100,1e-05,0,1.142582971957124,22.239691734313965,0
scenario193,90,20,40,0,60,0,0.6,0,100,1,100,40,0,1e-05,0,0.8716656851270033,26.379748344421387,0
scenario194,90,20,40,40,0,0,0.8,0,100,1,100,40,20,1e-05,0,0.8234757062750133,26.367308616638184,0
scenario195,-60,0,100,0,20,40,0.8,80,20,0,100,40,40,1e-05,0,1.198810654230266,68.97116017341614,0
scenario196,30,40,20,60,100,40,0.6,100,0,0,100,40,60,1e-05,0,1.2247436234212816,22.19838833808899,0
scenario197,90,40,80,20,40,40,0.6,40,60,0,100,40,80,1e-05,0,1.192073286184719,21.828436136245728,0
scenario198,90,40,60,20,40,0,0.6,40,60,1,100,40,100,1e-05,0,0.8633031163134054,26.34965467453003,0
scenario199,30,40,60,60,100,40,0.6,0,100,0,100,60,0,1e-05,0,1.0841726975153918,22.06894874572754,0
scenario200,30,60,20,0,100,60,0.6,0,100,1,100,60,20,1e-05,0,0.8244970687467733,26.648020029068,0
scenario201,-90,20,40,20,80,40,0.6,100,100,0,100,60,40,1e-05,0,1.1336747395598028,23.60018563270569,0
scenario202,30,20,100,0,0,100,0.1,80,20,1,100,60,60,1e-05,0,0.7473646357606353,26.531575679779053,0
scenario203,-90,60,40,0,0,80,0.8,80,20,1,100,60,80,1e-05,0,0.8451846004091348,26.91945052146912,0
scenario204,30,60,80,0,0,40,0.8,0,100,1,100,60,100,1e-05,0,0.9048596820128854,26.52073335647583,0
scenario205,-90,40,100,0,100,0,0.6,100,0,0,100,80,0,1e-05,0,1.0493626118995494,22.906344175338745,0
scenario206,60,60,60,100,0,0,0.8,40,60,0,100,80,20,1e-05,0,1.2074124513725075,22.203319549560547,0
scenario207,-60,0,20,0,60,40,0.6,0,100,0,100,80,40,1e-05,0,0.8712331396871511,22.322927951812744,0
scenario208,-60,40,100,80,0,80,0.4,40,60,0,100,80,60,1e-05,0,1.062272372580063,22.686770915985107,0
scenario209,0,20,100,0,0,80,0.1,0,100,1,100,80,80,1e-05,0,0.8664953474163383,27.24319314956665,0
scenario210,0,20,20,0,60,0,0.6,0,100,0,100,80,100,1e-05,0,1.0791186721577417,22.73546242713928,0
scenario211,-30,0,60,0,60,40,0.6,80,20,1,100,100,0,1e-05,0,0.8956334842265767,27.32893872261048,0
scenario212,0,80,20,0,0,0,0.0,0,100,1,100,100,20,1e-05,0,0.9155480325476756,27.2909631729126,0
scenario213,-30,40,20,60,0,80,0.4,100,0,0,100,100,40,1e-05,0,1.0889447361769715,22.513609170913696,0
scenario214,-90,80,100,0,0,0,0.8,80,20,0,100,100,60,1e-05,0,1.0603297777897225,22.55371141433716,0
scenario215,30,40,40,80,40,40,0.8,40,60,1,100,100,80,1e-05,0,0.7749678375632293,26.48160457611084,0
scenario216,-60,60,20,20,100,0,0.6,100,0,1,100,100,100,1e-05,0,0.9145544007314772,26.969908237457275,0
