Rootdir,Boundary_area,prunedBoundaryArea,Footprint_area,COV_boundary,COV_prunnedBoundary,Footprint_density,Good_footprint_area
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_2_sitcov_run3/,42.2420849969146,42.2420849969146,9.99758710740723,23.6673618457457,23.6673618457457,62.5150842183647,9.883
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_avfuzzer_run1/,39.9296197962621,39.9296197962621,23.053520840455,57.7353878100616,57.7353878100616,27.7181088486346,23.054
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_avfuzzer_run2/,47.6061653445963,47.6061653445963,25.1586790322428,52.8475226898286,52.8475226898286,25.5180329292021,25.159
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_avfuzzer_run3/,50.2202233271292,50.2202233271292,22.537890469065,44.8781167743035,44.8781167743035,28.3966239377394,22.538
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_bayscen_run1/,48.0656633862439,47.9563943370811,23.2902165155352,48.4549985888695,48.5654037120273,8.80197914275547,23.29
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_bayscen_run2/,48.0656633862439,47.9563943370811,23.2902165155352,48.4549985888695,48.5654037120273,8.80197914275547,23.29
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_bayscen_run3/,48.0656633862439,47.9563943370811,23.2902165155352,48.4549985888695,48.5654037120273,8.80197914275547,23.29
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_bayscen_common_run1/,2.34788394164119,2.34788394164119,1.12405734774267,47.8753369281511,47.8753369281511,173.478693406167,1.124
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_bayscen_common_run2/,2.34788394164119,2.34788394164119,1.12405734774267,47.8753369281511,47.8753369281511,173.478693406167,1.124
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_bayscen_common_run3/,2.34788394164119,2.34788394164119,1.12405734774267,47.8753369281511,47.8753369281511,173.478693406167,1.124
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_ctbc_run1/,0.586725910852522,0.586725910852522,0.361442999953994,61.6033812839136,61.6033812839136,1643.41265448662,0.361
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_ctbc_run2/,0.586725910852522,0.586725910852522,0.361442999953994,61.6033812839136,61.6033812839136,1643.41265448662,0.361
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_ctbc_run3/,0.586725910852522,0.586725910852522,0.361442999953994,61.6033812839136,61.6033812839136,1643.41265448662,0.361
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_pict_2way_run1/,32.9289817855763,32.9289817855763,7.84438075268335,23.8221175612523,23.8221175612523,7.26634794983681,7.844
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_pict_2way_run2/,32.9289817855763,32.9289817855763,7.84438075268335,23.8221175612523,23.8221175612523,7.26634794983681,7.844
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_pict_2way_run3/,32.9289817855763,32.9289817855763,7.84438075268335,23.8221175612523,23.8221175612523,7.26634794983681,7.844
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_pict_3way_run1/,32.2471661492837,32.2471661492837,13.2264665763368,41.0159035839202,41.0159035839202,38.9370809677452,13.226
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Modular_3_pict_3way_run2/,32.2471661492837,32.2471661492837,13.2264665763368,41.0159035839202,41.0159035839202,38.9370809677452,13.226
