Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.5789,-0.2662,-0.4523,0.0802,0.0819,-0.0293,0.0586,-0.0932,0.0559,-0.2136,0.1619,-0.0663
Z_{2},0.142,-0.5647,0.4944,-0.6667,-0.0279,-0.0798,0.0355,0.0907,-0.1981,0.0093,-0.1989,0.0914
