Row,safety
scenario1,-0.0392837100659824
scenario2,-0.0392837100659824
scenario3,-0.0392837100659824
scenario4,-0.0392837100659824
scenario5,-0.0392837100659824
scenario6,-0.0392837100659824
scenario7,-0.0392837100659824
scenario8,-0.0392837100659824
scenario9,-0.0392837100659824
scenario10,-0.0392837100659824
scenario11,-0.0392837100659824
scenario12,-0.0392837100659824
scenario13,-0.0392837100659824
scenario14,-0.0392837100659824
scenario15,-0.0392837100659824
scenario16,-0.0392837100659824
scenario17,-0.0392837100659824
scenario18,-0.0392837100659824
scenario19,-0.0392837100659824
scenario20,-0.0392837100659824
scenario21,-0.0392837100659824
scenario22,-0.0392837100659824
scenario23,-0.0392837100659824
scenario24,-0.0392837100659824
scenario25,-0.0392837100659824
scenario26,-0.0392837100659824
scenario27,-0.0392837100659824
scenario28,-0.0392837100659824
scenario29,-0.0392837100659824
scenario30,-0.0392837100659824
scenario31,-0.0392837100659824
scenario32,-0.0392837100659824
scenario33,-0.0392837100659824
scenario34,-0.0392837100659824
scenario35,-0.0392837100659824
scenario36,-0.0392837100659824
scenario37,-0.0392837100659824
scenario38,-0.0392837100659824
scenario39,-0.0392837100659824
scenario40,-0.0392837100659824
scenario41,-0.0392837100659824
scenario42,-0.0392837100659824
scenario43,-0.0392837100659824
scenario44,-0.0392837100659824
scenario45,-0.0392837100659824
scenario46,-0.0392837100659824
scenario47,-0.0392837100659824
scenario48,-0.0392837100659824
scenario49,-0.0392837100659824
scenario50,-0.0392837100659824
scenario51,-0.0392837100659824
scenario52,-0.0392837100659824
scenario53,-0.0392837100659824
scenario54,-0.0392837100659824
scenario55,-0.0392837100659824
scenario56,-0.0392837100659824
scenario57,-0.0392837100659824
scenario58,-0.0392837100659824
scenario59,-0.0392837100659824
scenario60,-0.0392837100659824
scenario61,-0.0392837100659824
scenario62,-0.0392837100659824
scenario63,-0.0392837100659824
scenario64,-0.0392837100659824
scenario65,-0.0392837100659824
scenario66,-0.0392837100659824
scenario67,-0.0392837100659824
scenario68,-0.0392837100659824
scenario69,-0.0392837100659824
scenario70,-0.0392837100659824
scenario71,-0.0392837100659824
scenario72,-0.0392837100659824
scenario73,-0.0392837100659824
scenario74,-0.0392837100659824
scenario75,-0.0392837100659824
scenario76,-0.0392837100659824
scenario77,-0.0392837100659824
scenario78,-0.0392837100659824
scenario79,-0.0392837100659824
scenario80,-0.0392837100659824
scenario81,-0.0392837100659824
scenario82,-0.0392837100659824
scenario83,-0.0392837100659824
scenario84,-0.0392837100659824
scenario85,-0.0392837100659824
scenario86,-0.0392837100659824
scenario87,-0.0392837100659824
scenario88,-0.0392837100659824
scenario89,-0.0392837100659824
scenario90,-0.0392837100659824
scenario91,-0.0392837100659824
scenario92,-0.0392837100659824
scenario93,-0.0392837100659824
scenario94,-0.0392837100659824
scenario95,-0.0392837100659824
