instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario100,1,60,20,40,0,30,60,100,80,0.4,False,0.78,0
scenario101,0,0,40,60,20,30,40,100,100,0.4,False,1.103,0
scenario102,0,80,20,60,0,30,20,100,60,0.4,False,1.037,0
scenario103,1,60,0,60,0,-60,20,100,100,0.4,False,4.692,0
scenario104,1,20,20,80,60,30,40,80,80,0.2,False,0.812,0
scenario105,1,100,100,20,0,60,80,60,60,0.4,False,0.894,0
scenario106,1,100,20,60,100,30,0,100,100,0.6,False,0.848,0
scenario107,0,80,20,60,20,90,80,80,80,0.1,False,1.072,0
scenario108,1,0,40,80,0,-90,40,80,60,0.4,False,0.87,0
scenario109,1,60,20,40,0,30,60,100,80,0.4,False,0.734,0
scenario110,1,100,100,60,0,60,60,100,80,0.1,False,0.894,0
scenario111,0,80,40,40,20,90,60,100,80,0.1,False,1.097,0
scenario112,1,0,20,80,0,-90,40,100,80,0.2,False,0.858,0
scenario113,1,100,60,100,0,-60,20,60,60,0.2,False,0.945,0
scenario114,1,0,40,100,20,-60,20,100,60,0.2,False,0.779,0
scenario115,1,60,40,40,60,0,40,100,20,0.6,False,0.902,0
scenario116,0,60,20,60,0,30,60,100,80,0.4,False,1.111,0
scenario117,1,60,60,40,0,-90,0,80,60,0.2,False,0.865,0
scenario118,1,100,60,40,80,0,0,0,20,0.4,False,0.845,0
scenario119,1,60,80,0,0,-60,100,20,60,0.4,False,0.767,0
scenario120,1,20,40,60,0,30,40,100,40,0.4,False,0.8,0
scenario121,1,60,20,40,0,30,60,100,80,0.4,False,0.905,0
scenario122,1,100,60,40,80,-30,0,0,40,0.6,False,0.968,0
scenario123,0,40,80,20,80,0,60,60,0,0.8,False,1.075,0
scenario124,0,60,20,60,100,90,20,60,0,0.2,False,1.145,0
scenario125,1,20,0,80,0,-90,40,80,80,0.2,False,0.931,0
scenario126,1,100,100,60,20,30,60,100,100,0.1,False,0.777,0
scenario127,0,100,40,40,100,60,40,100,0,0.8,False,1.098,0
scenario128,0,20,40,100,40,-60,40,80,60,0.4,False,1.091,0
scenario129,1,80,80,40,0,90,40,100,60,0.1,False,0.86,0
scenario130,1,20,100,60,0,60,60,100,80,0.1,False,0.807,0
scenario131,0,100,60,40,40,90,60,100,80,0.1,False,1.094,0
scenario132,0,20,40,40,0,30,40,80,20,0.4,False,1.132,0
scenario133,1,100,100,60,20,30,60,100,100,0.1,False,0.831,0
scenario134,0,80,60,60,60,-60,0,0,20,0.8,False,1.055,0
scenario135,0,100,40,40,80,-30,20,0,40,0.6,False,1.073,0
scenario136,1,20,20,60,0,-90,40,0,20,0.1,False,0.794,0
scenario137,0,40,100,20,100,30,40,0,0,1.0,False,1.212,0
scenario138,1,40,0,100,0,-90,40,20,60,0.1,False,0.799,0
scenario139,1,100,100,40,20,30,80,60,100,0.1,False,0.837,0
scenario140,0,100,60,60,40,-30,40,100,0,0.2,False,1.102,0
scenario141,1,100,100,60,40,30,60,40,40,0.2,False,0.775,0
scenario142,1,60,0,20,0,-30,40,80,60,0.4,False,0.928,0
scenario143,1,0,100,40,60,-30,40,60,60,0.6,False,0.904,0
scenario144,0,100,40,40,100,60,60,100,20,1.0,False,1.111,0
scenario145,1,80,0,60,0,30,40,100,80,0.4,False,0.804,0
scenario146,0,80,60,40,100,90,40,0,20,1.0,False,1.169,0
scenario147,1,100,20,60,20,30,80,60,20,0.6,False,0.853,0
scenario148,0,20,100,60,20,30,20,100,0,1.0,False,1.005,0
scenario149,1,0,20,100,40,-30,0,100,80,0.2,False,0.856,0
scenario150,1,80,40,60,0,90,40,20,20,0.4,False,0.919,0
scenario151,1,0,40,100,40,30,0,100,80,0.2,False,0.811,0
scenario152,1,100,0,20,100,-60,40,0,20,0.1,False,0.922,0
scenario153,1,100,0,0,100,-60,20,20,20,0.1,False,0.959,0
scenario154,0,40,60,60,40,30,100,40,40,1.0,False,1.184,0
scenario155,1,100,20,40,0,30,20,100,80,0.4,False,0.846,0
scenario156,0,0,40,0,60,90,40,80,60,0.1,False,1.115,0
scenario157,1,80,0,60,0,30,40,100,80,0.4,False,0.835,0
scenario158,1,80,0,60,20,60,40,100,100,0.2,False,0.869,0
scenario159,1,100,0,40,0,0,20,100,100,0.6,False,0.787,0
scenario160,0,60,20,60,0,30,40,80,100,0.4,False,1.217,0
scenario161,1,60,0,60,0,30,40,100,80,0.2,False,0.775,0
scenario162,1,60,40,40,0,30,60,100,0,0.2,False,0.832,0
scenario163,1,80,40,60,20,60,40,100,80,0.2,False,0.772,0
scenario164,1,80,60,60,0,60,40,100,80,0.4,False,0.941,0
scenario165,1,100,20,80,0,60,20,60,100,0.8,False,0.927,0
scenario166,0,100,0,40,0,0,60,100,60,0.2,False,1.058,0
scenario167,1,80,0,60,0,60,40,80,80,0.8,False,0.767,0
scenario168,1,80,20,80,0,0,40,100,60,0.6,False,0.971,0
scenario169,1,80,0,60,0,60,40,80,80,0.8,False,0.828,0
scenario170,0,60,0,60,0,30,80,80,100,0.2,False,1.13,0
scenario171,0,100,0,40,20,0,40,80,60,0.6,False,1.022,0
scenario172,1,100,20,80,20,90,20,60,100,0.8,False,0.888,0
scenario173,1,100,0,100,0,90,40,80,100,1.0,False,0.832,0
scenario174,1,100,40,80,20,60,20,40,100,0.6,False,0.804,0
scenario175,0,60,20,60,0,0,20,100,100,0.2,False,0.914,0
scenario176,1,100,0,60,20,30,20,100,100,0.2,False,0.857,0
scenario177,1,80,100,80,0,60,40,0,100,1.0,False,0.778,0
scenario178,1,80,0,80,0,60,20,60,100,0.8,False,0.814,0
scenario179,1,100,0,60,0,60,60,80,80,0.2,False,0.966,0
scenario180,0,100,0,60,0,-30,60,100,60,0.4,False,1.068,0
scenario181,1,80,100,80,0,60,40,0,100,1.0,False,0.97,0
scenario182,1,100,0,60,0,-60,80,40,100,0.1,False,0.945,0
scenario183,1,80,0,40,20,30,40,100,60,0.4,False,0.871,0
scenario184,0,60,20,60,20,30,60,80,100,0.4,False,1.074,0
scenario185,1,100,0,60,20,60,20,100,100,0.2,False,0.78,0
scenario186,1,80,20,80,20,60,60,0,80,1.0,False,0.823,0
scenario187,1,80,0,80,0,60,0,80,0,0.6,False,0.864,0
scenario188,0,100,80,80,0,-60,80,80,40,0.6,False,1.019,0
scenario189,0,0,20,60,0,90,0,40,80,0.6,False,1.046,0
scenario190,0,100,0,80,0,30,40,100,80,0.4,False,1.089,0
scenario191,0,60,80,80,0,60,80,80,100,0.6,False,1.1,0
scenario192,1,80,0,60,0,30,40,80,100,0.1,False,0.772,0
scenario193,1,80,0,60,0,30,40,80,100,0.1,False,0.893,0
scenario194,0,100,20,80,60,60,40,60,100,0.6,False,1.157,0
scenario195,0,80,0,60,0,60,40,80,100,0.1,False,1.231,0
scenario196,1,80,0,60,0,-60,100,40,20,0.1,False,0.835,0
scenario197,1,80,60,80,0,-30,60,0,40,0.8,False,0.875,0
scenario198,1,60,0,100,20,60,40,100,100,0.4,False,0.855,0
scenario199,0,100,80,100,0,-60,80,100,60,0.8,False,1.023,0
scenario200,0,100,20,40,0,-90,80,0,100,0.1,False,1.041,0
scenario201,0,60,100,100,80,30,60,80,80,0.8,False,1.118,0
scenario202,1,60,40,100,40,90,60,40,60,1.0,False,0.783,0
scenario203,0,20,20,80,100,90,20,60,80,0.2,False,1.112,0
scenario204,1,100,20,80,0,60,80,0,100,0.2,False,0.934,0
scenario205,1,60,40,100,40,90,60,40,60,1.0,False,0.808,0
scenario206,0,40,20,60,100,90,40,60,60,0.1,False,1.111,0
scenario207,0,0,80,80,100,60,60,80,60,0.4,False,1.09,0
scenario208,1,80,40,60,0,-90,100,0,80,0.1,False,5.541,0
scenario209,0,100,20,80,20,-60,80,0,80,0.1,False,1.053,0
scenario210,1,20,40,80,80,60,40,40,100,0.4,False,0.779,0
scenario211,0,20,0,100,20,60,20,20,100,0.2,False,1.077,0
scenario212,0,80,100,100,80,60,100,100,100,0.6,False,1.068,0
scenario213,1,60,0,80,0,30,40,60,100,0.1,False,0.999,0
scenario214,0,80,40,60,20,-90,100,0,100,0.1,False,3.087,0
scenario215,1,100,0,60,20,30,60,80,80,0.2,False,0.888,0
scenario216,1,100,0,40,0,60,0,100,60,0.1,False,0.731,0
scenario217,1,80,0,60,0,30,40,100,80,0.4,False,0.8,0
scenario218,1,100,0,20,0,60,0,100,60,0.1,False,0.915,0
scenario219,1,20,0,40,80,-60,40,0,20,0.1,False,0.82,0
scenario220,1,0,0,100,40,-30,0,80,80,0.2,False,0.887,0
scenario221,1,80,40,60,0,90,20,20,20,0.4,False,0.826,0
scenario222,0,60,40,0,60,90,20,80,60,0.1,False,1.198,0
scenario223,1,100,20,60,20,30,100,60,80,0.6,False,0.752,0
scenario224,1,100,0,40,0,60,0,80,60,0.1,False,1.014,0
scenario225,0,0,40,0,40,90,20,80,80,0.1,False,1.198,0
scenario226,1,100,0,40,0,60,0,20,60,0.2,False,0.86,0
scenario227,0,80,0,0,100,-60,20,40,20,0.1,False,1.036,0
scenario228,1,80,20,100,0,30,20,80,60,0.4,False,0.892,0
scenario229,1,100,20,60,20,30,100,60,80,0.6,False,0.853,0
scenario230,1,100,0,60,20,0,100,40,80,0.6,False,0.924,0
scenario231,0,100,40,40,20,30,60,40,80,0.6,False,1.11,0
scenario232,0,100,20,60,20,0,100,80,60,0.8,False,0.989,0
scenario233,1,100,40,60,20,0,100,80,100,0.8,False,1.04,0
scenario234,0,100,0,40,0,30,100,60,100,0.4,False,1.23,0
scenario235,1,80,0,60,40,30,100,60,20,0.6,False,0.812,0
scenario236,0,100,20,40,20,60,100,100,100,0.6,False,1.072,0
scenario237,0,100,20,60,0,0,100,40,100,0.6,False,1.042,0
scenario238,1,80,40,80,20,30,100,60,80,0.6,False,0.779,0
scenario239,1,100,40,20,20,30,100,80,80,0.6,False,0.863,0
scenario240,0,100,40,60,0,60,100,40,80,0.8,False,1.186,0
scenario241,1,80,40,80,20,30,100,60,80,0.6,False,0.784,0
scenario242,1,60,0,60,40,60,20,40,20,0.4,False,0.917,0
scenario243,0,80,20,40,20,30,100,100,100,0.6,False,1.202,0
scenario244,0,80,40,40,0,90,80,60,80,0.8,False,1.1,0
scenario245,0,80,20,60,60,30,100,40,100,0.1,False,1.108,0
scenario246,0,100,40,60,40,30,20,40,80,0.8,False,1.083,0
scenario247,0,80,40,20,0,60,80,100,100,0.8,False,1.07,0
scenario248,1,100,0,80,60,30,100,40,20,0.8,False,0.803,0
scenario249,1,80,40,60,20,-30,0,60,60,0.8,False,5.02,0
scenario250,1,60,40,40,60,90,100,80,40,0.6,False,0.773,0
scenario251,1,80,0,100,80,30,100,40,40,0.6,False,0.776,0
scenario252,0,80,20,60,0,60,40,20,60,0.8,False,1.22,0
scenario253,1,60,40,40,60,90,100,80,40,0.6,False,0.906,0
scenario254,0,100,0,100,0,30,80,40,40,0.8,False,1.189,0
scenario255,0,100,40,40,60,0,80,40,100,0.2,False,1.172,0
scenario256,1,80,0,60,80,0,100,60,0,0.8,False,0.965,0
scenario257,1,100,0,100,80,0,100,60,40,0.4,False,1.017,0
scenario258,1,60,0,100,60,60,100,40,20,0.8,False,0.903,0
scenario259,1,60,20,100,20,0,100,40,100,0.6,False,0.908,0
scenario260,0,80,0,60,0,-60,40,0,100,0.8,False,1.038,0
scenario261,1,60,20,60,20,60,80,100,80,0.6,False,0.91,0
scenario262,1,60,0,100,80,30,80,20,40,0.6,False,0.741,0
scenario263,0,100,20,100,80,0,80,40,0,0.8,False,1.167,0
scenario264,0,100,40,80,60,0,40,40,80,0.8,False,1.088,0
scenario265,1,60,0,100,80,30,80,20,40,0.6,False,0.856,0
scenario266,0,80,20,80,60,0,100,60,20,0.6,False,1.105,0
scenario267,1,100,0,40,80,-30,100,60,20,0.1,False,0.917,0
scenario268,0,100,0,40,0,-60,40,0,80,0.8,False,1.051,0
scenario269,1,60,20,100,20,30,100,40,100,0.4,False,0.774,0
scenario270,1,60,100,100,100,0,20,20,60,0.6,False,0.95,0
scenario271,1,60,0,100,80,30,100,0,60,0.4,False,0.83,0
scenario272,1,60,0,40,80,0,80,40,0,0.8,False,0.894,0
scenario273,1,80,40,80,40,30,60,100,60,0.6,False,0.866,0
scenario274,0,100,20,80,80,-30,40,40,60,0.6,False,1.087,0
scenario275,1,60,20,100,80,0,60,40,100,0.6,False,0.806,0
scenario276,1,60,0,100,100,30,100,0,20,0.6,False,0.75,0
scenario277,1,60,0,100,100,30,100,0,20,0.6,False,0.772,0
scenario278,0,100,0,60,0,-60,40,0,80,1.0,False,1.035,0
scenario279,0,80,100,60,100,-30,20,20,20,0.6,False,1.122,0
scenario280,0,80,20,60,100,-60,40,60,60,0.8,False,1.095,0
scenario281,0,100,20,20,60,-60,80,20,80,0.6,False,1.069,0
scenario282,0,60,100,100,100,0,20,0,20,0.6,False,1.159,0
scenario283,0,100,20,100,60,0,40,20,40,0.6,False,1.154,0
scenario284,1,80,20,0,40,30,80,100,40,0.2,False,0.859,0
scenario285,0,60,0,100,60,0,0,0,20,0.6,False,1.036,0
scenario286,0,80,40,40,0,-90,40,0,80,1.0,False,1.012,0
scenario287,1,40,100,100,0,30,20,20,80,0.8,False,0.814,0
scenario288,0,100,20,100,100,-30,60,40,40,0.4,False,1.083,0
scenario289,1,80,0,60,0,30,40,100,80,0.4,False,0.933,0
scenario290,0,60,40,0,60,90,20,80,60,0.1,False,1.149,0
scenario291,1,0,80,0,40,-30,20,80,80,0.2,False,0.912,0
scenario292,0,0,40,0,20,-60,20,80,40,0.6,False,0.99,0
scenario293,1,60,0,100,80,30,80,20,80,0.1,False,0.863,0
scenario294,1,60,0,80,80,30,100,20,20,0.6,False,0.953,0
scenario295,1,80,40,60,0,90,20,0,20,0.4,False,0.758,0
scenario296,1,60,0,100,80,-60,100,20,40,0.6,False,0.784,0
scenario297,1,100,0,40,20,30,0,40,60,0.1,False,0.848,0
scenario298,1,80,0,60,20,30,40,100,60,0.2,False,0.784,0
scenario299,0,80,20,100,0,30,20,80,100,0.4,False,1.096,0
scenario300,1,80,60,60,20,60,20,20,20,0.6,False,0.926,0
scenario301,1,80,40,60,0,90,20,0,20,0.4,False,0.94,0
scenario302,1,80,40,40,20,60,20,0,0,0.4,False,0.949,0
scenario303,1,100,20,80,20,60,80,0,20,0.4,False,0.859,0
scenario304,1,80,20,40,0,90,80,0,40,1.0,False,0.837,0
scenario305,1,80,100,100,60,60,20,0,20,0.2,False,0.819,0
scenario306,1,80,40,60,0,90,40,20,40,0.6,False,0.79,0
scenario307,1,60,100,40,0,60,40,100,20,0.4,False,0.781,0
scenario308,1,60,60,80,0,60,20,0,40,1.0,False,0.766,0
scenario309,1,20,60,60,0,90,40,80,40,0.4,False,0.909,0
scenario310,0,60,40,80,0,90,0,20,0,0.4,False,1.192,0
scenario311,1,60,40,80,20,90,20,0,40,0.6,False,0.818,0
scenario312,0,100,60,60,20,60,40,20,20,0.4,False,1.208,0
scenario313,1,60,60,80,0,60,20,0,40,1.0,False,0.831,0
scenario314,0,100,60,60,20,60,40,20,20,0.4,False,1.097,0
scenario315,1,60,80,100,60,30,20,0,80,0.4,False,0.803,0
scenario316,1,100,40,40,20,60,100,0,0,0.6,False,0.795,0
scenario317,1,60,60,80,0,60,0,0,40,1.0,False,0.936,0
scenario318,0,0,80,60,60,60,60,60,40,0.2,False,1.11,0
scenario319,1,60,100,20,100,60,40,80,0,0.4,False,0.762,0
scenario320,0,60,40,80,20,90,100,20,40,0.4,False,1.223,0
scenario321,0,100,60,60,40,60,40,40,20,0.4,False,1.186,0
scenario322,1,100,20,80,40,60,80,20,0,0.2,False,0.859,0
scenario323,0,100,60,100,0,60,0,0,60,1.0,False,1.185,0
scenario324,1,60,40,100,0,90,20,20,40,1.0,False,0.781,0
scenario325,1,60,100,20,100,60,40,80,0,0.4,False,0.767,0
scenario326,1,60,60,80,20,90,20,0,20,1.0,False,0.927,0
scenario327,1,20,40,60,40,60,80,60,40,0.8,False,0.896,0
scenario328,1,80,80,0,60,30,40,20,80,0.4,False,0.849,0
scenario329,1,100,60,80,60,30,20,20,80,0.6,False,0.782,0
scenario330,0,100,40,40,20,30,40,0,40,0.4,False,1.193,0
scenario331,1,40,80,100,0,30,60,0,80,0.8,False,0.839,0
scenario332,0,40,40,80,20,90,80,20,40,1.0,False,1.175,0
scenario333,0,60,80,100,0,-30,80,0,60,1.0,False,1.1,0
scenario334,1,80,60,80,0,60,0,20,60,0.8,False,0.936,0
scenario335,0,100,100,60,40,60,100,20,80,0.1,False,1.083,0
scenario336,0,80,60,60,20,60,20,20,20,0.2,False,1.109,0
scenario337,1,60,100,20,100,60,40,80,0,0.4,False,0.789,0
scenario338,1,80,80,0,20,60,40,0,0,0.4,False,0.877,0
scenario339,0,60,80,80,0,0,100,0,60,1.0,False,1.069,0
scenario340,0,40,80,80,0,-60,80,0,80,1.0,False,1.034,0
scenario341,0,80,80,0,40,30,40,20,80,0.2,False,1.169,0
scenario342,0,60,0,0,80,30,40,100,0,0.6,False,1.224,0
scenario343,1,0,40,60,80,90,60,0,80,1.0,False,0.783,0
scenario344,0,100,80,60,80,30,0,20,60,0.6,False,1.107,0
scenario345,0,100,60,80,20,60,100,0,40,0.2,False,1.12,0
scenario346,0,40,100,100,20,0,80,0,60,1.0,False,1.08,0
scenario347,0,0,80,100,40,90,0,0,40,0.8,False,1.191,0
scenario348,1,40,100,40,100,60,40,80,20,0.4,False,0.828,0
scenario349,1,0,40,60,80,90,60,0,80,1.0,False,0.797,0
scenario350,1,40,100,100,80,0,80,20,60,1.0,False,0.937,0
scenario351,0,0,60,80,40,60,0,20,60,1.0,False,1.182,0
scenario352,1,20,40,40,80,90,40,20,100,1.0,False,0.92,0
scenario353,0,40,80,80,0,-60,100,0,60,0.8,False,1.063,0
scenario354,0,20,40,40,80,0,40,0,60,1.0,False,1.11,0
scenario355,1,100,0,0,40,30,60,100,20,0.6,False,0.967,0
scenario356,0,80,80,0,40,60,40,0,60,0.2,False,1.141,0
scenario357,0,20,80,80,20,90,100,0,80,0.2,False,1.182,0
scenario358,1,80,60,40,20,90,20,0,20,0.4,False,0.928,0
scenario359,0,0,80,80,40,90,0,0,40,0.8,False,1.209,0
scenario360,1,100,60,60,100,0,0,40,60,0.4,False,0.709,0
scenario361,1,80,0,60,0,30,40,100,80,0.4,False,0.78,0
scenario362,1,100,60,60,100,0,0,60,60,0.6,False,0.94,0
scenario363,1,20,100,0,40,-30,0,60,80,0.2,False,0.791,0
scenario364,1,0,80,0,20,0,40,100,60,0.4,False,0.79,0
scenario365,1,60,0,60,40,0,20,80,80,0.2,False,0.866,0
scenario366,0,20,40,60,20,-60,40,80,80,0.4,False,1.262,0
scenario367,1,0,100,0,40,-30,20,60,40,0.6,False,0.707,0
scenario368,1,60,60,60,20,60,20,0,20,0.6,False,0.826,0
scenario369,1,60,0,80,80,0,0,60,20,0.8,False,1.014,0
scenario370,1,80,60,60,20,30,20,20,20,0.6,False,0.793,0
scenario371,1,100,0,40,20,0,0,40,80,0.1,False,0.797,0
scenario372,1,100,60,60,100,0,0,40,80,0.4,False,0.992,0
scenario373,1,0,100,0,40,-30,20,60,40,0.6,False,0.953,0
scenario374,1,20,80,0,80,0,0,60,20,0.6,False,0.777,0
scenario375,1,20,100,0,20,-30,40,60,40,0.8,False,0.76,0
scenario376,0,0,100,0,100,-60,0,20,40,0.8,False,1.05,0
scenario377,0,100,100,0,20,-30,40,100,40,0.8,False,1.091,0
scenario378,0,0,80,0,40,-30,40,40,20,0.8,False,1.298,0
scenario379,0,0,100,20,80,-90,80,40,40,0.4,False,1.284,0
scenario380,0,20,80,0,20,0,40,60,40,0.8,False,1.128,0
scenario381,1,20,40,0,20,0,20,40,60,0.8,False,0.822,0
scenario382,1,20,100,0,60,-30,20,40,60,0.2,False,0.733,0
scenario383,0,20,100,0,40,-30,0,40,40,0.1,False,1.059,0
scenario384,1,0,60,100,40,0,0,60,40,0.6,False,0.899,0
scenario385,1,20,100,0,60,-30,20,40,60,0.2,False,0.803,0
scenario386,1,40,100,20,60,0,20,40,20,0.8,False,0.888,0
scenario387,1,20,100,0,80,-30,0,40,20,0.6,False,0.925,0
scenario388,0,0,60,100,40,-30,20,60,60,0.6,False,1.038,0
scenario389,0,0,100,80,100,0,40,40,40,0.6,False,1.044,0
scenario390,0,0,60,0,20,0,60,60,40,1.0,False,1.069,0
scenario391,1,20,100,20,100,-60,20,20,40,0.6,False,0.895,0
