PathInteraction,GoalEgo,WindIntensity,RoadFriction,FogDistance,StartOther,PrecipitationDeposits,Cloudiness,FogDensity,GoalOther,Precipitation,Wetness,TimeOfDay,StartEgo,Min_TTC,Collision_Occurred
c4,right,20,0.2,20,right,100,20,0,base,40,80,30,left,4.47015048120786,False
c4,base,0,0.4,40,right,40,0,40,base,60,60,90,left,2.5537889034581402,False
c1,right,0,0.8,40,left,100,20,100,right,0,100,0,base,3.307009930474772,False
c1,left,40,0.6,80,left,0,60,80,right,80,20,-90,base,2.4459747753198764,False
c1,right,100,0.2,60,base,0,80,40,right,100,40,-30,left,3.2387320645171913,False
c2,left,60,0.8,20,base_left_lane,100,40,20,left,40,40,0,right,4.190213398135154,False
c1,right,0,0.2,0,left,0,40,40,right,20,40,-60,base,0.0,True
c4,base,0,0.6,20,right,0,100,60,base,60,100,30,left,1.595427865191391,False
c2,left,0,1.0,100,base_left_lane,40,40,60,left,60,40,-90,right,6.156552634984275,False
c1,right,20,0.1,80,base_left_lane,100,0,60,left,20,100,-90,left,0.9832571536343796,False
c1,right,80,0.2,40,left,100,20,100,right,80,40,30,base,2.5034599284997907,False
c1,right,0,0.2,100,left,0,0,100,right,20,40,-90,base,4.23364485280842,False
c2,left,0,0.1,60,base_left_lane,80,0,20,left,20,40,0,right,4.626086241930427,False
c2,left,0,1.0,60,base_left_lane,100,80,80,left,100,80,60,right,5.41047251155816,False
c1,left,100,0.8,60,left,0,0,80,right,80,100,-30,base,2.6383995137030523,False
c1,left,80,0.8,60,left,20,60,20,right,100,0,0,base,2.2012256084121473,False
c4,base,20,1.0,100,right,100,0,60,base,60,0,60,left,2.824451064411981,False
c1,right,80,0.1,100,left,40,60,60,right,40,0,60,base,0.0,True
c1,right,20,0.1,0,base_left_lane,0,0,60,left,60,60,30,left,0.9841481730676618,False
c2,base,40,0.4,0,base_left_lane,20,60,60,left,0,40,60,right,2.427005898355268,False
c4,base,100,0.2,80,left,80,80,20,right,0,80,60,right,0.9966556931700811,False
c1,right,80,1.0,60,base,0,100,40,right,100,40,30,left,3.4373544814902885,False
c4,base,80,0.2,100,right,0,60,20,base,80,0,60,left,3.6451020838454684,False
c2,left,60,0.6,80,right,60,60,60,base,80,80,90,base,1.9144539952711763,False
c2,base,60,0.6,0,base_left_lane,60,20,60,left,0,60,60,right,2.799084465684978,False
c1,left,20,0.2,100,left,0,20,20,right,0,20,60,base,2.253070378995479,False
c1,right,80,0.6,40,left,80,100,60,right,80,40,30,base,0.0,True
c1,left,60,0.6,80,left,60,60,40,right,100,0,0,base,1.8645914086800757,False
c2,left,100,0.4,80,base_left_lane,20,80,40,left,0,0,30,right,3.4107958721960068,False
c4,base,100,0.4,40,right,20,0,0,base,80,20,90,left,1.976630656839262,False
c4,base,100,0.4,80,right,80,60,20,base,100,40,60,left,1.9754629489053477,False
c1,right,80,0.8,20,base,20,100,100,right,80,0,60,left,3.340047917957423,False
c1,right,0,0.8,40,left,100,40,0,right,0,0,60,base,1.9625045804922319,False
c2,left,0,0.8,40,right,40,40,20,left,40,60,90,base,4.524914745045159,False
c2,left,40,0.4,20,base_left_lane,20,100,0,left,80,60,0,right,4.819866549849081,False
c4,base,40,0.2,40,right,40,40,20,base,60,60,90,left,1.9878460627536725,False
c4,base,80,1.0,20,left,60,20,20,right,80,100,-90,right,0.8385042932385566,False
c2,base,0,1.0,80,base_left_lane,0,0,80,left,40,0,90,right,3.0784737511445734,False
c2,left,0,1.0,60,base_left_lane,20,0,20,left,0,80,0,right,4.645991691000396,False
c2,left,80,0.8,0,base_left_lane,40,60,0,left,100,40,-90,right,5.048406397106034,False
c1,right,60,1.0,60,base,80,20,100,right,0,0,-90,left,3.1854634605007073,False
c1,right,60,0.6,20,base_left_lane,40,80,100,left,20,0,0,left,1.0317285138218737,False
c1,right,0,0.2,100,left,60,20,60,right,20,20,-30,base,3.3676868171191954,False
c4,base,40,1.0,40,right,60,60,20,base,80,100,-90,left,3.7495797047424664,False
c1,right,80,0.1,80,left,0,100,40,right,0,20,0,base,2.034471895049144,False
c4,base,0,0.1,60,left,40,60,60,right,40,60,-90,right,0.9894800606083602,False
c1,left,40,0.1,0,left,0,60,0,right,0,0,-60,base,3.244988492075199,False
c2,base,80,0.6,0,base_left_lane,100,0,40,left,100,80,90,right,3.282508472487166,False
c1,right,80,0.6,40,base,20,80,0,right,80,0,30,left,3.830935562094415,False
c1,right,0,0.8,80,left,40,60,40,right,40,80,-90,base,3.3233500404047946,False
c4,base,20,0.6,80,right,100,100,80,base,20,0,0,left,3.2465778515495596,False
c4,base,100,1.0,20,right,20,100,100,base,60,100,0,left,1.5974404905366566,False
c1,right,60,0.1,40,base,80,20,60,right,20,20,90,left,3.116238544557846,False
c1,left,80,0.6,40,left,60,100,80,right,0,40,60,base,2.8673327364061083,False
c4,base,60,0.1,80,right,80,40,60,base,20,80,90,left,2.8282928153041027,False
c2,left,100,0.4,0,base_left_lane,80,20,0,left,80,60,90,right,6.441748962871574,False
c4,base,60,0.8,60,right,0,80,0,base,40,100,90,left,2.6779978262731152,False
c4,base,20,0.4,20,left,100,40,0,base,0,100,90,right,117.13925956775573,False
c2,base,0,0.1,80,base_left_lane,100,80,20,left,60,0,-90,right,3.622850130924005,False
c4,base,0,0.6,60,right,80,80,0,base,20,0,60,left,2.588606387275099,False
c4,right,0,0.8,0,right,0,40,0,base,20,100,30,left,4.217753535605867,False
c2,left,80,0.2,0,right,100,40,60,left,100,0,60,base,3.6172935479220514,False
c2,left,60,0.8,40,base_left_lane,80,20,80,left,80,100,0,right,4.390196943958483,False
c4,right,0,0.1,60,right,100,100,20,base,20,20,-90,left,3.4910710433000665,False
c4,base,100,0.1,0,right,20,60,20,base,60,80,0,left,2.5259233439344535,False
c2,left,20,1.0,20,base_left_lane,0,20,100,left,20,0,30,right,2.9150317663183487,False
c2,left,0,1.0,80,base_left_lane,0,20,60,left,80,0,0,right,2.250294276023613,False
c4,base,0,0.2,40,left,20,40,0,base,20,40,30,right,3.4668963784289506,False
c4,base,40,0.6,60,right,100,40,80,base,40,0,90,left,3.8455680201614544,False
c2,base,80,0.8,20,base_left_lane,20,80,20,left,40,80,-30,right,3.251246537047116,False
c4,base,20,0.1,0,right,40,80,40,base,100,0,0,left,2.0214537211749173,False
c2,left,80,1.0,20,base_left_lane,80,100,0,left,100,60,90,right,3.1331625674077963,False
c1,right,0,0.6,60,left,40,100,60,right,100,100,0,base,2.0753346510215307,False
c2,left,100,0.2,60,base_left_lane,60,0,40,left,100,20,-90,right,2.8366907901239857,False
c2,base,100,0.1,40,base_left_lane,20,40,80,left,80,20,60,right,2.4196238591064265,False
c4,base,20,0.2,100,right,40,60,60,base,60,60,60,left,2.885853019208606,False
c2,left,20,0.1,100,right,80,40,100,left,0,20,30,base,3.3445363561987973,False
c2,left,60,0.2,80,base_left_lane,80,20,60,left,40,20,0,right,6.161178700743693,False
c2,left,80,0.6,60,base_left_lane,20,100,40,left,80,100,0,right,1.4024844700823522,False
c1,right,100,0.8,40,left,80,40,100,right,20,100,90,base,2.4573618586699975,False
c4,base,100,1.0,40,right,80,100,100,base,100,100,-90,left,2.3227366055991716,False
c4,base,40,0.1,80,left,100,40,20,right,20,20,-30,right,0.8287746082929417,False
c4,base,20,0.2,80,right,0,20,100,base,100,60,30,left,3.0316599542551623,False
c1,left,0,0.6,20,left,80,80,100,right,40,40,30,base,2.172392686430477,False
c2,base,20,0.6,20,base_left_lane,80,60,0,left,0,80,-90,right,2.872646332171519,False
c2,left,80,1.0,60,right,20,60,40,base,0,80,60,base,1.6950647095087594,False
c4,base,40,0.4,20,right,40,20,0,base,40,20,30,left,2.6807199845813665,False
c1,right,40,1.0,100,left,80,60,80,right,100,20,-60,base,2.997722860515692,False
c1,right,40,0.6,100,left,80,100,0,right,40,0,-90,base,3.3733220244345583,False
c1,right,100,0.8,100,left,40,40,20,right,80,20,60,base,4.224310826478694,False
c1,right,60,0.8,100,left,20,100,60,right,20,80,-30,base,1.9577221002704717,False
c1,right,60,0.2,80,left,100,40,40,right,100,20,-30,base,4.059110236646483,False
c1,right,0,0.8,80,left,20,0,40,right,100,0,90,base,2.8515687688828066,False
c1,right,0,0.8,100,left,80,100,60,right,100,0,60,base,3.956016925367217,False
c4,base,20,0.4,80,right,80,40,60,base,60,0,-60,left,2.9096933277728,False
c2,left,0,0.4,0,right,60,60,60,base,80,60,-60,base,1.5944796707901818,False
c4,base,100,1.0,60,right,60,0,40,base,60,60,-90,left,2.7781728117983593,False
c1,right,60,0.1,20,base,60,20,20,right,40,60,-90,left,3.3383282356009345,False
c1,right,40,1.0,100,left,80,20,100,right,100,80,-90,base,0.0,True
c4,base,20,0.8,20,right,40,20,20,base,80,100,30,left,2.399008151100062,False
c1,right,20,0.2,80,left,80,60,100,right,0,20,-30,base,2.4631809601838732,False
c2,left,100,0.6,100,right,0,20,60,base,40,40,90,base,1.9630593025983019,False
c2,base,60,0.1,60,base_left_lane,100,0,0,left,60,0,30,right,2.7962041606827666,False
c2,left,0,0.1,40,right,20,80,80,base,0,0,0,base,1.656389735595755,False
c4,base,60,0.2,20,right,100,100,0,base,60,100,0,left,2.7013981751258034,False
c1,right,100,1.0,0,left,40,0,40,right,0,80,-60,base,2.1288852200934163,False
c1,right,80,0.6,100,left,80,20,100,right,0,0,-90,base,2.3993118488427103,False
c4,right,40,1.0,100,right,20,0,0,base,60,60,-90,left,3.76309991447714,False
c4,right,80,0.4,20,right,0,60,80,base,0,60,90,left,4.3433036698707275,False
c4,right,80,1.0,20,right,20,60,100,base,100,80,60,left,3.3304477432729125,False
c2,base,100,0.8,0,base_left_lane,100,0,20,left,0,80,-90,right,3.9775692796333133,False
c1,left,80,0.1,0,left,20,80,20,right,20,100,-60,base,3.0102198682850783,False
c1,right,40,0.4,0,base_left_lane,0,0,60,left,80,80,30,left,1.1780970351774542,False
c2,left,40,0.2,20,base_left_lane,20,20,100,left,0,0,0,right,3.584145567242742,False
c2,left,80,1.0,20,base_left_lane,40,100,80,left,20,100,60,right,2.3277639114955333,False
c1,right,40,0.8,0,left,100,100,20,right,60,0,-30,base,0.0,True
c2,left,20,0.8,0,base_left_lane,20,40,60,left,60,100,-60,right,2.6846533702224433,False
c1,right,100,1.0,60,left,60,80,100,right,60,40,-90,base,2.3493706080182544,False
c1,right,80,0.1,100,left,40,20,20,right,80,80,60,base,0.0,True
c2,left,80,0.4,60,base_left_lane,100,100,20,left,0,100,-90,right,5.523891847302279,False
c4,right,60,0.6,40,right,0,20,20,base,100,80,90,left,4.356509582106934,False
c4,base,40,0.8,20,right,0,60,40,base,40,60,-60,left,1.8577245527867134,False
c2,left,60,0.6,40,right,100,20,0,base,20,40,30,base,1.7170619979191986,False
c2,left,0,0.1,60,base_left_lane,100,80,60,left,100,40,-30,right,3.03359159699981,False
c2,left,80,0.1,0,right,60,40,100,left,20,0,30,base,3.5226932850272883,False
c2,left,60,0.4,100,base_left_lane,60,0,60,left,80,0,60,right,6.357283661752715,False
c4,base,60,0.4,40,right,20,80,100,base,20,60,-60,left,2.483529512523681,False
c4,base,20,0.2,80,left,40,0,60,right,0,60,-60,right,0.974035326637674,False
c4,base,40,1.0,20,right,20,100,60,base,60,60,30,left,1.5990318219492425,False
c2,left,80,0.8,20,base_left_lane,40,100,0,left,100,0,60,right,3.631494534848904,False
c4,base,40,0.4,0,right,40,20,20,base,60,60,-90,left,2.519218544271637,False
c1,left,0,0.8,0,left,100,80,60,right,100,80,-60,base,2.6720191397997017,False
c2,left,0,0.4,80,base_left_lane,20,40,80,left,80,60,30,right,1.8313525359847516,False
c1,right,20,1.0,20,left,20,60,40,right,100,80,-90,base,3.8982275868529928,False
c2,left,20,1.0,80,base_left_lane,0,60,0,left,40,100,30,right,4.293483485766112,False
c1,right,80,0.2,0,left,60,0,60,right,80,100,-90,base,5.279305809025866,False
c1,right,80,0.6,40,left,100,100,60,right,40,80,30,base,5.176498009251962,False
c2,left,60,1.0,100,base_left_lane,40,100,80,left,60,20,-60,right,4.982309207501703,False
c1,right,0,0.6,40,left,40,20,100,right,100,100,-30,base,3.9086541969753834,False
c2,left,20,0.1,60,right,0,60,80,left,40,80,-90,base,3.2375107090947415,False
c1,left,40,0.4,80,left,20,0,100,right,20,60,30,base,3.26216633614338,False
c2,left,100,1.0,20,base_left_lane,60,100,0,left,0,80,-90,right,4.0885821757677085,False
c2,left,100,0.4,80,base_left_lane,0,0,0,left,100,40,-60,right,6.441191619855754,False
c4,base,80,0.1,40,right,0,60,40,base,100,100,-90,left,2.4682604610969916,False
c2,left,40,1.0,100,base_left_lane,80,20,100,left,0,0,0,right,7.004706322969794,False
c4,base,40,0.2,40,left,20,60,40,right,100,100,0,right,0.0,True
c4,base,80,0.6,60,left,60,60,0,base,80,100,-60,right,2.36086097922702,False
c1,right,0,0.2,60,left,0,60,100,right,20,20,-60,base,0.0,True
c1,right,60,0.6,40,left,60,60,60,right,100,0,-60,base,0.0,True
c2,left,40,1.0,40,base_left_lane,60,40,80,left,60,60,-90,right,3.1106943275551733,False
c4,base,20,0.6,40,left,100,20,40,right,80,40,-90,right,0.5335653826793778,False
c2,base,80,0.6,80,base_left_lane,60,60,80,left,0,60,-30,right,2.796539217239476,False
c2,base,20,0.6,20,base_left_lane,100,40,0,left,100,100,90,right,3.1365140651599015,False
c4,base,80,0.6,40,right,20,20,40,base,60,40,0,left,3.1589828612842443,False
c4,right,80,0.1,20,right,40,0,40,base,60,100,-30,left,4.191530995874192,False
c4,base,40,0.6,60,right,40,80,60,base,60,0,-30,left,2.2108661232322433,False
c2,left,0,0.1,80,base_left_lane,100,40,80,left,0,40,60,right,4.408590920074091,False
c2,base,60,0.8,20,base_left_lane,100,80,100,left,80,80,-90,right,2.654037891035229,False
c1,left,80,0.6,20,left,0,20,0,right,40,100,-60,base,2.3993505503680526,False
c2,left,0,1.0,80,base_left_lane,40,100,40,left,100,40,-30,right,4.479752751923294,False
c2,left,0,0.6,60,base_left_lane,60,80,100,left,40,80,0,right,3.452951512052767,False
c4,right,20,0.6,40,right,60,60,60,base,60,40,-30,left,4.050174692476553,False
c2,left,80,0.2,100,right,0,40,0,base,40,0,30,base,1.775356571474899,False
c1,left,100,0.2,40,left,40,60,80,right,40,20,90,base,2.3245576687604323,False
c2,base,60,1.0,40,base_left_lane,100,80,100,left,60,20,90,right,3.3569311876883448,False
c1,right,80,0.8,40,base,20,80,60,right,20,20,-30,left,3.3384243122148045,False
c2,left,0,0.8,80,right,20,60,100,base,100,40,60,base,1.6849925440973128,False
c1,left,20,0.4,40,left,80,40,0,right,100,60,0,base,3.1941061537211284,False
c1,right,20,0.1,60,base,40,20,20,right,100,100,-90,left,3.175614274340877,False
c4,base,0,0.1,0,right,100,40,80,base,80,0,90,left,2.318862239511918,False
c4,base,0,0.2,20,right,100,60,80,base,80,20,-90,left,2.425498455632424,False
c4,base,0,1.0,60,left,20,0,20,right,100,60,-90,right,1.3775292225974736,False
c2,left,0,0.4,20,base_left_lane,100,40,80,left,100,20,60,right,2.0166543038022056,False
c4,base,100,0.4,60,left,60,60,20,right,0,80,-30,right,0.9223372059731911,False
c2,left,60,0.4,0,right,60,80,80,left,0,80,90,base,2.9236648230669977,False
c2,left,20,0.4,40,base_left_lane,0,100,0,left,80,40,-30,right,4.62124621629429,False
c2,left,60,0.6,40,base_left_lane,20,0,60,left,60,60,30,right,3.2291000121098627,False
c1,right,40,0.4,100,base_left_lane,40,100,100,left,20,0,90,left,1.119276993485855,False
c2,left,20,0.6,80,base_left_lane,40,100,100,left,80,0,60,right,3.546710619999121,False
c4,base,60,0.8,60,right,80,0,20,base,80,80,60,left,1.869796289018665,False
c1,right,80,1.0,20,left,80,100,100,right,80,100,-90,base,3.260688958391468,False
c4,base,40,0.6,100,left,40,20,60,base,40,0,-30,right,36.521304538405616,False
c4,base,60,0.1,80,left,100,20,20,right,0,0,30,right,0.9631810814638415,False
c1,right,80,0.8,20,left,80,0,0,right,40,80,60,base,0.0,True
c4,right,0,0.6,0,right,20,80,0,base,60,40,30,left,5.8189548675799365,False
c2,base,40,0.1,100,base_left_lane,40,20,60,left,60,80,-30,right,3.058440655170425,False
c2,left,40,0.8,100,right,40,80,20,base,80,100,0,base,1.8105520943496833,False
c4,base,60,0.8,60,left,0,60,80,base,60,0,30,right,4.128644636125335,False
c2,left,80,0.1,80,base_left_lane,60,60,0,left,80,20,30,right,6.812628418776253,False
c1,right,60,1.0,20,left,60,100,60,right,80,0,-60,base,0.5403032427629058,False
c4,base,80,0.8,40,left,40,100,100,base,80,80,0,right,2.7840694542999183,False
c1,right,0,0.8,100,left,40,20,20,right,40,80,-90,base,3.037574428824392,False
c4,right,60,1.0,60,right,100,20,80,base,40,60,0,left,4.20882234220433,False
c2,base,100,0.6,40,base_left_lane,60,60,80,left,0,60,60,right,3.9040815257152266,False
c4,base,40,0.6,100,right,60,100,20,base,40,60,-90,left,2.6212996248782066,False
c2,left,80,0.1,80,base_left_lane,80,0,0,left,60,20,90,right,3.6346742356714903,False
c2,base,100,0.8,0,base_left_lane,100,80,20,left,40,40,-30,right,3.1925482946966666,False
c1,left,80,0.1,100,left,60,80,80,right,20,80,-60,base,3.2997113422349083,False
c1,right,60,0.1,80,base,80,80,20,right,40,20,0,left,3.629919452280297,False
c1,right,0,0.4,60,left,40,40,80,right,100,40,-90,base,4.050152390312304,False
c1,right,80,0.2,20,left,60,0,20,right,60,80,30,base,0.4969573297980481,False
c2,left,100,0.2,80,base_left_lane,20,60,0,left,80,60,60,right,3.645099789314735,False
c4,base,0,1.0,20,right,80,0,100,base,100,60,0,left,2.1325674923136555,False
c1,right,80,0.4,100,left,20,100,20,right,80,20,-60,base,1.9932454421240502,False
c1,right,20,0.6,40,left,40,0,20,right,60,60,-30,base,0.0,True
c4,base,60,0.1,80,right,80,20,0,base,40,80,0,left,2.3933238457081916,False
c2,left,100,0.1,80,right,60,0,60,left,0,100,-30,base,3.170279444666175,False
c2,base,40,0.4,100,base_left_lane,100,0,80,left,80,20,30,right,3.2078477944077095,False
c4,base,60,1.0,100,right,0,0,0,base,40,0,-60,left,2.8727626827399044,False
c1,left,80,0.4,40,left,40,80,0,right,40,40,90,base,2.946709758715401,False
c4,right,0,0.1,20,right,60,60,0,base,40,0,-90,left,4.405189192605676,False
c4,right,100,0.8,0,right,100,60,80,base,80,60,60,left,3.22483699581427,False
c2,left,40,0.4,100,right,100,100,80,left,0,40,90,base,2.504802046035825,False
c1,right,40,0.8,40,base,40,40,0,right,100,60,60,left,3.152395204650785,False
c2,base,80,0.4,0,base_left_lane,20,100,0,left,0,20,-90,right,3.671733381860368,False
c4,base,40,1.0,60,right,20,60,60,base,80,20,0,left,2.615812420736554,False
c4,base,100,0.4,100,right,0,20,80,base,80,80,60,left,2.6106362252136335,False
c2,left,80,1.0,40,base_left_lane,40,0,60,left,0,40,0,right,2.484839763555759,False
c2,left,20,0.2,40,base_left_lane,60,100,40,left,100,20,-60,right,2.4381679505254814,False
c1,right,100,0.2,40,left,0,60,40,right,100,20,-60,base,0.0,True
c2,left,60,0.1,0,base_left_lane,0,80,40,left,100,60,-60,right,1.7487510614637627,False
c1,left,60,0.6,40,left,60,80,20,right,80,100,60,base,2.843038176743468,False
c4,base,100,0.6,20,right,80,80,80,base,0,60,-90,left,3.08551796852051,False
c2,left,100,0.1,100,right,40,100,60,base,0,40,60,base,1.732025677745117,False
c2,base,40,0.6,0,base_left_lane,40,100,40,left,20,0,-60,right,2.6650679253532026,False
c2,left,100,0.4,40,right,20,100,60,base,20,20,-90,base,1.8946163434960956,False
c4,base,0,0.1,60,left,40,60,40,right,40,40,90,right,1.0072109170927195,False
c2,left,20,0.8,0,right,0,40,100,base,0,40,-30,base,1.5399242306759624,False
c1,right,100,0.1,20,left,60,40,80,right,100,60,-90,base,3.631895675074469,False
c4,base,0,0.1,80,right,100,40,60,base,20,100,60,left,3.294499927917735,False
c1,left,60,0.1,60,left,100,20,100,right,40,60,60,base,2.6757205174291285,False
c2,left,40,0.4,80,base_left_lane,80,60,20,left,0,60,90,right,5.153062411233718,False
c1,right,80,0.1,80,left,0,60,60,right,80,40,90,base,3.612484504001322,False
c1,right,40,0.4,100,left,20,60,20,right,40,0,60,base,0.0,True
c4,base,60,0.4,100,right,80,40,80,base,40,80,30,left,2.6545487888988086,False
c4,base,20,0.1,80,left,80,40,40,base,20,40,-90,right,2.5777870847687114,False
c1,right,80,0.8,60,base,100,100,60,right,60,40,90,left,3.0751277965012704,False
c4,base,40,0.6,100,left,0,40,0,base,0,100,-60,right,2.1697427457014378,False
c2,left,100,0.1,0,base_left_lane,80,60,60,left,0,100,90,right,2.1068260547598543,False
c1,right,60,1.0,60,left,40,20,100,right,60,80,-90,base,2.643816642836597,False
c1,left,20,0.8,60,left,80,80,80,right,20,40,0,base,3.223454326481376,False
c2,left,0,0.2,20,base_left_lane,20,0,80,left,0,20,-30,right,6.503427032928887,False
c4,right,40,0.2,100,right,60,80,100,base,40,100,0,left,4.270960408144536,False
c4,right,40,0.1,0,right,20,40,20,base,100,40,30,left,2707.8886268982296,False
c1,right,0,0.4,0,base,20,0,0,right,60,0,60,left,6.387281406054614,False
c4,base,40,0.8,80,right,0,20,20,base,100,0,60,left,2.1662709769748223,False
c2,left,100,0.4,20,base_left_lane,20,0,80,left,80,100,-90,right,1.023393361544018,False
c4,base,100,0.6,60,left,0,60,80,right,60,60,-60,right,2.590990087394306,False
c2,base,80,0.1,60,base_left_lane,60,20,100,left,80,20,-30,right,3.0081619530034835,False
c2,left,40,0.2,0,right,20,60,20,left,60,80,-90,base,2.160473714694395,False
c4,base,80,0.4,0,right,60,100,40,base,80,0,-90,left,1.9850064008548698,False
c4,base,80,0.1,0,left,60,40,40,base,60,40,-30,right,4.226480534155291,False
c4,right,80,0.6,60,right,80,60,40,base,60,100,-60,left,3.289250317172484,False
c1,left,80,0.6,0,left,40,100,40,right,60,80,0,base,3.4507167642894587,False
c2,base,60,0.2,100,base_left_lane,0,20,40,left,0,40,0,right,3.1871025200781657,False
c4,base,0,0.1,100,right,20,100,100,base,40,20,30,left,3.513251802467219,False
c4,base,40,0.2,80,right,100,20,60,base,60,20,-90,left,3.590594797535707,False
c2,left,60,0.8,0,right,100,100,40,left,100,100,90,base,3.8994474453150105,False
c2,left,40,0.1,40,base_left_lane,100,40,60,left,40,60,-90,right,3.4956430195419403,False
c2,left,80,0.6,80,base_left_lane,60,40,40,left,60,0,0,right,3.4567279585576567,False
c2,base,100,0.4,100,base_left_lane,100,100,0,left,100,40,30,right,2.66669164501662,False
c1,right,80,0.8,0,left,0,20,0,right,40,60,-60,base,3.3026713326317463,False
c1,right,80,0.6,0,base,40,40,80,right,100,100,0,left,1.5492862292640348,False
c1,right,60,1.0,20,left,60,100,0,right,40,40,-60,base,2.9890572183579436,False
c4,base,40,0.6,80,right,40,60,60,base,100,0,30,left,4.311667766099188,False
c2,left,80,0.1,40,base_left_lane,100,0,0,left,60,0,-90,right,4.093777943372622,False
c4,right,0,0.1,40,right,80,40,40,base,60,20,0,left,2.1521838493734986,False
c2,left,20,0.1,20,right,80,60,80,left,40,40,30,base,1.0275622830993782,False
c4,base,80,0.2,0,left,60,60,20,right,80,20,60,right,1.7787139888317702,False
c4,base,80,1.0,80,left,60,0,60,base,100,20,-60,right,2.4570749221899133,False
c1,right,40,0.4,20,left,100,100,0,right,100,80,60,base,2.784590326296077,False
c4,base,60,0.4,60,left,20,80,60,base,60,40,30,right,3.4961984642207056,False
c2,left,60,0.4,20,base_left_lane,100,80,100,left,0,100,-90,right,2.871831354820265,False
c4,base,20,0.4,80,right,60,40,60,base,20,60,-60,left,4.6547609729381145,False
c2,left,80,0.1,40,base_left_lane,0,60,0,left,100,20,0,right,2.804666963813393,False
c1,left,100,0.8,60,left,40,60,80,right,20,40,-60,base,1.7320585452533943,False
c1,left,0,0.6,20,left,80,20,20,right,40,0,-90,base,23.50389110204404,False
c4,base,80,0.4,100,left,40,60,80,base,60,20,-90,right,7.224794000710383,False
c4,right,20,0.6,40,right,40,100,100,base,20,60,30,left,3.368728972202406,False
c4,right,20,0.2,0,right,100,60,100,base,20,0,30,left,5.305415706237616,False
c4,base,80,1.0,100,left,60,40,60,base,20,20,90,right,4.297988443110899,False
c4,right,20,1.0,0,right,60,40,0,base,40,100,-60,left,1.004101703535558,False
c1,right,100,0.1,100,base_left_lane,60,60,60,left,20,20,-60,left,1.717689163401541,False
c4,base,20,0.1,20,right,20,100,0,base,60,0,-30,left,3.178324850492267,False
c1,right,80,0.2,0,left,60,40,0,right,20,0,30,base,3.1842522760354766,False
c2,base,100,0.1,80,base_left_lane,40,80,20,left,80,40,-60,right,3.1993848051460474,False
c1,right,100,0.6,40,left,40,80,0,right,60,20,60,base,4.473623368817428,False
c1,right,80,0.6,80,left,100,80,40,right,60,0,60,base,2.245684648586532,False
c4,base,100,0.8,80,right,60,40,0,base,20,0,-90,left,2.687959980341829,False
c2,left,60,0.1,0,base_left_lane,60,0,20,left,0,80,-90,right,2.509128191089595,False
c4,base,80,0.2,80,right,100,20,80,base,100,60,-90,left,1.7825221719746973,False
c4,base,80,0.2,40,right,20,40,80,base,60,80,-90,left,2.6852567366183586,False
c4,base,100,0.6,0,left,80,40,80,base,0,80,-90,right,3.2385564146458075,False
c1,right,40,0.8,100,left,40,80,20,right,60,20,-60,base,1.7846325635909033,False
c2,left,40,0.2,0,right,60,40,0,base,100,80,30,base,3.072827053492988,False
c1,right,80,0.8,40,left,0,0,40,right,100,100,30,base,2.7076798541273903,False
c1,right,60,1.0,0,left,40,0,100,right,0,0,60,base,2.968655901945129,False
c1,right,100,0.8,60,base,60,40,0,right,100,40,-30,left,3.6183739396004726,False
c1,right,20,0.6,60,left,100,40,60,right,20,0,0,base,2.4562415406756317,False
c4,base,40,0.2,40,right,80,20,60,base,60,100,60,left,2.0751668302954998,False
c1,left,100,0.4,60,left,20,20,0,right,20,80,-60,base,2.3495426108893223,False
c2,left,80,0.8,20,base_left_lane,40,60,40,left,80,100,30,right,3.6546412107454396,False
c1,left,60,1.0,60,left,80,60,60,right,100,0,0,base,3.658192062150879,False
c2,left,20,0.1,80,base_left_lane,60,0,40,left,20,0,-90,right,2.119432826235067,False
c4,base,80,0.2,20,left,40,80,0,base,0,80,-90,right,4.38781987353234,False
c4,right,60,0.2,60,right,0,60,60,base,0,40,0,left,4.433016959930025,False
c2,left,80,1.0,80,base_left_lane,20,60,20,left,100,40,-90,right,5.0328121634410685,False
c1,right,0,0.4,80,base,100,80,40,right,40,40,60,left,3.2598821790039514,False
c4,right,20,0.1,60,right,100,20,80,base,60,40,-60,left,2.9202441352722515,False
c4,base,80,0.1,100,right,100,40,60,base,20,40,-30,left,2.691232224274812,False
c2,base,40,0.6,80,base_left_lane,20,20,60,left,60,80,-60,right,1.8358276011682355,False
c2,left,100,1.0,60,right,60,100,20,base,0,20,90,base,1.6795144867904273,False
c2,left,100,0.8,20,right,0,60,20,base,100,0,-60,base,3.5981909068518125,False
c2,left,20,0.2,0,base_left_lane,60,20,100,left,40,0,-60,right,2.9286374269736344,False
c2,left,60,0.2,60,right,0,60,60,left,100,60,0,base,2.1973566544396643,False
c1,left,80,1.0,60,left,40,0,60,right,100,100,0,base,1.9632384896384956,False
c1,left,0,0.1,40,left,60,60,0,right,80,20,60,base,3.0113135678144114,False
c4,base,0,0.6,20,left,80,80,100,base,0,20,0,right,3.620089204863141,False
c2,base,80,0.4,100,base_left_lane,20,60,80,left,20,40,-90,right,7.101007085849293,False
c2,left,80,1.0,100,base_left_lane,40,40,80,left,20,0,-30,right,3.133844937749297,False
c1,right,40,0.4,40,left,0,40,20,right,20,0,-30,base,3.4680796526674524,False
