Row,z_1,z_2
scenario1,-2.98737171213734,-0.215697152188075
scenario2,-0.0801717712319807,-1.75162808040351
scenario3,2.7133480469199,1.09567631453784
scenario4,-2.75729380292158,-0.790692345356661
scenario5,1.5242620720315,1.04176655165019
scenario6,-1.29378157748311,0.0329756075786873
scenario7,1.3837742329828,-1.22261518082384
scenario8,-0.0364028321273056,1.89343671733295
scenario9,2.88873394776243,-0.0101049067136665
scenario10,0.739764849582421,-1.33908487802382
scenario11,1.2329684315769,-1.28660044672515
scenario12,0.907907493718787,-1.56528642684809
scenario13,-2.01849110241646,-1.50908590177243
scenario14,-2.43803049316096,-0.787421246456397
scenario15,1.48108220533887,1.48465982959736
scenario16,1.78327361812883,1.87099878602537
scenario17,-2.57638381310899,-0.735284748386178
scenario18,-1.56468938140175,-0.644908175913881
scenario19,1.47171296354523,1.88167887561939
scenario20,0.0859874336164242,-1.08054684834965
scenario21,1.89315393959775,1.1076999121527
scenario22,1.69209472009655,0.647929878566883
scenario23,-0.0494513866678509,-0.632079943039693
scenario24,0.676692469743306,1.64242642679255
scenario25,1.31013838860045,-1.30515179402447
scenario26,1.08273942271748,-1.65817788869869
scenario27,-2.99518380063484,-0.792054021617448
scenario28,-2.96110830609407,-1.16118771108114
scenario29,2.53608222431522,-0.868034536357012
scenario30,0.060674976038293,-1.01726795787169
scenario31,-3.96989647385808,-0.692010996716658
scenario32,-1.14875062691333,1.16947273723792
scenario33,1.25723105519438,-1.46203840303675
scenario34,2.14953688987371,0.933948217016017
scenario35,3.04294067171727,-0.954882616098768
scenario36,-3.01365668621007,-0.168211456396543
scenario37,-1.54982206005435,1.06024606622257
scenario38,0.495678952817151,1.51827331612419
scenario39,3.57764319233203,1.9030265259789
scenario40,-1.27860685051319,-1.27823871325493
scenario41,-1.89529637268821,-0.242057936060559
scenario42,1.89057499514463,1.8109384943031
scenario43,1.03080020013502,0.75612844165468
scenario44,3.65369123722516,1.35040308825415
scenario45,0.210590366304353,-0.319587460635106
scenario46,1.42949152318315,0.224954063645884
scenario47,-5.15848583419173,-0.786969368396133
scenario48,0.232580468019028,1.55708504621217
scenario49,-3.44706827611332,-1.12602918249735
scenario50,0.150312450412216,1.55040092671116
scenario51,-2.30352305641598,0.102023923223835
scenario52,1.31785868392704,0.1657936348078
scenario53,1.51324521613038,-1.26759238567679
scenario54,3.09461709276424,0.185163458898037
scenario55,-0.694973150798242,1.24973184229991
scenario56,3.74740417473966,1.07809039246008
scenario57,-2.09131963334429,-0.0845752972019052
scenario58,-2.39570215222059,1.38894601879332
scenario59,-0.582083540268714,-1.59957218766434
scenario60,-1.44351349652579,1.37869264076604
scenario61,-0.99771529120546,1.64063464668282
scenario62,2.09768192004261,-1.56992481504597
scenario63,-2.82676462318772,-0.278936553446888
scenario64,1.51882920661458,-1.19554018841761
scenario65,2.1824898927558,-0.0408803236173532
scenario66,-3.20853692864246,-1.90456713848874
scenario67,0.151381609473543,0.34623195545714
scenario68,-0.444896202581347,1.27509087670026
