Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
scenario46,0,1,2,0,80,40,60,100,40,20,20,0.1
scenario47,0,1,1,2,0,80,20,80,0,20,0,0.2
scenario48,2,0,1,2,60,100,20,100,40,100,60,0.2
scenario49,1,2,2,0,60,60,60,100,20,40,40,0.1
scenario50,1,2,0,1,20,60,40,100,0,80,60,1
scenario51,2,0,1,2,40,80,60,40,60,0,80,1
scenario52,1,0,2,0,60,100,20,100,20,80,20,0.2
scenario53,2,0,1,0,80,60,60,100,40,0,20,0.1
scenario54,1,0,2,0,60,60,0,100,20,20,0,0.4
scenario55,0,1,1,2,60,80,60,80,60,0,80,0.8
scenario56,2,0,1,0,40,40,100,100,100,100,40,0.2
scenario57,2,0,1,2,100,80,20,100,40,100,60,0.2
scenario58,0,1,2,1,60,100,40,60,60,20,80,0.2
scenario59,1,0,2,0,40,60,80,80,40,20,80,0.2
scenario60,1,2,0,2,60,60,80,100,40,60,80,0.4
scenario61,1,2,2,0,60,60,60,100,20,40,40,0.1
scenario62,2,0,1,2,60,80,0,40,60,20,80,0.2
scenario63,1,2,2,0,40,100,40,40,80,0,60,0.8
scenario64,1,2,0,2,40,60,80,100,60,40,80,0.4
scenario65,1,0,2,0,80,60,80,100,20,0,0,0.1
scenario66,2,0,1,2,100,80,20,100,40,100,60,0.1
scenario67,2,1,0,1,40,60,40,100,40,40,20,0.1
scenario68,2,0,1,0,40,40,20,20,100,100,60,0.4
scenario69,2,0,1,0,40,60,60,100,40,20,40,0.2
scenario70,1,0,2,0,80,80,80,100,0,0,0,0.4
scenario71,1,0,2,0,60,100,20,100,0,80,20,0.4
scenario72,0,1,2,1,80,80,20,100,20,100,60,0.4
scenario73,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario74,1,0,2,0,0,40,100,100,60,0,60,0.8
scenario75,0,1,2,1,80,40,100,20,100,60,0,0.2
scenario76,2,0,1,2,0,60,80,80,0,40,40,0.2
scenario77,1,2,0,1,60,80,60,100,20,20,40,0.2
scenario78,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario79,1,2,2,0,80,80,60,100,100,40,40,0.1
scenario80,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario81,1,2,2,0,60,80,60,100,20,40,40,0.2
scenario82,1,2,2,0,60,60,60,80,20,60,40,0.4
scenario83,1,0,2,0,0,40,100,80,100,20,0,0.2
scenario84,1,2,0,1,20,0,40,100,80,20,0,1
scenario85,1,2,2,0,60,80,60,100,20,40,40,0.2
scenario86,2,0,1,0,80,100,60,80,40,60,60,0.4
scenario87,1,2,2,0,60,100,40,80,0,40,100,0.6
scenario88,1,2,2,0,40,80,60,100,20,80,60,0.1
scenario89,2,1,0,1,80,60,40,80,0,20,20,0.2
scenario90,0,1,2,1,60,60,0,80,40,40,100,0.4
scenario91,2,0,0,1,80,100,60,100,40,40,20,0.2
scenario92,1,2,2,0,0,80,40,100,20,60,20,0.2
scenario93,1,2,0,1,60,80,0,100,40,40,60,0.1
scenario94,1,0,2,0,60,80,80,40,0,20,40,0.4
scenario95,0,2,1,2,40,80,60,100,0,60,40,0.2
scenario96,2,0,1,2,40,100,80,100,40,60,20,0.4
scenario97,1,2,2,0,60,80,60,100,20,40,40,0.2
scenario98,1,2,0,1,60,100,0,80,80,80,40,0.1
scenario99,2,0,1,2,40,0,80,20,20,60,0,0.2
scenario100,0,1,2,0,40,100,100,100,40,40,80,0.6
scenario101,1,2,2,0,100,60,0,60,0,40,0,0.2
scenario102,2,0,1,0,20,80,0,100,20,0,60,0.1
scenario103,0,2,1,2,100,100,60,80,20,40,60,0.2
scenario104,1,2,2,0,20,60,20,100,40,80,20,0.8
scenario105,2,0,1,2,20,100,80,100,20,100,40,0.1
scenario106,2,0,0,1,100,80,20,80,20,40,20,0.2
scenario107,1,2,2,0,40,20,0,100,20,40,80,0.4
scenario108,2,1,0,1,60,60,20,80,0,40,20,0.2
scenario109,1,2,2,0,60,80,60,100,20,40,40,0.2
scenario110,0,1,2,1,40,100,80,0,20,80,60,0.1
scenario111,1,2,0,2,80,80,20,80,40,20,0,0.2
scenario112,0,1,2,0,20,100,100,100,60,60,80,0.6
scenario113,1,2,0,1,20,100,60,100,20,100,80,0.1
scenario114,1,0,2,0,60,40,0,80,0,40,100,0.2
scenario115,1,2,2,0,20,60,0,100,20,100,40,0.8
scenario116,0,1,2,0,60,100,20,60,80,100,60,0.1
scenario117,0,2,1,2,100,100,40,60,0,40,60,0.2
scenario118,1,2,2,0,60,40,20,100,60,20,100,0.2
scenario119,0,1,1,2,0,80,100,80,40,100,100,0.4
scenario120,2,0,1,2,0,40,80,100,20,60,20,1
scenario121,1,2,2,0,60,80,60,100,20,40,40,0.2
scenario122,0,1,2,1,40,80,20,80,60,20,0,0.4
scenario123,2,0,1,0,0,40,80,80,20,100,0,1
scenario124,2,1,0,1,40,100,80,80,0,100,40,0.4
scenario125,0,1,2,1,0,40,20,100,40,80,40,0.8
scenario126,2,0,1,0,20,40,100,100,40,80,20,0.8
scenario127,1,0,2,0,0,100,100,60,60,60,60,0.1
scenario128,2,0,1,2,60,80,100,0,40,80,80,0.1
scenario129,0,1,2,1,0,100,100,80,40,100,100,0.6
scenario130,0,2,1,2,60,20,0,80,20,20,100,0.1
scenario131,2,0,0,1,60,100,100,20,40,60,60,0.2
scenario132,2,0,1,2,40,20,0,100,20,100,40,0.8
scenario133,1,2,2,0,60,80,60,100,20,40,40,0.2
scenario134,2,0,1,0,20,20,60,100,40,100,80,0.8
scenario135,2,0,1,2,60,60,80,100,0,20,40,0.1
scenario136,1,0,2,0,20,100,40,100,40,40,20,0.6
scenario137,2,0,0,1,100,80,40,100,0,40,40,0.4
scenario138,1,2,0,2,0,0,80,100,60,80,20,0.8
scenario139,0,1,2,0,20,20,80,80,40,100,0,0.6
scenario140,0,1,2,1,60,20,0,100,40,100,40,0.8
scenario141,2,0,1,2,40,20,0,100,40,80,40,0.8
scenario142,2,0,1,2,0,60,100,100,20,80,60,1
scenario143,2,0,1,0,20,100,60,80,40,100,0,1
scenario144,2,1,0,1,60,20,40,20,60,80,40,0.2
scenario145,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario146,2,0,0,1,0,80,80,100,100,40,0,0.2
scenario147,1,0,2,0,0,20,100,100,100,80,0,0.4
scenario148,1,2,2,0,80,80,40,40,100,40,40,0.2
scenario149,1,0,2,0,20,80,100,100,100,100,20,0.2
scenario150,1,0,2,0,0,60,100,100,100,60,0,0.4
scenario151,1,0,2,0,0,60,100,100,60,0,80,0.2
scenario152,1,2,0,1,80,40,60,80,0,60,40,0.4
scenario153,1,2,2,0,80,0,20,100,80,20,0,1
scenario154,1,2,2,0,60,80,40,100,20,20,0,1
scenario155,1,2,0,1,100,0,20,100,80,40,40,0.2
scenario156,1,0,2,0,0,20,60,100,60,20,60,0.8
scenario157,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario158,1,0,2,0,0,40,100,80,100,40,0,0.4
scenario159,1,0,2,0,20,60,80,100,100,60,20,0.2
scenario160,2,0,1,0,0,80,80,100,100,100,20,0.2
scenario161,1,0,2,0,0,60,100,100,100,80,20,0.4
scenario162,2,0,1,2,20,80,100,100,100,60,20,0.2
scenario163,2,0,0,1,20,60,100,100,100,60,0,0.1
scenario164,0,2,1,2,0,60,0,100,100,60,0,0.2
scenario165,2,0,1,2,0,60,100,80,60,40,100,0.2
scenario166,2,0,1,0,20,60,100,100,100,80,0,0.1
scenario167,0,1,2,0,0,80,80,100,100,60,0,0.2
scenario168,1,0,2,0,20,60,100,100,100,60,20,0.2
scenario169,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario170,2,0,1,2,80,60,80,100,0,80,40,0.2
scenario171,0,1,2,0,0,60,80,100,80,100,40,0.2
scenario172,1,2,0,2,20,80,100,80,100,60,40,0.4
scenario173,1,0,2,0,0,60,80,100,80,100,20,0.2
scenario174,1,0,2,0,80,20,80,100,100,60,0,0.2
scenario175,1,2,0,2,0,80,100,80,100,40,20,0.2
scenario176,2,0,0,1,0,40,0,40,80,80,0,0.4
scenario177,0,1,2,0,0,100,60,80,100,60,0,0.2
scenario178,0,1,2,0,0,60,100,80,100,60,40,0.2
scenario179,0,2,1,2,20,80,100,100,80,60,20,0.2
scenario180,0,2,1,2,60,60,60,100,100,80,0,0.2
scenario181,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario182,1,2,0,2,100,60,80,100,100,100,20,0.1
scenario183,1,0,2,0,0,80,100,80,100,100,40,0.2
scenario184,0,2,1,2,60,80,60,80,100,60,0,0.2
scenario185,0,1,2,1,100,100,60,80,100,80,0,0.2
scenario186,1,2,0,1,100,80,100,80,80,60,20,0.2
scenario187,1,2,0,2,0,100,80,100,100,40,40,0.2
scenario188,2,0,0,1,0,80,40,100,80,80,40,0.4
scenario189,2,0,0,1,0,60,80,100,100,100,20,0.4
scenario190,0,1,1,2,100,20,80,100,60,0,0,0.4
scenario191,0,1,2,0,0,40,60,100,60,80,60,0.8
scenario192,1,2,0,2,0,100,80,60,100,80,0,0.1
scenario193,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario194,2,0,0,1,0,100,100,60,80,80,20,0.1
scenario195,1,2,0,1,100,40,60,80,80,0,0,0.6
scenario196,1,2,0,1,20,80,100,100,100,60,20,0.4
scenario197,1,2,0,1,100,80,60,0,100,80,0,0.2
scenario198,2,0,0,1,20,100,80,80,100,60,20,0.4
scenario199,0,1,2,1,0,40,100,60,100,80,0,0.4
scenario200,2,0,1,2,0,0,100,80,20,60,0,0.4
scenario201,2,0,0,1,0,100,20,100,100,80,0,0.2
scenario202,0,2,1,2,100,80,100,80,100,40,40,0.8
scenario203,2,1,0,1,0,60,80,100,100,100,0,0.4
scenario204,0,2,1,2,60,80,60,60,100,60,20,0.2
scenario205,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario206,2,0,0,1,20,100,20,100,80,60,20,0.1
scenario207,1,2,0,2,0,100,100,60,80,100,40,0.2
scenario208,0,1,2,1,0,60,100,100,80,100,20,0.2
scenario209,1,2,2,0,80,20,20,0,100,60,0,1
scenario210,1,2,0,1,100,40,100,100,80,0,80,0.4
scenario211,2,1,0,1,0,100,60,40,20,100,20,0.1
scenario212,0,1,2,1,20,60,100,0,100,80,80,0.2
scenario213,1,2,0,2,0,100,40,100,80,80,0,0.4
scenario214,0,1,1,2,0,60,80,100,100,100,40,0.8
scenario215,2,1,0,1,0,100,0,80,100,60,20,0.1
scenario216,2,0,0,1,20,100,40,100,80,0,20,0.6
scenario217,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario218,2,0,0,1,0,80,80,100,100,60,0,0.2
scenario219,2,1,0,1,0,20,100,100,100,80,0,0.4
scenario220,1,2,2,0,60,80,40,80,40,20,0,1
scenario221,2,0,0,1,0,40,100,100,100,80,0,0.4
scenario222,1,0,2,0,0,60,100,80,60,0,60,0.2
scenario223,1,2,2,0,60,80,40,100,20,20,20,1
scenario224,2,0,0,1,0,20,100,100,80,100,20,0.4
scenario225,1,0,2,0,40,80,40,100,0,20,0,1
scenario226,1,0,2,0,20,80,0,100,100,100,20,0.1
scenario227,1,0,2,0,0,100,100,100,20,0,80,0.2
scenario228,1,0,2,0,0,60,100,0,100,60,60,0.2
scenario229,1,2,2,0,60,80,40,80,40,20,0,1
scenario230,1,2,2,0,40,100,20,60,60,20,20,1
scenario231,2,0,1,2,60,100,40,60,40,20,80,1
scenario232,1,2,0,1,80,100,40,100,20,20,20,1
scenario233,2,0,1,0,40,80,0,0,60,0,20,0.8
scenario234,1,2,2,0,40,100,80,80,60,20,0,1
scenario235,1,2,0,1,60,60,0,80,40,20,100,1
scenario236,1,0,2,0,60,80,20,60,20,20,20,0.8
scenario237,1,0,2,0,80,80,20,60,40,40,20,0.4
scenario238,2,1,0,1,60,60,40,100,20,60,40,0.1
scenario239,1,0,2,0,40,40,40,60,40,20,0,1
scenario240,1,2,0,2,60,100,40,60,60,100,0,1
scenario241,1,2,2,0,60,80,40,80,40,20,0,1
scenario242,2,1,0,1,20,100,80,80,40,100,60,1
scenario243,1,0,2,0,80,80,20,60,20,20,0,0.8
scenario244,1,2,0,2,60,100,60,80,60,100,0,1
scenario245,2,1,0,1,100,80,60,100,20,60,40,0.1
scenario246,2,0,1,2,20,0,80,80,60,60,0,0.6
scenario247,1,2,2,0,60,60,20,80,20,80,40,0.6
scenario248,2,0,1,2,40,100,20,40,60,20,80,1
scenario249,1,2,0,1,20,100,40,80,20,80,20,0.2
scenario250,1,0,2,0,80,100,40,60,40,40,100,1
scenario251,1,0,2,0,80,80,80,80,20,40,40,1
scenario252,2,0,1,2,20,40,40,80,40,40,60,0.8
scenario253,1,2,2,0,60,80,40,80,40,20,0,1
scenario254,1,2,0,1,20,100,20,100,20,100,20,0.2
scenario255,2,0,1,2,80,40,20,100,20,40,40,0.4
scenario256,0,1,2,1,100,100,20,60,20,0,80,0.8
scenario257,0,2,1,2,60,100,40,100,60,100,0,0.6
scenario258,2,0,1,2,0,0,100,20,60,40,0,0.6
scenario259,2,0,1,2,0,80,0,60,0,80,80,0.2
scenario260,0,1,1,2,20,40,20,60,40,40,60,0.8
scenario261,1,0,2,0,40,20,40,100,40,20,60,0.8
scenario262,0,1,2,1,40,80,0,40,60,20,40,1
scenario263,0,1,2,0,40,100,80,80,40,100,80,1
scenario264,1,2,0,1,20,100,40,0,20,80,20,0.1
scenario265,1,2,2,0,60,80,40,80,40,20,0,1
scenario266,0,1,2,0,60,100,80,60,0,100,100,0.8
scenario267,1,2,0,2,20,40,20,80,40,20,40,0.8
scenario268,2,0,1,0,80,20,20,100,0,60,40,0.2
scenario269,2,0,1,2,0,0,100,20,60,20,0,0.6
scenario270,0,1,1,2,0,80,40,100,20,0,20,0.8
scenario271,0,1,1,2,60,100,40,80,40,0,0,1
scenario272,0,1,2,0,20,80,20,40,80,40,40,0.8
scenario273,2,1,0,1,40,100,20,40,60,0,100,1
scenario274,2,0,1,2,0,80,0,60,0,60,80,0.4
scenario275,2,0,1,2,0,0,80,0,60,20,0,0.6
scenario276,0,1,2,0,80,100,40,80,60,100,0,0.4
scenario277,1,2,2,0,60,80,40,80,40,20,0,1
scenario278,2,0,1,2,80,20,20,100,0,60,20,0.2
scenario279,1,2,0,2,20,80,40,60,40,40,60,0.8
scenario280,2,0,1,2,0,20,80,80,40,40,0,0.6
scenario281,0,1,2,0,60,100,80,60,80,40,100,0.8
scenario282,2,0,1,2,60,100,60,60,0,100,60,0.8
scenario283,0,1,2,0,60,100,100,40,0,80,100,1
scenario284,1,2,2,0,60,80,40,100,60,0,0,1
scenario285,2,0,1,0,20,0,100,0,40,20,100,1
scenario286,0,1,2,1,40,100,60,80,100,0,0,1
scenario287,0,1,2,0,100,40,40,100,80,100,0,0.1
scenario288,1,0,2,0,0,40,80,40,80,20,0,0.8
scenario289,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario290,1,0,2,0,0,80,100,0,100,80,60,0.2
scenario291,1,2,2,0,60,80,60,100,60,40,20,1
scenario292,1,2,2,0,60,80,20,80,40,20,0,1
scenario293,1,0,2,0,0,100,100,100,20,0,80,0.1
scenario294,1,0,2,0,0,80,0,100,40,20,20,0.8
scenario295,1,2,2,0,60,80,60,100,100,100,0,0.1
scenario296,1,0,2,0,100,80,100,80,60,0,60,0.2
scenario297,1,2,0,2,0,60,100,100,100,60,0,0.4
scenario298,1,0,2,0,0,60,100,0,0,100,20,0.1
scenario299,2,0,1,0,20,100,0,100,100,60,20,0.2
scenario300,1,2,2,0,0,100,100,100,20,0,80,1
scenario301,1,2,2,0,60,80,60,100,60,40,20,1
scenario302,1,0,2,0,60,100,40,80,80,100,40,0.8
scenario303,1,2,2,0,60,100,60,100,60,40,20,1
scenario304,2,0,1,2,40,60,40,100,60,40,20,1
scenario305,1,2,0,1,40,80,100,100,60,40,0,1
scenario306,0,1,2,0,80,60,60,100,40,40,20,0.8
scenario307,1,2,0,2,80,100,80,100,80,40,20,1
scenario308,2,1,0,1,0,80,40,40,60,60,0,1
scenario309,1,2,2,0,60,100,20,100,40,0,20,0.4
scenario310,1,2,2,0,40,100,60,80,80,60,20,1
scenario311,1,2,2,0,80,80,40,100,80,20,20,0.8
scenario312,1,2,2,0,60,100,80,100,60,20,80,1
scenario313,1,2,2,0,60,80,60,100,60,40,20,1
scenario314,2,0,1,0,40,100,60,100,60,20,0,0.4
scenario315,1,0,2,0,40,100,60,80,80,80,60,1
scenario316,0,1,1,2,60,100,40,100,80,60,80,0.8
scenario317,1,2,0,2,100,100,60,100,80,60,20,0.2
scenario318,0,1,2,1,0,80,40,40,60,60,80,1
scenario319,1,0,2,0,80,80,60,80,60,40,20,1
scenario320,2,0,1,0,100,100,60,100,100,20,20,0.8
scenario321,1,2,2,0,100,40,60,80,60,40,40,0.8
scenario322,2,1,0,1,40,20,40,100,40,20,0,0.8
scenario323,0,1,1,2,20,40,60,100,80,40,40,1
scenario324,1,2,0,1,20,100,20,60,80,80,20,1
scenario325,1,2,2,0,60,80,60,100,60,40,20,1
scenario326,1,2,2,0,100,40,40,80,80,40,40,0.6
scenario327,1,2,0,1,100,20,40,20,60,60,40,0.6
scenario328,2,0,0,1,20,40,60,100,100,60,60,0.8
scenario329,1,2,0,1,80,100,60,100,60,60,20,0.8
scenario330,0,1,1,2,40,40,40,100,80,60,60,0.8
scenario331,0,1,1,2,40,40,40,40,20,80,20,1
scenario332,1,0,2,0,80,100,40,60,80,40,20,1
scenario333,1,2,2,0,100,60,60,80,40,20,40,0.6
scenario334,2,1,0,1,20,20,40,80,60,40,20,0.8
scenario335,2,0,1,0,40,80,60,100,80,20,0,0.4
scenario336,2,0,0,1,40,20,40,60,80,60,60,1
scenario337,1,2,2,0,60,80,60,100,60,40,20,1
scenario338,2,1,0,1,0,20,20,80,40,40,40,1
scenario339,0,2,1,2,60,100,80,80,60,20,0,1
scenario340,2,0,1,0,100,40,80,80,60,100,20,0.1
scenario341,0,1,2,0,60,40,20,40,60,100,60,1
scenario342,1,2,2,0,40,80,40,100,60,40,20,1
scenario343,2,0,0,1,20,40,40,100,80,40,40,0.6
scenario344,2,1,0,1,0,60,60,100,100,60,60,0.6
scenario345,1,2,2,0,40,80,40,100,80,20,0,0.8
scenario346,0,1,1,2,20,0,40,80,80,40,20,1
scenario347,1,2,2,0,80,60,60,100,80,60,80,0.6
scenario348,2,1,0,1,60,20,40,100,80,60,0,0.6
scenario349,1,2,2,0,40,80,40,100,60,40,20,1
scenario350,2,1,0,1,0,80,60,100,100,80,40,0.4
scenario351,2,0,1,0,80,0,60,100,60,60,0,0.6
scenario352,2,0,0,1,40,40,60,100,80,40,40,0.4
scenario353,2,0,1,0,100,40,60,80,60,100,20,0.1
scenario354,0,2,1,2,100,60,80,80,40,80,40,0.1
scenario355,1,2,2,0,80,60,60,80,100,100,80,1
scenario356,0,1,2,0,0,60,40,40,80,80,40,0.8
scenario357,2,0,1,2,100,20,20,60,60,80,20,0.1
scenario358,0,1,1,2,0,0,20,80,20,100,40,1
scenario359,0,2,1,2,60,60,80,80,80,40,80,1
scenario360,2,1,0,1,20,40,40,80,80,40,0,0.4
scenario361,1,0,2,0,0,60,100,100,100,60,0,0.2
scenario362,1,0,2,0,80,80,100,100,60,0,80,1
scenario363,1,2,2,0,0,80,100,100,20,0,40,0.2
scenario364,2,0,1,0,20,100,0,100,100,60,20,0.1
scenario365,2,0,1,2,0,100,100,100,20,0,80,1
scenario366,1,2,2,0,20,60,100,100,100,100,0,0.1
scenario367,1,2,2,0,60,100,100,100,100,60,0,0.2
scenario368,0,1,2,1,60,100,60,100,20,0,80,1
scenario369,1,2,2,0,0,100,100,100,60,40,80,1
scenario370,1,2,2,0,0,100,100,100,20,0,80,1
scenario371,1,0,2,0,0,60,100,100,100,60,0,0.4
scenario372,1,0,2,0,20,60,100,100,100,60,0,0.2
scenario373,2,0,1,0,20,100,0,100,100,60,20,0.1
scenario374,1,0,2,0,0,100,20,80,80,60,40,0.2
scenario375,2,1,0,1,0,100,0,100,80,60,20,0.1
scenario376,2,0,1,2,0,100,0,100,80,80,20,0.1
scenario377,1,0,2,0,20,80,0,100,100,40,0,0.1
scenario378,0,1,1,2,0,100,20,100,80,60,80,0.1
scenario379,2,0,1,0,0,100,0,60,100,80,0,0.1
scenario380,1,0,2,0,20,80,0,100,100,0,0,0.1
scenario381,2,0,1,0,40,100,0,80,80,60,20,0.1
scenario382,2,0,1,0,60,80,0,100,80,60,60,0.1
scenario383,2,0,1,0,40,0,20,100,100,60,20,0.1
scenario384,0,1,2,0,20,100,0,100,80,60,40,0.1
scenario385,1,0,2,0,0,100,20,80,80,60,40,0.2
scenario386,2,0,1,0,60,80,0,100,80,60,20,0.1
scenario387,0,1,2,1,0,20,0,100,60,60,40,0.2
scenario388,1,0,2,0,80,100,0,100,100,60,60,0.2
scenario389,1,2,0,2,0,100,60,100,80,60,0,0.1
scenario390,1,2,2,0,40,60,20,100,80,0,0,0.8
scenario391,1,2,2,0,20,0,80,100,80,60,0,0.1
scenario392,2,0,1,0,0,60,0,100,80,20,20,0.4
scenario393,1,2,0,2,40,100,0,100,80,0,0,0.1
scenario394,1,0,2,0,0,80,20,100,40,40,60,0.4
scenario395,0,2,1,2,0,100,0,40,0,80,0,0.1
scenario396,0,1,2,1,20,100,40,100,80,60,60,0.1
scenario397,1,0,2,0,0,100,20,80,80,60,40,0.2
scenario398,1,0,2,0,60,0,100,100,80,40,0,0.1
scenario399,1,0,2,0,0,60,20,100,60,60,80,0.2
scenario400,0,1,2,1,20,100,40,100,60,60,40,0.1
scenario401,2,0,0,1,80,100,0,80,100,80,60,0.4
scenario402,2,1,0,1,0,80,40,80,60,20,20,0.8
scenario403,1,2,0,1,0,20,100,80,80,60,60,0.1
scenario404,2,1,0,1,0,100,60,100,60,0,40,0.1
scenario405,0,1,2,0,40,60,40,100,40,40,0,1
scenario406,2,0,1,0,20,60,0,40,20,80,20,0.1
scenario407,0,1,2,1,20,100,60,100,40,60,40,0.1
scenario408,1,0,2,0,20,40,20,80,80,20,60,0.2
scenario409,1,0,2,0,60,0,100,100,80,40,0,0.1
scenario410,2,0,1,0,40,60,40,100,60,60,0,0.8
scenario411,0,1,1,2,80,80,100,60,0,60,0,1
scenario412,1,2,0,2,0,40,0,80,60,80,80,1
scenario413,0,1,2,1,0,100,60,80,60,0,40,0.1
scenario414,2,0,1,0,40,80,0,40,40,80,20,1
scenario415,1,2,2,0,80,100,0,20,100,40,60,0.2
scenario416,1,2,0,2,40,60,40,20,60,60,0,1
scenario417,1,0,2,0,100,100,40,80,60,60,40,0.1
scenario418,1,2,0,2,60,80,0,80,80,80,40,0.2
scenario419,2,1,0,1,20,100,60,100,20,40,0,1
scenario420,2,1,0,1,0,100,80,100,60,20,40,0.1
scenario421,1,0,2,0,60,0,100,100,80,40,0,0.1
scenario422,1,2,0,1,60,80,40,100,80,100,60,0.4
scenario423,1,0,2,0,60,20,0,100,60,60,80,0.8
scenario424,1,0,2,0,60,0,100,100,80,20,20,0.1
scenario425,0,1,2,0,0,80,20,60,40,60,40,0.8
scenario426,0,2,1,2,0,0,20,40,60,60,20,1
scenario427,1,2,0,2,60,60,0,80,80,60,0,0.4
scenario428,0,1,2,0,40,100,80,80,100,80,20,0.2
scenario429,2,0,1,0,60,100,20,0,100,40,40,0.2
scenario430,0,1,1,2,100,60,80,80,0,0,0,1
scenario431,0,1,2,1,80,80,40,60,0,60,0,1
scenario432,0,1,1,2,80,80,0,60,20,40,0,1
scenario433,0,1,2,0,100,100,0,0,100,80,100,0.8
scenario434,0,2,1,2,40,20,0,0,20,80,80,1
scenario435,0,1,2,1,100,0,20,40,0,80,80,1
scenario436,0,2,1,2,100,40,20,0,0,0,0,0.2
scenario437,0,1,1,2,60,40,0,0,100,0,100,0.4
scenario438,0,1,2,0,40,0,40,0,80,80,100,0.1
scenario439,0,1,1,2,60,0,0,0,100,20,0,0.8
scenario440,0,1,1,2,60,60,0,20,0,80,100,0.4
scenario441,0,1,2,1,80,0,0,100,0,0,80,0.2
scenario442,0,2,1,2,60,80,20,0,0,100,60,0.2
scenario443,0,2,1,2,60,20,0,20,0,100,40,0.4
scenario444,0,1,2,1,40,0,0,0,40,40,80,0.2
scenario445,0,1,2,0,100,100,0,0,100,80,100,0.8
scenario446,0,1,2,0,100,80,0,0,100,80,100,0.6
scenario447,2,0,0,1,80,80,0,0,20,100,80,0.8
scenario448,2,0,0,1,80,100,100,60,100,80,100,0.6
scenario449,0,1,2,0,80,100,0,100,100,80,80,1
scenario450,0,1,2,0,100,100,20,0,100,80,100,0.1
scenario451,0,2,1,2,80,80,0,0,100,100,100,0.8
scenario452,2,1,0,1,60,60,0,100,100,80,100,0.8
scenario453,0,1,1,2,100,100,0,0,80,80,80,0.6
