instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario42,c4,2,0,1,2,60,60,100,80,0,20,40,0.2,False,0.0,1
scenario43,c1,0,2,1,2,40,60,60,100,20,60,60,0.4,False,4.09,0
scenario44,c4,2,0,1,0,60,60,100,100,20,60,80,0.2,False,1.978,0
scenario45,c4,2,0,1,2,60,60,80,100,80,80,40,0.2,True,0.0,1
scenario46,c2,0,1,2,0,80,40,60,100,40,20,20,0.1,False,3.326,0
scenario47,c1,0,1,1,2,0,80,20,80,0,20,0,0.2,False,9999.0,0
scenario48,c4,2,0,1,2,60,100,20,100,40,100,60,0.2,True,0.0,1
scenario49,c4,1,2,2,0,60,60,60,100,20,40,40,0.1,True,0.0,1
scenario50,c1,1,2,0,1,20,60,40,100,0,80,60,1.0,False,9999.0,0
scenario51,c4,2,0,1,2,40,80,60,40,60,0,80,1.0,False,0.844,0
scenario52,c4,1,0,2,0,60,100,20,100,20,80,20,0.2,True,0.0,1
scenario53,c4,2,0,1,0,80,60,60,100,40,0,20,0.1,False,3.302,0
scenario54,c4,1,0,2,0,60,60,0,100,20,20,0,0.4,True,0.0,1
scenario55,c1,0,1,1,2,60,80,60,80,60,0,80,0.8,False,3.57,0
scenario56,c4,2,0,1,0,40,40,100,100,100,100,40,0.2,False,3.415,0
scenario57,c4,2,0,1,2,100,80,20,100,40,100,60,0.2,True,0.0,1
scenario58,c2,0,1,2,1,60,100,40,60,60,20,80,0.2,False,4.768,0
scenario59,c4,1,0,2,0,40,60,80,80,40,20,80,0.2,True,0.0,1
scenario60,c1,1,2,0,2,60,60,80,100,40,60,80,0.4,True,0.0,1
scenario61,c4,1,2,2,0,60,60,60,100,20,40,40,0.1,True,0.0,1
scenario62,c4,2,0,1,2,60,80,0,40,60,20,80,0.2,False,0.995,0
scenario63,c4,1,2,2,0,40,100,40,40,80,0,60,0.8,True,0.0,1
scenario64,c1,1,2,0,2,40,60,80,100,60,40,80,0.4,False,5.354,0
scenario65,c4,1,0,2,0,80,60,80,100,20,0,0,0.1,True,0.0,1
scenario66,c4,2,0,1,2,100,80,20,100,40,100,60,0.1,True,0.0,1
scenario67,c2,2,1,0,1,40,60,40,100,40,40,20,0.1,False,3.253,0
scenario68,c4,2,0,1,0,40,40,20,20,100,100,60,0.4,False,4.218,0
scenario69,c4,2,0,1,0,40,60,60,100,40,20,40,0.2,False,2.459,0
scenario70,c4,1,0,2,0,80,80,80,100,0,0,0,0.4,False,9999.0,0
scenario71,c4,1,0,2,0,60,100,20,100,0,80,20,0.4,False,9999.0,0
scenario72,c2,0,1,2,1,80,80,20,100,20,100,60,0.4,False,4.922,0
scenario73,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario74,c4,1,0,2,0,0,40,100,100,60,0,60,0.8,False,2.981,0
scenario75,c2,0,1,2,1,80,40,100,20,100,60,0,0.2,False,3.965,0
scenario76,c4,2,0,1,2,0,60,80,80,0,40,40,0.2,True,0.0,1
scenario77,c1,1,2,0,1,60,80,60,100,20,20,40,0.2,False,4.514,0
scenario78,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,False,2.06,0
scenario79,c4,1,2,2,0,80,80,60,100,100,40,40,0.1,True,0.0,1
scenario80,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario81,c4,1,2,2,0,60,80,60,100,20,40,40,0.2,False,1.814,0
scenario82,c4,1,2,2,0,60,60,60,80,20,60,40,0.4,True,0.0,1
scenario83,c4,1,0,2,0,0,40,100,80,100,20,0,0.2,True,0.0,1
scenario84,c1,1,2,0,1,20,0,40,100,80,20,0,1.0,False,3.655,0
scenario85,c4,1,2,2,0,60,80,60,100,20,40,40,0.2,True,0.0,1
scenario86,c4,2,0,1,0,80,100,60,80,40,60,60,0.4,False,3.034,0
scenario87,c4,1,2,2,0,60,100,40,80,0,40,100,0.6,True,0.0,1
scenario88,c4,1,2,2,0,40,80,60,100,20,80,60,0.1,True,0.0,1
scenario89,c2,2,1,0,1,80,60,40,80,0,20,20,0.2,False,9999.0,0
scenario90,c2,0,1,2,1,60,60,0,80,40,40,100,0.4,False,4.367,0
scenario91,c2,2,0,0,1,80,100,60,100,40,40,20,0.2,False,2.662,0
scenario92,c4,1,2,2,0,0,80,40,100,20,60,20,0.2,False,2.453,0
scenario93,c1,1,2,0,1,60,80,0,100,40,40,60,0.1,False,4.944,0
scenario94,c4,1,0,2,0,60,80,80,40,0,20,40,0.4,False,9999.0,0
scenario95,c1,0,2,1,2,40,80,60,100,0,60,40,0.2,False,9999.0,0
scenario96,c4,2,0,1,2,40,100,80,100,40,60,20,0.4,True,0.0,1
scenario97,c4,1,2,2,0,60,80,60,100,20,40,40,0.2,True,0.0,1
scenario98,c1,1,2,0,1,60,100,0,80,80,80,40,0.1,False,4.768,0
scenario99,c4,2,0,1,2,40,0,80,20,20,60,0,0.2,False,0.865,0
scenario100,c2,0,1,2,0,40,100,100,100,40,40,80,0.6,False,2.841,0
scenario101,c4,1,2,2,0,100,60,0,60,0,40,0,0.2,False,9999.0,0
scenario102,c4,2,0,1,0,20,80,0,100,20,0,60,0.1,False,2.962,0
scenario103,c1,0,2,1,2,100,100,60,80,20,40,60,0.2,False,4.745,0
scenario104,c4,1,2,2,0,20,60,20,100,40,80,20,0.8,True,0.0,1
scenario105,c4,2,0,1,2,20,100,80,100,20,100,40,0.1,False,0.936,0
scenario106,c2,2,0,0,1,100,80,20,80,20,40,20,0.2,False,3.557,0
scenario107,c4,1,2,2,0,40,20,0,100,20,40,80,0.4,True,0.0,1
scenario108,c2,2,1,0,1,60,60,20,80,0,40,20,0.2,False,5114.175,0
scenario109,c4,1,2,2,0,60,80,60,100,20,40,40,0.2,True,0.0,1
scenario110,c2,0,1,2,1,40,100,80,0,20,80,60,0.1,False,5.537,0
scenario111,c1,1,2,0,2,80,80,20,80,40,20,0,0.2,False,3.03,0
scenario112,c2,0,1,2,0,20,100,100,100,60,60,80,0.6,False,2.55,0
scenario113,c1,1,2,0,1,20,100,60,100,20,100,80,0.1,False,9999.0,0
scenario114,c4,1,0,2,0,60,40,0,80,0,40,100,0.2,True,0.0,1
scenario115,c4,1,2,2,0,20,60,0,100,20,100,40,0.8,False,9999.0,0
scenario116,c2,0,1,2,0,60,100,20,60,80,100,60,0.1,False,2.971,0
scenario117,c1,0,2,1,2,100,100,40,60,0,40,60,0.2,False,9999.0,0
scenario118,c4,1,2,2,0,60,40,20,100,60,20,100,0.2,False,2.884,0
scenario119,c1,0,1,1,2,0,80,100,80,40,100,100,0.4,False,5.2,0
scenario120,c4,2,0,1,2,0,40,80,100,20,60,20,1.0,True,0.0,1
scenario121,c4,1,2,2,0,60,80,60,100,20,40,40,0.2,True,0.0,1
scenario122,c2,0,1,2,1,40,80,20,80,60,20,0,0.4,False,3.479,0
scenario123,c4,2,0,1,0,0,40,80,80,20,100,0,1.0,False,2.174,0
scenario124,c2,2,1,0,1,40,100,80,80,0,100,40,0.4,False,9999.0,0
scenario125,c2,0,1,2,1,0,40,20,100,40,80,40,0.8,False,3.75,0
scenario126,c4,2,0,1,0,20,40,100,100,40,80,20,0.8,False,3.685,0
scenario127,c4,1,0,2,0,0,100,100,60,60,60,60,0.1,False,2.415,0
scenario128,c4,2,0,1,2,60,80,100,0,40,80,80,0.1,True,0.0,1
scenario129,c2,0,1,2,1,0,100,100,80,40,100,100,0.6,False,4.585,0
scenario130,c1,0,2,1,2,60,20,0,80,20,20,100,0.1,False,4.425,0
scenario131,c2,2,0,0,1,60,100,100,20,40,60,60,0.2,False,2.566,0
scenario132,c4,2,0,1,2,40,20,0,100,20,100,40,0.8,True,0.0,1
scenario133,c4,1,2,2,0,60,80,60,100,20,40,40,0.2,True,0.0,1
scenario134,c4,2,0,1,0,20,20,60,100,40,100,80,0.8,False,2.864,0
scenario135,c4,2,0,1,2,60,60,80,100,0,20,40,0.1,True,0.0,1
scenario136,c4,1,0,2,0,20,100,40,100,40,40,20,0.6,True,0.0,1
scenario137,c2,2,0,0,1,100,80,40,100,0,40,40,0.4,False,5063.895,0
scenario138,c1,1,2,0,2,0,0,80,100,60,80,20,0.8,False,3.235,0
scenario139,c2,0,1,2,0,20,20,80,80,40,100,0,0.6,False,3.659,0
scenario140,c2,0,1,2,1,60,20,0,100,40,100,40,0.8,False,3.763,0
scenario141,c4,2,0,1,2,40,20,0,100,40,80,40,0.8,True,0.0,1
scenario142,c4,2,0,1,2,0,60,100,100,20,80,60,1.0,True,0.0,1
scenario143,c4,2,0,1,0,20,100,60,80,40,100,0,1.0,False,3.5,0
scenario144,c2,2,1,0,1,60,20,40,20,60,80,40,0.2,False,7.524,0
scenario145,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,False,2.167,0
scenario146,c2,2,0,0,1,0,80,80,100,100,40,0,0.2,False,2.235,0
scenario147,c4,1,0,2,0,0,20,100,100,100,80,0,0.4,True,0.0,1
scenario148,c4,1,2,2,0,80,80,40,40,100,40,40,0.2,True,0.0,1
scenario149,c4,1,0,2,0,20,80,100,100,100,100,20,0.2,True,0.0,1
scenario150,c4,1,0,2,0,0,60,100,100,100,60,0,0.4,True,0.0,1
scenario151,c4,1,0,2,0,0,60,100,100,60,0,80,0.2,True,0.0,1
scenario152,c1,1,2,0,1,80,40,60,80,0,60,40,0.4,False,1257.284,0
scenario153,c4,1,2,2,0,80,0,20,100,80,20,0,1.0,True,0.0,1
scenario154,c4,1,2,2,0,60,80,40,100,20,20,0,1.0,True,0.0,1
scenario155,c1,1,2,0,1,100,0,20,100,80,40,40,0.2,False,3.857,0
scenario156,c4,1,0,2,0,0,20,60,100,60,20,60,0.8,False,3.385,0
scenario157,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario158,c4,1,0,2,0,0,40,100,80,100,40,0,0.4,True,0.0,1
scenario159,c4,1,0,2,0,20,60,80,100,100,60,20,0.2,True,0.0,1
scenario160,c4,2,0,1,0,0,80,80,100,100,100,20,0.2,False,3.488,0
scenario161,c4,1,0,2,0,0,60,100,100,100,80,20,0.4,True,0.0,1
scenario162,c4,2,0,1,2,20,80,100,100,100,60,20,0.2,True,0.0,1
scenario163,c2,2,0,0,1,20,60,100,100,100,60,0,0.1,False,2.628,0
scenario164,c1,0,2,1,2,0,60,0,100,100,60,0,0.2,False,4.464,0
scenario165,c4,2,0,1,2,0,60,100,80,60,40,100,0.2,True,0.0,1
scenario166,c4,2,0,1,0,20,60,100,100,100,80,0,0.1,False,2.927,0
scenario167,c2,0,1,2,0,0,80,80,100,100,60,0,0.2,False,3.35,0
scenario168,c4,1,0,2,0,20,60,100,100,100,60,20,0.2,True,0.0,1
scenario169,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario170,c4,2,0,1,2,80,60,80,100,0,80,40,0.2,False,1.012,0
scenario171,c2,0,1,2,0,0,60,80,100,80,100,40,0.2,False,2.921,0
scenario172,c1,1,2,0,2,20,80,100,80,100,60,40,0.4,False,2.962,0
scenario173,c4,1,0,2,0,0,60,80,100,80,100,20,0.2,True,0.0,1
scenario174,c4,1,0,2,0,80,20,80,100,100,60,0,0.2,False,1.642,0
scenario175,c1,1,2,0,2,0,80,100,80,100,40,20,0.2,False,2.908,0
scenario176,c2,2,0,0,1,0,40,0,40,80,80,0,0.4,False,3.338,0
scenario177,c2,0,1,2,0,0,100,60,80,100,60,0,0.2,False,2.32,0
scenario178,c2,0,1,2,0,0,60,100,80,100,60,40,0.2,True,0.0,1
scenario179,c1,0,2,1,2,20,80,100,100,80,60,20,0.2,False,4.91,0
scenario180,c1,0,2,1,2,60,60,60,100,100,80,0,0.2,False,4.798,0
scenario181,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario182,c1,1,2,0,2,100,60,80,100,100,100,20,0.1,False,3.862,0
scenario183,c4,1,0,2,0,0,80,100,80,100,100,40,0.2,True,0.0,1
scenario184,c1,0,2,1,2,60,80,60,80,100,60,0,0.2,False,5.388,0
scenario185,c2,0,1,2,1,100,100,60,80,100,80,0,0.2,False,3.964,0
scenario186,c1,1,2,0,1,100,80,100,80,80,60,20,0.2,False,1.926,0
scenario187,c1,1,2,0,2,0,100,80,100,100,40,40,0.2,False,1.908,0
scenario188,c2,2,0,0,1,0,80,40,100,80,80,40,0.4,False,3.341,0
scenario189,c2,2,0,0,1,0,60,80,100,100,100,20,0.4,False,9999.0,0
scenario190,c1,0,1,1,2,100,20,80,100,60,0,0,0.4,False,3.921,0
scenario191,c2,0,1,2,0,0,40,60,100,60,80,60,0.8,False,3.974,0
scenario192,c1,1,2,0,2,0,100,80,60,100,80,0,0.1,False,5.436,0
scenario193,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario194,c2,2,0,0,1,0,100,100,60,80,80,20,0.1,False,3.6,0
scenario195,c1,1,2,0,1,100,40,60,80,80,0,0,0.6,False,2.606,0
scenario196,c1,1,2,0,1,20,80,100,100,100,60,20,0.4,False,2.535,0
scenario197,c1,1,2,0,1,100,80,60,0,100,80,0,0.2,False,4.097,0
scenario198,c2,2,0,0,1,20,100,80,80,100,60,20,0.4,False,3.989,0
scenario199,c2,0,1,2,1,0,40,100,60,100,80,0,0.4,False,3.402,0
scenario200,c4,2,0,1,2,0,0,100,80,20,60,0,0.4,True,0.0,1
scenario201,c2,2,0,0,1,0,100,20,100,100,80,0,0.2,False,3.295,0
scenario202,c1,0,2,1,2,100,80,100,80,100,40,40,0.8,False,3.228,0
scenario203,c2,2,1,0,1,0,60,80,100,100,100,0,0.4,False,9999.0,0
scenario204,c1,0,2,1,2,60,80,60,60,100,60,20,0.2,False,4.644,0
scenario205,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario206,c2,2,0,0,1,20,100,20,100,80,60,20,0.1,False,3.226,0
scenario207,c1,1,2,0,2,0,100,100,60,80,100,40,0.2,False,2.133,0
scenario208,c2,0,1,2,1,0,60,100,100,80,100,20,0.2,False,3.522,0
scenario209,c4,1,2,2,0,80,20,20,0,100,60,0,1.0,True,0.0,1
scenario210,c1,1,2,0,1,100,40,100,100,80,0,80,0.4,False,2.242,0
scenario211,c2,2,1,0,1,0,100,60,40,20,100,20,0.1,False,3.774,0
scenario212,c2,0,1,2,1,20,60,100,0,100,80,80,0.2,False,3.436,0
scenario213,c1,1,2,0,2,0,100,40,100,80,80,0,0.4,False,2.939,0
scenario214,c1,0,1,1,2,0,60,80,100,100,100,40,0.8,True,0.0,1
scenario215,c2,2,1,0,1,0,100,0,80,100,60,20,0.1,False,3.217,0
scenario216,c2,2,0,0,1,20,100,40,100,80,0,20,0.6,False,3.513,0
scenario217,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario218,c2,2,0,0,1,0,80,80,100,100,60,0,0.2,False,2.548,0
scenario219,c2,2,1,0,1,0,20,100,100,100,80,0,0.4,False,9999.0,0
scenario220,c4,1,2,2,0,60,80,40,80,40,20,0,1.0,False,0.699,0
scenario221,c2,2,0,0,1,0,40,100,100,100,80,0,0.4,False,7.437,0
scenario222,c4,1,0,2,0,0,60,100,80,60,0,60,0.2,True,0.0,1
scenario223,c4,1,2,2,0,60,80,40,100,20,20,20,1.0,False,2.05,0
scenario224,c2,2,0,0,1,0,20,100,100,80,100,20,0.4,False,9999.0,0
scenario225,c4,1,0,2,0,40,80,40,100,0,20,0,1.0,False,9999.0,0
scenario226,c4,1,0,2,0,20,80,0,100,100,100,20,0.1,True,0.0,1
scenario227,c4,1,0,2,0,0,100,100,100,20,0,80,0.2,True,0.0,1
scenario228,c4,1,0,2,0,0,60,100,0,100,60,60,0.2,True,0.0,1
scenario229,c4,1,2,2,0,60,80,40,80,40,20,0,1.0,True,0.0,1
scenario230,c4,1,2,2,0,40,100,20,60,60,20,20,1.0,True,0.0,1
scenario231,c4,2,0,1,2,60,100,40,60,40,20,80,1.0,True,0.0,1
scenario232,c1,1,2,0,1,80,100,40,100,20,20,20,1.0,False,4.381,0
scenario233,c4,2,0,1,0,40,80,0,0,60,0,20,0.8,False,2.577,0
scenario234,c4,1,2,2,0,40,100,80,80,60,20,0,1.0,True,0.0,1
scenario235,c1,1,2,0,1,60,60,0,80,40,20,100,1.0,False,2.873,0
scenario236,c4,1,0,2,0,60,80,20,60,20,20,20,0.8,True,0.0,1
scenario237,c4,1,0,2,0,80,80,20,60,40,40,20,0.4,True,0.0,1
scenario238,c2,2,1,0,1,60,60,40,100,20,60,40,0.1,False,3.066,0
scenario239,c4,1,0,2,0,40,40,40,60,40,20,0,1.0,True,0.0,1
scenario240,c1,1,2,0,2,60,100,40,60,60,100,0,1.0,False,3.197,0
scenario241,c4,1,2,2,0,60,80,40,80,40,20,0,1.0,True,0.0,1
scenario242,c2,2,1,0,1,20,100,80,80,40,100,60,1.0,False,3.477,0
scenario243,c4,1,0,2,0,80,80,20,60,20,20,0,0.8,True,0.0,1
scenario244,c1,1,2,0,2,60,100,60,80,60,100,0,1.0,True,0.0,1
scenario245,c2,2,1,0,1,100,80,60,100,20,60,40,0.1,False,9999.0,0
scenario246,c4,2,0,1,2,20,0,80,80,60,60,0,0.6,True,0.0,1
scenario247,c4,1,2,2,0,60,60,20,80,20,80,40,0.6,True,0.0,1
scenario248,c4,2,0,1,2,40,100,20,40,60,20,80,1.0,True,0.0,1
scenario249,c1,1,2,0,1,20,100,40,80,20,80,20,0.2,False,576.984,0
scenario250,c4,1,0,2,0,80,100,40,60,40,40,100,1.0,True,0.0,1
scenario251,c4,1,0,2,0,80,80,80,80,20,40,40,1.0,True,0.0,1
scenario252,c4,2,0,1,2,20,40,40,80,40,40,60,0.8,True,0.0,1
scenario253,c4,1,2,2,0,60,80,40,80,40,20,0,1.0,True,0.0,1
scenario254,c1,1,2,0,1,20,100,20,100,20,100,20,0.2,False,733.827,0
scenario255,c4,2,0,1,2,80,40,20,100,20,40,40,0.4,True,0.0,1
scenario256,c2,0,1,2,1,100,100,20,60,20,0,80,0.8,False,3.556,0
scenario257,c1,0,2,1,2,60,100,40,100,60,100,0,0.6,False,9999.0,0
scenario258,c4,2,0,1,2,0,0,100,20,60,40,0,0.6,True,0.0,1
scenario259,c4,2,0,1,2,0,80,0,60,0,80,80,0.2,True,0.0,1
scenario260,c1,0,1,1,2,20,40,20,60,40,40,60,0.8,False,5.16,0
scenario261,c4,1,0,2,0,40,20,40,100,40,20,60,0.8,True,0.0,1
scenario262,c2,0,1,2,1,40,80,0,40,60,20,40,1.0,False,3.468,0
scenario263,c2,0,1,2,0,40,100,80,80,40,100,80,1.0,False,3.962,0
scenario264,c1,1,2,0,1,20,100,40,0,20,80,20,0.1,False,7.787,0
scenario265,c4,1,2,2,0,60,80,40,80,40,20,0,1.0,True,0.0,1
scenario266,c2,0,1,2,0,60,100,80,60,0,100,100,0.8,False,2.906,0
scenario267,c1,1,2,0,2,20,40,20,80,40,20,40,0.8,False,3.554,0
scenario268,c4,2,0,1,0,80,20,20,100,0,60,40,0.2,False,3.576,0
scenario269,c4,2,0,1,2,0,0,100,20,60,20,0,0.6,False,0.821,0
scenario270,c1,0,1,1,2,0,80,40,100,20,0,20,0.8,False,2.719,0
scenario271,c1,0,1,1,2,60,100,40,80,40,0,0,1.0,False,4.985,0
scenario272,c2,0,1,2,0,20,80,20,40,80,40,40,0.8,False,4.106,0
scenario273,c2,2,1,0,1,40,100,20,40,60,0,100,1.0,False,2.906,0
scenario274,c4,2,0,1,2,0,80,0,60,0,60,80,0.4,False,1.034,0
scenario275,c4,2,0,1,2,0,0,80,0,60,20,0,0.6,True,0.0,1
scenario276,c2,0,1,2,0,80,100,40,80,60,100,0,0.4,False,2.715,0
scenario277,c4,1,2,2,0,60,80,40,80,40,20,0,1.0,True,0.0,1
scenario278,c4,2,0,1,2,80,20,20,100,0,60,20,0.2,False,0.938,0
scenario279,c1,1,2,0,2,20,80,40,60,40,40,60,0.8,False,3.67,0
scenario280,c4,2,0,1,2,0,20,80,80,40,40,0,0.6,True,0.0,1
scenario281,c2,0,1,2,0,60,100,80,60,80,40,100,0.8,False,2.976,0
scenario282,c4,2,0,1,2,60,100,60,60,0,100,60,0.8,True,0.0,1
scenario283,c2,0,1,2,0,60,100,100,40,0,80,100,1.0,False,3.567,0
scenario284,c4,1,2,2,0,60,80,40,100,60,0,0,1.0,True,0.0,1
scenario285,c4,2,0,1,0,20,0,100,0,40,20,100,1.0,False,3.479,0
scenario286,c2,0,1,2,1,40,100,60,80,100,0,0,1.0,False,4.01,0
scenario287,c2,0,1,2,0,100,40,40,100,80,100,0,0.1,False,3.489,0
scenario288,c4,1,0,2,0,0,40,80,40,80,20,0,0.8,False,1.824,0
scenario289,c4,1,0,2,0,0,60,100,100,100,60,0,0.2,True,0.0,1
scenario290,c4,1,0,2,0,0,80,100,0,100,80,60,0.2,True,0.0,1
scenario291,c4,1,2,2,0,60,80,60,100,60,40,20,1.0,False,2.029,0
scenario292,c4,1,2,2,0,60,80,20,80,40,20,0,1.0,True,0.0,1
scenario293,c4,1,0,2,0,0,100,100,100,20,0,80,0.1,True,0.0,1
scenario294,c4,1,0,2,0,0,80,0,100,40,20,20,0.8,True,0.0,1
scenario295,c4,1,2,2,0,60,80,60,100,100,100,0,0.1,True,0.0,1
scenario296,c4,1,0,2,0,100,80,100,80,60,0,60,0.2,True,0.0,1
scenario297,c1,1,2,0,2,0,60,100,100,100,60,0,0.4,False,2.413,0
scenario298,c4,1,0,2,0,0,60,100,0,0,100,20,0.1,False,9999.0,0
scenario299,c4,2,0,1,0,20,100,0,100,100,60,20,0.2,False,3.621,0
scenario300,c4,1,2,2,0,0,100,100,100,20,0,80,1.0,True,0.0,1
scenario301,c4,1,2,2,0,60,80,60,100,60,40,20,1.0,True,0.0,1
scenario302,c4,1,0,2,0,60,100,40,80,80,100,40,0.8,False,2.199,0
scenario303,c4,1,2,2,0,60,100,60,100,60,40,20,1.0,True,0.0,1
scenario304,c4,2,0,1,2,40,60,40,100,60,40,20,1.0,True,0.0,1
scenario305,c1,1,2,0,1,40,80,100,100,60,40,0,1.0,False,2.194,0
scenario306,c2,0,1,2,0,80,60,60,100,40,40,20,0.8,False,4.224,0
scenario307,c1,1,2,0,2,80,100,80,100,80,40,20,1.0,False,2.859,0
scenario308,c2,2,1,0,1,0,80,40,40,60,60,0,1.0,False,4.352,0
scenario309,c4,1,2,2,0,60,100,20,100,40,0,20,0.4,True,0.0,1
scenario310,c4,1,2,2,0,40,100,60,80,80,60,20,1.0,True,0.0,1
scenario311,c4,1,2,2,0,80,80,40,100,80,20,20,0.8,True,0.0,1
scenario312,c4,1,2,2,0,60,100,80,100,60,20,80,1.0,True,0.0,1
scenario313,c4,1,2,2,0,60,80,60,100,60,40,20,1.0,True,0.0,1
scenario314,c4,2,0,1,0,40,100,60,100,60,20,0,0.4,False,4.645,0
scenario315,c4,1,0,2,0,40,100,60,80,80,80,60,1.0,True,0.0,1
scenario316,c1,0,1,1,2,60,100,40,100,80,60,80,0.8,False,4.64,0
scenario317,c1,1,2,0,2,100,100,60,100,80,60,20,0.2,False,3.622,0
scenario318,c2,0,1,2,1,0,80,40,40,60,60,80,1.0,False,3.573,0
scenario319,c4,1,0,2,0,80,80,60,80,60,40,20,1.0,False,1.794,0
scenario320,c4,2,0,1,0,100,100,60,100,100,20,20,0.8,False,3.158,0
scenario321,c4,1,2,2,0,100,40,60,80,60,40,40,0.8,True,0.0,1
scenario322,c2,2,1,0,1,40,20,40,100,40,20,0,0.8,False,3.556,0
scenario323,c1,0,1,1,2,20,40,60,100,80,40,40,1.0,False,6.443,0
scenario324,c1,1,2,0,1,20,100,20,60,80,80,20,1.0,False,3.771,0
scenario325,c4,1,2,2,0,60,80,60,100,60,40,20,1.0,True,0.0,1
scenario326,c4,1,2,2,0,100,40,40,80,80,40,40,0.6,False,2.121,0
