instances,feature_timeofday,feature_direction,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,run_duration,algo_safety
scenario29,30,1,0.4,40,60,80,20,20,0,60,0,0.6260383137756479,103.3063747882843,0
scenario30,30,0,1.0,0,40,60,100,60,60,0,0,1.3345381335953497,79.89411997795105,0
scenario31,60,1,0.8,80,0,40,40,40,80,80,0,2.115849385203925,159.27869367599487,0
scenario32,0,1,0.4,60,60,60,60,20,80,0,0,0.8520563601893149,108.49611759185792,0
scenario33,90,1,0.4,0,100,20,20,100,60,20,0,1.7477328707768582,168.08400869369507,0
scenario34,30,1,0.1,100,0,40,40,20,20,100,0,1.582717787061681,165.74675130844116,0
scenario35,-30,0,0.1,80,20,100,80,0,80,60,0,0.8954485481943786,92.58397889137268,0
scenario36,-60,1,1.0,40,80,100,0,40,100,100,0,2.292620916767582,171.5040202140808,0
scenario37,90,1,0.1,20,60,40,100,80,100,0,0,0.9451821069426936,158.3295700550079,0
scenario38,-90,1,0.8,80,100,0,0,0,20,40,0,1.1229118951392627,104.56067991256714,0
scenario39,90,1,0.2,100,60,80,80,0,40,40,0,2.2650181178283435,113.45215797424316,0
scenario40,90,1,0.6,40,0,20,0,60,20,80,0,0.9447352256823796,111.7727062702179,0
scenario41,0,0,0.2,0,0,0,40,0,60,60,0,1.571157342436602,79.30941009521484,0
scenario42,30,1,0.2,40,40,0,0,80,40,80,0,3.066442256042357,170.00994277000427,0
scenario43,-90,0,0.1,0,20,60,60,60,80,20,0,1.391485666864473,80.85098266601562,0
scenario44,-30,1,0.2,20,40,40,20,0,0,80,0,1.7670843543450412,171.53864693641663,0
scenario45,-60,0,0.6,80,100,80,60,20,100,0,0,0.7581666081756993,80.28412055969238,0
scenario46,-90,0,0.1,100,80,0,60,100,20,40,0,0.7464077688816919,87.69876313209534,0
scenario47,-90,1,1.0,60,100,40,20,80,0,40,0,0.9247065252342838,100.4186532497406,0
scenario48,30,1,0.8,20,100,60,20,80,20,0,0,0.6658549600213944,88.80588030815125,0
scenario49,60,0,0.1,60,40,80,80,20,60,100,0,1.4265065610206182,79.28742790222168,0
scenario50,-60,0,0.4,60,60,20,100,40,20,60,0,1.3570219200922449,81.46076989173889,0
scenario51,-30,1,1.0,40,80,20,60,40,60,40,0,0.7819214768809026,163.76034951210022,0
scenario52,0,1,0.1,0,80,60,20,0,100,0,0,1.0422227451264,171.6317961215973,0
scenario53,-30,1,0.2,100,100,60,0,100,80,0,0,1.0834522746082604,102.91051030158997,0
scenario54,30,1,0.4,20,20,20,80,100,100,20,0,0.7653683280735876,88.20899677276611,0
scenario55,0,1,0.4,20,20,80,40,80,0,80,0,1.899380742599685,163.68761920928955,0
scenario56,60,1,0.6,60,0,0,100,60,40,60,0,2.6916529233335664,156.97093749046326,0
scenario57,60,0,0.6,20,0,80,80,80,20,20,0,1.416454546355124,79.28352856636047,0
scenario58,0,0,0.1,40,100,100,100,60,80,100,0,1.5130646908538423,83.12753987312317,0
scenario59,-90,1,0.6,80,100,80,40,60,60,100,0,0.7556138229472076,150.88165950775146,0
scenario60,30,0,0.2,80,40,60,20,40,20,100,0,1.334140281925676,79.143483877182,0
scenario61,30,0,1.0,100,0,100,60,0,80,60,0,1.3575827311119262,80.31392765045166,0
scenario62,60,0,1.0,80,80,80,20,0,100,20,0,1.459878730676257,79.12254118919373,0
scenario63,90,1,0.4,80,60,40,20,40,60,40,0,0.739588981990024,157.71322321891785,0
scenario64,-60,1,0.2,0,40,60,20,80,60,100,0,1.0309756762627298,106.684308052063,0
scenario65,90,1,0.8,60,40,80,0,80,60,100,0,1.4755834208572078,157.36092615127563,0
