Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario267,c1,right,40,0.1,20,base_left_lane,40,80,0,left,80,100,30,left,0,0.9787385543051712,0
scenario268,c2,left,60,0.6,100,right,80,60,60,base,60,80,-90,base,0,1.69104691194627,0
scenario269,c4,base,20,1.0,80,right,0,80,20,base,40,100,0,left,0,2.0701239754361467,0
scenario270,c4,base,80,0.6,20,right,40,100,80,base,80,0,0,left,0,2.044102955138332,0
scenario271,c4,base,20,0.1,100,left,100,100,100,base,0,80,-30,right,0,2.302442404798529,0
scenario272,c1,right,0,0.6,40,base_left_lane,60,0,40,left,80,20,-60,left,0,0.9810698025900252,0
scenario273,c4,right,0,1.0,0,right,100,60,100,base,20,80,0,left,0,4.095505949604569,0
scenario274,c2,left,0,0.1,60,right,80,60,100,left,100,40,-30,base,0,2.636666804536714,0
scenario275,c2,left,40,0.2,0,right,100,100,40,base,0,100,60,base,0,1.694783212091464,0
scenario276,c4,base,40,0.1,60,right,0,60,100,base,20,80,0,left,0,2.914947939376819,0
scenario277,c1,left,20,0.4,80,left,100,20,80,right,60,100,30,base,0,2.176883648329596,0
scenario278,c4,base,100,0.8,60,right,80,80,40,base,20,80,90,left,0,1.7979590712397913,0
scenario279,c1,right,60,0.2,0,left,40,0,20,right,100,40,-60,base,0,1.794494718788323,0
scenario280,c1,right,100,0.6,80,left,60,0,80,right,0,0,-90,base,0,2.0786525276450534,0
scenario281,c2,left,20,0.2,100,right,80,0,80,left,20,20,-30,base,0,3.250327418982835,0
scenario282,c2,left,0,0.6,100,base_left_lane,0,80,0,left,60,80,-60,right,0,4.553973099189972,0
scenario283,c2,base,20,0.1,100,base_left_lane,0,100,80,left,40,100,0,right,0,3.8592995821856,0
scenario284,c1,right,60,0.2,40,base_left_lane,20,100,100,left,0,0,30,left,0,0.979619016687288,0
scenario285,c2,left,0,0.8,20,right,60,20,100,base,100,0,-90,base,0,1.6077466851460385,0
scenario286,c1,right,80,0.1,0,base,20,20,20,right,80,80,-60,left,0,3.4430106417118824,0
scenario287,c4,base,60,1.0,40,right,20,80,60,base,80,0,90,left,0,3.885566306404401,0
scenario288,c4,base,0,0.4,80,left,40,100,60,base,60,100,-90,right,0,2.500967175733093,0
scenario289,c1,right,20,0.6,0,base,0,0,20,right,40,80,-30,left,0,3.6784972771383617,0
scenario290,c4,right,100,0.8,80,right,0,60,0,base,0,100,0,left,0,4.304770127144647,0
scenario291,c2,left,100,0.8,20,right,0,100,80,left,60,20,-60,base,0,2.909657855567142,0
scenario292,c4,right,100,0.8,20,right,80,0,40,base,40,20,-60,left,0,3.666057926233876,0
scenario293,c4,base,80,0.2,40,left,20,80,40,right,20,20,-90,right,0,0.5064187617255195,0
scenario294,c4,base,0,0.8,40,left,100,80,60,right,20,20,30,right,1,0.0,1
scenario295,c1,left,80,1.0,0,left,40,80,20,right,40,0,60,base,0,2.0867300921730205,0
scenario296,c4,base,80,1.0,0,right,60,20,20,base,80,80,60,left,0,1.8792395577544472,0
scenario297,c1,right,0,0.1,20,left,40,20,100,right,20,80,0,base,0,3.845873008387109,0
scenario298,c4,base,100,0.2,60,left,0,20,100,base,100,20,30,right,0,2.834222000164809,0
scenario299,c1,right,80,0.6,60,base,0,20,0,right,80,60,30,left,0,3.5390546403531524,0
scenario300,c4,base,20,0.1,60,left,20,20,80,right,40,20,-90,right,0,1.029199487382974,0
scenario301,c2,base,60,0.8,40,base_left_lane,40,20,40,left,20,60,-90,right,0,2.806224055734206,0
scenario302,c2,left,20,0.6,60,right,100,100,20,base,100,80,0,base,0,1.7598722754853369,0
scenario303,c4,right,0,0.1,100,right,20,0,40,base,0,20,0,left,0,4.2647141752720685,0
scenario304,c4,base,20,0.1,0,left,40,0,0,base,80,100,90,right,0,1.9477515025809933,0
scenario305,c2,left,40,0.1,60,right,0,80,60,left,60,100,-30,base,0,3.229393645847217,0
scenario306,c2,base,80,0.2,100,base_left_lane,80,20,40,left,60,60,30,right,0,3.0797008243509985,0
scenario307,c2,left,0,0.2,60,base_left_lane,100,60,100,left,80,20,-30,right,0,2.283167767371516,0
scenario308,c4,base,20,0.1,80,right,60,60,40,base,0,80,90,left,0,3.5452386512563057,0
scenario309,c4,base,80,0.1,100,left,80,80,20,base,20,0,-60,right,0,94.06566047913104,0
scenario310,c1,right,80,0.6,20,left,20,40,0,right,20,100,-30,base,0,3.352457313960147,0
scenario311,c1,left,20,0.8,0,left,0,0,20,right,20,60,90,base,0,1.752445692751098,0
scenario312,c2,left,40,0.6,0,right,0,60,80,left,0,20,0,base,0,2.765523955697861,0
scenario313,c2,left,20,0.1,0,right,60,40,100,base,0,80,-90,base,0,1.3059356941187112,0
scenario314,c4,right,40,0.2,20,right,40,100,60,base,80,60,60,left,0,4.440757997935721,0
scenario315,c2,base,20,0.6,100,base_left_lane,20,20,80,left,20,100,-90,right,0,3.007433624704361,0
scenario316,c4,base,0,0.4,40,left,80,40,100,right,100,20,-60,right,0,1.2639712498350064,0
scenario317,c4,base,100,0.4,60,left,20,40,0,right,0,60,0,right,0,0.9031678750814404,0
scenario318,c4,right,60,1.0,40,right,0,20,80,base,60,20,0,left,0,3.696141842347417,0
scenario319,c2,left,100,0.1,60,right,80,40,40,base,40,20,60,base,0,1.833800159184097,0
scenario320,c4,base,60,0.4,40,left,60,80,20,base,60,40,-60,right,0,12.117168793480012,0
scenario321,c4,base,80,0.2,40,right,40,20,60,base,60,20,30,left,0,2.089181430183212,0
scenario322,c2,left,20,0.1,0,right,0,80,20,left,0,40,-60,base,1,0.0,1
scenario323,c2,base,40,0.8,100,base_left_lane,80,60,0,left,40,0,-30,right,0,2.874788550535752,0
scenario324,c1,right,100,0.2,40,base_left_lane,60,0,80,left,40,60,0,left,0,0.9477346870214404,0
scenario325,c1,right,0,0.6,80,left,20,0,40,right,60,40,0,base,1,0.0,1
scenario326,c4,right,80,0.6,60,right,20,100,100,base,80,80,60,left,0,5.695880812693664,0
scenario327,c1,right,60,0.1,20,base_left_lane,20,100,40,left,100,60,0,left,0,0.9729271529995324,0
scenario328,c4,right,100,0.4,60,right,40,60,40,base,20,60,-90,left,0,4.773884039016836,0
scenario329,c4,base,0,0.2,80,left,80,0,0,right,100,40,-90,right,0,1.3506930194543667,0
scenario330,c4,base,80,0.8,40,right,40,100,100,base,60,0,-30,left,0,2.24472083076133,0
scenario331,c2,left,100,0.4,80,right,0,80,80,left,100,100,-30,base,0,2.8161027043268363,0
scenario332,c2,left,100,1.0,100,right,80,40,100,left,40,40,30,base,0,3.4956232333111648,0
scenario333,c4,base,80,0.8,40,left,20,100,20,base,0,60,90,right,0,2.734335483988647,0
scenario334,c1,right,40,1.0,80,left,80,0,0,right,60,40,0,base,0,2.546914492718752,0
scenario335,c1,right,100,0.2,60,base,60,80,60,right,20,40,30,left,0,3.160766511984117,0
scenario336,c1,right,80,0.6,100,base_left_lane,80,80,40,left,80,20,60,left,0,1.1686341298207132,0
scenario337,c1,left,20,1.0,20,left,40,80,60,right,0,40,90,base,0,2.134976273978669,0
scenario338,c1,left,100,0.1,20,left,40,20,0,right,60,100,-90,base,0,3.068124746428241,0
scenario339,c2,base,60,0.1,40,base_left_lane,60,80,0,left,20,80,0,right,0,3.573205216217011,0
scenario340,c2,base,20,0.2,20,base_left_lane,40,40,80,left,40,20,60,right,0,3.727183637260212,0
scenario341,c2,left,60,0.1,60,right,100,0,60,left,60,40,30,base,0,2.835339072101645,0
scenario342,c4,base,80,0.1,100,right,80,80,20,base,0,0,-90,left,0,3.839431982876437,0
scenario343,c1,right,0,0.1,0,base_left_lane,40,40,40,left,40,0,90,left,0,1.012479663280413,0
scenario344,c4,base,100,1.0,20,left,60,20,100,base,100,40,90,right,0,2.2466383976834257,0
scenario345,c2,left,60,0.2,60,base_left_lane,20,60,80,left,100,60,60,right,0,4.5814670777667885,0
scenario346,c1,right,0,0.6,80,left,60,80,80,right,20,100,0,base,0,2.049736378352044,0
scenario347,c1,left,40,0.2,40,left,20,0,80,right,60,80,-90,base,0,2.992385745414406,0
scenario348,c2,left,20,0.2,80,right,20,20,80,base,0,60,0,base,0,1.718566337581708,0
scenario349,c2,base,80,0.1,100,base_left_lane,40,100,20,left,40,40,30,right,0,3.6240629052195694,0
scenario350,c2,base,20,0.4,0,base_left_lane,0,60,40,left,60,20,-60,right,0,2.8960393811333063,0
scenario351,c2,left,60,1.0,100,right,40,60,40,left,100,40,0,base,0,2.867900448755844,0
scenario352,c4,right,100,0.2,0,right,20,20,0,base,0,80,30,left,0,4.085935273103783,0
scenario353,c4,base,40,1.0,80,left,80,80,0,right,40,80,90,right,0,0.874415120260946,0
scenario354,c4,base,0,0.2,80,right,80,40,60,base,80,80,30,left,0,1.905349434885488,0
scenario355,c1,right,0,0.1,0,left,80,20,0,right,60,100,60,base,1,0.0,1
scenario356,c4,base,80,0.4,20,left,40,20,20,base,80,40,30,right,0,2.812163942248212,0
scenario357,c4,right,20,0.6,80,right,0,0,80,base,0,100,-60,left,0,4.679470314660391,0
scenario358,c2,base,60,0.4,40,base_left_lane,40,40,40,left,80,20,0,right,0,3.0891192244404087,0
scenario359,c1,right,100,0.6,0,base,40,40,0,right,80,80,-30,left,0,3.4265008071441496,0
scenario360,c1,right,20,0.8,60,base,100,60,100,right,60,20,60,left,0,3.668620074050033,0
scenario361,c4,right,60,0.4,0,right,0,100,80,base,80,80,-90,left,0,3.997131309946398,0
scenario362,c2,left,80,0.6,60,base_left_lane,60,60,20,left,100,60,-30,right,0,3.618401358494183,0
scenario363,c4,base,40,0.2,0,right,20,80,100,base,40,20,-60,left,0,1.7047777516134657,0
scenario364,c4,base,40,1.0,80,left,100,100,40,base,20,20,-90,right,0,2.6304992575891992,0
scenario365,c1,right,40,0.2,40,base_left_lane,100,80,60,left,60,0,90,left,0,1.002641614319299,0
scenario366,c2,left,0,0.8,100,right,0,100,100,base,100,60,-60,base,0,1.7054293252869277,0
scenario367,c2,left,100,0.4,100,right,100,20,60,left,100,20,90,base,0,1.250923662013231,0
scenario368,c4,base,60,0.4,40,right,80,60,40,base,40,0,90,left,0,2.574280828588908,0
scenario369,c1,left,0,0.8,80,left,80,80,80,right,0,80,-90,base,0,2.1466165169455245,0
scenario370,c4,base,0,0.2,80,left,0,100,100,base,60,20,30,right,0,2.88447391193621,0
scenario371,c1,right,20,1.0,40,base_left_lane,100,0,100,left,40,80,-60,left,0,0.9555824285312298,0
scenario372,c1,right,20,0.4,20,left,60,60,0,right,80,40,0,base,0,4.355227707841632,0
scenario373,c2,base,100,0.6,20,base_left_lane,80,100,40,left,20,40,60,right,0,3.040831104823368,0
scenario374,c1,left,60,0.1,100,left,60,60,80,right,100,60,0,base,0,2.924895101537517,0
scenario375,c1,left,100,0.1,0,left,40,20,40,right,0,40,-30,base,0,3.1809220625918195,0
scenario376,c2,left,20,0.4,80,right,20,100,0,base,60,40,-30,base,0,1.819197784159178,0
scenario377,c1,right,80,1.0,40,left,40,0,100,right,40,60,-30,base,0,2.8964038872966458,0
scenario378,c4,base,40,0.6,60,left,40,0,100,base,80,40,-60,right,0,1.9909145682852176,0
scenario379,c1,right,60,0.6,20,base,20,0,80,right,60,60,90,left,0,3.659661149028896,0
scenario380,c2,left,60,0.1,40,base_left_lane,80,80,40,left,40,100,60,right,0,3.4394901186025706,0
scenario381,c1,right,20,0.8,60,base_left_lane,60,40,20,left,100,0,-90,left,0,0.943792376793013,0
scenario382,c4,base,80,0.6,0,right,80,20,60,base,100,100,-90,left,0,3.507448756206725,0
scenario383,c1,right,40,0.1,0,left,80,0,100,right,80,40,-90,base,0,2.095215058618912,0
scenario384,c2,base,80,0.2,20,base_left_lane,20,60,80,left,0,80,90,right,0,2.6508905336970634,0
scenario385,c4,base,40,1.0,80,left,20,0,0,base,20,0,-60,right,0,2.5422067183079324,0
scenario386,c2,base,20,0.4,100,base_left_lane,0,20,20,left,100,100,0,right,0,3.721912252006741,0
scenario387,c1,left,0,1.0,0,left,40,40,0,right,60,20,-30,base,0,2.9277366654127444,0
scenario388,c4,base,80,0.8,60,right,80,20,60,base,40,80,90,left,0,3.8085183523724377,0
scenario389,c4,base,20,0.4,40,left,0,60,60,right,0,20,-90,right,0,0.8735794010212095,0
scenario390,c1,right,80,0.2,20,base_left_lane,80,20,20,left,60,40,90,left,0,1.2319187931538138,0
scenario391,c4,base,100,0.1,80,left,100,20,60,right,20,60,0,right,0,0.9723304548763918,0
scenario392,c2,left,100,0.1,20,right,60,60,80,base,80,80,90,base,0,1.6378174320704408,0
scenario393,c4,right,100,0.2,100,right,100,0,0,base,40,80,90,left,0,3.853322837320808,0
scenario394,c1,right,0,1.0,20,left,40,80,0,right,20,0,0,base,0,3.920418671223416,0
scenario395,c2,left,20,0.4,0,right,60,60,80,left,100,100,90,base,0,3.37029986132368,0
scenario396,c4,base,80,0.1,60,right,20,100,80,base,40,80,-30,left,0,2.3679720039029024,0
scenario397,c2,left,80,0.4,100,base_left_lane,60,0,0,left,40,40,-60,right,0,3.741358260496512,0
scenario398,c4,base,20,0.8,60,left,0,20,20,base,0,60,30,right,0,2.4375152111785288,0
scenario399,c1,left,60,0.1,0,left,60,80,100,right,60,0,30,base,0,1.892835697789612,0
scenario400,c4,base,40,1.0,0,right,40,80,40,base,0,0,-60,left,0,1.6580704065959655,0
scenario401,c4,right,20,1.0,20,right,100,80,60,base,0,20,-90,left,0,4.153012774274644,0
scenario402,c1,right,100,0.6,100,left,100,100,40,right,100,100,60,base,1,0.0,1
scenario403,c4,right,40,0.4,100,right,100,40,80,base,80,100,-30,left,0,5.793037525079668,0
scenario404,c1,left,0,0.2,100,left,20,20,40,right,20,60,-90,base,0,2.812635211445811,0
scenario405,c2,base,0,0.2,40,base_left_lane,80,60,0,left,60,60,-90,right,0,3.794087991007665,0
scenario406,c2,base,0,0.8,100,base_left_lane,20,40,0,left,80,20,0,right,0,3.45020838600628,0
scenario407,c2,base,100,1.0,100,base_left_lane,40,100,80,left,80,20,-30,right,0,3.374720748808548,0
scenario408,c4,base,0,0.4,60,right,40,80,80,base,0,80,-30,left,0,1.408800269207683,0
scenario409,c2,left,60,0.1,40,right,60,20,0,left,100,80,60,base,0,3.207401481101396,0
scenario410,c1,right,60,0.4,0,base,80,0,60,right,80,20,30,left,0,3.784376077206693,0
scenario411,c1,left,60,0.6,80,left,100,100,40,right,100,0,90,base,0,2.589948314818733,0
scenario412,c4,right,0,1.0,20,right,80,60,20,base,40,40,30,left,0,4.3717505065977145,0
scenario413,c4,base,80,0.8,40,left,20,100,60,right,60,20,-30,right,0,0.9021782618059024,0
scenario414,c4,base,60,0.6,40,left,60,60,20,base,0,0,0,right,0,2740.597715482066,0
scenario415,c1,right,60,0.8,80,left,40,40,40,right,20,60,60,base,0,2.21334082006294,0
scenario416,c2,left,40,0.1,20,right,60,80,0,base,100,20,30,base,0,1.8636725806622845,0
scenario417,c2,left,20,0.1,40,right,60,100,20,base,20,100,60,base,0,1.7075670453831846,0
scenario418,c2,base,40,1.0,40,base_left_lane,100,40,20,left,40,40,60,right,0,3.3519566813340727,0
scenario419,c4,base,40,0.1,40,right,60,40,100,base,0,20,60,left,0,2.6437382121223245,0
scenario420,c2,left,0,0.2,60,right,0,100,20,base,20,60,-30,base,0,1.970014857387268,0
scenario421,c4,base,80,0.8,0,left,20,80,80,base,60,100,-90,right,0,2.822303240872561,0
scenario422,c1,right,40,0.4,20,left,100,80,100,right,100,60,-30,base,0,4.60172935812769,0
scenario423,c4,base,40,0.2,0,left,100,20,40,right,100,20,90,right,0,1.1041112141445495,0
scenario424,c4,base,20,0.4,20,left,40,40,20,base,0,100,90,right,0,2.3142692532384648,0
scenario425,c1,right,0,0.4,100,base_left_lane,60,60,40,left,40,20,90,left,0,1.1017219967284595,0
scenario426,c2,left,100,0.1,60,base_left_lane,20,100,20,left,0,80,-60,right,0,5.040071221525622,0
scenario427,c1,right,40,0.8,40,left,0,60,40,right,40,40,60,base,0,2.0563985275143164,0
scenario428,c4,base,80,1.0,40,right,20,20,20,base,20,60,-60,left,0,2.113848744448673,0
scenario429,c1,left,80,0.2,100,left,40,80,60,right,20,40,60,base,0,2.501306635100347,0
scenario430,c4,base,20,0.6,60,right,80,40,80,base,100,0,0,left,0,2.0126928246217592,0
scenario431,c4,base,40,1.0,100,left,0,100,100,right,20,60,-30,right,0,0.98301839083633,0
scenario432,c1,right,0,0.1,40,base,80,20,0,right,40,0,90,left,0,3.3854279581618827,0
scenario433,c2,base,20,0.2,20,base_left_lane,60,80,0,left,40,0,-90,right,0,3.2558485955238345,0
scenario434,c2,left,60,0.4,100,right,20,100,0,left,100,0,-60,base,0,1.9538942076500547,0
scenario435,c2,left,100,1.0,20,right,40,20,80,left,80,100,90,base,0,3.614273636348504,0
scenario436,c4,base,0,1.0,80,left,0,80,80,right,20,20,30,right,0,1.1314517529357258,0
scenario437,c4,base,100,0.8,20,left,20,40,20,base,60,100,-60,right,0,2.0922326045265933,0
scenario438,c4,right,80,0.8,60,right,20,100,60,base,80,80,-60,left,0,4.873970513570604,0
scenario439,c1,left,20,0.6,80,left,40,80,100,right,20,40,-90,base,0,2.25409546909554,0
scenario440,c2,base,100,0.4,60,base_left_lane,60,80,60,left,0,20,60,right,0,3.59828609688287,0
scenario441,c1,right,20,0.8,0,base_left_lane,0,0,40,left,80,60,-90,left,0,0.974294291785708,0
scenario442,c1,right,20,0.4,80,base,80,40,100,right,100,0,-90,left,0,3.8051792474785913,0
scenario443,c1,right,80,0.4,60,left,100,0,40,right,80,60,-90,base,0,2.043878824191936,0
scenario444,c4,right,20,0.8,40,right,0,40,40,base,40,60,90,left,0,4.367416048892754,0
scenario445,c2,left,100,0.1,0,right,40,60,60,left,0,80,-30,base,0,3.3119707789549944,0
scenario446,c4,base,80,1.0,80,left,0,40,80,base,100,40,-30,right,0,2.7816700754559567,0
scenario447,c1,left,40,0.2,40,left,0,40,0,right,0,20,-30,base,0,2.8028673348502364,0
scenario448,c2,base,60,0.4,60,base_left_lane,80,80,20,left,0,100,-90,right,0,3.4211748802524933,0
scenario449,c4,base,0,0.2,40,left,80,60,60,right,0,100,0,right,0,1.3158851279928028,0
scenario450,c1,right,0,0.1,100,left,80,20,0,right,80,0,-90,base,0,2.4443937128425524,0
scenario451,c2,left,0,0.8,100,right,100,100,0,base,80,60,60,base,0,1.742409104538598,0
scenario452,c4,base,80,0.2,20,left,20,100,80,right,80,20,-30,right,0,0.9582635247798934,0
scenario453,c4,base,80,0.6,20,left,40,40,80,base,0,0,60,right,0,2.414178135285899,0
scenario454,c4,base,100,0.1,80,left,100,80,60,right,0,60,-30,right,1,0.0,1
scenario455,c2,left,0,1.0,20,right,100,0,20,left,40,20,0,base,0,2.08478517788845,0
scenario456,c4,base,40,0.6,60,left,60,20,40,base,20,40,60,right,0,2.6760315008725093,0
scenario457,c4,right,60,0.6,80,right,20,0,80,base,60,0,-60,left,0,4.549925508449059,0
scenario458,c1,right,60,0.1,0,base_left_lane,80,40,0,left,100,80,90,left,0,1.0955683110297263,0
scenario459,c4,base,0,0.4,40,right,40,100,40,base,20,80,0,left,0,1.8720091946607849,0
scenario460,c4,base,100,0.6,100,left,80,40,100,base,80,20,-30,right,0,2.808040342636963,0
scenario461,c1,right,80,0.1,0,base_left_lane,40,20,0,left,20,40,-60,left,0,0.9502800507774326,0
scenario462,c4,base,80,0.6,80,right,20,40,100,base,60,60,90,left,0,2.495029568256294,0
scenario463,c1,right,0,1.0,80,left,0,100,100,right,60,40,60,base,0,2.2556646991516267,0
scenario464,c2,left,40,0.8,100,base_left_lane,100,60,20,left,100,20,30,right,0,4.490037588390324,0
scenario465,c1,left,20,1.0,100,left,100,80,20,right,80,0,90,base,0,2.418045005132058,0
scenario466,c2,left,40,0.1,80,right,20,40,20,base,20,60,90,base,0,1.7138934160191812,0
scenario467,c1,right,80,1.0,40,base_left_lane,100,100,80,left,0,80,-60,left,0,0.985869891071712,0
scenario468,c2,base,40,0.6,20,base_left_lane,0,80,60,left,40,100,0,right,0,2.6476497862684547,0
scenario469,c4,base,20,0.2,20,left,20,0,0,base,80,0,-90,right,0,2.78949834104382,0
scenario470,c2,base,0,0.1,80,base_left_lane,0,0,100,left,0,100,-30,right,0,2.593714180989488,0
scenario471,c1,right,60,0.8,0,base,20,60,100,right,60,0,90,left,0,3.0331246469101623,0
scenario472,c1,right,80,0.1,100,left,40,80,60,right,60,100,0,base,0,1.970700230636792,0
scenario473,c4,right,60,0.4,40,right,0,100,40,base,0,100,-90,left,0,4.446480700864515,0
scenario474,c4,base,0,0.8,40,left,80,20,60,right,0,80,90,right,1,0.0,1
scenario475,c2,left,100,0.4,100,right,40,0,40,left,0,100,30,base,0,3.0492446697458986,0
scenario476,c4,base,0,0.2,40,right,20,0,40,base,60,80,-30,left,0,2.7234518212989003,0
scenario477,c1,left,0,0.8,80,left,100,100,60,right,20,40,60,base,0,1.950145033655553,0
scenario478,c2,base,60,0.4,60,base_left_lane,100,60,0,left,0,40,-30,right,0,3.3496382705449275,0
scenario479,c1,right,80,0.1,0,base,60,40,80,right,20,20,-60,left,0,3.4121042171250555,0
scenario480,c2,left,60,0.4,40,right,80,60,20,left,40,60,60,base,1,0.0,1
scenario481,c1,right,20,1.0,60,left,60,20,20,right,40,100,90,base,0,3.310775363378548,0
scenario482,c2,left,20,0.2,60,right,60,100,40,left,60,80,-60,base,0,3.5393066844469083,0
scenario483,c4,base,60,0.2,0,left,20,0,60,base,40,0,90,right,0,2.653318085390509,0
scenario484,c4,base,100,0.4,0,left,0,60,0,base,0,0,30,right,0,3.020185248306172,0
scenario485,c4,base,100,0.1,60,right,80,60,100,base,100,80,60,left,0,2.685727930690929,0
scenario486,c2,left,40,0.6,80,right,60,0,60,base,100,0,-60,base,0,1.7428234569042749,0
scenario487,c1,right,60,0.8,20,base,20,20,80,right,60,100,-60,left,0,3.390168627783131,0
scenario488,c2,base,80,0.4,0,base_left_lane,100,80,0,left,60,20,-90,right,0,2.580110679060762,0
scenario489,c4,right,80,0.6,20,right,60,80,80,base,0,40,-60,left,0,4.524541901226491,0
scenario490,c1,left,0,0.1,20,left,100,40,80,right,40,60,60,base,0,2.139718912996734,0
scenario491,c1,left,40,0.8,80,left,40,20,60,right,20,40,60,base,0,2.0770178933009795,0
scenario492,c2,left,80,0.6,40,base_left_lane,40,60,20,left,40,0,-90,right,0,6.810298623094728,0
scenario493,c1,right,100,0.8,40,base_left_lane,0,20,40,left,20,40,-90,left,0,1.0232507299355078,0
scenario494,c4,base,100,0.4,0,left,0,20,0,right,0,100,60,right,0,1.0351406852736529,0
scenario495,c1,right,0,0.8,60,left,60,100,80,right,60,100,-90,base,0,4.13373648916598,0
scenario496,c2,left,60,1.0,80,base_left_lane,0,0,60,left,40,60,-30,right,0,2.265753697283348,0
scenario497,c4,base,100,0.4,100,left,100,100,40,base,60,100,-30,right,0,3.834794460179047,0
scenario498,c4,base,80,0.1,40,right,40,60,20,base,20,20,-60,left,0,1.7190981331213495,0
scenario499,c1,right,100,0.4,60,base_left_lane,100,100,60,left,0,60,-60,left,0,1.036952743831523,0
scenario500,c1,right,0,0.4,0,left,80,40,20,right,100,60,60,base,0,3.1710304296402483,0
scenario501,c1,right,40,0.2,80,base,80,40,100,right,60,20,-60,left,0,3.175220659241647,0
scenario502,c2,left,20,0.4,80,right,20,60,60,base,60,40,-30,base,0,1.7143108540296634,0
scenario503,c2,base,60,0.8,40,base_left_lane,100,0,20,left,40,20,-60,right,0,3.491099714224115,0
scenario504,c4,base,40,0.1,100,left,20,40,20,right,20,60,-30,right,0,1.0083162318923482,0
scenario505,c4,base,20,0.8,60,left,80,40,60,base,0,0,30,right,0,1.760239031986624,0
scenario506,c4,base,60,0.1,20,right,100,60,100,base,100,20,60,left,0,1.4265511038589862,0
scenario507,c2,left,40,0.8,80,right,20,0,60,left,0,80,0,base,0,2.882726390197583,0
scenario508,c4,base,20,0.2,40,left,40,60,100,right,20,80,30,right,0,1.3048648661736535,0
scenario509,c2,left,20,0.8,0,right,60,100,100,base,60,40,90,base,0,1.8347264391289488,0
scenario510,c2,left,40,0.1,100,right,40,60,20,base,100,60,-90,base,0,1.8499747921302168,0
scenario511,c1,right,60,1.0,100,base_left_lane,20,40,60,left,0,20,90,left,0,1.0595551344289933,0
scenario512,c2,base,100,1.0,40,base_left_lane,40,40,0,left,40,100,-90,right,0,3.292522453313768,0
scenario513,c2,left,20,0.6,0,right,100,20,20,left,100,60,60,base,0,3.6157812868485912,0
scenario514,c4,right,40,1.0,80,right,80,60,100,base,80,20,-30,left,0,4.016903748394882,0
scenario515,c1,left,0,0.6,100,left,80,80,20,right,20,0,60,base,0,2.2976266841545563,0
scenario516,c4,right,60,0.2,40,right,40,80,80,base,60,40,0,left,0,3.9131084306246513,0
scenario517,c4,base,40,0.4,100,left,60,80,60,base,80,0,-90,right,0,2.97965878025059,0
scenario518,c4,base,0,0.2,60,left,0,20,40,right,80,80,-90,right,0,1.016683494348524,0
scenario519,c1,right,80,0.2,80,base,60,40,0,right,0,20,60,left,0,3.6559699820342657,0
scenario520,c1,right,60,0.6,80,left,40,100,100,right,100,100,30,base,0,2.041866475707737,0
scenario521,c2,left,0,0.6,60,right,100,60,0,left,0,80,0,base,0,3.348490093512144,0
scenario522,c1,right,40,0.1,40,base_left_lane,60,20,40,left,20,60,90,left,0,0.9642831869154456,0
scenario523,c2,left,80,0.4,20,right,60,20,40,base,80,100,0,base,0,1.7027011248953952,0
scenario524,c1,right,60,0.2,60,base,80,100,0,right,20,40,-30,left,0,3.361230109485449,0
scenario525,c4,base,20,1.0,60,right,0,40,80,base,60,40,0,left,0,2.6069461006296435,0
scenario526,c1,right,20,1.0,0,base_left_lane,60,80,80,left,0,20,-60,left,0,1.0739050584516971,0
scenario527,c4,base,40,0.8,60,left,80,20,20,right,40,20,90,right,0,0.9039361492540098,0
scenario528,c1,right,80,0.6,40,base,100,0,80,right,100,100,30,left,0,3.1729445920046286,0
scenario529,c4,base,100,0.6,40,left,40,100,40,base,80,80,-30,right,0,2.268601050834933,0
scenario530,c4,base,0,0.8,20,right,100,20,100,base,40,100,0,left,0,3.3387379372081787,0
scenario531,c1,right,40,0.1,80,left,0,20,40,right,100,100,30,base,1,0.0,1
scenario532,c1,right,0,0.4,100,base,20,20,80,right,100,60,0,left,0,4.466381028434211,0
scenario533,c2,left,40,0.8,20,base_left_lane,100,20,20,left,40,20,-90,right,0,6.666373692768531,0
scenario534,c4,base,60,0.6,100,left,0,0,60,right,100,40,-90,right,0,0.985564906694953,0
scenario535,c1,right,100,0.4,60,base,20,100,20,right,60,40,-60,left,0,3.550714914397163,0
scenario536,c4,base,100,1.0,20,left,20,100,100,base,80,0,60,right,0,2.4649467281155264,0
scenario537,c2,base,100,0.2,100,base_left_lane,60,80,60,left,0,20,90,right,0,4.132477122022768,0
scenario538,c1,right,60,1.0,60,base_left_lane,80,80,100,left,60,40,0,left,0,1.2383683879026122,0
scenario539,c4,base,0,0.4,80,left,60,80,80,base,60,20,90,right,0,1.7747782195358497,0
scenario540,c1,right,80,0.2,20,base_left_lane,60,80,0,left,60,80,-60,left,0,1.1126273638471904,0
scenario541,c1,left,80,0.8,0,left,80,100,100,right,60,80,-60,base,0,1.2580806116233807,0
scenario542,c2,left,100,0.6,100,right,40,0,20,left,0,0,60,base,0,3.085999044416184,0
scenario543,c2,base,60,0.8,0,base_left_lane,100,20,0,left,100,20,90,right,0,3.4376356555849297,0
