Instances,feature_TimeOfDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario75,-90,40,100,0,0,0,0.8,0,100,0,80,0,c4,0.00499,right,base,left,base,0,4.079902785441947,0
scenario76,-90,60,40,0,0,0,0.8,0,100,0,80,20,c1,0.00481,left,right,base,right,0,3.634582161381271,0
scenario77,-90,60,80,0,0,0,0.8,0,100,0,80,20,c2,0.00442,base,left,right,left,0,2.8318609840401283,0
scenario78,-90,40,20,0,0,0,0.8,0,100,0,80,20,c4,0.00368,left,right,right,base,0,4.277311421879376,0
scenario79,90,60,40,0,0,0,0.8,0,100,0,80,40,c1,0.00319,left,right,base,left,0,4.2059809141593,0
scenario80,0,40,40,0,0,0,0.8,0,100,0,80,40,c2,0.00296,base,left,right,base,0,1.8330670541546472,0
scenario81,-30,40,40,0,0,0,0.8,0,100,0,80,40,c4,0.00294,left,base,right,base,0,2.2089153412316977,0
scenario82,-30,40,80,0,0,0,0.8,0,100,0,80,60,c1,0.0029,base,left,left,right,0,2.3456065627870903,0
scenario83,90,40,20,0,0,0,0.8,0,100,0,80,60,c2,0.00293,right,base,base,left,0,2.723051399769876,0
scenario84,-60,60,20,0,0,0,0.8,0,100,0,80,60,c4,0.00276,right,base,left,right,0,1.014680778950454,0
scenario85,60,60,40,0,0,0,0.8,0,100,0,80,80,c1,0.00278,base,right,left,right,0,3.2196110853560573,0
scenario86,0,40,100,0,0,0,0.8,0,100,0,80,80,c2,0.00283,right,left,base,left,0,3.2021879582619386,0
scenario87,30,60,40,0,0,0,0.8,0,100,0,80,80,c4,0.00273,right,base,left,base,0,3.771652203883494,0
scenario88,30,40,80,0,0,0,0.8,0,100,0,80,100,c1,0.00264,left,right,base,right,0,3.057672841022577,0
scenario89,60,40,20,0,0,0,0.8,0,100,0,80,100,c2,0.00264,base,left,right,left,1,0.0,1
scenario90,30,40,60,0,0,0,0.8,0,100,0,80,100,c4,0.0027,left,right,right,base,0,4.260083374589601,0
scenario91,-60,40,40,0,0,0,0.8,0,100,0,100,0,c1,0.00273,left,right,base,left,0,3.435843591383079,0
scenario92,60,40,60,0,0,0,0.8,0,100,0,100,0,c2,0.00243,base,left,right,base,0,1.7768635888383668,0
scenario93,-60,60,100,0,0,0,0.8,0,100,0,100,0,c4,0.00236,left,base,right,base,0,2.6549434908776,0
scenario94,90,60,80,0,0,0,0.8,0,100,0,100,20,c1,0.00239,base,left,left,right,0,2.7708973837711386,0
scenario95,-90,20,60,0,20,40,0.8,0,100,0,100,20,c2,0.00245,right,base,base,left,0,2.871622499675436,0
scenario96,0,60,80,0,0,0,0.8,0,100,0,100,20,c4,0.00241,right,base,left,right,0,0.964991508257136,0
scenario97,-90,20,80,0,20,40,0.8,0,100,0,100,40,c1,0.0025,base,right,left,right,0,2.9487611096824096,0
scenario98,-60,40,80,0,0,0,0.8,0,100,0,100,40,c2,0.00247,right,left,base,left,0,2.791599329842743,0
scenario99,30,40,20,0,0,0,0.8,0,100,0,100,40,c4,0.00247,right,base,left,base,0,6.2868940133604,0
scenario100,0,60,60,0,0,0,0.8,0,100,0,100,60,c1,0.0022,left,right,base,right,0,3.255879429957837,0
scenario101,60,60,100,0,0,0,0.8,0,100,0,100,60,c2,0.00245,base,left,right,left,0,2.7880945414502407,0
scenario102,60,40,80,0,0,0,0.8,0,100,0,100,60,c4,0.00238,left,right,right,base,0,4.644107119982556,0
scenario103,-30,60,100,0,0,0,0.8,0,100,0,100,80,c1,0.00225,left,right,base,left,0,3.881227521751046,0
scenario104,90,40,100,0,0,0,0.8,0,100,0,100,80,c2,0.00218,base,left,right,base,0,1.625768479596155,0
scenario105,90,40,60,0,0,0,0.8,0,100,0,100,80,c4,0.002,left,base,right,base,0,2.1626887725384725,0
scenario106,30,60,100,0,0,0,0.8,0,100,0,100,100,c1,0.00203,base,left,left,right,0,2.6001633887520543,0
scenario107,-60,60,60,0,0,0,0.8,0,100,0,100,100,c2,0.00201,right,base,base,left,0,2.2920888531758696,0
scenario108,-30,60,60,0,0,0,0.8,0,100,0,100,100,c4,0.00216,right,base,left,right,0,0.911126144182734,0
scenario109,-90,20,40,0,0,0,0.8,0,100,20,0,0,c1,0.01566,base,right,left,right,1,0.0,1
scenario110,-90,20,80,0,0,0,0.8,0,100,20,0,0,c2,0.01571,right,left,base,left,0,4.762454289918149,0
scenario111,-90,20,40,0,0,0,0.8,0,100,20,0,0,c4,0.01594,right,base,left,base,0,2.74934222420219,0
scenario112,-90,20,40,0,0,0,0.8,0,100,20,0,20,c1,0.01578,left,right,base,right,0,3.2955461149566343,0
scenario113,-90,20,80,0,0,0,0.8,0,100,20,0,20,c2,0.01574,base,left,right,left,0,2.7471992494305875,0
scenario114,-90,20,40,0,0,0,0.8,0,100,20,0,20,c4,0.01534,left,right,right,base,0,4.0816623780522265,0
scenario115,-90,20,60,0,0,0,0.8,0,100,20,0,40,c1,0.01526,left,right,base,left,0,3.971896820135992,0
scenario116,-90,20,40,0,0,0,0.8,0,100,20,0,40,c2,0.01565,base,left,right,base,1,0.0,1
scenario117,-90,20,40,0,0,0,0.8,0,100,20,0,40,c4,0.0161,left,base,right,base,0,1.9738403811078395,0
scenario118,-90,20,60,0,0,0,0.8,0,100,20,0,60,c1,0.01513,base,left,left,right,0,3.3997276712440074,0
scenario119,-90,20,80,0,0,0,0.8,0,100,20,0,60,c2,0.01534,right,base,base,left,0,2.250853647766866,0
scenario120,-90,20,80,0,0,0,0.8,0,100,20,0,60,c4,0.01513,right,base,left,right,0,0.9774587294214536,0
scenario121,-90,20,40,0,0,0,0.8,0,100,20,0,80,c1,0.01526,base,right,left,right,0,3.115004651418684,0
scenario122,-90,20,40,0,0,0,0.8,0,100,20,0,80,c2,0.01639,right,left,base,left,0,3.5780614624093143,0
scenario123,-90,20,40,0,0,0,0.8,0,100,20,0,80,c4,0.01573,right,base,left,base,0,2.7570855480662484,0
scenario124,-90,20,40,0,0,0,0.8,0,100,20,0,100,c1,0.01548,left,right,base,right,0,3.4333784686540447,0
scenario125,-90,20,40,0,0,0,0.8,0,100,20,0,100,c2,0.01557,base,left,right,left,0,3.175250224847757,0
scenario126,-90,20,20,0,20,40,0.8,0,100,20,0,100,c4,0.00193,left,right,right,base,0,4.228019296431213,0
scenario127,-30,60,20,0,0,0,0.8,0,100,20,20,0,c1,0.002,left,right,base,left,0,4.503390341787202,0
scenario128,-90,20,40,0,0,0,0.8,0,100,20,20,0,c2,0.01581,base,left,right,base,0,1.841445777233664,0
scenario129,-90,20,100,0,0,0,0.8,80,20,20,20,0,c4,0.002,left,base,right,base,0,3.6453798624770863,0
scenario130,-90,20,60,0,0,0,0.8,0,100,20,20,20,c1,0.01543,base,left,left,right,0,1.7248284913341998,0
scenario131,-90,20,40,0,0,0,0.8,0,100,20,20,20,c2,0.01492,right,base,base,left,0,3.560141536175768,0
scenario132,-90,20,80,0,0,0,0.8,0,100,20,20,20,c4,0.01595,right,base,left,right,0,0.9555401412091424,0
scenario133,-90,20,40,0,0,0,0.8,0,100,20,20,40,c1,0.01606,base,right,left,right,1,0.0,1
scenario134,-90,20,40,0,0,0,0.8,0,100,20,20,40,c2,0.01619,right,left,base,left,0,2.63532077331749,0
scenario135,-90,20,40,0,0,0,0.8,0,100,20,20,40,c4,0.01565,right,base,left,base,0,4444.669640869837,0
scenario136,-90,20,60,0,0,0,0.8,0,100,20,20,60,c1,0.01572,left,right,base,right,0,3.550762234163149,0
scenario137,-90,20,60,0,0,0,0.8,0,100,20,20,60,c2,0.0155,base,left,right,left,0,3.553625069461991,0
scenario138,-90,20,40,0,0,0,0.8,0,100,20,20,60,c4,0.01535,left,right,right,base,0,7.227717483250274,0
scenario139,-90,20,40,0,0,0,0.8,0,100,20,20,80,c1,0.01572,left,right,base,left,0,3.9400754777883744,0
scenario140,-90,20,40,0,0,0,0.8,0,100,20,20,80,c2,0.01528,base,left,right,base,1,0.0,1
scenario141,-90,20,80,0,0,0,0.8,0,100,20,20,80,c4,0.01538,left,base,right,base,0,2.202037045014544,0
scenario142,-90,20,60,0,0,0,0.8,0,100,20,20,100,c1,0.01516,base,left,left,right,0,2.3415211976088406,0
scenario143,-90,20,60,0,0,0,0.8,0,100,20,20,100,c2,0.01567,right,base,base,left,0,2.614408195222912,0
scenario144,-90,20,40,0,0,0,0.8,0,100,20,20,100,c4,0.01551,right,base,left,right,0,0.9423813952530335,0
scenario145,-90,20,60,0,0,0,0.8,0,100,20,40,0,c1,0.01549,base,right,left,right,0,3.715193462479793,0
scenario146,-90,20,40,0,0,0,0.8,0,100,20,40,0,c2,0.01585,right,left,base,left,0,2.954499750580224,0
scenario147,-90,20,40,0,0,0,0.8,0,100,20,40,0,c4,0.0156,right,base,left,base,0,3.82408181783823,0
scenario148,-90,20,40,0,0,0,0.8,0,100,20,40,20,c1,0.01556,left,right,base,right,0,3.193997152603683,0
scenario149,-90,20,40,0,0,0,0.8,0,100,20,40,20,c2,0.01587,base,left,right,left,0,3.00973641930893,0
scenario150,-90,20,40,0,0,0,0.8,0,100,20,40,20,c4,0.01562,left,right,right,base,0,4.126184485651189,0
scenario151,-90,20,40,0,0,0,0.8,0,100,20,40,40,c1,0.01566,left,right,base,left,0,3.77929893289346,0
scenario152,-90,20,40,0,0,0,0.8,0,100,20,40,40,c2,0.01549,base,left,right,base,0,1.7153342632394069,0
scenario153,-90,20,40,0,0,0,0.8,0,100,20,40,40,c4,0.01576,left,base,right,base,0,2.114120654991746,0
scenario154,-90,20,60,0,0,0,0.8,0,100,20,40,60,c1,0.01519,base,left,left,right,0,1.4162208707323118,0
scenario155,-90,20,80,0,0,0,0.8,0,100,20,40,60,c2,0.01585,right,base,base,left,0,2.1473579678691856,0
scenario156,-90,20,40,0,0,0,0.8,0,100,20,40,60,c4,0.01558,right,base,left,right,0,0.9358061128649096,0
scenario157,-90,20,40,0,0,0,0.8,0,100,20,40,80,c1,0.01564,base,right,left,right,0,3.0970795216242686,0
scenario158,-90,20,40,0,0,0,0.8,0,100,20,40,80,c2,0.01542,right,left,base,left,0,3.229125109053851,0
scenario159,-90,20,40,0,0,0,0.8,0,100,20,40,80,c4,0.01594,right,base,left,base,0,2.762565365524253,0
scenario160,-90,20,40,0,0,0,0.8,0,100,20,40,100,c1,0.01552,left,right,base,right,0,3.088317647795766,0
scenario161,-90,20,60,0,0,0,0.8,0,100,20,40,100,c2,0.01526,base,left,right,left,0,1.6024778167373357,0
scenario162,-90,20,40,0,0,0,0.8,0,100,20,40,100,c4,0.01494,left,right,right,base,0,6.912928693715132,0
scenario163,-90,20,40,0,0,0,0.8,0,100,20,60,0,c1,0.01598,left,right,base,left,0,4.430471797503055,0
scenario164,-90,20,40,0,0,0,0.8,0,100,20,60,0,c2,0.01545,base,left,right,base,1,0.0,1
scenario165,-90,20,40,0,0,0,0.8,0,100,20,60,0,c4,0.01513,left,base,right,base,0,2.0796380446170586,0
scenario166,-90,20,40,0,0,0,0.8,0,100,20,60,20,c1,0.01552,base,left,left,right,0,1.921932985177036,0
scenario167,-90,20,80,0,0,0,0.8,0,100,20,60,20,c2,0.01525,right,base,base,left,0,2.3051399446323693,0
scenario168,-90,20,40,0,0,0,0.8,0,100,20,60,20,c4,0.01574,right,base,left,right,0,1.025072876016608,0
scenario169,-90,20,60,0,0,0,0.8,0,100,20,60,40,c1,0.01547,base,right,left,right,0,3.3459057366628207,0
scenario170,-90,20,80,0,0,0,0.8,0,100,20,60,40,c2,0.01564,right,left,base,left,0,3.678515855683965,0
scenario171,-90,20,40,0,0,0,0.8,0,100,20,60,40,c4,0.01545,right,base,left,base,0,35.2914880474766,0
scenario172,-90,20,60,0,0,0,0.8,0,100,20,60,60,c1,0.01596,left,right,base,right,0,3.32624258603222,0
scenario173,-90,20,60,0,0,0,0.8,0,100,20,60,60,c2,0.01563,base,left,right,left,0,2.1908244548961537,0
scenario174,-90,20,40,0,0,0,0.8,0,100,20,60,60,c4,0.01554,left,right,right,base,0,3.9353370857268657,0
scenario175,-90,20,80,0,0,0,0.8,0,100,20,60,80,c1,0.0154,left,right,base,left,0,3.466567667048356,0
scenario176,-90,20,40,0,0,0,0.8,0,100,20,60,80,c2,0.01558,base,left,right,base,0,1.766751060135069,0
scenario177,-90,20,80,0,0,0,0.8,0,100,20,60,80,c4,0.01556,left,base,right,base,0,2.4439061154575867,0
scenario178,-90,20,80,0,0,0,0.8,0,100,20,60,100,c1,0.01568,base,left,left,right,0,2.3436128317331253,0
scenario179,-90,20,40,0,0,0,0.8,0,100,20,60,100,c2,0.01576,right,base,base,left,0,2.9059755517222774,0
scenario180,-90,20,40,0,0,0,0.8,0,100,20,60,100,c4,0.01583,right,base,left,right,0,0.9165108470694948,0
scenario181,-90,20,80,0,0,0,0.8,0,100,20,80,0,c1,0.01535,base,right,left,right,0,3.1332081003783747,0
scenario182,-90,20,40,0,0,0,0.8,0,100,20,80,0,c2,0.01535,right,left,base,left,0,2.298496683324867,0
scenario183,-90,20,40,0,0,0,0.8,0,100,20,80,0,c4,0.01611,right,base,left,base,0,2.759879627217706,0
scenario184,-90,20,40,0,0,0,0.8,0,100,20,80,20,c1,0.01551,left,right,base,right,0,3.4015974758263665,0
scenario185,-90,20,80,0,0,0,0.8,0,100,20,80,20,c2,0.01543,base,left,right,left,0,7.266534361419859,0
scenario186,-90,20,80,0,0,0,0.8,0,100,20,80,20,c4,0.01503,left,right,right,base,0,3.607641134661536,0
scenario187,-90,20,40,0,0,0,0.8,0,100,20,80,40,c1,0.01518,left,right,base,left,0,3.497175647154032,0
scenario188,-90,20,40,0,0,0,0.8,0,100,20,80,40,c2,0.01521,base,left,right,base,0,1.6866349567577623,0
scenario189,-90,20,80,0,0,0,0.8,0,100,20,80,40,c4,0.01519,left,base,right,base,0,2.2542333164802884,0
scenario190,-90,20,40,0,0,0,0.8,0,100,20,80,60,c1,0.01504,base,left,left,right,0,3.0979419818462035,0
scenario191,-90,20,40,0,0,0,0.8,0,100,20,80,60,c2,0.01569,right,base,base,left,0,2.8276296286371667,0
scenario192,-90,20,60,0,0,0,0.8,0,100,20,80,60,c4,0.01543,right,base,left,right,0,0.940041497272254,0
scenario193,-90,20,40,0,0,0,0.8,0,100,20,80,80,c1,0.01576,base,right,left,right,0,3.418792159550667,0
scenario194,-90,20,60,0,0,0,0.8,0,100,20,80,80,c2,0.01611,right,left,base,left,0,3.9879144323743687,0
scenario195,-90,20,40,0,0,0,0.8,0,100,20,80,80,c4,0.01554,right,base,left,base,0,8.770600164734544,0
scenario196,-90,20,60,0,0,0,0.8,0,100,20,80,100,c1,0.01547,left,right,base,right,0,3.0501063050133186,0
scenario197,-90,20,40,0,0,0,0.8,0,100,20,80,100,c2,0.0163,base,left,right,left,0,3.1984722042047347,0
scenario198,-90,20,80,0,0,0,0.8,0,100,20,80,100,c4,0.01504,left,right,right,base,0,3.943364399487813,0
scenario199,-90,20,80,0,0,0,0.8,0,100,20,100,0,c1,0.01558,left,right,base,left,0,3.635704613959846,0
scenario200,-90,20,40,0,0,0,0.8,0,100,20,100,0,c2,0.01519,base,left,right,base,0,1.789630315049751,0
scenario201,-90,20,40,0,0,0,0.8,0,100,20,100,0,c4,0.01563,left,base,right,base,0,2.550354474146841,0
scenario202,-90,20,40,0,0,0,0.8,0,100,20,100,20,c1,0.0155,base,left,left,right,0,2.046526884877223,0
scenario203,-90,20,60,0,0,0,0.8,0,100,20,100,20,c2,0.01568,right,base,base,left,0,2.637281290278028,0
scenario204,-90,20,40,0,0,0,0.8,0,100,20,100,20,c4,0.01541,right,base,left,right,0,0.9459725703967816,0
scenario205,-90,20,40,0,0,0,0.8,0,100,20,100,40,c1,0.01664,base,right,left,right,0,3.1016668202392688,0
scenario206,-90,20,40,0,0,0,0.8,0,100,20,100,40,c2,0.01546,right,left,base,left,0,4.3734526134872,0
scenario207,-90,20,80,0,0,0,0.8,0,100,20,100,40,c4,0.01541,right,base,left,base,0,3.636987114704609,0
scenario208,-90,20,80,0,0,0,0.8,0,100,20,100,60,c1,0.01539,left,right,base,right,0,3.429747452171368,0
scenario209,-90,20,40,0,0,0,0.8,0,100,20,100,60,c2,0.01587,base,left,right,left,0,2.7408490481632897,0
scenario210,-90,20,40,0,0,0,0.8,0,100,20,100,60,c4,0.01623,left,right,right,base,0,4.187350081079684,0
scenario211,-90,20,40,0,0,0,0.8,0,100,20,100,80,c1,0.01487,left,right,base,left,0,4.488703650732055,0
scenario212,-90,20,40,0,0,0,0.8,0,100,20,100,80,c2,0.01516,base,left,right,base,0,1.7207173652668584,0
scenario213,-90,20,40,0,0,0,0.8,0,100,20,100,80,c4,0.01548,left,base,right,base,0,2.6475498802287336,0
scenario214,-90,20,40,0,0,0,0.8,0,100,20,100,100,c1,0.01554,base,left,left,right,0,2.0988387419511474,0
scenario215,-90,20,80,0,0,0,0.8,0,100,20,100,100,c2,0.01609,right,base,base,left,0,3.481923494007025,0
scenario216,-90,20,60,0,0,0,0.8,0,100,20,100,100,c4,0.01586,right,base,left,right,0,0.9690560388201036,0
scenario217,-90,20,80,0,0,0,0.8,0,100,40,0,0,c1,0.01534,base,right,left,right,0,3.310829482963338,0
scenario218,-90,20,80,0,0,0,0.8,0,100,40,0,0,c2,0.01571,right,left,base,left,0,3.420072750776068,0
scenario219,-90,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.01627,right,base,left,base,0,3.854479575311288,0
scenario220,-90,20,80,0,0,0,0.8,0,100,40,0,20,c1,0.01556,left,right,base,right,0,3.297200892666245,0
scenario221,-90,20,80,0,0,0,0.8,0,100,40,0,20,c2,0.0152,base,left,right,left,0,1.9442956259074569,0
scenario222,-90,20,60,0,0,0,0.8,0,100,40,0,20,c4,0.01554,left,right,right,base,0,3.881426730075881,0
scenario223,-90,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.01579,left,right,base,left,0,3.87783757914827,0
scenario224,-90,20,40,0,0,0,0.8,0,100,40,0,40,c2,0.01536,base,left,right,base,0,1.7681673726951426,0
scenario225,-90,20,40,0,0,0,0.8,0,100,40,0,40,c4,0.01593,left,base,right,base,0,1.8918182957964669,0
scenario226,-90,20,80,0,0,0,0.8,0,100,40,0,60,c1,0.01571,base,left,left,right,0,2.9250637962543258,0
scenario227,-90,20,80,0,0,0,0.8,0,100,40,0,60,c2,0.01565,right,base,base,left,0,3.8885105909269457,0
