Instances,feature_TimeOfDay,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,algo_safety
scenario39,-30,c2,base,left,right,left,0.1,20,80,100,80,0,80,80,0,3.3546873065670093,0
scenario40,90,c2,base,left,right,left,1.0,80,0,0,20,60,100,100,0,2.726348672365664,0
scenario41,30,c2,base,left,right,base,0.6,60,60,80,40,20,40,40,0,1.6892225237671112,0
scenario42,60,c2,base,left,right,left,0.6,100,60,20,80,100,100,60,0,2.787649701132187,0
scenario43,90,c1,base,right,left,right,0.6,100,40,80,60,40,60,20,0,1.8984625443900425,0
scenario44,-90,c4,right,base,left,right,0.4,100,20,60,100,100,0,20,0,1.0970919034059428,0
scenario45,-60,c1,base,right,left,right,0.8,40,60,80,0,0,20,80,1,1.6936517391842922,1
scenario46,0,c4,right,base,left,base,0.6,60,0,40,0,60,60,60,0,2.556472952920143,0
scenario47,60,c1,left,right,base,right,0.4,0,100,0,0,60,80,40,0,3.5658079881562283,0
scenario48,60,c4,right,base,left,base,0.2,0,0,60,0,80,20,0,0,2.8625901897797434,0
scenario49,60,c1,left,right,base,right,1.0,0,40,40,40,0,60,80,0,3.1054011169342832,0
scenario50,0,c1,left,right,base,right,0.2,80,20,40,80,60,100,20,0,3.778276317819923,0
scenario51,0,c1,left,right,base,right,0.2,100,60,60,0,0,40,100,0,3.5302317238711143,0
scenario52,30,c1,left,right,base,right,0.4,60,0,40,100,20,100,100,0,3.983072790906576,0
scenario53,30,c1,base,left,left,right,1.0,60,40,100,20,80,80,0,0,1.9362788010479224,0
scenario54,-60,c4,left,base,right,base,1.0,0,20,20,0,0,0,60,0,2.7626318983763407,0
scenario55,60,c2,right,base,base,left,0.6,40,40,100,0,40,0,40,0,2.5174458516371754,0
scenario56,-60,c4,right,base,left,right,0.8,80,40,20,100,60,40,40,0,0.9314581840899596,0
scenario57,0,c2,right,base,base,left,0.1,100,0,0,60,100,80,20,1,218.76137736675176,1
scenario58,-30,c4,right,base,left,base,1.0,0,80,0,0,40,60,100,0,2.796139003768456,0
scenario59,60,c2,right,base,base,left,0.8,20,100,80,60,20,40,0,0,2.876402713173219,0
scenario60,60,c2,base,left,right,left,0.2,20,60,40,20,40,80,20,0,2.9787153192555484,0
scenario61,60,c4,left,right,right,base,0.2,100,100,80,80,80,0,80,0,3.8814743432767256,0
scenario62,-30,c4,right,base,left,base,1.0,20,40,20,100,100,40,100,0,5.945030731450333,0
scenario63,90,c4,left,right,right,base,0.1,40,0,20,60,0,20,40,0,4.8944602613834896,0
scenario64,90,c4,right,base,left,base,0.8,20,80,0,40,40,0,80,0,3.8065872277341786,0
scenario65,30,c2,base,left,right,left,1.0,40,20,60,60,20,60,60,0,2.847414273331016,0
scenario66,-90,c2,right,base,base,left,0.4,40,100,60,80,0,20,100,0,2.5186268687210123,0
scenario67,-60,c1,left,right,base,right,0.2,20,40,0,40,20,100,0,0,3.2741794622390112,0
scenario68,90,c2,base,left,right,left,0.6,0,20,60,80,80,80,40,0,3.170760526747445,0
scenario69,-30,c1,left,right,base,left,0.6,100,80,60,20,20,20,0,0,3.53888057867023,0
scenario70,0,c1,left,right,base,right,0.8,40,40,60,20,100,0,60,0,3.40316259553334,0
scenario71,-60,c4,left,right,right,base,0.8,20,80,20,60,80,80,20,0,4.511111157825893,0
scenario72,0,c2,base,left,right,left,0.4,40,80,40,0,20,0,80,0,2.1315904988630394,0
scenario73,90,c2,base,left,right,base,0.1,20,40,60,0,60,40,20,0,1.6835158513694377,0
scenario74,-30,c1,left,right,base,right,0.4,40,20,40,60,40,40,40,0,3.7539105291159176,0
scenario75,-60,c4,right,base,left,base,0.2,80,0,80,20,100,60,60,0,3.3634337371840397,0
scenario76,90,c4,left,base,right,base,0.8,60,60,100,80,60,20,0,0,2.499779969386812,0
scenario77,-60,c1,base,right,left,right,0.6,20,0,60,100,80,40,60,0,1.8019160902556663,0
scenario78,30,c4,right,base,left,base,0.6,20,60,0,100,60,0,0,0,3.9098020870776,0
scenario79,60,c2,base,left,right,base,1.0,100,80,0,100,0,100,20,0,1.6768910744674856,0
scenario80,0,c2,right,left,base,left,0.6,40,40,20,80,0,40,0,0,0.9729642190146326,0
scenario81,-60,c2,base,left,right,left,1.0,40,100,80,40,20,80,100,0,3.06635362684972,0
scenario82,-30,c1,left,right,base,right,0.1,100,100,0,20,0,60,60,0,3.092272390169418,0
scenario83,60,c4,right,base,left,base,1.0,20,20,100,40,60,80,60,0,2.3933857094085043,0
scenario84,0,c4,right,base,left,base,0.4,80,100,0,40,100,100,40,0,2.149791381895844,0
scenario85,0,c4,right,base,left,base,0.1,0,20,80,60,20,100,80,0,3.0420604559091977,0
scenario86,-90,c1,left,right,base,right,0.2,40,60,0,100,80,60,100,0,3.178532327653192,0
scenario87,60,c2,base,left,right,base,0.1,60,100,100,60,100,60,80,0,1.760904203694948,0
scenario88,0,c2,right,base,base,left,0.2,60,80,40,40,40,40,60,0,3.221397801495475,0
scenario89,30,c1,left,right,base,right,0.8,80,60,20,20,40,20,100,0,4.030921556389096,0
scenario90,-90,c1,base,right,left,right,0.4,80,80,100,20,20,80,40,0,2.38479665425166,0
scenario91,-60,c1,left,right,base,right,0.1,80,0,60,40,60,80,80,0,3.805906282610634,0
scenario92,60,c2,base,left,right,left,0.4,100,0,100,60,60,100,0,0,2.9264470379059158,0
scenario93,-90,c2,base,left,right,left,0.8,60,40,20,40,60,100,80,0,2.915672075442299,0
scenario94,-60,c1,base,left,left,right,0.1,20,60,80,100,100,100,20,0,2.5915308995140607,0
scenario95,-60,c1,left,right,base,right,0.6,80,80,0,60,60,20,60,0,2.888437273522066,0
scenario96,90,c1,left,right,base,right,1.0,100,40,100,80,20,0,100,0,3.32337760340835,0
scenario97,-90,c2,right,left,base,left,1.0,20,20,40,60,20,20,20,0,3.367520665892259,0
scenario98,-30,c4,right,base,left,base,0.4,100,60,0,80,80,20,20,0,2.932669959183437,0
scenario99,-90,c4,right,base,left,right,0.1,40,80,20,60,40,100,100,0,0.9812618064393308,0
scenario100,30,c2,base,left,right,left,0.6,80,100,40,60,80,100,80,0,2.8523291205508965,0
scenario101,-90,c4,right,base,left,base,0.6,80,20,80,40,40,20,0,0,2.499278856293161,0
scenario102,30,c4,right,base,left,right,0.4,60,60,60,80,40,60,80,1,9910.049405038551,1
scenario103,90,c1,base,left,left,right,1.0,80,100,60,100,0,60,0,0,2.9537649281713367,0
scenario104,60,c1,left,right,base,left,0.1,0,80,20,20,60,0,20,0,4.516826851017847,0
scenario105,30,c2,base,left,right,left,0.2,0,0,100,20,0,40,20,0,2.8554046562487194,0
scenario106,90,c2,right,left,base,left,0.8,100,60,40,100,100,80,80,0,1.0675724569619938,0
scenario107,-30,c2,right,left,base,left,0.8,40,100,100,20,80,100,100,0,2.850511020997609,0
scenario108,-90,c2,base,left,right,left,0.4,80,40,20,0,100,60,20,0,2.962915105739374,0
scenario109,0,c4,left,right,right,base,1.0,100,20,80,80,100,40,60,0,3.975197738206644,0
scenario110,-30,c2,base,left,right,left,0.1,0,0,40,80,20,60,0,0,3.037950996775384,0
scenario111,-60,c4,right,base,left,base,0.6,100,80,100,100,20,60,80,0,2.816007372817289,0
scenario112,90,c1,left,right,base,right,0.8,80,0,40,40,80,20,20,0,3.2963668705784284,0
scenario113,60,c2,right,left,base,left,0.2,60,20,100,100,60,40,100,0,3.1295259335095613,0
scenario114,-90,c2,base,left,right,left,0.6,40,0,80,20,20,100,20,0,3.491821745256711,0
scenario115,-90,c1,base,left,left,right,0.2,20,100,0,60,0,0,80,0,3.140987851124988,0
scenario116,-60,c2,base,left,right,left,0.1,60,60,0,20,20,0,40,0,3.30475096113474,0
scenario117,-30,c4,right,base,left,right,0.6,80,20,20,20,80,40,20,0,1.3672812385707442,0
scenario118,-60,c4,right,base,left,base,0.4,0,100,0,60,100,40,100,0,3.455266473211678,0
scenario119,60,c4,right,base,left,right,0.6,40,80,40,40,100,80,0,0,0.0940571001655282,1
scenario120,-90,c2,base,left,right,base,0.6,0,80,100,80,80,0,60,0,1.7642967047053235,0
scenario121,30,c4,left,base,right,base,0.2,20,0,20,0,100,100,40,0,2.75737802389786,0
scenario122,0,c2,base,left,right,left,0.8,20,40,0,80,80,0,40,0,1.879857563462381,0
scenario123,-90,c4,left,right,right,base,0.8,20,0,60,0,0,80,0,0,4.560612048845939,0
scenario124,0,c1,base,left,left,right,0.1,60,80,60,100,60,20,40,0,3.151277783932482,0
scenario125,0,c1,left,right,base,right,0.6,80,20,80,100,0,80,40,0,3.329407384498829,0
scenario126,-30,c1,base,right,left,right,0.2,60,80,100,60,100,100,40,0,2.615364834357884,0
scenario127,90,c4,left,base,right,base,0.6,80,40,0,0,20,80,60,0,2.0091022285459768,0
scenario128,90,c1,left,right,base,left,0.2,0,0,20,60,40,60,60,0,4.416738562303183,0
scenario129,30,c2,base,left,right,left,0.8,0,40,80,80,60,60,100,0,3.5446063479999443,0
scenario130,-60,c1,left,right,base,left,0.2,100,20,100,40,100,20,40,0,3.172896323466797,0
scenario131,60,c4,right,base,left,base,0.6,60,40,60,60,0,80,100,0,1.9552972222282088,0
scenario132,0,c4,right,base,left,right,1.0,100,80,20,0,100,20,0,1,5506.631237893698,1
scenario133,-30,c4,right,base,left,base,0.8,0,100,20,80,40,40,80,0,2.700766202904638,0
scenario134,90,c4,right,base,left,base,0.4,40,80,60,40,0,100,60,0,1.9397849603955093,0
scenario135,60,c4,left,right,right,base,1.0,80,60,40,0,60,0,100,0,4.094206848347739,0
scenario136,0,c1,left,right,base,left,0.1,60,20,60,80,40,0,0,0,3.622018980368676,0
scenario137,-60,c4,left,base,right,base,0.6,0,40,40,20,100,60,40,0,2.876443529476575,0
scenario138,0,c1,left,right,base,right,0.6,60,80,0,20,80,40,80,0,3.669299572012867,0
scenario139,30,c2,base,left,right,left,0.8,60,20,0,40,0,80,100,0,3.715036084708797,0
scenario140,30,c4,right,base,left,base,0.1,60,100,80,20,60,100,60,0,2.7469115156466413,0
scenario141,30,c4,right,base,left,base,0.4,80,20,80,0,0,60,20,0,3.018954233938262,0
scenario142,-90,c2,right,left,base,left,0.1,100,60,80,0,80,80,60,1,9999.0,1
scenario143,-30,c4,left,base,right,base,0.1,60,60,80,100,40,0,100,0,2.599280476497421,0
scenario144,30,c4,left,right,right,base,0.1,60,40,40,40,100,0,20,0,5.078804255855986,0
scenario145,0,c4,left,right,right,base,0.4,100,40,100,100,60,0,80,0,4.420247918985084,0
scenario146,90,c4,right,base,left,right,0.2,0,100,40,100,40,0,40,0,0.938625459646449,0
scenario147,90,c1,left,right,base,left,0.1,40,100,20,100,20,80,0,0,2.753137297317649,0
scenario148,90,c1,left,right,base,right,0.8,60,100,0,80,0,40,20,0,3.3120545889288104,0
scenario149,90,c4,right,base,left,base,0.4,60,20,20,40,20,60,40,0,2.6222874205692337,0
scenario150,60,c1,left,right,base,left,0.4,40,0,0,100,100,20,80,0,3.968474578721001,0
scenario151,-90,c4,right,base,left,right,0.4,100,0,0,40,20,40,60,1,3.0602405270834514,1
scenario152,-30,c4,left,base,right,base,0.6,40,40,80,40,80,60,80,0,3.081561274977963,0
scenario153,-90,c2,right,left,base,left,0.4,20,60,100,40,40,80,100,0,3.38675043883871,0
scenario154,60,c1,base,right,left,right,0.4,80,60,20,60,20,0,60,0,3.02640801378248,0
scenario155,60,c4,right,base,left,base,1.0,0,100,60,80,20,100,40,0,2.539145642538409,0
scenario156,-30,c4,right,base,left,base,0.8,0,60,40,100,0,100,0,0,2.518956661306632,0
scenario157,30,c2,right,left,base,left,0.1,100,40,0,100,40,80,40,0,1.0101256263431797,0
scenario158,-90,c2,right,base,base,left,0.2,20,60,60,80,100,40,40,0,3.388796837382812,0
scenario159,60,c4,right,base,left,right,0.2,40,40,20,20,0,20,20,0,1.0256656771425512,0
scenario160,-30,c1,left,right,base,left,1.0,100,40,20,60,80,0,0,0,3.849298430510393,0
scenario161,-30,c4,left,right,right,base,1.0,80,60,100,20,100,20,80,0,4.93328154786448,0
scenario162,-30,c4,right,base,left,right,1.0,100,0,40,20,40,100,80,1,3926.502013735463,1
scenario163,90,c4,right,base,left,base,0.6,40,100,100,0,0,60,100,0,2.6732732627737,0
scenario164,-60,c2,right,left,base,left,0.8,100,100,40,40,60,60,20,0,1.2839425092574352,0
scenario165,30,c1,left,right,base,left,0.8,20,0,0,0,80,60,80,0,4.438254451224768,0
scenario166,30,c1,left,right,base,right,1.0,20,0,80,0,40,0,60,0,3.820410365651042,0
scenario167,-90,c2,base,left,right,base,0.8,40,80,80,60,40,60,40,0,1.624280299240527,0
scenario168,90,c1,left,right,base,right,0.4,0,60,80,20,80,40,0,0,3.676221799122927,0
scenario169,60,c4,right,base,left,right,0.1,80,0,80,80,0,100,100,1,3588.445922047881,1
scenario170,60,c2,base,left,right,left,1.0,80,100,20,40,40,20,60,0,2.7480900765890084,0
scenario171,-90,c4,right,base,left,right,0.8,60,100,60,0,100,20,60,0,1.6067500128113414,0
scenario172,30,c2,base,left,right,base,0.6,0,20,0,0,40,100,20,0,1.3750230892510735,0
scenario173,0,c4,left,base,right,base,0.4,20,80,80,60,80,20,100,0,1.916501400082789,0
scenario174,-90,c4,right,base,left,base,0.8,0,40,40,20,20,40,100,0,14.166095890917056,0
scenario175,60,c1,left,right,base,right,0.6,40,100,80,0,100,40,20,0,3.352497025488657,0
scenario176,60,c2,base,left,right,base,0.1,40,20,20,80,60,20,80,1,2471.159537692618,1
scenario177,-60,c2,base,left,right,base,0.8,100,80,60,0,60,100,100,0,1.6686898401995496,0
scenario178,-30,c2,right,left,base,left,0.4,60,0,60,60,80,60,20,0,2.974235525912205,0
scenario179,-90,c4,right,base,left,right,0.6,80,60,40,80,20,20,80,0,0.3542433360400579,1
scenario180,-30,c1,base,right,left,right,0.8,40,20,20,0,60,60,0,0,3.027910540985784,0
scenario181,-90,c1,base,right,left,right,1.0,60,0,60,60,60,60,100,0,2.18818398879057,0
scenario182,-60,c2,base,left,right,left,0.2,0,60,20,100,80,80,80,0,3.5779249775558384,0
scenario183,90,c1,base,right,left,right,0.4,20,0,100,80,100,80,20,0,4.316514611134279,0
scenario184,60,c2,right,base,base,left,0.2,80,60,0,60,80,40,40,0,2.893953531014528,0
scenario185,-90,c4,left,right,right,base,0.2,60,100,100,0,20,0,0,0,4.445883701402041,0
scenario186,30,c1,base,left,left,right,0.8,100,60,100,60,60,40,60,0,2.429103076414725,0
scenario187,-90,c2,right,base,base,left,0.6,0,100,60,20,40,80,60,0,3.6224231793911694,0
scenario188,90,c4,left,base,right,base,1.0,60,20,80,100,80,20,80,0,2.7081364453039423,0
scenario189,-30,c1,base,right,left,right,1.0,40,40,0,80,60,100,80,0,2.6561051413546566,0
scenario190,0,c4,right,base,left,base,1.0,40,60,100,60,40,80,40,0,2.311244513218743,0
scenario191,30,c2,base,left,right,left,0.1,20,100,60,40,0,20,0,0,2.760147698130336,0
scenario192,90,c2,right,left,base,left,0.2,20,40,80,60,0,40,60,0,4.347675564582556,0
scenario193,30,c4,left,right,right,base,0.2,60,80,20,20,0,100,0,0,3.977292109674136,0
scenario194,0,c4,left,base,right,base,0.8,40,0,80,40,60,40,0,0,2.081432040048083,0
scenario195,0,c1,base,left,left,right,0.1,20,20,20,20,20,80,100,0,2.760529925271458,0
scenario196,-30,c1,base,right,left,right,0.2,0,40,80,0,20,80,20,0,0.5969835590651412,0
scenario197,-90,c2,right,left,base,left,1.0,60,80,40,0,40,40,20,0,1.101160117005249,0
scenario198,-90,c1,left,right,base,left,1.0,0,40,80,40,100,0,40,0,4.088393668980136,0
scenario199,-30,c2,base,left,right,base,0.4,100,0,20,100,20,40,40,1,2392.71285630597,1
scenario200,60,c4,right,base,left,base,0.4,80,0,0,20,40,0,0,0,1.4474862059337743,0
scenario201,-90,c4,right,base,left,base,0.2,80,20,60,40,80,0,100,0,2.565509890720386,0
scenario202,0,c4,left,right,right,base,0.2,60,60,40,60,0,60,0,0,3.972002979162292,0
scenario203,90,c4,left,base,right,base,0.2,100,40,40,100,80,100,60,0,4.223215695782882,0
scenario204,30,c4,right,base,left,base,0.6,100,20,60,20,60,0,40,0,3.5734302114998493,0
scenario205,0,c1,base,right,left,right,0.1,0,80,100,0,0,40,40,0,2.917118492281731,0
scenario206,90,c4,right,base,left,right,0.1,80,60,20,0,100,0,80,0,1.026557166763712,0
scenario207,-90,c4,left,base,right,base,0.1,100,20,40,80,0,100,40,0,2.345939085999166,0
scenario208,60,c1,left,right,base,right,0.8,80,60,60,100,20,80,80,0,2.9836565410679,0
scenario209,30,c2,base,left,right,left,1.0,20,80,40,100,100,60,60,0,2.740344015961778,0
scenario210,0,c4,left,base,right,base,0.4,60,100,20,80,0,80,60,0,1.73926952955427,0
scenario211,-30,c4,right,base,left,base,0.8,60,40,40,60,20,20,60,0,1.857351429616144,0
scenario212,0,c1,left,right,base,left,0.4,100,100,20,100,40,60,100,0,4.950457393302356,0
scenario213,-30,c2,right,left,base,left,1.0,80,40,40,80,80,80,100,0,3.746393654901921,0
scenario214,-90,c4,left,base,right,base,1.0,80,100,100,100,60,80,20,0,2.309559933414051,0
scenario215,90,c4,left,right,right,base,0.2,0,60,0,40,60,60,80,0,4.335309447195666,0
scenario216,-60,c1,left,right,base,right,0.4,100,60,100,20,0,80,60,0,3.385158136934642,0
scenario217,90,c1,left,right,base,right,1.0,20,80,40,0,80,100,40,0,3.2415928323522065,0
scenario218,-60,c4,left,base,right,base,0.8,60,0,20,20,20,20,0,0,1.935103737273874,0
scenario219,30,c1,left,right,base,left,1.0,40,60,100,80,0,100,40,0,3.562373277844353,0
scenario220,-90,c2,right,left,base,left,0.8,80,80,100,100,80,40,0,0,1.509213889981896,0
scenario221,0,c4,right,base,left,base,0.2,20,0,100,80,20,20,60,0,53.776420678396846,0
scenario222,30,c4,left,right,right,base,0.4,20,40,60,60,40,40,0,0,7.508834083753767,0
scenario223,-60,c2,right,base,base,left,0.4,20,40,40,0,40,20,40,0,4.278132027490437,0
scenario224,-90,c1,left,right,base,right,0.4,0,40,40,60,60,20,0,0,3.850624752974105,0
scenario225,30,c1,base,left,left,right,0.1,0,60,60,60,100,20,40,0,2.532274484872969,0
scenario226,-90,c2,base,left,right,left,0.6,20,20,0,20,80,60,0,0,3.667090958526938,0
scenario227,-90,c1,left,right,base,right,0.8,100,20,100,0,40,20,80,0,4.25171098050267,0
scenario228,-90,c1,left,right,base,right,0.1,0,40,0,80,40,20,20,0,3.178207033821547,0
scenario229,-90,c4,right,base,left,base,0.8,0,60,20,40,0,0,20,0,2.649368461737375,0
scenario230,90,c2,base,left,right,left,0.4,80,40,100,40,40,40,100,0,3.867870485197208,0
scenario231,60,c2,base,left,right,left,1.0,20,40,60,20,100,40,80,0,2.0680851841251444,0
scenario232,-90,c1,base,left,left,right,0.2,40,20,40,60,100,80,60,0,1.7919004016084128,0
scenario233,-60,c2,base,left,right,left,0.4,80,20,100,100,40,100,20,0,3.3822752659268107,0
scenario234,30,c1,base,right,left,right,0.1,40,100,20,40,80,40,60,1,1.6400465152417925,1
scenario235,-30,c1,left,right,base,right,1.0,40,20,60,100,0,20,20,0,3.652852301439943,0
scenario236,-60,c2,right,base,base,left,0.2,100,60,80,80,60,80,0,0,3.109171445103781,0
scenario237,-60,c2,right,left,base,left,0.6,60,0,80,60,40,0,100,0,3.4677207628007167,0
scenario238,-60,c4,right,base,left,base,1.0,40,80,40,20,80,40,40,0,2.323618204912217,0
scenario239,90,c1,left,right,base,right,0.8,20,60,60,60,20,100,100,0,3.110080851982626,0
scenario240,-30,c1,left,right,base,left,0.1,0,80,40,40,100,20,100,0,3.336292780860508,0
scenario241,60,c4,left,base,right,base,0.1,40,60,60,20,80,60,60,0,2.191121642374331,0
scenario242,60,c1,left,right,base,right,1.0,60,0,0,40,100,0,0,0,3.2135796627851825,0
scenario243,-30,c2,right,base,base,left,0.6,40,0,0,40,0,0,40,0,3.0322747474396405,0
scenario244,0,c1,left,right,base,right,0.4,0,100,60,40,20,60,20,0,3.1648529227828552,0
scenario245,0,c2,base,left,right,base,0.1,80,60,100,0,80,60,20,1,2315.5908081429275,1
scenario246,-90,c4,right,base,left,base,0.1,20,0,100,20,100,0,80,0,2.642606044090322,0
scenario247,-30,c4,right,base,left,right,0.8,20,20,0,40,100,100,60,0,1.0926509090015708,0
scenario248,90,c4,left,right,right,base,0.6,100,0,60,20,0,0,80,0,3.449054259975724,0
scenario249,60,c1,left,right,base,right,0.8,20,100,20,100,100,0,100,0,3.5832940709288734,0
scenario250,90,c2,base,left,right,left,1.0,40,60,20,80,40,0,20,0,3.099608588444148,0
scenario251,-30,c2,base,left,right,base,0.8,0,40,60,40,100,80,40,0,1.6335290400772473,0
scenario252,30,c4,right,base,left,base,0.2,40,80,60,0,40,80,80,0,2.5683219397035977,0
scenario253,-30,c2,base,left,right,left,0.1,40,60,100,40,20,100,20,0,2.8218576934767583,0
scenario254,-30,c1,left,right,base,right,0.2,20,0,40,20,0,0,100,0,3.137417791793515,0
scenario255,-90,c2,base,left,right,left,0.6,20,80,20,60,60,40,40,0,3.113577519833893,0
scenario256,0,c2,right,left,base,left,0.2,40,40,80,100,20,100,40,0,3.199529985498298,0
scenario257,30,c1,base,left,left,right,0.4,20,20,0,80,20,80,20,0,1.9296467124232075,0
scenario258,90,c4,left,right,right,base,0.1,100,80,80,40,40,60,0,0,4.457444142593436,0
scenario259,90,c1,left,right,base,right,0.6,20,100,20,80,80,100,20,0,3.272117597218112,0
scenario260,-90,c1,base,left,left,right,0.1,60,0,60,80,80,100,0,0,3.4538197937151893,0
scenario261,60,c1,base,left,left,right,0.4,100,80,80,40,80,40,20,0,2.764067120090542,0
scenario262,-60,c1,left,right,base,right,1.0,0,80,40,100,60,80,0,0,3.052121433616636,0
scenario263,90,c4,right,base,left,base,1.0,80,80,80,60,60,60,20,0,2.49544064597562,0
scenario264,30,c2,right,base,base,left,0.8,0,40,60,100,80,100,20,0,3.5284430976322825,0
scenario265,30,c2,base,left,right,left,0.4,100,100,100,0,80,0,100,0,3.054451631202645,0
scenario266,-30,c2,base,left,right,left,1.0,60,100,0,60,20,80,80,0,3.429679998838892,0
scenario267,-60,c2,base,left,right,base,0.1,100,0,100,0,80,20,100,0,1.700131569609659,0
scenario268,60,c2,base,left,right,base,0.8,0,60,40,0,0,40,60,0,1.608042764619108,0
scenario269,-60,c1,left,right,base,right,1.0,80,20,100,60,0,40,80,0,3.1197446765459937,0
scenario270,-60,c4,left,base,right,base,0.2,40,40,20,80,100,100,100,0,2.5190266108959207,0
scenario271,0,c1,left,right,base,left,0.2,40,100,40,60,60,20,100,0,2.826900431625134,0
scenario272,-30,c2,base,left,right,left,0.4,80,100,80,40,60,40,60,0,2.957602919983708,0
scenario273,60,c1,left,right,base,left,0.2,80,80,80,80,40,100,80,0,3.056766782855536,0
scenario274,60,c2,right,base,base,left,0.1,20,40,80,100,60,60,40,0,2.7140042256942927,0
scenario275,-90,c4,right,base,left,base,0.6,80,0,20,60,100,80,0,0,2.0608525580034955,0
scenario276,-60,c4,right,base,left,base,0.1,40,20,60,60,80,0,0,0,2.612300657682252,0
scenario277,0,c2,base,left,right,left,0.4,80,20,0,100,20,40,0,0,3.2420322007900846,0
scenario278,-30,c4,right,base,left,base,0.2,60,0,40,80,100,40,80,0,6.447775965427352,0
scenario279,90,c4,left,base,right,base,1.0,80,0,40,100,60,40,40,0,2.085234670785306,0
scenario280,-90,c2,right,base,base,left,0.8,80,80,0,80,20,60,80,1,2481.1931078720777,1
