Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_TimeOfDay,feature_StartEgo,collision,min_ttc,algo_safety
scenario270,c1,left,100,1.0,20,left,100,40,20,right,40,80,30,base,0,1.9142293979428933,0
scenario271,c1,right,80,0.6,0,left,0,100,0,right,0,40,-30,base,0,1.809041423586019,0
scenario272,c4,base,100,0.4,80,right,100,80,80,base,0,100,-90,left,0,4.121740533726028,0
scenario273,c1,right,100,0.6,60,left,80,100,40,right,60,80,-60,base,1,0.0,1
scenario274,c4,base,40,0.6,0,right,0,0,0,base,0,20,-30,left,0,3.0137020320741628,0
scenario275,c1,right,20,0.6,60,left,100,60,60,right,60,40,30,base,0,2.763340829831132,0
scenario276,c2,left,60,0.1,60,base_left_lane,40,80,20,left,0,80,0,right,0,6.103232501350289,0
scenario277,c1,right,80,0.1,100,left,40,60,0,right,100,60,0,base,0,3.161338143906792,0
scenario278,c2,left,40,0.6,0,right,40,60,20,left,40,100,30,base,0,2.479485736575682,0
scenario279,c1,left,0,0.4,80,left,40,0,80,right,20,40,-90,base,0,2.1154945655922304,0
scenario280,c4,base,20,0.2,40,left,0,20,80,base,20,20,-30,right,0,3.7303424733021537,0
scenario281,c1,right,100,0.4,80,left,80,0,20,right,80,100,90,base,0,2.212616499672692,0
scenario282,c4,base,80,0.2,60,left,80,20,40,base,60,80,90,right,0,2.2920265026859914,0
scenario283,c1,right,20,0.4,100,left,0,0,0,right,40,20,-60,base,0,3.0271943755618307,0
scenario284,c1,right,0,0.8,40,left,60,20,0,right,80,100,90,base,0,1.942922259796637,0
scenario285,c1,right,0,1.0,20,base_left_lane,20,20,100,left,60,20,-60,left,0,0.9674791639613852,0
scenario286,c2,left,40,1.0,0,base_left_lane,60,60,40,left,40,100,-90,right,0,1.824518548946949,0
scenario287,c1,left,0,1.0,20,left,0,0,100,right,60,0,90,base,0,2.90051095553981,0
scenario288,c2,left,0,0.1,60,right,20,60,60,left,80,100,0,base,0,2.6730699666313664,0
scenario289,c1,left,100,0.1,80,left,80,40,0,right,100,20,30,base,0,2.0327380116791867,0
scenario290,c1,right,40,0.2,40,left,60,60,100,right,60,0,-30,base,0,2.51288374681888,0
scenario291,c1,right,60,0.8,0,left,80,20,100,right,80,60,-90,base,1,0.0,1
scenario292,c1,left,20,0.2,60,left,60,40,0,right,100,100,90,base,0,2.530078445923053,0
scenario293,c4,base,0,0.1,60,right,40,20,0,base,20,100,-60,left,0,2.6692652199026816,0
scenario294,c2,left,100,0.1,60,base_left_lane,80,100,60,left,100,20,-30,right,0,5.582306553262693,0
scenario295,c4,base,100,0.1,100,left,20,100,60,right,100,20,-30,right,0,1.0835293784080695,0
scenario296,c2,left,60,1.0,0,right,40,100,40,base,40,20,30,base,0,1.8034112429518627,0
scenario297,c1,right,20,0.6,0,left,0,40,80,right,80,100,-90,base,0,2.6427444616951585,0
scenario298,c2,left,20,0.2,20,base_left_lane,100,40,0,left,100,80,-60,right,0,3.784833302279734,0
scenario299,c4,base,60,0.2,40,left,80,40,80,base,60,20,90,right,0,2.927210659599979,0
scenario300,c2,left,20,0.2,60,base_left_lane,60,20,60,left,20,0,0,right,0,3.273561150354034,0
scenario301,c4,base,80,0.2,60,right,80,20,60,base,100,80,-30,left,0,2.258842134224676,0
scenario302,c1,right,80,0.8,40,left,100,20,100,right,40,40,60,base,0,3.6614721811855167,0
scenario303,c1,right,40,0.8,20,left,100,40,20,right,40,60,30,base,0,4.5799411714489295,0
scenario304,c4,base,40,0.8,80,left,60,0,100,base,0,40,-60,right,0,2.4967117638547767,0
scenario305,c1,left,60,0.2,20,left,0,80,80,right,60,80,-30,base,0,3.403154176387864,0
scenario306,c1,left,20,1.0,20,left,0,40,20,right,20,20,60,base,0,1.8742301071867773,0
scenario307,c4,base,80,0.4,80,right,80,40,60,base,100,60,-90,left,0,2.7961845945511574,0
scenario308,c1,right,0,0.2,80,left,80,100,0,right,100,100,-90,base,0,3.925150660894309,0
scenario309,c1,left,100,0.4,100,left,0,100,80,right,0,40,30,base,0,2.9421300598290934,0
scenario310,c2,left,40,0.4,20,right,0,40,80,left,100,40,-90,base,0,2.894355564354956,0
scenario311,c1,right,40,0.4,40,left,100,20,20,right,0,80,0,base,0,3.760258488717691,0
scenario312,c4,right,20,0.2,20,right,100,20,0,base,40,80,30,left,0,3.6503213367594167,0
scenario313,c4,base,0,0.4,40,right,40,0,40,base,60,60,90,left,0,2.5773683252201303,0
scenario314,c1,right,0,0.8,40,left,100,20,100,right,0,100,0,base,0,3.584595249567309,0
scenario315,c1,left,40,0.6,80,left,0,60,80,right,80,20,-90,base,0,1.974388110742676,0
scenario316,c1,right,100,0.2,60,base,0,80,40,right,100,40,-30,left,0,4.10825515496274,0
scenario317,c2,left,60,0.8,20,base_left_lane,100,40,20,left,40,40,0,right,0,1.2350763259998312,0
scenario318,c1,right,0,0.2,0,left,0,40,40,right,20,40,-60,base,0,3.5302265081737927,0
scenario319,c4,base,0,0.6,20,right,0,100,60,base,60,100,30,left,0,4.753131601453432,0
scenario320,c2,left,0,1.0,100,base_left_lane,40,40,60,left,60,40,-90,right,0,4.921653398754226,0
scenario321,c1,right,20,0.1,80,base_left_lane,100,0,60,left,20,100,-90,left,0,0.9811913129568072,0
scenario322,c1,right,80,0.2,40,left,100,20,100,right,80,40,30,base,0,3.54946056266416,0
scenario323,c1,right,0,0.2,100,left,0,0,100,right,20,40,-90,base,0,1.9008569361785927,0
scenario324,c2,left,0,0.1,60,base_left_lane,80,0,20,left,20,40,0,right,0,3.631475768276897,0
scenario325,c2,left,0,1.0,60,base_left_lane,100,80,80,left,100,80,60,right,0,3.5865274534795906,0
scenario326,c1,left,100,0.8,60,left,0,0,80,right,80,100,-30,base,0,3.918753175955941,0
scenario327,c1,left,80,0.8,60,left,20,60,20,right,100,0,0,base,0,3.2629912481778853,0
scenario328,c4,base,20,1.0,100,right,100,0,60,base,60,0,60,left,0,2.8378341464151533,0
scenario329,c1,right,80,0.1,100,left,40,60,60,right,40,0,60,base,0,1.6583523539234586,0
scenario330,c1,right,20,0.1,0,base_left_lane,0,0,60,left,60,60,30,left,0,0.9924795414065496,0
scenario331,c2,base,40,0.4,0,base_left_lane,20,60,60,left,0,40,60,right,0,2.271041826999137,0
scenario332,c4,base,100,0.2,80,left,80,80,20,right,0,80,60,right,0,0.8893897030150218,0
scenario333,c1,right,80,1.0,60,base,0,100,40,right,100,40,30,left,0,3.2700407696683857,0
scenario334,c4,base,80,0.2,100,right,0,60,20,base,80,0,60,left,0,2.8078930119506205,0
scenario335,c2,left,60,0.6,80,right,60,60,60,base,80,80,90,base,0,1.89489938773342,0
scenario336,c2,base,60,0.6,0,base_left_lane,60,20,60,left,0,60,60,right,0,3.1879491527729567,0
scenario337,c1,left,20,0.2,100,left,0,20,20,right,0,20,60,base,0,2.7761405993247616,0
scenario338,c1,right,80,0.6,40,left,80,100,60,right,80,40,30,base,0,4.27550793549968,0
scenario339,c1,left,60,0.6,80,left,60,60,40,right,100,0,0,base,0,2.2020970916259217,0
scenario340,c2,left,100,0.4,80,base_left_lane,20,80,40,left,0,0,30,right,0,3.678036140843524,0
scenario341,c4,base,100,0.4,40,right,20,0,0,base,80,20,90,left,0,2.5236224758924304,0
scenario342,c4,base,100,0.4,80,right,80,60,20,base,100,40,60,left,0,2.6050697294446747,0
scenario343,c1,right,80,0.8,20,base,20,100,100,right,80,0,60,left,0,3.1905624739960734,0
scenario344,c1,right,0,0.8,40,left,100,40,0,right,0,0,60,base,0,2.5422974440596926,0
scenario345,c2,left,0,0.8,40,right,40,40,20,left,40,60,90,base,0,7.128559961708451,0
scenario346,c2,left,40,0.4,20,base_left_lane,20,100,0,left,80,60,0,right,0,4.860422379973724,0
scenario347,c4,base,40,0.2,40,right,40,40,20,base,60,60,90,left,0,2.7837389748108907,0
scenario348,c4,base,80,1.0,20,left,60,20,20,right,80,100,-90,right,0,0.8712995619004384,0
scenario349,c2,base,0,1.0,80,base_left_lane,0,0,80,left,40,0,90,right,0,2.448170701835164,0
scenario350,c2,left,0,1.0,60,base_left_lane,20,0,20,left,0,80,0,right,0,6.167035092773405,0
scenario351,c2,left,80,0.8,0,base_left_lane,40,60,0,left,100,40,-90,right,0,3.657629307434436,0
scenario352,c1,right,60,1.0,60,base,80,20,100,right,0,0,-90,left,0,3.079925335128728,0
scenario353,c1,right,60,0.6,20,base_left_lane,40,80,100,left,20,0,0,left,0,1.0702743385118108,0
scenario354,c1,right,0,0.2,100,left,60,20,60,right,20,20,-30,base,0,3.033451085097441,0
scenario355,c4,base,40,1.0,40,right,60,60,20,base,80,100,-90,left,0,2.3837931753259136,0
scenario356,c1,right,80,0.1,80,left,0,100,40,right,0,20,0,base,0,4.641039300758205,0
scenario357,c4,base,0,0.1,60,left,40,60,60,right,40,60,-90,right,1,0.0,1
scenario358,c1,left,40,0.1,0,left,0,60,0,right,0,0,-60,base,0,2.894271846038833,0
scenario359,c2,base,80,0.6,0,base_left_lane,100,0,40,left,100,80,90,right,0,2.76352917374467,0
scenario360,c1,right,80,0.6,40,base,20,80,0,right,80,0,30,left,0,3.3653447502470337,0
scenario361,c1,right,0,0.8,80,left,40,60,40,right,40,80,-90,base,0,2.225738202338662,0
scenario362,c4,base,20,0.6,80,right,100,100,80,base,20,0,0,left,0,2.8044381032317185,0
scenario363,c4,base,100,1.0,20,right,20,100,100,base,60,100,0,left,0,2.3253628059474134,0
scenario364,c1,right,60,0.1,40,base,80,20,60,right,20,20,90,left,0,3.356986724585847,0
scenario365,c1,left,80,0.6,40,left,60,100,80,right,0,40,60,base,0,2.9202017002353764,0
scenario366,c4,base,60,0.1,80,right,80,40,60,base,20,80,90,left,0,2.961405210589123,0
scenario367,c2,left,100,0.4,0,base_left_lane,80,20,0,left,80,60,90,right,0,4.956461822072989,0
scenario368,c4,base,60,0.8,60,right,0,80,0,base,40,100,90,left,0,1.7975542439646548,0
scenario369,c4,base,20,0.4,20,left,100,40,0,base,0,100,90,right,0,4.344023761665681,0
scenario370,c2,base,0,0.1,80,base_left_lane,100,80,20,left,60,0,-90,right,0,3.5090195250446232,0
scenario371,c4,base,0,0.6,60,right,80,80,0,base,20,0,60,left,0,2.0006028142925576,0
scenario372,c4,right,0,0.8,0,right,0,40,0,base,20,100,30,left,0,4.140070759542247,0
scenario373,c2,left,80,0.2,0,right,100,40,60,left,100,0,60,base,0,3.468016533108873,0
scenario374,c2,left,60,0.8,40,base_left_lane,80,20,80,left,80,100,0,right,0,3.971436027787083,0
scenario375,c4,right,0,0.1,60,right,100,100,20,base,20,20,-90,left,0,7.84162041845658,0
scenario376,c4,base,100,0.1,0,right,20,60,20,base,60,80,0,left,0,2.8553757023040176,0
scenario377,c2,left,20,1.0,20,base_left_lane,0,20,100,left,20,0,30,right,0,3.5133130299116755,0
scenario378,c2,left,0,1.0,80,base_left_lane,0,20,60,left,80,0,0,right,0,3.54803565219776,0
scenario379,c4,base,0,0.2,40,left,20,40,0,base,20,40,30,right,0,2.8289262024825903,0
scenario380,c4,base,40,0.6,60,right,100,40,80,base,40,0,90,left,0,1.7536762461633726,0
scenario381,c2,base,80,0.8,20,base_left_lane,20,80,20,left,40,80,-30,right,0,2.9208084899903817,0
scenario382,c4,base,20,0.1,0,right,40,80,40,base,100,0,0,left,0,3.1052137355839267,0
scenario383,c2,left,80,1.0,20,base_left_lane,80,100,0,left,100,60,90,right,0,4.783000409487758,0
scenario384,c1,right,0,0.6,60,left,40,100,60,right,100,100,0,base,1,0.0,1
scenario385,c2,left,100,0.2,60,base_left_lane,60,0,40,left,100,20,-90,right,0,3.112285508415838,0
scenario386,c2,base,100,0.1,40,base_left_lane,20,40,80,left,80,20,60,right,0,4.5250536780969535,0
scenario387,c4,base,20,0.2,100,right,40,60,60,base,60,60,60,left,0,2.572185333965756,0
scenario388,c2,left,20,0.1,100,right,80,40,100,left,0,20,30,base,0,3.3869629887768022,0
scenario389,c2,left,60,0.2,80,base_left_lane,80,20,60,left,40,20,0,right,0,3.5058497323950144,0
scenario390,c2,left,80,0.6,60,base_left_lane,20,100,40,left,80,100,0,right,0,3.5865602597747417,0
scenario391,c1,right,100,0.8,40,left,80,40,100,right,20,100,90,base,0,4.494772179890736,0
scenario392,c4,base,100,1.0,40,right,80,100,100,base,100,100,-90,left,0,3.2447335932957984,0
scenario393,c4,base,40,0.1,80,left,100,40,20,right,20,20,-30,right,0,0.8787004536008598,0
scenario394,c4,base,20,0.2,80,right,0,20,100,base,100,60,30,left,0,1.2021988223756672,0
scenario395,c1,left,0,0.6,20,left,80,80,100,right,40,40,30,base,0,1.895169399178722,0
scenario396,c2,base,20,0.6,20,base_left_lane,80,60,0,left,0,80,-90,right,0,3.0457730302332764,0
scenario397,c2,left,80,1.0,60,right,20,60,40,base,0,80,60,base,0,1.6681636330589742,0
scenario398,c4,base,40,0.4,20,right,40,20,0,base,40,20,30,left,0,1.957014271608024,0
scenario399,c1,right,40,1.0,100,left,80,60,80,right,100,20,-60,base,0,1.700087649909353,0
scenario400,c1,right,40,0.6,100,left,80,100,0,right,40,0,-90,base,0,2.75505959115375,0
scenario401,c1,right,100,0.8,100,left,40,40,20,right,80,20,60,base,1,0.0,1
scenario402,c1,right,60,0.8,100,left,20,100,60,right,20,80,-30,base,0,2.8121752365464,0
scenario403,c1,right,60,0.2,80,left,100,40,40,right,100,20,-30,base,0,2.5961089410561566,0
scenario404,c1,right,0,0.8,80,left,20,0,40,right,100,0,90,base,0,2.0932016304897867,0
scenario405,c1,right,0,0.8,100,left,80,100,60,right,100,0,60,base,1,0.0,1
scenario406,c4,base,20,0.4,80,right,80,40,60,base,60,0,-60,left,0,6.302976745134988,0
scenario407,c2,left,0,0.4,0,right,60,60,60,base,80,60,-60,base,0,1.6153017716786922,0
scenario408,c4,base,100,1.0,60,right,60,0,40,base,60,60,-90,left,0,3.0201563322591443,0
scenario409,c1,right,60,0.1,20,base,60,20,20,right,40,60,-90,left,0,3.161939632497144,0
scenario410,c1,right,40,1.0,100,left,80,20,100,right,100,80,-90,base,0,2.746010063697901,0
scenario411,c4,base,20,0.8,20,right,40,20,20,base,80,100,30,left,0,2.6512527222721367,0
scenario412,c1,right,20,0.2,80,left,80,60,100,right,0,20,-30,base,1,0.0,1
scenario413,c2,left,100,0.6,100,right,0,20,60,base,40,40,90,base,0,1.717082659392262,0
scenario414,c2,base,60,0.1,60,base_left_lane,100,0,0,left,60,0,30,right,0,3.661230317469337,0
scenario415,c2,left,0,0.1,40,right,20,80,80,base,0,0,0,base,1,0.0,1
scenario416,c4,base,60,0.2,20,right,100,100,0,base,60,100,0,left,0,3.003129034515632,0
scenario417,c1,right,100,1.0,0,left,40,0,40,right,0,80,-60,base,0,3.591950851234131,0
scenario418,c1,right,80,0.6,100,left,80,20,100,right,0,0,-90,base,0,1.1530224681394237,0
scenario419,c4,right,40,1.0,100,right,20,0,0,base,60,60,-90,left,0,4.273145459628296,0
scenario420,c4,right,80,0.4,20,right,0,60,80,base,0,60,90,left,0,4.593215159964292,0
scenario421,c4,right,80,1.0,20,right,20,60,100,base,100,80,60,left,0,3.848671395307999,0
scenario422,c2,base,100,0.8,0,base_left_lane,100,0,20,left,0,80,-90,right,0,3.2528647291696804,0
scenario423,c1,left,80,0.1,0,left,20,80,20,right,20,100,-60,base,0,2.1436823714359305,0
scenario424,c1,right,40,0.4,0,base_left_lane,0,0,60,left,80,80,30,left,0,1.2374072531122824,0
scenario425,c2,left,40,0.2,20,base_left_lane,20,20,100,left,0,0,0,right,0,3.0841566249233505,0
scenario426,c2,left,80,1.0,20,base_left_lane,40,100,80,left,20,100,60,right,1,0.0,1
scenario427,c1,right,40,0.8,0,left,100,100,20,right,60,0,-30,base,0,1.8734832387647515,0
scenario428,c2,left,20,0.8,0,base_left_lane,20,40,60,left,60,100,-60,right,0,2.18562740708672,0
scenario429,c1,right,100,1.0,60,left,60,80,100,right,60,40,-90,base,0,0.7818770755319678,0
scenario430,c1,right,80,0.1,100,left,40,20,20,right,80,80,60,base,0,2.545596590679419,0
scenario431,c2,left,80,0.4,60,base_left_lane,100,100,20,left,0,100,-90,right,0,5.171853404583905,0
scenario432,c4,right,60,0.6,40,right,0,20,20,base,100,80,90,left,0,4.66888749163232,0
scenario433,c4,base,40,0.8,20,right,0,60,40,base,40,60,-60,left,0,1.821380747150963,0
scenario434,c2,left,60,0.6,40,right,100,20,0,base,20,40,30,base,0,1.7384777992743443,0
scenario435,c2,left,0,0.1,60,base_left_lane,100,80,60,left,100,40,-30,right,0,3.323827322505639,0
scenario436,c2,left,80,0.1,0,right,60,40,100,left,20,0,30,base,0,3.201959362018307,0
scenario437,c2,left,60,0.4,100,base_left_lane,60,0,60,left,80,0,60,right,0,5.151696994743705,0
scenario438,c4,base,60,0.4,40,right,20,80,100,base,20,60,-60,left,0,1.995903498740767,0
scenario439,c4,base,20,0.2,80,left,40,0,60,right,0,60,-60,right,0,1.0044181069162248,0
scenario440,c4,base,40,1.0,20,right,20,100,60,base,60,60,30,left,0,2.6005036023612687,0
scenario441,c2,left,80,0.8,20,base_left_lane,40,100,0,left,100,0,60,right,0,3.133697174335565,0
scenario442,c4,base,40,0.4,0,right,40,20,20,base,60,60,-90,left,0,2.96689214879079,0
scenario443,c1,left,0,0.8,0,left,100,80,60,right,100,80,-60,base,0,2.366728826133305,0
scenario444,c2,left,0,0.4,80,base_left_lane,20,40,80,left,80,60,30,right,0,3.464846174756084,0
scenario445,c1,right,20,1.0,20,left,20,60,40,right,100,80,-90,base,0,3.2532233691533627,0
scenario446,c2,left,20,1.0,80,base_left_lane,0,60,0,left,40,100,30,right,0,2.996999815013962,0
scenario447,c1,right,80,0.2,0,left,60,0,60,right,80,100,-90,base,0,4.371703263689078,0
scenario448,c1,right,80,0.6,40,left,100,100,60,right,40,80,30,base,0,2.4962534758229205,0
scenario449,c2,left,60,1.0,100,base_left_lane,40,100,80,left,60,20,-60,right,0,3.655126921599658,0
scenario450,c1,right,0,0.6,40,left,40,20,100,right,100,100,-30,base,0,4.354061586001651,0
scenario451,c2,left,20,0.1,60,right,0,60,80,left,40,80,-90,base,0,2.871584087365147,0
scenario452,c1,left,40,0.4,80,left,20,0,100,right,20,60,30,base,0,3.0379392971196,0
scenario453,c2,left,100,1.0,20,base_left_lane,60,100,0,left,0,80,-90,right,0,3.863521782083821,0
scenario454,c2,left,100,0.4,80,base_left_lane,0,0,0,left,100,40,-60,right,0,6.664251478097642,0
scenario455,c4,base,80,0.1,40,right,0,60,40,base,100,100,-90,left,0,1.1897430626780736,0
scenario456,c2,left,40,1.0,100,base_left_lane,80,20,100,left,0,0,0,right,0,3.395630733405582,0
scenario457,c4,base,40,0.2,40,left,20,60,40,right,100,100,0,right,1,0.0,1
scenario458,c4,base,80,0.6,60,left,60,60,0,base,80,100,-60,right,0,2.466646130618422,0
scenario459,c1,right,0,0.2,60,left,0,60,100,right,20,20,-60,base,0,2.4343606375723112,0
scenario460,c1,right,60,0.6,40,left,60,60,60,right,100,0,-60,base,0,3.0121208650072777,0
scenario461,c2,left,40,1.0,40,base_left_lane,60,40,80,left,60,60,-90,right,0,1.3441582839177375,0
scenario462,c4,base,20,0.6,40,left,100,20,40,right,80,40,-90,right,0,1.0129628546128442,0
scenario463,c2,base,80,0.6,80,base_left_lane,60,60,80,left,0,60,-30,right,0,3.23664272395958,0
scenario464,c2,base,20,0.6,20,base_left_lane,100,40,0,left,100,100,90,right,0,3.3403140539121954,0
scenario465,c4,base,80,0.6,40,right,20,20,40,base,60,40,0,left,0,3.30699982359884,0
scenario466,c4,right,80,0.1,20,right,40,0,40,base,60,100,-30,left,0,4.08213069597299,0
scenario467,c4,base,40,0.6,60,right,40,80,60,base,60,0,-30,left,0,2.2318505514177525,0
scenario468,c2,left,0,0.1,80,base_left_lane,100,40,80,left,0,40,60,right,0,1.7201062126325146,0
scenario469,c2,base,60,0.8,20,base_left_lane,100,80,100,left,80,80,-90,right,0,2.6280223903789457,0
scenario470,c1,left,80,0.6,20,left,0,20,0,right,40,100,-60,base,0,3.632445492507031,0
scenario471,c2,left,0,1.0,80,base_left_lane,40,100,40,left,100,40,-30,right,0,3.8371464380753095,0
scenario472,c2,left,0,0.6,60,base_left_lane,60,80,100,left,40,80,0,right,0,4.450045831277078,0
scenario473,c4,right,20,0.6,40,right,60,60,60,base,60,40,-30,left,0,4.123277086579654,0
scenario474,c2,left,80,0.2,100,right,0,40,0,base,40,0,30,base,0,1.755404262289719,0
scenario475,c1,left,100,0.2,40,left,40,60,80,right,40,20,90,base,0,2.5717358609188445,0
scenario476,c2,base,60,1.0,40,base_left_lane,100,80,100,left,60,20,90,right,0,2.972832615658837,0
scenario477,c1,right,80,0.8,40,base,20,80,60,right,20,20,-30,left,0,3.047585095091488,0
scenario478,c2,left,0,0.8,80,right,20,60,100,base,100,40,60,base,0,1.9014526434676136,0
scenario479,c1,left,20,0.4,40,left,80,40,0,right,100,60,0,base,0,2.3811289635385777,0
scenario480,c1,right,20,0.1,60,base,40,20,20,right,100,100,-90,left,0,3.2196118279385475,0
scenario481,c4,base,0,0.1,0,right,100,40,80,base,80,0,90,left,0,1.915578764184292,0
scenario482,c4,base,0,0.2,20,right,100,60,80,base,80,20,-90,left,0,1.960910488523828,0
scenario483,c4,base,0,1.0,60,left,20,0,20,right,100,60,-90,right,0,1.0363193242830913,0
scenario484,c2,left,0,0.4,20,base_left_lane,100,40,80,left,100,20,60,right,0,5.358319433940185,0
scenario485,c4,base,100,0.4,60,left,60,60,20,right,0,80,-30,right,0,1.001729016950122,0
scenario486,c2,left,60,0.4,0,right,60,80,80,left,0,80,90,base,0,3.2420832390964254,0
scenario487,c2,left,20,0.4,40,base_left_lane,0,100,0,left,80,40,-30,right,0,3.621474056259007,0
scenario488,c2,left,60,0.6,40,base_left_lane,20,0,60,left,60,60,30,right,1,0.0,1
scenario489,c1,right,40,0.4,100,base_left_lane,40,100,100,left,20,0,90,left,0,1.1355731716592783,0
scenario490,c2,left,20,0.6,80,base_left_lane,40,100,100,left,80,0,60,right,0,6.081448337307266,0
scenario491,c4,base,60,0.8,60,right,80,0,20,base,80,80,60,left,0,2.246343005946506,0
scenario492,c1,right,80,1.0,20,left,80,100,100,right,80,100,-90,base,0,4.136944487900621,0
scenario493,c4,base,40,0.6,100,left,40,20,60,base,40,0,-30,right,0,2.5694181381745205,0
scenario494,c4,base,60,0.1,80,left,100,20,20,right,0,0,30,right,0,0.9914203621479916,0
scenario495,c1,right,80,0.8,20,left,80,0,0,right,40,80,60,base,0,2.750746148578595,0
scenario496,c4,right,0,0.6,0,right,20,80,0,base,60,40,30,left,0,4.2071626028340114,0
scenario497,c2,base,40,0.1,100,base_left_lane,40,20,60,left,60,80,-30,right,0,3.664210692332388,0
scenario498,c2,left,40,0.8,100,right,40,80,20,base,80,100,0,base,0,1.8004009871044349,0
scenario499,c4,base,60,0.8,60,left,0,60,80,base,60,0,30,right,0,1.80621812852514,0
scenario500,c2,left,80,0.1,80,base_left_lane,60,60,0,left,80,20,30,right,0,3.739783448451226,0
scenario501,c1,right,60,1.0,20,left,60,100,60,right,80,0,-60,base,1,0.0,1
scenario502,c4,base,80,0.8,40,left,40,100,100,base,80,80,0,right,0,2.815021420804856,0
scenario503,c1,right,0,0.8,100,left,40,20,20,right,40,80,-90,base,0,3.9535727572802064,0
scenario504,c4,right,60,1.0,60,right,100,20,80,base,40,60,0,left,0,4.103015720184343,0
scenario505,c2,base,100,0.6,40,base_left_lane,60,60,80,left,0,60,60,right,0,3.495273644320797,0
scenario506,c4,base,40,0.6,100,right,60,100,20,base,40,60,-90,left,0,2.1834628465788466,0
scenario507,c2,left,80,0.1,80,base_left_lane,80,0,0,left,60,20,90,right,0,2.9431516888991283,0
scenario508,c2,base,100,0.8,0,base_left_lane,100,80,20,left,40,40,-30,right,0,4.318436132169785,0
scenario509,c1,left,80,0.1,100,left,60,80,80,right,20,80,-60,base,0,2.65317724536726,0
scenario510,c1,right,60,0.1,80,base,80,80,20,right,40,20,0,left,0,3.580434247254824,0
scenario511,c1,right,0,0.4,60,left,40,40,80,right,100,40,-90,base,0,2.766582649426105,0
scenario512,c1,right,80,0.2,20,left,60,0,20,right,60,80,30,base,0,2.9997417548677108,0
scenario513,c2,left,100,0.2,80,base_left_lane,20,60,0,left,80,60,60,right,0,3.541265766641681,0
scenario514,c4,base,0,1.0,20,right,80,0,100,base,100,60,0,left,0,1.7429984158812228,0
scenario515,c1,right,80,0.4,100,left,20,100,20,right,80,20,-60,base,0,1.978074091010228,0
scenario516,c1,right,20,0.6,40,left,40,0,20,right,60,60,-30,base,0,2.138759794463238,0
scenario517,c4,base,60,0.1,80,right,80,20,0,base,40,80,0,left,0,1.841635052565479,0
scenario518,c2,left,100,0.1,80,right,60,0,60,left,0,100,-30,base,0,3.17889366211377,0
scenario519,c2,base,40,0.4,100,base_left_lane,100,0,80,left,80,20,30,right,0,2.984252116509273,0
scenario520,c4,base,60,1.0,100,right,0,0,0,base,40,0,-60,left,0,2.60757114646749,0
scenario521,c1,left,80,0.4,40,left,40,80,0,right,40,40,90,base,0,2.902495598376362,0
scenario522,c4,right,0,0.1,20,right,60,60,0,base,40,0,-90,left,0,4.0444584481429375,0
scenario523,c4,right,100,0.8,0,right,100,60,80,base,80,60,60,left,0,3.476181183664357,0
scenario524,c2,left,40,0.4,100,right,100,100,80,left,0,40,90,base,0,2.039424244471664,0
scenario525,c1,right,40,0.8,40,base,40,40,0,right,100,60,60,left,0,3.382175034850159,0
scenario526,c2,base,80,0.4,0,base_left_lane,20,100,0,left,0,20,-90,right,0,3.632892524249532,0
scenario527,c4,base,40,1.0,60,right,20,60,60,base,80,20,0,left,0,2.5707224378094864,0
scenario528,c4,base,100,0.4,100,right,0,20,80,base,80,80,60,left,0,2.741576947736139,0
scenario529,c2,left,80,1.0,40,base_left_lane,40,0,60,left,0,40,0,right,0,2.849042735796969,0
scenario530,c2,left,20,0.2,40,base_left_lane,60,100,40,left,100,20,-60,right,0,2.3615458326019065,0
scenario531,c1,right,100,0.2,40,left,0,60,40,right,100,20,-60,base,1,0.0,1
scenario532,c2,left,60,0.1,0,base_left_lane,0,80,40,left,100,60,-60,right,0,3.3841934731933487,0
scenario533,c1,left,60,0.6,40,left,60,80,20,right,80,100,60,base,0,2.3206174078494644,0
scenario534,c4,base,100,0.6,20,right,80,80,80,base,0,60,-90,left,0,2.8968603290537454,0
scenario535,c2,left,100,0.1,100,right,40,100,60,base,0,40,60,base,0,1.6478899315888982,0
scenario536,c2,base,40,0.6,0,base_left_lane,40,100,40,left,20,0,-60,right,0,2.3441938782423293,0
scenario537,c2,left,100,0.4,40,right,20,100,60,base,20,20,-90,base,0,1.6769084000467,0
scenario538,c4,base,0,0.1,60,left,40,60,40,right,40,40,90,right,0,0.996701929908114,0
scenario539,c2,left,20,0.8,0,right,0,40,100,base,0,40,-30,base,1,0.0,1
scenario540,c1,right,100,0.1,20,left,60,40,80,right,100,60,-90,base,1,0.0,1
scenario541,c4,base,0,0.1,80,right,100,40,60,base,20,100,60,left,0,2.6329769208627485,0
scenario542,c1,left,60,0.1,60,left,100,20,100,right,40,60,60,base,0,2.1606637096115247,0
scenario543,c2,left,40,0.4,80,base_left_lane,80,60,20,left,0,60,90,right,0,5.169945406998507,0
scenario544,c1,right,80,0.1,80,left,0,60,60,right,80,40,90,base,0,2.0698436732054994,0
scenario545,c1,right,40,0.4,100,left,20,60,20,right,40,0,60,base,0,2.971838468752624,0
