Instances,feature_TimeOfDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario216,-60,20,100,20,60,0,0.6,20,80,20,100,100,c4,1e-05,left,base,right,base,0,2.765352057895361,0
scenario217,-90,40,40,40,100,0,0.6,100,0,40,0,0,c1,1e-05,base,left,left,right,0,3.415180707276116,0
scenario218,60,20,100,40,40,0,0.8,100,0,40,0,0,c2,1e-05,base,left,right,base,0,1.485309302054376,0
scenario219,60,20,60,0,0,60,0.1,20,80,40,0,0,c4,1e-05,right,base,left,base,0,2.835968808034892,0
scenario220,-90,20,60,40,100,100,0.1,100,0,40,0,20,c1,1e-05,base,right,left,right,1,0.0,1
scenario221,-60,60,20,0,60,40,0.6,80,20,40,0,20,c2,1e-05,right,left,base,left,0,2.446926585867699,0
scenario222,-30,60,80,20,80,0,0.6,40,60,40,0,20,c4,1e-05,left,right,right,base,0,5.004127228921528,0
scenario223,30,40,40,100,0,80,0.4,60,40,40,0,40,c1,1e-05,left,right,base,right,0,3.4068881817926666,0
scenario224,-90,60,80,40,0,0,0.6,40,60,40,0,40,c2,1e-05,right,base,base,left,0,0.938783852625681,0
scenario225,0,40,20,20,40,0,0.8,100,0,40,0,40,c4,1e-05,right,base,left,right,0,0.9990800518131084,0
scenario226,90,40,20,20,0,60,0.4,100,0,40,0,60,c1,1e-05,left,right,base,left,0,4.035740479421158,0
scenario227,90,60,100,40,0,40,0.8,100,0,40,0,60,c2,1e-05,base,left,right,left,0,2.829045428300605,0
scenario228,90,20,60,0,0,40,0.8,80,20,40,0,60,c4,1e-05,left,base,right,base,0,1.6167857043450151,0
scenario229,90,60,60,20,80,60,0.6,100,0,40,0,80,c1,1e-05,base,left,left,right,0,2.9809825193678243,0
scenario230,0,0,100,0,0,20,0.8,0,100,40,0,80,c2,1e-05,base,left,right,base,0,1.689865606614127,0
scenario231,0,60,40,60,0,60,0.1,40,60,40,0,80,c4,1e-05,right,base,left,base,0,2.519378898362312,0
scenario232,60,60,20,80,0,100,0.1,40,60,40,0,100,c1,1e-05,base,right,left,right,0,2.2872253682706805,0
scenario233,90,60,20,60,0,0,0.8,20,80,40,0,100,c2,1e-05,right,left,base,left,0,2.095417107723152,0
scenario234,60,20,100,40,100,60,0.6,60,40,40,0,100,c4,1e-05,left,right,right,base,0,4.038392510509089,0
scenario235,60,60,40,0,100,40,0.4,40,60,40,20,0,c1,1e-05,left,right,base,right,0,3.153525971288915,0
scenario236,0,0,60,0,100,40,0.6,0,100,40,20,0,c2,1e-05,right,base,base,left,0,2.3338397118552145,0
scenario237,-90,20,80,40,40,60,0.6,100,0,40,20,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario238,60,20,80,0,100,100,0.4,80,20,40,20,20,c1,1e-05,left,right,base,left,0,3.0687107148165103,0
scenario239,-30,20,20,0,0,80,0.4,80,100,40,20,20,c2,1e-05,base,left,right,left,0,2.966479544675652,0
scenario240,-30,20,80,80,60,40,0.6,100,0,40,20,20,c4,1e-05,left,base,right,base,0,2.96192849129824,0
scenario241,-90,80,20,20,0,0,0.8,0,100,40,20,40,c1,1e-05,base,left,left,right,0,2.7838893396245745,0
scenario242,-90,20,20,40,0,0,0.8,100,0,40,20,40,c2,1e-05,base,left,right,base,1,0.0,1
scenario243,30,40,100,100,100,40,0.6,100,0,40,20,40,c4,1e-05,right,base,left,base,0,1.9494452477386688,0
scenario244,90,60,100,20,60,100,0.6,0,100,40,20,60,c1,1e-05,base,right,left,right,0,2.8751523904553453,0
scenario245,-90,40,60,20,0,100,0.2,0,100,40,20,60,c2,1e-05,right,left,base,left,0,4.23148619546619,0
scenario246,90,80,20,0,0,80,0.2,40,60,40,20,60,c4,1e-05,left,right,right,base,0,5.207782343839765,0
scenario247,0,20,80,40,100,60,0.6,20,80,40,20,80,c1,1e-05,left,right,base,right,0,3.48869695938932,0
scenario248,-90,20,80,0,0,40,0.1,0,100,40,20,80,c2,1e-05,right,base,base,left,0,2.495192988773919,0
scenario249,90,20,60,40,100,0,0.6,100,0,40,20,80,c4,1e-05,right,base,left,right,0,1.253572362487756,0
scenario250,-30,60,100,40,0,0,0.8,0,100,40,20,100,c1,1e-05,left,right,base,left,0,3.843137628454328,0
scenario251,-30,40,60,100,0,80,0.4,40,60,40,20,100,c2,1e-05,base,left,right,left,0,3.139727684443496,0
scenario252,90,80,20,0,0,80,0.6,0,0,40,20,100,c4,1e-05,left,base,right,base,0,2.171019702981439,0
scenario253,30,20,20,20,80,100,0.6,0,100,40,40,0,c1,1e-05,base,left,left,right,0,2.3588719732111776,0
scenario254,-30,20,60,0,60,40,0.6,20,80,40,40,0,c2,1e-05,base,left,right,base,0,1.743660019587629,0
scenario255,60,60,40,60,60,40,0.6,40,60,40,40,0,c4,1e-05,right,base,left,base,0,2.3288197186456294,0
scenario256,90,20,60,40,0,0,0.8,100,0,40,40,20,c1,1e-05,base,right,left,right,0,3.679516443344956,0
scenario257,-90,40,100,40,100,0,0.6,0,100,40,40,20,c2,1e-05,right,left,base,left,0,3.1128061884911857,0
scenario258,0,60,60,60,0,0,0.8,0,100,40,40,20,c4,1e-05,left,right,right,base,0,4.5216529694808525,0
scenario259,90,20,40,40,100,20,0.0,60,40,40,40,40,c1,1e-05,left,right,base,right,0,3.074580876292701,0
scenario260,-90,40,20,20,20,60,0.8,40,60,40,40,40,c2,1e-05,right,base,base,left,0,2.645552455382544,0
scenario261,-90,20,20,40,100,40,0.2,0,100,40,40,40,c4,1e-05,right,base,left,right,0,1.0256665767708846,0
scenario262,-90,60,80,0,60,0,0.6,0,100,40,40,60,c1,1e-05,left,right,base,left,0,3.3940335885753976,0
scenario263,60,20,80,60,100,60,0.6,60,100,40,40,60,c2,1e-05,base,left,right,left,0,2.9350699920875902,0
scenario264,0,20,40,20,60,100,0.6,40,60,40,40,60,c4,1e-05,left,base,right,base,0,1.678302515076122,0
scenario265,-30,20,100,0,0,100,0.4,100,0,40,40,80,c1,1e-05,base,left,left,right,0,3.3443738537101,0
scenario266,0,60,100,40,60,40,0.6,0,100,40,40,80,c2,1e-05,base,left,right,base,0,1.6740764545487674,0
scenario267,-30,40,60,0,0,60,0.1,0,100,40,40,80,c4,1e-05,right,base,left,base,0,4.351552477865064,0
scenario268,30,20,40,20,100,0,0.6,100,0,40,40,100,c1,1e-05,base,right,left,right,1,0.0,1
scenario269,90,60,60,0,0,60,0.4,0,100,40,40,100,c2,1e-05,right,left,base,left,0,2.7023563818162426,0
scenario270,-90,20,40,100,20,40,0.8,20,80,40,40,100,c4,1e-05,left,right,right,base,0,4.490753634803189,0
scenario271,60,40,40,100,0,100,0.2,0,100,40,60,0,c1,1e-05,left,right,base,right,0,3.710675500779032,0
scenario272,-30,20,40,0,0,40,0.8,80,20,40,60,0,c2,1e-05,right,base,base,left,0,3.430635040381106,0
scenario273,60,40,20,0,40,0,0.6,20,80,40,60,0,c4,1e-05,right,base,left,right,0,0.9853782973563006,0
scenario274,-90,20,40,60,60,0,0.6,40,60,40,60,20,c1,1e-05,left,right,base,left,0,4.431486250021469,0
scenario275,0,20,100,0,40,60,0.8,0,100,40,60,20,c2,1e-05,base,left,right,left,0,2.117587338489591,0
scenario276,-30,80,80,0,100,60,0.6,0,100,40,60,20,c4,1e-05,left,base,right,base,0,2.8528605290757008,0
scenario277,60,40,20,0,0,100,0.4,20,80,40,60,40,c1,1e-05,base,left,left,right,0,2.670782550007565,0
scenario278,-60,20,60,0,100,40,0.6,40,60,40,60,40,c2,1e-05,base,left,right,base,0,1.848922783537429,0
scenario279,0,60,100,0,0,0,0.6,80,20,40,60,40,c4,1e-05,right,base,left,base,0,2.0916914350986846,0
scenario280,-90,60,40,100,0,100,0.8,80,20,40,60,60,c1,1e-05,base,right,left,right,0,4.237782319505913,0
scenario281,0,20,100,40,100,100,0.6,60,40,40,60,60,c2,1e-05,right,left,base,left,1,0.0,1
scenario282,-90,60,60,0,0,100,0.6,80,20,40,60,60,c4,1e-05,left,right,right,base,0,4.000438715681751,0
scenario283,90,60,20,40,40,40,0.8,100,0,40,60,80,c1,1e-05,left,right,base,right,0,3.6265460622436656,0
scenario284,-90,80,80,0,20,40,0.8,80,20,40,60,80,c2,1e-05,right,base,base,left,1,0.0,1
scenario285,0,60,40,60,100,40,0.6,40,60,40,60,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario286,60,40,40,20,0,100,0.2,60,40,40,60,100,c1,1e-05,left,right,base,left,0,2.738563479398165,0
scenario287,60,80,100,60,100,0,0.6,100,0,40,60,100,c2,1e-05,base,left,right,left,0,3.22995316642089,0
scenario288,-90,20,60,0,0,0,0.4,20,80,40,60,100,c4,1e-05,left,base,right,base,0,2.052406236295452,0
scenario289,-60,40,60,20,20,40,0.8,20,80,40,80,0,c1,1e-05,base,left,left,right,0,2.2252524439825714,0
scenario290,60,40,80,80,60,40,0.6,100,0,40,80,0,c2,1e-05,base,left,right,base,1,0.0,1
scenario291,90,40,40,0,40,100,0.4,0,100,40,80,0,c4,1e-05,right,base,left,base,0,1.9762512363910485,0
scenario292,90,80,20,0,0,80,0.8,80,20,40,80,20,c1,1e-05,base,right,left,right,0,2.1436433788899447,0
scenario293,0,20,60,20,60,40,0.6,20,0,40,80,20,c2,1e-05,right,left,base,left,0,3.717102608351981,0
scenario294,30,20,20,40,40,40,0.6,40,60,40,80,20,c4,1e-05,left,right,right,base,0,5.726200401126635,0
scenario295,-30,40,100,40,100,0,0.6,100,0,40,80,40,c1,1e-05,left,right,base,right,0,3.586388140963361,0
scenario296,-30,20,60,80,100,0,0.6,100,0,40,80,40,c2,1e-05,right,base,base,left,1,0.0,1
scenario297,-90,60,60,40,40,0,0.8,100,0,40,80,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario298,90,0,20,0,0,0,0.8,40,60,40,80,60,c1,1e-05,left,right,base,left,0,4.092464020986084,0
scenario299,0,60,20,0,60,0,0.6,0,100,40,80,60,c2,1e-05,base,left,right,left,0,3.0971203091061934,0
scenario300,60,20,100,0,0,0,0.8,40,60,40,80,60,c4,1e-05,left,base,right,base,0,2.819098804744789,0
scenario301,30,60,60,0,0,80,0.2,20,80,40,80,80,c1,1e-05,base,left,left,right,0,2.62605140879509,0
scenario302,60,0,60,0,0,0,0.8,80,20,40,80,80,c2,1e-05,base,left,right,base,0,1.6902959254448275,0
scenario303,-90,20,60,20,40,40,0.8,100,100,40,80,80,c4,1e-05,right,base,left,base,0,37.25296214120393,0
scenario304,0,20,100,20,40,40,0.6,100,0,40,80,100,c1,1e-05,base,right,left,right,0,3.503805860268326,0
scenario305,90,20,20,0,60,40,0.6,80,20,40,80,100,c2,1e-05,right,left,base,left,0,3.184920699322795,0
scenario306,-60,60,40,0,0,0,0.8,20,80,40,80,100,c4,1e-05,left,right,right,base,0,4.222525542438056,0
scenario307,30,20,20,0,0,20,0.8,80,20,40,100,0,c1,1e-05,left,right,base,right,0,3.075940102571608,0
scenario308,60,20,100,40,0,100,0.1,60,40,40,100,0,c2,1e-05,right,base,base,left,1,0.0,1
scenario309,-60,80,80,0,20,40,0.8,40,60,40,100,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario310,0,40,20,20,100,100,0.1,60,40,40,100,20,c1,1e-05,left,right,base,left,0,2.993429658862299,0
scenario311,90,20,40,0,0,0,0.8,0,0,40,100,20,c2,1e-05,base,left,right,left,0,2.837311526644707,0
scenario312,-90,60,80,80,0,0,0.8,0,100,40,100,20,c4,1e-05,left,base,right,base,0,2.4340534824837627,0
scenario313,-90,80,60,40,20,80,0.4,20,80,40,100,40,c1,1e-05,base,left,left,right,0,1.9724561952551205,0
scenario314,90,20,20,20,0,20,0.8,0,100,40,100,40,c2,1e-05,base,left,right,base,1,0.0,1
scenario315,-30,20,20,0,0,80,0.6,40,60,40,100,40,c4,1e-05,right,base,left,base,0,2.404575709743911,0
scenario316,90,20,100,40,0,0,0.8,0,100,40,100,60,c1,1e-05,base,right,left,right,0,2.657449338781517,0
scenario317,-30,80,60,0,0,100,0.2,80,20,40,100,60,c2,1e-05,right,left,base,left,1,0.0,1
scenario318,30,60,20,60,0,100,0.1,0,100,40,100,60,c4,1e-05,left,right,right,base,0,4.500046314820266,0
scenario319,-90,40,100,80,0,0,0.6,100,0,40,100,80,c1,1e-05,left,right,base,right,0,3.762141048415665,0
scenario320,30,20,20,0,60,40,0.6,100,0,40,100,80,c2,1e-05,right,base,base,left,0,2.628237243477663,0
scenario321,0,40,40,40,60,40,0.6,20,80,40,100,80,c4,1e-05,right,base,left,right,0,0.9279659464803698,0
scenario322,90,40,60,20,0,100,0.8,20,80,40,100,100,c1,1e-05,left,right,base,left,0,4.006180388625928,0
scenario323,-30,20,60,40,0,80,0.2,20,80,40,100,100,c2,1e-05,base,left,right,left,0,3.7026121516329087,0
scenario324,30,20,20,0,0,0,0.8,40,60,40,100,100,c4,1e-05,left,base,right,base,0,3.18355063529182,0
scenario325,30,40,80,40,0,80,0.4,0,100,60,0,0,c1,1e-05,base,left,left,right,0,2.7675768056621632,0
scenario326,60,40,40,0,60,60,0.6,0,100,60,0,0,c2,1e-05,base,left,right,base,0,1.629888639295519,0
scenario327,-60,40,20,80,80,40,0.6,100,0,60,0,0,c4,1e-05,right,base,left,base,0,2.774619198077378,0
scenario328,-60,20,80,0,0,100,0.4,40,60,60,0,20,c1,1e-05,base,right,left,right,1,0.0,1
scenario329,30,20,80,20,0,0,0.8,100,0,60,0,20,c2,1e-05,right,left,base,left,1,0.0,1
scenario330,60,60,100,80,0,0,0.8,40,60,60,0,20,c4,1e-05,left,right,right,base,0,4.310619962961878,0
scenario331,60,40,80,40,100,40,0.6,100,0,60,0,40,c1,1e-05,left,right,base,right,0,3.325137479979305,0
scenario332,90,0,80,0,0,100,0.1,0,100,60,0,40,c2,1e-05,right,base,base,left,0,3.484112968246893,0
scenario333,-60,40,40,20,0,80,0.4,60,40,60,0,40,c4,1e-05,right,base,left,right,0,1.210651603363018,0
scenario334,-30,40,100,40,0,80,0.4,60,100,60,0,60,c1,1e-05,left,right,base,left,0,4.019703331997591,0
scenario335,60,80,20,100,0,0,0.8,40,60,60,0,60,c2,1e-05,base,left,right,left,0,2.8954881186686228,0
scenario336,-90,40,20,100,0,0,0.8,0,100,60,0,60,c4,1e-05,left,base,right,base,0,2.578331989618725,0
scenario337,-60,80,60,80,0,80,0.4,100,0,60,0,80,c1,1e-05,base,left,left,right,0,3.108002258072488,0
scenario338,30,40,60,40,100,100,0.4,40,60,60,0,80,c2,1e-05,base,left,right,base,0,0.7126450753664887,0
scenario339,-30,60,100,40,100,40,0.6,100,60,60,0,80,c4,1e-05,right,base,left,base,0,1.9283115574120209,0
scenario340,-90,0,40,0,60,40,0.6,0,100,60,0,100,c1,1e-05,base,right,left,right,0,4.134775288357008,0
scenario341,-30,60,100,0,40,100,0.4,0,100,60,0,100,c2,1e-05,right,left,base,left,0,3.008827266338949,0
scenario342,30,20,60,40,20,40,0.8,100,0,60,0,100,c4,1e-05,left,right,right,base,0,2.957730867533935,0
scenario343,60,80,60,20,0,60,0.1,100,0,60,20,0,c1,1e-05,left,right,base,right,0,3.644997737968665,0
scenario344,-30,20,20,60,20,40,0.8,40,20,60,20,0,c2,1e-05,right,base,base,left,0,3.134664123272484,0
scenario345,0,60,40,0,100,40,0.6,80,20,60,20,0,c4,1e-05,right,base,left,right,0,0.9148835459669112,0
scenario346,-90,0,100,0,0,100,0.2,0,100,60,20,20,c1,1e-05,left,right,base,left,0,4.429974377032646,0
scenario347,60,80,100,0,40,40,0.6,80,20,60,20,20,c2,1e-05,base,left,right,left,0,3.195954500855416,0
scenario348,90,60,100,20,80,0,0.6,20,80,60,20,20,c4,1e-05,left,base,right,base,0,2.5373843530175133,0
scenario349,30,80,20,0,0,40,0.6,0,100,60,20,40,c1,1e-05,base,left,left,right,0,3.0824911677904274,0
scenario350,-90,20,40,0,0,40,0.8,80,20,60,20,40,c2,1e-05,base,left,right,base,0,1.6243008524802602,0
scenario351,-60,20,100,60,0,0,0.8,0,100,60,20,40,c4,1e-05,right,base,left,base,0,3.872103039042111,0
scenario352,-30,0,20,0,100,60,0.6,0,100,60,20,60,c1,1e-05,base,right,left,right,0,1.9650154344558888,0
scenario353,-90,60,80,40,0,80,0.4,60,40,60,20,60,c2,1e-05,right,left,base,left,0,0.8682517987836053,0
scenario354,-30,20,100,0,20,0,0.8,100,0,60,20,60,c4,1e-05,left,right,right,base,0,3.5446508537262167,0
scenario355,90,40,40,100,0,80,0.2,80,20,60,20,80,c1,1e-05,left,right,base,right,0,3.1271991965395425,0
scenario356,30,60,60,40,100,0,0.6,40,60,60,20,80,c2,1e-05,right,base,base,left,0,2.763464625725612,0
scenario357,60,40,80,40,100,40,0.4,20,80,60,20,80,c4,1e-05,right,base,left,right,0,0.9195678210522246,0
scenario358,30,20,40,60,0,80,0.4,100,0,60,20,100,c1,1e-05,left,right,base,left,0,3.5653122575605125,0
scenario359,60,20,100,0,0,0,0.2,0,100,60,20,100,c2,1e-05,base,left,right,left,0,3.34238746954933,0
scenario360,0,20,60,0,40,60,0.8,80,20,60,20,100,c4,1e-05,left,base,right,base,0,1.9843984821487872,0
scenario361,-30,40,100,20,40,40,0.8,40,60,60,40,0,c1,1e-05,base,left,left,right,0,3.293360847641791,0
scenario362,-30,20,100,60,100,40,0.6,40,60,60,40,0,c2,1e-05,base,left,right,base,0,1.6886999687504585,0
scenario363,-90,80,100,40,100,0,0.6,100,0,60,40,0,c4,1e-05,right,base,left,base,0,2.1253456972479894,0
scenario364,30,40,40,20,40,0,0.6,0,100,60,40,20,c1,1e-05,base,right,left,right,1,0.0,1
scenario365,-60,20,100,40,100,40,0.6,0,100,60,40,20,c2,1e-05,right,left,base,left,0,3.84817907705479,0
scenario366,60,20,100,40,20,40,0.8,20,80,60,40,20,c4,1e-05,left,right,right,base,0,4.554924246200825,0
scenario367,-60,40,20,100,100,40,0.6,20,80,60,40,40,c1,1e-05,left,right,base,right,0,4.085199454180856,0
scenario368,60,60,40,0,60,100,0.6,40,60,60,40,40,c2,1e-05,right,base,base,left,1,0.0,1
scenario369,0,40,40,100,100,60,0.6,60,40,60,40,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario370,0,40,60,0,40,60,0.6,40,60,60,40,60,c1,1e-05,left,right,base,left,0,4.622018934331976,0
scenario371,-90,20,100,60,40,60,0.8,0,100,60,40,60,c2,1e-05,base,left,right,left,0,1.5204594753551322,0
scenario372,-30,20,20,20,60,0,0.6,40,60,60,40,60,c4,1e-05,left,base,right,base,0,2.9870796731790747,0
scenario373,-60,60,100,60,100,40,0.6,40,60,60,40,80,c1,1e-05,base,left,left,right,0,2.305495869066783,0
scenario374,-30,60,80,0,40,60,0.6,80,20,60,40,80,c2,1e-05,base,left,right,base,0,1.6992821206350088,0
scenario375,90,80,20,20,100,60,0.6,0,100,60,40,80,c4,1e-05,right,base,left,base,0,2.3209856495464627,0
scenario376,-30,60,100,40,0,100,0.1,0,100,60,40,100,c1,1e-05,base,right,left,right,0,3.1063716209830137,0
scenario377,30,0,60,0,0,80,0.4,80,20,60,40,100,c2,1e-05,right,left,base,left,0,0.5078832731917768,0
scenario378,0,60,100,40,20,60,0.2,20,80,60,40,100,c4,1e-05,left,right,right,base,0,4.147972331856458,0
scenario379,-60,20,20,0,20,60,0.6,100,0,60,60,0,c1,1e-05,left,right,base,right,0,3.109513615947551,0
scenario380,-90,60,80,40,0,60,0.2,100,0,60,60,0,c2,1e-05,right,base,base,left,0,2.3385031669727643,0
scenario381,-60,60,100,20,100,40,0.6,100,0,60,60,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario382,-30,60,100,0,20,0,0.8,40,60,60,60,20,c1,1e-05,left,right,base,left,0,4.451166593019422,0
scenario383,-90,20,60,100,0,0,0.8,40,60,60,60,20,c2,1e-05,base,left,right,left,0,3.805716403766254,0
scenario384,-90,60,80,0,100,40,0.6,40,60,60,60,20,c4,1e-05,left,base,right,base,0,2.4113398309816856,0
scenario385,30,20,20,80,60,100,0.6,20,80,60,60,40,c1,1e-05,base,left,left,right,0,2.604182472750601,0
scenario386,0,40,100,0,60,40,0.6,0,40,60,60,40,c2,1e-05,base,left,right,base,0,1.763463680434542,0
scenario387,-30,40,20,40,0,0,0.8,40,60,60,60,40,c4,1e-05,right,base,left,base,0,2.333441681781558,0
scenario388,0,80,20,0,0,80,0.4,0,100,60,60,60,c1,1e-05,base,right,left,right,0,3.0777090756155987,0
scenario389,-90,40,20,0,80,100,0.6,0,100,60,60,60,c2,1e-05,right,left,base,left,0,2.851450180968102,0
scenario390,-30,20,20,40,0,100,0.6,0,100,60,60,60,c4,1e-05,left,right,right,base,0,6.807321741379759,0
scenario391,-90,20,80,0,100,100,0.6,80,20,60,60,80,c1,1e-05,left,right,base,right,0,4.087322967846704,0
scenario392,60,60,80,20,40,60,0.8,20,80,60,60,80,c2,1e-05,right,base,base,left,0,3.7262040772648217,0
scenario393,-30,0,20,0,0,100,0.4,80,20,60,60,80,c4,1e-05,right,base,left,right,0,1.051740329361681,0
scenario394,-60,40,20,40,0,80,0.8,20,80,60,60,100,c1,1e-05,left,right,base,left,0,3.1571294796039635,0
scenario395,30,80,80,0,40,40,0.6,0,100,60,60,100,c2,1e-05,base,left,right,left,0,3.65636744487545,0
scenario396,-90,20,60,20,0,80,0.6,100,0,60,60,100,c4,1e-05,left,base,right,base,0,1.9771479552311133,0
scenario397,90,0,100,0,0,0,0.8,80,20,60,80,0,c1,1e-05,base,left,left,right,0,4.1742307382080766,0
scenario398,90,60,20,100,100,40,0.6,80,20,60,80,0,c2,1e-05,base,left,right,base,0,1.5940776317517844,0
scenario399,0,60,80,20,40,0,0.8,100,0,60,80,0,c4,1e-05,right,base,left,base,0,1.6840148000850077,0
scenario400,90,60,60,20,0,40,0.8,40,60,60,80,20,c1,1e-05,base,right,left,right,0,2.083213830504475,0
scenario401,60,60,60,20,0,0,0.4,40,60,60,80,20,c2,1e-05,right,left,base,left,0,3.301498187280324,0
scenario402,-90,60,20,0,80,80,0.6,60,40,60,80,20,c4,1e-05,left,right,right,base,0,4.0003023136923845,0
scenario403,-30,20,100,40,0,80,0.4,100,60,60,80,40,c1,1e-05,left,right,base,right,0,3.35218120033659,0
scenario404,90,20,40,60,100,60,0.2,100,0,60,80,40,c2,1e-05,right,base,base,left,0,2.960938626830554,0
scenario405,0,20,60,20,40,60,0.6,100,100,60,80,40,c4,1e-05,right,base,left,right,0,1.0169761080406012,0
scenario406,-60,20,60,60,100,40,0.6,100,0,60,80,60,c1,1e-05,left,right,base,left,0,2.782835496665665,0
scenario407,-90,60,100,40,100,60,0.6,0,100,60,80,60,c2,1e-05,base,left,right,left,0,3.3261521211205154,0
scenario408,-60,80,100,20,0,0,0.8,20,80,60,80,60,c4,1e-05,left,base,right,base,0,2.861750353855414,0
scenario409,-90,80,40,0,20,40,0.8,40,60,60,80,80,c1,1e-05,base,left,left,right,0,2.067243170877416,0
scenario410,60,60,80,0,40,0,0.8,0,100,60,80,80,c2,1e-05,base,left,right,base,0,1.9289235308231576,0
scenario411,90,60,100,20,100,60,0.6,0,100,60,80,80,c4,1e-05,right,base,left,base,0,2.7933524675980084,0
scenario412,30,60,100,40,0,80,0.8,100,0,60,80,100,c1,1e-05,base,right,left,right,0,0.6899756032872759,0
scenario413,90,40,40,20,100,60,0.6,20,80,60,80,100,c2,1e-05,right,left,base,left,0,2.8356898657046887,0
scenario414,-90,0,100,20,60,40,0.6,20,80,60,80,100,c4,1e-05,left,right,right,base,0,4.035956749064925,0
scenario415,-90,60,60,20,80,80,0.6,0,100,60,100,0,c1,1e-05,left,right,base,right,0,3.461990860636052,0
scenario416,-30,60,20,0,20,40,0.2,0,100,60,100,0,c2,1e-05,right,base,base,left,0,2.5921560054177446,0
scenario417,-30,20,20,20,40,40,0.8,20,80,60,100,0,c4,1e-05,right,base,left,right,0,1.0371331177209513,0
scenario418,0,0,40,0,0,0,0.8,20,80,60,100,20,c1,1e-05,left,right,base,left,0,2.794882609550443,0
scenario419,-30,0,100,0,100,40,0.6,0,100,60,100,20,c2,1e-05,base,left,right,left,0,2.940939293131853,0
scenario420,0,40,40,100,60,40,0.6,100,0,60,100,20,c4,1e-05,left,base,right,base,0,2.06596972476132,0
scenario421,90,40,80,40,100,100,0.4,20,80,60,100,40,c1,1e-05,base,left,left,right,0,2.7327269412398163,0
scenario422,30,20,100,0,100,0,0.6,0,100,60,100,40,c2,1e-05,base,left,right,base,0,1.8799424034467496,0
scenario423,0,20,100,40,60,60,0.6,40,60,60,100,40,c4,1e-05,right,base,left,base,0,2.305346513218121,0
scenario424,90,60,20,100,100,40,0.6,40,60,60,100,60,c1,1e-05,base,right,left,right,0,2.83603651716586,0
scenario425,60,0,100,0,100,40,0.6,80,20,60,100,60,c2,1e-05,right,left,base,left,0,2.2404482466135174,0
scenario426,30,0,100,0,40,40,0.8,80,20,60,100,60,c4,1e-05,left,right,right,base,0,4.118555765292091,0
scenario427,-30,60,20,40,80,60,0.6,100,0,60,100,80,c1,1e-05,left,right,base,right,0,4.483274422611369,0
scenario428,-90,40,20,20,0,80,0.4,20,20,60,100,80,c2,1e-05,right,base,base,left,0,3.385620086695502,0
scenario429,0,0,20,0,0,100,0.6,0,100,60,100,80,c4,1e-05,right,base,left,right,0,2.374369005016152,0
scenario430,0,20,40,20,80,40,0.6,60,40,60,100,100,c1,1e-05,left,right,base,left,0,3.3903388938925603,0
scenario431,-90,20,20,20,60,40,0.6,100,0,60,100,100,c2,1e-05,base,left,right,left,0,2.8868534157178503,0
scenario432,30,60,20,20,80,0,0.6,20,80,60,100,100,c4,1e-05,left,base,right,base,0,2.5160887947216324,0
scenario433,60,40,40,20,40,60,0.6,100,0,80,0,0,c1,1e-05,base,left,left,right,0,2.8433684557791525,0
scenario434,90,40,100,0,0,100,0.6,80,20,80,0,0,c2,1e-05,base,left,right,base,0,1.8264790606591723,0
scenario435,90,20,80,20,100,40,0.4,40,60,80,0,0,c4,1e-05,right,base,left,base,0,2.880175324762182,0
scenario436,-60,20,40,20,40,0,0.6,20,80,80,0,20,c1,1e-05,base,right,left,right,0,2.6364953920041443,0
scenario437,-90,80,60,0,40,40,0.6,0,100,80,0,20,c2,1e-05,right,left,base,left,0,2.73311913195033,0
scenario438,-30,60,40,0,40,40,0.8,100,0,80,0,20,c4,1e-05,left,right,right,base,0,3.745732355523301,0
scenario439,90,60,20,20,100,0,0.6,100,0,80,0,40,c1,1e-05,left,right,base,right,0,3.133520584702245,0
scenario440,-90,60,60,0,60,100,0.6,40,60,80,0,40,c2,1e-05,right,base,base,left,1,0.0,1
scenario441,-30,60,20,20,0,100,0.2,100,0,80,0,40,c4,1e-05,right,base,left,right,0,1.1709988846831314,0
scenario442,-60,20,100,60,0,80,0.4,0,100,80,0,60,c1,1e-05,left,right,base,left,0,3.3210266956819323,0
scenario443,-30,20,100,20,20,100,0.8,20,80,80,0,60,c2,1e-05,base,left,right,left,0,3.7880233322401673,0
scenario444,-90,0,20,0,0,0,0.4,0,100,80,0,60,c4,1e-05,left,base,right,base,0,2.3478559353417543,0
scenario445,90,20,20,40,40,40,0.8,20,80,80,0,80,c1,1e-05,base,left,left,right,0,1.6101879398454966,0
scenario446,-90,40,20,100,0,80,0.2,20,80,80,0,80,c2,1e-05,base,left,right,base,0,1.6575253572364614,0
scenario447,30,60,40,40,80,40,0.6,60,40,80,0,80,c4,1e-05,right,base,left,base,0,2.809139757175754,0
