instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_startego,collision,min_ttc,algo_safety
scenario297,c2,1,60,0.2,80,1,40,100,100,1,80,100,2,0,3.190760764217349,0
scenario298,c1,1,100,0.1,0,2,80,80,20,2,60,20,0,0,5.033471187804256,0
scenario299,c1,2,20,0.1,80,2,80,0,100,2,80,0,0,0,4.873701375818365,0
scenario300,c4,0,20,1.0,100,3,100,20,40,0,100,60,1,0,9999.0,0
scenario301,c4,0,40,0.2,100,2,100,20,0,2,20,40,2,1,0.0,1
scenario302,c4,2,100,0.1,60,3,20,20,60,0,0,40,1,1,0.0,1
scenario303,c1,1,100,1.0,20,2,80,0,40,2,40,40,0,0,4.533569240623355,0
scenario304,c1,2,100,0.4,0,1,0,20,40,1,80,100,1,1,0.0,1
scenario305,c1,1,60,0.8,40,2,60,80,20,2,20,0,0,0,5.078177207389309,0
scenario306,c4,0,40,0.8,100,3,60,100,80,0,20,80,1,1,0.0,1
scenario307,c1,2,60,0.4,60,2,100,0,60,2,60,100,0,0,4.361425457744167,0
scenario308,c4,2,0,0.2,60,3,0,20,80,0,0,60,1,1,0.0,1
scenario309,c1,2,80,1.0,20,2,80,20,100,2,60,80,0,0,4.204899908525035,0
scenario310,c4,0,100,0.1,60,2,100,20,100,2,0,100,2,1,0.0,1
scenario311,c2,1,100,0.2,40,1,80,40,20,1,40,60,2,0,3.292194876976203,0
scenario312,c1,2,40,0.6,60,0,80,80,100,2,20,60,1,0,2.701831575317456,0
scenario313,c1,2,0,0.8,20,2,60,60,80,2,100,40,0,0,5.09189146748851,0
scenario314,c4,2,20,0.2,40,3,80,80,80,0,20,100,1,0,1.740590144633029,0
scenario315,c1,2,80,0.4,0,2,60,80,100,2,40,100,0,0,2.5812478168688084,0
scenario316,c4,2,60,0.1,80,3,20,0,20,0,80,60,1,1,0.0,1
scenario317,c1,2,20,1.0,0,1,20,20,80,1,100,80,1,1,0.0,1
scenario318,c2,1,40,0.2,0,1,80,60,100,1,20,20,2,0,2.410345388953924,0
scenario319,c1,1,0,1.0,20,2,20,80,80,2,40,20,0,0,3.362914658835169,0
scenario320,c2,0,40,0.6,0,1,100,20,20,1,40,60,2,0,3.404897014864587,0
scenario321,c1,2,0,0.1,40,2,20,20,60,2,80,60,0,0,5.215428170488273,0
scenario322,c4,0,0,0.2,40,3,20,20,20,0,20,80,1,1,0.0,1
scenario323,c2,1,60,0.4,0,1,40,0,100,1,20,40,2,0,2.405818463504657,0
scenario324,c2,1,0,0.6,40,1,0,40,20,1,60,40,2,0,3.19633340620748,0
scenario325,c1,1,100,0.8,100,2,20,80,20,2,80,20,0,0,9999.0,0
scenario326,c4,0,100,0.4,20,2,100,100,100,2,80,100,2,1,0.0,1
scenario327,c4,0,0,1.0,20,3,60,0,60,0,40,40,1,1,0.0,1
scenario328,c4,2,20,0.6,80,3,80,60,60,0,40,40,1,0,1.7419723242275549,0
scenario329,c4,0,0,0.1,20,3,0,0,0,0,20,0,1,0,9999.0,0
scenario330,c2,1,40,0.6,40,3,60,60,100,1,20,40,0,0,4.1917439099760445,0
scenario331,c4,2,20,0.4,0,3,60,20,0,0,60,60,1,0,9999.0,0
scenario332,c4,0,80,0.1,20,3,0,80,40,0,40,100,1,1,0.0,1
scenario333,c1,2,20,1.0,100,2,60,20,60,2,80,40,0,0,9999.0,0
scenario334,c4,2,0,0.2,20,3,80,100,20,0,100,20,1,1,0.0,1
scenario335,c2,1,0,0.2,20,1,20,60,20,1,60,80,2,0,3.5101149955991624,0
scenario336,c1,1,80,0.6,80,2,100,60,60,2,100,40,0,0,4.696549734535982,0
scenario337,c2,1,20,0.4,80,1,100,60,60,1,40,0,2,0,3.431114819079843,0
scenario338,c1,2,80,1.0,40,2,80,60,0,2,80,60,0,0,9999.0,0
scenario339,c2,0,100,0.4,0,1,80,60,40,1,100,40,2,0,3.190142286022847,0
scenario340,c2,1,40,0.4,40,1,60,60,100,1,80,100,2,0,2.632886011140101,0
scenario341,c4,0,100,0.4,0,2,80,40,80,0,0,40,2,0,2.873023040635003,0
scenario342,c4,0,80,0.2,40,3,40,60,60,0,100,80,1,1,0.0,1
scenario343,c2,1,20,0.6,0,3,0,80,60,1,60,40,0,0,3.0864774375080515,0
scenario344,c1,2,80,0.6,0,0,60,80,60,2,100,60,1,0,2.9873829013412747,0
scenario345,c2,1,80,0.4,80,1,100,0,0,1,0,0,2,0,2.856780351938751,0
scenario346,c1,1,40,1.0,20,2,20,0,0,2,0,0,0,0,9999.0,0
scenario347,c4,0,0,0.1,20,3,40,60,0,0,100,80,1,0,9999.0,0
scenario348,c2,0,80,0.6,100,1,100,80,60,1,40,60,2,0,5.641391611176584,0
scenario349,c1,2,40,1.0,80,2,40,80,60,2,80,40,0,0,5.2932291673047525,0
scenario350,c1,2,40,0.8,0,2,60,100,0,2,100,0,0,0,9999.0,0
scenario351,c2,1,0,0.6,100,1,80,60,60,1,80,100,2,0,3.284708132955914,0
scenario352,c4,0,100,0.4,20,2,100,40,20,2,80,0,2,0,0.9378100171235848,0
scenario353,c1,1,20,0.4,40,2,100,20,60,2,0,80,0,0,3.775776643077388,0
scenario354,c1,2,0,0.1,0,2,20,40,20,2,0,80,0,0,4.458060693129771,0
scenario355,c4,2,40,0.2,80,3,20,20,0,0,60,40,1,0,9999.0,0
scenario356,c4,0,80,0.8,20,2,60,60,0,2,80,100,2,0,0.890212542825472,0
scenario357,c1,2,60,0.8,0,2,40,20,40,2,60,80,0,0,5.054676125721145,0
scenario358,c2,0,60,0.6,80,1,20,0,80,1,40,60,2,0,3.326256487326546,0
scenario359,c2,0,80,0.1,100,1,20,0,100,1,100,60,2,0,6.33384081601187,0
scenario360,c1,2,80,0.8,20,2,80,100,100,2,60,60,0,0,3.713740283548475,0
scenario361,c1,2,40,0.8,40,2,0,60,100,2,100,60,0,0,4.186229732209091,0
scenario362,c2,1,80,0.2,100,3,60,0,20,0,60,100,0,0,3.3234991596840544,0
scenario363,c2,1,0,0.1,80,1,60,80,20,1,80,40,2,0,9999.0,0
scenario364,c4,0,60,0.8,60,2,100,20,0,0,0,0,2,0,2.853438341093512,0
scenario365,c4,2,20,0.1,100,3,60,40,80,0,0,0,1,1,0.0,1
scenario366,c1,1,80,1.0,80,2,80,100,60,2,40,40,0,0,5.388086985052835,0
scenario367,c4,0,20,0.4,0,2,40,0,20,0,100,80,2,0,2.638588255264443,0
scenario368,c2,1,100,0.6,60,1,0,40,20,1,80,100,2,0,3.1673180553999702,0
scenario369,c1,2,100,1.0,100,2,100,20,80,2,40,0,0,0,9999.0,0
scenario370,c2,1,20,0.1,0,1,20,100,40,1,100,80,2,0,2.864975743276694,0
scenario371,c4,0,20,0.6,20,2,40,80,0,2,60,0,2,1,0.0,1
scenario372,c1,1,60,0.4,20,2,40,60,100,2,40,60,0,0,2.82298476513563,0
scenario373,c1,2,80,0.1,100,1,0,40,0,1,20,0,1,0,9999.0,0
scenario374,c2,1,0,0.2,80,1,100,0,20,1,0,20,2,0,2.24170279925913,0
scenario375,c1,2,100,0.2,40,2,0,20,60,2,0,0,0,0,5.525189140891685,0
scenario376,c4,0,20,1.0,100,2,0,20,0,0,40,100,2,0,2.4627890084456863,0
scenario377,c2,1,40,0.6,80,1,60,60,60,1,100,20,2,0,3.1839858707909072,0
scenario378,c2,0,80,0.8,60,1,20,40,40,1,100,20,2,0,3.347849287172259,0
scenario379,c2,1,60,0.1,100,3,60,100,100,1,40,100,0,0,3.878960841642576,0
scenario380,c2,1,60,0.2,60,1,60,20,60,1,0,60,2,0,3.33130192122303,0
scenario381,c2,1,20,0.6,20,1,80,80,40,1,60,100,2,0,3.4422964794422626,0
scenario382,c4,0,60,1.0,80,3,80,0,20,0,80,80,1,1,0.0,1
scenario383,c2,1,40,0.6,80,3,80,0,80,0,40,80,0,0,2.9844655729400245,0
scenario384,c4,0,60,0.1,20,3,0,0,60,0,40,100,1,1,0.0,1
scenario385,c1,2,100,0.4,20,0,100,20,60,2,40,100,1,0,1.925404975648393,0
scenario386,c1,1,100,0.4,0,2,60,60,20,2,0,20,0,0,4.75910070162018,0
scenario387,c2,1,40,0.4,80,1,0,40,60,1,40,0,2,0,3.3227141019552406,0
scenario388,c1,1,80,0.6,80,2,0,60,20,2,20,60,0,0,8.473921129104653,0
scenario389,c4,0,0,1.0,0,3,40,80,40,0,100,0,1,1,0.0,1
scenario390,c1,2,80,1.0,80,0,60,20,100,2,100,40,1,0,3.175931324873689,0
scenario391,c4,0,60,0.6,20,2,20,80,0,2,100,40,2,1,0.0,1
scenario392,c2,1,20,0.1,60,3,20,60,80,1,20,100,0,0,4.044914125493332,0
scenario393,c1,2,60,1.0,0,2,20,20,60,2,100,80,0,0,3.722831334764609,0
scenario394,c2,0,80,0.4,20,1,60,80,40,1,100,100,2,0,3.160350685362279,0
scenario395,c4,0,20,0.8,100,3,0,100,40,0,100,0,1,1,0.0,1
scenario396,c4,0,20,0.1,40,3,60,40,40,0,80,40,1,1,0.0,1
scenario397,c4,0,20,0.1,60,2,100,40,40,2,100,80,2,1,0.0,1
scenario398,c4,0,100,1.0,80,3,60,40,0,0,100,80,1,0,9999.0,0
scenario399,c4,2,40,0.2,100,3,40,40,80,0,20,40,1,1,0.0,1
scenario400,c2,1,60,0.2,100,3,60,80,100,1,60,80,0,0,4.926135699417647,0
scenario401,c1,2,0,0.2,40,2,40,20,0,2,60,40,0,0,9999.0,0
scenario402,c4,2,0,1.0,80,3,20,0,60,0,100,0,1,1,0.0,1
scenario403,c1,2,0,0.8,60,2,40,0,100,2,80,80,0,0,4.115070672532156,0
scenario404,c1,2,20,0.2,80,2,100,0,20,2,0,40,0,0,4.970695209596087,0
scenario405,c2,1,20,0.8,80,3,20,0,0,0,20,20,0,0,2.929615702898765,0
scenario406,c4,0,100,0.4,100,3,80,40,60,0,60,60,1,1,0.0,1
scenario407,c2,1,100,0.2,60,1,60,100,20,1,80,0,2,0,6.074643335016796,0
scenario408,c2,1,80,0.1,60,1,80,20,0,1,20,80,2,0,9999.0,0
scenario409,c4,0,60,0.8,40,3,100,60,60,0,60,80,1,1,0.0,1
scenario410,c1,2,100,0.1,100,2,100,80,40,2,20,60,0,0,9999.0,0
scenario411,c4,0,100,0.4,20,2,20,20,0,2,40,20,2,0,0.8170196610263529,0
scenario412,c1,1,100,0.1,60,2,0,20,100,2,100,0,0,0,3.753280211418132,0
scenario413,c4,2,40,0.6,0,3,40,0,100,0,20,80,1,0,2.111392413072419,0
scenario414,c2,0,40,0.6,100,1,40,60,20,1,20,100,2,0,3.2702127253264672,0
scenario415,c2,0,80,0.6,80,1,0,20,80,1,20,20,2,0,5.281097267582942,0
scenario416,c1,2,100,0.6,20,2,0,0,20,2,100,100,0,0,4.985713855231279,0
scenario417,c2,1,100,0.1,100,1,80,20,20,1,80,0,2,0,2.919987637051414,0
scenario418,c2,1,100,0.1,0,1,20,0,0,1,0,100,2,0,2.8063846953648603,0
scenario419,c4,0,20,0.2,60,3,80,0,100,0,40,60,1,1,0.0,1
scenario420,c2,1,60,0.2,40,1,80,40,40,1,80,60,2,0,3.226332462920801,0
scenario421,c1,2,0,0.4,40,0,80,80,60,2,80,20,1,0,3.494128345104021,0
scenario422,c2,1,60,0.8,40,1,60,80,40,1,80,40,2,0,3.1954736723672443,0
scenario423,c2,1,40,0.6,0,1,20,60,0,1,100,20,2,0,9999.0,0
scenario424,c4,0,20,0.2,60,2,80,40,100,2,40,60,2,1,0.0,1
scenario425,c1,2,0,0.1,0,2,100,0,60,2,80,40,0,0,5.005740340068251,0
scenario426,c4,0,80,0.8,80,3,20,40,0,0,40,0,1,0,9999.0,0
scenario427,c4,2,0,0.4,80,3,0,80,0,0,80,80,1,0,9999.0,0
scenario428,c2,1,60,0.4,100,3,60,0,100,0,0,40,0,0,4.043256941247116,0
scenario429,c2,1,80,0.4,80,1,40,80,40,1,100,0,2,0,7666.182697866455,0
scenario430,c1,2,40,0.4,0,2,60,100,20,2,80,100,0,0,4.817536212561118,0
scenario431,c4,0,100,0.4,0,2,40,20,100,2,60,60,2,1,0.0,1
scenario432,c2,1,40,1.0,0,1,60,20,100,1,100,60,2,0,2.4164780940110395,0
scenario433,c1,2,20,0.8,20,2,40,20,60,2,60,0,0,0,5.118378598747039,0
scenario434,c1,2,20,1.0,40,0,40,80,60,2,20,100,1,0,2.689597112640856,0
scenario435,c2,1,0,0.8,20,3,0,100,0,0,60,100,0,0,3.1361006062116927,0
scenario436,c2,1,20,0.6,80,1,80,100,20,1,0,80,2,0,5.235956324465333,0
scenario437,c2,0,40,0.4,60,1,0,60,100,1,20,80,2,0,3.046067527807532,0
scenario438,c1,2,60,0.8,0,2,100,80,40,2,20,20,0,0,5.1223819023786765,0
scenario439,c4,0,40,0.6,0,2,0,20,60,2,80,40,2,1,0.0,1
scenario440,c2,0,60,0.4,40,1,80,60,20,1,80,80,2,0,3.416309400528332,0
scenario441,c4,0,60,0.8,20,3,60,60,100,0,20,40,1,1,0.0,1
scenario442,c4,0,80,0.6,20,3,0,80,20,0,20,0,1,1,0.0,1
scenario443,c4,0,40,1.0,40,2,80,100,80,2,60,20,2,1,0.0,1
scenario444,c1,2,80,0.2,40,0,20,100,40,2,100,100,1,0,2.878340289532704,0
scenario445,c2,1,60,0.1,100,1,100,100,80,1,40,40,2,0,9999.0,0
scenario446,c2,1,20,0.2,80,1,20,20,20,1,80,60,2,0,3.1574959392628767,0
scenario447,c2,0,0,0.4,60,1,80,60,60,1,40,40,2,0,3.0306088366134696,0
scenario448,c2,1,20,1.0,80,1,100,40,0,1,20,40,2,0,9999.0,0
scenario449,c4,0,40,1.0,20,3,0,100,0,0,0,40,1,0,9999.0,0
scenario450,c4,2,100,0.8,100,3,80,0,0,0,60,20,1,0,9999.0,0
scenario451,c2,1,60,0.2,100,3,60,0,80,0,100,20,0,0,4.108625049108963,0
scenario452,c4,0,60,0.6,0,3,40,100,80,0,0,80,1,0,1.6378646425790886,0
scenario453,c4,0,100,0.6,0,3,20,60,100,0,60,100,1,1,0.0,1
scenario454,c2,1,20,0.2,80,3,40,60,60,1,100,100,0,0,3.422555080637886,0
scenario455,c4,0,0,1.0,100,3,40,20,100,0,20,0,1,1,0.0,1
scenario456,c1,2,0,0.6,40,1,20,80,80,1,0,40,1,1,0.0,1
scenario457,c1,2,20,0.4,0,1,80,100,20,1,100,60,1,1,0.0,1
scenario458,c4,0,100,0.1,20,2,100,100,80,2,60,0,2,1,0.0,1
scenario459,c4,0,80,0.8,0,3,60,20,40,0,0,20,1,1,0.0,1
scenario460,c1,1,80,0.4,20,2,80,100,100,2,60,60,0,0,2.6474028937237057,0
scenario461,c1,2,60,0.4,20,2,20,20,20,2,80,20,0,0,3.994624306053572,0
scenario462,c4,0,0,0.2,80,3,40,80,60,0,0,80,1,0,1.8294649595972905,0
scenario463,c1,2,60,0.4,40,2,100,100,0,2,80,80,0,0,9999.0,0
scenario464,c4,0,60,0.1,100,2,20,100,100,2,0,40,2,1,0.0,1
scenario465,c1,1,40,0.4,60,2,0,100,100,2,20,100,0,0,4.411131008700734,0
scenario466,c4,0,80,0.6,80,3,20,0,20,0,0,60,1,0,1.936454298302408,0
scenario467,c1,1,60,0.6,100,2,20,0,20,2,20,100,0,0,4.517357556628025,0
scenario468,c2,1,100,0.8,40,1,100,20,40,1,100,20,2,0,3.3260180235779937,0
scenario469,c1,2,100,0.2,20,2,40,0,0,2,60,0,0,0,9999.0,0
scenario470,c4,2,60,0.4,60,3,0,100,100,0,80,40,1,0,1.698992266572397,0
scenario471,c2,1,20,0.2,0,1,20,80,40,1,80,0,2,0,3.1910516946146337,0
scenario472,c1,2,100,1.0,0,2,0,20,20,2,40,60,0,0,4.589702484320057,0
scenario473,c1,2,60,0.2,0,2,80,100,20,2,100,100,0,0,4.129486619232028,0
scenario474,c1,1,0,0.4,60,2,80,100,20,2,80,60,0,0,5.007630899176248,0
scenario475,c4,0,60,0.6,100,3,40,100,40,0,40,20,1,1,0.0,1
scenario476,c2,1,40,1.0,60,1,20,60,0,1,80,40,2,0,9999.0,0
scenario477,c2,1,60,0.2,40,1,100,80,40,1,20,80,2,0,3.4288318284987627,0
scenario478,c1,2,20,0.4,80,0,20,100,60,2,80,40,1,0,3.0241243422855058,0
scenario479,c4,0,40,0.8,20,3,60,100,0,0,20,0,1,0,9999.0,0
scenario480,c2,0,40,1.0,40,1,40,60,20,1,40,60,2,0,9999.0,0
scenario481,c4,0,0,0.8,20,3,20,40,0,0,20,60,1,0,9999.0,0
scenario482,c1,2,80,0.6,20,2,60,80,0,2,80,80,0,0,9999.0,0
scenario483,c4,2,60,1.0,20,3,0,20,40,0,40,60,1,1,0.0,1
scenario484,c4,0,80,0.1,100,3,100,100,60,0,80,100,1,1,0.0,1
scenario485,c4,0,20,0.6,0,3,60,80,20,0,60,20,1,1,0.0,1
scenario486,c4,0,60,0.6,40,2,20,0,40,0,40,0,2,0,2.979918708141268,0
scenario487,c2,1,40,0.2,0,1,20,20,80,1,100,40,2,0,2.502385217602072,0
scenario488,c4,0,100,1.0,100,3,20,20,40,0,40,0,1,0,9999.0,0
scenario489,c2,1,20,0.1,80,1,60,40,100,1,100,60,2,0,4.931838573499448,0
scenario490,c4,0,20,0.1,0,2,100,0,40,0,100,20,2,0,2.6752605829474945,0
scenario491,c4,0,80,0.6,60,3,100,0,0,0,100,60,1,0,9999.0,0
scenario492,c4,0,20,1.0,20,3,20,0,100,0,80,0,1,1,0.0,1
scenario493,c4,0,20,0.2,20,3,40,60,0,0,40,60,1,0,9999.0,0
scenario494,c2,0,80,0.4,100,1,40,0,20,1,0,0,2,0,5.292636330757334,0
scenario495,c2,1,20,1.0,60,3,100,100,0,0,100,60,0,0,3.967275110342292,0
scenario496,c2,1,20,1.0,100,3,20,20,60,1,20,0,0,0,4.69888329141479,0
scenario497,c2,1,80,0.6,100,3,80,60,0,1,80,20,0,0,5.153238493374174,0
scenario498,c2,1,20,0.8,0,3,80,100,40,1,80,100,0,0,5.312044226207426,0
scenario499,c2,1,80,0.6,0,1,60,60,0,1,0,100,2,0,3.598392414531417,0
scenario500,c2,1,100,0.1,60,3,80,80,100,0,40,0,0,0,2.7523008484257305,0
scenario501,c4,0,40,0.2,40,3,0,40,60,0,20,100,1,1,0.0,1
scenario502,c4,0,100,1.0,80,3,0,60,0,0,60,80,1,0,9999.0,0
scenario503,c2,0,100,0.2,60,1,80,0,60,1,80,80,2,0,3.31778952048344,0
scenario504,c1,1,60,0.8,80,2,80,100,60,2,100,60,0,0,4.12182968018135,0
scenario505,c2,0,40,0.4,60,1,40,20,80,1,100,20,2,0,3.394550326342652,0
scenario506,c2,0,80,1.0,60,1,40,40,80,1,60,40,2,0,3.317271864548319,0
scenario507,c2,1,20,1.0,60,1,0,60,80,1,60,80,2,0,3.497773259560666,0
scenario508,c4,2,80,0.6,0,3,20,20,20,0,80,40,1,1,0.0,1
scenario509,c4,0,60,0.6,0,3,100,0,0,0,20,20,1,0,9999.0,0
scenario510,c2,1,60,0.2,60,1,60,80,20,1,60,40,2,0,3.510054276687435,0
scenario511,c1,2,60,0.2,40,2,0,80,60,2,40,0,0,0,4.274515332728472,0
scenario512,c4,0,20,0.8,80,3,20,100,100,0,100,40,1,1,0.0,1
scenario513,c2,1,100,0.2,80,1,80,20,20,1,40,40,2,0,5.638647580102239,0
scenario514,c2,1,40,0.6,100,3,80,100,60,0,80,100,0,0,3.0720532179770386,0
scenario515,c2,1,40,0.2,0,1,0,60,40,1,0,80,2,0,2.8733476161881195,0
scenario516,c1,1,100,0.1,20,2,80,100,0,2,20,40,0,0,9999.0,0
scenario517,c4,0,60,0.8,40,3,0,80,80,0,80,20,1,1,0.0,1
scenario518,c2,1,100,0.1,40,1,20,0,0,1,80,40,2,0,6896.8335205008425,0
scenario519,c1,2,40,0.2,40,2,100,80,0,2,0,100,0,0,4.320002125248934,0
scenario520,c2,0,0,0.4,100,1,20,80,20,1,100,40,2,0,9999.0,0
scenario521,c4,0,80,0.2,0,2,40,80,100,2,20,100,2,1,0.0,1
scenario522,c2,1,20,0.4,20,3,60,100,80,0,0,20,0,0,4.411395270146079,0
scenario523,c4,0,100,0.4,40,2,100,0,100,2,0,60,2,1,0.0,1
scenario524,c2,0,40,0.2,20,1,80,100,40,1,40,60,2,0,3.0483822550057256,0
scenario525,c2,1,60,0.1,100,1,80,100,80,1,100,100,2,0,6.130102829234753,0
scenario526,c4,2,40,0.1,60,3,80,60,0,0,40,100,1,0,2.0412111909507824,0
scenario527,c1,2,60,0.8,0,2,0,0,100,2,80,20,0,0,2.6619036442300272,0
scenario528,c4,0,80,0.2,80,3,40,80,60,0,0,60,1,0,2.4149793354545515,0
scenario529,c4,0,60,0.1,60,3,60,60,40,0,20,80,1,0,1.547032126919729,0
scenario530,c2,1,60,0.2,40,1,0,40,100,1,0,40,2,0,2.4916139941725617,0
scenario531,c4,0,20,0.4,20,3,20,0,60,0,60,80,1,1,0.0,1
scenario532,c1,2,80,0.6,80,2,0,0,0,2,40,80,0,0,5.169242199623387,0
scenario533,c1,2,40,0.6,40,2,60,80,60,2,60,100,0,0,4.7946590649718885,0
scenario534,c1,2,80,0.6,80,1,100,40,100,1,40,80,1,1,0.0,1
scenario535,c2,0,80,0.1,40,1,80,0,60,1,100,80,2,0,3.192965780625004,0
scenario536,c1,2,80,0.6,80,2,60,0,100,2,60,80,0,0,5.082666152392555,0
scenario537,c2,1,40,0.4,40,1,20,20,40,1,80,60,2,0,3.1960058357604617,0
scenario538,c4,0,60,1.0,20,2,20,100,40,2,40,20,2,1,0.0,1
scenario539,c2,1,0,0.6,40,3,60,60,80,0,60,0,0,0,4.188636479199047,0
scenario540,c4,0,80,0.2,40,3,40,80,20,0,80,60,1,1,0.0,1
scenario541,c4,0,100,0.1,60,3,100,100,0,0,40,0,1,0,9999.0,0
scenario542,c4,0,20,1.0,80,3,100,60,80,0,100,20,1,1,0.0,1
scenario543,c4,0,40,0.4,20,2,20,40,60,2,40,20,2,1,0.0,1
scenario544,c4,0,100,0.2,20,3,80,60,100,0,80,40,1,0,1.749690727204918,0
scenario545,c2,1,20,0.4,60,3,60,0,100,0,80,60,0,0,2.62362009581002,0
scenario546,c4,0,40,0.4,80,2,60,20,20,2,20,80,2,0,9999.0,0
scenario547,c2,1,100,0.8,40,1,20,80,20,1,80,100,2,0,3.311351839081756,0
scenario548,c1,2,40,0.4,0,2,80,60,100,2,80,40,0,0,2.601224234219662,0
scenario549,c2,1,20,0.8,20,3,80,40,20,1,20,0,0,0,5.212077574556787,0
scenario550,c1,2,80,0.6,20,2,60,60,80,2,20,40,0,0,4.851132495641417,0
scenario551,c2,1,100,0.8,60,1,0,20,20,1,40,40,2,0,5.4198273795631495,0
scenario552,c4,2,0,0.1,40,3,0,20,100,0,0,0,1,0,1.888723383677992,0
scenario553,c4,0,100,1.0,60,3,100,80,0,0,80,20,1,0,9999.0,0
scenario554,c4,0,0,0.6,60,3,100,20,20,0,0,60,1,0,1.8500327515369184,0
scenario555,c2,0,100,0.8,60,1,60,100,80,1,0,20,2,0,3.08790971803792,0
scenario556,c1,2,60,0.1,20,1,40,0,0,1,60,80,1,0,757.4494072157864,0
scenario557,c4,0,40,0.6,40,3,80,60,20,0,80,60,1,0,1.9598040213227808,0
scenario558,c2,0,0,0.4,80,1,40,20,80,1,60,40,2,0,5.423977858466314,0
scenario559,c2,1,20,0.4,40,1,80,0,20,1,20,0,2,0,7927.574523586717,0
scenario560,c1,2,100,1.0,80,1,100,60,60,1,80,20,1,0,2.154011538601801,0
scenario561,c1,2,20,1.0,60,2,40,40,100,2,20,60,0,0,5.015642337357817,0
scenario562,c4,0,80,0.1,100,3,60,60,80,0,100,60,1,0,1.888598513753148,0
scenario563,c2,1,80,0.6,20,1,0,60,40,1,80,20,2,0,3.333514890260457,0
scenario564,c4,0,60,1.0,40,2,0,20,0,0,20,60,2,0,3.0816555741373928,0
scenario565,c1,1,20,0.6,100,2,0,60,40,2,0,80,0,0,9999.0,0
scenario566,c1,2,80,0.4,20,2,40,40,40,2,100,60,0,0,5.004548604092608,0
scenario567,c2,1,20,0.1,0,1,60,40,20,1,40,60,2,0,9999.0,0
scenario568,c2,1,40,0.8,60,1,40,80,80,1,20,80,2,0,3.240037367230152,0
scenario569,c1,1,60,1.0,20,2,40,0,40,2,40,40,0,0,4.538695330501644,0
scenario570,c4,0,60,0.1,20,3,100,0,40,0,0,20,1,1,0.0,1
scenario571,c1,2,80,0.2,100,1,0,0,60,1,80,60,1,1,0.0,1
scenario572,c4,0,60,0.8,0,3,40,20,100,0,100,100,1,0,1.8037158835453069,0
scenario573,c4,0,60,0.4,40,3,40,40,40,0,40,20,1,0,2.5818977397900342,0
scenario574,c2,1,20,1.0,0,1,60,0,20,1,0,20,2,0,3.2451564009750697,0
scenario575,c2,0,60,0.2,0,1,0,20,20,1,20,40,2,0,3.21793391578748,0
scenario576,c1,2,80,0.2,80,2,100,0,100,2,80,100,0,0,4.058996076391149,0
scenario577,c4,0,40,0.8,80,2,0,20,20,0,80,40,2,0,3.2745925504639835,0
scenario578,c2,1,0,0.2,80,1,60,80,40,1,20,20,2,0,9999.0,0
scenario579,c1,1,0,0.8,100,2,40,100,100,2,0,100,0,0,9999.0,0
scenario580,c2,1,80,0.8,80,1,40,100,20,1,20,20,2,0,8937.425201536764,0
scenario581,c1,2,100,0.1,20,2,0,40,80,2,20,80,0,0,4.1005409322161,0
scenario582,c2,1,80,0.4,100,3,80,20,40,0,100,20,0,0,4.043810509040165,0
scenario583,c4,0,80,0.8,60,3,20,0,20,0,100,60,1,0,1.677051230003191,0
scenario584,c1,2,20,0.8,20,0,20,40,100,2,60,20,1,0,2.600277267720327,0
scenario585,c2,1,40,0.2,60,3,60,0,0,1,0,40,0,0,4.915770235395781,0
scenario586,c4,0,60,0.2,20,3,100,0,100,0,0,80,1,1,0.0,1
scenario587,c4,2,100,0.6,0,3,0,40,80,0,0,80,1,0,1.7710400596482052,0
scenario588,c4,0,40,0.4,0,3,80,20,0,0,40,40,1,0,9999.0,0
scenario589,c2,1,20,0.4,20,1,60,40,0,1,60,60,2,0,9999.0,0
scenario590,c2,0,60,0.4,20,1,100,80,60,1,60,80,2,0,2.8724914779263298,0
scenario591,c1,2,40,0.1,100,2,80,100,100,2,100,0,0,0,9999.0,0
scenario592,c1,1,80,0.4,20,2,20,80,60,2,20,100,0,0,4.015091302238528,0
scenario593,c1,2,20,0.8,100,1,0,100,100,1,0,0,1,1,0.0,1
scenario594,c4,2,0,0.6,20,3,80,0,100,0,0,0,1,0,1.9517550438834963,0
scenario595,c1,1,100,0.2,20,2,60,60,40,2,80,100,0,0,4.345536359377553,0
scenario596,c1,2,100,0.1,20,1,60,40,20,1,60,100,1,0,2.1643153448162225,0
scenario597,c4,2,0,0.1,80,3,40,20,60,0,100,20,1,0,1.964754402119779,0
scenario598,c2,1,100,0.1,60,1,40,100,0,1,60,100,2,0,5.47805382780021,0
scenario599,c4,2,40,0.8,40,3,80,0,0,0,80,0,1,0,9999.0,0
scenario600,c1,2,100,0.2,20,2,80,0,100,2,20,100,0,0,3.337432114772359,0
scenario601,c4,0,80,0.6,80,3,40,100,80,0,80,40,1,0,1.0872698853186844,0
scenario602,c2,1,0,0.1,100,1,40,40,60,1,20,100,2,0,2.856023785417164,0
scenario603,c1,2,20,0.6,60,2,0,100,20,2,100,20,0,0,9999.0,0
scenario604,c1,2,100,0.2,60,2,0,0,80,2,80,60,0,0,5.315027819343994,0
scenario605,c4,0,40,1.0,80,3,0,60,100,0,40,80,1,0,1.5234685883761074,0
