Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario290,c4,base,0,0.6,0,left,0,100,60,base,80,0,right,0,1.9910306408011893,0
scenario291,c1,right,80,0.1,80,left,20,40,80,right,100,100,base,0,4.075226465888317,0
scenario292,c1,right,0,0.8,80,base,80,40,60,right,80,80,left,0,3.504927992830232,0
scenario293,c1,left,100,0.1,0,left,0,60,0,right,60,80,base,0,8.171184204970153,0
scenario294,c4,base,80,0.2,20,left,80,80,20,base,40,40,right,1,0.0,1
scenario295,c1,left,20,0.2,80,left,0,0,20,right,0,80,base,0,9999.0,0
scenario296,c2,left,40,0.4,60,right,80,100,40,base,20,40,base,0,2.6962108465733547,0
scenario297,c2,left,40,0.8,40,right,80,0,100,base,20,0,base,0,2.586691833178712,0
scenario298,c4,right,60,0.6,20,right,40,80,100,base,80,80,left,1,0.0,1
scenario299,c2,left,40,0.1,80,base_left_lane,80,40,80,left,100,0,right,0,3.508659166694964,0
scenario300,c2,base,0,0.6,100,base_left_lane,20,80,60,left,100,60,right,0,9999.0,0
scenario301,c4,right,60,0.2,0,right,60,60,80,base,60,60,left,1,0.0,1
scenario302,c2,left,20,1.0,20,right,100,0,0,left,40,100,base,0,4.722287532733225,0
scenario303,c4,base,80,0.8,100,left,100,40,20,right,80,100,right,0,0.8935114276509487,0
scenario304,c2,base,20,1.0,60,base_left_lane,80,40,0,left,0,60,right,0,9999.0,0
scenario305,c1,right,80,0.6,60,left,100,20,20,right,100,20,base,0,4.339756679031042,0
scenario306,c4,base,100,0.4,100,right,80,100,60,base,100,20,left,1,0.0,1
scenario307,c1,right,60,0.2,60,base,40,60,60,right,40,100,left,0,3.081066551046109,0
scenario308,c2,left,80,0.8,0,right,0,0,0,left,60,60,base,0,3.614511725454657,0
scenario309,c4,right,20,0.2,80,right,60,40,0,base,100,80,left,0,9999.0,0
scenario310,c2,base,0,1.0,100,base_left_lane,100,40,40,left,100,0,right,0,9999.0,0
scenario311,c1,left,0,0.1,60,left,20,100,80,right,0,60,base,0,5.059115212653666,0
scenario312,c4,base,40,1.0,100,left,20,60,60,right,0,20,right,1,0.0,1
scenario313,c1,left,20,0.6,0,left,20,100,40,right,60,80,base,0,4.448880380260508,0
scenario314,c1,right,60,0.4,80,left,0,40,20,right,60,40,base,0,3.785135715688283,0
scenario315,c2,left,0,1.0,40,base_left_lane,60,100,80,left,40,40,right,0,3.154645214456284,0
scenario316,c1,right,80,0.2,100,left,60,20,100,right,40,0,base,0,9999.0,0
scenario317,c4,base,0,0.2,0,left,40,80,60,base,20,80,right,0,2.5951254500209453,0
scenario318,c2,base,100,0.4,0,base_left_lane,40,80,80,left,40,100,right,0,2.383543442831634,0
scenario319,c4,base,20,0.4,80,right,60,0,100,base,20,0,left,1,0.0,1
scenario320,c1,right,0,0.6,20,base_left_lane,80,100,60,left,80,100,left,1,0.0,1
scenario321,c2,base,100,0.2,60,base_left_lane,0,60,0,left,60,80,right,0,5.66135476594322,0
scenario322,c1,right,80,0.6,80,base,100,20,20,right,80,40,left,0,5.4765465293329845,0
scenario323,c2,left,0,1.0,20,right,0,20,80,left,40,0,base,0,3.694244724710196,0
scenario324,c2,base,60,0.6,80,base_left_lane,40,100,20,left,0,100,right,0,3.30085917397272,0
scenario325,c4,base,0,0.8,0,left,40,20,40,right,80,0,right,1,0.0,1
scenario326,c1,left,80,0.1,60,left,80,0,100,right,40,60,base,0,4.124708741061699,0
scenario327,c1,right,40,0.4,60,base_left_lane,20,60,0,left,0,40,left,0,3262.30239538891,0
scenario328,c2,left,100,0.1,100,right,80,0,20,left,100,20,base,0,3.3228041194597164,0
scenario329,c1,right,100,0.2,100,base,40,0,60,right,80,20,left,0,3.3537950576840965,0
scenario330,c4,base,60,0.4,0,right,100,80,80,base,0,0,left,1,0.0,1
scenario331,c2,left,80,0.8,80,right,60,60,100,base,20,0,base,0,2.7613978860024484,0
scenario332,c4,base,20,0.1,60,left,0,80,40,right,20,60,right,1,0.0,1
scenario333,c4,right,60,1.0,20,right,60,40,20,base,40,80,left,1,0.0,1
scenario334,c4,base,60,0.6,40,left,100,80,80,base,0,20,right,1,0.0,1
scenario335,c1,right,40,0.2,20,base,40,100,0,right,60,100,left,0,1512.6465196469446,0
scenario336,c4,base,40,0.4,20,left,60,20,20,right,0,40,right,0,9999.0,0
scenario337,c1,right,20,0.8,0,base_left_lane,0,80,60,left,80,60,left,1,0.0,1
scenario338,c1,right,60,1.0,80,left,100,20,80,right,60,100,base,0,5.010912205292402,0
scenario339,c4,right,20,0.1,60,right,0,100,80,base,20,80,left,1,0.0,1
scenario340,c2,left,60,0.6,80,right,0,80,20,base,100,60,base,0,4.17294638394315,0
scenario341,c2,left,40,0.4,60,right,100,100,100,base,0,40,base,0,2.625191592478384,0
scenario342,c2,left,40,0.4,100,right,100,100,60,left,60,40,base,0,4.530997095233368,0
scenario343,c4,base,40,0.1,20,right,100,0,80,base,60,20,left,1,0.0,1
scenario344,c4,base,20,0.1,80,right,60,80,60,base,80,100,left,1,0.0,1
scenario345,c1,right,80,0.6,20,left,100,40,80,right,40,0,base,0,5.272568977707744,0
scenario346,c4,base,100,0.1,60,left,80,0,60,base,60,0,right,0,3.3258744713813537,0
scenario347,c1,right,20,0.2,80,base_left_lane,80,40,20,left,60,60,left,0,2.4250591594018283,0
scenario348,c4,base,80,0.8,20,right,80,20,100,base,60,20,left,1,0.0,1
scenario349,c4,base,20,0.4,100,left,80,60,20,right,20,100,right,1,0.0,1
scenario350,c2,left,20,1.0,80,right,60,100,60,left,60,60,base,0,4.829827329699225,0
scenario351,c2,left,60,1.0,0,base_left_lane,40,0,100,left,60,40,right,0,2.624581154266588,0
scenario352,c2,left,0,0.1,80,right,20,100,0,left,80,100,base,0,4.412360159723999,0
scenario353,c4,right,100,0.6,20,right,60,20,40,base,0,40,left,1,0.0,1
scenario354,c1,right,20,1.0,60,left,20,0,20,right,100,40,base,0,4.986203379931288,0
scenario355,c1,right,60,0.6,0,base_left_lane,80,100,80,left,40,0,left,1,0.0,1
scenario356,c4,base,60,0.2,40,right,100,20,0,base,0,80,left,1,0.0,1
scenario357,c2,left,60,0.8,100,right,20,20,80,base,80,80,base,0,2.3610714828703667,0
scenario358,c2,left,100,0.4,0,right,80,60,0,left,60,80,base,0,4.342753848948195,0
scenario359,c1,right,40,0.2,0,base_left_lane,20,60,0,left,40,20,left,0,3153.72648978034,0
scenario360,c4,base,20,0.1,40,left,60,40,20,base,0,100,right,0,2.6658611183766983,0
scenario361,c1,right,100,0.6,20,left,40,100,100,right,100,40,base,0,4.696368123064572,0
scenario362,c1,right,80,0.2,100,left,40,100,100,right,40,60,base,0,9999.0,0
scenario363,c4,right,0,0.1,60,right,20,20,20,base,20,100,left,1,0.0,1
scenario364,c4,base,80,0.6,0,left,40,0,20,right,60,0,right,0,0.8448828741535558,0
scenario365,c2,left,20,0.2,60,right,80,40,0,base,20,0,base,0,4.135510806936082,0
scenario366,c4,base,40,0.2,40,left,60,0,100,base,100,80,right,0,3.1024471046549333,0
scenario367,c2,base,60,0.8,40,base_left_lane,0,20,0,left,80,80,right,0,3.4422467420810943,0
scenario368,c2,base,80,0.8,80,base_left_lane,100,0,60,left,20,0,right,0,3.272884102878867,0
scenario369,c1,right,0,0.8,100,base,40,0,80,right,100,40,left,0,3.1522367827500783,0
scenario370,c1,left,60,1.0,100,left,20,0,100,right,100,100,base,0,9999.0,0
scenario371,c2,base,40,0.1,60,base_left_lane,40,60,20,left,40,40,right,0,5.917468179224342,0
scenario372,c4,base,0,0.2,100,left,100,40,40,right,100,100,right,0,0.9645380091498033,0
scenario373,c1,left,100,0.1,60,left,80,40,60,right,80,0,base,0,8.4043506667717,0
scenario374,c4,base,80,0.8,60,right,0,20,60,base,40,100,left,0,0.7538184923878506,0
scenario375,c4,base,40,0.4,60,left,80,60,100,base,60,40,right,0,2.79541010052443,0
scenario376,c4,right,20,0.1,60,right,0,40,20,base,80,0,left,1,0.0,1
scenario377,c1,right,100,0.1,40,base,0,40,0,right,60,80,left,0,9999.0,0
scenario378,c4,base,40,0.4,0,left,100,60,100,right,40,40,right,1,0.0,1
scenario379,c1,right,40,1.0,100,base_left_lane,60,40,80,left,0,40,left,1,0.0,1
scenario380,c2,left,40,0.2,80,right,0,20,20,base,0,60,base,0,4.461696121598628,0
scenario381,c2,left,80,0.8,80,right,20,80,0,left,60,20,base,0,3.4810115930241783,0
scenario382,c4,base,100,0.6,20,left,100,100,40,base,100,100,right,0,3.0332012888850177,0
scenario383,c2,left,0,0.6,40,right,60,60,100,base,40,100,base,0,2.477061130906683,0
scenario384,c2,left,20,0.8,20,base_left_lane,0,80,100,left,100,20,right,0,2.253194311079872,0
scenario385,c1,right,40,0.4,60,left,60,100,0,right,20,80,base,0,7.999027133522697,0
scenario386,c4,right,40,0.2,20,right,60,80,20,base,40,80,left,1,0.0,1
scenario387,c2,base,80,0.4,40,base_left_lane,0,80,20,left,0,80,right,0,3.443146260426292,0
scenario388,c1,left,20,0.6,100,left,80,20,40,right,60,60,base,0,9999.0,0
scenario389,c4,base,0,0.2,20,left,0,60,100,base,60,0,right,0,2.1785464429114003,0
scenario390,c2,left,40,0.1,40,base_left_lane,20,100,20,left,100,20,right,0,3.2981625446739486,0
scenario391,c4,base,0,1.0,100,right,80,40,20,base,0,20,left,0,9999.0,0
scenario392,c4,right,40,0.8,40,right,0,0,0,base,0,20,left,0,9999.0,0
scenario393,c1,right,0,0.6,0,left,20,20,100,right,60,0,base,1,0.0,1
scenario394,c1,right,60,1.0,100,base_left_lane,80,20,80,left,20,80,left,1,0.0,1
scenario395,c4,base,20,1.0,0,right,80,80,0,base,20,80,left,1,0.0,1
scenario396,c1,right,40,1.0,60,base_left_lane,80,100,20,left,100,60,left,0,2.47036498881404,0
scenario397,c4,base,100,0.2,20,left,60,100,60,right,80,100,right,1,0.0,1
scenario398,c2,left,20,0.2,80,right,100,60,40,base,100,100,base,0,2.016659706609444,0
scenario399,c4,base,80,0.4,0,left,60,20,40,base,0,100,right,0,2.577947177859707,0
scenario400,c1,left,100,0.1,20,left,40,0,40,right,60,0,base,0,4.195226266985746,0
scenario401,c2,base,100,0.6,40,base_left_lane,60,0,40,left,40,40,right,0,3.335659801430673,0
scenario402,c4,base,0,0.4,60,right,80,0,100,base,100,0,left,1,0.0,1
scenario403,c1,right,20,0.6,80,base,80,80,40,right,100,40,left,0,4.453490245289466,0
scenario404,c4,base,40,0.1,60,left,100,0,40,right,20,60,right,1,0.0,1
scenario405,c1,left,60,0.1,80,left,20,20,0,right,100,100,base,0,8.488520216900552,0
scenario406,c2,base,100,0.2,80,base_left_lane,0,40,20,left,100,60,right,0,3.4556836400395365,0
scenario407,c1,right,0,0.6,60,base,40,100,0,right,60,20,left,0,1328.527308911613,0
scenario408,c4,base,20,0.6,60,left,60,20,80,base,20,0,right,0,2.8763208688235555,0
scenario409,c2,left,20,0.4,0,right,40,100,80,base,0,40,base,0,2.747553767560599,0
scenario410,c2,base,40,0.1,80,base_left_lane,40,60,80,left,80,0,right,0,5.985442955805774,0
scenario411,c1,right,100,0.1,100,left,40,0,80,right,40,0,base,0,9999.0,0
scenario412,c2,left,60,0.1,80,right,60,40,80,left,60,100,base,1,0.0,1
scenario413,c4,right,100,0.2,100,right,20,20,80,base,20,20,left,1,0.0,1
scenario414,c2,left,80,0.4,100,right,0,80,60,base,20,20,base,0,4.457758236739162,0
scenario415,c4,base,60,1.0,0,right,80,20,100,base,40,100,left,1,0.0,1
scenario416,c4,base,60,1.0,20,left,0,40,20,right,100,0,right,1,0.0,1
scenario417,c1,right,60,1.0,40,left,40,40,80,right,20,60,base,1,0.0,1
scenario418,c1,right,100,0.8,100,left,80,40,40,right,80,100,base,0,3.779306380296717,0
scenario419,c4,base,20,0.1,40,right,100,100,20,base,80,80,left,1,0.0,1
scenario420,c4,base,80,0.2,60,left,0,80,20,base,0,40,right,0,1.9272696782044056,0
scenario421,c4,base,0,0.1,100,left,60,40,0,right,40,60,right,1,0.0,1
scenario422,c1,right,60,0.6,80,base_left_lane,20,80,60,left,100,100,left,1,0.0,1
scenario423,c2,left,80,0.4,100,base_left_lane,0,60,80,left,100,20,right,0,5.289225284144575,0
scenario424,c4,base,40,0.4,40,left,60,60,0,right,100,20,right,1,0.0,1
scenario425,c2,left,20,1.0,60,right,40,20,60,base,0,100,base,0,2.2897685562135406,0
scenario426,c1,right,40,0.4,40,base,100,80,100,right,60,80,left,0,2.541369383370045,0
scenario427,c1,right,80,0.8,100,base,60,20,80,right,100,20,left,0,4.14328224186746,0
scenario428,c4,base,20,0.1,60,right,60,20,80,base,0,80,left,1,0.0,1
scenario429,c2,left,100,1.0,80,right,100,0,100,left,40,0,base,0,2.6761162807465406,0
scenario430,c2,left,0,0.8,20,right,100,60,0,base,100,60,base,0,3.1777884955096303,0
scenario431,c2,base,80,0.6,100,base_left_lane,40,40,100,left,60,40,right,0,9999.0,0
scenario432,c1,right,40,0.2,80,left,0,0,60,right,40,60,base,0,4.230092287469158,0
scenario433,c4,base,0,1.0,60,left,60,20,100,base,0,40,right,0,2.1626708632514395,0
scenario434,c2,left,40,1.0,80,right,0,0,100,left,0,40,base,0,3.194132210884719,0
scenario435,c2,base,60,0.4,0,base_left_lane,0,100,0,left,0,40,right,0,1.2967390588312704,0
scenario436,c4,right,20,0.8,0,right,100,20,100,base,60,100,left,1,0.0,1
scenario437,c1,left,60,0.1,80,left,20,60,0,right,100,60,base,0,9999.0,0
scenario438,c2,base,20,0.2,20,base_left_lane,100,40,40,left,100,60,right,0,2.3518238950467323,0
scenario439,c1,right,100,0.8,0,left,20,0,0,right,0,60,base,1,0.0,1
scenario440,c1,right,40,0.2,40,base_left_lane,40,20,40,left,40,80,left,1,0.0,1
scenario441,c1,left,100,1.0,100,left,60,100,40,right,40,40,base,0,9999.0,0
scenario442,c4,base,80,0.8,0,right,80,40,40,base,40,60,left,1,0.0,1
scenario443,c4,base,100,0.1,0,left,60,40,60,base,20,0,right,0,2.698566364504828,0
scenario444,c2,left,100,0.2,0,right,0,60,80,base,0,0,base,0,4.033936616095817,0
scenario445,c2,left,80,1.0,100,right,100,100,100,left,60,100,base,0,4.86054121189133,0
scenario446,c2,left,40,1.0,60,right,40,0,20,base,100,80,base,1,0.0,1
scenario447,c1,right,0,1.0,20,base,40,80,60,right,20,100,left,0,2.5060776011203907,0
scenario448,c1,right,60,0.1,80,base_left_lane,80,60,100,left,40,0,left,1,0.0,1
scenario449,c1,right,0,0.2,80,base,60,40,40,right,40,20,left,0,2.948737265193967,0
scenario450,c2,base,40,0.2,0,base_left_lane,40,80,80,left,100,100,right,0,2.517577242314228,0
scenario451,c4,base,20,0.6,40,left,20,60,0,base,60,40,right,0,2.722790887240317,0
scenario452,c4,base,60,0.4,40,right,0,40,40,base,60,80,left,1,0.0,1
scenario453,c4,base,0,0.1,80,left,60,100,0,right,60,60,right,1,0.0,1
scenario454,c2,left,20,1.0,80,right,60,40,60,base,0,60,base,0,3.168021924185188,0
scenario455,c4,right,40,1.0,100,right,20,100,100,base,100,0,left,1,0.0,1
scenario456,c4,base,80,0.8,20,right,20,60,20,base,20,40,left,1,0.0,1
scenario457,c1,right,100,0.6,0,base,0,0,100,right,100,60,left,0,2.941999359946798,0
scenario458,c4,base,100,0.1,0,left,40,20,80,base,100,80,right,0,2.1133354401848683,0
scenario459,c2,left,80,0.2,20,base_left_lane,80,100,40,left,40,100,right,0,3.0171181477230467,0
scenario460,c1,right,60,0.2,60,left,20,20,60,right,40,20,base,0,4.629451077436199,0
scenario461,c2,base,40,0.6,80,base_left_lane,40,40,40,left,80,100,right,0,3.79167572820508,0
scenario462,c4,base,0,0.4,100,right,20,20,80,base,40,100,left,1,0.0,1
scenario463,c2,left,100,0.4,80,right,40,40,60,left,20,0,base,0,5.7064874022348535,0
scenario464,c1,right,60,1.0,0,left,60,80,60,right,20,0,base,1,0.0,1
scenario465,c1,left,100,0.2,60,left,100,80,60,right,60,100,base,0,1.4985958919834674,0
scenario466,c2,left,20,0.8,40,right,0,0,40,base,0,60,base,0,4.044177779035371,0
scenario467,c2,base,20,0.4,20,base_left_lane,60,40,20,left,0,40,right,0,3.604595043928809,0
scenario468,c2,left,20,1.0,60,base_left_lane,100,100,100,left,40,40,right,0,2.303744745383652,0
scenario469,c1,left,80,0.8,80,left,80,20,20,right,0,60,base,0,7.88381088710214,0
scenario470,c1,right,40,0.8,60,base_left_lane,80,40,0,left,100,80,left,0,9999.0,0
scenario471,c4,base,20,0.6,100,left,100,100,80,right,60,0,right,1,0.0,1
scenario472,c4,right,40,0.2,60,right,0,80,100,base,0,100,left,1,0.0,1
scenario473,c1,right,40,0.6,60,left,80,80,0,right,20,20,base,0,8.224651849167593,0
scenario474,c1,right,80,0.2,20,base_left_lane,80,0,40,left,60,100,left,1,0.0,1
scenario475,c4,base,80,0.1,80,left,20,100,0,base,80,20,right,0,1.883638085765433,0
scenario476,c1,right,40,0.4,40,base,60,20,40,right,80,80,left,0,3.9048445261064,0
scenario477,c2,left,60,0.1,0,right,80,80,40,left,80,40,base,0,2.9846375144378143,0
scenario478,c2,base,60,0.8,0,base_left_lane,20,40,0,left,80,0,right,0,3.3568400472734616,0
scenario479,c1,right,40,0.8,0,base,80,80,60,right,20,40,left,0,2.4199252774656044,0
scenario480,c1,right,0,0.4,100,left,20,20,60,right,20,80,base,0,4.685587652417266,0
scenario481,c4,base,60,1.0,60,right,0,80,60,base,100,60,left,1,0.0,1
scenario482,c2,left,60,0.1,60,right,80,0,80,left,60,80,base,0,4.145083387745958,0
scenario483,c4,base,60,0.6,0,left,40,100,20,base,40,40,right,0,2.288830294966079,0
scenario484,c4,base,20,0.6,100,left,40,60,100,right,40,40,right,1,0.0,1
scenario485,c4,base,0,0.1,40,left,40,60,80,right,60,60,right,1,0.0,1
scenario486,c4,right,60,1.0,60,right,20,60,80,base,0,20,left,1,0.0,1
scenario487,c1,right,20,1.0,0,base_left_lane,20,0,80,left,60,20,left,1,0.0,1
scenario488,c2,left,0,0.6,100,base_left_lane,100,20,40,left,40,20,right,0,2.282190551035795,0
scenario489,c4,base,0,1.0,60,right,100,40,40,base,20,40,left,1,0.0,1
scenario490,c1,right,100,1.0,0,left,20,20,0,right,80,60,base,0,2124.8107238525363,0
scenario491,c1,right,60,0.2,20,base,40,60,60,right,20,40,left,0,2.9991585522543347,0
scenario492,c4,base,0,0.1,100,left,80,80,20,right,80,0,right,0,2.036668948446448,0
scenario493,c1,right,60,1.0,100,base_left_lane,60,80,0,left,60,80,left,0,2363.022934265008,0
scenario494,c4,base,80,0.2,0,left,20,60,0,base,40,100,right,0,2.783057630924094,0
scenario495,c1,right,100,0.1,60,left,80,0,20,right,20,100,base,0,5.9963514451844455,0
scenario496,c2,left,20,0.2,20,right,100,100,100,base,60,100,base,0,1.8357436646375755,0
scenario497,c4,base,40,0.1,100,left,60,40,80,base,100,0,right,0,4.426404250984345,0
scenario498,c2,left,100,0.2,20,right,80,0,20,left,100,40,base,0,4.943807010422879,0
scenario499,c4,base,20,0.2,60,left,20,60,40,base,80,20,right,0,2.988899864254237,0
scenario500,c1,left,20,0.8,0,left,80,80,100,right,60,80,base,0,3.091929826912412,0
scenario501,c2,left,100,1.0,20,right,40,20,80,base,0,80,base,0,3.008239226756953,0
scenario502,c4,right,80,0.4,100,right,100,0,80,base,20,0,left,1,0.0,1
scenario503,c2,base,100,0.1,80,base_left_lane,20,0,60,left,0,20,right,0,3.5829351496244493,0
scenario504,c4,base,20,1.0,0,left,0,20,100,right,20,20,right,1,0.0,1
scenario505,c4,base,20,0.1,40,right,60,60,0,base,60,40,left,0,6821.593180998186,0
scenario506,c1,left,20,0.6,40,left,60,100,20,right,80,80,base,0,4.115445291041965,0
scenario507,c4,base,0,0.2,40,left,40,60,60,right,40,80,right,1,0.0,1
scenario508,c4,right,100,1.0,20,right,0,40,40,base,80,60,left,1,0.0,1
scenario509,c2,left,100,0.4,80,right,60,40,20,base,100,20,base,0,4.188120923750409,0
scenario510,c1,right,0,1.0,20,base,60,80,60,right,40,100,left,0,2.757759891246532,0
scenario511,c4,base,20,0.8,0,left,20,100,60,right,0,0,right,0,1.017499158232667,0
scenario512,c1,right,60,0.8,100,left,0,60,80,right,80,80,base,0,2.1920813940851103,0
scenario513,c1,right,60,0.6,60,base_left_lane,100,80,0,left,20,0,left,0,8175.525037583041,0
scenario514,c2,left,80,0.4,80,right,0,40,40,base,0,60,base,0,3.747536314867936,0
scenario515,c2,base,100,0.6,0,base_left_lane,0,40,20,left,80,0,right,0,3.313869568554113,0
scenario516,c2,left,40,0.4,20,right,100,20,0,left,0,40,base,0,4.6229448151036365,0
scenario517,c4,right,0,0.4,60,right,40,100,40,base,20,40,left,1,0.0,1
scenario518,c4,right,0,0.2,20,right,60,60,100,base,20,100,left,1,0.0,1
scenario519,c4,base,40,0.6,100,right,20,100,80,base,60,80,left,1,0.0,1
scenario520,c2,base,20,0.8,100,base_left_lane,40,60,100,left,0,100,right,0,3.4629506645906822,0
scenario521,c2,left,80,0.6,60,right,20,20,100,base,20,0,base,0,3.6671990319570735,0
scenario522,c1,right,80,0.4,0,base_left_lane,40,0,100,left,40,20,left,1,0.0,1
scenario523,c2,left,0,0.4,20,right,100,80,20,left,60,100,base,0,4.979815370505585,0
scenario524,c4,base,20,0.6,60,right,40,80,60,base,20,60,left,1,0.0,1
scenario525,c1,right,20,0.1,20,base_left_lane,40,0,20,left,100,40,left,1,0.0,1
scenario526,c1,right,20,1.0,80,base,80,60,40,right,100,100,left,0,3.5266964614893523,0
scenario527,c4,base,40,0.6,80,left,40,100,80,right,20,20,right,1,0.0,1
scenario528,c4,base,0,0.2,80,left,100,100,60,right,60,100,right,1,0.0,1
scenario529,c1,left,40,0.2,40,left,40,20,0,right,60,100,base,0,9999.0,0
scenario530,c4,base,20,0.1,60,right,20,0,0,base,40,60,left,0,7527.093997405806,0
scenario531,c1,right,40,0.8,80,left,80,20,0,right,100,0,base,0,8.168799840057611,0
scenario532,c2,left,20,1.0,20,right,60,0,100,base,40,20,base,0,4.451647372736321,0
scenario533,c2,base,100,0.2,40,base_left_lane,100,60,40,left,20,20,right,0,3.2193291084423685,0
scenario534,c4,base,0,0.2,0,left,40,80,100,base,80,20,right,0,1.903777044350432,0
scenario535,c2,left,80,0.2,20,right,100,60,100,left,0,0,base,1,0.0,1
scenario536,c4,right,20,0.1,40,right,60,40,40,base,100,20,left,0,2.00141210139651,0
scenario537,c2,base,60,1.0,100,base_left_lane,80,0,60,left,40,80,right,0,5.868621155008695,0
scenario538,c2,left,0,0.1,60,base_left_lane,100,80,20,left,100,60,right,0,5.805407186888717,0
scenario539,c1,right,80,0.2,60,base_left_lane,20,40,20,left,80,0,left,0,1.7269467750532344,0
scenario540,c1,right,60,0.6,80,left,60,100,60,right,80,60,base,0,4.219640472924466,0
scenario541,c1,right,60,1.0,80,base_left_lane,0,20,80,left,100,80,left,1,0.0,1
scenario542,c2,base,40,0.1,60,base_left_lane,80,0,100,left,100,100,right,0,3.269683663705549,0
scenario543,c2,left,40,0.8,80,right,60,100,80,left,60,60,base,0,4.037613659641757,0
scenario544,c1,right,100,1.0,40,base,80,60,100,right,40,40,left,0,2.30303755893136,0
scenario545,c4,base,0,0.6,40,right,0,20,40,base,40,40,left,1,0.0,1
scenario546,c1,left,100,0.4,20,left,60,60,0,right,60,80,base,0,9999.0,0
scenario547,c4,right,100,0.6,60,right,0,40,40,base,80,80,left,1,0.0,1
scenario548,c2,left,100,0.4,0,base_left_lane,20,100,40,left,80,40,right,0,3.4011124471230247,0
scenario549,c4,base,100,0.8,60,left,20,20,100,base,100,100,right,1,0.0,1
scenario550,c1,right,40,0.6,20,left,80,80,60,right,40,20,base,0,4.107673869701643,0
scenario551,c1,left,60,0.1,40,left,100,60,0,right,0,80,base,0,9999.0,0
scenario552,c1,right,40,0.4,20,base,100,20,60,right,80,100,left,0,2.967998533572558,0
scenario553,c2,left,60,0.4,80,right,80,80,40,left,20,80,base,0,5.072011984988717,0
scenario554,c4,base,0,0.8,100,left,20,100,0,base,20,80,right,0,2.278632490153248,0
scenario555,c1,right,80,0.1,20,base_left_lane,80,80,100,left,20,60,left,1,0.0,1
scenario556,c1,right,60,0.8,60,left,40,100,60,right,60,100,base,0,4.119901274586341,0
scenario557,c4,base,100,0.6,80,left,60,80,20,base,60,80,right,0,2.1123834818717167,0
scenario558,c2,base,20,0.1,100,base_left_lane,60,100,40,left,60,100,right,0,3.4204984097408486,0
scenario559,c4,right,40,0.2,100,right,20,100,20,base,20,40,left,0,8299.285925244718,0
scenario560,c1,right,80,0.6,0,left,0,100,20,right,40,100,base,0,4.001835996621337,0
scenario561,c4,base,60,0.8,60,right,0,40,80,base,80,80,left,1,0.0,1
scenario562,c4,base,60,0.4,60,right,0,20,60,base,20,80,left,1,0.0,1
scenario563,c2,left,60,0.1,0,base_left_lane,60,0,20,left,80,20,right,0,3.397669808279628,0
scenario564,c2,left,20,1.0,40,right,80,0,80,left,40,40,base,0,3.30616294344614,0
scenario565,c1,left,60,0.2,80,left,0,60,100,right,100,40,base,0,4.116249116907679,0
scenario566,c4,base,100,0.1,40,left,40,60,20,base,60,60,right,0,2.1554300241368582,0
scenario567,c4,right,80,1.0,100,right,40,100,100,base,60,60,left,1,0.0,1
scenario568,c4,base,20,0.4,100,left,80,60,60,right,0,80,right,1,0.0,1
scenario569,c4,base,80,0.2,20,left,100,40,80,right,20,40,right,1,0.0,1
scenario570,c2,left,60,0.2,60,base_left_lane,20,60,20,left,20,100,right,0,3.2919309114019226,0
scenario571,c1,right,60,0.4,80,base,60,20,60,right,40,80,left,0,3.0888663350512338,0
scenario572,c2,left,100,0.8,60,right,100,40,0,base,0,20,base,0,4.348988197247086,0
scenario573,c4,base,100,1.0,60,left,20,80,40,right,60,60,right,1,0.0,1
scenario574,c2,left,80,0.1,40,right,40,40,0,base,100,60,base,0,4.339580299511005,0
scenario575,c2,left,40,1.0,60,right,0,80,0,left,20,40,base,0,4.314030517049907,0
scenario576,c1,right,100,0.8,100,left,60,40,80,right,80,60,base,1,0.0,1
scenario577,c2,left,80,0.6,40,right,20,80,80,base,80,80,base,0,2.549656265180774,0
scenario578,c1,right,20,1.0,100,base_left_lane,20,40,60,left,100,100,left,1,0.0,1
scenario579,c4,base,20,0.8,60,left,80,0,60,base,80,40,right,0,2.621443883142571,0
scenario580,c1,right,40,0.8,80,base,60,20,100,right,40,100,left,1,0.0,1
scenario581,c4,right,20,1.0,40,right,0,60,60,base,40,20,left,1,0.0,1
scenario582,c4,base,40,0.2,40,left,100,20,100,base,0,60,right,0,2.628977009283504,0
scenario583,c4,base,0,0.6,40,left,40,100,40,right,0,40,right,1,0.0,1
scenario584,c4,base,100,0.4,60,right,20,20,60,base,0,60,left,1,0.0,1
scenario585,c1,right,100,0.8,20,left,100,0,80,right,80,20,base,0,4.701646255099623,0
scenario586,c2,left,80,0.4,100,right,100,80,40,left,20,0,base,0,3.297149575815174,0
scenario587,c4,base,60,0.6,80,right,20,100,100,base,60,0,left,1,0.0,1
scenario588,c4,base,0,0.6,100,left,60,40,40,base,0,60,right,0,2.115262953021785,0
scenario589,c1,left,60,1.0,20,left,60,20,100,right,100,0,base,0,4.574192061781066,0
scenario590,c1,right,40,0.6,40,base,80,0,0,right,100,20,left,0,9999.0,0
scenario591,c4,base,0,0.8,40,left,80,0,20,base,100,0,right,0,1.8064273914224849,0
