Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario237,20,100,20,20,100,0.8,20,80,40,20,0,c4,1e-05,left,base,right,base,1,0.0,1
scenario238,20,60,0,0,0,0.8,100,0,40,20,20,c1,1e-05,left,right,base,right,0,2.742288626717168,0
scenario239,20,80,0,0,0,0.8,80,60,40,20,20,c2,1e-05,base,left,right,base,0,2.8265183649919914,0
scenario240,80,100,0,40,60,0.8,80,20,40,20,20,c4,1e-05,left,right,right,base,1,0.0,1
scenario241,40,60,40,60,60,0.6,40,60,40,20,40,c1,1e-05,base,left,left,right,0,5.287500203615301,0
scenario242,20,100,20,20,40,0.8,100,0,40,20,40,c2,1e-05,base,left,right,left,0,3.3474496878264826,0
scenario243,20,20,40,0,0,0.6,40,60,40,20,40,c4,1e-05,right,base,left,right,0,0.780006897583342,0
scenario244,80,20,0,100,40,0.4,0,100,40,20,60,c1,1e-05,left,right,base,left,0,2305.861278534467,0
scenario245,80,40,0,60,40,0.6,80,20,40,20,60,c2,1e-05,right,left,base,left,0,3.5901858603300885,0
scenario246,60,20,20,20,100,0.4,20,80,40,20,60,c4,1e-05,right,base,left,base,0,3.3995963163667087,0
scenario247,20,20,60,0,80,0.4,20,80,40,20,80,c1,1e-05,base,right,left,right,0,4.076514412635341,0
scenario248,60,60,60,100,0,0.6,0,100,40,20,80,c2,1e-05,right,base,base,left,0,9999.0,0
scenario249,40,100,0,0,60,0.1,40,60,40,20,80,c4,1e-05,left,base,right,base,0,1.9823457040753352,0
scenario250,40,20,40,20,60,0.2,40,60,40,20,100,c1,1e-05,left,right,base,right,0,3.596997870429195,0
scenario251,60,20,0,20,40,0.8,100,0,40,20,100,c2,1e-05,base,left,right,base,0,2.6624989723017185,0
scenario252,20,20,60,100,0,0.6,100,0,40,20,100,c4,1e-05,left,right,right,base,0,2.035487586295255,0
scenario253,20,40,20,0,100,0.2,60,80,40,40,0,c1,1e-05,base,left,left,right,0,4.2832342406261,0
scenario254,20,80,0,20,60,0.4,80,60,40,40,0,c2,1e-05,base,left,right,left,0,4.590054808723085,0
scenario255,20,80,20,100,60,0.6,20,80,40,40,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario256,40,60,0,100,100,0.6,0,100,40,40,20,c1,1e-05,left,right,base,left,0,2.986409751224891,0
scenario257,20,100,60,60,40,0.6,40,60,40,40,20,c2,1e-05,right,left,base,left,0,3.5253379924360373,0
scenario258,80,20,0,60,0,0.6,0,100,40,40,20,c4,1e-05,right,base,left,base,0,4.954130114121345,0
scenario259,60,100,40,60,80,0.0,60,40,40,40,40,c1,1e-05,base,right,left,right,0,5.18084384760502,0
scenario260,40,100,40,100,40,0.6,100,80,40,40,40,c2,1e-05,right,base,base,left,0,3.8069537750205567,0
scenario261,60,60,60,100,100,0.6,100,0,40,40,40,c4,1e-05,left,base,right,base,0,2.3881945364860626,0
scenario262,60,60,0,80,0,0.6,0,100,40,40,60,c1,1e-05,left,right,base,right,0,4203.429048448692,0
scenario263,20,60,20,0,100,0.6,100,0,40,40,60,c2,1e-05,base,left,right,base,0,3.3984814273692723,0
scenario264,20,60,20,20,20,0.6,20,80,40,40,60,c4,1e-05,left,right,right,base,0,9999.0,0
scenario265,20,100,40,40,0,0.8,40,60,40,40,80,c1,1e-05,base,left,left,right,0,5.127969209739144,0
scenario266,60,100,20,0,80,0.8,20,80,40,40,80,c2,1e-05,base,left,right,left,0,3.917157641981978,0
scenario267,60,60,0,20,20,0.8,40,60,40,40,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario268,20,40,20,80,0,0.6,40,20,40,40,100,c1,1e-05,left,right,base,left,0,7.972380318345488,0
scenario269,60,80,100,0,100,0.4,0,100,40,40,100,c2,1e-05,right,left,base,left,0,5.359493503350624,0
scenario270,0,20,0,60,40,0.6,0,100,40,40,100,c4,1e-05,right,base,left,base,0,2.850226033354654,0
scenario271,80,100,0,40,0,0.8,40,60,40,60,0,c1,1e-05,base,right,left,right,0,4.675073520787596,0
scenario272,40,60,60,0,0,0.8,100,0,40,60,0,c2,1e-05,right,base,base,left,1,0.0,1
scenario273,20,20,20,40,40,0.8,100,0,40,60,0,c4,1e-05,left,base,right,base,0,1.685226310910745,0
scenario274,0,20,0,60,40,0.6,80,20,40,60,20,c1,1e-05,left,right,base,right,0,2.756182808964896,0
scenario275,20,80,60,40,0,0.8,100,0,40,60,20,c2,1e-05,base,left,right,base,0,1.850809758324588,0
scenario276,20,20,20,100,40,0.2,100,0,40,60,20,c4,1e-05,left,right,right,base,0,2.324574846492283,0
scenario277,60,60,0,80,40,0.6,20,80,40,60,40,c1,1e-05,base,left,left,right,0,4.920893771605685,0
scenario278,60,20,40,0,0,0.8,0,100,40,60,40,c2,1e-05,base,left,right,left,0,4.852035177340143,0
scenario279,40,20,0,60,20,0.6,20,80,40,60,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario280,80,40,40,40,60,0.8,40,60,40,60,60,c1,1e-05,left,right,base,left,0,4.499288508878655,0
scenario281,40,20,0,100,60,0.6,80,20,40,60,60,c2,1e-05,right,left,base,left,0,3.454960733265728,0
scenario282,60,40,0,0,0,0.8,80,80,40,60,60,c4,1e-05,right,base,left,base,0,3.4197249466665096,0
scenario283,20,60,40,40,40,0.6,0,100,40,60,80,c1,1e-05,base,right,left,right,0,9999.0,0
scenario284,20,100,20,80,40,0.6,60,40,40,60,80,c2,1e-05,right,base,base,left,0,4.043390745419179,0
scenario285,20,100,60,0,0,0.8,0,100,40,60,80,c4,1e-05,left,base,right,base,0,9999.0,0
scenario286,60,60,60,100,60,0.6,0,100,40,60,100,c1,1e-05,left,right,base,right,0,4020.9677123034985,0
scenario287,60,20,40,100,80,0.6,40,60,40,60,100,c2,1e-05,base,left,right,base,0,4.128021107964488,0
scenario288,80,80,20,0,0,0.8,20,80,40,60,100,c4,1e-05,left,right,right,base,0,1.90049222411632,0
scenario289,20,100,60,0,60,0.2,100,0,40,80,0,c1,1e-05,base,left,left,right,0,2.7083536714046543,0
scenario290,60,20,20,20,80,0.1,100,0,40,80,0,c2,1e-05,base,left,right,left,0,3.2902445599418897,0
scenario291,20,20,0,20,40,0.8,20,0,40,80,0,c4,1e-05,right,base,left,right,0,9999.0,0
scenario292,60,60,0,0,80,0.1,0,100,40,80,20,c1,1e-05,left,right,base,left,0,4387.308329363202,0
scenario293,20,60,80,100,0,0.6,100,0,40,80,20,c2,1e-05,right,left,base,left,0,2.171603290341405,0
scenario294,60,20,0,0,0,0.2,80,20,40,80,20,c4,1e-05,right,base,left,base,0,2.833720424104281,0
scenario295,20,100,20,100,0,0.6,40,60,40,80,40,c1,1e-05,base,right,left,right,0,4.375676004649983,0
scenario296,80,80,20,60,0,0.6,20,80,40,80,40,c2,1e-05,right,base,base,left,0,9999.0,0
scenario297,40,100,0,20,100,0.2,80,20,40,80,40,c4,1e-05,left,base,right,base,0,2.17906526415673,0
scenario298,20,80,20,20,60,0.2,20,80,40,80,60,c1,1e-05,left,right,base,right,0,5.749801011150722,0
scenario299,20,20,60,20,0,0.8,20,80,40,80,60,c2,1e-05,base,left,right,base,0,3.9862357504482673,0
scenario300,60,100,20,0,80,0.4,100,40,40,80,60,c4,1e-05,left,right,right,base,0,2.2866581388210974,0
scenario301,20,20,0,40,0,0.8,100,0,40,80,80,c1,1e-05,base,left,left,right,0,2.5434690034027185,0
scenario302,60,60,100,0,60,0.6,40,60,40,80,80,c2,1e-05,base,left,right,left,0,4.8034833791137,0
scenario303,60,80,60,100,0,0.6,100,0,40,80,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario304,40,40,0,20,60,0.2,20,80,40,80,100,c1,1e-05,left,right,base,left,0,5.856008004510451,0
scenario305,80,60,40,0,60,0.8,20,80,40,80,100,c2,1e-05,right,left,base,left,0,9999.0,0
scenario306,20,100,0,0,100,0.2,40,0,40,80,100,c4,1e-05,right,base,left,base,0,2.505845339964526,0
scenario307,20,100,60,100,60,0.2,100,0,40,100,0,c1,1e-05,base,right,left,right,0,2.6838780635461075,0
scenario308,20,40,20,20,100,0.1,20,80,40,100,0,c2,1e-05,right,base,base,left,0,4.031418230503853,0
scenario309,20,20,20,80,40,0.4,40,60,40,100,0,c4,1e-05,left,base,right,base,0,1.782611224693193,0
scenario310,40,100,60,0,100,0.2,20,80,40,100,20,c1,1e-05,left,right,base,right,0,1.821539970019524,0
scenario311,20,60,20,20,80,0.4,40,0,40,100,20,c2,1e-05,base,left,right,base,0,2.956023842708836,0
scenario312,60,60,20,100,60,0.6,100,0,40,100,20,c4,1e-05,left,right,right,base,0,2.168214897846336,0
scenario313,40,100,0,0,100,0.2,80,100,40,100,40,c1,1e-05,base,left,left,right,0,4.921685225764149,0
scenario314,20,80,80,60,40,0.6,100,0,40,100,40,c2,1e-05,base,left,right,left,0,3.461955960144097,0
scenario315,20,80,60,100,60,0.6,60,40,40,100,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario316,60,80,20,20,100,0.1,40,60,40,100,60,c1,1e-05,left,right,base,left,0,4.6323622387292485,0
scenario317,20,100,20,20,20,0.8,60,40,40,100,60,c2,1e-05,right,left,base,left,0,3.991957349832719,0
scenario318,40,60,20,80,40,0.6,60,0,40,100,60,c4,1e-05,right,base,left,base,0,2.870922092304228,0
scenario319,60,60,20,60,100,0.6,100,0,40,100,80,c1,1e-05,base,right,left,right,0,2.9409369987176706,0
scenario320,60,20,80,0,100,0.6,100,0,40,100,80,c2,1e-05,right,base,base,left,0,2.3463280661219565,0
scenario321,20,80,20,100,0,0.6,100,0,40,100,80,c4,1e-05,left,base,right,base,0,2.227823258632933,0
scenario322,20,100,20,60,60,0.6,0,100,40,100,100,c1,1e-05,left,right,base,right,0,5373.149436745035,0
scenario323,40,40,60,80,40,0.6,20,80,40,100,100,c2,1e-05,base,left,right,base,0,4.153849856894096,0
scenario324,20,60,40,0,100,0.2,40,60,40,100,100,c4,1e-05,left,right,right,base,1,0.0,1
scenario325,40,20,0,0,0,0.8,0,40,60,0,0,c1,1e-05,base,left,left,right,0,9329.170108695962,0
scenario326,60,60,0,80,0,0.6,40,60,60,0,0,c2,1e-05,base,left,right,left,0,4.464241741474774,0
scenario327,80,100,0,0,40,0.8,0,100,60,0,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario328,20,80,0,60,40,0.6,100,0,60,0,20,c1,1e-05,left,right,base,left,0,2.8498816464231016,0
scenario329,20,20,40,0,60,0.4,100,0,60,0,20,c2,1e-05,right,left,base,left,1,0.0,1
scenario330,40,80,0,0,0,0.4,20,80,60,0,20,c4,1e-05,right,base,left,base,0,2.9217886299925966,0
scenario331,20,60,20,100,40,0.1,0,100,60,0,40,c1,1e-05,base,right,left,right,0,9999.0,0
scenario332,0,20,0,100,60,0.6,0,100,60,0,40,c2,1e-05,right,base,base,left,0,3.91594787520108,0
scenario333,20,20,100,0,100,0.6,0,100,60,0,40,c4,1e-05,left,base,right,base,0,9999.0,0
scenario334,20,40,20,0,0,0.8,60,40,60,0,60,c1,1e-05,left,right,base,right,0,2.948701099058901,0
scenario335,40,20,20,40,80,0.8,0,100,60,0,60,c2,1e-05,base,left,right,base,0,4.063133017612213,0
scenario336,20,20,20,0,100,0.2,40,20,60,0,60,c4,1e-05,left,right,right,base,1,0.0,1
scenario337,60,100,0,20,20,0.8,20,80,60,0,80,c1,1e-05,base,left,left,right,0,5.094487452647691,0
scenario338,40,60,80,0,80,0.2,80,20,60,0,80,c2,1e-05,base,left,right,left,0,4.236708039686303,0
scenario339,20,100,0,40,40,0.8,20,80,60,0,80,c4,1e-05,right,base,left,right,0,0.8682472780523814,0
scenario340,40,80,60,100,20,0.0,60,40,60,0,100,c1,1e-05,left,right,base,left,0,2.440046294724484,0
scenario341,40,60,40,40,40,0.8,100,0,60,0,100,c2,1e-05,right,left,base,left,1,0.0,1
scenario342,60,80,60,100,60,0.2,40,60,60,0,100,c4,1e-05,right,base,left,base,0,2.454125335576767,0
scenario343,20,60,40,20,60,0.2,40,60,60,20,0,c1,1e-05,base,right,left,right,0,5.186963217867398,0
scenario344,40,40,0,0,80,0.8,60,40,60,20,0,c2,1e-05,right,base,base,left,0,4.072298480175404,0
scenario345,60,20,60,40,40,0.6,0,100,60,20,0,c4,1e-05,left,base,right,base,0,9999.0,0
scenario346,60,40,20,20,60,0.2,60,100,60,20,20,c1,1e-05,left,right,base,right,0,2.995921057236043,0
scenario347,20,100,40,0,100,0.4,0,100,60,20,20,c2,1e-05,base,left,right,base,0,3.8435337348706335,0
scenario348,60,20,60,40,0,0.6,40,60,60,20,20,c4,1e-05,left,right,right,base,1,0.0,1
scenario349,60,20,40,100,40,0.4,20,80,60,20,40,c1,1e-05,base,left,left,right,0,8.54924948002666,0
scenario350,60,20,60,80,40,0.6,40,60,60,20,40,c2,1e-05,base,left,right,left,0,4.624150197523711,0
scenario351,20,100,40,100,0,0.6,0,100,60,20,40,c4,1e-05,right,base,left,right,0,0.8730123726648095,0
scenario352,20,100,20,0,40,0.8,0,100,60,20,60,c1,1e-05,left,right,base,left,0,1046.8310670313515,0
scenario353,60,20,40,0,40,0.8,0,100,60,20,60,c2,1e-05,right,left,base,left,1,0.0,1
scenario354,20,40,0,40,40,0.6,40,60,60,20,60,c4,1e-05,right,base,left,base,0,2.7477385449593426,0
scenario355,60,100,60,40,0,0.8,40,60,60,20,80,c1,1e-05,base,right,left,right,0,4.460346836572668,0
scenario356,20,20,60,0,40,0.8,40,60,60,20,80,c2,1e-05,right,base,base,left,0,3.801086465039653,0
scenario357,20,80,20,100,100,0.4,40,60,60,20,80,c4,1e-05,left,base,right,base,1,0.0,1
scenario358,20,40,60,40,0,0.8,40,60,60,20,100,c1,1e-05,left,right,base,right,0,3.199846013201757,0
scenario359,60,60,20,20,60,0.8,0,100,60,20,100,c2,1e-05,base,left,right,base,0,4.074872433735757,0
scenario360,60,40,80,20,40,0.8,40,60,60,20,100,c4,1e-05,left,right,right,base,1,0.0,1
scenario361,80,80,40,80,40,0.6,100,0,60,40,0,c1,1e-05,base,left,left,right,0,2.7085432652567283,0
scenario362,80,100,0,80,0,0.6,0,100,60,40,0,c2,1e-05,base,left,right,left,0,4.108924406039228,0
scenario363,80,60,0,0,60,0.4,80,20,60,40,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario364,40,100,40,20,60,0.4,40,60,60,40,20,c1,1e-05,left,right,base,left,0,5.276204643716075,0
scenario365,60,20,20,40,60,0.6,20,80,60,40,20,c2,1e-05,right,left,base,left,0,9999.0,0
scenario366,40,100,80,20,80,0.2,100,0,60,40,20,c4,1e-05,right,base,left,base,0,2.2236735261514764,0
scenario367,40,80,100,0,0,0.8,0,100,60,40,40,c1,1e-05,base,right,left,right,0,9999.0,0
scenario368,80,60,20,60,40,0.6,40,20,60,40,40,c2,1e-05,right,base,base,left,0,3.626452849430252,0
scenario369,40,100,20,60,40,0.6,60,80,60,40,40,c4,1e-05,left,base,right,base,0,1.8921822080809247,0
scenario370,60,20,100,0,80,0.8,80,20,60,40,60,c1,1e-05,left,right,base,right,0,2.5701863916286407,0
scenario371,20,40,0,80,0,0.6,40,60,60,40,60,c2,1e-05,base,left,right,base,0,2.379340376577476,0
scenario372,80,100,0,20,40,0.8,40,60,60,40,60,c4,1e-05,left,right,right,base,1,0.0,1
scenario373,40,40,20,0,60,0.8,100,0,60,40,80,c1,1e-05,base,left,left,right,0,2.7498364299487443,0
scenario374,20,40,80,80,0,0.6,40,60,60,40,80,c2,1e-05,base,left,right,left,0,3.768386953187976,0
scenario375,60,100,80,0,0,0.8,100,0,60,40,80,c4,1e-05,right,base,left,right,0,0.7980765765054108,0
scenario376,20,20,20,0,0,0.8,100,100,60,40,100,c1,1e-05,left,right,base,left,0,3.945253296653629,0
scenario377,20,20,0,20,20,0.8,20,80,60,40,100,c2,1e-05,right,left,base,left,0,9999.0,0
scenario378,40,20,60,100,0,0.6,20,80,60,40,100,c4,1e-05,right,base,left,base,0,2.190831144103301,0
scenario379,40,80,0,80,0,0.6,20,80,60,60,0,c1,1e-05,base,right,left,right,0,5.035377002872401,0
scenario380,20,20,20,100,40,0.6,20,0,60,60,0,c2,1e-05,right,base,base,left,0,9999.0,0
scenario381,40,40,0,20,20,0.8,80,20,60,60,0,c4,1e-05,left,base,right,base,0,1.952251424194988,0
scenario382,80,100,40,0,100,0.4,40,60,60,60,20,c1,1e-05,left,right,base,right,0,3.200619908025923,0
scenario383,60,20,80,100,40,0.6,100,0,60,60,20,c2,1e-05,base,left,right,base,0,1.9198831160448049,0
scenario384,60,40,0,40,40,0.6,80,100,60,60,20,c4,1e-05,left,right,right,base,0,1.746899129789352,0
scenario385,60,80,0,20,60,0.2,20,80,60,60,40,c1,1e-05,base,left,left,right,0,5.0137630835055145,0
scenario386,20,60,20,40,0,0.8,40,60,60,60,40,c2,1e-05,base,left,right,left,0,5.100351621443859,0
scenario387,40,80,100,80,80,0.6,100,0,60,60,40,c4,1e-05,right,base,left,right,0,0.865104057854602,0
scenario388,60,80,20,40,60,0.6,100,40,60,60,60,c1,1e-05,left,right,base,left,0,2.8173226202368573,0
scenario389,20,40,20,20,60,0.8,0,100,60,60,60,c2,1e-05,right,left,base,left,0,9999.0,0
scenario390,40,80,20,20,100,0.8,100,0,60,60,60,c4,1e-05,right,base,left,base,0,2.3053376256016307,0
scenario391,60,100,0,0,0,0.2,80,20,60,60,80,c1,1e-05,base,right,left,right,0,4.64493172330976,0
scenario392,0,80,0,20,0,0.8,80,20,60,60,80,c2,1e-05,right,base,base,left,0,3.875678840320528,0
scenario393,20,40,100,0,100,0.4,80,20,60,60,80,c4,1e-05,left,base,right,base,0,1.7364582200598522,0
scenario394,40,100,0,20,0,0.8,100,0,60,60,100,c1,1e-05,left,right,base,right,0,1.918702739880905,0
scenario395,20,80,60,20,40,0.8,40,60,60,60,100,c2,1e-05,base,left,right,base,0,2.9838024195583754,0
scenario396,40,80,20,80,80,0.6,0,100,60,60,100,c4,1e-05,left,right,right,base,0,9999.0,0
scenario397,60,20,0,40,100,0.4,0,100,60,80,0,c1,1e-05,base,left,left,right,0,9999.0,0
scenario398,60,20,0,100,0,0.8,0,100,60,80,0,c2,1e-05,base,left,right,left,0,4.902344489927652,0
scenario399,80,100,20,80,80,0.6,40,60,60,80,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario400,0,60,0,0,80,0.4,20,80,60,80,20,c1,1e-05,left,right,base,left,0,7.892426729987354,0
scenario401,60,60,20,40,0,0.6,100,0,60,80,20,c2,1e-05,right,left,base,left,1,0.0,1
scenario402,60,40,40,0,100,0.2,100,0,60,80,20,c4,1e-05,right,base,left,base,0,2.268050777763946,0
scenario403,60,80,60,100,0,0.6,40,60,60,80,40,c1,1e-05,base,right,left,right,0,3.8341706449969406,0
scenario404,20,80,60,0,100,0.1,60,40,60,80,40,c2,1e-05,right,base,base,left,0,4.148470222657549,0
scenario405,0,40,0,0,100,0.6,40,60,60,80,40,c4,1e-05,left,base,right,base,1,0.0,1
scenario406,20,100,40,20,40,0.8,20,80,60,80,60,c1,1e-05,left,right,base,right,0,3.5627128881779924,0
scenario407,40,20,60,0,0,0.2,80,20,60,80,60,c2,1e-05,base,left,right,base,0,2.426258879425614,0
scenario408,80,80,100,100,40,0.6,100,0,60,80,60,c4,1e-05,left,right,right,base,0,1.8144732307006624,0
scenario409,40,60,40,80,40,0.6,60,40,60,80,80,c1,1e-05,base,left,left,right,0,4.546611879048705,0
scenario410,80,100,40,0,0,0.8,0,100,60,80,80,c2,1e-05,base,left,right,left,0,4.538718826760554,0
scenario411,20,100,60,0,100,0.6,100,0,60,80,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario412,80,60,0,0,0,0.4,0,100,60,80,100,c1,1e-05,left,right,base,left,0,1052.490009478248,0
scenario413,80,40,40,100,0,0.6,100,0,60,80,100,c2,1e-05,right,left,base,left,0,2.72289204497028,0
scenario414,80,40,100,0,80,0.4,100,0,60,80,100,c4,1e-05,right,base,left,base,0,2.0937715212996806,0
scenario415,20,20,40,40,40,0.8,20,80,60,100,0,c1,1e-05,base,right,left,right,0,5.042123806296225,0
scenario416,60,40,0,0,0,0.8,60,40,60,100,0,c2,1e-05,right,base,base,left,0,4.128415823986012,0
scenario417,60,80,20,0,100,0.4,40,0,60,100,0,c4,1e-05,left,base,right,base,1,0.0,1
scenario418,20,40,20,0,0,0.8,60,100,60,100,20,c1,1e-05,left,right,base,right,0,3.3070481194118506,0
scenario419,40,80,0,80,60,0.6,80,20,60,100,20,c2,1e-05,base,left,right,base,0,4.185161489838567,0
scenario420,40,80,0,40,20,0.2,80,20,60,100,20,c4,1e-05,left,right,right,base,0,2.160096315829372,0
scenario421,20,100,20,60,100,0.6,20,80,60,100,40,c1,1e-05,base,left,left,right,0,4.892045060366026,0
scenario422,0,60,0,60,40,0.6,20,80,60,100,40,c2,1e-05,base,left,right,left,0,5.196171269000316,0
scenario423,40,20,20,100,0,0.6,60,40,60,100,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario424,60,20,60,80,40,0.6,0,100,60,100,60,c1,1e-05,left,right,base,left,0,3142.7129537674946,0
scenario425,80,40,0,20,60,0.6,40,60,60,100,60,c2,1e-05,right,left,base,left,0,3.9847761927126553,0
scenario426,20,100,0,20,40,0.8,0,0,60,100,60,c4,1e-05,right,base,left,base,0,2.1581959708076206,0
scenario427,80,100,0,0,80,0.2,80,20,60,100,80,c1,1e-05,base,right,left,right,0,4.605942220770685,0
scenario428,80,20,20,60,40,0.6,40,60,60,100,80,c2,1e-05,right,base,base,left,0,4.0841497510820925,0
scenario429,20,100,40,80,40,0.6,100,40,60,100,80,c4,1e-05,left,base,right,base,0,1.6960633875751914,0
scenario430,20,80,20,60,80,0.4,60,40,60,100,100,c1,1e-05,left,right,base,right,0,3.3898286257427794,0
scenario431,40,20,0,0,0,0.0,0,100,60,100,100,c2,1e-05,base,left,right,base,0,3.005874445734156,0
scenario432,40,80,20,80,20,0.6,0,100,60,100,100,c4,1e-05,left,right,right,base,0,9999.0,0
scenario433,80,40,0,80,80,0.6,0,100,80,0,0,c1,1e-05,base,left,left,right,0,4.9447282763091325,0
scenario434,40,60,0,20,40,0.8,0,40,80,0,0,c2,1e-05,base,left,right,left,0,4.835518921900266,0
scenario435,20,80,0,40,40,0.6,60,40,80,0,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario436,80,60,0,0,0,0.8,0,20,80,0,20,c1,1e-05,left,right,base,left,0,9999.0,0
scenario437,40,40,100,0,100,0.1,20,80,80,0,20,c2,1e-05,right,left,base,left,0,3.7788313954248967,0
scenario438,20,60,80,100,60,0.6,100,0,80,0,20,c4,1e-05,right,base,left,base,0,2.150150657003488,0
scenario439,60,100,40,100,40,0.6,20,0,80,0,40,c1,1e-05,base,right,left,right,0,4.898320504493629,0
scenario440,40,60,100,0,100,0.4,60,40,80,0,40,c2,1e-05,right,base,base,left,0,3.506640471185029,0
scenario441,80,40,60,0,100,0.2,20,80,80,0,40,c4,1e-05,left,base,right,base,1,0.0,1
scenario442,80,40,0,0,80,0.4,60,40,80,0,60,c1,1e-05,left,right,base,right,0,2.433341682767228,0
scenario443,60,20,20,20,20,0.8,40,60,80,0,60,c2,1e-05,base,left,right,base,0,2.266450327477326,0
scenario444,0,20,20,0,80,0.4,20,80,80,0,60,c4,1e-05,left,right,right,base,0,9999.0,0
scenario445,80,40,0,0,20,0.8,80,20,80,0,80,c1,1e-05,base,left,left,right,0,2.752050743403494,0
scenario446,60,80,60,20,60,0.2,20,80,80,0,80,c2,1e-05,base,left,right,left,0,5.12086251043865,0
scenario447,60,20,100,0,60,0.8,40,60,80,0,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario448,80,100,60,100,40,0.6,0,100,80,0,100,c1,1e-05,left,right,base,left,0,3088.154124113133,0
scenario449,40,20,80,0,100,0.1,40,60,80,0,100,c2,1e-05,right,left,base,left,0,3.999485523499328,0
scenario450,0,20,0,0,0,0.4,0,100,80,0,100,c4,1e-05,right,base,left,base,0,3.38727419718961,0
scenario451,20,20,80,80,40,0.6,40,60,80,20,0,c1,1e-05,base,right,left,right,0,4.747877236484887,0
scenario452,20,100,0,40,100,0.6,0,100,80,20,0,c2,1e-05,right,base,base,left,0,3.941422748557011,0
scenario453,40,80,40,0,0,0.4,20,80,80,20,0,c4,1e-05,left,base,right,base,0,1.8932448100264696,0
scenario454,20,60,20,80,100,0.1,0,100,80,20,20,c1,1e-05,left,right,base,right,0,9999.0,0
scenario455,20,40,20,40,80,0.8,100,0,80,20,20,c2,1e-05,base,left,right,base,0,2.273342583108042,0
scenario456,20,80,100,0,60,0.6,60,40,80,20,20,c4,1e-05,left,right,right,base,0,1.963621061674368,0
scenario457,80,80,20,0,100,0.2,100,0,80,20,40,c1,1e-05,base,left,left,right,0,2.913763651278055,0
scenario458,40,20,20,100,40,0.1,0,100,80,20,40,c2,1e-05,base,left,right,left,0,5.034686240796137,0
scenario459,20,20,60,100,40,0.6,100,0,80,20,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario460,60,20,0,100,100,0.8,80,20,80,20,60,c1,1e-05,left,right,base,left,0,2.286458317605818,0
scenario461,60,20,60,40,40,0.6,100,0,80,20,60,c2,1e-05,right,left,base,left,1,0.0,1
scenario462,20,20,20,20,60,0.1,60,40,80,20,60,c4,1e-05,right,base,left,base,0,3.595487320693013,0
scenario463,60,60,0,0,100,0.8,40,60,80,20,80,c1,1e-05,base,right,left,right,0,4.6266260400340204,0
scenario464,40,80,0,0,100,0.1,20,80,80,20,80,c2,1e-05,right,base,base,left,0,5.29463182218155,0
scenario465,0,60,0,60,40,0.6,80,20,80,20,80,c4,1e-05,left,base,right,base,0,1.7577624756948576,0
scenario466,40,80,40,0,80,0.2,100,0,80,20,100,c1,1e-05,left,right,base,right,0,2.5429217425311874,0
scenario467,20,80,0,100,100,0.6,80,20,80,20,100,c2,1e-05,base,left,right,base,0,2.3024741802240447,0
scenario468,60,60,20,20,100,0.8,0,100,80,20,100,c4,1e-05,left,right,right,base,0,9999.0,0
scenario469,60,40,20,40,60,0.8,100,0,80,40,0,c1,1e-05,base,left,left,right,0,2.7983510897773898,0
scenario470,60,40,60,100,60,0.6,60,40,80,40,0,c2,1e-05,base,left,right,left,0,3.3575356871179483,0
scenario471,40,40,20,80,80,0.6,40,60,80,40,0,c4,1e-05,right,base,left,right,0,0.7965152985366657,0
scenario472,20,20,0,0,100,0.1,100,0,80,40,20,c1,1e-05,left,right,base,left,0,2.5578394120284296,0
scenario473,20,60,20,0,100,0.6,0,100,80,40,20,c2,1e-05,right,left,base,left,0,3.8018503108281054,0
scenario474,20,20,40,20,0,0.8,100,0,80,40,20,c4,1e-05,right,base,left,base,0,2.183563106170024,0
scenario475,20,80,60,20,60,0.4,60,40,80,40,40,c1,1e-05,base,right,left,right,0,5.040837407353375,0
scenario476,40,40,0,0,0,0.4,20,80,80,40,40,c2,1e-05,right,base,base,left,0,3153.892189291555,0
scenario477,20,40,100,0,40,0.0,100,0,80,40,40,c4,1e-05,left,base,right,base,0,2.031502242677796,0
scenario478,80,20,0,0,80,0.2,20,80,80,40,60,c1,1e-05,left,right,base,right,0,3.63749489460746,0
scenario479,40,80,60,40,40,0.6,20,80,80,40,60,c2,1e-05,base,left,right,base,0,4.148614253890814,0
scenario480,60,80,0,100,60,0.6,0,80,80,40,60,c4,1e-05,left,right,right,base,0,9999.0,0
