Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario88,20,80,0,0,80,0.4,80,20,0,80,100,c1,0.00191,left,right,base,right,0,2.8739471176633136,0
scenario89,80,40,0,0,0,0.8,0,100,0,80,100,c2,0.00173,right,base,base,left,1,0.0,1
scenario90,20,40,0,80,40,0.6,0,100,0,80,100,c4,0.00175,left,base,right,base,0,9999.0,0
scenario91,40,60,0,0,0,0.8,80,20,0,100,0,c1,0.0019,base,right,left,right,0,3.946374165387909,0
scenario92,20,80,0,80,40,0.6,0,100,0,100,0,c2,0.00169,base,left,right,left,0,4.935641616645983,0
scenario93,20,80,0,0,100,0.2,0,100,0,100,0,c4,0.00152,left,right,right,base,0,9999.0,0
scenario94,60,40,0,0,80,0.4,0,100,0,100,20,c1,0.0017,base,left,left,right,0,4.970703222429274,0
scenario95,20,40,20,0,0,0.8,0,100,0,100,20,c2,0.00153,right,left,base,left,0,3.944410452976282,0
scenario96,20,100,0,0,20,0.8,0,100,0,100,20,c4,0.00165,right,base,left,base,0,3.0691124038837483,0
scenario97,20,60,0,0,100,0.2,0,100,0,100,40,c1,0.00163,left,right,base,left,0,1569.4588197168175,0
scenario98,40,20,0,0,80,0.4,0,100,0,100,40,c2,0.00161,base,left,right,base,0,4.080801236705885,0
scenario99,20,100,0,20,40,0.8,80,20,0,100,40,c4,0.00148,right,base,left,right,1,0.0,1
scenario100,80,80,0,0,0,0.8,0,100,0,100,60,c1,0.00142,left,right,base,right,0,2259.4354010127777,0
scenario101,20,80,20,0,0,0.8,0,100,0,100,60,c2,0.00163,right,base,base,left,0,9999.0,0
scenario102,20,60,0,0,80,0.4,80,20,0,100,60,c4,0.00136,left,base,right,base,1,0.0,1
scenario103,40,60,0,0,80,0.4,0,100,0,100,80,c1,0.00145,base,right,left,right,0,7267.566077068675,0
scenario104,40,20,0,0,0,0.8,80,20,0,100,80,c2,0.00126,base,left,right,left,0,3.470217510525117,0
scenario105,40,80,0,0,80,0.4,0,100,0,100,80,c4,0.00153,left,right,right,base,0,9999.0,0
scenario106,60,100,0,0,80,0.4,0,100,0,100,100,c1,0.0014,base,left,left,right,0,9999.0,0
scenario107,20,40,0,40,40,0.8,0,100,0,100,100,c2,0.00278,right,left,base,left,0,4.34802389624417,0
scenario108,20,80,0,40,40,0.8,0,100,0,100,100,c4,0.00236,right,base,left,base,0,2.933618888880788,0
scenario109,20,60,0,40,40,0.6,0,100,20,0,0,c1,0.00146,left,right,base,left,0,3522.844159550626,0
scenario110,20,20,0,40,40,0.6,0,100,20,0,0,c2,0.00149,base,left,right,base,0,2.929748068939064,0
scenario111,20,100,0,40,40,0.6,0,100,20,0,0,c4,0.00135,right,base,left,right,1,0.0,1
scenario112,20,20,0,100,40,0.6,0,100,20,0,20,c1,0.00132,left,right,base,right,0,1951.4185142681488,0
scenario113,20,40,0,0,100,0.4,0,100,20,0,20,c2,0.00135,right,base,base,left,0,3.863899897847294,0
scenario114,20,20,0,0,100,0.4,0,100,20,0,20,c4,0.00142,left,base,right,base,0,1.9411923070530948,0
scenario115,20,40,0,0,0,0.8,0,100,20,0,40,c1,0.05996,base,right,left,right,0,9999.0,0
scenario116,20,40,0,0,0,0.8,0,100,20,0,40,c2,0.05925,base,left,right,left,1,0.0,1
scenario117,20,40,0,0,0,0.8,0,100,20,0,40,c4,0.06,left,right,right,base,0,9999.0,0
scenario118,20,40,0,0,0,0.8,0,100,20,0,60,c1,0.05824,base,left,left,right,0,3930.345539197489,0
