Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario39,80,40,40,100,40,0.6,40,60,0,40,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario40,0,60,0,0,0,0.4,0,100,0,40,20,c1,1e-05,left,right,base,left,0,6107.250657925493,0
scenario41,20,100,100,100,60,0.6,100,0,0,40,20,c2,1e-05,right,left,base,left,0,2.6436963116427097,0
scenario42,20,100,60,100,0,0.6,100,0,0,40,20,c4,1e-05,right,base,left,base,0,1.8858691436408832,0
scenario43,80,60,60,0,0,0.8,0,100,0,40,40,c1,1e-05,base,right,left,right,0,9999.0,0
scenario44,40,40,0,60,60,0.6,100,0,0,40,40,c2,1e-05,right,base,base,left,0,2.3036736767434403,0
scenario45,60,100,20,100,0,0.6,20,80,0,40,40,c4,1e-05,left,base,right,base,0,2.1516665569389564,0
scenario46,60,20,60,0,0,0.8,40,60,0,40,60,c1,1e-05,left,right,base,right,0,2.869675298226982,0
scenario47,60,100,40,20,0,0.8,100,0,0,40,60,c2,1e-05,base,left,right,base,0,2.475412077617382,0
scenario48,60,80,60,40,60,0.6,100,0,0,40,60,c4,1e-05,left,right,right,base,0,2.017030647617132,0
scenario49,20,60,20,100,40,0.4,40,60,0,40,80,c1,1e-05,base,left,left,right,0,8.017908023788,0
scenario50,20,80,0,0,100,0.6,40,60,0,40,80,c2,1e-05,base,left,right,left,0,5.179557435111279,0
scenario51,40,80,100,0,40,0.6,20,80,0,40,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario52,20,20,60,60,40,0.6,100,0,0,40,100,c1,1e-05,left,right,base,left,0,2.9591249188068818,0
scenario53,20,40,60,40,40,0.8,40,60,0,40,100,c2,1e-05,right,left,base,left,0,3.733156448583287,0
scenario54,40,100,0,20,60,0.6,0,100,0,40,100,c4,1e-05,right,base,left,base,0,2.232261639328323,0
scenario55,20,100,0,40,0,0.8,20,80,0,60,0,c1,1e-05,base,right,left,right,0,9999.0,0
scenario56,60,40,20,0,0,0.8,20,0,0,60,0,c2,1e-05,right,base,base,left,0,9999.0,0
scenario57,40,20,20,0,100,0.1,0,100,0,60,0,c4,1e-05,left,base,right,base,1,0.0,1
scenario58,20,80,20,80,80,0.0,100,0,0,60,20,c1,1e-05,left,right,base,right,0,1.928276653288154,0
scenario59,20,20,40,100,60,0.6,0,100,0,60,20,c2,1e-05,base,left,right,base,0,2.4031472541420023,0
scenario60,0,20,0,20,60,0.2,0,100,0,60,20,c4,1e-05,left,right,right,base,0,9999.0,0
scenario61,60,100,20,0,20,0.8,40,60,0,60,40,c1,1e-05,base,left,left,right,0,4.60482185023745,0
scenario62,40,60,40,80,40,0.6,20,0,0,60,40,c2,1e-05,base,left,right,left,0,5.212412647663884,0
scenario63,20,20,100,0,80,0.4,100,0,0,60,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario64,60,20,0,0,80,0.6,60,100,0,60,60,c1,1e-05,left,right,base,left,0,4.594681180450802,0
scenario65,60,100,40,0,100,0.6,0,100,0,60,60,c2,1e-05,right,left,base,left,0,3.9174913527702313,0
scenario66,80,40,100,0,80,0.4,60,40,0,60,60,c4,1e-05,right,base,left,base,0,3.3341615328922907,0
scenario67,40,80,40,0,80,0.4,100,100,0,60,80,c1,1e-05,base,right,left,right,0,9999.0,0
scenario68,20,60,0,20,100,0.1,80,20,0,60,80,c2,1e-05,right,base,base,left,0,3.227706968419717,0
scenario69,60,100,60,0,100,0.2,100,0,0,60,80,c4,1e-05,left,base,right,base,0,2.098588981097352,0
scenario70,60,20,20,40,40,0.8,60,40,0,60,100,c1,1e-05,left,right,base,right,0,2.8188557039548354,0
scenario71,40,40,20,100,0,0.6,100,0,0,60,100,c2,1e-05,base,left,right,base,0,2.435558363510596,0
scenario72,60,60,20,100,40,0.1,0,100,0,60,100,c4,1e-05,left,right,right,base,0,9999.0,0
scenario73,0,100,0,40,40,0.6,80,20,0,80,0,c1,1e-05,base,left,left,right,0,3.677876968918602,0
scenario74,20,20,0,60,100,0.6,0,100,0,80,0,c2,1e-05,base,left,right,left,0,5.292046678332879,0
scenario75,20,20,40,100,100,0.1,40,60,0,80,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario76,80,20,0,0,0,0.6,0,100,0,80,20,c1,1e-05,left,right,base,left,0,3811.323338220708,0
scenario77,80,20,60,100,60,0.2,0,100,0,80,20,c2,1e-05,right,left,base,left,0,9999.0,0
scenario78,80,60,0,40,0,0.8,0,100,0,80,20,c4,1e-05,right,base,left,base,0,2.2037520023234296,0
scenario79,60,20,60,0,60,0.4,100,0,0,80,40,c1,1e-05,base,right,left,right,0,2.488255905890245,0
scenario80,20,100,60,40,40,0.8,0,100,0,80,40,c2,1e-05,right,base,base,left,0,4.194845429099831,0
scenario81,20,100,0,100,40,0.2,80,20,0,80,40,c4,1e-05,left,base,right,base,0,2.297125030340947,0
scenario82,20,40,20,60,60,0.6,20,80,0,80,60,c1,1e-05,left,right,base,right,0,706.3522732063267,0
scenario83,20,40,40,0,80,0.4,60,40,0,80,60,c2,1e-05,base,left,right,base,0,2.479796675937425,0
scenario84,60,100,0,0,40,0.8,80,20,0,80,60,c4,1e-05,left,right,right,base,0,2.1385669736929787,0
scenario85,20,20,80,0,0,0.8,100,0,0,80,80,c1,1e-05,base,left,left,right,0,2.637959242584859,0
scenario86,40,40,0,0,80,0.4,20,0,0,80,80,c2,1e-05,base,left,right,left,0,3.842229872118236,0
scenario87,20,60,0,0,20,0.8,40,60,0,80,80,c4,1e-05,right,base,left,right,0,0.8517652879689726,0
scenario88,80,100,0,60,40,0.6,40,60,0,80,100,c1,1e-05,left,right,base,left,0,4.842548742397824,0
scenario89,20,100,0,80,100,0.1,0,100,0,80,100,c2,1e-05,right,left,base,left,0,3.763321159975753,0
scenario90,40,100,80,100,40,0.6,40,60,0,80,100,c4,1e-05,right,base,left,base,0,2.5919879143579614,0
scenario91,20,60,20,40,0,0.6,100,0,0,100,0,c1,1e-05,base,right,left,right,0,4.55821363770415,0
scenario92,0,100,0,0,60,0.8,20,80,0,100,0,c2,1e-05,right,base,base,left,0,3.013239110344856,0
scenario93,60,20,80,0,80,0.4,20,80,0,100,0,c4,1e-05,left,base,right,base,1,0.0,1
scenario94,60,60,60,40,40,0.8,0,100,0,100,20,c1,1e-05,left,right,base,right,0,2007.8166779228293,0
scenario95,60,60,20,20,60,0.2,40,60,0,100,20,c2,1e-05,base,left,right,base,0,4.034410367198029,0
scenario96,20,60,20,20,60,0.2,100,0,0,100,20,c4,1e-05,left,right,right,base,0,1.7847174835114183,0
scenario97,40,40,20,100,40,0.6,100,60,0,100,40,c1,1e-05,base,left,left,right,0,4.224944554977283,0
scenario98,20,20,0,100,100,0.1,80,20,0,100,40,c2,1e-05,base,left,right,left,0,3.0900571877704546,0
scenario99,20,100,40,60,40,0.6,100,0,0,100,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario100,20,60,60,0,0,0.4,0,100,0,100,60,c1,1e-05,left,right,base,left,0,3106.258813405157,0
scenario101,80,60,20,20,40,0.8,100,0,0,100,60,c2,1e-05,right,left,base,left,1,0.0,1
scenario102,60,60,0,0,0,0.4,80,20,0,100,60,c4,1e-05,right,base,left,base,0,2.762427666636502,0
scenario103,60,100,40,0,80,0.4,60,40,0,100,80,c1,1e-05,base,right,left,right,0,5.230243095959601,0
scenario104,0,60,100,100,40,0.6,40,60,0,100,80,c2,1e-05,right,base,base,left,0,3.46423486909501,0
scenario105,20,20,40,100,0,0.6,40,60,0,100,80,c4,1e-05,left,base,right,base,0,2.3255620678608,0
scenario106,20,80,40,60,0,0.6,0,100,0,100,100,c1,1e-05,left,right,base,right,0,673.9542505496107,0
scenario107,80,20,0,0,0,0.8,40,60,0,100,100,c2,1e-05,base,left,right,base,0,3.0060066814126865,0
scenario108,20,60,20,20,40,0.8,20,20,0,100,100,c4,1e-05,left,right,right,base,1,0.0,1
scenario109,80,80,0,100,40,0.6,80,20,20,0,0,c1,1e-05,base,left,left,right,0,2.757085163817705,0
scenario110,40,80,20,60,20,0.6,40,60,20,0,0,c2,1e-05,base,left,right,left,0,5.186559765426678,0
scenario111,40,80,60,40,40,0.8,60,40,20,0,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario112,20,40,100,100,40,0.6,80,20,20,0,20,c1,1e-05,left,right,base,left,0,2.527195074508567,0
scenario113,80,60,0,0,40,0.4,0,100,20,0,20,c2,1e-05,right,left,base,left,0,9999.0,0
scenario114,80,40,0,40,80,0.8,0,100,20,0,20,c4,1e-05,right,base,left,base,0,3.321465533468181,0
scenario115,60,100,40,100,0,0.6,60,40,20,0,40,c1,1e-05,base,right,left,right,0,4.845780309367086,0
scenario116,60,60,60,100,100,0.1,40,60,20,0,40,c2,1e-05,right,base,base,left,0,3.231008349541787,0
scenario117,60,40,20,100,0,0.6,20,80,20,0,40,c4,1e-05,left,base,right,base,0,9999.0,0
scenario118,40,60,20,0,20,0.8,0,100,20,0,60,c1,1e-05,left,right,base,right,0,2713.45877055622,0
scenario119,80,100,0,0,80,0.4,40,60,20,0,60,c2,1e-05,base,left,right,base,0,4.002724293124608,0
scenario120,20,60,0,0,0,0.8,0,20,20,0,60,c4,1e-05,left,right,right,base,0,9999.0,0
scenario121,20,80,80,20,40,0.8,100,0,20,0,80,c1,1e-05,base,left,left,right,0,2.9772445197023787,0
scenario122,80,40,40,0,100,0.6,0,100,20,0,80,c2,1e-05,base,left,right,left,0,5.008742783012565,0
scenario123,20,60,60,0,80,0.8,100,0,20,0,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario124,60,40,0,60,60,0.6,40,60,20,0,100,c1,1e-05,left,right,base,left,0,4.762040461591497,0
scenario125,20,20,0,0,0,0.4,80,20,20,0,100,c2,1e-05,right,left,base,left,0,3.918786065671912,0
scenario126,0,80,0,40,40,0.6,0,100,20,0,100,c4,1e-05,right,base,left,base,0,2.660684729297964,0
scenario127,0,20,0,0,100,0.6,80,20,20,20,0,c1,1e-05,base,right,left,right,0,4.594334751919157,0
scenario128,60,40,20,80,100,0.6,60,40,20,20,0,c2,1e-05,right,base,base,left,0,4.295902921934422,0
scenario129,20,100,60,100,100,0.6,40,60,20,20,0,c4,1e-05,left,base,right,base,1,0.0,1
scenario130,20,20,20,20,0,0.8,0,100,20,20,20,c1,1e-05,left,right,base,right,0,1616.7115599310066,0
scenario131,20,20,60,0,40,0.8,0,100,20,20,20,c2,1e-05,base,left,right,base,0,4.023863101478922,0
scenario132,40,80,20,60,100,0.6,40,60,20,20,20,c4,1e-05,left,right,right,base,0,2.1878785989570124,0
scenario133,60,40,100,0,0,0.8,20,80,20,20,40,c1,1e-05,base,left,left,right,0,5.026104047074974,0
scenario134,80,100,60,60,40,0.6,40,60,20,20,40,c2,1e-05,base,left,right,left,0,5.156522397939987,0
scenario135,60,60,60,0,80,0.6,40,60,20,20,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario136,60,40,80,60,60,0.6,40,60,20,20,60,c1,1e-05,left,right,base,left,0,4.332791506666596,0
scenario137,20,20,0,100,100,0.1,20,80,20,20,60,c2,1e-05,right,left,base,left,0,9999.0,0
scenario138,40,60,20,0,80,0.8,20,80,20,20,60,c4,1e-05,right,base,left,base,0,3.086440280331248,0
scenario139,80,100,0,0,80,0.2,0,100,20,20,80,c1,1e-05,base,right,left,right,0,9999.0,0
scenario140,20,40,20,0,80,0.4,100,100,20,20,80,c2,1e-05,right,base,base,left,0,9999.0,0
scenario141,80,20,0,20,40,0.8,20,80,20,20,80,c4,1e-05,left,base,right,base,1,0.0,1
scenario142,20,100,60,0,80,0.4,40,60,20,20,100,c1,1e-05,left,right,base,right,0,3.5350927229709908,0
scenario143,60,20,0,0,80,0.1,40,60,20,20,100,c2,1e-05,base,left,right,base,0,3.290356976938412,0
scenario144,60,60,20,100,60,0.6,60,100,20,20,100,c4,1e-05,left,right,right,base,0,2.1433216262219483,0
scenario145,80,20,60,20,40,0.8,20,80,20,40,0,c1,1e-05,base,left,left,right,0,4.478891145455957,0
scenario146,60,20,40,100,60,0.2,100,0,20,40,0,c2,1e-05,base,left,right,left,0,3.423196020029774,0
scenario147,20,20,60,60,40,0.6,0,100,20,40,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario148,60,100,40,100,60,0.6,100,0,20,40,20,c1,1e-05,left,right,base,left,0,2.295072977342492,0
scenario149,60,60,0,0,80,0.4,100,0,20,40,20,c2,1e-05,right,left,base,left,1,0.0,1
scenario150,60,40,20,20,0,0.8,20,80,20,40,20,c4,1e-05,right,base,left,base,0,2.5842274254235327,0
scenario151,20,60,0,40,80,0.8,0,100,20,40,40,c1,1e-05,base,right,left,right,0,9999.0,0
scenario152,40,20,100,20,40,0.8,80,20,20,40,40,c2,1e-05,right,base,base,left,0,2.0904117078795825,0
scenario153,20,20,0,0,60,0.1,100,0,20,40,40,c4,1e-05,left,base,right,base,1,0.0,1
scenario154,60,40,60,100,0,0.6,40,60,20,40,60,c1,1e-05,left,right,base,right,0,3.118700678853524,0
scenario155,80,100,20,40,40,0.8,0,100,20,40,60,c2,1e-05,base,left,right,base,0,3.748848493849963,0
scenario156,40,100,80,0,60,0.2,40,20,20,40,60,c4,1e-05,left,right,right,base,1,0.0,1
scenario157,40,40,20,0,40,0.8,60,40,20,40,80,c1,1e-05,base,left,left,right,0,4.712459842143425,0
scenario158,60,100,20,100,0,0.6,100,0,20,40,80,c2,1e-05,base,left,right,left,0,3.241889589724049,0
scenario159,40,20,100,20,40,0.8,20,80,20,40,80,c4,1e-05,right,base,left,right,0,0.901991160501564,0
scenario160,20,100,60,0,0,0.8,100,0,20,40,100,c1,1e-05,left,right,base,left,0,2.3613753927906496,0
scenario161,40,100,0,100,40,0.6,40,60,20,40,100,c2,1e-05,right,left,base,left,0,9999.0,0
scenario162,0,60,0,20,60,0.8,40,60,20,40,100,c4,1e-05,right,base,left,base,0,2.6745314380417664,0
scenario163,60,20,0,100,40,0.4,40,60,20,60,0,c1,1e-05,base,right,left,right,0,4.221621322096259,0
scenario164,20,100,0,80,0,0.6,0,100,20,60,0,c2,1e-05,right,base,base,left,0,9999.0,0
scenario165,20,40,60,100,60,0.6,40,60,20,60,0,c4,1e-05,left,base,right,base,1,0.0,1
scenario166,20,100,40,100,40,0.4,40,60,20,60,20,c1,1e-05,left,right,base,right,0,7.018488341596121,0
scenario167,40,20,0,80,60,0.6,0,100,20,60,20,c2,1e-05,base,left,right,base,0,3.9986783296651,0
scenario168,20,100,40,0,0,0.8,100,100,20,60,20,c4,1e-05,left,right,right,base,0,1.8405016850966749,0
scenario169,60,100,60,0,0,0.8,20,80,20,60,40,c1,1e-05,base,left,left,right,0,8.16276454450009,0
scenario170,60,100,60,0,40,0.8,100,0,20,60,40,c2,1e-05,base,left,right,left,0,3.124091771370961,0
scenario171,20,20,0,20,40,0.8,80,80,20,60,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario172,60,20,20,60,0,0.8,40,60,20,60,60,c1,1e-05,left,right,base,left,0,5.232401928289961,0
scenario173,80,40,40,60,40,0.6,100,0,20,60,60,c2,1e-05,right,left,base,left,0,3.516457113350307,0
scenario174,0,100,0,0,100,0.6,80,20,20,60,60,c4,1e-05,right,base,left,base,0,2.7496866942475666,0
scenario175,80,100,0,0,0,0.8,100,0,20,60,80,c1,1e-05,base,right,left,right,0,2.520928706329248,0
scenario176,20,40,20,100,80,0.6,60,40,20,60,80,c2,1e-05,right,base,base,left,0,4.065636129843527,0
scenario177,20,60,40,80,100,0.6,20,80,20,60,80,c4,1e-05,left,base,right,base,1,0.0,1
scenario178,60,20,0,0,100,0.8,80,20,20,60,100,c1,1e-05,left,right,base,right,1,0.0,1
scenario179,60,60,20,100,60,0.6,60,40,20,60,100,c2,1e-05,base,left,right,base,0,2.3184791177123336,0
scenario180,60,100,80,80,40,0.6,100,0,20,60,100,c4,1e-05,left,right,right,base,0,2.2983901840230745,0
scenario181,20,60,20,100,40,0.6,100,100,20,80,0,c1,1e-05,base,left,left,right,0,5.367080781832985,0
scenario182,60,40,100,0,0,0.8,100,0,20,80,0,c2,1e-05,base,left,right,left,1,0.0,1
scenario183,0,60,0,60,0,0.6,20,80,20,80,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario184,60,20,0,0,60,0.1,0,100,20,80,20,c1,1e-05,left,right,base,left,0,2870.9955130120134,0
scenario185,80,60,20,40,40,0.8,20,80,20,80,20,c2,1e-05,right,left,base,left,0,9999.0,0
scenario186,0,100,0,0,0,0.8,40,60,20,80,20,c4,1e-05,right,base,left,base,0,3.3391937966595524,0
scenario187,60,80,100,0,80,0.4,100,0,20,80,40,c1,1e-05,base,right,left,right,0,2.725701798256006,0
scenario188,20,60,40,100,40,0.4,100,0,20,80,40,c2,1e-05,right,base,base,left,1,0.0,1
scenario189,60,100,20,100,100,0.4,20,80,20,80,40,c4,1e-05,left,base,right,base,0,2.2137320128953344,0
scenario190,60,100,40,20,40,0.8,20,80,20,80,60,c1,1e-05,left,right,base,right,0,3.580033498481306,0
scenario191,40,20,40,60,100,0.6,40,60,20,80,60,c2,1e-05,base,left,right,base,0,4.099167202591768,0
scenario192,20,20,0,0,60,0.6,40,60,20,80,60,c4,1e-05,left,right,right,base,0,2.009532616949603,0
scenario193,0,20,0,0,100,0.6,0,100,20,80,80,c1,1e-05,base,left,left,right,0,5.16199874708859,0
scenario194,80,60,60,0,20,0.8,40,60,20,80,80,c2,1e-05,base,left,right,left,0,3.46874963625912,0
scenario195,80,20,0,0,100,0.4,0,100,20,80,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario196,20,40,0,60,100,0.6,40,60,20,80,100,c1,1e-05,left,right,base,left,0,4.927168516265643,0
scenario197,20,60,0,0,60,0.2,0,100,20,80,100,c2,1e-05,right,left,base,left,0,4.044182967241978,0
scenario198,40,100,0,100,40,0.4,0,100,20,80,100,c4,1e-05,right,base,left,base,0,2.9229178193618552,0
scenario199,40,80,0,80,0,0.6,80,20,20,100,0,c1,1e-05,base,right,left,right,0,4.582006707482366,0
scenario200,80,80,40,100,40,0.6,20,80,20,100,0,c2,1e-05,right,base,base,left,0,9999.0,0
scenario201,60,60,20,0,100,0.2,60,40,20,100,0,c4,1e-05,left,base,right,base,0,2.136702620985957,0
scenario202,60,40,20,80,20,0.6,60,40,20,100,20,c1,1e-05,left,right,base,right,0,3.064638921704107,0
scenario203,20,40,80,0,0,0.8,40,60,20,100,20,c2,1e-05,base,left,right,base,0,3.406068744017042,0
scenario204,20,20,40,100,80,0.6,100,0,20,100,20,c4,1e-05,left,right,right,base,1,0.0,1
scenario205,80,60,60,0,80,0.4,100,0,20,100,40,c1,1e-05,base,left,left,right,0,2.5567390793510825,0
scenario206,40,40,0,40,40,0.1,0,100,20,100,40,c2,1e-05,base,left,right,left,0,5.097875633085088,0
scenario207,40,60,40,0,0,0.8,40,60,20,100,40,c4,1e-05,right,base,left,right,0,0.8420852768968328,0
scenario208,20,80,0,0,60,0.1,80,20,20,100,60,c1,1e-05,left,right,base,left,0,4.168740770163292,0
scenario209,60,60,100,100,40,0.6,40,60,20,100,60,c2,1e-05,right,left,base,left,0,9999.0,0
scenario210,40,40,0,20,60,0.4,80,20,20,100,60,c4,1e-05,right,base,left,base,0,2.882415590644144,0
scenario211,60,60,20,60,60,0.6,0,100,20,100,80,c1,1e-05,base,right,left,right,0,9999.0,0
scenario212,20,100,20,0,0,0.2,0,100,20,100,80,c2,1e-05,right,base,base,left,0,9999.0,0
scenario213,60,100,80,20,40,0.8,40,60,20,100,80,c4,1e-05,left,base,right,base,1,0.0,1
scenario214,40,80,0,40,60,0.8,80,20,20,100,100,c1,1e-05,left,right,base,right,0,2.689479548687672,0
scenario215,20,60,0,40,0,0.2,0,100,20,100,100,c2,1e-05,base,left,right,base,0,4.097339043391004,0
scenario216,40,20,40,0,100,0.1,40,60,20,100,100,c4,1e-05,left,right,right,base,0,1.992433795973937,0
scenario217,20,20,0,0,80,0.4,0,60,40,0,0,c1,1e-05,base,left,left,right,0,8396.408574270423,0
scenario218,20,60,40,100,0,0.6,20,80,40,0,0,c2,1e-05,base,left,right,left,0,5.034901791872637,0
scenario219,0,60,0,100,0,0.6,0,100,40,0,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario220,60,100,0,100,100,0.6,80,20,40,0,20,c1,1e-05,left,right,base,left,0,2.408976434550948,0
scenario221,40,20,20,60,40,0.6,20,20,40,0,20,c2,1e-05,right,left,base,left,0,9999.0,0
scenario222,20,60,40,20,60,0.4,100,60,40,0,20,c4,1e-05,right,base,left,base,0,3.066473225775073,0
scenario223,20,40,20,60,40,0.6,60,40,40,0,40,c1,1e-05,base,right,left,right,0,5.045683090170749,0
scenario224,20,100,20,0,80,0.4,60,40,40,0,40,c2,1e-05,right,base,base,left,0,4.021733356458879,0
scenario225,40,20,0,0,0,0.1,40,60,40,0,40,c4,1e-05,left,base,right,base,0,2.501023080139854,0
scenario226,60,100,0,40,100,0.4,0,100,40,0,60,c1,1e-05,left,right,base,right,0,3688.1071943674647,0
scenario227,60,80,20,40,40,0.8,60,40,40,0,60,c2,1e-05,base,left,right,base,0,4.076250909492944,0
scenario228,20,20,40,80,60,0.6,100,40,40,0,60,c4,1e-05,left,right,right,base,0,2.581738393784068,0
scenario229,20,40,0,100,60,0.2,20,80,40,0,80,c1,1e-05,base,left,left,right,0,4.748028164608436,0
scenario230,20,100,20,60,40,0.6,20,0,40,0,80,c2,1e-05,base,left,right,left,0,5.16810018261136,0
scenario231,60,100,20,60,60,0.6,20,80,40,0,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario232,60,100,20,20,80,0.2,100,0,40,0,100,c1,1e-05,left,right,base,left,0,2.225864378062902,0
scenario233,60,100,20,40,0,0.6,0,100,40,0,100,c2,1e-05,right,left,base,left,0,9999.0,0
scenario234,40,40,40,60,0,0.6,20,80,40,0,100,c4,1e-05,right,base,left,base,0,9999.0,0
scenario235,0,20,0,0,0,0.8,40,60,40,20,0,c1,1e-05,base,right,left,right,0,3.774290583849463,0
scenario236,20,60,60,100,40,0.4,0,100,40,20,0,c2,1e-05,right,base,base,left,0,4.049667397535814,0
scenario237,20,100,20,20,100,0.8,20,80,40,20,0,c4,1e-05,left,base,right,base,0,1.8965180948156832,0
scenario238,20,60,0,0,0,0.8,100,0,40,20,20,c1,1e-05,left,right,base,right,0,2.631595227609656,0
scenario239,20,80,0,0,0,0.8,80,60,40,20,20,c2,1e-05,base,left,right,base,0,2.2019456736555143,0
scenario240,80,100,0,40,60,0.8,80,20,40,20,20,c4,1e-05,left,right,right,base,0,2.182159649199156,0
scenario241,40,60,40,60,60,0.6,40,60,40,20,40,c1,1e-05,base,left,left,right,0,5.173644366093213,0
scenario242,20,100,20,20,40,0.8,100,0,40,20,40,c2,1e-05,base,left,right,left,0,2.8091501834664565,0
