Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario54,20,20,0,0,0,0.8,0,100,0,40,100,c4,0.0566,left,base,right,base,0,9999.0,0
scenario55,20,80,0,0,0,0.8,0,100,0,60,0,c1,0.05148,base,right,left,right,0,9999.0,0
scenario56,20,80,0,100,40,0.6,0,100,0,60,0,c2,0.00125,base,left,right,left,0,3.5208191296001545,0
scenario57,40,40,0,0,0,0.8,0,100,0,60,0,c4,0.02135,left,right,right,base,0,9999.0,0
scenario58,20,20,0,20,40,0.8,0,100,0,60,20,c1,0.00885,base,left,left,right,0,9999.0,0
scenario59,20,80,0,20,40,0.8,0,100,0,60,20,c2,0.00748,right,left,base,left,0,3.0557594415126434,0
scenario60,20,60,0,40,40,0.8,0,100,0,60,20,c4,0.00256,right,base,left,base,0,3.2263178392827885,0
scenario61,20,20,0,0,100,0.2,0,100,0,60,40,c1,0.0017,left,right,base,left,0,577.8544161485898,0
scenario62,20,100,0,0,0,0.8,0,100,0,60,40,c2,0.04891,base,left,right,base,0,2.811625454388231,0
scenario63,60,20,0,60,40,0.6,0,100,0,60,40,c4,0.00123,right,base,left,right,1,0.0,1
scenario64,20,60,0,0,0,0.8,0,100,0,60,60,c1,0.04996,left,right,base,right,0,846.5173462333257,0
scenario65,60,40,0,0,0,0.8,0,100,0,60,60,c2,0.02163,right,base,base,left,0,9999.0,0
scenario66,60,20,0,0,0,0.8,0,100,0,60,60,c4,0.02033,left,base,right,base,0,9999.0,0
scenario67,60,80,0,0,0,0.8,0,100,0,60,80,c1,0.01823,base,right,left,right,0,9999.0,0
scenario68,40,100,0,0,0,0.8,0,100,0,60,80,c2,0.01778,base,left,right,left,0,10.043214241314477,0
scenario69,40,60,0,0,0,0.8,0,100,0,60,80,c4,0.01721,left,right,right,base,0,9999.0,0
scenario70,20,40,0,20,40,0.8,0,100,0,60,100,c1,0.00954,base,left,left,right,0,9999.0,0
scenario71,20,100,0,20,40,0.8,0,100,0,60,100,c2,0.00786,right,left,base,left,0,9999.0,0
scenario72,20,100,0,0,0,0.8,80,20,0,60,100,c4,0.00659,right,base,left,base,0,3.0515251635566254,0
scenario73,20,40,0,0,0,0.8,80,20,0,80,0,c1,0.00507,left,right,base,left,0,3.995178457146332,0
scenario74,20,40,0,0,80,0.4,0,100,0,80,0,c2,0.00437,base,left,right,base,0,3.971166513995965,0
scenario75,20,100,0,0,80,0.4,0,100,0,80,0,c4,0.00361,right,base,left,right,1,0.0,1
scenario76,60,40,0,20,40,0.8,0,100,0,80,20,c1,0.00363,left,right,base,right,0,3686.047257765824,0
scenario77,40,20,0,20,40,0.8,0,100,0,80,20,c2,0.00322,right,base,base,left,0,9999.0,0
scenario78,60,80,0,20,40,0.8,0,100,0,80,20,c4,0.00288,left,base,right,base,0,9999.0,0
scenario79,20,40,0,60,40,0.6,0,100,0,80,40,c1,0.00284,base,right,left,right,0,3870.773129591146,0
scenario80,20,80,0,60,40,0.6,0,100,0,80,40,c2,0.00258,base,left,right,left,0,4.8959245473480415,0
scenario81,40,60,0,20,40,0.8,0,100,0,80,40,c4,0.00298,left,right,right,base,0,9999.0,0
scenario82,60,100,0,0,0,0.8,80,20,0,80,60,c1,0.00244,base,left,left,right,0,3.5827376916114906,0
scenario83,40,100,0,20,40,0.8,0,100,0,80,60,c2,0.00259,right,left,base,left,0,9999.0,0
scenario84,60,20,0,40,40,0.8,0,100,0,80,60,c4,0.00126,right,base,left,base,0,2.9622783725985884,0
scenario85,40,80,0,0,0,0.8,80,20,0,80,80,c1,0.00205,left,right,base,left,0,2.7389684276202506,0
scenario86,20,40,0,0,20,0.8,0,100,0,80,80,c2,0.00204,base,left,right,base,0,2.507553673188022,0
scenario87,60,40,0,0,0,0.8,80,20,0,80,80,c4,0.002,right,base,left,right,1,0.0,1
scenario88,20,80,0,0,80,0.4,80,20,0,80,100,c1,0.00191,left,right,base,right,0,2.265311185183355,0
scenario89,80,40,0,0,0,0.8,0,100,0,80,100,c2,0.00173,right,base,base,left,0,9999.0,0
scenario90,20,40,0,80,40,0.6,0,100,0,80,100,c4,0.00175,left,base,right,base,0,9999.0,0
scenario91,40,60,0,0,0,0.8,80,20,0,100,0,c1,0.0019,base,right,left,right,0,4.68097967383506,0
scenario92,20,80,0,80,40,0.6,0,100,0,100,0,c2,0.00169,base,left,right,left,0,5.141708487305689,0
scenario93,20,80,0,0,100,0.2,0,100,0,100,0,c4,0.00152,left,right,right,base,1,0.0,1
scenario94,60,40,0,0,80,0.4,0,100,0,100,20,c1,0.0017,base,left,left,right,0,9999.0,0
scenario95,20,40,20,0,0,0.8,0,100,0,100,20,c2,0.00153,right,left,base,left,0,9999.0,0
scenario96,20,100,0,0,20,0.8,0,100,0,100,20,c4,0.00165,right,base,left,base,0,3.326066892325854,0
scenario97,20,60,0,0,100,0.2,0,100,0,100,40,c1,0.00163,left,right,base,left,0,3280.7611893931,0
scenario98,40,20,0,0,80,0.4,0,100,0,100,40,c2,0.00161,base,left,right,base,0,4.0829978724457625,0
scenario99,20,100,0,20,40,0.8,80,20,0,100,40,c4,0.00148,right,base,left,right,1,0.0,1
scenario100,80,80,0,0,0,0.8,0,100,0,100,60,c1,0.00142,left,right,base,right,0,5920.935931689624,0
scenario101,20,80,20,0,0,0.8,0,100,0,100,60,c2,0.00163,right,base,base,left,0,3.468671308100028,0
scenario102,20,60,0,0,80,0.4,80,20,0,100,60,c4,0.00136,left,base,right,base,1,0.0,1
scenario103,40,60,0,0,80,0.4,0,100,0,100,80,c1,0.00145,base,right,left,right,0,9999.0,0
scenario104,40,20,0,0,0,0.8,80,20,0,100,80,c2,0.00126,base,left,right,left,0,3.807848416677931,0
scenario105,40,80,0,0,80,0.4,0,100,0,100,80,c4,0.00153,left,right,right,base,0,9999.0,0
scenario106,60,100,0,0,80,0.4,0,100,0,100,100,c1,0.0014,base,left,left,right,0,9999.0,0
scenario107,20,40,0,40,40,0.8,0,100,0,100,100,c2,0.00278,right,left,base,left,0,3.066420962455313,0
scenario108,20,80,0,40,40,0.8,0,100,0,100,100,c4,0.00236,right,base,left,base,0,2.4333028170617474,0
scenario109,20,60,0,40,40,0.6,0,100,20,0,0,c1,0.00146,left,right,base,left,0,4751.934687996743,0
scenario110,20,20,0,40,40,0.6,0,100,20,0,0,c2,0.00149,base,left,right,base,0,4.060027550724044,0
scenario111,20,100,0,40,40,0.6,0,100,20,0,0,c4,0.00135,right,base,left,right,1,0.0,1
scenario112,20,20,0,100,40,0.6,0,100,20,0,20,c1,0.00132,left,right,base,right,0,1346.9041453007446,0
scenario113,20,40,0,0,100,0.4,0,100,20,0,20,c2,0.00135,right,base,base,left,0,3.120435533864764,0
scenario114,20,20,0,0,100,0.4,0,100,20,0,20,c4,0.00142,left,base,right,base,0,9999.0,0
scenario115,20,40,0,0,0,0.8,0,100,20,0,40,c1,0.05996,base,right,left,right,0,9999.0,0
scenario116,20,40,0,0,0,0.8,0,100,20,0,40,c2,0.05925,base,left,right,left,0,4.866794841123857,0
scenario117,20,40,0,0,0,0.8,0,100,20,0,40,c4,0.06,left,right,right,base,0,9999.0,0
scenario118,20,40,0,0,0,0.8,0,100,20,0,60,c1,0.05824,base,left,left,right,0,9999.0,0
scenario119,20,40,0,0,0,0.8,0,100,20,0,60,c2,0.06067,right,left,base,left,0,3.391806799551293,0
scenario120,20,40,0,0,0,0.8,0,100,20,0,60,c4,0.05977,right,base,left,base,0,3.322727112121953,0
scenario121,20,40,0,0,0,0.8,0,100,20,0,80,c1,0.06031,left,right,base,left,0,1067.1110757980512,0
scenario122,20,40,0,0,0,0.8,0,100,20,0,80,c2,0.05964,base,left,right,base,0,2.2495233864120694,0
scenario123,20,40,0,0,0,0.8,0,100,20,0,80,c4,0.05912,right,base,left,right,0,0.767567971420914,0
scenario124,20,40,0,0,0,0.8,0,100,20,0,100,c1,0.05824,left,right,base,right,0,1123.499743081681,0
scenario125,20,60,0,0,100,0.4,0,100,20,0,100,c2,0.00132,right,base,base,left,0,3.552312649598737,0
scenario126,20,40,0,0,0,0.8,0,100,20,0,100,c4,0.06057,left,base,right,base,0,9999.0,0
scenario127,20,80,0,0,100,0.4,0,100,20,20,0,c1,0.0014,base,right,left,right,0,9999.0,0
scenario128,20,40,0,0,0,0.8,0,100,20,20,0,c2,0.06063,base,left,right,left,0,4.9327678046569705,0
scenario129,20,40,0,0,0,0.8,0,100,20,20,0,c4,0.05829,left,right,right,base,0,9999.0,0
scenario130,20,40,0,0,0,0.8,0,100,20,20,20,c1,0.05981,base,left,left,right,0,9999.0,0
scenario131,20,40,0,0,0,0.8,0,100,20,20,20,c2,0.05953,right,left,base,left,0,9999.0,0
scenario132,20,40,0,0,0,0.8,0,100,20,20,20,c4,0.0601,right,base,left,base,0,2.3433037557355822,0
scenario133,20,40,0,0,0,0.8,0,100,20,20,40,c1,0.05917,left,right,base,left,0,3905.076821846605,0
scenario134,20,40,0,0,0,0.8,0,100,20,20,40,c2,0.06044,base,left,right,base,0,4.1081728932132,0
scenario135,20,40,0,0,0,0.8,0,100,20,20,40,c4,0.0594,right,base,left,right,1,0.0,1
scenario136,20,40,0,0,0,0.8,0,100,20,20,60,c1,0.06079,left,right,base,right,0,1788.514339133622,0
scenario137,20,40,0,0,0,0.8,0,100,20,20,60,c2,0.05947,right,base,base,left,0,2.5770326689327665,0
scenario138,20,40,0,0,0,0.8,0,100,20,20,60,c4,0.05944,left,base,right,base,0,9999.0,0
scenario139,20,40,0,0,0,0.8,0,100,20,20,80,c1,0.06128,base,right,left,right,0,9999.0,0
scenario140,20,40,0,0,0,0.8,0,100,20,20,80,c2,0.05891,base,left,right,left,0,3.38652635450417,0
scenario141,20,40,0,0,0,0.8,0,100,20,20,80,c4,0.05893,left,right,right,base,0,9999.0,0
scenario142,20,40,0,0,0,0.8,0,100,20,20,100,c1,0.05967,base,left,left,right,0,9999.0,0
scenario143,20,40,0,0,0,0.8,0,100,20,20,100,c2,0.05954,right,left,base,left,0,3.0695369589331136,0
scenario144,20,40,0,0,0,0.8,0,100,20,20,100,c4,0.0594,right,base,left,base,0,2.7517029382212943,0
scenario145,20,40,0,0,0,0.8,0,100,20,40,0,c1,0.05965,left,right,base,left,0,5070.952180339781,0
scenario146,20,40,0,0,0,0.8,0,100,20,40,0,c2,0.05954,base,left,right,base,0,4.004715997265159,0
scenario147,20,40,0,0,0,0.8,0,100,20,40,0,c4,0.05969,right,base,left,right,1,0.0,1
scenario148,20,40,0,0,0,0.8,0,100,20,40,20,c1,0.05921,left,right,base,right,0,2338.9502044839887,0
scenario149,20,40,0,0,0,0.8,0,100,20,40,20,c2,0.05971,right,base,base,left,1,0.0,1
scenario150,20,40,0,0,0,0.8,0,100,20,40,20,c4,0.05956,left,base,right,base,0,9999.0,0
scenario151,20,40,0,0,0,0.8,0,100,20,40,40,c1,0.05932,base,right,left,right,0,3.739375681923713,0
scenario152,20,40,0,0,0,0.8,0,100,20,40,40,c2,0.05965,base,left,right,left,0,4.2602926110950525,0
scenario153,60,40,0,40,40,0.8,0,100,20,40,40,c4,0.00122,left,right,right,base,0,9999.0,0
scenario154,20,40,0,0,0,0.8,0,100,20,40,60,c1,0.05945,base,left,left,right,0,9999.0,0
scenario155,20,40,0,0,0,0.8,0,100,20,40,60,c2,0.05858,right,left,base,left,0,9999.0,0
scenario156,20,40,0,0,0,0.8,0,100,20,40,60,c4,0.06011,right,base,left,base,0,3.112891070452695,0
scenario157,20,100,0,0,100,0.4,0,100,20,40,80,c1,0.00126,left,right,base,left,0,3.896949601898257,0
scenario158,20,40,0,0,0,0.8,0,100,20,40,80,c2,0.05983,base,left,right,base,0,3.384653559930831,0
scenario159,20,40,0,0,0,0.8,0,100,20,40,80,c4,0.05871,right,base,left,right,1,0.0,1
scenario160,20,40,0,0,0,0.8,0,100,20,40,100,c1,0.06008,left,right,base,right,0,4745.098772211391,0
scenario161,40,40,0,60,40,0.6,0,100,20,40,100,c2,0.0013,right,base,base,left,0,9999.0,0
scenario162,20,40,0,0,0,0.8,0,100,20,40,100,c4,0.0597,left,base,right,base,0,9999.0,0
scenario163,20,40,0,0,0,0.8,0,100,20,60,0,c1,0.06041,base,right,left,right,0,9999.0,0
scenario164,20,40,0,0,0,0.8,0,100,20,60,0,c2,0.05981,base,left,right,left,0,3.990545617720313,0
scenario165,20,40,0,0,0,0.8,0,100,20,60,0,c4,0.05934,left,right,right,base,0,8891.123252566327,0
scenario166,20,40,0,0,0,0.8,0,100,20,60,20,c1,0.05923,base,left,left,right,0,9999.0,0
scenario167,20,40,0,0,0,0.8,0,100,20,60,20,c2,0.05922,right,left,base,left,0,3.4438454916102006,0
scenario168,20,40,0,0,0,0.8,0,100,20,60,20,c4,0.05937,right,base,left,base,0,2.985196010550617,0
scenario169,20,40,0,0,0,0.8,0,100,20,60,40,c1,0.06032,left,right,base,left,0,1.1633285639317417,0
scenario170,20,100,20,80,40,0.6,0,100,20,60,40,c2,0.00125,base,left,right,base,0,3.43374593922912,0
scenario171,20,40,0,0,0,0.8,0,100,20,60,40,c4,0.06009,right,base,left,right,1,0.0,1
scenario172,20,40,0,0,0,0.8,0,100,20,60,60,c1,0.05962,left,right,base,right,0,2499.126539299797,0
scenario173,20,40,0,0,0,0.8,0,100,20,60,60,c2,0.05922,right,base,base,left,0,3.330342087387076,0
scenario174,20,40,0,0,0,0.8,0,100,20,60,60,c4,0.05887,left,base,right,base,0,9999.0,0
scenario175,20,40,0,0,0,0.8,0,100,20,60,80,c1,0.05879,base,right,left,right,0,4.34125114183613,0
scenario176,20,40,0,0,0,0.8,0,100,20,60,80,c2,0.05859,base,left,right,left,0,3.807228403856604,0
scenario177,20,40,0,0,0,0.8,0,100,20,60,80,c4,0.05872,left,right,right,base,0,9999.0,0
scenario178,20,40,0,0,0,0.8,0,100,20,60,100,c1,0.05928,base,left,left,right,0,9999.0,0
scenario179,20,40,0,0,0,0.8,0,100,20,60,100,c2,0.05999,right,left,base,left,0,3.4040042703124165,0
scenario180,20,40,0,0,0,0.8,0,100,20,60,100,c4,0.05859,right,base,left,base,0,2.07570167499076,0
scenario181,20,40,0,0,0,0.8,0,100,20,80,0,c1,0.05834,left,right,base,left,0,3702.598548766528,0
scenario182,20,40,0,0,0,0.8,0,100,20,80,0,c2,0.06137,base,left,right,base,0,2.481568121045671,0
scenario183,20,40,0,0,0,0.8,0,100,20,80,0,c4,0.05974,right,base,left,right,1,0.0,1
scenario184,20,40,0,0,0,0.8,0,100,20,80,20,c1,0.05971,left,right,base,right,0,3651.721938509216,0
scenario185,20,40,0,0,0,0.8,0,100,20,80,20,c2,0.06004,right,base,base,left,0,2.741331716801253,0
scenario186,20,40,0,0,0,0.8,0,100,20,80,20,c4,0.05966,left,base,right,base,0,9999.0,0
scenario187,20,40,0,0,0,0.8,0,100,20,80,40,c1,0.05883,base,right,left,right,0,9999.0,0
scenario188,20,40,0,0,0,0.8,0,100,20,80,40,c2,0.06106,base,left,right,left,0,3.224496545401737,0
scenario189,20,40,0,0,0,0.8,0,100,20,80,40,c4,0.05906,left,right,right,base,0,9999.0,0
scenario190,20,40,0,0,0,0.8,0,100,20,80,60,c1,0.05955,base,left,left,right,0,9999.0,0
scenario191,20,40,0,0,0,0.8,0,100,20,80,60,c2,0.06123,right,left,base,left,0,2.9819168659954385,0
scenario192,20,40,0,0,0,0.8,0,100,20,80,60,c4,0.06039,right,base,left,base,0,3.25268005720156,0
scenario193,20,40,0,0,0,0.8,0,100,20,80,80,c1,0.06047,left,right,base,left,0,707.9122233486258,0
scenario194,20,40,0,0,0,0.8,0,100,20,80,80,c2,0.05906,base,left,right,base,0,4.243328745390138,0
scenario195,20,40,0,0,0,0.8,0,100,20,80,80,c4,0.05817,right,base,left,right,0,1.0150404420070067,0
scenario196,20,40,0,0,0,0.8,0,100,20,80,100,c1,0.06103,left,right,base,right,0,979.40992861404,0
scenario197,20,40,0,0,0,0.8,0,100,20,80,100,c2,0.0579,right,base,base,left,0,3.417984368997601,0
scenario198,20,40,0,0,0,0.8,0,100,20,80,100,c4,0.06027,left,base,right,base,0,9999.0,0
scenario199,20,40,0,0,0,0.8,0,100,20,100,0,c1,0.05948,base,right,left,right,0,4.633669985129057,0
scenario200,20,40,0,0,0,0.8,0,100,20,100,0,c2,0.0603,base,left,right,left,0,4.27286716154976,0
scenario201,20,40,0,0,0,0.8,0,100,20,100,0,c4,0.05993,left,right,right,base,0,9999.0,0
scenario202,20,40,0,20,40,0.8,80,20,20,100,20,c1,0.00124,base,left,left,right,0,4.441427806193954,0
scenario203,20,40,0,0,0,0.8,0,100,20,100,20,c2,0.06053,right,left,base,left,0,9999.0,0
scenario204,20,40,0,0,0,0.8,0,100,20,100,20,c4,0.05999,right,base,left,base,1,0.0,1
scenario205,20,40,0,0,0,0.8,0,100,20,100,40,c1,0.05866,left,right,base,left,0,7265.108787666679,0
scenario206,20,40,0,0,0,0.8,0,100,20,100,40,c2,0.05948,base,left,right,base,0,2.44779001042793,0
scenario207,20,40,0,0,0,0.8,0,100,20,100,40,c4,0.05934,right,base,left,right,1,0.0,1
scenario208,20,40,0,0,0,0.8,0,100,20,100,60,c1,0.05896,left,right,base,right,0,6366.0699001974845,0
scenario209,20,40,0,0,0,0.8,0,100,20,100,60,c2,0.05892,right,base,base,left,0,3.144469500807132,0
scenario210,20,20,0,0,80,0.4,80,20,20,100,60,c4,0.0012,left,base,right,base,0,1.769450952338514,0
scenario211,20,40,0,0,0,0.8,0,100,20,100,80,c1,0.05906,base,right,left,right,0,4.384216058221617,0
scenario212,20,40,0,0,0,0.8,0,100,20,100,80,c2,0.0604,base,left,right,left,0,3.6853818916412897,0
scenario213,40,20,0,60,40,0.6,0,100,20,100,80,c4,0.00128,left,right,right,base,0,9999.0,0
scenario214,20,40,0,0,0,0.8,0,100,20,100,100,c1,0.05899,base,left,left,right,0,9999.0,0
scenario215,20,40,0,0,0,0.8,0,100,20,100,100,c2,0.06118,right,left,base,left,0,3.2170840497665703,0
scenario216,20,40,0,0,0,0.8,0,100,20,100,100,c4,0.05902,right,base,left,base,0,1.6194124287665763,0
scenario217,20,40,0,0,0,0.8,0,100,40,0,0,c1,0.06001,left,right,base,left,0,4573.426569169334,0
scenario218,20,40,0,0,0,0.8,0,100,40,0,0,c2,0.06046,base,left,right,base,0,3.42093102930811,0
scenario219,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.06069,right,base,left,right,1,0.0,1
scenario220,20,40,0,0,0,0.8,0,100,40,0,20,c1,0.0612,left,right,base,right,0,9999.0,0
scenario221,20,40,0,0,0,0.8,0,100,40,0,20,c2,0.06017,right,base,base,left,0,2.559735781419412,0
scenario222,20,40,0,0,0,0.8,0,100,40,0,20,c4,0.0595,left,base,right,base,0,9999.0,0
scenario223,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.06002,base,right,left,right,0,9999.0,0
scenario224,20,40,0,0,0,0.8,0,100,40,0,40,c2,0.06065,base,left,right,left,0,3.025585599725439,0
scenario225,20,40,0,0,0,0.8,0,100,40,0,40,c4,0.06064,left,right,right,base,0,7386.688493780184,0
scenario226,20,40,0,0,0,0.8,0,100,40,0,60,c1,0.05927,base,left,left,right,0,9999.0,0
scenario227,20,40,0,0,0,0.8,0,100,40,0,60,c2,0.05894,right,left,base,left,0,3.706355918590394,0
scenario228,20,40,0,0,0,0.8,0,100,40,0,60,c4,0.05986,right,base,left,base,0,2.907257682772836,0
scenario229,40,40,0,40,40,0.8,0,100,40,0,80,c1,0.00127,left,right,base,left,0,2399.9663646355853,0
scenario230,20,40,0,0,0,0.8,0,100,40,0,80,c2,0.05851,base,left,right,base,0,2.0058850790856866,0
scenario231,20,40,0,0,0,0.8,0,100,40,0,80,c4,0.05982,right,base,left,right,0,0.9327514299842332,0
scenario232,20,40,0,0,0,0.8,0,100,40,0,100,c1,0.0591,left,right,base,right,0,703.1939886430595,0
scenario233,20,40,0,0,0,0.8,0,100,40,0,100,c2,0.05883,right,base,base,left,0,3.397895147656524,0
scenario234,20,40,0,0,0,0.8,0,100,40,0,100,c4,0.05936,left,base,right,base,0,9999.0,0
scenario235,20,40,0,0,0,0.8,0,100,40,20,0,c1,0.0594,base,right,left,right,0,4.59724435321198,0
scenario236,20,40,0,0,0,0.8,0,100,40,20,0,c2,0.05964,base,left,right,left,0,3.026256681365852,0
scenario237,20,40,0,0,0,0.8,0,100,40,20,0,c4,0.05903,left,right,right,base,0,9999.0,0
scenario238,20,40,0,0,0,0.8,0,100,40,20,20,c1,0.05924,base,left,left,right,0,9999.0,0
scenario239,20,40,0,0,0,0.8,0,100,40,20,20,c2,0.05933,right,left,base,left,0,3.7965912520768814,0
scenario240,20,40,0,0,0,0.8,0,100,40,20,20,c4,0.06004,right,base,left,base,0,2.1812630106031445,0
scenario241,20,40,0,0,0,0.8,0,100,40,20,40,c1,0.06021,left,right,base,left,0,888.0827283263026,0
scenario242,20,40,0,0,0,0.8,0,100,40,20,40,c2,0.05852,base,left,right,base,0,3.670193731137965,0
scenario243,20,40,0,0,0,0.8,0,100,40,20,40,c4,0.05992,right,base,left,right,1,0.0,1
scenario244,20,100,0,100,40,0.6,0,100,40,20,60,c1,0.0013,left,right,base,right,0,687.8822304448089,0
