Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario79,c2,left,60,0.8,80,base_left_lane,60,0,20,left,0,40,right,0,9999.0,0
scenario80,c2,base,100,0.6,20,base_left_lane,60,100,60,left,40,60,right,0,3.0860598129551,0
scenario81,c4,base,40,0.1,20,right,0,40,40,base,40,40,left,0,2.1063463003326066,0
scenario82,c1,right,100,0.4,0,base_left_lane,80,80,20,left,20,60,left,1,0.0,1
scenario83,c1,left,80,0.2,100,left,20,20,20,right,20,100,base,0,4.726731926306701,0
scenario84,c2,left,60,0.1,20,right,80,100,40,base,60,100,base,0,4.164536572494836,0
scenario85,c2,left,80,0.4,80,base_left_lane,100,40,0,left,100,100,right,0,6.160181364260883,0
scenario86,c2,left,60,0.2,0,base_left_lane,40,40,80,left,60,80,right,0,2.651505524813615,0
scenario87,c1,right,40,0.2,60,left,0,60,80,right,40,100,base,0,4.831583024336035,0
scenario88,c1,left,40,0.6,40,left,40,60,40,right,100,40,base,0,5.105653086792904,0
scenario89,c4,base,20,0.2,20,right,60,100,80,base,20,100,left,0,2.140806412082912,0
scenario90,c4,base,100,0.6,100,left,80,60,40,right,80,80,right,1,0.0,1
scenario91,c4,base,80,0.2,20,right,20,0,100,base,60,20,left,0,1.8791095394416868,0
scenario92,c4,base,80,0.1,100,right,20,80,80,base,40,20,left,0,2.084030693742337,0
scenario93,c2,left,20,0.1,80,right,80,80,40,left,100,60,base,0,9.469536339397903,0
scenario94,c4,base,20,1.0,0,right,60,20,0,base,40,60,left,0,9999.0,0
scenario95,c4,base,100,0.2,40,right,40,0,100,base,0,60,left,0,2.280471795340417,0
scenario96,c1,right,0,1.0,0,base,80,20,20,right,80,100,left,0,2.886620460416703,0
scenario97,c4,base,80,0.1,20,right,40,60,80,base,80,40,left,0,2.1353112914812584,0
scenario98,c4,base,100,0.4,100,right,0,20,40,base,100,20,left,0,9999.0,0
scenario99,c4,base,0,1.0,80,left,60,100,0,base,0,40,right,0,3.264223555337889,0
scenario100,c2,base,60,0.8,0,base_left_lane,0,0,0,left,60,100,right,0,3.2704375389568834,0
scenario101,c1,right,20,0.2,60,left,100,40,40,right,80,0,base,0,4.515234467702931,0
scenario102,c2,base,100,0.2,0,base_left_lane,80,40,0,left,60,40,right,0,6.1819144520114,0
scenario103,c1,left,100,0.2,20,left,80,20,40,right,100,80,base,0,4.5447874793278205,0
scenario104,c1,right,60,0.4,0,left,20,60,80,right,80,60,base,0,4.288455021007446,0
scenario105,c1,right,60,0.6,60,base,40,60,100,right,60,0,left,0,2.8961141213396195,0
scenario106,c1,right,20,1.0,100,left,0,60,100,right,20,40,base,0,9999.0,0
scenario107,c2,left,80,0.4,60,base_left_lane,20,80,40,left,20,20,right,0,3.552735512432632,0
scenario108,c1,right,0,0.2,100,left,100,60,60,right,80,20,base,0,9999.0,0
scenario109,c1,right,60,0.6,0,left,60,100,60,right,100,20,base,0,4.742817651734441,0
scenario110,c4,base,0,0.4,100,right,40,40,20,base,0,100,left,0,9999.0,0
scenario111,c1,right,40,0.2,0,left,80,20,60,right,100,80,base,0,4.730780513563827,0
scenario112,c2,base,20,0.1,100,base_left_lane,60,40,100,left,60,0,right,0,9999.0,0
scenario113,c1,right,100,1.0,20,left,60,80,0,right,100,100,base,0,9999.0,0
scenario114,c4,base,60,0.1,60,left,80,20,60,base,100,100,right,0,3.126528411895669,0
scenario115,c2,left,60,0.2,80,base_left_lane,80,100,40,left,100,60,right,0,6.08287753408454,0
scenario116,c1,right,20,0.1,80,left,100,60,40,right,20,0,base,0,4.365820641493095,0
scenario117,c4,base,80,0.1,40,left,40,40,100,base,0,100,right,0,2.9662012408526057,0
scenario118,c1,right,100,0.6,80,left,40,40,80,right,20,80,base,0,5.018702166440956,0
scenario119,c2,left,20,0.6,60,base_left_lane,80,80,20,left,20,60,right,0,8439.231646840753,0
scenario120,c1,left,80,0.4,0,left,40,60,80,right,0,20,base,0,2.947380448495926,0
scenario121,c4,base,100,0.1,0,left,80,20,80,base,100,40,right,0,2.095867442794022,0
scenario122,c4,base,60,0.4,100,right,80,20,0,base,20,40,left,0,9999.0,0
scenario123,c2,base,60,0.4,100,base_left_lane,100,60,0,left,0,100,right,0,6.144621849666501,0
scenario124,c4,base,0,0.8,80,right,100,20,100,base,20,100,left,0,2.0855957600415005,0
scenario125,c2,left,40,0.8,40,base_left_lane,100,60,60,left,0,0,right,0,3.116885310811916,0
scenario126,c4,base,0,0.6,80,right,100,0,80,base,20,100,left,0,2.10195305373667,0
scenario127,c1,right,40,0.6,0,base,0,0,60,right,0,100,left,0,2.995993412724072,0
scenario128,c2,base,100,0.1,40,base_left_lane,20,0,80,left,80,40,right,0,3.1886841309200205,0
scenario129,c4,right,100,0.6,20,right,0,60,20,base,20,40,left,0,2.100526566950011,0
scenario130,c4,base,40,0.4,60,left,40,80,40,right,0,100,right,1,0.0,1
scenario131,c1,right,0,0.4,20,base,80,80,0,right,40,80,left,0,676.2468063811564,0
scenario132,c4,right,0,1.0,100,right,40,80,0,base,40,100,left,0,9999.0,0
scenario133,c4,base,0,0.4,100,right,60,20,40,base,100,0,left,0,9999.0,0
scenario134,c1,right,80,0.4,0,left,0,80,60,right,40,40,base,0,5.058861083302308,0
scenario135,c1,left,60,0.1,40,left,60,60,40,right,100,40,base,0,4.845122869505076,0
scenario136,c1,right,20,0.2,40,left,0,80,40,right,0,0,base,0,4.887445992842542,0
scenario137,c1,left,80,0.2,40,left,60,40,100,right,0,40,base,0,4.342746264549964,0
scenario138,c1,right,0,1.0,0,base_left_lane,0,100,20,left,60,20,left,1,0.0,1
scenario139,c1,left,80,0.6,20,left,80,60,100,right,40,20,base,0,3.516987635577762,0
scenario140,c1,right,80,0.6,40,left,0,60,40,right,0,0,base,0,5.277582247487514,0
scenario141,c2,left,20,0.6,40,right,0,60,40,left,40,0,base,0,4.283787705237624,0
scenario142,c4,base,100,0.2,60,right,60,20,0,base,100,40,left,0,9999.0,0
scenario143,c4,base,0,1.0,40,left,80,20,60,right,80,80,right,1,0.0,1
scenario144,c2,left,60,0.1,40,base_left_lane,40,60,60,left,60,0,right,0,3.1356246943046635,0
scenario145,c4,base,100,1.0,20,right,80,40,100,base,60,80,left,0,2.1841147510775007,0
scenario146,c2,left,60,0.4,60,base_left_lane,60,80,60,left,60,60,right,0,3.127257824335876,0
scenario147,c1,right,0,0.8,80,base,0,80,20,right,80,0,left,0,4.134717642534135,0
scenario148,c2,left,20,1.0,100,base_left_lane,20,100,20,left,60,0,right,0,9999.0,0
scenario149,c1,right,100,0.4,100,left,60,40,20,right,0,80,base,0,8612.724807609655,0
scenario150,c1,left,100,0.4,100,left,80,60,60,right,0,80,base,0,9999.0,0
scenario151,c4,right,20,0.6,100,right,100,20,20,base,60,40,left,0,9999.0,0
scenario152,c1,right,100,0.1,100,left,40,100,20,right,40,40,base,0,9999.0,0
scenario153,c2,base,0,0.6,100,base_left_lane,20,60,80,left,40,100,right,0,9999.0,0
scenario154,c1,right,60,0.4,0,left,40,100,80,right,100,20,base,1,0.0,1
scenario155,c4,base,100,0.2,20,right,20,100,40,base,60,0,left,1,0.0,1
scenario156,c2,left,60,0.1,40,right,20,40,80,left,80,20,base,0,3.1371830123162825,0
scenario157,c2,left,40,0.2,80,base_left_lane,0,80,0,left,40,0,right,0,9999.0,0
scenario158,c4,base,20,0.6,40,left,0,100,0,right,60,20,right,1,0.0,1
scenario159,c1,right,80,0.6,100,left,80,0,0,right,60,0,base,0,9999.0,0
scenario160,c2,left,0,0.6,100,right,100,100,20,base,0,20,base,0,2.8858292589406696,0
scenario161,c4,base,80,0.2,60,right,60,40,60,base,80,80,left,1,0.0,1
scenario162,c2,left,100,0.4,80,right,20,40,40,base,80,100,base,0,3.950479279033264,0
scenario163,c2,left,100,0.8,20,base_left_lane,20,20,0,left,20,0,right,0,3.299364399192757,0
scenario164,c2,left,60,0.2,40,base_left_lane,100,0,0,left,40,80,right,0,3.221005002313896,0
scenario165,c4,base,0,0.8,20,left,100,20,20,right,60,0,right,1,0.0,1
scenario166,c2,left,60,0.6,100,base_left_lane,80,100,0,left,20,0,right,0,5.710218072701769,0
scenario167,c4,right,80,0.1,60,right,0,40,0,base,40,20,left,0,9999.0,0
scenario168,c2,base,80,0.8,60,base_left_lane,100,100,40,left,80,100,right,0,2.9843476914127534,0
scenario169,c1,right,20,0.2,0,left,100,0,40,right,60,100,base,0,4.48469377299171,0
scenario170,c1,right,80,0.4,40,base,100,0,60,right,40,0,left,0,3.125289907946275,0
scenario171,c1,left,20,0.6,0,left,100,40,60,right,40,0,base,0,4.677469956899991,0
scenario172,c4,base,0,0.6,60,right,100,100,80,base,20,60,left,1,0.0,1
scenario173,c1,right,40,0.2,0,left,80,0,40,right,80,100,base,0,4.064108829286122,0
scenario174,c2,base,20,0.1,80,base_left_lane,60,40,100,left,20,0,right,0,5.331968291801922,0
scenario175,c2,left,80,0.6,20,right,40,100,100,base,0,60,base,0,2.960090465041021,0
scenario176,c2,base,60,0.6,100,base_left_lane,20,100,80,left,80,60,right,0,9999.0,0
scenario177,c1,left,60,0.1,40,left,20,40,20,right,0,20,base,0,2.8175132200943858,0
scenario178,c4,base,60,0.1,60,right,60,60,0,base,40,60,left,0,9999.0,0
scenario179,c2,left,0,0.4,100,base_left_lane,100,80,100,left,40,40,right,0,3.397098417184986,0
scenario180,c1,right,100,0.6,40,left,20,40,40,right,100,40,base,0,4.425025592125791,0
scenario181,c2,base,20,0.8,60,base_left_lane,0,100,60,left,100,40,right,0,3.177625905907085,0
scenario182,c4,base,100,0.8,40,right,100,20,40,base,0,60,left,1,0.0,1
scenario183,c2,base,60,0.4,0,base_left_lane,100,80,20,left,80,60,right,0,6.047483883888416,0
scenario184,c4,base,100,1.0,20,right,60,80,20,base,60,60,left,1,0.0,1
scenario185,c4,base,100,0.6,80,left,40,20,100,right,60,0,right,1,0.0,1
scenario186,c4,base,80,0.1,100,left,20,0,40,base,100,80,right,0,2.6854904196285374,0
scenario187,c1,right,40,0.4,60,base_left_lane,0,80,40,left,40,100,left,1,0.0,1
scenario188,c1,right,100,0.4,40,left,60,20,60,right,80,100,base,0,4.68637230451374,0
scenario189,c1,left,40,0.4,0,left,0,40,20,right,100,80,base,0,4.734794497512495,0
scenario190,c1,right,0,0.6,100,left,80,40,100,right,100,20,base,0,9999.0,0
scenario191,c4,right,80,0.6,20,right,20,60,60,base,60,60,left,0,2.657647339115692,0
scenario192,c2,left,0,0.4,0,base_left_lane,80,100,0,left,20,20,right,0,9999.0,0
scenario193,c4,base,100,0.2,60,right,20,0,80,base,40,0,left,1,0.0,1
scenario194,c2,base,0,1.0,60,base_left_lane,20,40,80,left,20,20,right,0,3.207436523174506,0
scenario195,c4,base,100,0.6,20,right,40,0,0,base,0,80,left,0,9999.0,0
scenario196,c1,right,100,0.8,20,left,100,0,80,right,40,0,base,0,5.115976390089161,0
scenario197,c4,base,80,1.0,100,left,60,80,80,right,20,0,right,1,0.0,1
scenario198,c4,base,40,0.4,80,right,40,60,100,base,0,100,left,1,0.0,1
scenario199,c4,base,100,1.0,0,right,60,40,80,base,100,80,left,1,0.0,1
scenario200,c2,left,80,0.8,80,right,0,0,0,base,40,0,base,0,2.9617361172825785,0
scenario201,c4,base,20,0.2,40,right,80,80,40,base,20,20,left,1,0.0,1
scenario202,c4,base,80,0.6,20,right,100,20,40,base,100,100,left,1,0.0,1
scenario203,c2,left,20,0.1,80,base_left_lane,100,100,0,left,80,0,right,0,6.383120056965875,0
scenario204,c2,left,60,0.4,60,base_left_lane,100,40,20,left,40,100,right,0,5.660360569342812,0
scenario205,c2,left,20,0.4,100,base_left_lane,80,40,80,left,80,80,right,0,2.715600855378469,0
scenario206,c2,base,0,0.2,80,base_left_lane,80,0,40,left,40,40,right,0,3.355966340497905,0
scenario207,c4,right,80,0.6,20,right,100,100,80,base,60,100,left,1,0.0,1
scenario208,c2,left,20,0.6,0,base_left_lane,40,100,40,left,40,60,right,0,3.2211970633110134,0
scenario209,c1,right,20,1.0,80,base,60,80,100,right,20,60,left,0,3.497201743851745,0
scenario210,c4,base,0,0.6,20,right,80,80,40,base,20,80,left,1,0.0,1
scenario211,c2,base,40,0.1,100,base_left_lane,60,20,80,left,0,60,right,0,9999.0,0
scenario212,c2,left,100,0.6,100,base_left_lane,40,80,0,left,20,20,right,0,9999.0,0
scenario213,c2,left,60,0.1,20,base_left_lane,80,80,80,left,100,100,right,0,2.870887564139563,0
scenario214,c4,base,80,0.2,100,right,40,0,20,base,100,40,left,0,9999.0,0
scenario215,c4,right,60,0.1,80,right,0,40,20,base,40,20,left,1,0.0,1
scenario216,c1,right,100,0.4,80,base,100,60,40,right,100,100,left,0,2.821976413792349,0
scenario217,c1,right,40,0.2,100,left,60,80,80,right,100,100,base,0,8.356894494310442,0
scenario218,c4,right,100,0.8,20,right,0,60,20,base,80,100,left,1,0.0,1
scenario219,c2,base,80,0.2,0,base_left_lane,100,0,80,left,60,60,right,0,2.385020970240252,0
scenario220,c2,left,80,0.8,40,base_left_lane,60,20,100,left,20,80,right,0,2.5656699698931136,0
scenario221,c1,left,100,0.4,0,left,20,100,100,right,60,100,base,0,2.5199249415730773,0
scenario222,c2,left,60,1.0,20,base_left_lane,40,0,60,left,20,80,right,0,3.015339132681448,0
scenario223,c4,right,0,0.1,80,right,60,40,60,base,40,20,left,1,0.0,1
scenario224,c1,right,80,0.4,0,left,0,20,80,right,60,100,base,1,0.0,1
scenario225,c1,right,20,0.8,20,left,20,60,20,right,100,60,base,0,3.876004073444249,0
scenario226,c4,base,0,0.2,60,right,40,80,80,base,60,0,left,1,0.0,1
scenario227,c4,base,100,0.1,20,right,100,80,20,base,100,0,left,1,0.0,1
scenario228,c2,left,20,0.2,100,base_left_lane,80,60,80,left,40,0,right,0,9999.0,0
scenario229,c2,left,40,1.0,0,base_left_lane,80,20,100,left,60,0,right,0,2.3482341224006102,0
scenario230,c2,base,0,0.1,0,base_left_lane,20,40,80,left,40,0,right,0,2.299230006582224,0
scenario231,c1,left,60,0.2,40,left,20,0,100,right,40,0,base,0,4.144421612571629,0
scenario232,c1,right,20,0.1,80,left,0,80,80,right,0,60,base,0,4.405318126116223,0
scenario233,c4,base,100,0.6,100,right,100,0,0,base,20,100,left,0,9999.0,0
scenario234,c1,right,0,0.8,40,left,80,40,80,right,80,0,base,1,0.0,1
scenario235,c1,right,100,0.4,60,left,80,80,100,right,40,40,base,0,4.762030687741396,0
scenario236,c2,left,80,0.4,40,base_left_lane,100,40,60,left,20,0,right,0,2.630319918827805,0
scenario237,c1,left,80,0.2,40,left,80,60,60,right,100,80,base,0,4.572376346580875,0
scenario238,c2,left,40,0.2,0,base_left_lane,40,80,40,left,40,20,right,0,3.219632834955388,0
scenario239,c2,base,40,0.8,80,base_left_lane,20,0,100,left,40,60,right,0,3.2932386641327,0
scenario240,c1,left,80,0.2,100,left,20,80,60,right,80,40,base,0,9999.0,0
scenario241,c4,base,100,0.6,20,right,20,40,80,base,80,100,left,1,0.0,1
scenario242,c1,left,0,1.0,0,left,60,60,60,right,100,100,base,0,4.358277393116912,0
scenario243,c4,base,80,0.6,100,left,100,100,60,base,20,80,right,0,3.4253252583306537,0
scenario244,c1,left,20,1.0,0,left,40,40,20,right,80,40,base,0,5.19622064734892,0
scenario245,c2,left,0,0.4,80,right,100,80,100,left,60,0,base,0,3.244214956305227,0
scenario246,c1,left,20,0.4,0,left,60,20,60,right,0,20,base,0,4.977990460343294,0
scenario247,c4,base,0,0.8,80,right,100,100,100,base,80,40,left,1,0.0,1
scenario248,c2,left,40,0.4,100,base_left_lane,20,100,100,left,80,100,right,0,9999.0,0
scenario249,c1,right,60,0.1,80,base,20,0,0,right,40,40,left,0,6031.302731277983,0
scenario250,c4,base,40,0.2,60,left,60,20,0,right,0,80,right,0,0.9077768202207158,0
scenario251,c1,right,0,0.4,40,base_left_lane,60,20,100,left,80,60,left,1,0.0,1
scenario252,c2,left,80,0.2,40,base_left_lane,80,100,80,left,80,60,right,0,2.633537634319647,0
scenario253,c4,right,20,1.0,40,right,60,40,40,base,80,100,left,1,0.0,1
scenario254,c2,base,40,0.6,100,base_left_lane,0,0,20,left,80,80,right,0,2.639829734627664,0
scenario255,c4,base,60,0.8,0,right,60,60,20,base,60,0,left,1,0.0,1
scenario256,c1,left,80,0.2,60,left,80,0,40,right,40,60,base,0,5.182635077536282,0
scenario257,c1,left,20,0.6,20,left,40,60,0,right,20,80,base,0,9999.0,0
scenario258,c4,base,0,0.2,40,right,80,0,0,base,40,60,left,0,9999.0,0
scenario259,c2,left,60,0.8,60,right,60,80,0,left,60,80,base,0,4.887145438947358,0
scenario260,c1,left,40,1.0,0,left,100,40,60,right,80,20,base,0,4.310806051799176,0
scenario261,c4,base,60,0.2,40,right,80,60,20,base,60,0,left,1,0.0,1
scenario262,c2,left,60,0.4,80,base_left_lane,100,20,60,left,80,100,right,0,3.223899748506565,0
scenario263,c2,left,80,0.8,60,base_left_lane,0,60,40,left,80,100,right,0,3.1878759764849987,0
scenario264,c1,right,100,0.6,20,base_left_lane,0,0,20,left,100,20,left,0,1.6994577785199625,0
scenario265,c2,left,0,0.4,40,right,40,20,100,left,0,60,base,0,5.253010706885192,0
scenario266,c4,base,100,0.6,40,right,20,100,20,base,80,20,left,1,0.0,1
scenario267,c2,left,20,0.2,100,base_left_lane,80,40,20,left,60,100,right,0,3.3156272471067907,0
scenario268,c4,base,20,1.0,60,left,40,40,0,base,60,20,right,0,3.386744903322408,0
scenario269,c1,left,0,0.1,80,left,40,20,0,right,60,0,base,0,9999.0,0
scenario270,c4,base,0,1.0,100,right,60,100,100,base,20,60,left,1,0.0,1
scenario271,c2,left,0,1.0,20,base_left_lane,20,0,80,left,40,60,right,0,3.085446095240892,0
scenario272,c4,base,0,0.6,20,right,20,40,0,base,60,80,left,0,9999.0,0
scenario273,c1,right,20,0.8,80,base,20,60,60,right,40,40,left,0,2.8994810354680887,0
scenario274,c4,base,20,0.2,80,left,0,40,0,right,60,100,right,1,0.0,1
scenario275,c2,left,100,1.0,20,base_left_lane,40,20,60,left,60,0,right,0,2.8943165688314525,0
scenario276,c4,right,80,0.1,40,right,20,60,40,base,0,0,left,1,0.0,1
scenario277,c1,left,80,0.1,100,left,0,20,20,right,20,0,base,0,9999.0,0
scenario278,c1,right,0,0.8,40,left,60,100,100,right,0,60,base,0,4.688301594774906,0
scenario279,c2,left,100,0.1,0,base_left_lane,20,80,20,left,100,100,right,0,3.3304642646858245,0
scenario280,c1,left,80,0.1,80,left,80,60,40,right,20,40,base,0,4.703574894015835,0
scenario281,c2,base,20,1.0,60,base_left_lane,60,0,80,left,80,40,right,0,3.0913917795230823,0
scenario282,c1,right,100,0.8,0,left,0,0,60,right,20,0,base,0,4.992587457909287,0
scenario283,c2,left,60,0.4,0,right,60,80,100,left,40,80,base,0,3.452460986115463,0
scenario284,c1,right,80,0.2,40,left,60,60,20,right,100,40,base,1,0.0,1
scenario285,c2,base,100,0.6,80,base_left_lane,40,20,100,left,0,0,right,0,5.3237494185013245,0
scenario286,c1,right,40,0.8,60,left,40,0,60,right,100,80,base,0,4.788980530144974,0
scenario287,c4,base,80,0.1,40,right,80,0,20,base,40,40,left,1,0.0,1
scenario288,c4,base,20,0.2,20,right,0,80,20,base,60,100,left,1,0.0,1
scenario289,c4,base,40,0.1,100,right,0,40,60,base,60,40,left,1,0.0,1
scenario290,c1,right,40,1.0,40,base,0,60,80,right,80,20,left,0,2.968904484498416,0
scenario291,c1,left,0,1.0,0,left,40,20,60,right,40,60,base,0,2.928792376460564,0
scenario292,c1,right,40,0.2,100,left,100,80,0,right,80,40,base,0,9999.0,0
scenario293,c1,left,80,0.8,20,left,0,60,0,right,40,80,base,0,5.191109189908022,0
scenario294,c4,base,60,0.6,20,right,20,20,20,base,20,40,left,1,0.0,1
scenario295,c1,right,60,1.0,40,left,80,60,80,right,20,100,base,0,4.301852175424735,0
