Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario185,left,80,100,20,0,-60,100,60,60,0.8,False,1.1598557045177122,0
scenario186,left,40,40,40,60,0,40,100,80,0.1,False,1.4721439835838943,0
scenario187,right,0,40,0,80,60,60,40,40,1.0,False,0.7513965779015828,0
scenario188,left,40,0,80,100,-60,40,40,100,1.0,False,1.421682395871619,0
scenario189,right,20,80,100,0,-30,80,60,100,0.4,False,0.8759778446480543,0
scenario190,left,100,100,100,100,30,0,100,100,0.6,False,1.3096215788912224,0
scenario191,right,0,40,40,20,-60,40,60,20,0.2,False,1.898213313277851,0
scenario192,left,20,0,40,0,30,80,100,80,0.1,False,1.5066706929919005,0
scenario193,right,80,20,80,60,-60,20,20,100,0.8,False,0.8392856863672931,0
scenario194,left,100,60,0,60,-30,100,100,20,0.6,False,1.3793728997864454,0
scenario195,right,100,60,20,80,-60,40,60,20,0.4,False,1.558810155828189,0
scenario196,right,60,40,60,80,30,60,20,20,0.8,False,0.8395263239967047,0
scenario197,left,40,0,100,60,90,40,80,0,1.0,False,1.3904486164739285,0
scenario198,left,40,0,20,40,0,80,20,60,0.1,False,1.3640675130264863,0
scenario199,left,60,40,0,60,-90,60,80,40,0.2,False,1.4434798935150517,0
scenario200,right,0,40,20,0,-30,0,100,100,0.4,False,0.6961887308145648,0
scenario201,left,20,0,40,60,60,20,100,60,0.6,False,1.3931479419005313,0
scenario202,left,0,0,40,20,90,20,80,100,0.8,False,1.3016527389634476,0
scenario203,right,0,40,20,40,-90,0,20,60,1.0,False,0.8306508025078936,0
scenario204,right,0,0,60,80,30,0,100,80,0.8,False,0.6311622902727153,0
scenario205,left,100,20,40,60,-90,80,40,20,0.8,False,1.3696139229234572,0
scenario206,right,20,100,100,0,30,40,0,80,0.8,False,0.9501254205480256,0
scenario207,left,60,60,0,100,0,40,40,100,0.1,False,1.0933971905908682,0
scenario208,right,0,40,20,100,60,100,0,80,1.0,False,2.432161099773408,0
scenario209,right,20,0,40,80,-30,100,20,100,0.6,False,0.8005561562670943,0
scenario210,right,100,20,20,0,60,60,0,40,0.2,False,1.8592705567669887,0
scenario211,left,20,0,40,40,30,60,80,60,0.4,False,1.4545530721941513,0
scenario212,left,100,20,40,40,90,0,100,40,0.4,False,1.3634283658482542,0
scenario213,left,40,60,60,100,0,60,40,20,0.6,False,1.442837491235771,0
scenario214,right,40,80,40,0,60,60,0,60,0.8,False,2.219999519737316,0
scenario215,left,80,40,40,0,-90,40,100,40,0.4,False,1.4167796741000505,0
scenario216,right,80,100,60,20,60,60,40,60,0.1,False,1.966513320067369,0
scenario217,right,80,60,40,100,90,0,0,100,1.0,False,1.5167955598097782,0
scenario218,right,40,80,100,100,-60,0,20,80,1.0,False,2.4761897788307503,0
scenario219,right,0,20,0,20,90,100,40,40,0.6,False,2.10884479522811,0
scenario220,left,80,20,100,60,-30,40,60,0,0.8,False,1.3936663259519386,0
scenario221,left,80,40,60,40,60,40,20,0,0.1,False,1.387887408157536,0
scenario222,left,60,80,60,80,-90,40,40,100,0.6,False,0.9769354239911036,0
scenario223,left,80,40,100,60,-60,0,20,0,0.6,False,1.4126818900685456,0
scenario224,left,100,60,0,100,90,40,100,40,1.0,False,1.384231740111352,0
scenario225,left,80,80,40,40,90,20,100,100,1.0,False,1.3492842060794723,0
scenario226,left,40,80,20,0,-60,20,20,60,0.1,False,1.526350115538542,0
scenario227,right,80,80,40,60,90,80,20,80,0.1,False,2.0629677242660405,0
scenario228,left,40,60,100,100,0,80,60,60,0.8,False,1.506112885323853,0
scenario229,left,20,40,100,0,0,60,100,80,0.4,False,1.4095286829393745,0
