Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario333,right,80,20,60,60,90,80,40,0,1.0,False,0.941,0
scenario334,right,80,100,60,40,30,0,100,20,1.0,False,2.111,0
scenario335,left,60,60,20,40,-90,80,20,0,0.4,False,0.957,0
scenario336,left,60,60,0,60,-90,80,20,0,0.8,False,1.224,0
scenario337,right,20,80,80,40,30,0,0,60,0.2,False,0.606,0
scenario338,left,40,60,0,60,-90,80,40,20,1.0,False,1.401,0
scenario339,right,0,80,80,0,30,40,0,0,0.2,False,0.723,0
scenario340,right,0,100,80,60,30,20,80,80,0.4,False,0.688,0
scenario341,right,0,80,80,60,30,40,20,80,0.4,False,0.768,0
scenario342,right,0,60,80,60,0,40,0,80,0.4,False,1.451,0
scenario343,right,40,60,20,40,0,60,20,40,0.4,False,0.836,0
scenario344,left,80,0,20,0,-60,100,20,80,0.6,False,1.373,0
scenario345,right,80,40,60,0,90,0,100,80,0.4,False,1.9,0
scenario346,right,20,80,80,40,30,0,0,60,0.2,False,1.797,0
scenario347,left,20,100,80,40,60,0,0,80,0.2,False,1.36,0
scenario348,left,40,100,100,40,90,0,20,60,0.4,False,1.355,0
scenario349,left,20,80,100,40,0,20,80,80,0.2,False,1.438,0
scenario350,right,20,100,80,40,60,0,0,80,0.1,False,0.849,0
scenario351,left,20,80,60,60,30,20,0,0,0.4,False,1.766,0
scenario352,left,40,80,100,40,30,0,0,80,0.8,False,1.018,0
scenario353,right,0,100,100,40,60,0,100,40,0.1,False,1.392,0
scenario354,right,20,100,0,20,60,0,0,80,0.2,False,0.832,0
scenario355,right,40,40,80,20,30,0,0,40,0.2,False,0.578,0
scenario356,right,20,60,0,40,0,80,0,80,0.2,False,2.232,0
scenario357,left,20,100,60,20,-30,0,0,40,0.1,False,1.488,0
scenario358,right,40,40,80,20,30,0,0,40,0.2,False,0.532,0
scenario359,right,20,60,40,60,30,80,20,100,0.2,False,1.683,0
scenario360,right,20,100,100,0,90,20,0,100,0.1,False,0.868,0
scenario361,right,60,100,60,20,-60,0,0,40,0.2,False,1.729,0
scenario362,right,40,60,80,0,0,40,0,0,0.4,False,1.006,0
scenario363,right,0,100,100,60,60,0,40,20,0.2,False,2.486,0
scenario364,left,80,80,60,80,0,20,0,0,0.2,False,1.457,0
scenario365,left,20,60,60,40,0,60,60,80,0.4,False,1.454,0
scenario366,left,20,100,60,40,30,0,0,100,0.1,False,1.913,0
scenario367,left,20,100,100,40,60,20,0,100,0.2,False,1.503,0
scenario368,right,0,80,100,60,60,0,100,20,0.1,False,1.047,0
scenario369,left,100,100,100,20,60,0,80,40,0.1,False,1.435,0
scenario370,right,40,40,80,20,30,0,0,40,0.2,False,1.434,0
scenario371,left,100,100,100,0,30,0,80,60,0.1,False,0.88,0
scenario372,right,40,20,100,100,-60,20,0,20,0.6,False,1.74,0
scenario373,right,60,60,0,100,60,20,20,40,0.4,False,1.131,0
scenario374,left,40,80,100,0,90,20,0,100,0.4,False,1.546,0
scenario375,right,20,80,100,60,90,0,80,20,0.4,False,1.42,0
scenario376,right,40,80,80,0,60,40,60,0,0.4,False,1.497,0
scenario377,left,80,100,100,20,30,40,0,100,0.1,False,0.443,1
scenario378,left,80,80,60,60,90,20,0,20,1.0,False,1.366,0
scenario379,right,100,20,100,0,0,20,20,80,0.1,False,1.506,0
scenario380,right,20,100,80,80,90,80,80,20,0.1,False,1.628,0
scenario381,right,60,60,80,0,0,20,0,80,0.8,False,0.858,0
scenario382,left,80,100,100,20,30,40,0,100,0.1,False,1.095,0
scenario383,left,20,20,100,40,30,0,20,60,0.2,False,1.089,0
