Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario145,right,60,20,60,40,90,40,80,60,0.8,False,0.824,0
scenario146,left,20,60,40,80,60,100,60,100,0.1,False,1.42,0
scenario147,right,0,0,0,60,90,80,40,0,0.1,False,0.703,0
scenario148,left,80,40,60,60,-30,0,20,100,0.6,False,2.066,0
scenario149,right,20,60,80,0,-30,20,20,60,1.0,False,0.814,0
scenario150,left,0,0,40,80,-30,60,20,0,1.0,False,1.402,0
scenario151,left,0,100,80,60,30,40,0,20,0.8,False,2.414,0
scenario152,left,20,40,60,60,30,60,100,80,0.8,False,1.406,0
scenario153,right,40,100,0,60,-60,80,20,100,0.8,False,1.347,0
scenario154,right,100,0,20,60,-60,20,60,40,0.6,False,2.472,0
scenario155,right,100,20,100,20,-30,40,80,0,0.1,False,0.827,0
scenario156,left,0,60,20,20,0,80,0,100,0.2,False,1.379,0
scenario157,right,20,40,20,40,30,60,80,0,0.4,False,1.063,0
scenario158,right,60,20,100,20,30,40,60,80,0.6,False,0.632,0
scenario159,left,40,0,80,100,-90,60,0,60,0.4,False,1.371,0
scenario160,right,80,60,100,20,30,60,40,0,0.6,False,0.98,0
scenario161,left,20,0,60,100,0,100,40,80,0.8,False,1.356,0
scenario162,left,40,0,0,20,60,20,80,20,0.8,False,1.239,0
scenario163,left,20,80,100,40,30,80,60,0,0.1,False,1.048,0
scenario164,right,100,20,60,40,60,20,60,40,0.4,False,1.155,0
scenario165,left,60,100,0,60,30,80,80,80,0.1,False,1.492,0
scenario166,left,60,80,40,80,-30,100,100,60,0.2,False,1.541,0
scenario167,right,20,100,0,100,90,0,100,60,0.6,False,0.919,0
scenario168,right,80,60,80,0,-90,40,40,0,0.1,False,0.831,0
scenario169,right,40,40,20,60,90,0,0,80,0.1,False,0.825,0
scenario170,left,100,0,40,60,30,100,0,80,0.6,False,1.329,0
scenario171,right,20,40,60,80,-90,20,60,20,0.1,False,1.565,0
scenario172,right,100,80,20,20,0,60,20,40,0.2,False,1.839,0
scenario173,left,20,60,80,0,90,20,60,80,0.2,False,1.395,0
scenario174,right,40,80,100,20,30,0,0,100,0.4,False,0.68,0
scenario175,left,80,80,100,80,-60,100,100,20,0.6,False,1.418,0
scenario176,left,80,60,80,0,60,80,100,40,0.8,False,1.47,0
scenario177,left,40,20,80,40,0,0,20,20,0.1,False,1.387,0
scenario178,right,20,100,20,0,-60,40,100,80,0.1,False,0.868,0
scenario179,left,100,20,20,40,30,60,20,0,0.1,False,1.341,0
scenario180,left,20,60,100,100,90,40,20,80,0.8,False,1.379,0
scenario181,left,80,20,80,100,90,20,80,80,0.2,False,1.355,0
scenario182,right,20,20,0,20,0,80,20,60,0.1,False,1.128,0
scenario183,right,20,0,80,80,90,40,100,100,0.8,False,0.703,0
scenario184,left,0,100,40,60,60,100,60,80,0.8,False,1.351,0
scenario185,right,100,0,80,20,60,60,80,80,0.4,False,1.651,0
scenario186,left,80,20,60,20,30,0,80,80,0.2,False,1.986,0
scenario187,right,60,60,100,60,30,100,40,60,0.2,False,2.115,0
scenario188,right,40,80,40,0,-30,100,100,40,0.1,False,1.928,0
scenario189,right,20,100,20,20,-60,0,60,60,0.8,False,0.84,0
scenario190,left,100,40,100,100,-30,0,40,60,0.1,False,1.037,0
scenario191,left,60,40,20,80,-60,60,20,100,1.0,False,0.922,0
scenario192,right,60,100,20,0,30,0,40,0,0.6,False,0.875,0
scenario193,right,80,60,100,40,30,100,100,0,0.4,False,2.229,0
scenario194,left,100,60,60,100,90,100,100,40,0.8,False,1.471,0
scenario195,left,40,80,60,80,0,20,0,60,0.8,False,1.437,0
scenario196,right,0,40,20,80,-90,60,60,60,0.2,False,0.868,0
scenario197,left,20,60,20,20,60,20,0,40,1.0,False,1.394,0
scenario198,left,40,60,20,100,-60,60,20,20,0.1,False,1.371,0
scenario199,right,80,0,0,100,-60,20,40,60,0.4,False,0.889,0
scenario200,right,80,100,80,80,-90,20,80,20,0.8,False,1.107,0
scenario201,left,40,0,100,80,-90,80,60,40,0.4,False,1.414,0
scenario202,left,20,80,60,80,60,40,60,0,1.0,False,1.474,0
scenario203,right,0,0,40,100,0,80,20,60,0.2,False,0.914,0
scenario204,right,0,80,0,0,30,80,20,60,1.0,False,2.126,0
scenario205,left,100,20,40,60,-30,60,0,40,0.6,False,1.348,0
scenario206,right,80,100,20,0,30,20,80,20,0.6,False,1.026,0
scenario207,left,80,20,20,20,-30,100,60,80,0.2,False,0.877,0
scenario208,right,20,80,20,80,-90,0,100,80,1.0,False,0.737,0
scenario209,left,0,0,100,60,-90,60,40,0,0.4,False,1.374,0
scenario210,right,100,40,0,0,90,40,100,40,0.8,False,1.758,0
scenario211,right,0,60,0,80,-90,40,40,40,0.2,False,0.852,0
scenario212,left,60,100,40,20,90,80,80,20,0.8,False,1.372,0
scenario213,left,40,80,20,40,-30,20,100,20,0.1,False,1.37,0
scenario214,right,100,40,80,100,60,20,80,40,0.2,False,0.827,0
scenario215,right,40,20,100,60,-30,100,0,0,1.0,False,1.676,0
scenario216,left,20,40,40,80,-60,60,80,80,0.4,False,1.407,0
scenario217,left,100,40,80,0,-60,40,20,20,0.1,False,1.391,0
scenario218,right,20,100,60,100,90,100,60,40,0.4,False,0.751,0
scenario219,right,60,20,60,80,60,100,60,0,0.6,False,1.556,0
scenario220,left,40,80,60,40,-60,40,60,60,0.6,False,1.019,0
scenario221,left,80,20,0,0,0,40,20,80,0.4,False,1.366,0
scenario222,left,0,100,100,100,-30,40,0,40,1.0,False,0.823,0
scenario223,right,20,60,40,40,-90,40,20,20,0.2,False,1.798,0
scenario224,right,100,0,0,40,0,60,100,0,0.4,False,1.714,0
scenario225,left,100,20,60,0,0,20,0,100,1.0,False,1.539,0
scenario226,right,20,100,60,40,-30,80,60,20,0.2,False,0.914,0
scenario227,left,20,60,80,0,-30,100,40,0,1.0,False,1.079,0
scenario228,right,60,20,0,20,90,40,0,80,0.4,False,0.781,0
scenario229,left,0,20,40,100,60,80,80,100,0.8,False,1.561,0
scenario230,right,40,60,40,0,-90,80,100,60,0.6,False,1.891,0
scenario231,left,80,100,0,80,-90,40,40,60,0.8,False,0.991,0
scenario232,left,80,100,20,40,-60,60,60,80,1.0,False,0.893,0
scenario233,right,0,100,80,20,60,60,80,20,0.6,False,1.522,0
scenario234,right,0,20,80,0,0,20,100,20,0.4,False,1.15,0
scenario235,left,80,80,60,100,-90,0,0,40,1.0,False,1.526,0
scenario236,right,100,60,100,20,-90,60,80,60,0.6,False,1.712,0
scenario237,left,0,20,100,0,30,40,40,40,0.8,False,1.023,0
scenario238,left,40,0,0,80,0,0,100,40,0.8,False,1.599,0
scenario239,right,60,60,100,20,-30,40,60,80,0.6,False,0.935,0
scenario240,left,80,0,40,80,30,20,0,0,0.1,False,0.895,0
